Date,ANWPX
2023-01-06,48.52000045776367
2023-01-09,48.77000045776367
2023-01-10,49.02000045776367
2023-01-11,49.47999954223633
2023-01-12,49.869998931884766
2023-01-13,50.2599983215332
2023-01-17,50.27000045776367
2023-01-18,49.880001068115234
2023-01-19,49.58000183105469
2023-01-20,50.290000915527344
2023-01-23,50.75
2023-01-24,50.709999084472656
2023-01-25,50.79999923706055
2023-01-26,51.2400016784668
2023-01-27,51.290000915527344
2023-01-30,50.7599983215332
2023-01-31,51.2599983215332
2023-02-01,51.77000045776367
2023-02-02,52.310001373291016
2023-02-03,51.95000076293945
2023-02-06,51.5099983215332
2023-02-07,52.0099983215332
2023-02-08,51.619998931884766
2023-02-09,51.40999984741211
2023-02-10,51.22999954223633
2023-02-13,51.810001373291016
2023-02-14,51.97999954223633
2023-02-15,52.029998779296875
2023-02-16,51.5099983215332
2023-02-17,51.33000183105469
2023-02-21,50.470001220703125
2023-02-22,50.33000183105469
2023-02-23,50.47999954223633
2023-02-24,49.81999969482422
2023-02-27,50.279998779296875
2023-02-28,50.150001525878906
2023-03-01,50.310001373291016
2023-03-02,50.54999923706055
2023-03-03,51.290000915527344
2023-03-06,51.150001525878906
2023-03-07,50.369998931884766
2023-03-08,50.400001525878906
2023-03-09,49.720001220703125
2023-03-10,49.09000015258789
2023-03-13,49.0
2023-03-14,49.869998931884766
2023-03-15,48.939998626708984
2023-03-16,49.72999954223633
2023-03-17,49.27000045776367
2023-03-20,49.7400016784668
2023-03-21,50.470001220703125
2023-03-22,50.06999969482422
2023-03-23,50.439998626708984
2023-03-24,50.29999923706055
2023-03-27,50.4900016784668
2023-03-28,50.5
2023-03-29,51.189998626708984
2023-03-30,51.59000015258789
2023-03-31,52.150001525878906
2023-04-03,52.25
2023-04-04,52.06999969482422
2023-04-05,51.70000076293945
2023-04-06,51.84000015258789
2023-04-10,51.83000183105469
2023-04-11,51.9900016784668
2023-04-12,51.97999954223633
2023-04-13,52.7599983215332
2023-04-14,52.61000061035156
2023-04-17,52.63999938964844
2023-04-18,52.79999923706055
2023-04-19,52.630001068115234
2023-04-20,52.38999938964844
2023-04-21,52.58000183105469
2023-04-24,52.560001373291016
2023-04-25,51.720001220703125
2023-04-26,51.529998779296875
2023-04-27,52.33000183105469
2023-04-28,52.709999084472656
2023-05-01,52.689998626708984
2023-05-02,52.25
2023-05-03,52.209999084472656
2023-05-04,51.900001525878906
2023-05-05,52.61000061035156
2023-05-08,52.72999954223633
2023-05-09,52.5
2023-05-10,52.61000061035156
2023-05-11,52.4900016784668
2023-05-12,52.36000061035156
2023-05-15,52.689998626708984
2023-05-16,52.369998931884766
2023-05-17,52.77000045776367
2023-05-18,53.119998931884766
2023-05-19,53.18000030517578
2023-05-22,53.36000061035156
2023-05-23,52.58000183105469
2023-05-24,52.040000915527344
2023-05-25,52.31999969482422
2023-05-26,53.06999969482422
2023-05-30,52.779998779296875
2023-05-31,52.41999816894531
2023-06-01,53.0
2023-06-02,53.72999954223633
2023-06-05,53.599998474121094
2023-06-06,53.77000045776367
2023-06-07,53.43000030517578
2023-06-08,53.79999923706055
2023-06-09,53.79999923706055
2023-06-12,54.33000183105469
2023-06-13,54.790000915527344
2023-06-14,54.959999084472656
2023-06-15,55.61000061035156
2023-06-16,55.45000076293945
2023-06-20,55.04999923706055
2023-06-21,54.81999969482422
2023-06-22,54.84000015258789
2023-06-23,54.279998779296875
2023-06-26,54.060001373291016
2023-06-27,54.619998931884766
2023-06-28,54.709999084472656
2023-06-29,54.75
2023-06-30,55.38999938964844
2023-07-03,55.400001525878906
2023-07-05,55.22999954223633
2023-07-06,54.43000030517578
2023-07-07,54.52000045776367
2023-07-10,54.84000015258789
2023-07-11,55.2599983215332
2023-07-12,55.88999938964844
2023-07-13,56.650001525878906
2023-07-14,56.650001525878906
2023-07-17,56.779998779296875
2023-07-18,57.08000183105469
2023-07-19,56.9900016784668
2023-07-20,56.400001525878906
2023-07-21,56.41999816894531
2023-07-24,56.36000061035156
2023-07-25,56.619998931884766
2023-07-26,56.52000045776367
2023-07-27,56.29999923706055
2023-07-28,57.0099983215332
2023-07-31,57.0099983215332
2023-08-01,56.7400016784668
2023-08-02,55.779998779296875
2023-08-03,55.63999938964844
2023-08-04,55.4900016784668
2023-08-07,56.0
2023-08-08,55.869998931884766
2023-08-09,55.61000061035156
2023-08-10,55.70000076293945
2023-08-11,55.369998931884766
2023-08-14,55.459999084472656
2023-08-15,54.84000015258789
2023-08-16,54.439998626708984
2023-08-17,53.970001220703125
2023-08-18,53.939998626708984
2023-08-21,54.33000183105469
2023-08-22,54.279998779296875
2023-08-23,54.91999816894531
2023-08-24,54.08000183105469
2023-08-25,54.38999938964844
2023-08-28,54.77000045776367
2023-08-29,55.70000076293945
2023-08-30,55.7400016784668
2023-08-31,55.61000061035156
2023-09-01,55.58000183105469
2023-09-05,55.380001068115234
2023-09-06,55.119998931884766
2023-09-07,54.880001068115234
2023-09-08,54.900001525878906
2023-09-11,55.34000015258789
2023-09-12,55.08000183105469
2023-09-13,54.970001220703125
2023-09-14,55.36000061035156
2023-09-15,54.91999816894531
2023-09-18,54.70000076293945
2023-09-19,54.61000061035156
2023-09-20,54.22999954223633
2023-09-21,53.29999923706055
2023-09-22,53.2400016784668
2023-09-25,53.22999954223633
2023-09-26,52.58000183105469
2023-09-27,52.65999984741211
2023-09-28,53.040000915527344
2023-09-29,52.93000030517578
2023-10-02,52.65999984741211
2023-10-03,51.90999984741211
2023-10-04,52.290000915527344
2023-10-05,52.31999969482422
2023-10-06,53.040000915527344
2023-10-09,53.08000183105469
2023-10-10,53.619998931884766
2023-10-11,53.88999938964844
2023-10-12,53.599998474121094
2023-10-13,53.15999984741211
2023-10-16,53.630001068115234
2023-10-17,53.650001525878906
2023-10-18,52.709999084472656
2023-10-19,52.20000076293945
2023-10-20,51.65999984741211
2023-10-23,51.7599983215332
2023-10-24,52.0099983215332
2023-10-25,51.400001525878906
2023-10-26,50.810001373291016
2023-10-27,50.58000183105469
2023-10-30,51.119998931884766
2023-10-31,51.220001220703125
2023-11-01,51.689998626708984
2023-11-02,52.72999954223633
2023-11-03,53.29999923706055
2023-11-06,53.41999816894531
2023-11-07,53.5099983215332
2023-11-08,53.63999938964844
2023-11-09,53.2599983215332
2023-11-10,53.869998931884766
2023-11-13,53.939998626708984
2023-11-14,55.11000061035156
2023-11-15,55.189998626708984
2023-11-16,55.13999938964844
2023-11-17,55.47999954223633
2023-11-20,55.939998626708984
2023-11-21,55.7599983215332
2023-11-22,55.869998931884766
2023-11-24,56.060001373291016
2023-11-27,55.86000061035156
2023-11-28,55.86000061035156
2023-11-29,55.869998931884766
2023-11-30,55.90999984741211
2023-12-01,56.25
2023-12-04,55.900001525878906
2023-12-05,55.75
2023-12-06,55.630001068115234
2023-12-07,55.939998626708984
2023-12-08,56.220001220703125
2023-12-11,56.529998779296875
2023-12-12,56.83000183105469
2023-12-13,57.61000061035156
2023-12-14,55.0099983215332
2023-12-15,55.0
2023-12-18,55.16999816894531
2023-12-19,55.599998474121094
2023-12-20,54.86000061035156
2023-12-21,55.52000045776367
2023-12-22,55.560001373291016
2023-12-26,55.7599983215332
2023-12-27,56.08000183105469
2023-12-28,56.02000045776367
2023-12-29,55.900001525878906
2024-01-02,55.279998779296875
2024-01-03,54.720001220703125
2024-01-04,54.810001373291016
2024-01-05,54.75
2024-01-08,55.40999984741211
2024-01-09,55.20000076293945
2024-01-10,55.4900016784668
2024-01-11,55.45000076293945
2024-01-12,55.59000015258789
2024-01-16,55.13999938964844
2024-01-17,54.709999084472656
2024-01-18,55.22999954223633
2024-01-19,55.7599983215332
2024-01-22,55.790000915527344
2024-01-23,55.81999969482422
2024-01-24,56.150001525878906
2024-01-25,56.25
2024-01-26,56.43000030517578
2024-01-29,56.90999984741211
2024-01-30,56.849998474121094
2024-01-31,56.130001068115234
2024-02-01,56.79999923706055
2024-02-02,57.18000030517578
2024-02-05,57.04999923706055
2024-02-06,57.290000915527344
2024-02-07,57.61000061035156
2024-02-08,57.66999816894531
2024-02-09,58.060001373291016
2024-02-12,57.970001220703125
2024-02-13,57.119998931884766
2024-02-14,57.7599983215332
2024-02-15,58.400001525878906
2024-02-16,58.2599983215332
2024-02-20,57.970001220703125
2024-02-21,57.9900016784668
2024-02-22,59.150001525878906
2024-02-23,59.119998931884766
2024-02-26,59.06999969482422
2024-02-27,59.130001068115234
2024-02-28,58.95000076293945
2024-02-29,59.0
2024-03-01,59.70000076293945
2024-03-04,59.68000030517578
2024-03-05,59.040000915527344
2024-03-06,59.439998626708984
2024-03-07,60.29999923706055
2024-03-08,59.86000061035156
2024-03-11,59.630001068115234
2024-03-12,60.29999923706055
2024-03-13,60.31999969482422
2024-03-14,60.11000061035156
2024-03-15,59.630001068115234
2024-03-18,59.93000030517578
2024-03-19,60.08000183105469
2024-03-20,60.689998626708984
2024-03-21,60.91999816894531
2024-03-22,60.720001220703125
2024-03-25,60.58000183105469
2024-03-26,60.540000915527344
2024-03-27,60.72999954223633
2024-03-28,60.599998474121094
2024-04-01,60.52000045776367
2024-04-02,60.209999084472656
2024-04-03,60.5099983215332
2024-04-04,59.869998931884766
2024-04-05,60.38999938964844
2024-04-08,60.529998779296875
2024-04-09,60.54999923706055
2024-04-10,60.029998779296875
2024-04-11,60.33000183105469
2024-04-12,59.290000915527344
2024-04-15,58.63999938964844
2024-04-16,58.41999816894531
2024-04-17,58.220001220703125
2024-04-18,58.06999969482422
2024-04-19,57.43000030517578
2024-04-22,57.93000030517578
2024-04-23,58.91999816894531
2024-04-24,58.90999984741211
2024-04-25,58.619998931884766
2024-04-26,59.209999084472656
2024-04-29,59.380001068115234
2024-04-30,58.5
2024-05-01,58.47999954223633
2024-05-02,58.95000076293945
2024-05-03,59.4900016784668
2024-05-06,60.209999084472656
2024-05-07,60.349998474121094
2024-05-08,60.310001373291016
2024-05-09,60.619998931884766
2024-05-10,60.81999969482422
2024-05-13,60.86000061035156
2024-05-14,61.2400016784668
2024-05-15,61.939998626708984
2024-05-16,61.7400016784668
2024-05-17,61.7599983215332
2024-05-20,61.95000076293945
2024-05-21,61.970001220703125
2024-05-22,61.70000076293945
2024-05-23,61.36000061035156
2024-05-24,61.790000915527344
2024-05-28,61.630001068115234
2024-05-29,60.95000076293945
2024-05-30,60.7400016784668
2024-05-31,61.02000045776367
2024-06-03,61.209999084472656
2024-06-04,61.13999938964844
2024-06-05,62.11000061035156
2024-06-06,62.220001220703125
2024-06-07,61.880001068115234
2024-06-10,62.040000915527344
2024-06-11,61.79999923706055
2024-06-12,62.459999084472656
2024-06-13,62.310001373291016
2024-06-14,62.029998779296875
2024-06-17,62.52000045776367
2024-06-18,62.650001525878906
2024-06-20,62.65999984741211
2024-06-21,62.380001068115234
2024-06-24,62.41999816894531
2024-06-25,62.720001220703125
2024-06-26,62.59000015258789
2024-06-27,62.58000183105469
2024-06-28,62.310001373291016
2024-07-01,62.59000015258789
2024-07-02,62.86000061035156
2024-07-03,63.400001525878906
2024-07-05,63.95000076293945
2024-07-08,63.95000076293945
2024-07-09,63.75
2024-07-10,64.41000366210938
2024-07-11,64.08999633789062
2024-07-12,64.43000030517578
2024-07-15,64.33000183105469
2024-07-16,64.5199966430664
2024-07-17,63.310001373291016
2024-07-18,62.79999923706055
2024-07-19,62.470001220703125
2024-07-22,63.099998474121094
2024-07-23,63.20000076293945
2024-07-24,61.650001525878906
2024-07-25,61.16999816894531
2024-07-26,61.81999969482422
2024-07-29,61.869998931884766
2024-07-30,61.689998626708984
2024-07-31,62.68000030517578
2024-08-01,61.7400016784668
2024-08-02,60.529998779296875
2024-08-05,59.09000015258789
2024-08-06,59.7400016784668
2024-08-07,59.400001525878906
2024-08-08,60.93000030517578
2024-08-09,61.279998779296875
2024-08-12,61.18000030517578
2024-08-13,62.22999954223633
2024-08-14,62.36000061035156
2024-08-15,63.400001525878906
2024-08-16,63.4900016784668
2024-08-19,64.08999633789062
2024-08-20,63.970001220703125
2024-08-21,64.19999694824219
2024-08-22,63.79999923706055
2024-08-23,64.4800033569336
2024-08-26,64.19000244140625
2024-08-27,64.41000366210938
2024-08-28,64.05000305175781
2024-08-29,64.19999694824219
2024-08-30,64.62999725341797
2024-09-03,63.15999984741211
2024-09-04,62.97999954223633
2024-09-05,62.77000045776367
2024-09-06,61.68000030517578
2024-09-09,62.29999923706055
2024-09-10,62.33000183105469
2024-09-11,63.15999984741211
2024-09-12,63.810001373291016
2024-09-13,64.11000061035156
2024-09-16,64.26000213623047
2024-09-17,64.2699966430664
2024-09-18,63.9900016784668
2024-09-19,65.30999755859375
2024-09-20,64.91000366210938
2024-09-23,65.02999877929688
2024-09-24,65.55999755859375
2024-09-25,65.45999908447266
2024-09-26,66.23999786376953
2024-09-27,66.01000213623047
2024-09-30,65.91000366210938
2024-10-01,65.51000213623047
2024-10-02,65.52999877929688
2024-10-03,65.18000030517578
2024-10-04,65.7300033569336
2024-10-07,65.41000366210938
2024-10-08,65.75
2024-10-09,66.08000183105469
2024-10-10,65.91000366210938
2024-10-11,66.2699966430664
2024-10-14,66.5199966430664
2024-10-15,65.58000183105469
2024-10-16,65.68000030517578
2024-10-17,65.93000030517578
2024-10-18,66.2699966430664
2024-10-21,65.97000122070312
2024-10-22,65.9000015258789
2024-10-23,65.18000030517578
2024-10-24,65.41000366210938
2024-10-25,65.41000366210938
2024-10-28,65.55000305175781
2024-10-29,65.6500015258789
2024-10-30,65.31999969482422
2024-10-31,64.2699966430664
2024-11-01,64.56999969482422
2024-11-04,64.55000305175781
2024-11-05,65.33000183105469
2024-11-06,65.91000366210938
2024-11-07,66.54000091552734
2024-11-08,66.47000122070312
2024-11-11,66.72000122070312
2024-11-12,66.01000213623047
2024-11-13,65.83999633789062
2024-11-14,65.48999786376953
2024-11-15,64.55999755859375
2024-11-18,64.88999938964844
2024-11-19,65.0999984741211
2024-11-20,65.08000183105469
2024-11-21,65.3499984741211
