Date,FEPUX
2022-10-21,45.20000076293945
2022-10-24,44.900001525878906
2022-10-25,45.709999084472656
2022-10-26,46.189998626708984
2022-10-27,45.86000061035156
2022-10-28,46.11000061035156
2022-10-31,45.790000915527344
2022-11-01,46.2599983215332
2022-11-02,45.65999984741211
2022-11-03,45.34000015258789
2022-11-04,46.810001373291016
2022-11-07,47.209999084472656
2022-11-08,47.63999938964844
2022-11-09,46.84000015258789
2022-11-10,49.119998931884766
2022-11-11,50.29999923706055
2022-11-14,49.86000061035156
2022-11-15,50.58000183105469
2022-11-16,50.130001068115234
2022-11-17,49.95000076293945
2022-11-18,49.95000076293945
2022-11-21,49.439998626708984
2022-11-22,50.0
2022-11-23,50.40999984741211
2022-11-25,50.52000045776367
2022-11-28,49.77000045776367
2022-11-29,50.04999923706055
2022-11-30,51.40999984741211
2022-12-01,51.75
2022-12-02,51.63999938964844
2022-12-05,50.880001068115234
2022-12-06,50.470001220703125
2022-12-07,50.279998779296875
2022-12-08,50.650001525878906
2022-12-09,50.689998626708984
2022-12-12,50.849998474121094
2022-12-13,51.38999938964844
2022-12-14,51.459999084472656
2022-12-15,49.380001068115234
2022-12-16,48.91999816894531
2022-12-19,48.720001220703125
2022-12-20,48.79999923706055
2022-12-21,49.27000045776367
2022-12-22,48.72999954223633
2022-12-23,48.880001068115234
2022-12-27,48.970001220703125
2022-12-28,48.459999084472656
2022-12-29,49.349998474121094
2022-12-30,48.95000076293945
2023-01-03,49.06999969482422
2023-01-04,49.650001525878906
2023-01-05,49.38999938964844
2023-01-06,50.540000915527344
2023-01-09,51.18000030517578
2023-01-10,51.13999938964844
2023-01-11,51.459999084472656
2023-01-12,52.04999923706055
2023-01-13,52.56999969482422
2023-01-17,52.630001068115234
2023-01-18,52.59000015258789
2023-01-19,52.40999984741211
2023-01-20,53.060001373291016
2023-01-23,53.369998931884766
2023-01-24,53.36000061035156
2023-01-25,53.52000045776367
2023-01-26,53.86000061035156
2023-01-27,53.70000076293945
2023-01-30,53.18000030517578
2023-01-31,53.380001068115234
2023-02-01,53.90999984741211
2023-02-02,54.18000030517578
2023-02-03,53.72999954223633
2023-02-06,52.95000076293945
2023-02-07,53.279998779296875
2023-02-08,53.06999969482422
2023-02-09,53.11000061035156
2023-02-10,52.7400016784668
2023-02-13,53.16999816894531
2023-02-14,53.2599983215332
2023-02-15,53.18000030517578
2023-02-16,52.869998931884766
2023-02-17,52.65999984741211
2023-02-21,52.060001373291016
2023-02-22,51.77000045776367
2023-02-23,51.86000061035156
2023-02-24,51.099998474121094
2023-02-27,51.560001373291016
2023-02-28,51.369998931884766
2023-03-01,51.7400016784668
2023-03-02,51.939998626708984
2023-03-03,52.720001220703125
2023-03-06,52.61000061035156
2023-03-07,52.02000045776367
2023-03-08,52.040000915527344
2023-03-09,51.650001525878906
2023-03-10,51.04999923706055
2023-03-13,50.709999084472656
2023-03-14,51.31999969482422
2023-03-15,49.869998931884766
2023-03-16,50.66999816894531
2023-03-17,50.470001220703125
2023-03-20,50.90999984741211
2023-03-21,51.689998626708984
2023-03-22,51.65999984741211
2023-03-23,52.08000183105469
2023-03-24,51.65999984741211
2023-03-27,52.0099983215332
2023-03-28,52.11000061035156
2023-03-29,52.849998474121094
2023-03-30,53.36000061035156
2023-03-31,53.7599983215332
2023-04-03,54.029998779296875
2023-04-04,53.959999084472656
2023-04-05,53.459999084472656
2023-04-06,53.529998779296875
2023-04-10,53.41999816894531
2023-04-11,53.72999954223633
2023-04-12,53.939998626708984
2023-04-13,54.77000045776367
2023-04-14,54.650001525878906
2023-04-17,54.54999923706055
2023-04-18,54.84000015258789
2023-04-19,54.459999084472656
2023-04-20,54.349998474121094
2023-04-21,54.470001220703125
2023-04-24,54.52000045776367
2023-04-25,53.68000030517578
2023-04-26,53.470001220703125
2023-04-27,54.119998931884766
2023-04-28,54.33000183105469
2023-05-01,54.150001525878906
2023-05-02,53.720001220703125
2023-05-03,53.7599983215332
2023-05-04,53.7400016784668
2023-05-05,54.47999954223633
2023-05-08,54.7400016784668
2023-05-09,54.439998626708984
2023-05-10,54.400001525878906
2023-05-11,54.20000076293945
2023-05-12,54.06999969482422
2023-05-15,54.56999969482422
2023-05-16,54.08000183105469
2023-05-17,54.29999923706055
2023-05-18,54.310001373291016
2023-05-19,54.58000183105469
2023-05-22,54.779998779296875
2023-05-23,53.79999923706055
2023-05-24,53.130001068115234
2023-05-25,52.9900016784668
2023-05-26,53.75
2023-05-30,53.13999938964844
2023-05-31,52.599998474121094
2023-06-01,53.31999969482422
2023-06-02,53.95000076293945
2023-06-05,53.81999969482422
2023-06-06,54.25
2023-06-07,53.810001373291016
2023-06-08,54.209999084472656
2023-06-09,54.16999816894531
2023-06-12,54.5099983215332
2023-06-13,54.91999816894531
2023-06-14,55.11000061035156
2023-06-15,55.630001068115234
2023-06-16,55.560001373291016
2023-06-20,54.77000045776367
2023-06-21,54.630001068115234
2023-06-22,54.380001068115234
2023-06-23,53.689998626708984
2023-06-26,53.560001373291016
2023-06-27,54.0099983215332
2023-06-28,54.15999984741211
2023-06-29,54.04999923706055
2023-06-30,54.720001220703125
2023-07-03,54.5
2023-07-05,54.2400016784668
2023-07-06,53.130001068115234
2023-07-07,53.400001525878906
2023-07-10,53.65999984741211
2023-07-11,54.209999084472656
2023-07-12,55.029998779296875
2023-07-13,56.15999984741211
2023-07-14,55.970001220703125
2023-07-17,55.84000015258789
2023-07-18,56.060001373291016
2023-07-19,55.9900016784668
2023-07-20,55.599998474121094
2023-07-21,55.61000061035156
2023-07-24,55.43000030517578
2023-07-25,55.720001220703125
2023-07-26,55.630001068115234
2023-07-27,55.529998779296875
2023-07-28,56.22999954223633
2023-07-31,56.310001373291016
2023-08-01,55.90999984741211
2023-08-02,54.689998626708984
2023-08-03,54.65999984741211
2023-08-04,54.72999954223633
2023-08-07,55.189998626708984
2023-08-08,54.900001525878906
2023-08-09,54.88999938964844
2023-08-10,55.06999969482422
2023-08-11,54.599998474121094
2023-08-14,54.380001068115234
2023-08-15,53.599998474121094
2023-08-16,53.279998779296875
2023-08-17,52.7400016784668
2023-08-18,52.65999984741211
2023-08-21,52.90999984741211
2023-08-22,52.869998931884766
2023-08-23,53.43000030517578
2023-08-24,52.70000076293945
2023-08-25,52.880001068115234
2023-08-28,53.2599983215332
2023-08-29,54.16999816894531
2023-08-30,54.11000061035156
2023-08-31,54.02000045776367
2023-09-01,54.060001373291016
2023-09-05,53.630001068115234
2023-09-06,53.400001525878906
2023-09-07,53.13999938964844
2023-09-08,53.040000915527344
2023-09-11,53.29999923706055
2023-09-12,53.09000015258789
2023-09-13,52.88999938964844
2023-09-14,53.279998779296875
2023-09-15,53.29999923706055
2023-09-18,52.959999084472656
2023-09-19,52.650001525878906
2023-09-20,52.41999816894531
2023-09-21,51.4900016784668
2023-09-22,51.540000915527344
2023-09-25,51.45000076293945
2023-09-26,50.779998779296875
2023-09-27,50.880001068115234
2023-09-28,51.2400016784668
2023-09-29,51.25
2023-10-02,50.630001068115234
2023-10-03,50.029998779296875
2023-10-04,50.18000030517578
2023-10-05,50.33000183105469
2023-10-06,51.0099983215332
2023-10-09,50.84000015258789
2023-10-10,51.63999938964844
2023-10-11,51.810001373291016
2023-10-12,51.70000076293945
2023-10-13,51.25
2023-10-16,51.5099983215332
2023-10-17,51.560001373291016
2023-10-18,50.65999984741211
2023-10-19,50.220001220703125
2023-10-20,49.88999938964844
2023-10-23,49.91999816894531
2023-10-24,50.060001373291016
2023-10-25,49.689998626708984
2023-10-26,49.279998779296875
2023-10-27,49.20000076293945
2023-10-30,49.70000076293945
2023-10-31,49.63999938964844
2023-11-01,50.16999816894531
2023-11-02,51.27000045776367
2023-11-03,51.86000061035156
2023-11-06,51.88999938964844
2023-11-07,51.599998474121094
2023-11-08,51.619998931884766
2023-11-09,51.380001068115234
2023-11-10,51.65999984741211
2023-11-13,51.70000076293945
2023-11-14,52.95000076293945
2023-11-15,53.15999984741211
2023-11-16,52.970001220703125
2023-11-17,53.4900016784668
2023-11-20,53.93000030517578
2023-11-21,53.7400016784668
2023-11-22,53.72999954223633
2023-11-24,53.93000030517578
2023-11-27,53.77000045776367
2023-11-28,53.79999923706055
2023-11-29,53.869998931884766
2023-11-30,53.86000061035156
2023-12-01,54.33000183105469
2023-12-04,53.810001373291016
2023-12-05,53.560001373291016
2023-12-06,53.540000915527344
2023-12-07,53.720001220703125
2023-12-08,53.95000076293945
2023-12-11,54.150001525878906
2023-12-12,54.16999816894531
2023-12-13,54.88999938964844
2023-12-14,53.650001525878906
2023-12-15,53.5099983215332
2023-12-18,53.47999954223633
2023-12-19,53.9900016784668
2023-12-20,53.34000015258789
2023-12-21,53.95000076293945
2023-12-22,53.959999084472656
2023-12-26,54.130001068115234
2023-12-27,54.619998931884766
2023-12-28,54.61000061035156
2023-12-29,54.59000015258789
2024-01-02,53.88999938964844
2024-01-03,53.33000183105469
2024-01-04,53.540000915527344
2024-01-05,53.38999938964844
2024-01-08,53.88999938964844
2024-01-09,53.529998779296875
2024-01-10,53.779998779296875
2024-01-11,53.720001220703125
2024-01-12,54.060001373291016
2024-01-16,53.45000076293945
2024-01-17,52.75
2024-01-18,53.2400016784668
2024-01-19,53.7599983215332
2024-01-22,53.689998626708984
2024-01-23,53.650001525878906
2024-01-24,54.220001220703125
2024-01-25,54.40999984741211
2024-01-26,54.63999938964844
2024-01-29,55.02000045776367
2024-01-30,54.86000061035156
2024-01-31,54.529998779296875
2024-02-01,55.130001068115234
2024-02-02,54.849998474121094
2024-02-05,54.599998474121094
2024-02-06,54.939998626708984
2024-02-07,55.06999969482422
2024-02-08,55.16999816894531
2024-02-09,55.619998931884766
2024-02-12,55.58000183105469
2024-02-13,54.97999954223633
2024-02-14,55.33000183105469
2024-02-15,56.08000183105469
2024-02-16,56.18000030517578
2024-02-20,56.189998626708984
2024-02-21,56.099998474121094
2024-02-22,56.93000030517578
2024-02-23,56.849998474121094
2024-02-26,56.83000183105469
2024-02-27,56.86000061035156
2024-02-28,56.619998931884766
2024-02-29,56.59000015258789
2024-03-01,57.290000915527344
2024-03-04,57.380001068115234
2024-03-05,57.029998779296875
2024-03-06,57.529998779296875
2024-03-07,58.369998931884766
2024-03-08,58.11000061035156
2024-03-11,58.11000061035156
2024-03-12,58.5
2024-03-13,58.56999969482422
2024-03-14,58.45000076293945
2024-03-15,58.04999923706055
2024-03-18,58.20000076293945
2024-03-19,58.130001068115234
2024-03-20,58.75
2024-03-21,58.810001373291016
2024-03-22,58.619998931884766
2024-03-25,58.59000015258789
2024-03-26,58.58000183105469
2024-03-27,58.75
2024-03-28,58.650001525878906
2024-04-01,58.470001220703125
2024-04-02,58.310001373291016
2024-04-03,58.63999938964844
2024-04-04,58.150001525878906
2024-04-05,58.47999954223633
2024-04-08,58.70000076293945
2024-04-09,58.689998626708984
2024-04-10,58.2599983215332
2024-04-11,58.209999084472656
2024-04-12,57.209999084472656
2024-04-15,56.880001068115234
2024-04-16,56.459999084472656
2024-04-17,56.459999084472656
2024-04-18,56.43000030517578
2024-04-19,55.97999954223633
2024-04-22,56.41999816894531
2024-04-23,57.29999923706055
2024-04-24,57.349998474121094
2024-04-25,57.09000015258789
2024-04-26,57.650001525878906
2024-04-29,57.81999969482422
2024-04-30,57.060001373291016
2024-05-01,57.09000015258789
2024-05-02,57.529998779296875
2024-05-03,57.970001220703125
2024-05-06,58.65999984741211
2024-05-07,58.81999969482422
2024-05-08,58.599998474121094
2024-05-09,58.689998626708984
2024-05-10,58.91999816894531
2024-05-13,59.0
2024-05-14,59.41999816894531
2024-05-15,60.130001068115234
2024-05-16,59.93000030517578
2024-05-17,59.97999954223633
2024-05-20,60.22999954223633
2024-05-21,60.04999923706055
2024-05-22,59.630001068115234
2024-05-23,59.40999984741211
2024-05-24,59.79999923706055
2024-05-28,59.63999938964844
2024-05-29,58.72999954223633
2024-05-30,58.720001220703125
2024-05-31,59.02000045776367
2024-06-03,59.2400016784668
2024-06-04,58.689998626708984
2024-06-05,59.4900016784668
2024-06-06,59.779998779296875
2024-06-07,59.36000061035156
2024-06-10,57.9900016784668
2024-06-11,57.439998626708984
2024-06-12,57.939998626708984
2024-06-13,57.33000183105469
2024-06-14,56.849998474121094
2024-06-17,57.04999923706055
2024-06-18,57.150001525878906
2024-06-20,57.439998626708984
2024-06-21,57.119998931884766
2024-06-24,57.2400016784668
2024-06-25,57.459999084472656
2024-06-26,57.27000045776367
2024-06-27,57.2400016784668
2024-06-28,57.130001068115234
2024-07-01,57.290000915527344
2024-07-02,57.45000076293945
2024-07-03,58.08000183105469
2024-07-05,58.779998779296875
2024-07-08,58.61000061035156
2024-07-09,58.400001525878906
2024-07-10,59.099998474121094
2024-07-11,59.18000030517578
2024-07-12,59.720001220703125
2024-07-15,59.470001220703125
2024-07-16,59.45000076293945
2024-07-17,58.59000015258789
2024-07-18,57.959999084472656
2024-07-19,57.65999984741211
2024-07-22,57.84000015258789
2024-07-23,57.939998626708984
2024-07-24,56.849998474121094
2024-07-25,56.380001068115234
2024-07-26,56.900001525878906
2024-07-29,56.900001525878906
2024-07-30,56.84000015258789
2024-07-31,57.79999923706055
2024-08-01,56.38999938964844
2024-08-02,55.29999923706055
2024-08-05,54.060001373291016
2024-08-06,54.52000045776367
2024-08-07,54.689998626708984
2024-08-08,55.970001220703125
2024-08-09,56.2599983215332
2024-08-12,56.15999984741211
2024-08-13,57.04999923706055
2024-08-14,57.189998626708984
2024-08-15,58.060001373291016
2024-08-16,58.310001373291016
2024-08-19,58.90999984741211
2024-08-20,58.77000045776367
2024-08-21,58.95000076293945
2024-08-22,58.689998626708984
2024-08-23,59.41999816894531
2024-08-26,59.220001220703125
2024-08-27,59.38999938964844
2024-08-28,59.06999969482422
2024-08-29,59.29999923706055
2024-08-30,59.59000015258789
2024-09-03,58.150001525878906
2024-09-04,57.79999923706055
2024-09-05,57.63999938964844
2024-09-06,56.720001220703125
2024-09-09,57.209999084472656
2024-09-10,56.88999938964844
2024-09-11,57.540000915527344
2024-09-12,58.13999938964844
2024-09-13,58.310001373291016
2024-09-16,58.4900016784668
2024-09-17,58.470001220703125
2024-09-18,58.209999084472656
2024-09-19,59.369998931884766
2024-09-20,58.959999084472656
2024-09-23,59.0
2024-09-24,59.650001525878906
2024-09-25,59.560001373291016
2024-09-26,60.880001068115234
2024-09-27,60.630001068115234
2024-09-30,60.209999084472656
2024-10-01,59.86000061035156
2024-10-02,59.77000045776367
2024-10-03,59.380001068115234
2024-10-04,59.56999969482422
2024-10-07,59.650001525878906
2024-10-08,59.47999954223633
2024-10-09,59.540000915527344
2024-10-10,59.43000030517578
2024-10-11,59.77000045776367
2024-10-14,59.9900016784668
2024-10-15,58.90999984741211
2024-10-16,58.90999984741211
2024-10-17,59.18000030517578
2024-10-18,59.59000015258789
2024-10-21,59.130001068115234
2024-10-22,58.97999954223633
2024-10-23,58.40999984741211
2024-10-24,58.61000061035156
2024-10-25,58.52000045776367
2024-10-28,58.709999084472656
2024-10-29,58.70000076293945
2024-10-30,58.439998626708984
2024-10-31,57.77000045776367
2024-11-01,57.970001220703125
2024-11-04,58.09000015258789
2024-11-05,58.709999084472656
2024-11-06,58.22999954223633
2024-11-07,58.869998931884766
2024-11-08,58.36000061035156
2024-11-11,58.47999954223633
2024-11-12,57.619998931884766
2024-11-13,57.189998626708984
2024-11-14,57.13999938964844
2024-11-15,56.59000015258789
2024-11-18,56.93000030517578
2024-11-19,56.86000061035156
2024-11-20,56.81999969482422
2024-11-21,56.93000030517578
