Date,CWGCX
2022-09-13,49.47999954223633
2022-09-14,49.599998474121094
2022-09-15,49.150001525878906
2022-09-16,48.810001373291016
2022-09-19,49.08000183105469
2022-09-20,48.5
2022-09-21,47.65999984741211
2022-09-22,47.380001068115234
2022-09-23,46.2599983215332
2022-09-26,45.66999816894531
2022-09-27,45.56999969482422
2022-09-28,46.400001525878906
2022-09-29,45.66999816894531
2022-09-30,45.349998474121094
2022-10-03,46.4900016784668
2022-10-04,48.06999969482422
2022-10-05,47.95000076293945
2022-10-06,47.369998931884766
2022-10-07,46.43000030517578
2022-10-10,46.04999923706055
2022-10-11,45.560001373291016
2022-10-12,45.43000030517578
2022-10-13,46.2400016784668
2022-10-14,45.380001068115234
2022-10-17,46.380001068115234
2022-10-18,46.77000045776367
2022-10-19,46.439998626708984
2022-10-20,46.2400016784668
2022-10-21,47.22999954223633
2022-10-24,47.33000183105469
2022-10-25,48.0099983215332
2022-10-26,48.150001525878906
2022-10-27,47.86000061035156
2022-10-28,48.459999084472656
2022-10-31,48.20000076293945
2022-11-01,48.45000076293945
2022-11-02,47.58000183105469
2022-11-03,47.25
2022-11-04,48.47999954223633
2022-11-07,48.90999984741211
2022-11-08,49.29999923706055
2022-11-09,48.5099983215332
2022-11-10,50.66999816894531
2022-11-11,51.43000030517578
2022-11-14,51.13999938964844
2022-11-15,51.630001068115234
2022-11-16,51.310001373291016
2022-11-17,51.18000030517578
2022-11-18,51.34000015258789
2022-11-21,50.9900016784668
2022-11-22,51.630001068115234
2022-11-23,51.970001220703125
2022-11-25,52.099998474121094
2022-11-28,51.33000183105469
2022-11-29,51.59000015258789
2022-11-30,52.97999954223633
2022-12-01,53.13999938964844
2022-12-02,53.09000015258789
2022-12-05,52.31999969482422
2022-12-06,51.869998931884766
2022-12-07,51.72999954223633
2022-12-08,52.15999984741211
2022-12-09,52.060001373291016
2022-12-12,52.38999938964844
2022-12-13,52.560001373291016
2022-12-14,52.52000045776367
2022-12-15,51.310001373291016
2022-12-16,50.790000915527344
2022-12-19,50.540000915527344
2022-12-20,50.68000030517578
2022-12-21,51.310001373291016
2022-12-22,50.7400016784668
2022-12-23,50.970001220703125
2022-12-27,50.97999954223633
2022-12-28,50.45000076293945
2022-12-29,51.220001220703125
2022-12-30,50.9900016784668
2023-01-03,50.91999816894531
2023-01-04,51.369998931884766
2023-01-05,51.040000915527344
2023-01-06,52.22999954223633
2023-01-09,52.45000076293945
2023-01-10,52.63999938964844
2023-01-11,53.099998474121094
2023-01-12,53.52000045776367
2023-01-13,53.79999923706055
2023-01-17,53.689998626708984
2023-01-18,53.25
2023-01-19,53.0
2023-01-20,53.689998626708984
2023-01-23,54.09000015258789
2023-01-24,54.150001525878906
2023-01-25,54.25
2023-01-26,54.630001068115234
2023-01-27,54.5099983215332
2023-01-30,54.02000045776367
2023-01-31,54.439998626708984
2023-02-01,54.880001068115234
2023-02-02,55.0099983215332
2023-02-03,54.5099983215332
2023-02-06,54.0099983215332
2023-02-07,54.459999084472656
2023-02-08,54.20000076293945
2023-02-09,54.02000045776367
2023-02-10,53.970001220703125
2023-02-13,54.439998626708984
2023-02-14,54.45000076293945
2023-02-15,54.380001068115234
2023-02-16,53.95000076293945
2023-02-17,53.77000045776367
2023-02-21,53.040000915527344
2023-02-22,52.779998779296875
2023-02-23,52.970001220703125
2023-02-24,52.290000915527344
2023-02-27,52.59000015258789
2023-02-28,52.40999984741211
2023-03-01,52.619998931884766
2023-03-02,52.91999816894531
2023-03-03,53.70000076293945
2023-03-06,53.58000183105469
2023-03-07,52.779998779296875
2023-03-08,52.88999938964844
2023-03-09,52.310001373291016
2023-03-10,51.68000030517578
2023-03-13,51.34000015258789
2023-03-14,51.9900016784668
2023-03-15,50.959999084472656
2023-03-16,51.72999954223633
2023-03-17,51.36000061035156
2023-03-20,51.849998474121094
2023-03-21,52.439998626708984
2023-03-22,52.060001373291016
2023-03-23,52.290000915527344
2023-03-24,52.16999816894531
2023-03-27,52.349998474121094
2023-03-28,52.43000030517578
2023-03-29,53.040000915527344
2023-03-30,53.47999954223633
2023-03-31,53.959999084472656
2023-04-03,54.290000915527344
2023-04-04,54.060001373291016
2023-04-05,53.79999923706055
2023-04-06,53.93000030517578
2023-04-10,53.93000030517578
2023-04-11,54.209999084472656
2023-04-12,54.25
2023-04-13,54.88999938964844
2023-04-14,54.709999084472656
2023-04-17,54.709999084472656
2023-04-18,54.95000076293945
2023-04-19,54.77000045776367
2023-04-20,54.63999938964844
2023-04-21,54.650001525878906
2023-04-24,54.68000030517578
2023-04-25,53.88999938964844
2023-04-26,53.720001220703125
2023-04-27,54.41999816894531
2023-04-28,54.72999954223633
2023-05-01,54.630001068115234
2023-05-02,54.06999969482422
2023-05-03,54.02000045776367
2023-05-04,53.7599983215332
2023-05-05,54.5
2023-05-08,54.529998779296875
2023-05-09,54.38999938964844
2023-05-10,54.40999984741211
2023-05-11,54.220001220703125
2023-05-12,54.130001068115234
2023-05-15,54.4900016784668
2023-05-16,54.18000030517578
2023-05-17,54.599998474121094
2023-05-18,54.84000015258789
2023-05-19,54.959999084472656
2023-05-22,55.0
2023-05-23,54.33000183105469
2023-05-24,53.849998474121094
2023-05-25,53.97999954223633
2023-05-26,54.79999923706055
2023-05-30,54.400001525878906
2023-05-31,54.0
2023-06-01,54.599998474121094
2023-06-02,55.369998931884766
2023-06-05,55.119998931884766
2023-06-06,55.38999938964844
2023-06-07,55.18000030517578
2023-06-08,55.560001373291016
2023-06-09,55.56999969482422
2023-06-12,55.83000183105469
2023-06-13,56.220001220703125
2023-06-14,56.38999938964844
2023-06-15,57.0
2023-06-16,56.83000183105469
2023-06-20,56.38999938964844
2023-06-21,56.27000045776367
2023-06-22,56.209999084472656
2023-06-23,55.599998474121094
2023-06-26,55.5
2023-06-27,56.08000183105469
2023-06-28,56.04999923706055
2023-06-29,56.15999984741211
2023-06-30,56.72999954223633
2023-07-03,56.7400016784668
2023-07-05,56.459999084472656
2023-07-06,55.63999938964844
2023-07-07,55.77000045776367
2023-07-10,56.029998779296875
2023-07-11,56.529998779296875
2023-07-12,57.11000061035156
2023-07-13,57.90999984741211
2023-07-14,57.86000061035156
2023-07-17,57.81999969482422
2023-07-18,58.20000076293945
2023-07-19,58.119998931884766
2023-07-20,57.810001373291016
2023-07-21,57.83000183105469
2023-07-24,57.869998931884766
2023-07-25,58.220001220703125
2023-07-26,58.18000030517578
2023-07-27,57.970001220703125
2023-07-28,58.459999084472656
2023-07-31,58.5
2023-08-01,58.2599983215332
2023-08-02,57.25
2023-08-03,57.08000183105469
2023-08-04,57.13999938964844
2023-08-07,57.630001068115234
2023-08-08,57.290000915527344
2023-08-09,57.08000183105469
2023-08-10,57.06999969482422
2023-08-11,56.779998779296875
2023-08-14,56.83000183105469
2023-08-15,56.13999938964844
2023-08-16,55.779998779296875
2023-08-17,55.369998931884766
2023-08-18,55.369998931884766
2023-08-21,55.689998626708984
2023-08-22,55.650001525878906
2023-08-23,56.220001220703125
2023-08-24,55.43000030517578
2023-08-25,55.68000030517578
2023-08-28,56.040000915527344
2023-08-29,56.91999816894531
2023-08-30,57.0
2023-08-31,56.90999984741211
2023-09-01,56.88999938964844
2023-09-05,56.59000015258789
2023-09-06,56.34000015258789
2023-09-07,56.150001525878906
2023-09-08,56.16999816894531
2023-09-11,56.369998931884766
2023-09-12,56.16999816894531
2023-09-13,56.099998474121094
2023-09-14,56.61000061035156
2023-09-15,56.34000015258789
2023-09-18,56.20000076293945
2023-09-19,56.029998779296875
2023-09-20,55.68000030517578
2023-09-21,54.75
2023-09-22,54.7400016784668
2023-09-25,54.779998779296875
2023-09-26,54.06999969482422
2023-09-27,54.119998931884766
2023-09-28,54.5
2023-09-29,54.34000015258789
2023-10-02,53.97999954223633
2023-10-03,53.27000045776367
2023-10-04,53.470001220703125
2023-10-05,53.54999923706055
2023-10-06,54.27000045776367
2023-10-09,54.38999938964844
2023-10-10,54.9900016784668
2023-10-11,55.15999984741211
2023-10-12,54.90999984741211
2023-10-13,54.540000915527344
2023-10-16,55.0
2023-10-17,55.04999923706055
2023-10-18,54.31999969482422
2023-10-19,53.869998931884766
2023-10-20,53.36000061035156
2023-10-23,53.36000061035156
2023-10-24,53.689998626708984
2023-10-25,53.22999954223633
2023-10-26,52.7599983215332
2023-10-27,52.540000915527344
2023-10-30,53.09000015258789
2023-10-31,53.209999084472656
2023-11-01,53.7400016784668
2023-11-02,54.75
2023-11-03,55.220001220703125
2023-11-06,55.2400016784668
2023-11-07,55.119998931884766
2023-11-08,55.13999938964844
2023-11-09,54.869998931884766
2023-11-10,55.470001220703125
2023-11-13,55.5099983215332
2023-11-14,56.65999984741211
2023-11-15,56.7599983215332
2023-11-16,56.720001220703125
2023-11-17,57.099998474121094
2023-11-20,57.58000183105469
2023-11-21,57.38999938964844
2023-11-22,57.459999084472656
2023-11-24,57.63999938964844
2023-11-27,57.380001068115234
2023-11-28,57.470001220703125
2023-11-29,57.459999084472656
2023-11-30,57.58000183105469
2023-12-01,58.0099983215332
2023-12-04,57.599998474121094
2023-12-05,57.38999938964844
2023-12-06,57.2400016784668
2023-12-07,57.529998779296875
2023-12-08,57.83000183105469
2023-12-11,58.2400016784668
2023-12-12,57.29999923706055
2023-12-13,58.130001068115234
2023-12-14,58.5
2023-12-15,58.45000076293945
2023-12-18,58.58000183105469
2023-12-19,58.970001220703125
2023-12-20,58.220001220703125
2023-12-21,58.88999938964844
2023-12-22,58.970001220703125
2023-12-26,59.20000076293945
2023-12-27,59.5099983215332
2023-12-28,59.4900016784668
2023-12-29,59.40999984741211
2024-01-02,58.88999938964844
2024-01-03,58.43000030517578
2024-01-04,58.529998779296875
2024-01-05,58.4900016784668
2024-01-08,59.06999969482422
2024-01-09,58.86000061035156
2024-01-10,59.02000045776367
2024-01-11,59.04999923706055
2024-01-12,59.290000915527344
2024-01-16,58.75
2024-01-17,58.2400016784668
2024-01-18,58.70000076293945
2024-01-19,59.290000915527344
2024-01-22,59.2599983215332
2024-01-23,59.290000915527344
2024-01-24,59.66999816894531
2024-01-25,59.83000183105469
2024-01-26,59.959999084472656
2024-01-29,60.38999938964844
2024-01-30,60.33000183105469
2024-01-31,59.70000076293945
2024-02-01,60.29999923706055
2024-02-02,60.27000045776367
2024-02-05,60.27000045776367
2024-02-06,60.29999923706055
2024-02-07,60.560001373291016
2024-02-08,60.540000915527344
2024-02-09,60.869998931884766
2024-02-12,60.880001068115234
2024-02-13,60.150001525878906
2024-02-14,60.61000061035156
2024-02-15,61.22999954223633
2024-02-16,61.22999954223633
2024-02-20,61.08000183105469
2024-02-21,61.11000061035156
2024-02-22,62.119998931884766
2024-02-23,62.150001525878906
2024-02-26,61.970001220703125
2024-02-27,62.0
2024-02-28,61.880001068115234
2024-02-29,62.029998779296875
2024-03-01,62.72999954223633
2024-03-04,62.75
2024-03-05,62.209999084472656
2024-03-06,62.65999984741211
2024-03-07,63.560001373291016
2024-03-08,63.08000183105469
2024-03-11,62.83000183105469
2024-03-12,63.34000015258789
2024-03-13,63.41999816894531
2024-03-14,63.290000915527344
2024-03-15,62.86000061035156
2024-03-18,63.099998474121094
2024-03-19,63.290000915527344
2024-03-20,63.91999816894531
2024-03-21,64.12999725341797
2024-03-22,63.880001068115234
2024-03-25,63.79999923706055
2024-03-26,63.689998626708984
2024-03-27,64.05999755859375
2024-03-28,64.05999755859375
2024-04-01,63.93000030517578
2024-04-02,63.63999938964844
2024-04-03,64.02999877929688
2024-04-04,63.310001373291016
2024-04-05,63.849998474121094
2024-04-08,64.01000213623047
2024-04-09,64.0199966430664
2024-04-10,63.560001373291016
2024-04-11,63.77000045776367
2024-04-12,62.7400016784668
2024-04-15,62.189998626708984
2024-04-16,61.9900016784668
2024-04-17,61.810001373291016
2024-04-18,61.65999984741211
2024-04-19,61.15999984741211
2024-04-22,61.59000015258789
2024-04-23,62.45000076293945
2024-04-24,62.459999084472656
2024-04-25,62.279998779296875
2024-04-26,62.84000015258789
2024-04-29,63.02000045776367
2024-04-30,62.060001373291016
2024-05-01,61.91999816894531
2024-05-02,62.400001525878906
2024-05-03,62.95000076293945
2024-05-06,63.68000030517578
2024-05-07,63.81999969482422
2024-05-08,63.81999969482422
2024-05-09,63.970001220703125
2024-05-10,64.20999908447266
2024-05-13,64.13999938964844
2024-05-14,64.55999755859375
2024-05-15,65.29000091552734
2024-05-16,65.12999725341797
2024-05-17,65.25
2024-05-20,65.4000015258789
2024-05-21,65.38999938964844
2024-05-22,65.05999755859375
2024-05-23,64.68000030517578
2024-05-24,65.0999984741211
2024-05-28,65.06999969482422
2024-05-29,64.19999694824219
2024-05-30,64.0199966430664
2024-05-31,64.30000305175781
2024-06-03,64.36000061035156
2024-06-04,64.13999938964844
2024-06-05,65.04000091552734
2024-06-06,65.1500015258789
2024-06-07,64.79000091552734
2024-06-10,64.7699966430664
2024-06-11,64.48999786376953
2024-06-12,64.95999908447266
2024-06-13,64.91999816894531
2024-06-14,64.66000366210938
2024-06-17,65.16000366210938
2024-06-18,65.2300033569336
2024-06-20,65.3499984741211
2024-06-21,64.95999908447266
2024-06-24,64.93000030517578
2024-06-25,65.01000213623047
2024-06-26,64.8499984741211
2024-06-27,64.86000061035156
2024-06-28,64.69999694824219
2024-07-01,64.94999694824219
2024-07-02,65.16000366210938
2024-07-03,65.73999786376953
2024-07-05,66.19999694824219
2024-07-08,66.19000244140625
2024-07-09,65.94000244140625
2024-07-10,66.72000122070312
2024-07-11,66.62000274658203
2024-07-12,66.94999694824219
2024-07-15,66.86000061035156
2024-07-16,67.04000091552734
2024-07-17,66.02999877929688
2024-07-18,65.4800033569336
2024-07-19,65.05999755859375
2024-07-22,65.48999786376953
2024-07-23,65.62000274658203
2024-07-24,64.30999755859375
2024-07-25,63.939998626708984
2024-07-26,64.48999786376953
2024-07-29,64.48999786376953
2024-07-30,64.30999755859375
2024-07-31,65.33999633789062
2024-08-01,64.13999938964844
2024-08-02,62.900001525878906
2024-08-05,61.400001525878906
2024-08-06,61.84000015258789
2024-08-07,61.65999984741211
2024-08-08,63.08000183105469
2024-08-09,63.38999938964844
2024-08-12,63.33000183105469
2024-08-13,64.29000091552734
2024-08-14,64.51000213623047
2024-08-15,65.52999877929688
2024-08-16,65.66999816894531
2024-08-19,66.30000305175781
2024-08-20,66.12000274658203
2024-08-21,66.33999633789062
2024-08-22,65.9000015258789
2024-08-23,66.6500015258789
2024-08-26,66.4800033569336
2024-08-27,66.66000366210938
2024-08-28,66.36000061035156
2024-08-29,66.5
2024-08-30,66.91999816894531
2024-09-03,65.3499984741211
2024-09-04,65.16000366210938
2024-09-05,64.9000015258789
2024-09-06,63.81999969482422
2024-09-09,64.37999725341797
2024-09-10,64.44999694824219
2024-09-11,65.22000122070312
2024-09-12,65.83999633789062
2024-09-13,66.25
2024-09-16,66.3499984741211
2024-09-17,66.30000305175781
2024-09-18,66.05000305175781
2024-09-19,67.22000122070312
2024-09-20,67.05999755859375
2024-09-23,67.23999786376953
2024-09-24,67.79000091552734
2024-09-25,67.66999816894531
2024-09-26,68.54000091552734
2024-09-27,68.31999969482422
2024-09-30,68.16999816894531
2024-10-01,67.80000305175781
2024-10-02,67.91000366210938
2024-10-03,67.55999755859375
2024-10-04,68.08000183105469
2024-10-07,67.80999755859375
2024-10-08,67.91999816894531
2024-10-09,68.18000030517578
2024-10-10,68.08000183105469
2024-10-11,68.48999786376953
2024-10-14,68.79000091552734
2024-10-15,67.80999755859375
2024-10-16,68.06999969482422
2024-10-17,68.30999755859375
2024-10-18,68.58000183105469
2024-10-21,68.2300033569336
2024-10-22,68.0999984741211
2024-10-23,67.4800033569336
2024-10-24,67.56999969482422
2024-10-25,67.5199966430664
2024-10-28,67.70999908447266
2024-10-29,67.7699966430664
2024-10-30,67.48999786376953
2024-10-31,66.56999969482422
2024-11-01,66.80999755859375
2024-11-04,66.70999908447266
2024-11-05,67.48999786376953
2024-11-06,67.91999816894531
2024-11-07,68.6500015258789
2024-11-08,68.44000244140625
2024-11-11,68.4000015258789
2024-11-12,67.63999938964844
2024-11-13,67.33000183105469
2024-11-14,67.05999755859375
2024-11-15,66.36000061035156
2024-11-18,66.80999755859375
2024-11-19,66.83000183105469
2024-11-20,66.79000091552734
2024-11-21,67.06999969482422
