Date,TRJZX
2022-09-27,66.95999908447266
2022-09-28,68.31999969482422
2022-09-29,66.41999816894531
2022-09-30,65.45999908447266
2022-10-03,66.76000213623047
2022-10-04,69.41999816894531
2022-10-05,69.4000015258789
2022-10-06,68.98999786376953
2022-10-07,66.37000274658203
2022-10-10,65.37000274658203
2022-10-11,64.56999969482422
2022-10-12,64.58000183105469
2022-10-13,65.6500015258789
2022-10-14,63.4900016784668
2022-10-17,65.87000274658203
2022-10-18,66.58000183105469
2022-10-19,66.13999938964844
2022-10-20,65.94999694824219
2022-10-21,67.5199966430664
2022-10-24,68.08000183105469
2022-10-25,69.7699966430664
2022-10-26,68.19000244140625
2022-10-27,67.29000091552734
2022-10-28,68.58999633789062
2022-10-31,68.05999755859375
2022-11-01,66.91000366210938
2022-11-02,64.62000274658203
2022-11-03,63.43000030517578
2022-11-04,63.97999954223633
2022-11-07,64.55000305175781
2022-11-08,64.94000244140625
2022-11-09,63.04999923706055
2022-11-10,67.91999816894531
2022-11-11,68.98999786376953
2022-11-14,68.22000122070312
2022-11-15,69.25
2022-11-16,68.37000274658203
2022-11-17,67.87000274658203
2022-11-18,67.83999633789062
2022-11-21,66.9800033569336
2022-11-22,67.94000244140625
2022-11-23,68.73999786376953
2022-11-25,68.5
2022-11-28,67.54000091552734
2022-11-29,67.12000274658203
2022-11-30,70.2300033569336
2022-12-01,70.26000213623047
2022-12-02,70.05999755859375
2022-12-05,68.66999816894531
2022-12-06,67.33000183105469
2022-12-07,67.12999725341797
2022-12-08,67.93000030517578
2022-12-09,67.33999633789062
2022-12-12,68.30999755859375
2022-12-13,66.81999969482422
2022-12-14,66.43000030517578
2022-12-15,64.19999694824219
2022-12-16,63.34000015258789
2022-12-19,62.47999954223633
2022-12-20,62.349998474121094
2022-12-21,63.16999816894531
2022-12-22,61.84000015258789
2022-12-23,62.0099983215332
2022-12-27,61.470001220703125
2022-12-28,60.70000076293945
2022-12-29,62.16999816894531
2022-12-30,62.04999923706055
2023-01-03,61.81999969482422
2023-01-04,62.06999969482422
2023-01-05,60.959999084472656
2023-01-06,62.22999954223633
2023-01-09,62.86000061035156
2023-01-10,63.41999816894531
2023-01-11,64.55000305175781
2023-01-12,65.02999877929688
2023-01-13,65.4000015258789
2023-01-17,65.44000244140625
2023-01-18,64.69000244140625
2023-01-19,64.2300033569336
2023-01-20,65.91999816894531
2023-01-23,67.04000091552734
2023-01-24,66.83000183105469
2023-01-25,66.83000183105469
2023-01-26,67.80000305175781
2023-01-27,68.2300033569336
2023-01-30,66.97000122070312
2023-01-31,68.12000274658203
2023-02-01,69.4800033569336
2023-02-02,71.43000030517578
2023-02-03,70.08000183105469
2023-02-06,69.44000244140625
2023-02-07,70.75
2023-02-08,69.80999755859375
2023-02-09,69.2300033569336
2023-02-10,68.70999908447266
2023-02-13,69.69000244140625
2023-02-14,70.04000091552734
2023-02-15,70.4800033569336
2023-02-16,69.22000122070312
2023-02-17,68.68000030517578
2023-02-21,67.19999694824219
2023-02-22,67.2699966430664
2023-02-23,67.86000061035156
2023-02-24,66.80999755859375
2023-02-27,67.18000030517578
2023-02-28,67.06999969482422
2023-03-01,66.4800033569336
2023-03-02,67.05999755859375
2023-03-03,68.38999938964844
2023-03-06,68.4800033569336
2023-03-07,67.61000061035156
2023-03-08,67.91000366210938
2023-03-09,66.7699966430664
2023-03-10,65.68000030517578
2023-03-13,65.9000015258789
2023-03-14,67.37999725341797
2023-03-15,67.33000183105469
2023-03-16,69.11000061035156
2023-03-17,68.87000274658203
2023-03-20,68.9000015258789
2023-03-21,69.94000244140625
2023-03-22,69.2300033569336
2023-03-23,69.9800033569336
2023-03-24,70.08999633789062
2023-03-27,69.80999755859375
2023-03-28,69.41999816894531
2023-03-29,70.55000305175781
2023-03-30,71.11000061035156
2023-03-31,72.18000030517578
2023-04-03,72.36000061035156
2023-04-04,72.19999694824219
2023-04-05,71.6500015258789
2023-04-06,72.25
2023-04-10,72.18000030517578
2023-04-11,71.81999969482422
2023-04-12,71.44000244140625
2023-04-13,72.75
2023-04-14,72.5
2023-04-17,72.47000122070312
2023-04-18,72.54000091552734
2023-04-19,72.54000091552734
2023-04-20,72.19999694824219
2023-04-21,72.37999725341797
2023-04-24,72.25
2023-04-25,70.91999816894531
2023-04-26,71.54000091552734
2023-04-27,73.2699966430664
2023-04-28,73.76000213623047
2023-05-01,73.70999908447266
2023-05-02,73.12999725341797
2023-05-03,72.7300033569336
2023-05-04,72.58999633789062
2023-05-05,73.97000122070312
2023-05-08,74.27999877929688
2023-05-09,73.93000030517578
2023-05-10,74.7300033569336
2023-05-11,74.83999633789062
2023-05-12,74.52999877929688
2023-05-15,74.87000274658203
2023-05-16,74.87000274658203
2023-05-17,75.77999877929688
2023-05-18,76.91999816894531
2023-05-19,76.7300033569336
2023-05-22,76.97000122070312
2023-05-23,75.80999755859375
2023-05-24,75.30000305175781
2023-05-25,76.87999725341797
2023-05-26,78.29000091552734
2023-05-30,78.33000183105469
2023-05-31,77.80000305175781
2023-06-01,78.87999725341797
2023-06-02,79.54000091552734
2023-06-05,79.56999969482422
2023-06-06,79.69999694824219
2023-06-07,78.08999633789062
2023-06-08,78.76000213623047
2023-06-09,79.02999877929688
2023-06-12,80.1500015258789
2023-06-13,80.61000061035156
2023-06-14,80.80000305175781
2023-06-15,81.86000061035156
2023-06-16,81.18000030517578
2023-06-20,81.1500015258789
2023-06-21,80.38999938964844
2023-06-22,81.29000091552734
2023-06-23,80.54000091552734
2023-06-26,79.45999908447266
2023-06-27,80.69000244140625
2023-06-28,80.93000030517578
2023-06-29,81.04000091552734
2023-06-30,82.29000091552734
2023-07-03,82.29000091552734
2023-07-05,82.33000183105469
2023-07-06,81.91000366210938
2023-07-07,81.73999786376953
2023-07-10,81.66999816894531
2023-07-11,82.0199966430664
2023-07-12,83.02999877929688
2023-07-13,84.23999786376953
2023-07-14,84.5199966430664
2023-07-17,85.0999984741211
2023-07-18,85.94000244140625
2023-07-19,85.91000366210938
2023-07-20,84.26000213623047
2023-07-21,83.95999908447266
2023-07-24,84.05000305175781
2023-07-25,84.4800033569336
2023-07-26,84.36000061035156
2023-07-27,83.83000183105469
2023-07-28,85.30999755859375
2023-07-31,85.44999694824219
2023-08-01,85.23999786376953
2023-08-02,83.41000366210938
2023-08-03,83.33999633789062
2023-08-04,83.18000030517578
2023-08-07,83.86000061035156
2023-08-08,83.54000091552734
2023-08-09,82.56999969482422
2023-08-10,82.70999908447266
2023-08-11,82.26000213623047
2023-08-14,83.37000274658203
2023-08-15,82.58000183105469
2023-08-16,81.93000030517578
2023-08-17,81.02999877929688
2023-08-18,80.93000030517578
2023-08-21,82.13999938964844
2023-08-22,82.0199966430664
2023-08-23,83.29000091552734
2023-08-24,81.80999755859375
2023-08-25,82.37999725341797
2023-08-28,82.97000122070312
2023-08-29,84.51000213623047
2023-08-30,85.01000213623047
2023-08-31,85.12000274658203
2023-09-01,85.29000091552734
2023-09-05,85.38999938964844
2023-09-06,84.63999938964844
2023-09-07,84.37999725341797
2023-09-08,84.36000061035156
2023-09-11,85.19000244140625
2023-09-12,84.33000183105469
2023-09-13,84.61000061035156
2023-09-14,84.98999786376953
2023-09-15,83.75
2023-09-18,83.83000183105469
2023-09-19,83.55999755859375
2023-09-20,82.37999725341797
2023-09-21,80.83000183105469
2023-09-22,80.80000305175781
2023-09-25,81.20999908447266
2023-09-26,80.1500015258789
2023-09-27,80.30000305175781
2023-09-28,80.81999969482422
2023-09-29,80.88999938964844
2023-10-02,81.66000366210938
2023-10-03,80.12999725341797
2023-10-04,81.25
2023-10-05,81.08999633789062
2023-10-06,82.55000305175781
2023-10-09,82.80999755859375
2023-10-10,83.18000030517578
2023-10-11,83.81999969482422
2023-10-12,83.52999877929688
2023-10-13,82.62000274658203
2023-10-16,83.62999725341797
2023-10-17,83.41000366210938
2023-10-18,82.0
2023-10-19,81.69000244140625
2023-10-20,80.51000213623047
2023-10-23,80.87000274658203
2023-10-24,81.63999938964844
2023-10-25,79.87000274658203
2023-10-26,78.26000213623047
2023-10-27,78.56999969482422
2023-10-30,79.77999877929688
2023-10-31,80.13999938964844
2023-11-01,81.22000122070312
2023-11-02,82.66999816894531
2023-11-03,83.33999633789062
2023-11-06,83.86000061035156
2023-11-07,84.55000305175781
2023-11-08,84.87000274658203
2023-11-09,84.13999938964844
2023-11-10,85.62000274658203
2023-11-13,85.5999984741211
2023-11-14,87.0
2023-11-15,86.80999755859375
2023-11-16,87.2300033569336
2023-11-17,87.16999816894531
2023-11-20,88.0999984741211
2023-11-21,87.77999877929688
2023-11-22,88.29000091552734
2023-11-24,88.16999816894531
2023-11-27,88.1500015258789
2023-11-28,88.25
2023-11-29,88.0
2023-11-30,87.94999694824219
2023-12-01,88.1500015258789
2023-12-04,87.19999694824219
2023-12-05,87.56999969482422
2023-12-06,87.0
2023-12-07,87.97000122070312
2023-12-08,88.4000015258789
2023-12-11,88.33999633789062
2023-12-12,89.0
2023-12-13,86.73999786376953
2023-12-14,86.3499984741211
2023-12-15,86.66000366210938
2023-12-18,87.31999969482422
2023-12-19,87.76000213623047
2023-12-20,86.41999816894531
2023-12-21,87.36000061035156
2023-12-22,87.33000183105469
2023-12-26,87.61000061035156
2023-12-27,87.69999694824219
2023-12-28,87.75
2023-12-29,87.4800033569336
2024-01-02,86.11000061035156
2024-01-03,85.4000015258789
2024-01-04,85.0
2024-01-05,85.13999938964844
2024-01-08,86.94000244140625
2024-01-09,87.20999908447266
2024-01-10,88.16000366210938
2024-01-11,88.43000030517578
2024-01-12,88.51000213623047
2024-01-16,88.33999633789062
2024-01-17,87.91000366210938
2024-01-18,88.91000366210938
2024-01-19,90.08000183105469
2024-01-22,90.23999786376953
2024-01-23,90.58000183105469
2024-01-24,91.0999984741211
2024-01-25,91.43000030517578
2024-01-26,91.41999816894531
2024-01-29,92.55000305175781
2024-01-30,92.05999755859375
2024-01-31,90.1500015258789
2024-02-01,91.48999786376953
2024-02-02,93.56999969482422
2024-02-05,93.66999816894531
2024-02-06,93.66999816894531
2024-02-07,94.88999938964844
2024-02-08,94.98999786376953
2024-02-09,96.11000061035156
2024-02-12,95.41999816894531
2024-02-13,94.08999633789062
2024-02-14,95.43000030517578
2024-02-15,95.47000122070312
2024-02-16,94.86000061035156
2024-02-20,93.7699966430664
2024-02-21,93.6500015258789
2024-02-22,96.44999694824219
2024-02-23,96.3499984741211
2024-02-26,96.0199966430664
2024-02-27,96.12000274658203
2024-02-28,95.69000244140625
2024-02-29,96.4800033569336
2024-03-01,97.48999786376953
2024-03-04,97.26000213623047
2024-03-05,95.68000030517578
2024-03-06,96.19999694824219
2024-03-07,97.69000244140625
2024-03-08,96.69999694824219
2024-03-11,96.0999984741211
2024-03-12,98.0199966430664
2024-03-13,97.63999938964844
2024-03-14,97.62000274658203
2024-03-15,96.43000030517578
2024-03-18,97.27999877929688
2024-03-19,97.9000015258789
2024-03-20,98.86000061035156
2024-03-21,98.87999725341797
2024-03-22,99.04000091552734
2024-03-25,98.62999725341797
2024-03-26,98.27999877929688
2024-03-27,98.4000015258789
2024-03-28,98.30000305175781
2024-04-01,98.51000213623047
2024-04-02,97.7699966430664
2024-04-03,98.06999969482422
2024-04-04,96.76000213623047
2024-04-05,98.30000305175781
2024-04-08,98.13999938964844
2024-04-09,98.12000274658203
2024-04-10,97.58999633789062
2024-04-11,98.8499984741211
2024-04-12,97.55000305175781
2024-04-15,95.94999694824219
2024-04-16,96.16000366210938
2024-04-17,95.30999755859375
2024-04-18,94.79000091552734
2024-04-19,92.76000213623047
2024-04-22,93.61000061035156
2024-04-23,95.26000213623047
2024-04-24,94.63999938964844
2024-04-25,93.88999938964844
2024-04-26,95.70999908447266
2024-04-29,95.4000015258789
2024-04-30,93.69000244140625
2024-05-01,93.66000366210938
2024-05-02,94.88999938964844
2024-05-03,96.43000030517578
2024-05-06,97.66999816894531
2024-05-07,97.7699966430664
2024-05-08,97.37999725341797
2024-05-09,97.6500015258789
2024-05-10,97.5999984741211
2024-05-13,97.58999633789062
2024-05-14,98.12000274658203
2024-05-15,99.58000183105469
2024-05-16,99.23999786376953
2024-05-17,99.27999877929688
2024-05-20,99.70999908447266
2024-05-21,99.98999786376953
2024-05-22,99.75
2024-05-23,99.58999633789062
2024-05-24,100.30999755859375
2024-05-28,100.91000366210938
2024-05-29,100.58000183105469
2024-05-30,98.9800033569336
2024-05-31,99.18000030517578
2024-06-03,100.0
2024-06-04,100.33999633789062
2024-06-05,102.25
2024-06-06,102.41999816894531
2024-06-07,102.2699966430664
2024-06-10,102.62999725341797
2024-06-11,103.55000305175781
2024-06-12,105.01000213623047
2024-06-13,105.04000091552734
2024-06-14,105.33999633789062
2024-06-17,105.98999786376953
2024-06-18,106.0999984741211
2024-06-20,105.41999816894531
2024-06-21,105.33999633789062
2024-06-24,104.26000213623047
2024-06-25,105.80999755859375
2024-06-26,106.58000183105469
2024-06-27,106.76000213623047
2024-06-28,105.77999877929688
2024-07-01,106.58000183105469
2024-07-02,107.41000366210938
2024-07-03,108.19999694824219
2024-07-05,109.44000244140625
2024-07-08,109.44000244140625
2024-07-09,109.51000213623047
2024-07-10,110.62000274658203
2024-07-11,108.26000213623047
2024-07-12,108.8499984741211
2024-07-15,108.97000122070312
2024-07-16,108.83999633789062
2024-07-17,105.68000030517578
2024-07-18,104.79000091552734
2024-07-19,104.19000244140625
2024-07-22,105.7699966430664
2024-07-23,105.9800033569336
2024-07-24,102.08000183105469
2024-07-25,101.19999694824219
2024-07-26,102.05000305175781
2024-07-29,102.16000366210938
2024-07-30,101.16999816894531
2024-07-31,103.83000183105469
2024-08-01,102.31999969482422
2024-08-02,100.05999755859375
2024-08-05,96.62000274658203
2024-08-06,97.70999908447266
2024-08-07,97.18000030517578
2024-08-08,99.80000305175781
2024-08-09,100.51000213623047
2024-08-12,100.76000213623047
2024-08-13,102.81999969482422
2024-08-14,103.12000274658203
2024-08-15,105.13999938964844
2024-08-16,105.27999877929688
2024-08-19,106.44999694824219
2024-08-20,106.43000030517578
2024-08-21,106.83000183105469
2024-08-22,105.3499984741211
2024-08-23,106.37999725341797
2024-08-26,105.7699966430664
2024-08-27,106.0
2024-08-28,104.9800033569336
2024-08-29,104.62999725341797
2024-08-30,105.69000244140625
2024-09-03,102.9000015258789
2024-09-04,102.51000213623047
2024-09-05,102.66999816894531
2024-09-06,100.62999725341797
2024-09-09,101.83999633789062
2024-09-10,102.5199966430664
2024-09-11,104.58000183105469
2024-09-12,105.5199966430664
2024-09-13,105.7699966430664
2024-09-16,105.33000183105469
2024-09-17,105.41999816894531
2024-09-18,105.1500015258789
2024-09-19,107.63999938964844
2024-09-20,107.13999938964844
2024-09-23,107.29000091552734
2024-09-24,107.61000061035156
2024-09-25,107.69000244140625
2024-09-26,107.93000030517578
2024-09-27,107.36000061035156
2024-09-30,107.93000030517578
2024-10-01,106.43000030517578
2024-10-02,106.41999816894531
2024-10-03,106.41999816894531
2024-10-04,107.5199966430664
2024-10-07,106.27999877929688
2024-10-08,107.9800033569336
2024-10-09,108.62000274658203
2024-10-10,108.66000366210938
2024-10-11,109.12000274658203
2024-10-14,109.9800033569336
2024-10-15,108.83999633789062
2024-10-16,108.87999725341797
2024-10-17,108.94999694824219
2024-10-18,109.87999725341797
2024-10-21,110.37999725341797
2024-10-22,110.56999969482422
2024-10-23,108.91999816894531
2024-10-24,109.38999938964844
2024-10-25,109.91999816894531
2024-10-28,110.12000274658203
2024-10-29,111.04000091552734
2024-10-30,110.47000122070312
2024-10-31,107.4800033569336
2024-11-01,108.61000061035156
2024-11-04,108.12000274658203
2024-11-05,109.3499984741211
2024-11-06,111.55000305175781
2024-11-07,113.58000183105469
2024-11-08,113.61000061035156
2024-11-11,113.63999938964844
2024-11-12,114.33000183105469
2024-11-13,114.5199966430664
2024-11-14,114.0199966430664
2024-11-15,111.44999694824219
2024-11-18,111.5999984741211
2024-11-19,112.83999633789062
2024-11-20,112.88999938964844
2024-11-21,112.87999725341797
