Date,VDIPX
2022-08-18,21.59000015258789
2022-08-19,21.299999237060547
2022-08-22,20.950000762939453
2022-08-23,20.969999313354492
2022-08-24,20.989999771118164
2022-08-25,21.219999313354492
2022-08-26,20.700000762939453
2022-08-29,20.6299991607666
2022-08-30,20.489999771118164
2022-08-31,20.3700008392334
2022-09-01,20.059999465942383
2022-09-02,20.0
2022-09-06,19.8799991607666
2022-09-07,20.010000228881836
2022-09-08,20.100000381469727
2022-09-09,20.540000915527344
2022-09-12,20.829999923706055
2022-09-13,20.15999984741211
2022-09-14,20.200000762939453
2022-09-15,20.020000457763672
2022-09-16,19.850000381469727
2022-09-19,19.90999984741211
2022-09-20,19.59000015258789
2022-09-21,19.329999923706055
2022-09-22,19.229999542236328
2022-09-23,18.600000381469727
2022-09-26,18.280000686645508
2022-09-27,18.200000762939453
2022-09-28,18.600000381469727
2022-09-29,18.360000610351562
2022-09-30,18.280000686645508
2022-10-03,18.700000762939453
2022-10-04,19.43000030517578
2022-10-05,19.209999084472656
2022-10-06,18.889999389648438
2022-10-07,18.579999923706055
2022-10-10,18.450000762939453
2022-10-11,18.260000228881836
2022-10-12,18.200000762939453
2022-10-13,18.559999465942383
2022-10-14,18.25
2022-10-17,18.729999542236328
2022-10-18,18.8700008392334
2022-10-19,18.6299991607666
2022-10-20,18.59000015258789
2022-10-21,18.920000076293945
2022-10-24,18.90999984741211
2022-10-25,19.31999969482422
2022-10-26,19.540000915527344
2022-10-27,19.399999618530273
2022-10-28,19.530000686645508
2022-10-31,19.3700008392334
2022-11-01,19.549999237060547
2022-11-02,19.280000686645508
2022-11-03,19.110000610351562
2022-11-04,19.81999969482422
2022-11-07,19.940000534057617
2022-11-08,20.15999984741211
2022-11-09,19.8700008392334
2022-11-10,20.93000030517578
2022-11-11,21.3700008392334
2022-11-14,21.139999389648438
2022-11-15,21.290000915527344
2022-11-16,21.170000076293945
2022-11-17,21.149999618530273
2022-11-18,21.190000534057617
2022-11-21,21.0
2022-11-22,21.309999465942383
2022-11-23,21.549999237060547
2022-11-25,21.670000076293945
2022-11-28,21.350000381469727
2022-11-29,21.420000076293945
2022-11-30,21.889999389648438
2022-12-01,22.040000915527344
2022-12-02,22.0
2022-12-05,21.649999618530273
2022-12-06,21.510000228881836
2022-12-07,21.510000228881836
2022-12-08,21.600000381469727
2022-12-09,21.6299991607666
2022-12-12,21.68000030517578
2022-12-13,21.979999542236328
2022-12-14,21.979999542236328
2022-12-15,21.40999984741211
2022-12-16,21.0
2022-12-19,20.93000030517578
2022-12-20,21.059999465942383
2022-12-21,21.25
2022-12-22,21.09000015258789
2022-12-23,21.15999984741211
2022-12-27,21.190000534057617
2022-12-28,20.989999771118164
2022-12-29,21.299999237060547
2022-12-30,21.149999618530273
2023-01-03,21.229999542236328
2023-01-04,21.520000457763672
2023-01-05,21.31999969482422
2023-01-06,21.850000381469727
2023-01-09,22.0
2023-01-10,22.030000686645508
2023-01-11,22.170000076293945
2023-01-12,22.489999771118164
2023-01-13,22.6200008392334
2023-01-17,22.68000030517578
2023-01-18,22.59000015258789
2023-01-19,22.559999465942383
2023-01-20,22.780000686645508
2023-01-23,22.860000610351562
2023-01-24,22.889999389648438
2023-01-25,23.010000228881836
2023-01-26,23.06999969482422
2023-01-27,23.049999237060547
2023-01-30,22.850000381469727
2023-01-31,22.989999771118164
2023-02-01,23.200000762939453
2023-02-02,23.209999084472656
2023-02-03,22.950000762939453
2023-02-06,22.690000534057617
2023-02-07,22.889999389648438
2023-02-08,22.770000457763672
2023-02-09,22.790000915527344
2023-02-10,22.719999313354492
2023-02-13,22.889999389648438
2023-02-14,22.920000076293945
2023-02-15,22.799999237060547
2023-02-16,22.719999313354492
2023-02-17,22.739999771118164
2023-02-21,22.489999771118164
2023-02-22,22.34000015258789
2023-02-23,22.440000534057617
2023-02-24,22.100000381469727
2023-02-27,22.34000015258789
2023-02-28,22.209999084472656
2023-03-01,22.31999969482422
2023-03-02,22.3799991607666
2023-03-03,22.68000030517578
2023-03-06,22.649999618530273
2023-03-07,22.25
2023-03-08,22.31999969482422
2023-03-09,22.170000076293945
2023-03-10,21.969999313354492
2023-03-13,21.829999923706055
2023-03-14,22.010000228881836
2023-03-15,21.420000076293945
2023-03-16,21.68000030517578
2023-03-17,21.440000534057617
2023-03-20,21.709999084472656
2023-03-21,21.940000534057617
2023-03-22,21.93000030517578
2023-03-23,21.979999542236328
2023-03-24,21.850000381469727
2023-03-27,21.989999771118164
2023-03-28,22.09000015258789
2023-03-29,22.34000015258789
2023-03-30,22.59000015258789
2023-03-31,22.709999084472656
2023-04-03,22.8700008392334
2023-04-04,22.8799991607666
2023-04-05,22.739999771118164
2023-04-06,22.770000457763672
2023-04-10,22.719999313354492
2023-04-11,22.889999389648438
2023-04-12,23.020000457763672
2023-04-13,23.350000381469727
2023-04-14,23.270000457763672
2023-04-17,23.219999313354492
2023-04-18,23.34000015258789
2023-04-19,23.260000228881836
2023-04-20,23.229999542236328
2023-04-21,23.309999465942383
2023-04-24,23.3700008392334
2023-04-25,23.049999237060547
2023-04-26,23.010000228881836
2023-04-27,23.270000457763672
2023-04-28,23.290000915527344
2023-05-01,23.239999771118164
2023-05-02,23.049999237060547
2023-05-03,23.100000381469727
2023-05-04,23.06999969482422
2023-05-05,23.399999618530273
2023-05-08,23.420000076293945
2023-05-09,23.34000015258789
2023-05-10,23.329999923706055
2023-05-11,23.190000534057617
2023-05-12,23.139999389648438
2023-05-15,23.31999969482422
2023-05-16,23.1200008392334
2023-05-17,23.209999084472656
2023-05-18,23.170000076293945
2023-05-19,23.290000915527344
2023-05-22,23.329999923706055
2023-05-23,23.040000915527344
2023-05-24,22.709999084472656
2023-05-25,22.6299991607666
2023-05-26,22.84000015258789
2023-05-30,22.670000076293945
2023-05-31,22.43000030517578
2023-06-01,22.770000457763672
2023-06-02,23.059999465942383
2023-06-05,23.010000228881836
2023-06-06,23.149999618530273
2023-06-07,22.979999542236328
2023-06-08,23.18000030517578
2023-06-09,23.170000076293945
2023-06-12,23.290000915527344
2023-06-13,23.479999542236328
2023-06-14,23.549999237060547
2023-06-15,23.790000915527344
2023-06-16,23.520000457763672
2023-06-20,23.239999771118164
2023-06-21,23.239999771118164
2023-06-22,23.110000610351562
2023-06-23,22.739999771118164
2023-06-26,22.780000686645508
2023-06-27,22.950000762939453
2023-06-28,22.969999313354492
2023-06-29,22.93000030517578
2023-06-30,23.209999084472656
2023-07-03,23.229999542236328
2023-07-05,23.010000228881836
2023-07-06,22.6200008392334
2023-07-07,22.770000457763672
2023-07-10,22.84000015258789
2023-07-11,23.049999237060547
2023-07-12,23.469999313354492
2023-07-13,23.8700008392334
2023-07-14,23.739999771118164
2023-07-17,23.709999084472656
2023-07-18,23.860000610351562
2023-07-19,23.8700008392334
2023-07-20,23.739999771118164
2023-07-21,23.75
2023-07-24,23.739999771118164
2023-07-25,23.84000015258789
2023-07-26,23.84000015258789
2023-07-27,23.770000457763672
2023-07-28,23.90999984741211
2023-07-31,23.940000534057617
2023-08-01,23.709999084472656
2023-08-02,23.25
2023-08-03,23.170000076293945
2023-08-04,23.229999542236328
2023-08-07,23.399999618530273
2023-08-08,23.219999313354492
2023-08-09,23.229999542236328
2023-08-10,23.31999969482422
2023-08-11,23.18000030517578
2023-08-14,23.06999969482422
2023-08-15,22.790000915527344
2023-08-16,22.610000610351562
2023-08-17,22.469999313354492
2023-08-18,22.43000030517578
2023-08-21,22.5
2023-08-22,22.469999313354492
2023-08-23,22.700000762939453
2023-08-24,22.420000076293945
2023-08-25,22.520000457763672
2023-08-28,22.739999771118164
2023-08-29,23.079999923706055
2023-08-30,23.06999969482422
2023-08-31,22.989999771118164
2023-09-01,23.0
2023-09-05,22.829999923706055
2023-09-06,22.760000228881836
2023-09-07,22.65999984741211
2023-09-08,22.6299991607666
2023-09-11,22.850000381469727
2023-09-12,22.790000915527344
2023-09-13,22.739999771118164
2023-09-14,23.020000457763672
2023-09-15,22.829999923706055
2023-09-18,22.729999542236328
2023-09-19,22.75
2023-09-20,22.690000534057617
2023-09-21,22.329999923706055
2023-09-22,22.31999969482422
2023-09-25,22.239999771118164
2023-09-26,21.940000534057617
2023-09-27,21.889999389648438
2023-09-28,22.049999237060547
2023-09-29,21.969999313354492
2023-10-02,21.65999984741211
2023-10-03,21.3799991607666
2023-10-04,21.3799991607666
2023-10-05,21.559999465942383
2023-10-06,21.780000686645508
2023-10-09,21.760000228881836
2023-10-10,22.06999969482422
2023-10-11,22.15999984741211
2023-10-12,21.989999771118164
2023-10-13,21.780000686645508
2023-10-16,21.90999984741211
2023-10-17,21.93000030517578
2023-10-18,21.600000381469727
2023-10-19,21.43000030517578
2023-10-20,21.200000762939453
2023-10-23,21.219999313354492
2023-10-24,21.290000915527344
2023-10-25,21.1299991607666
2023-10-26,20.979999542236328
2023-10-27,20.920000076293945
2023-10-30,21.149999618530273
2023-10-31,21.190000534057617
2023-11-01,21.43000030517578
2023-11-02,21.889999389648438
2023-11-03,22.15999984741211
2023-11-06,22.139999389648438
2023-11-07,21.979999542236328
2023-11-08,21.920000076293945
2023-11-09,21.90999984741211
2023-11-10,22.010000228881836
2023-11-13,22.030000686645508
2023-11-14,22.6299991607666
2023-11-15,22.6299991607666
2023-11-16,22.579999923706055
2023-11-17,22.8700008392334
2023-11-20,22.979999542236328
2023-11-21,22.8799991607666
2023-11-22,22.90999984741211
2023-11-24,23.059999465942383
2023-11-27,23.010000228881836
2023-11-28,23.059999465942383
2023-11-29,23.100000381469727
2023-11-30,23.110000610351562
2023-12-01,23.329999923706055
2023-12-04,23.149999618530273
2023-12-05,23.059999465942383
2023-12-06,23.110000610351562
2023-12-07,23.219999313354492
2023-12-08,23.290000915527344
2023-12-11,23.34000015258789
2023-12-12,23.34000015258789
2023-12-13,23.68000030517578
2023-12-14,23.950000762939453
2023-12-15,23.43000030517578
2023-12-18,23.469999313354492
2023-12-19,23.690000534057617
2023-12-20,23.459999084472656
2023-12-21,23.809999465942383
2023-12-22,23.829999923706055
2023-12-26,23.920000076293945
2023-12-27,24.1299991607666
2023-12-28,24.06999969482422
2023-12-29,24.110000610351562
2024-01-02,23.829999923706055
2024-01-03,23.610000610351562
2024-01-04,23.68000030517578
2024-01-05,23.700000762939453
2024-01-08,23.93000030517578
2024-01-09,23.729999542236328
2024-01-10,23.81999969482422
2024-01-11,23.799999237060547
2024-01-12,23.889999389648438
2024-01-16,23.520000457763672
2024-01-17,23.229999542236328
2024-01-18,23.43000030517578
2024-01-19,23.510000228881836
2024-01-22,23.559999465942383
2024-01-23,23.540000915527344
2024-01-24,23.670000076293945
2024-01-25,23.729999542236328
2024-01-26,23.829999923706055
2024-01-29,23.979999542236328
2024-01-30,23.950000762939453
2024-01-31,23.809999465942383
2024-02-01,24.059999465942383
2024-02-02,23.899999618530273
2024-02-05,23.739999771118164
2024-02-06,23.8700008392334
2024-02-07,23.90999984741211
2024-02-08,23.899999618530273
2024-02-09,23.940000534057617
2024-02-12,24.010000228881836
2024-02-13,23.6200008392334
2024-02-14,23.850000381469727
2024-02-15,24.110000610351562
2024-02-16,24.15999984741211
2024-02-20,24.229999542236328
2024-02-21,24.270000457763672
2024-02-22,24.520000457763672
2024-02-23,24.549999237060547
2024-02-26,24.510000228881836
2024-02-27,24.530000686645508
2024-02-28,24.420000076293945
2024-02-29,24.479999542236328
2024-03-01,24.75
2024-03-04,24.690000534057617
2024-03-05,24.600000381469727
2024-03-06,24.889999389648438
2024-03-07,25.190000534057617
2024-03-08,25.100000381469727
2024-03-11,24.989999771118164
2024-03-12,25.190000534057617
2024-03-13,25.18000030517578
2024-03-14,25.020000457763672
2024-03-15,24.84000015258789
2024-03-18,24.850000381469727
2024-03-19,24.889999389648438
2024-03-20,25.149999618530273
2024-03-21,25.200000762939453
2024-03-22,25.110000610351562
2024-03-25,25.06999969482422
2024-03-26,25.09000015258789
2024-03-27,25.260000228881836
2024-03-28,25.200000762939453
2024-04-01,25.049999237060547
2024-04-02,24.940000534057617
2024-04-03,25.09000015258789
2024-04-04,24.90999984741211
2024-04-05,25.0
2024-04-08,25.110000610351562
2024-04-09,25.1200008392334
2024-04-10,24.790000915527344
2024-04-11,24.84000015258789
2024-04-12,24.43000030517578
2024-04-15,24.34000015258789
2024-04-16,24.06999969482422
2024-04-17,24.040000915527344
2024-04-18,24.059999465942383
2024-04-19,24.0
2024-04-22,24.31999969482422
2024-04-23,24.56999969482422
2024-04-24,24.530000686645508
2024-04-25,24.40999984741211
2024-04-26,24.549999237060547
2024-04-29,24.690000534057617
2024-04-30,24.360000610351562
2024-05-01,24.329999923706055
2024-05-02,24.690000534057617
2024-05-03,24.920000076293945
2024-05-06,25.1200008392334
2024-05-07,25.149999618530273
2024-05-08,25.110000610351562
2024-05-09,25.280000686645508
2024-05-10,25.31999969482422
2024-05-13,25.31999969482422
2024-05-14,25.479999542236328
2024-05-15,25.719999313354492
2024-05-16,25.600000381469727
2024-05-17,25.690000534057617
2024-05-20,25.729999542236328
2024-05-21,25.649999618530273
2024-05-22,25.420000076293945
2024-05-23,25.290000915527344
2024-05-24,25.469999313354492
2024-05-28,25.5
2024-05-29,25.059999465942383
2024-05-30,25.25
2024-05-31,25.510000228881836
2024-06-03,25.579999923706055
2024-06-04,25.510000228881836
2024-06-05,25.65999984741211
2024-06-06,25.719999313354492
2024-06-07,25.43000030517578
2024-06-10,25.469999313354492
2024-06-11,25.200000762939453
2024-06-12,25.469999313354492
2024-06-13,25.139999389648438
2024-06-14,24.899999618530273
2024-06-17,24.959999084472656
2024-06-18,25.06999969482422
2024-06-20,25.06999969482422
2024-06-21,24.68000030517578
2024-06-24,24.860000610351562
2024-06-25,24.950000762939453
2024-06-26,24.770000457763672
2024-06-27,24.81999969482422
2024-06-28,24.790000915527344
2024-07-01,24.850000381469727
2024-07-02,24.950000762939453
2024-07-03,25.190000534057617
2024-07-05,25.399999618530273
2024-07-08,25.280000686645508
2024-07-09,25.200000762939453
2024-07-10,25.520000457763672
2024-07-11,25.6200008392334
2024-07-12,25.8799991607666
2024-07-15,25.700000762939453
2024-07-16,25.81999969482422
2024-07-17,25.68000030517578
2024-07-18,25.459999084472656
2024-07-19,25.299999237060547
2024-07-22,25.530000686645508
2024-07-23,25.43000030517578
2024-07-24,25.1200008392334
2024-07-25,24.959999084472656
2024-07-26,25.239999771118164
2024-07-29,25.18000030517578
2024-07-30,25.209999084472656
2024-07-31,25.639999389648438
2024-08-01,25.0
2024-08-02,24.549999237060547
2024-08-05,23.90999984741211
2024-08-06,24.059999465942383
2024-08-07,24.100000381469727
2024-08-08,24.520000457763672
2024-08-09,24.579999923706055
2024-08-12,24.59000015258789
2024-08-13,25.0
2024-08-14,25.079999923706055
2024-08-15,25.3799991607666
2024-08-16,25.56999969482422
2024-08-19,25.8700008392334
2024-08-20,25.790000915527344
2024-08-21,26.0
2024-08-22,25.860000610351562
2024-08-23,26.299999237060547
2024-08-26,26.200000762939453
2024-08-27,26.31999969482422
2024-08-28,26.190000534057617
2024-08-29,26.299999237060547
2024-08-30,26.3799991607666
2024-09-03,25.8799991607666
2024-09-04,25.780000686645508
2024-09-05,25.81999969482422
2024-09-06,25.34000015258789
2024-09-09,25.579999923706055
2024-09-10,25.489999771118164
2024-09-11,25.6200008392334
2024-09-12,25.8799991607666
2024-09-13,25.940000534057617
2024-09-16,26.110000610351562
2024-09-17,26.010000228881836
2024-09-18,25.93000030517578
2024-09-19,26.459999084472656
2024-09-20,26.139999389648438
2024-09-23,26.229999542236328
2024-09-24,26.3799991607666
2024-09-25,26.219999313354492
2024-09-26,26.84000015258789
2024-09-27,26.6299991607666
2024-09-30,26.56999969482422
2024-10-01,26.399999618530273
2024-10-02,26.360000610351562
2024-10-03,26.110000610351562
2024-10-04,26.239999771118164
2024-10-07,26.100000381469727
2024-10-08,26.040000915527344
2024-10-09,26.06999969482422
2024-10-10,26.010000228881836
2024-10-11,26.139999389648438
2024-10-14,26.200000762939453
2024-10-15,25.790000915527344
2024-10-16,25.899999618530273
2024-10-17,25.920000076293945
2024-10-18,26.049999237060547
2024-10-21,25.770000457763672
2024-10-22,25.6299991607666
2024-10-23,25.389999389648438
2024-10-24,25.479999542236328
2024-10-25,25.389999389648438
2024-10-28,25.559999465942383
2024-10-29,25.510000228881836
2024-10-30,25.389999389648438
2024-10-31,25.15999984741211
2024-11-01,25.219999313354492
2024-11-04,25.280000686645508
2024-11-05,25.520000457763672
2024-11-06,25.219999313354492
2024-11-07,25.579999923706055
2024-11-08,25.280000686645508
2024-11-11,25.270000457763672
2024-11-12,24.889999389648438
2024-11-13,24.709999084472656
2024-11-14,24.739999771118164
2024-11-15,24.6200008392334
2024-11-18,24.829999923706055
2024-11-19,24.809999465942383
2024-11-20,24.700000762939453
2024-11-21,24.790000915527344
