Date,VEIEX
2022-09-06,25.579999923706055
2022-09-07,25.729999542236328
2022-09-08,25.65999984741211
2022-09-09,26.030000686645508
2022-09-12,26.329999923706055
2022-09-13,25.65999984741211
2022-09-14,25.709999084472656
2022-09-15,25.5
2022-09-16,24.84000015258789
2022-09-19,24.90999984741211
2022-09-20,24.850000381469727
2022-09-21,24.469999313354492
2022-09-22,24.3799991607666
2022-09-23,23.829999923706055
2022-09-26,23.489999771118164
2022-09-27,23.489999771118164
2022-09-28,23.530000686645508
2022-09-29,23.1200008392334
2022-09-30,23.200000762939453
2022-10-03,23.469999313354492
2022-10-04,24.110000610351562
2022-10-05,24.139999389648438
2022-10-06,24.020000457763672
2022-10-07,23.540000915527344
2022-10-10,23.219999313354492
2022-10-11,22.84000015258789
2022-10-12,22.8700008392334
2022-10-13,22.90999984741211
2022-10-14,22.639999389648438
2022-10-17,23.110000610351562
2022-10-18,23.18000030517578
2022-10-19,22.790000915527344
2022-10-20,22.93000030517578
2022-10-21,23.15999984741211
2022-10-24,22.3799991607666
2022-10-25,22.450000762939453
2022-10-26,22.690000534057617
2022-10-27,22.6299991607666
2022-10-28,22.5
2022-10-31,22.399999618530273
2022-11-01,22.770000457763672
2022-11-02,22.690000534057617
2022-11-03,22.770000457763672
2022-11-04,23.510000228881836
2022-11-07,23.649999618530273
2022-11-08,23.690000534057617
2022-11-09,23.389999389648438
2022-11-10,23.829999923706055
2022-11-11,24.440000534057617
2022-11-14,24.489999771118164
2022-11-15,25.040000915527344
2022-11-16,24.709999084472656
2022-11-17,24.780000686645508
2022-11-18,24.600000381469727
2022-11-21,24.3700008392334
2022-11-22,24.43000030517578
2022-11-23,24.520000457763672
2022-11-25,24.530000686645508
2022-11-28,24.43000030517578
2022-11-29,24.889999389648438
2022-11-30,25.6299991607666
2022-12-01,25.520000457763672
2022-12-02,25.670000076293945
2022-12-05,25.5
2022-12-06,25.459999084472656
2022-12-07,25.260000228881836
2022-12-08,25.559999465942383
2022-12-09,25.479999542236328
2022-12-12,25.309999465942383
2022-12-13,25.350000381469727
2022-12-14,25.459999084472656
2022-12-15,25.020000457763672
2022-12-16,24.600000381469727
2022-12-19,24.6299991607666
2022-12-20,24.549999237060547
2022-12-21,24.729999542236328
2022-12-22,24.579999923706055
2022-12-23,24.510000228881836
2022-12-27,24.780000686645508
2022-12-28,24.610000610351562
2022-12-29,24.93000030517578
2022-12-30,24.700000762939453
2023-01-03,24.920000076293945
2023-01-04,25.440000534057617
2023-01-05,25.5
2023-01-06,25.780000686645508
2023-01-09,26.040000915527344
2023-01-10,26.190000534057617
2023-01-11,26.270000457763672
2023-01-12,26.350000381469727
2023-01-13,26.549999237060547
2023-01-17,26.469999313354492
2023-01-18,26.350000381469727
2023-01-19,26.510000228881836
2023-01-20,26.81999969482422
2023-01-23,27.020000457763672
2023-01-24,27.010000228881836
2023-01-25,27.020000457763672
2023-01-26,27.200000762939453
2023-01-27,27.059999465942383
2023-01-30,26.68000030517578
2023-01-31,26.6200008392334
2023-02-01,26.90999984741211
2023-02-02,26.770000457763672
2023-02-03,26.479999542236328
2023-02-06,26.100000381469727
2023-02-07,26.139999389648438
2023-02-08,26.110000610351562
2023-02-09,26.209999084472656
2023-02-10,26.0
2023-02-13,26.18000030517578
2023-02-14,26.1200008392334
2023-02-15,25.989999771118164
2023-02-16,25.950000762939453
2023-02-17,25.719999313354492
2023-02-21,25.530000686645508
2023-02-22,25.34000015258789
2023-02-23,25.440000534057617
2023-02-24,24.989999771118164
2023-02-27,25.040000915527344
2023-02-28,24.950000762939453
2023-03-01,25.40999984741211
2023-03-02,25.510000228881836
2023-03-03,25.700000762939453
2023-03-06,25.68000030517578
2023-03-07,25.3799991607666
2023-03-08,25.399999618530273
2023-03-09,24.93000030517578
2023-03-10,24.719999313354492
2023-03-13,24.75
2023-03-14,24.709999084472656
2023-03-15,24.389999389648438
2023-03-16,24.56999969482422
2023-03-17,24.520000457763672
2023-03-20,24.540000915527344
2023-03-21,24.809999465942383
2023-03-22,24.8700008392334
2023-03-23,25.170000076293945
2023-03-24,25.1299991607666
2023-03-27,24.959999084472656
2023-03-28,25.260000228881836
2023-03-29,25.43000030517578
2023-03-30,25.600000381469727
2023-03-31,25.579999923706055
2023-04-03,25.6200008392334
2023-04-04,25.610000610351562
2023-04-05,25.469999313354492
2023-04-06,25.600000381469727
2023-04-10,25.559999465942383
2023-04-11,25.719999313354492
2023-04-12,25.559999465942383
2023-04-13,25.799999237060547
2023-04-14,25.729999542236328
2023-04-17,25.8799991607666
2023-04-18,25.81999969482422
2023-04-19,25.559999465942383
2023-04-20,25.510000228881836
2023-04-21,25.280000686645508
2023-04-24,25.229999542236328
2023-04-25,24.81999969482422
2023-04-26,24.969999313354492
2023-04-27,25.270000457763672
2023-04-28,25.40999984741211
2023-05-01,25.350000381469727
2023-05-02,25.09000015258789
2023-05-03,25.06999969482422
2023-05-04,25.280000686645508
2023-05-05,25.520000457763672
2023-05-08,25.600000381469727
2023-05-09,25.420000076293945
2023-05-10,25.440000534057617
2023-05-11,25.40999984741211
2023-05-12,25.170000076293945
2023-05-15,25.489999771118164
2023-05-16,25.360000610351562
2023-05-17,25.440000534057617
2023-05-18,25.309999465942383
2023-05-19,25.239999771118164
2023-05-22,25.3799991607666
2023-05-23,25.100000381469727
2023-05-24,24.940000534057617
2023-05-25,24.899999618530273
2023-05-26,25.25
2023-05-30,24.959999084472656
2023-05-31,24.780000686645508
2023-06-01,25.06999969482422
2023-06-02,25.469999313354492
2023-06-05,25.469999313354492
2023-06-06,25.639999389648438
2023-06-07,25.639999389648438
2023-06-08,25.729999542236328
2023-06-09,25.84000015258789
2023-06-12,25.940000534057617
2023-06-13,26.110000610351562
2023-06-14,26.290000915527344
2023-06-15,26.530000686645508
2023-06-16,26.40999984741211
2023-06-20,25.969999313354492
2023-06-21,25.8700008392334
2023-06-22,25.780000686645508
2023-06-23,25.469999313354492
2023-06-26,25.489999771118164
2023-06-27,25.700000762939453
2023-06-28,25.6200008392334
2023-06-29,25.540000915527344
2023-06-30,25.719999313354492
2023-07-03,25.979999542236328
2023-07-05,25.889999389648438
2023-07-06,25.489999771118164
2023-07-07,25.649999618530273
2023-07-10,25.649999618530273
2023-07-11,25.920000076293945
2023-07-12,26.25
2023-07-13,26.549999237060547
2023-07-14,26.540000915527344
2023-07-17,26.549999237060547
2023-07-18,26.389999389648438
2023-07-19,26.3700008392334
2023-07-20,26.25
2023-07-21,26.229999542236328
2023-07-24,26.459999084472656
2023-07-25,26.709999084472656
2023-07-26,26.84000015258789
2023-07-27,26.65999984741211
2023-07-28,27.18000030517578
2023-07-31,27.239999771118164
2023-08-01,26.950000762939453
2023-08-02,26.3799991607666
2023-08-03,26.43000030517578
2023-08-04,26.450000762939453
2023-08-07,26.450000762939453
2023-08-08,26.170000076293945
2023-08-09,26.219999313354492
2023-08-10,26.280000686645508
2023-08-11,25.93000030517578
2023-08-14,25.780000686645508
2023-08-15,25.540000915527344
2023-08-16,25.420000076293945
2023-08-17,25.450000762939453
2023-08-18,25.260000228881836
2023-08-21,25.270000457763672
2023-08-22,25.31999969482422
2023-08-23,25.59000015258789
2023-08-24,25.540000915527344
2023-08-25,25.5
2023-08-28,25.719999313354492
2023-08-29,26.040000915527344
2023-08-30,25.989999771118164
2023-08-31,25.690000534057617
2023-09-01,25.940000534057617
2023-09-05,25.860000610351562
2023-09-06,25.75
2023-09-07,25.479999542236328
2023-09-08,25.520000457763672
2023-09-11,25.729999542236328
2023-09-12,25.65999984741211
2023-09-13,25.649999618530273
2023-09-14,25.81999969482422
2023-09-15,25.520000457763672
2023-09-18,25.450000762939453
2023-09-19,25.3799991607666
2023-09-20,25.239999771118164
2023-09-21,24.899999618530273
2023-09-22,25.15999984741211
2023-09-25,25.059999465942383
2023-09-26,24.780000686645508
2023-09-27,24.850000381469727
2023-09-28,24.84000015258789
2023-09-29,24.969999313354492
2023-10-02,24.889999389648438
2023-10-03,24.559999465942383
2023-10-04,24.5
2023-10-05,24.510000228881836
2023-10-06,24.799999237060547
2023-10-09,24.670000076293945
2023-10-10,24.989999771118164
2023-10-11,25.1299991607666
2023-10-12,25.0
2023-10-13,24.850000381469727
2023-10-16,24.93000030517578
2023-10-17,24.889999389648438
2023-10-18,24.540000915527344
2023-10-19,24.399999618530273
2023-10-20,24.15999984741211
2023-10-23,24.020000457763672
2023-10-24,24.260000228881836
2023-10-25,24.059999465942383
2023-10-26,23.969999313354492
2023-10-27,24.049999237060547
2023-10-30,24.209999084472656
2023-10-31,24.110000610351562
2023-11-01,24.209999084472656
2023-11-02,24.559999465942383
2023-11-03,24.93000030517578
2023-11-06,25.1299991607666
2023-11-07,25.100000381469727
2023-11-08,25.049999237060547
2023-11-09,24.850000381469727
2023-11-10,24.979999542236328
2023-11-13,25.0
2023-11-14,25.3700008392334
2023-11-15,25.700000762939453
2023-11-16,25.479999542236328
2023-11-17,25.540000915527344
2023-11-20,25.799999237060547
2023-11-21,25.709999084472656
2023-11-22,25.65999984741211
2023-11-24,25.68000030517578
2023-11-27,25.579999923706055
2023-11-28,25.729999542236328
2023-11-29,25.65999984741211
2023-11-30,25.739999771118164
2023-12-01,25.770000457763672
2023-12-04,25.6200008392334
2023-12-05,25.520000457763672
2023-12-06,25.520000457763672
2023-12-07,25.56999969482422
2023-12-08,25.520000457763672
2023-12-11,25.559999465942383
2023-12-12,25.540000915527344
2023-12-13,25.639999389648438
2023-12-14,26.040000915527344
2023-12-15,25.520000457763672
2023-12-18,25.479999542236328
2023-12-19,25.59000015258789
2023-12-20,25.18000030517578
2023-12-21,25.530000686645508
2023-12-22,25.440000534057617
2023-12-26,25.559999465942383
2023-12-27,25.729999542236328
2023-12-28,25.959999084472656
2023-12-29,25.959999084472656
2024-01-02,25.770000457763672
2024-01-03,25.670000076293945
2024-01-04,25.670000076293945
2024-01-05,25.68000030517578
2024-01-08,25.65999984741211
2024-01-09,25.450000762939453
2024-01-10,25.420000076293945
2024-01-11,25.540000915527344
2024-01-12,25.6200008392334
2024-01-16,25.209999084472656
2024-01-17,24.809999465942383
2024-01-18,24.950000762939453
2024-01-19,25.15999984741211
2024-01-22,24.90999984741211
2024-01-23,25.059999465942383
2024-01-24,25.360000610351562
2024-01-25,25.450000762939453
2024-01-26,25.440000534057617
2024-01-29,25.459999084472656
2024-01-30,25.209999084472656
2024-01-31,25.1299991607666
2024-02-01,25.290000915527344
2024-02-02,25.209999084472656
2024-02-05,25.18000030517578
2024-02-06,25.719999313354492
2024-02-07,25.760000228881836
2024-02-08,25.68000030517578
2024-02-09,25.719999313354492
2024-02-12,25.760000228881836
2024-02-13,25.530000686645508
2024-02-14,25.75
2024-02-15,25.8799991607666
2024-02-16,26.010000228881836
2024-02-20,26.06999969482422
2024-02-21,26.1299991607666
2024-02-22,26.3799991607666
2024-02-23,26.31999969482422
2024-02-26,26.270000457763672
2024-02-27,26.3799991607666
2024-02-28,26.0
2024-02-29,26.1299991607666
2024-03-01,26.3700008392334
2024-03-04,26.34000015258789
2024-03-05,26.139999389648438
2024-03-06,26.40999984741211
2024-03-07,26.540000915527344
2024-03-08,26.469999313354492
2024-03-11,26.520000457763672
2024-03-12,26.780000686645508
2024-03-13,26.600000381469727
2024-03-14,26.559999465942383
2024-03-15,26.420000076293945
2024-03-18,26.489999771118164
2024-03-19,26.350000381469727
2024-03-20,26.520000457763672
2024-03-21,26.600000381469727
2024-03-22,26.469999313354492
2024-03-25,26.420000076293945
2024-03-26,26.40999984741211
2024-03-27,26.43000030517578
2024-03-28,26.530000686645508
2024-04-01,26.68000030517578
2024-04-02,26.75
2024-04-03,26.780000686645508
2024-04-04,26.739999771118164
2024-04-05,26.790000915527344
2024-04-08,26.920000076293945
2024-04-09,27.06999969482422
2024-04-10,26.969999313354492
2024-04-11,27.010000228881836
2024-04-12,26.549999237060547
2024-04-15,26.31999969482422
2024-04-16,26.0
2024-04-17,26.049999237060547
2024-04-18,26.06999969482422
2024-04-19,25.940000534057617
2024-04-22,26.15999984741211
2024-04-23,26.3700008392334
2024-04-24,26.510000228881836
2024-04-25,26.579999923706055
2024-04-26,26.850000381469727
2024-04-29,27.09000015258789
2024-04-30,26.799999237060547
2024-05-01,26.780000686645508
2024-05-02,27.329999923706055
2024-05-03,27.510000228881836
2024-05-06,27.540000915527344
2024-05-07,27.389999389648438
2024-05-08,27.399999618530273
2024-05-09,27.40999984741211
2024-05-10,27.56999969482422
2024-05-13,27.729999542236328
2024-05-14,27.850000381469727
2024-05-15,27.989999771118164
2024-05-16,28.209999084472656
2024-05-17,28.3799991607666
2024-05-20,28.360000610351562
2024-05-21,28.18000030517578
2024-05-22,28.149999618530273
2024-05-23,27.969999313354492
2024-05-24,28.020000457763672
2024-05-28,27.950000762939453
2024-05-29,27.6200008392334
2024-05-30,27.510000228881836
2024-05-31,27.31999969482422
2024-06-03,27.639999389648438
2024-06-04,27.149999618530273
2024-06-05,27.610000610351562
2024-06-06,27.690000534057617
2024-06-07,27.56999969482422
2024-06-10,27.709999084472656
2024-06-11,27.540000915527344
2024-06-12,27.709999084472656
2024-06-13,27.719999313354492
2024-06-14,27.790000915527344
2024-06-17,27.889999389648438
2024-06-18,28.059999465942383
2024-06-20,28.09000015258789
2024-06-21,27.8700008392334
2024-06-24,27.8700008392334
2024-06-25,27.84000015258789
2024-06-26,27.799999237060547
2024-06-27,27.760000228881836
2024-06-28,27.81999969482422
2024-07-01,27.8799991607666
2024-07-02,27.899999618530273
2024-07-03,28.280000686645508
2024-07-05,28.280000686645508
2024-07-08,28.360000610351562
2024-07-09,28.5
2024-07-10,28.610000610351562
2024-07-11,28.770000457763672
2024-07-12,28.90999984741211
2024-07-15,28.700000762939453
2024-07-16,28.809999465942383
2024-07-17,28.399999618530273
2024-07-18,28.270000457763672
2024-07-19,27.969999313354492
2024-07-22,28.149999618530273
2024-07-23,27.969999313354492
2024-07-24,27.65999984741211
2024-07-25,27.579999923706055
2024-07-26,27.829999923706055
2024-07-29,27.719999313354492
2024-07-30,27.6200008392334
2024-07-31,28.100000381469727
2024-08-01,27.760000228881836
2024-08-02,27.360000610351562
2024-08-05,26.709999084472656
2024-08-06,26.8700008392334
2024-08-07,27.09000015258789
2024-08-08,27.579999923706055
2024-08-09,27.709999084472656
2024-08-12,27.790000915527344
2024-08-13,27.989999771118164
2024-08-14,27.8799991607666
2024-08-15,28.18000030517578
2024-08-16,28.360000610351562
2024-08-19,28.59000015258789
2024-08-20,28.34000015258789
2024-08-21,28.459999084472656
2024-08-22,28.18000030517578
2024-08-23,28.469999313354492
2024-08-26,28.360000610351562
2024-08-27,28.399999618530273
2024-08-28,28.209999084472656
2024-08-29,28.290000915527344
2024-08-30,28.399999618530273
2024-09-03,27.940000534057617
2024-09-04,27.93000030517578
2024-09-05,28.020000457763672
2024-09-06,27.6299991607666
2024-09-09,27.809999465942383
2024-09-10,27.729999542236328
2024-09-11,27.889999389648438
2024-09-12,28.100000381469727
2024-09-13,28.170000076293945
2024-09-16,28.280000686645508
2024-09-17,28.360000610351562
2024-09-18,28.229999542236328
2024-09-19,28.809999465942383
2024-09-20,28.700000762939453
2024-09-23,28.90999984741211
2024-09-24,29.670000076293945
2024-09-25,29.6200008392334
2024-09-26,30.3799991607666
2024-09-27,30.440000534057617
2024-09-30,30.329999923706055
2024-10-01,30.59000015258789
2024-10-02,31.0
2024-10-03,30.68000030517578
2024-10-04,31.040000915527344
2024-10-07,31.100000381469727
2024-10-08,30.489999771118164
2024-10-09,30.229999542236328
2024-10-10,30.360000610351562
2024-10-11,30.5
2024-10-14,30.440000534057617
2024-10-15,29.84000015258789
2024-10-16,30.06999969482422
2024-10-17,29.889999389648438
2024-10-18,30.299999237060547
2024-10-21,30.18000030517578
2024-10-22,30.030000686645508
2024-10-23,29.860000610351562
2024-10-24,29.790000915527344
2024-10-25,29.780000686645508
2024-10-28,29.8799991607666
2024-10-29,29.799999237060547
2024-10-30,29.549999237060547
2024-10-31,29.3799991607666
2024-11-01,29.549999237060547
2024-11-04,29.600000381469727
2024-11-05,30.059999465942383
2024-11-06,29.899999618530273
2024-11-07,30.31999969482422
2024-11-08,29.809999465942383
2024-11-11,29.6299991607666
2024-11-12,29.110000610351562
2024-11-13,28.920000076293945
2024-11-14,28.760000228881836
2024-11-15,28.6299991607666
2024-11-18,28.84000015258789
2024-11-19,28.979999542236328
2024-11-20,28.969999313354492
2024-11-21,28.809999465942383
