Date,RFNGX
2022-07-29,63.18000030517578
2022-08-01,63.02000045776367
2022-08-02,62.630001068115234
2022-08-03,63.41999816894531
2022-08-04,63.529998779296875
2022-08-05,63.56999969482422
2022-08-08,63.65999984741211
2022-08-09,63.279998779296875
2022-08-10,64.66000366210938
2022-08-11,64.70999908447266
2022-08-12,65.70999908447266
2022-08-15,65.72000122070312
2022-08-16,65.79000091552734
2022-08-17,65.16999816894531
2022-08-18,65.43000030517578
2022-08-19,64.5999984741211
2022-08-22,63.439998626708984
2022-08-23,63.369998931884766
2022-08-24,63.630001068115234
2022-08-25,64.51000213623047
2022-08-26,62.5099983215332
2022-08-29,62.15999984741211
2022-08-30,61.43000030517578
2022-08-31,61.06999969482422
2022-09-01,60.9900016784668
2022-09-02,60.599998474121094
2022-09-06,60.279998779296875
2022-09-07,61.220001220703125
2022-09-08,61.75
2022-09-09,62.79999923706055
2022-09-12,63.380001068115234
2022-09-13,60.88999938964844
2022-09-14,60.779998779296875
2022-09-15,60.27000045776367
2022-09-16,59.810001373291016
2022-09-19,60.15999984741211
2022-09-20,59.45000076293945
2022-09-21,58.470001220703125
2022-09-22,57.900001525878906
2022-09-23,56.650001525878906
2022-09-26,55.90999984741211
2022-09-27,55.81999969482422
2022-09-28,57.09000015258789
2022-09-29,56.11000061035156
2022-09-30,55.529998779296875
2022-10-03,57.119998931884766
2022-10-04,59.029998779296875
2022-10-05,58.939998626708984
2022-10-06,58.45000076293945
2022-10-07,57.029998779296875
2022-10-10,56.529998779296875
2022-10-11,56.08000183105469
2022-10-12,55.97999954223633
2022-10-13,57.15999984741211
2022-10-14,55.810001373291016
2022-10-17,57.11000061035156
2022-10-18,57.66999816894531
2022-10-19,57.290000915527344
2022-10-20,56.91999816894531
2022-10-21,58.189998626708984
2022-10-24,58.65999984741211
2022-10-25,59.720001220703125
2022-10-26,59.630001068115234
2022-10-27,59.33000183105469
2022-10-28,60.349998474121094
2022-10-31,60.02000045776367
2022-11-01,60.040000915527344
2022-11-02,58.7599983215332
2022-11-03,58.380001068115234
2022-11-04,59.470001220703125
2022-11-07,60.099998474121094
2022-11-08,60.529998779296875
2022-11-09,59.36000061035156
2022-11-10,62.40999984741211
2022-11-11,62.959999084472656
2022-11-14,62.36000061035156
2022-11-15,62.88999938964844
2022-11-16,62.31999969482422
2022-11-17,62.11000061035156
2022-11-18,62.400001525878906
2022-11-21,62.189998626708984
2022-11-22,62.939998626708984
2022-11-23,63.310001373291016
2022-11-25,63.40999984741211
2022-11-28,62.45000076293945
2022-11-29,62.5099983215332
2022-11-30,64.33000183105469
2022-12-01,64.30000305175781
2022-12-02,64.27999877929688
2022-12-05,63.189998626708984
2022-12-06,62.43000030517578
2022-12-07,62.349998474121094
2022-12-08,62.810001373291016
2022-12-09,62.540000915527344
2022-12-12,63.290000915527344
2022-12-13,63.77000045776367
2022-12-14,63.54999923706055
2022-12-15,62.04999923706055
2022-12-16,60.11000061035156
2022-12-19,59.65999984741211
2022-12-20,59.79999923706055
2022-12-21,60.70000076293945
2022-12-22,59.959999084472656
2022-12-23,60.29999923706055
2022-12-27,60.209999084472656
2022-12-28,59.5099983215332
2022-12-29,60.43000030517578
2022-12-30,60.25
2023-01-03,60.040000915527344
2023-01-04,60.56999969482422
2023-01-05,60.029998779296875
2023-01-06,61.47999954223633
2023-01-09,61.54999923706055
2023-01-10,61.84000015258789
2023-01-11,62.540000915527344
2023-01-12,62.95000076293945
2023-01-13,63.209999084472656
2023-01-17,63.029998779296875
2023-01-18,62.290000915527344
2023-01-19,61.91999816894531
2023-01-20,62.959999084472656
2023-01-23,63.54999923706055
2023-01-24,63.47999954223633
2023-01-25,63.61000061035156
2023-01-26,64.19999694824219
2023-01-27,64.0999984741211
2023-01-30,63.380001068115234
2023-01-31,64.22000122070312
2023-02-01,64.86000061035156
2023-02-02,65.43000030517578
2023-02-03,64.69999694824219
2023-02-06,64.2699966430664
2023-02-07,65.05000305175781
2023-02-08,64.47000122070312
2023-02-09,63.959999084472656
2023-02-10,63.9900016784668
2023-02-13,64.69999694824219
2023-02-14,64.70999908447266
2023-02-15,64.87000274658203
2023-02-16,64.0999984741211
2023-02-17,63.880001068115234
2023-02-21,62.70000076293945
2023-02-22,62.56999969482422
2023-02-23,62.83000183105469
2023-02-24,62.189998626708984
2023-02-27,62.529998779296875
2023-02-28,62.459999084472656
2023-03-01,62.529998779296875
2023-03-02,62.970001220703125
2023-03-03,64.0
2023-03-06,63.83000183105469
2023-03-07,62.849998474121094
2023-03-08,62.9900016784668
2023-03-09,61.88999938964844
2023-03-10,60.79999923706055
2023-03-13,60.4900016784668
2023-03-14,61.45000076293945
2023-03-15,60.310001373291016
2023-03-16,61.29999923706055
2023-03-17,60.68000030517578
2023-03-20,61.279998779296875
2023-03-21,62.04999923706055
2023-03-22,61.209999084472656
2023-03-23,61.380001068115234
2023-03-24,61.52000045776367
2023-03-27,61.72999954223633
2023-03-28,61.75
2023-03-29,62.540000915527344
2023-03-30,62.93000030517578
2023-03-31,63.650001525878906
2023-04-03,64.01000213623047
2023-04-04,63.560001373291016
2023-04-05,63.31999969482422
2023-04-06,63.45000076293945
2023-04-10,63.66999816894531
2023-04-11,63.95000076293945
2023-04-12,63.790000915527344
2023-04-13,64.5999984741211
2023-04-14,64.36000061035156
2023-04-17,64.48999786376953
2023-04-18,64.69999694824219
2023-04-19,64.5
2023-04-20,64.25
2023-04-21,64.31999969482422
2023-04-24,64.37000274658203
2023-04-25,63.470001220703125
2023-04-26,63.22999954223633
2023-04-27,64.23999786376953
2023-04-28,64.79000091552734
2023-05-01,64.76000213623047
2023-05-02,63.959999084472656
2023-05-03,63.720001220703125
2023-05-04,63.16999816894531
2023-05-05,64.20999908447266
2023-05-08,64.27999877929688
2023-05-09,64.1500015258789
2023-05-10,64.27999877929688
2023-05-11,64.12000274658203
2023-05-12,64.05999755859375
2023-05-15,64.45999908447266
2023-05-16,63.959999084472656
2023-05-17,64.66999816894531
2023-05-18,65.19000244140625
2023-05-19,65.16000366210938
2023-05-22,65.22000122070312
2023-05-23,64.45999908447266
2023-05-24,63.91999816894531
2023-05-25,64.2300033569336
2023-05-26,65.37000274658203
2023-05-30,65.04000091552734
2023-05-31,64.66000366210938
2023-06-01,65.20999908447266
2023-06-02,66.23999786376953
2023-06-05,65.9800033569336
2023-06-06,66.25
2023-06-07,66.08999633789062
2023-06-08,66.41999816894531
2023-06-09,66.44000244140625
2023-06-12,67.19999694824219
2023-06-13,67.66999816894531
2023-06-14,66.7699966430664
2023-06-15,67.56999969482422
2023-06-16,67.19000244140625
2023-06-20,66.7699966430664
2023-06-21,66.69000244140625
2023-06-22,66.76000213623047
2023-06-23,66.19999694824219
2023-06-26,66.0999984741211
2023-06-27,66.91999816894531
2023-06-28,66.87000274658203
2023-06-29,67.13999938964844
2023-06-30,67.80999755859375
2023-07-03,67.87000274658203
2023-07-05,67.61000061035156
2023-07-06,66.83999633789062
2023-07-07,66.91999816894531
2023-07-10,67.33999633789062
2023-07-11,67.91000366210938
2023-07-12,68.45999908447266
2023-07-13,69.1500015258789
2023-07-14,69.08999633789062
2023-07-17,69.33000183105469
2023-07-18,69.80999755859375
2023-07-19,69.91999816894531
2023-07-20,69.41000366210938
2023-07-21,69.43000030517578
2023-07-24,69.55999755859375
2023-07-25,69.88999938964844
2023-07-26,69.75
2023-07-27,69.55000305175781
2023-07-28,70.2300033569336
2023-07-31,70.33000183105469
2023-08-01,70.27999877929688
2023-08-02,69.20999908447266
2023-08-03,69.08000183105469
2023-08-04,68.93000030517578
2023-08-07,69.70999908447266
2023-08-08,69.38999938964844
2023-08-09,68.97000122070312
2023-08-10,68.88999938964844
2023-08-11,68.62000274658203
2023-08-14,68.9000015258789
2023-08-15,68.02999877929688
2023-08-16,67.61000061035156
2023-08-17,67.0199966430664
2023-08-18,67.13999938964844
2023-08-21,67.62000274658203
2023-08-22,67.45999908447266
2023-08-23,68.20999908447266
2023-08-24,67.13999938964844
2023-08-25,67.48999786376953
2023-08-28,68.0
2023-08-29,69.0199966430664
2023-08-30,69.19000244140625
2023-08-31,69.13999938964844
2023-09-01,69.0999984741211
2023-09-05,68.66999816894531
2023-09-06,68.44000244140625
2023-09-07,68.29000091552734
2023-09-08,68.38999938964844
2023-09-11,68.70999908447266
2023-09-12,68.41000366210938
2023-09-13,68.16000366210938
2023-09-14,68.70999908447266
2023-09-15,68.01000213623047
2023-09-18,67.98999786376953
2023-09-19,67.77999877929688
2023-09-20,67.2699966430664
2023-09-21,66.12999725341797
2023-09-22,66.08000183105469
2023-09-25,66.25
2023-09-26,65.3499984741211
2023-09-27,65.44999694824219
2023-09-28,65.95999908447266
2023-09-29,65.76000213623047
2023-10-02,65.5
2023-10-03,64.51000213623047
2023-10-04,64.94999694824219
2023-10-05,65.01000213623047
2023-10-06,65.86000061035156
2023-10-09,66.20999908447266
2023-10-10,66.73999786376953
2023-10-11,67.08000183105469
2023-10-12,66.75
2023-10-13,66.38999938964844
2023-10-16,67.1500015258789
2023-10-17,67.30999755859375
2023-10-18,66.41999816894531
2023-10-19,65.76000213623047
2023-10-20,65.08000183105469
2023-10-23,65.01000213623047
2023-10-24,65.45999908447266
2023-10-25,64.58000183105469
2023-10-26,63.77000045776367
2023-10-27,63.47999954223633
2023-10-30,64.16000366210938
2023-10-31,64.44999694824219
2023-11-01,65.12999725341797
2023-11-02,66.38999938964844
2023-11-03,67.04000091552734
2023-11-06,67.11000061035156
2023-11-07,67.23999786376953
2023-11-08,67.29000091552734
2023-11-09,67.0
2023-11-10,67.9800033569336
2023-11-13,67.94000244140625
2023-11-14,69.33000183105469
2023-11-15,69.43000030517578
2023-11-16,69.31999969482422
2023-11-17,69.58999633789062
2023-11-20,70.19000244140625
2023-11-21,69.93000030517578
2023-11-22,70.2300033569336
2023-11-24,70.41000366210938
2023-11-27,70.11000061035156
2023-11-28,70.08999633789062
2023-11-29,70.11000061035156
2023-11-30,70.41000366210938
2023-12-01,70.97000122070312
2023-12-04,70.55000305175781
2023-12-05,70.30000305175781
2023-12-06,69.91000366210938
2023-12-07,70.38999938964844
2023-12-08,70.80999755859375
2023-12-11,71.44999694824219
2023-12-12,71.94000244140625
2023-12-13,73.0
2023-12-14,73.45999908447266
2023-12-15,70.3499984741211
2023-12-18,70.66999816894531
2023-12-19,71.19000244140625
2023-12-20,70.0999984741211
2023-12-21,70.95999908447266
2023-12-22,71.16000366210938
2023-12-26,71.51000213623047
2023-12-27,71.70999908447266
2023-12-28,71.70999908447266
2023-12-29,71.4800033569336
2024-01-02,70.95999908447266
2024-01-03,70.26000213623047
2024-01-04,70.20999908447266
2024-01-05,70.25
2024-01-08,71.11000061035156
2024-01-09,70.97000122070312
2024-01-10,71.23999786376953
2024-01-11,71.26000213623047
2024-01-12,71.36000061035156
2024-01-16,70.97000122070312
2024-01-17,70.54000091552734
2024-01-18,71.16999816894531
2024-01-19,71.97000122070312
2024-01-22,72.11000061035156
2024-01-23,72.16000366210938
2024-01-24,72.44999694824219
2024-01-25,72.73999786376953
2024-01-26,72.77999877929688
2024-01-29,73.38999938964844
2024-01-30,73.29000091552734
2024-01-31,72.27999877929688
2024-02-01,73.19000244140625
2024-02-02,73.87999725341797
2024-02-05,73.56999969482422
2024-02-06,73.72000122070312
2024-02-07,74.33999633789062
2024-02-08,74.61000061035156
2024-02-09,75.08999633789062
2024-02-12,75.0999984741211
2024-02-13,73.93000030517578
2024-02-14,74.77999877929688
2024-02-15,75.3499984741211
2024-02-16,75.0999984741211
2024-02-20,74.73999786376953
2024-02-21,74.79000091552734
2024-02-22,76.3499984741211
2024-02-23,76.26000213623047
2024-02-26,76.18000030517578
2024-02-27,76.2699966430664
2024-02-28,76.12000274658203
2024-02-29,76.51000213623047
2024-03-01,77.5999984741211
2024-03-04,77.72000122070312
2024-03-05,76.72000122070312
2024-03-06,77.2699966430664
2024-03-07,78.4000015258789
2024-03-08,77.72000122070312
2024-03-11,77.45999908447266
2024-03-12,78.2300033569336
2024-03-13,77.9000015258789
2024-03-14,77.69999694824219
2024-03-15,77.19999694824219
2024-03-18,77.55999755859375
2024-03-19,77.86000061035156
2024-03-20,78.77999877929688
2024-03-21,79.5199966430664
2024-03-22,79.18000030517578
2024-03-25,79.23999786376953
2024-03-26,79.08999633789062
2024-03-27,79.55999755859375
2024-03-28,79.5199966430664
2024-04-01,79.58999633789062
2024-04-02,78.95999908447266
2024-04-03,79.44999694824219
2024-04-04,78.41000366210938
2024-04-05,79.30000305175781
2024-04-08,79.41999816894531
2024-04-09,79.4000015258789
2024-04-10,78.7699966430664
2024-04-11,79.30999755859375
2024-04-12,77.91999816894531
2024-04-15,76.94000244140625
2024-04-16,76.94000244140625
2024-04-17,76.52999877929688
2024-04-18,76.26000213623047
2024-04-19,75.56999969482422
2024-04-22,76.19999694824219
2024-04-23,77.41000366210938
2024-04-24,77.30000305175781
2024-04-25,76.9800033569336
2024-04-26,77.80000305175781
2024-04-29,77.83999633789062
2024-04-30,76.55999755859375
2024-05-01,76.22000122070312
2024-05-02,76.7699966430664
2024-05-03,77.61000061035156
2024-05-06,78.6500015258789
2024-05-07,78.80999755859375
2024-05-08,78.94000244140625
2024-05-09,79.30999755859375
2024-05-10,79.62999725341797
2024-05-13,79.45999908447266
2024-05-14,80.02999877929688
2024-05-15,81.20999908447266
2024-05-16,80.80000305175781
2024-05-17,80.86000061035156
2024-05-20,81.13999938964844
2024-05-21,81.22000122070312
2024-05-22,80.91000366210938
2024-05-23,80.2699966430664
2024-05-24,80.83999633789062
2024-05-28,80.62000274658203
2024-05-29,79.66999816894531
2024-05-30,79.16999816894531
2024-05-31,79.55999755859375
2024-06-03,79.51000213623047
2024-06-04,79.31999969482422
2024-06-05,80.62999725341797
2024-06-06,80.4800033569336
2024-06-07,80.1500015258789
2024-06-10,80.7300033569336
2024-06-11,80.69999694824219
2024-06-12,80.70999908447266
2024-06-13,81.0999984741211
2024-06-14,81.0199966430664
2024-06-17,81.86000061035156
2024-06-18,82.0
2024-06-20,81.80999755859375
2024-06-21,81.45999908447266
2024-06-24,81.33000183105469
2024-06-25,81.51000213623047
2024-06-26,81.38999938964844
2024-06-27,81.41000366210938
2024-06-28,81.1500015258789
2024-07-01,81.30999755859375
2024-07-02,81.72000122070312
2024-07-03,82.30999755859375
2024-07-05,82.5999984741211
2024-07-08,82.66000366210938
2024-07-09,82.37999725341797
2024-07-10,83.23999786376953
2024-07-11,82.95999908447266
2024-07-12,83.31999969482422
2024-07-15,83.44999694824219
2024-07-16,84.05000305175781
2024-07-17,82.2699966430664
2024-07-18,81.68000030517578
2024-07-19,81.25
2024-07-22,82.05000305175781
2024-07-23,82.23999786376953
2024-07-24,80.19999694824219
2024-07-25,79.87000274658203
2024-07-26,80.93000030517578
2024-07-29,80.91999816894531
2024-07-30,80.69000244140625
2024-07-31,82.23999786376953
2024-08-01,80.83999633789062
2024-08-02,78.97000122070312
2024-08-05,77.05999755859375
2024-08-06,77.88999938964844
2024-08-07,77.2300033569336
2024-08-08,79.25
2024-08-09,79.73999786376953
2024-08-12,79.5999984741211
2024-08-13,80.88999938964844
2024-08-14,81.16000366210938
2024-08-15,82.66999816894531
2024-08-16,82.68000030517578
2024-08-19,83.4000015258789
2024-08-20,83.16000366210938
2024-08-21,83.44999694824219
2024-08-22,82.77999877929688
2024-08-23,83.77999877929688
2024-08-26,83.37000274658203
2024-08-27,83.5
2024-08-28,83.0
2024-08-29,83.06999969482422
2024-08-30,83.80000305175781
2024-09-03,81.77999877929688
2024-09-04,81.56999969482422
2024-09-05,81.20999908447266
2024-09-06,79.5199966430664
2024-09-09,80.37999725341797
2024-09-10,80.70999908447266
2024-09-11,81.86000061035156
2024-09-12,82.76000213623047
2024-09-13,83.5199966430664
2024-09-16,83.68000030517578
2024-09-17,83.68000030517578
2024-09-18,83.16000366210938
2024-09-19,84.66000366210938
2024-09-20,84.72000122070312
2024-09-23,85.05000305175781
2024-09-24,85.30999755859375
2024-09-25,85.16999816894531
2024-09-26,85.76000213623047
2024-09-27,85.44999694824219
2024-09-30,85.45999908447266
2024-10-01,84.93000030517578
2024-10-02,85.05999755859375
2024-10-03,84.81999969482422
2024-10-04,85.73999786376953
2024-10-07,85.19999694824219
2024-10-08,85.83000183105469
2024-10-09,86.37000274658203
2024-10-10,86.2300033569336
2024-10-11,86.94000244140625
2024-10-14,87.44000244140625
2024-10-15,86.31999969482422
2024-10-16,86.77999877929688
2024-10-17,87.04000091552734
2024-10-18,87.19000244140625
2024-10-21,86.91000366210938
2024-10-22,86.97000122070312
2024-10-23,86.20999908447266
2024-10-24,86.33000183105469
2024-10-25,86.30999755859375
2024-10-28,86.45999908447266
2024-10-29,86.79000091552734
2024-10-30,86.5999984741211
2024-10-31,85.12000274658203
2024-11-01,85.30999755859375
2024-11-04,85.0999984741211
2024-11-05,86.30000305175781
2024-11-06,88.0
2024-11-07,88.5199966430664
2024-11-08,88.66000366210938
2024-11-11,88.91999816894531
2024-11-12,88.33000183105469
2024-11-13,88.06999969482422
2024-11-14,87.4000015258789
2024-11-15,86.13999938964844
2024-11-18,86.62000274658203
2024-11-19,86.98999786376953
2024-11-20,87.20999908447266
2024-11-21,87.41000366210938
