Date,RNWFX
2022-09-02,66.11000061035156
2022-09-06,65.83000183105469
2022-09-07,66.44000244140625
2022-09-08,66.72000122070312
2022-09-09,68.01000213623047
2022-09-12,68.75
2022-09-13,66.54000091552734
2022-09-14,66.75
2022-09-15,66.0199966430664
2022-09-16,65.33000183105469
2022-09-19,65.80999755859375
2022-09-20,65.33000183105469
2022-09-21,64.36000061035156
2022-09-22,63.7400016784668
2022-09-23,62.43000030517578
2022-09-26,61.720001220703125
2022-09-27,61.709999084472656
2022-09-28,62.529998779296875
2022-09-29,61.380001068115234
2022-09-30,61.33000183105469
2022-10-03,62.630001068115234
2022-10-04,64.5
2022-10-05,64.55999755859375
2022-10-06,63.9900016784668
2022-10-07,62.709999084472656
2022-10-10,62.04999923706055
2022-10-11,61.279998779296875
2022-10-12,61.2599983215332
2022-10-13,61.900001525878906
2022-10-14,60.939998626708984
2022-10-17,62.310001373291016
2022-10-18,62.70000076293945
2022-10-19,61.97999954223633
2022-10-20,61.75
2022-10-21,62.790000915527344
2022-10-24,62.04999923706055
2022-10-25,62.79999923706055
2022-10-26,63.0
2022-10-27,62.540000915527344
2022-10-28,63.040000915527344
2022-10-31,62.849998474121094
2022-11-01,63.560001373291016
2022-11-02,62.86000061035156
2022-11-03,62.5
2022-11-04,64.38999938964844
2022-11-07,64.80000305175781
2022-11-08,65.19000244140625
2022-11-09,64.23999786376953
2022-11-10,66.36000061035156
2022-11-11,67.73999786376953
2022-11-14,67.48999786376953
2022-11-15,68.3499984741211
2022-11-16,67.62000274658203
2022-11-17,67.30999755859375
2022-11-18,67.36000061035156
2022-11-21,66.91999816894531
2022-11-22,67.38999938964844
2022-11-23,67.70999908447266
2022-11-25,67.76000213623047
2022-11-28,66.91999816894531
2022-11-29,67.52999877929688
2022-11-30,69.5
2022-12-01,69.47000122070312
2022-12-02,69.55999755859375
2022-12-05,68.79000091552734
2022-12-06,68.27999877929688
2022-12-07,68.05000305175781
2022-12-08,68.69000244140625
2022-12-09,68.55000305175781
2022-12-12,68.70999908447266
2022-12-13,69.0999984741211
2022-12-14,69.26000213623047
2022-12-15,66.83000183105469
2022-12-16,66.36000061035156
2022-12-19,66.08999633789062
2022-12-20,66.2300033569336
2022-12-21,66.9000015258789
2022-12-22,66.29000091552734
2022-12-23,66.48999786376953
2022-12-27,66.55999755859375
2022-12-28,66.02999877929688
2022-12-29,67.04000091552734
2022-12-30,66.62000274658203
2023-01-03,66.5999984741211
2023-01-04,67.38999938964844
2023-01-05,67.2699966430664
2023-01-06,68.3499984741211
2023-01-09,69.01000213623047
2023-01-10,69.31999969482422
2023-01-11,69.9800033569336
2023-01-12,70.33000183105469
2023-01-13,70.97000122070312
2023-01-17,70.87999725341797
2023-01-18,70.62999725341797
2023-01-19,70.44999694824219
2023-01-20,71.26000213623047
2023-01-23,71.76000213623047
2023-01-24,71.66999816894531
2023-01-25,71.80999755859375
2023-01-26,72.31999969482422
2023-01-27,72.08999633789062
2023-01-30,71.30999755859375
2023-01-31,71.69000244140625
2023-02-01,72.44000244140625
2023-02-02,72.66000366210938
2023-02-03,71.95999908447266
2023-02-06,71.01000213623047
2023-02-07,71.5199966430664
2023-02-08,71.23999786376953
2023-02-09,71.13999938964844
2023-02-10,70.76000213623047
2023-02-13,71.37999725341797
2023-02-14,71.48999786376953
2023-02-15,71.41000366210938
2023-02-16,71.05000305175781
2023-02-17,70.55999755859375
2023-02-21,69.77999877929688
2023-02-22,69.41000366210938
2023-02-23,69.62999725341797
2023-02-24,68.6500015258789
2023-02-27,68.9800033569336
2023-02-28,68.93000030517578
2023-03-01,69.52999877929688
2023-03-02,69.7300033569336
2023-03-03,70.5999984741211
2023-03-06,70.47000122070312
2023-03-07,69.6500015258789
2023-03-08,69.69999694824219
2023-03-09,68.86000061035156
2023-03-10,68.02999877929688
2023-03-13,67.77999877929688
2023-03-14,68.5
2023-03-15,67.22000122070312
2023-03-16,68.11000061035156
2023-03-17,67.69000244140625
2023-03-20,67.94000244140625
2023-03-21,68.83999633789062
2023-03-22,68.58000183105469
2023-03-23,69.02999877929688
2023-03-24,68.80999755859375
2023-03-27,68.9800033569336
2023-03-28,69.13999938964844
2023-03-29,70.05000305175781
2023-03-30,70.61000061035156
2023-03-31,71.05000305175781
2023-04-03,71.20999908447266
2023-04-04,71.02999877929688
2023-04-05,70.5999984741211
2023-04-06,70.79000091552734
2023-04-10,70.87999725341797
2023-04-11,71.37000274658203
2023-04-12,71.41000366210938
2023-04-13,72.43000030517578
2023-04-14,72.3499984741211
2023-04-17,72.37999725341797
2023-04-18,72.45999908447266
2023-04-19,71.95999908447266
2023-04-20,71.80000305175781
2023-04-21,71.73999786376953
2023-04-24,71.75
2023-04-25,70.5999984741211
2023-04-26,70.66999816894531
2023-04-27,71.55000305175781
2023-04-28,71.97000122070312
2023-05-01,71.91000366210938
2023-05-02,71.2699966430664
2023-05-03,71.37000274658203
2023-05-04,71.23999786376953
2023-05-05,72.05999755859375
2023-05-08,72.27999877929688
2023-05-09,71.86000061035156
2023-05-10,71.9800033569336
2023-05-11,71.79000091552734
2023-05-12,71.56999969482422
2023-05-15,72.29000091552734
2023-05-16,71.76000213623047
2023-05-17,71.97000122070312
2023-05-18,71.98999786376953
2023-05-19,72.08000183105469
2023-05-22,72.41000366210938
2023-05-23,71.5
2023-05-24,70.91000366210938
2023-05-25,71.05000305175781
2023-05-26,72.0
2023-05-30,71.22000122070312
2023-05-31,70.68000030517578
2023-06-01,71.51000213623047
2023-06-02,72.55999755859375
2023-06-05,72.30999755859375
2023-06-06,72.79000091552734
2023-06-07,72.58000183105469
2023-06-08,72.93000030517578
2023-06-09,72.98999786376953
2023-06-12,73.56999969482422
2023-06-13,74.0999984741211
2023-06-14,74.37999725341797
2023-06-15,75.20999908447266
2023-06-16,75.18000030517578
2023-06-20,74.37999725341797
2023-06-21,74.16999816894531
2023-06-22,74.04000091552734
2023-06-23,73.33000183105469
2023-06-26,73.0999984741211
2023-06-27,73.79000091552734
2023-06-28,73.7300033569336
2023-06-29,73.77999877929688
2023-06-30,74.55999755859375
2023-07-03,74.72000122070312
2023-07-05,74.58000183105469
2023-07-06,73.37000274658203
2023-07-07,73.51000213623047
2023-07-10,73.70999908447266
2023-07-11,74.43000030517578
2023-07-12,75.29000091552734
2023-07-13,76.37999725341797
2023-07-14,76.20999908447266
2023-07-17,76.22000122070312
2023-07-18,76.33999633789062
2023-07-19,76.30000305175781
2023-07-20,75.98999786376953
2023-07-21,76.05000305175781
2023-07-24,76.0199966430664
2023-07-25,76.55999755859375
2023-07-26,76.52999877929688
2023-07-27,76.25
2023-07-28,77.26000213623047
2023-07-31,77.31999969482422
2023-08-01,76.72000122070312
2023-08-02,75.31999969482422
2023-08-03,75.25
2023-08-04,75.2300033569336
2023-08-07,75.62999725341797
2023-08-08,75.4000015258789
2023-08-09,75.26000213623047
2023-08-10,75.29000091552734
2023-08-11,74.62999725341797
2023-08-14,74.41999816894531
2023-08-15,73.58000183105469
2023-08-16,73.19999694824219
2023-08-17,72.66999816894531
2023-08-18,72.5
2023-08-21,72.79000091552734
2023-08-22,72.94999694824219
2023-08-23,73.77999877929688
2023-08-24,72.9800033569336
2023-08-25,73.01000213623047
2023-08-28,73.48999786376953
2023-08-29,74.66999816894531
2023-08-30,74.5999984741211
2023-08-31,74.1500015258789
2023-09-01,74.44000244140625
2023-09-05,73.93000030517578
2023-09-06,73.51000213623047
2023-09-07,73.16000366210938
2023-09-08,73.25
2023-09-11,73.86000061035156
2023-09-12,73.58000183105469
2023-09-13,73.47000122070312
2023-09-14,73.81999969482422
2023-09-15,73.51000213623047
2023-09-18,73.2699966430664
2023-09-19,72.9800033569336
2023-09-20,72.55999755859375
2023-09-21,71.37000274658203
2023-09-22,71.52999877929688
2023-09-25,71.44000244140625
2023-09-26,70.62999725341797
2023-09-27,70.66000366210938
2023-09-28,70.91999816894531
2023-09-29,71.04000091552734
2023-10-02,70.55999755859375
2023-10-03,69.58000183105469
2023-10-04,69.80000305175781
2023-10-05,69.76000213623047
2023-10-06,70.6500015258789
2023-10-09,70.56999969482422
2023-10-10,71.27999877929688
2023-10-11,71.69000244140625
2023-10-12,71.3499984741211
2023-10-13,70.83000183105469
2023-10-16,71.2300033569336
2023-10-17,71.25
2023-10-18,70.19999694824219
2023-10-19,69.72000122070312
2023-10-20,69.18000030517578
2023-10-23,69.20999908447266
2023-10-24,69.55999755859375
2023-10-25,68.9800033569336
2023-10-26,68.3499984741211
2023-10-27,68.37000274658203
2023-10-30,68.9000015258789
2023-10-31,68.83000183105469
2023-11-01,69.33000183105469
2023-11-02,70.44000244140625
2023-11-03,71.41000366210938
2023-11-06,71.77999877929688
2023-11-07,71.68000030517578
2023-11-08,71.70999908447266
2023-11-09,71.27999877929688
2023-11-10,71.87000274658203
2023-11-13,71.77999877929688
2023-11-14,73.16999816894531
2023-11-15,73.5199966430664
2023-11-16,73.4000015258789
2023-11-17,73.58999633789062
2023-11-20,74.29000091552734
2023-11-21,73.91999816894531
2023-11-22,73.91999816894531
2023-11-24,74.0999984741211
2023-11-27,73.91000366210938
2023-11-28,74.02999877929688
2023-11-29,73.91999816894531
2023-11-30,74.0199966430664
2023-12-01,74.44000244140625
2023-12-04,73.94000244140625
2023-12-05,73.61000061035156
2023-12-06,73.47000122070312
2023-12-07,73.7300033569336
2023-12-08,73.94999694824219
2023-12-11,74.16999816894531
2023-12-12,74.30000305175781
2023-12-13,75.16999816894531
2023-12-14,73.80000305175781
2023-12-15,73.80999755859375
2023-12-18,73.9000015258789
2023-12-19,74.33999633789062
2023-12-20,73.41999816894531
2023-12-21,74.29000091552734
2023-12-22,74.2300033569336
2023-12-26,74.58000183105469
2023-12-27,74.9800033569336
2023-12-28,75.22000122070312
2023-12-29,75.22000122070312
2024-01-02,74.33999633789062
2024-01-03,73.75
2024-01-04,74.04000091552734
2024-01-05,73.97000122070312
2024-01-08,74.45999908447266
2024-01-09,74.08999633789062
2024-01-10,74.30000305175781
2024-01-11,74.41999816894531
2024-01-12,74.77999877929688
2024-01-16,74.02999877929688
2024-01-17,73.06999969482422
2024-01-18,73.55000305175781
2024-01-19,74.12000274658203
2024-01-22,73.80999755859375
2024-01-23,74.02999877929688
2024-01-24,74.52999877929688
2024-01-25,74.6500015258789
2024-01-26,74.86000061035156
2024-01-29,75.13999938964844
2024-01-30,74.7300033569336
2024-01-31,74.23999786376953
2024-02-01,75.11000061035156
2024-02-02,75.13999938964844
2024-02-05,75.04000091552734
2024-02-06,75.70999908447266
2024-02-07,75.98999786376953
2024-02-08,75.80000305175781
2024-02-09,76.19999694824219
2024-02-12,76.13999938964844
2024-02-13,75.52999877929688
2024-02-14,76.04000091552734
2024-02-15,76.56999969482422
2024-02-16,76.70999908447266
2024-02-20,76.58999633789062
2024-02-21,76.66999816894531
2024-02-22,77.72000122070312
2024-02-23,77.52999877929688
2024-02-26,77.37999725341797
2024-02-27,77.66000366210938
2024-02-28,77.19000244140625
2024-02-29,77.26000213623047
2024-03-01,77.97000122070312
2024-03-04,78.08999633789062
2024-03-05,77.36000061035156
2024-03-06,78.0
2024-03-07,78.77999877929688
2024-03-08,78.45999908447266
2024-03-11,78.4800033569336
2024-03-12,79.22000122070312
2024-03-13,79.23999786376953
2024-03-14,79.08999633789062
2024-03-15,78.5
2024-03-18,78.63999938964844
2024-03-19,78.51000213623047
2024-03-20,79.29000091552734
2024-03-21,79.44000244140625
2024-03-22,79.08000183105469
2024-03-25,78.94000244140625
2024-03-26,78.88999938964844
2024-03-27,79.11000061035156
2024-03-28,79.12999725341797
2024-04-01,79.18000030517578
2024-04-02,79.22000122070312
2024-04-03,79.4000015258789
2024-04-04,78.87999725341797
2024-04-05,79.44000244140625
2024-04-08,79.62999725341797
2024-04-09,79.79000091552734
2024-04-10,79.41000366210938
2024-04-11,79.54000091552734
2024-04-12,78.0199966430664
2024-04-15,77.26000213623047
2024-04-16,76.66999816894531
2024-04-17,76.51000213623047
2024-04-18,76.62999725341797
2024-04-19,75.87000274658203
2024-04-22,76.5
2024-04-23,77.66999816894531
2024-04-24,77.87000274658203
2024-04-25,77.55999755859375
2024-04-26,78.48999786376953
2024-04-29,78.83999633789062
2024-04-30,77.8499984741211
2024-05-01,77.8499984741211
2024-05-02,78.66999816894531
2024-05-03,79.33000183105469
2024-05-06,80.04000091552734
2024-05-07,80.02999877929688
2024-05-08,79.93000030517578
2024-05-09,79.95999908447266
2024-05-10,80.23999786376953
2024-05-13,80.4000015258789
2024-05-14,80.93000030517578
2024-05-15,81.73999786376953
2024-05-16,81.75
2024-05-17,81.9800033569336
2024-05-20,82.19000244140625
2024-05-21,81.88999938964844
2024-05-22,81.41000366210938
2024-05-23,80.91000366210938
2024-05-24,81.2300033569336
2024-05-28,81.1500015258789
2024-05-29,80.08999633789062
2024-05-30,79.77999877929688
2024-05-31,79.80000305175781
2024-06-03,80.25
2024-06-04,79.4000015258789
2024-06-05,80.75
2024-06-06,81.12999725341797
2024-06-07,80.6500015258789
2024-06-10,80.70999908447266
2024-06-11,80.26000213623047
2024-06-12,80.69000244140625
2024-06-13,80.66999816894531
2024-06-14,80.55999755859375
2024-06-17,80.83000183105469
2024-06-18,81.02999877929688
2024-06-20,81.13999938964844
2024-06-21,80.83999633789062
2024-06-24,80.75
2024-06-25,80.97000122070312
2024-06-26,80.80999755859375
2024-06-27,80.80000305175781
2024-06-28,80.44000244140625
2024-07-01,80.66000366210938
2024-07-02,80.58000183105469
2024-07-03,81.4800033569336
2024-07-05,82.12000274658203
2024-07-08,81.87999725341797
2024-07-09,81.95999908447266
2024-07-10,82.56999969482422
2024-07-11,82.55000305175781
2024-07-12,83.0999984741211
2024-07-15,82.79000091552734
2024-07-16,82.61000061035156
2024-07-17,81.48999786376953
2024-07-18,80.91000366210938
2024-07-19,80.48999786376953
2024-07-22,81.05000305175781
2024-07-23,80.87000274658203
2024-07-24,79.37000274658203
2024-07-25,78.81999969482422
2024-07-26,79.52999877929688
2024-07-29,79.3499984741211
2024-07-30,78.91000366210938
2024-07-31,80.12000274658203
2024-08-01,78.88999938964844
2024-08-02,77.8499984741211
2024-08-05,76.20999908447266
2024-08-06,76.80999755859375
2024-08-07,76.83999633789062
2024-08-08,78.58999633789062
2024-08-09,78.88999938964844
2024-08-12,78.91000366210938
2024-08-13,79.91999816894531
2024-08-14,80.01000213623047
2024-08-15,81.11000061035156
2024-08-16,81.31999969482422
2024-08-19,82.18000030517578
2024-08-20,81.94000244140625
2024-08-21,82.08000183105469
2024-08-22,81.58000183105469
2024-08-23,82.37000274658203
2024-08-26,82.30999755859375
2024-08-27,82.44000244140625
2024-08-28,81.87999725341797
2024-08-29,82.0199966430664
2024-08-30,82.55999755859375
2024-09-03,80.7699966430664
2024-09-04,80.56999969482422
2024-09-05,80.66999816894531
2024-09-06,79.55000305175781
2024-09-09,79.93000030517578
2024-09-10,79.8499984741211
2024-09-11,80.87999725341797
2024-09-12,81.63999938964844
2024-09-13,81.94999694824219
2024-09-16,82.19000244140625
2024-09-17,82.44000244140625
2024-09-18,82.18000030517578
2024-09-19,83.41000366210938
2024-09-20,83.30999755859375
2024-09-23,83.44999694824219
2024-09-24,84.5
2024-09-25,84.43000030517578
2024-09-26,86.12000274658203
2024-09-27,86.37000274658203
2024-09-30,86.0199966430664
2024-10-01,85.88999938964844
2024-10-02,86.51000213623047
2024-10-03,85.7699966430664
2024-10-04,86.41000366210938
2024-10-07,86.4000015258789
2024-10-08,85.5999984741211
2024-10-09,85.37999725341797
2024-10-10,85.33999633789062
2024-10-11,85.69000244140625
2024-10-14,85.79000091552734
2024-10-15,84.25
2024-10-16,84.37000274658203
2024-10-17,84.20999908447266
2024-10-18,85.05000305175781
2024-10-21,84.55999755859375
2024-10-22,84.30000305175781
2024-10-23,83.75
2024-10-24,83.7699966430664
2024-10-25,83.77999877929688
2024-10-28,83.95999908447266
2024-10-29,84.0
2024-10-30,83.58999633789062
2024-10-31,82.48999786376953
2024-11-01,82.83999633789062
2024-11-04,83.18000030517578
2024-11-05,84.04000091552734
2024-11-06,83.72000122070312
2024-11-07,84.47000122070312
2024-11-08,83.69000244140625
2024-11-11,83.4800033569336
2024-11-12,82.38999938964844
2024-11-13,81.73999786376953
2024-11-14,81.3499984741211
2024-11-15,80.55999755859375
2024-11-18,80.97000122070312
2024-11-19,81.30000305175781
2024-11-20,81.37000274658203
2024-11-21,81.19000244140625
