Date,AEPGX
2022-08-22,49.2599983215332
2022-08-23,49.40999984741211
2022-08-24,49.540000915527344
2022-08-25,50.20000076293945
2022-08-26,49.029998779296875
2022-08-29,48.77000045776367
2022-08-30,48.4900016784668
2022-08-31,48.2400016784668
2022-09-01,47.58000183105469
2022-09-02,47.439998626708984
2022-09-06,47.220001220703125
2022-09-07,47.540000915527344
2022-09-08,47.75
2022-09-09,48.810001373291016
2022-09-12,49.5099983215332
2022-09-13,47.689998626708984
2022-09-14,47.880001068115234
2022-09-15,47.36000061035156
2022-09-16,46.83000183105469
2022-09-19,47.099998474121094
2022-09-20,46.540000915527344
2022-09-21,45.7599983215332
2022-09-22,45.189998626708984
2022-09-23,44.02000045776367
2022-09-26,43.560001373291016
2022-09-27,43.5
2022-09-28,44.31999969482422
2022-09-29,43.56999969482422
2022-09-30,43.630001068115234
2022-10-03,44.650001525878906
2022-10-04,46.349998474121094
2022-10-05,46.189998626708984
2022-10-06,45.66999816894531
2022-10-07,44.79999923706055
2022-10-10,44.470001220703125
2022-10-11,43.84000015258789
2022-10-12,43.849998474121094
2022-10-13,44.369998931884766
2022-10-14,43.689998626708984
2022-10-17,44.75
2022-10-18,45.08000183105469
2022-10-19,44.540000915527344
2022-10-20,44.470001220703125
2022-10-21,45.20000076293945
2022-10-24,44.88999938964844
2022-10-25,45.709999084472656
2022-10-26,46.189998626708984
2022-10-27,45.849998474121094
2022-10-28,46.099998474121094
2022-10-31,45.779998779296875
2022-11-01,46.25
2022-11-02,45.63999938964844
2022-11-03,45.33000183105469
2022-11-04,46.79999923706055
2022-11-07,47.20000076293945
2022-11-08,47.630001068115234
2022-11-09,46.83000183105469
2022-11-10,49.099998474121094
2022-11-11,50.279998779296875
2022-11-14,49.84000015258789
2022-11-15,50.560001373291016
2022-11-16,50.11000061035156
2022-11-17,49.93000030517578
2022-11-18,49.93000030517578
2022-11-21,49.41999816894531
2022-11-22,49.97999954223633
2022-11-23,50.38999938964844
2022-11-25,50.5
2022-11-28,49.7400016784668
2022-11-29,50.02000045776367
2022-11-30,51.380001068115234
2022-12-01,51.720001220703125
2022-12-02,51.61000061035156
2022-12-05,50.849998474121094
2022-12-06,50.439998626708984
2022-12-07,50.2599983215332
2022-12-08,50.619998931884766
2022-12-09,50.65999984741211
2022-12-12,50.81999969482422
2022-12-13,51.349998474121094
2022-12-14,51.43000030517578
2022-12-15,49.470001220703125
2022-12-16,49.0099983215332
2022-12-19,48.810001373291016
2022-12-20,48.88999938964844
2022-12-21,49.36000061035156
2022-12-22,48.81999969482422
2022-12-23,48.970001220703125
2022-12-27,49.060001373291016
2022-12-28,48.54999923706055
2022-12-29,49.43000030517578
2022-12-30,49.029998779296875
2023-01-03,49.150001525878906
2023-01-04,49.72999954223633
2023-01-05,49.470001220703125
2023-01-06,50.619998931884766
2023-01-09,51.27000045776367
2023-01-10,51.220001220703125
2023-01-11,51.540000915527344
2023-01-12,52.130001068115234
2023-01-13,52.65999984741211
2023-01-17,52.709999084472656
2023-01-18,52.66999816894531
2023-01-19,52.5
2023-01-20,53.13999938964844
2023-01-23,53.45000076293945
2023-01-24,53.439998626708984
2023-01-25,53.61000061035156
2023-01-26,53.95000076293945
2023-01-27,53.779998779296875
2023-01-30,53.2599983215332
2023-01-31,53.459999084472656
2023-02-01,53.9900016784668
2023-02-02,54.2599983215332
2023-02-03,53.810001373291016
2023-02-06,53.029998779296875
2023-02-07,53.36000061035156
2023-02-08,53.150001525878906
2023-02-09,53.189998626708984
2023-02-10,52.81999969482422
2023-02-13,53.25
2023-02-14,53.33000183105469
2023-02-15,53.2599983215332
2023-02-16,52.939998626708984
2023-02-17,52.72999954223633
2023-02-21,52.130001068115234
2023-02-22,51.84000015258789
2023-02-23,51.93000030517578
2023-02-24,51.15999984741211
2023-02-27,51.619998931884766
2023-02-28,51.439998626708984
2023-03-01,51.810001373291016
2023-03-02,52.0099983215332
2023-03-03,52.790000915527344
2023-03-06,52.66999816894531
2023-03-07,52.08000183105469
2023-03-08,52.11000061035156
2023-03-09,51.709999084472656
2023-03-10,51.11000061035156
2023-03-13,50.77000045776367
2023-03-14,51.380001068115234
2023-03-15,49.93000030517578
2023-03-16,50.72999954223633
2023-03-17,50.529998779296875
2023-03-20,50.970001220703125
2023-03-21,51.75
2023-03-22,51.720001220703125
2023-03-23,52.130001068115234
2023-03-24,51.709999084472656
2023-03-27,52.060001373291016
2023-03-28,52.16999816894531
2023-03-29,52.90999984741211
2023-03-30,53.41999816894531
2023-03-31,53.81999969482422
2023-04-03,54.08000183105469
2023-04-04,54.02000045776367
2023-04-05,53.5099983215332
2023-04-06,53.58000183105469
2023-04-10,53.470001220703125
2023-04-11,53.779998779296875
2023-04-12,53.9900016784668
2023-04-13,54.81999969482422
2023-04-14,54.70000076293945
2023-04-17,54.599998474121094
2023-04-18,54.88999938964844
2023-04-19,54.5099983215332
2023-04-20,54.400001525878906
2023-04-21,54.52000045776367
2023-04-24,54.56999969482422
2023-04-25,53.720001220703125
2023-04-26,53.5099983215332
2023-04-27,54.15999984741211
2023-04-28,54.369998931884766
2023-05-01,54.20000076293945
2023-05-02,53.7599983215332
2023-05-03,53.79999923706055
2023-05-04,53.779998779296875
2023-05-05,54.52000045776367
2023-05-08,54.779998779296875
2023-05-09,54.47999954223633
2023-05-10,54.439998626708984
2023-05-11,54.2400016784668
2023-05-12,54.11000061035156
2023-05-15,54.61000061035156
2023-05-16,54.119998931884766
2023-05-17,54.34000015258789
2023-05-18,54.34000015258789
2023-05-19,54.61000061035156
2023-05-22,54.810001373291016
2023-05-23,53.84000015258789
2023-05-24,53.15999984741211
2023-05-25,53.029998779296875
2023-05-26,53.779998779296875
2023-05-30,53.16999816894531
2023-05-31,52.630001068115234
2023-06-01,53.349998474121094
2023-06-02,53.97999954223633
2023-06-05,53.849998474121094
2023-06-06,54.279998779296875
2023-06-07,53.84000015258789
2023-06-08,54.22999954223633
2023-06-09,54.189998626708984
2023-06-12,54.56999969482422
2023-06-13,54.97999954223633
2023-06-14,55.18000030517578
2023-06-15,55.689998626708984
2023-06-16,55.619998931884766
2023-06-20,54.84000015258789
2023-06-21,54.689998626708984
2023-06-22,54.439998626708984
2023-06-23,53.75
2023-06-26,53.619998931884766
2023-06-27,54.06999969482422
2023-06-28,54.220001220703125
2023-06-29,54.11000061035156
2023-06-30,54.779998779296875
2023-07-03,54.54999923706055
2023-07-05,54.290000915527344
2023-07-06,53.18000030517578
2023-07-07,53.459999084472656
2023-07-10,53.709999084472656
2023-07-11,54.2599983215332
2023-07-12,55.08000183105469
2023-07-13,56.220001220703125
2023-07-14,56.029998779296875
2023-07-17,55.88999938964844
2023-07-18,56.11000061035156
2023-07-19,56.040000915527344
2023-07-20,55.650001525878906
2023-07-21,55.65999984741211
2023-07-24,55.47999954223633
2023-07-25,55.77000045776367
2023-07-26,55.68000030517578
2023-07-27,55.58000183105469
2023-07-28,56.27000045776367
2023-07-31,56.36000061035156
2023-08-01,55.95000076293945
2023-08-02,54.72999954223633
2023-08-03,54.709999084472656
2023-08-04,54.77000045776367
2023-08-07,55.22999954223633
2023-08-08,54.939998626708984
2023-08-09,54.93000030517578
2023-08-10,55.11000061035156
2023-08-11,54.630001068115234
2023-08-14,54.41999816894531
2023-08-15,53.63999938964844
2023-08-16,53.310001373291016
2023-08-17,52.77000045776367
2023-08-18,52.70000076293945
2023-08-21,52.939998626708984
2023-08-22,52.900001525878906
2023-08-23,53.470001220703125
2023-08-24,52.72999954223633
2023-08-25,52.90999984741211
2023-08-28,53.290000915527344
2023-08-29,54.20000076293945
2023-08-30,54.13999938964844
2023-08-31,54.04999923706055
2023-09-01,54.09000015258789
2023-09-05,53.65999984741211
2023-09-06,53.43000030517578
2023-09-07,53.16999816894531
2023-09-08,53.060001373291016
2023-09-11,53.33000183105469
2023-09-12,53.11000061035156
2023-09-13,52.91999816894531
2023-09-14,53.29999923706055
2023-09-15,53.31999969482422
2023-09-18,52.97999954223633
2023-09-19,52.66999816894531
2023-09-20,52.439998626708984
2023-09-21,51.5
2023-09-22,51.54999923706055
2023-09-25,51.459999084472656
2023-09-26,50.79999923706055
2023-09-27,50.900001525878906
2023-09-28,51.25
2023-09-29,51.2599983215332
2023-10-02,50.63999938964844
2023-10-03,50.040000915527344
2023-10-04,50.189998626708984
2023-10-05,50.34000015258789
2023-10-06,51.02000045776367
2023-10-09,50.849998474121094
2023-10-10,51.650001525878906
2023-10-11,51.81999969482422
2023-10-12,51.709999084472656
2023-10-13,51.25
2023-10-16,51.5099983215332
2023-10-17,51.560001373291016
2023-10-18,50.66999816894531
2023-10-19,50.22999954223633
2023-10-20,49.88999938964844
2023-10-23,49.93000030517578
2023-10-24,50.060001373291016
2023-10-25,49.689998626708984
2023-10-26,49.279998779296875
2023-10-27,49.20000076293945
2023-10-30,49.70000076293945
2023-10-31,49.63999938964844
2023-11-01,50.16999816894531
2023-11-02,51.27000045776367
2023-11-03,51.86000061035156
2023-11-06,51.88999938964844
2023-11-07,51.599998474121094
2023-11-08,51.619998931884766
2023-11-09,51.369998931884766
2023-11-10,51.65999984741211
2023-11-13,51.70000076293945
2023-11-14,52.95000076293945
2023-11-15,53.15999984741211
2023-11-16,52.970001220703125
2023-11-17,53.4900016784668
2023-11-20,53.93000030517578
2023-11-21,53.72999954223633
2023-11-22,53.72999954223633
2023-11-24,53.91999816894531
2023-11-27,53.7599983215332
2023-11-28,53.790000915527344
2023-11-29,53.86000061035156
2023-11-30,53.849998474121094
2023-12-01,54.31999969482422
2023-12-04,53.79999923706055
2023-12-05,53.54999923706055
2023-12-06,53.52000045776367
2023-12-07,53.709999084472656
2023-12-08,53.939998626708984
2023-12-11,54.130001068115234
2023-12-12,54.150001525878906
2023-12-13,54.869998931884766
2023-12-14,53.7599983215332
2023-12-15,53.619998931884766
2023-12-18,53.59000015258789
2023-12-19,54.099998474121094
2023-12-20,53.45000076293945
2023-12-21,54.060001373291016
2023-12-22,54.06999969482422
2023-12-26,54.22999954223633
2023-12-27,54.72999954223633
2023-12-28,54.720001220703125
2023-12-29,54.689998626708984
2024-01-02,54.0
2024-01-03,53.43000030517578
2024-01-04,53.63999938964844
2024-01-05,53.4900016784668
2024-01-08,53.9900016784668
2024-01-09,53.619998931884766
2024-01-10,53.880001068115234
2024-01-11,53.81999969482422
2024-01-12,54.15999984741211
2024-01-16,53.540000915527344
2024-01-17,52.84000015258789
2024-01-18,53.33000183105469
2024-01-19,53.849998474121094
2024-01-22,53.790000915527344
2024-01-23,53.75
2024-01-24,54.310001373291016
2024-01-25,54.5099983215332
2024-01-26,54.72999954223633
2024-01-29,55.119998931884766
2024-01-30,54.959999084472656
2024-01-31,54.630001068115234
2024-02-01,55.22999954223633
2024-02-02,54.939998626708984
2024-02-05,54.689998626708984
2024-02-06,55.029998779296875
2024-02-07,55.15999984741211
2024-02-08,55.2599983215332
2024-02-09,55.70000076293945
2024-02-12,55.65999984741211
2024-02-13,55.060001373291016
2024-02-14,55.40999984741211
2024-02-15,56.16999816894531
2024-02-16,56.27000045776367
2024-02-20,56.27000045776367
2024-02-21,56.189998626708984
2024-02-22,57.02000045776367
2024-02-23,56.939998626708984
2024-02-26,56.90999984741211
2024-02-27,56.939998626708984
2024-02-28,56.709999084472656
2024-02-29,56.66999816894531
2024-03-01,57.369998931884766
2024-03-04,57.459999084472656
2024-03-05,57.099998474121094
2024-03-06,57.61000061035156
2024-03-07,58.45000076293945
2024-03-08,58.189998626708984
2024-03-11,58.040000915527344
2024-03-12,58.58000183105469
2024-03-13,58.650001525878906
2024-03-14,58.529998779296875
2024-03-15,58.119998931884766
2024-03-18,58.279998779296875
2024-03-19,58.20000076293945
2024-03-20,58.83000183105469
2024-03-21,58.880001068115234
2024-03-22,58.689998626708984
2024-03-25,58.65999984741211
2024-03-26,58.650001525878906
2024-03-27,58.81999969482422
2024-03-28,58.720001220703125
2024-04-01,58.529998779296875
2024-04-02,58.369998931884766
2024-04-03,58.70000076293945
2024-04-04,58.220001220703125
2024-04-05,58.54999923706055
2024-04-08,58.77000045776367
2024-04-09,58.75
2024-04-10,58.31999969482422
2024-04-11,58.279998779296875
2024-04-12,57.27000045776367
2024-04-15,56.939998626708984
2024-04-16,56.5099983215332
2024-04-17,56.52000045776367
2024-04-18,56.4900016784668
2024-04-19,56.040000915527344
2024-04-22,56.47999954223633
2024-04-23,57.349998474121094
2024-04-24,57.400001525878906
2024-04-25,57.150001525878906
2024-04-26,57.70000076293945
2024-04-29,57.869998931884766
2024-04-30,57.119998931884766
2024-05-01,57.150001525878906
2024-05-02,57.58000183105469
2024-05-03,58.02000045776367
2024-05-06,58.709999084472656
2024-05-07,58.880001068115234
2024-05-08,58.650001525878906
2024-05-09,58.7400016784668
2024-05-10,58.970001220703125
2024-05-13,59.04999923706055
2024-05-14,59.470001220703125
2024-05-15,60.18000030517578
2024-05-16,59.97999954223633
2024-05-17,60.029998779296875
2024-05-20,60.279998779296875
2024-05-21,60.09000015258789
2024-05-22,59.68000030517578
2024-05-23,59.459999084472656
2024-05-24,59.849998474121094
2024-05-28,59.68000030517578
2024-05-29,58.77000045776367
2024-05-30,58.7599983215332
2024-05-31,59.060001373291016
2024-06-03,59.27000045776367
2024-06-04,58.72999954223633
2024-06-05,59.529998779296875
2024-06-06,59.81999969482422
2024-06-07,59.400001525878906
2024-06-10,58.08000183105469
2024-06-11,57.529998779296875
2024-06-12,58.029998779296875
2024-06-13,57.41999816894531
2024-06-14,56.93000030517578
2024-06-17,57.13999938964844
2024-06-18,57.22999954223633
2024-06-20,57.52000045776367
2024-06-21,57.20000076293945
2024-06-24,57.31999969482422
2024-06-25,57.540000915527344
2024-06-26,57.349998474121094
2024-06-27,57.31999969482422
2024-06-28,57.209999084472656
2024-07-01,57.369998931884766
2024-07-02,57.529998779296875
2024-07-03,58.150001525878906
2024-07-05,58.849998474121094
2024-07-08,58.68000030517578
2024-07-09,58.470001220703125
2024-07-10,59.18000030517578
2024-07-11,59.25
2024-07-12,59.790000915527344
2024-07-15,59.540000915527344
2024-07-16,59.52000045776367
2024-07-17,58.65999984741211
2024-07-18,58.029998779296875
2024-07-19,57.72999954223633
2024-07-22,57.90999984741211
2024-07-23,58.0
2024-07-24,56.90999984741211
2024-07-25,56.45000076293945
2024-07-26,56.970001220703125
2024-07-29,56.959999084472656
2024-07-30,56.90999984741211
2024-07-31,57.869998931884766
2024-08-01,56.45000076293945
2024-08-02,55.36000061035156
2024-08-05,54.119998931884766
2024-08-06,54.58000183105469
2024-08-07,54.7400016784668
2024-08-08,56.029998779296875
2024-08-09,56.31999969482422
2024-08-12,56.220001220703125
2024-08-13,57.099998474121094
2024-08-14,57.25
2024-08-15,58.119998931884766
2024-08-16,58.36000061035156
2024-08-19,58.959999084472656
2024-08-20,58.81999969482422
2024-08-21,59.0
2024-08-22,58.7400016784668
2024-08-23,59.470001220703125
2024-08-26,59.279998779296875
2024-08-27,59.45000076293945
2024-08-28,59.119998931884766
2024-08-29,59.349998474121094
2024-08-30,59.63999938964844
2024-09-03,58.20000076293945
2024-09-04,57.849998474121094
2024-09-05,57.68000030517578
2024-09-06,56.7599983215332
2024-09-09,57.25
2024-09-10,56.93000030517578
2024-09-11,57.58000183105469
2024-09-12,58.189998626708984
2024-09-13,58.349998474121094
2024-09-16,58.529998779296875
2024-09-17,58.5099983215332
2024-09-18,58.25
2024-09-19,59.40999984741211
2024-09-20,59.0
2024-09-23,59.040000915527344
2024-09-24,59.689998626708984
2024-09-25,59.59000015258789
2024-09-26,60.91999816894531
2024-09-27,60.66999816894531
2024-09-30,60.25
2024-10-01,59.900001525878906
2024-10-02,59.810001373291016
2024-10-03,59.40999984741211
2024-10-04,59.599998474121094
2024-10-07,59.68000030517578
2024-10-08,59.5099983215332
2024-10-09,59.56999969482422
2024-10-10,59.459999084472656
2024-10-11,59.79999923706055
2024-10-14,60.02000045776367
2024-10-15,58.939998626708984
2024-10-16,58.939998626708984
2024-10-17,59.209999084472656
2024-10-18,59.61000061035156
2024-10-21,59.150001525878906
2024-10-22,59.0
2024-10-23,58.43000030517578
2024-10-24,58.630001068115234
2024-10-25,58.54999923706055
2024-10-28,58.72999954223633
2024-10-29,58.720001220703125
2024-10-30,58.459999084472656
2024-10-31,57.790000915527344
2024-11-01,57.9900016784668
2024-11-04,58.099998474121094
2024-11-05,58.720001220703125
2024-11-06,58.2400016784668
2024-11-07,58.88999938964844
2024-11-08,58.380001068115234
2024-11-11,58.4900016784668
2024-11-12,57.630001068115234
2024-11-13,57.209999084472656
2024-11-14,57.150001525878906
2024-11-15,56.599998474121094
2024-11-18,56.939998626708984
2024-11-19,56.869998931884766
2024-11-20,56.83000183105469
2024-11-21,56.93000030517578
