Date,REEBX
2022-06-27,48.34000015258789
2022-06-28,48.0
2022-06-29,47.72999954223633
2022-06-30,47.36000061035156
2022-07-01,47.29999923706055
2022-07-05,46.77000045776367
2022-07-06,46.619998931884766
2022-07-07,47.459999084472656
2022-07-08,47.47999954223633
2022-07-11,46.63999938964844
2022-07-12,46.40999984741211
2022-07-13,46.38999938964844
2022-07-14,46.04999923706055
2022-07-15,46.72999954223633
2022-07-18,46.95000076293945
2022-07-19,48.029998779296875
2022-07-20,48.060001373291016
2022-07-21,48.540000915527344
2022-07-22,48.209999084472656
2022-07-25,48.290000915527344
2022-07-26,47.779998779296875
2022-07-27,48.75
2022-07-28,49.2400016784668
2022-07-29,49.70000076293945
2022-08-01,49.709999084472656
2022-08-02,49.060001373291016
2022-08-03,49.380001068115234
2022-08-04,49.79999923706055
2022-08-05,49.560001373291016
2022-08-08,49.79999923706055
2022-08-09,49.27000045776367
2022-08-10,50.22999954223633
2022-08-11,50.47999954223633
2022-08-12,51.040000915527344
2022-08-15,50.849998474121094
2022-08-16,50.560001373291016
2022-08-17,50.25
2022-08-18,50.029998779296875
2022-08-19,49.27000045776367
2022-08-22,48.38999938964844
2022-08-23,48.54999923706055
2022-08-24,48.65999984741211
2022-08-25,49.31999969482422
2022-08-26,48.16999816894531
2022-08-29,47.90999984741211
2022-08-30,47.630001068115234
2022-08-31,47.38999938964844
2022-09-01,46.7400016784668
2022-09-02,46.599998474121094
2022-09-06,46.38999938964844
2022-09-07,46.689998626708984
2022-09-08,46.900001525878906
2022-09-09,47.95000076293945
2022-09-12,48.630001068115234
2022-09-13,46.84000015258789
2022-09-14,47.02000045776367
2022-09-15,46.52000045776367
2022-09-16,46.0
2022-09-19,46.2599983215332
2022-09-20,45.70000076293945
2022-09-21,44.939998626708984
2022-09-22,44.380001068115234
2022-09-23,43.22999954223633
2022-09-26,42.77000045776367
2022-09-27,42.709999084472656
2022-09-28,43.52000045776367
2022-09-29,42.790000915527344
2022-09-30,42.849998474121094
2022-10-03,43.84000015258789
2022-10-04,45.5099983215332
2022-10-05,45.349998474121094
2022-10-06,44.849998474121094
2022-10-07,43.9900016784668
2022-10-10,43.65999984741211
2022-10-11,43.04999923706055
2022-10-12,43.04999923706055
2022-10-13,43.560001373291016
2022-10-14,42.900001525878906
2022-10-17,43.93000030517578
2022-10-18,44.2599983215332
2022-10-19,43.720001220703125
2022-10-20,43.65999984741211
2022-10-21,44.369998931884766
2022-10-24,44.06999969482422
2022-10-25,44.869998931884766
2022-10-26,45.34000015258789
2022-10-27,45.0099983215332
2022-10-28,45.2599983215332
2022-10-31,44.939998626708984
2022-11-01,45.400001525878906
2022-11-02,44.810001373291016
2022-11-03,44.4900016784668
2022-11-04,45.939998626708984
2022-11-07,46.33000183105469
2022-11-08,46.75
2022-11-09,45.970001220703125
2022-11-10,48.189998626708984
2022-11-11,49.349998474121094
2022-11-14,48.91999816894531
2022-11-15,49.619998931884766
2022-11-16,49.18000030517578
2022-11-17,49.0
2022-11-18,49.0099983215332
2022-11-21,48.5
2022-11-22,49.04999923706055
2022-11-23,49.45000076293945
2022-11-25,49.560001373291016
2022-11-28,48.81999969482422
2022-11-29,49.09000015258789
2022-11-30,50.41999816894531
2022-12-01,50.75
2022-12-02,50.650001525878906
2022-12-05,49.900001525878906
2022-12-06,49.5
2022-12-07,49.310001373291016
2022-12-08,49.66999816894531
2022-12-09,49.709999084472656
2022-12-12,49.86000061035156
2022-12-13,50.38999938964844
2022-12-14,50.459999084472656
2022-12-15,48.68000030517578
2022-12-16,48.22999954223633
2022-12-19,48.029998779296875
2022-12-20,48.11000061035156
2022-12-21,48.56999969482422
2022-12-22,48.040000915527344
2022-12-23,48.189998626708984
2022-12-27,48.27000045776367
2022-12-28,47.77000045776367
2022-12-29,48.63999938964844
2022-12-30,48.25
2023-01-03,48.36000061035156
2023-01-04,48.93000030517578
2023-01-05,48.68000030517578
2023-01-06,49.810001373291016
2023-01-09,50.439998626708984
2023-01-10,50.38999938964844
2023-01-11,50.709999084472656
2023-01-12,51.290000915527344
2023-01-13,51.810001373291016
2023-01-17,51.849998474121094
2023-01-18,51.81999969482422
2023-01-19,51.63999938964844
2023-01-20,52.279998779296875
2023-01-23,52.58000183105469
2023-01-24,52.56999969482422
2023-01-25,52.72999954223633
2023-01-26,53.060001373291016
2023-01-27,52.900001525878906
2023-01-30,52.38999938964844
2023-01-31,52.58000183105469
2023-02-01,53.099998474121094
2023-02-02,53.36000061035156
2023-02-03,52.91999816894531
2023-02-06,52.150001525878906
2023-02-07,52.47999954223633
2023-02-08,52.27000045776367
2023-02-09,52.310001373291016
2023-02-10,51.939998626708984
2023-02-13,52.369998931884766
2023-02-14,52.439998626708984
2023-02-15,52.369998931884766
2023-02-16,52.060001373291016
2023-02-17,51.849998474121094
2023-02-21,51.2599983215332
2023-02-22,50.970001220703125
2023-02-23,51.060001373291016
2023-02-24,50.310001373291016
2023-02-27,50.7599983215332
2023-02-28,50.58000183105469
2023-03-01,50.939998626708984
2023-03-02,51.130001068115234
2023-03-03,51.900001525878906
2023-03-06,51.790000915527344
2023-03-07,51.209999084472656
2023-03-08,51.22999954223633
2023-03-09,50.84000015258789
2023-03-10,50.25
2023-03-13,49.90999984741211
2023-03-14,50.5099983215332
2023-03-15,49.09000015258789
2023-03-16,49.869998931884766
2023-03-17,49.66999816894531
2023-03-20,50.099998474121094
2023-03-21,50.869998931884766
2023-03-22,50.84000015258789
2023-03-23,51.25
2023-03-24,50.83000183105469
2023-03-27,51.16999816894531
2023-03-28,51.279998779296875
2023-03-29,52.0099983215332
2023-03-30,52.5099983215332
2023-03-31,52.900001525878906
2023-04-03,53.15999984741211
2023-04-04,53.09000015258789
2023-04-05,52.59000015258789
2023-04-06,52.65999984741211
2023-04-10,52.54999923706055
2023-04-11,52.86000061035156
2023-04-12,53.060001373291016
2023-04-13,53.869998931884766
2023-04-14,53.75
2023-04-17,53.65999984741211
2023-04-18,53.939998626708984
2023-04-19,53.560001373291016
2023-04-20,53.459999084472656
2023-04-21,53.58000183105469
2023-04-24,53.619998931884766
2023-04-25,52.790000915527344
2023-04-26,52.58000183105469
2023-04-27,53.220001220703125
2023-04-28,53.41999816894531
2023-05-01,53.25
2023-05-02,52.81999969482422
2023-05-03,52.86000061035156
2023-05-04,52.84000015258789
2023-05-05,53.560001373291016
2023-05-08,53.81999969482422
2023-05-09,53.52000045776367
2023-05-10,53.47999954223633
2023-05-11,53.290000915527344
2023-05-12,53.150001525878906
2023-05-15,53.650001525878906
2023-05-16,53.15999984741211
2023-05-17,53.380001068115234
2023-05-18,53.380001068115234
2023-05-19,53.650001525878906
2023-05-22,53.84000015258789
2023-05-23,52.880001068115234
2023-05-24,52.220001220703125
2023-05-25,52.09000015258789
2023-05-26,52.81999969482422
2023-05-30,52.220001220703125
2023-05-31,51.689998626708984
2023-06-01,52.400001525878906
2023-06-02,53.02000045776367
2023-06-05,52.88999938964844
2023-06-06,53.310001373291016
2023-06-07,52.869998931884766
2023-06-08,53.2599983215332
2023-06-09,53.22999954223633
2023-06-12,53.63999938964844
2023-06-13,54.04999923706055
2023-06-14,54.2400016784668
2023-06-15,54.7400016784668
2023-06-16,54.66999816894531
2023-06-20,53.900001525878906
2023-06-21,53.7599983215332
2023-06-22,53.5099983215332
2023-06-23,52.81999969482422
2023-06-26,52.70000076293945
2023-06-27,53.13999938964844
2023-06-28,53.290000915527344
2023-06-29,53.18000030517578
2023-06-30,53.83000183105469
2023-07-03,53.61000061035156
2023-07-05,53.349998474121094
2023-07-06,52.2599983215332
2023-07-07,52.529998779296875
2023-07-10,52.779998779296875
2023-07-11,53.31999969482422
2023-07-12,54.119998931884766
2023-07-13,55.2400016784668
2023-07-14,55.04999923706055
2023-07-17,54.91999816894531
2023-07-18,55.130001068115234
2023-07-19,55.060001373291016
2023-07-20,54.66999816894531
2023-07-21,54.689998626708984
2023-07-24,54.5
2023-07-25,54.790000915527344
2023-07-26,54.70000076293945
2023-07-27,54.599998474121094
2023-07-28,55.279998779296875
2023-07-31,55.369998931884766
2023-08-01,54.970001220703125
2023-08-02,53.7599983215332
2023-08-03,53.7400016784668
2023-08-04,53.79999923706055
2023-08-07,54.25
2023-08-08,53.970001220703125
2023-08-09,53.959999084472656
2023-08-10,54.130001068115234
2023-08-11,53.65999984741211
2023-08-14,53.45000076293945
2023-08-15,52.68000030517578
2023-08-16,52.36000061035156
2023-08-17,51.83000183105469
2023-08-18,51.7599983215332
2023-08-21,51.9900016784668
2023-08-22,51.959999084472656
2023-08-23,52.5099983215332
2023-08-24,51.790000915527344
2023-08-25,51.959999084472656
2023-08-28,52.33000183105469
2023-08-29,53.22999954223633
2023-08-30,53.16999816894531
2023-08-31,53.08000183105469
2023-09-01,53.119998931884766
2023-09-05,52.689998626708984
2023-09-06,52.459999084472656
2023-09-07,52.209999084472656
2023-09-08,52.099998474121094
2023-09-11,52.36000061035156
2023-09-12,52.150001525878906
2023-09-13,51.959999084472656
2023-09-14,52.33000183105469
2023-09-15,52.349998474121094
2023-09-18,52.02000045776367
2023-09-19,51.709999084472656
2023-09-20,51.47999954223633
2023-09-21,50.56999969482422
2023-09-22,50.619998931884766
2023-09-25,50.52000045776367
2023-09-26,49.869998931884766
2023-09-27,49.970001220703125
2023-09-28,50.310001373291016
2023-09-29,50.31999969482422
2023-10-02,49.709999084472656
2023-10-03,49.119998931884766
2023-10-04,49.27000045776367
2023-10-05,49.41999816894531
2023-10-06,50.09000015258789
2023-10-09,49.91999816894531
2023-10-10,50.70000076293945
2023-10-11,50.86000061035156
2023-10-12,50.7599983215332
2023-10-13,50.310001373291016
2023-10-16,50.560001373291016
2023-10-17,50.61000061035156
2023-10-18,49.72999954223633
2023-10-19,49.29999923706055
2023-10-20,48.970001220703125
2023-10-23,49.0
2023-10-24,49.130001068115234
2023-10-25,48.77000045776367
2023-10-26,48.36000061035156
2023-10-27,48.290000915527344
2023-10-30,48.779998779296875
2023-10-31,48.709999084472656
2023-11-01,49.2400016784668
2023-11-02,50.31999969482422
2023-11-03,50.88999938964844
2023-11-06,50.91999816894531
2023-11-07,50.63999938964844
2023-11-08,50.650001525878906
2023-11-09,50.40999984741211
2023-11-10,50.689998626708984
2023-11-13,50.72999954223633
2023-11-14,51.95000076293945
2023-11-15,52.15999984741211
2023-11-16,51.970001220703125
2023-11-17,52.47999954223633
2023-11-20,52.90999984741211
2023-11-21,52.720001220703125
2023-11-22,52.709999084472656
2023-11-24,52.900001525878906
2023-11-27,52.7400016784668
2023-11-28,52.77000045776367
2023-11-29,52.84000015258789
2023-11-30,52.81999969482422
2023-12-01,53.290000915527344
2023-12-04,52.779998779296875
2023-12-05,52.529998779296875
2023-12-06,52.5
2023-12-07,52.689998626708984
2023-12-08,52.90999984741211
2023-12-11,53.099998474121094
2023-12-12,53.119998931884766
2023-12-13,53.81999969482422
2023-12-14,52.86000061035156
2023-12-15,52.720001220703125
2023-12-18,52.689998626708984
2023-12-19,53.189998626708984
2023-12-20,52.54999923706055
2023-12-21,53.150001525878906
2023-12-22,53.15999984741211
2023-12-26,53.31999969482422
2023-12-27,53.79999923706055
2023-12-28,53.790000915527344
2023-12-29,53.77000045776367
2024-01-02,53.08000183105469
2024-01-03,52.529998779296875
2024-01-04,52.72999954223633
2024-01-05,52.58000183105469
2024-01-08,53.06999969482422
2024-01-09,52.709999084472656
2024-01-10,52.959999084472656
2024-01-11,52.900001525878906
2024-01-12,53.2400016784668
2024-01-16,52.630001068115234
2024-01-17,51.939998626708984
2024-01-18,52.41999816894531
2024-01-19,52.93000030517578
2024-01-22,52.86000061035156
2024-01-23,52.81999969482422
2024-01-24,53.380001068115234
2024-01-25,53.56999969482422
2024-01-26,53.790000915527344
2024-01-29,54.15999984741211
2024-01-30,54.0
2024-01-31,53.68000030517578
2024-02-01,54.27000045776367
2024-02-02,53.9900016784668
2024-02-05,53.7400016784668
2024-02-06,54.06999969482422
2024-02-07,54.20000076293945
2024-02-08,54.29999923706055
2024-02-09,54.72999954223633
2024-02-12,54.689998626708984
2024-02-13,54.099998474121094
2024-02-14,54.45000076293945
2024-02-15,55.189998626708984
2024-02-16,55.290000915527344
2024-02-20,55.290000915527344
2024-02-21,55.20000076293945
2024-02-22,56.02000045776367
2024-02-23,55.939998626708984
2024-02-26,55.90999984741211
2024-02-27,55.939998626708984
2024-02-28,55.709999084472656
2024-02-29,55.66999816894531
2024-03-01,56.36000061035156
2024-03-04,56.439998626708984
2024-03-05,56.09000015258789
2024-03-06,56.59000015258789
2024-03-07,57.40999984741211
2024-03-08,57.15999984741211
2024-03-11,57.0099983215332
2024-03-12,57.529998779296875
2024-03-13,57.599998474121094
2024-03-14,57.4900016784668
2024-03-15,57.09000015258789
2024-03-18,57.2400016784668
2024-03-19,57.15999984741211
2024-03-20,57.779998779296875
2024-03-21,57.83000183105469
2024-03-22,57.63999938964844
2024-03-25,57.61000061035156
2024-03-26,57.599998474121094
2024-03-27,57.77000045776367
2024-03-28,57.65999984741211
2024-04-01,57.47999954223633
2024-04-02,57.31999969482422
2024-04-03,57.650001525878906
2024-04-04,57.16999816894531
2024-04-05,57.4900016784668
2024-04-08,57.70000076293945
2024-04-09,57.689998626708984
2024-04-10,57.27000045776367
2024-04-11,57.220001220703125
2024-04-12,56.2400016784668
2024-04-15,55.900001525878906
2024-04-16,55.4900016784668
2024-04-17,55.4900016784668
2024-04-18,55.459999084472656
2024-04-19,55.02000045776367
2024-04-22,55.45000076293945
2024-04-23,56.310001373291016
2024-04-24,56.349998474121094
2024-04-25,56.099998474121094
2024-04-26,56.650001525878906
2024-04-29,56.810001373291016
2024-04-30,56.06999969482422
2024-05-01,56.099998474121094
2024-05-02,56.52000045776367
2024-05-03,56.95000076293945
2024-05-06,57.630001068115234
2024-05-07,57.790000915527344
2024-05-08,57.560001373291016
2024-05-09,57.65999984741211
2024-05-10,57.880001068115234
2024-05-13,57.95000076293945
2024-05-14,58.369998931884766
2024-05-15,59.06999969482422
2024-05-16,58.869998931884766
2024-05-17,58.91999816894531
2024-05-20,59.15999984741211
2024-05-21,58.97999954223633
2024-05-22,58.560001373291016
2024-05-23,58.349998474121094
2024-05-24,58.72999954223633
2024-05-28,58.56999969482422
2024-05-29,57.66999816894531
2024-05-30,57.66999816894531
2024-05-31,57.959999084472656
2024-06-03,58.15999984741211
2024-06-04,57.630001068115234
2024-06-05,58.40999984741211
2024-06-06,58.70000076293945
2024-06-07,58.279998779296875
2024-06-10,57.02000045776367
2024-06-11,56.47999954223633
2024-06-12,56.970001220703125
2024-06-13,56.369998931884766
2024-06-14,55.88999938964844
2024-06-17,56.09000015258789
2024-06-18,56.189998626708984
2024-06-20,56.470001220703125
2024-06-21,56.150001525878906
2024-06-24,56.27000045776367
2024-06-25,56.47999954223633
2024-06-26,56.290000915527344
2024-06-27,56.2599983215332
2024-06-28,56.150001525878906
2024-07-01,56.310001373291016
2024-07-02,56.470001220703125
2024-07-03,57.08000183105469
2024-07-05,57.7599983215332
2024-07-08,57.59000015258789
2024-07-09,57.380001068115234
2024-07-10,58.08000183105469
2024-07-11,58.150001525878906
2024-07-12,58.68000030517578
2024-07-15,58.43000030517578
2024-07-16,58.40999984741211
2024-07-17,57.56999969482422
2024-07-18,56.95000076293945
2024-07-19,56.650001525878906
2024-07-22,56.83000183105469
2024-07-23,56.91999816894531
2024-07-24,55.849998474121094
2024-07-25,55.38999938964844
2024-07-26,55.900001525878906
2024-07-29,55.88999938964844
2024-07-30,55.83000183105469
2024-07-31,56.77000045776367
2024-08-01,55.38999938964844
2024-08-02,54.31999969482422
2024-08-05,53.099998474121094
2024-08-06,53.540000915527344
2024-08-07,53.709999084472656
2024-08-08,54.970001220703125
2024-08-09,55.25
2024-08-12,55.150001525878906
2024-08-13,56.02000045776367
2024-08-14,56.15999984741211
2024-08-15,57.0099983215332
2024-08-16,57.25
2024-08-19,57.84000015258789
2024-08-20,57.70000076293945
2024-08-21,57.880001068115234
2024-08-22,57.619998931884766
2024-08-23,58.34000015258789
2024-08-26,58.13999938964844
2024-08-27,58.310001373291016
2024-08-28,57.97999954223633
2024-08-29,58.209999084472656
2024-08-30,58.4900016784668
2024-09-03,57.08000183105469
2024-09-04,56.72999954223633
2024-09-05,56.56999969482422
2024-09-06,55.66999816894531
2024-09-09,56.13999938964844
2024-09-10,55.83000183105469
2024-09-11,56.470001220703125
2024-09-12,57.060001373291016
2024-09-13,57.220001220703125
2024-09-16,57.38999938964844
2024-09-17,57.369998931884766
2024-09-18,57.119998931884766
2024-09-19,58.2599983215332
2024-09-20,57.86000061035156
2024-09-23,57.88999938964844
2024-09-24,58.529998779296875
2024-09-25,58.43000030517578
2024-09-26,59.72999954223633
2024-09-27,59.47999954223633
2024-09-30,59.06999969482422
2024-10-01,58.720001220703125
2024-10-02,58.63999938964844
2024-10-03,58.25
2024-10-04,58.43000030517578
2024-10-07,58.5099983215332
2024-10-08,58.34000015258789
2024-10-09,58.400001525878906
2024-10-10,58.290000915527344
2024-10-11,58.619998931884766
2024-10-14,58.83000183105469
2024-10-15,57.779998779296875
2024-10-16,57.77000045776367
2024-10-17,58.040000915527344
2024-10-18,58.43000030517578
2024-10-21,57.97999954223633
2024-10-22,57.84000015258789
2024-10-23,57.27000045776367
2024-10-24,57.459999084472656
2024-10-25,57.380001068115234
2024-10-28,57.56999969482422
2024-10-29,57.54999923706055
2024-10-30,57.29999923706055
2024-10-31,56.630001068115234
2024-11-01,56.83000183105469
2024-11-04,56.939998626708984
2024-11-05,57.54999923706055
2024-11-06,57.08000183105469
2024-11-07,57.709999084472656
2024-11-08,57.209999084472656
2024-11-11,57.31999969482422
2024-11-12,56.470001220703125
2024-11-13,56.060001373291016
2024-11-14,56.0
2024-11-15,55.459999084472656
2024-11-18,55.790000915527344
2024-11-19,55.720001220703125
2024-11-20,55.68000030517578
2024-11-21,55.790000915527344
