Date,FCETX
2022-11-07,14.739999771118164
2022-11-08,14.819999694824219
2022-11-09,14.670000076293945
2022-11-10,15.210000038146973
2022-11-11,15.300000190734863
2022-11-14,15.210000038146973
2022-11-15,15.329999923706055
2022-11-16,15.279999732971191
2022-11-17,15.220000267028809
2022-11-18,15.25
2022-11-21,15.210000038146973
2022-11-22,15.34000015258789
2022-11-23,15.430000305175781
2022-11-25,15.449999809265137
2022-11-28,15.3100004196167
2022-11-29,15.3100004196167
2022-11-30,15.619999885559082
2022-12-01,15.6899995803833
2022-12-02,15.710000038146973
2022-12-05,15.510000228881836
2022-12-06,15.420000076293945
2022-12-07,15.4399995803833
2022-12-08,15.5
2022-12-09,15.430000305175781
2022-12-12,15.529999732971191
2022-12-13,15.640000343322754
2022-12-14,15.619999885559082
2022-12-15,15.399999618530273
2022-12-16,15.289999961853027
2022-12-19,15.210000038146973
2022-12-20,15.210000038146973
2022-12-21,15.34000015258789
2022-12-22,15.229999542236328
2022-12-23,14.569999694824219
2022-12-27,14.539999961853027
2022-12-28,14.430000305175781
2022-12-29,14.59000015258789
2022-12-30,14.539999961853027
2023-01-03,14.539999961853027
2023-01-04,14.640000343322754
2023-01-05,14.550000190734863
2023-01-06,14.800000190734863
2023-01-09,14.829999923706055
2023-01-10,14.859999656677246
2023-01-11,14.970000267028809
2023-01-12,15.069999694824219
2023-01-13,15.09000015258789
2023-01-17,15.069999694824219
2023-01-18,15.0
2023-01-19,14.949999809265137
2023-01-20,15.0600004196167
2023-01-23,15.130000114440918
2023-01-24,15.149999618530273
2023-01-25,15.170000076293945
2023-01-26,15.239999771118164
2023-01-27,15.229999542236328
2023-01-30,15.109999656677246
2023-01-31,15.229999542236328
2023-02-01,15.350000381469727
2023-02-02,15.420000076293945
2023-02-03,15.279999732971191
2023-02-06,15.180000305175781
2023-02-07,15.260000228881836
2023-02-08,15.210000038146973
2023-02-09,15.140000343322754
2023-02-10,15.130000114440918
2023-02-13,15.229999542236328
2023-02-14,15.210000038146973
2023-02-15,15.210000038146973
2023-02-16,15.100000381469727
2023-02-17,15.079999923706055
2023-02-21,14.890000343322754
2023-02-22,14.869999885559082
2023-02-23,14.90999984741211
2023-02-24,14.789999961853027
2023-02-27,14.84000015258789
2023-02-28,14.819999694824219
2023-03-01,14.800000190734863
2023-03-02,14.84000015258789
2023-03-03,15.010000228881836
2023-03-06,14.989999771118164
2023-03-07,14.829999923706055
2023-03-08,14.819999694824219
2023-03-09,14.710000038146973
2023-03-10,14.65999984741211
2023-03-13,14.699999809265137
2023-03-14,14.779999732971191
2023-03-15,14.710000038146973
2023-03-16,14.800000190734863
2023-03-17,14.760000228881836
2023-03-20,14.819999694824219
2023-03-21,14.899999618530273
2023-03-22,14.84000015258789
2023-03-23,14.899999618530273
2023-03-24,14.90999984741211
2023-03-27,14.899999618530273
2023-03-28,14.899999618530273
2023-03-29,15.0
2023-03-30,15.069999694824219
2023-03-31,15.1899995803833
2023-04-03,15.260000228881836
2023-04-04,15.239999771118164
2023-04-05,15.220000267028809
2023-04-06,15.239999771118164
2023-04-10,15.220000267028809
2023-04-11,15.25
2023-04-12,15.260000228881836
2023-04-13,15.359999656677246
2023-04-14,15.300000190734863
2023-04-17,15.300000190734863
2023-04-18,15.319999694824219
2023-04-19,15.300000190734863
2023-04-20,15.289999961853027
2023-04-21,15.300000190734863
2023-04-24,15.329999923706055
2023-04-25,15.229999542236328
2023-04-26,15.170000076293945
2023-04-27,15.279999732971191
2023-04-28,15.369999885559082
2023-05-01,15.319999694824219
2023-05-02,15.260000228881836
2023-05-03,15.260000228881836
2023-05-04,15.210000038146973
2023-05-05,15.319999694824219
2023-05-08,15.3100004196167
2023-05-09,15.270000457763672
2023-05-10,15.3100004196167
2023-05-11,15.289999961853027
2023-05-12,15.25
2023-05-15,15.300000190734863
2023-05-16,15.210000038146973
2023-05-17,15.279999732971191
2023-05-18,15.3100004196167
2023-05-19,15.300000190734863
2023-05-22,15.300000190734863
2023-05-23,15.199999809265137
2023-05-24,15.109999656677246
2023-05-25,15.09000015258789
2023-05-26,15.220000267028809
2023-05-30,15.220000267028809
2023-05-31,15.1899995803833
2023-06-01,15.289999961853027
2023-06-02,15.399999618530273
2023-06-05,15.369999885559082
2023-06-06,15.399999618530273
2023-06-07,15.359999656677246
2023-06-08,15.430000305175781
2023-06-09,15.40999984741211
2023-06-12,15.5
2023-06-13,15.539999961853027
2023-06-14,15.550000190734863
2023-06-15,15.6899995803833
2023-06-16,15.640000343322754
2023-06-20,15.59000015258789
2023-06-21,15.569999694824219
2023-06-22,15.539999961853027
2023-06-23,15.479999542236328
2023-06-26,15.470000267028809
2023-06-27,15.550000190734863
2023-06-28,15.5600004196167
2023-06-29,15.550000190734863
2023-06-30,15.65999984741211
2023-07-03,15.649999618530273
2023-07-05,15.600000381469727
2023-07-06,15.4399995803833
2023-07-07,15.460000038146973
2023-07-10,15.529999732971191
2023-07-11,15.619999885559082
2023-07-12,15.760000228881836
2023-07-13,15.899999618530273
2023-07-14,15.859999656677246
2023-07-17,15.880000114440918
2023-07-18,15.949999809265137
2023-07-19,15.970000267028809
2023-07-20,15.890000343322754
2023-07-21,15.90999984741211
2023-07-24,15.90999984741211
2023-07-25,15.9399995803833
2023-07-26,15.949999809265137
2023-07-27,15.850000381469727
2023-07-28,15.960000038146973
2023-07-31,15.979999542236328
2023-08-01,15.90999984741211
2023-08-02,15.760000228881836
2023-08-03,15.710000038146973
2023-08-04,15.739999771118164
2023-08-07,15.829999923706055
2023-08-08,15.789999961853027
2023-08-09,15.75
2023-08-10,15.720000267028809
2023-08-11,15.670000076293945
2023-08-14,15.680000305175781
2023-08-15,15.550000190734863
2023-08-16,15.479999542236328
2023-08-17,15.399999618530273
2023-08-18,15.420000076293945
2023-08-21,15.4399995803833
2023-08-22,15.420000076293945
2023-08-23,15.5600004196167
2023-08-24,15.420000076293945
2023-08-25,15.460000038146973
2023-08-28,15.539999961853027
2023-08-29,15.710000038146973
2023-08-30,15.729999542236328
2023-08-31,15.720000267028809
2023-09-01,15.699999809265137
2023-09-05,15.609999656677246
2023-09-06,15.5600004196167
2023-09-07,15.5600004196167
2023-09-08,15.569999694824219
2023-09-11,15.609999656677246
2023-09-12,15.579999923706055
2023-09-13,15.579999923706055
2023-09-14,15.65999984741211
2023-09-15,15.569999694824219
2023-09-18,15.5600004196167
2023-09-19,15.520000457763672
2023-09-20,15.449999809265137
2023-09-21,15.270000457763672
2023-09-22,15.270000457763672
2023-09-25,15.25
2023-09-26,15.130000114440918
2023-09-27,15.119999885559082
2023-09-28,15.199999809265137
2023-09-29,15.170000076293945
2023-10-02,15.069999694824219
2023-10-03,14.920000076293945
2023-10-04,14.989999771118164
2023-10-05,15.0
2023-10-06,15.09000015258789
2023-10-09,15.1899995803833
2023-10-10,15.270000457763672
2023-10-11,15.319999694824219
2023-10-12,15.220000267028809
2023-10-13,15.1899995803833
2023-10-16,15.260000228881836
2023-10-17,15.229999542236328
2023-10-18,15.09000015258789
2023-10-19,15.0
2023-10-20,14.930000305175781
2023-10-23,14.930000305175781
2023-10-24,15.0
2023-10-25,14.869999885559082
2023-10-26,14.8100004196167
2023-10-27,14.770000457763672
2023-10-30,14.859999656677246
2023-10-31,14.890000343322754
2023-11-01,15.020000457763672
2023-11-02,15.220000267028809
2023-11-03,15.369999885559082
2023-11-06,15.34000015258789
2023-11-07,15.359999656677246
2023-11-08,15.369999885559082
2023-11-09,15.270000457763672
2023-11-10,15.390000343322754
2023-11-13,15.390000343322754
2023-11-14,15.670000076293945
2023-11-15,15.649999618530273
2023-11-16,15.680000305175781
2023-11-17,15.729999542236328
2023-11-20,15.8100004196167
2023-11-21,15.789999961853027
2023-11-22,15.819999694824219
2023-11-24,15.829999923706055
2023-11-27,15.819999694824219
2023-11-28,15.859999656677246
2023-11-29,15.890000343322754
2023-11-30,15.90999984741211
2023-12-01,16.040000915527344
2023-12-04,15.970000267028809
2023-12-05,15.960000038146973
2023-12-06,15.9399995803833
2023-12-07,15.989999771118164
2023-12-08,16.010000228881836
2023-12-11,16.079999923706055
2023-12-12,16.139999389648438
2023-12-13,16.3700008392334
2023-12-14,16.479999542236328
2023-12-15,16.450000762939453
2023-12-18,16.469999313354492
2023-12-19,16.549999237060547
2023-12-20,16.43000030517578
2023-12-21,16.549999237060547
2023-12-22,16.09000015258789
2023-12-26,16.1299991607666
2023-12-27,16.200000762939453
2023-12-28,16.18000030517578
2023-12-29,16.15999984741211
2024-01-02,16.059999465942383
2024-01-03,15.979999542236328
2024-01-04,15.949999809265137
2024-01-05,15.9399995803833
2024-01-08,16.06999969482422
2024-01-09,16.040000915527344
2024-01-10,16.06999969482422
2024-01-11,16.100000381469727
2024-01-12,16.149999618530273
2024-01-16,16.040000915527344
2024-01-17,15.949999809265137
2024-01-18,16.020000457763672
2024-01-19,16.110000610351562
2024-01-22,16.139999389648438
2024-01-23,16.139999389648438
2024-01-24,16.149999618530273
2024-01-25,16.219999313354492
2024-01-26,16.219999313354492
2024-01-29,16.309999465942383
2024-01-30,16.299999237060547
2024-01-31,16.219999313354492
2024-02-01,16.350000381469727
2024-02-02,16.31999969482422
2024-02-05,16.229999542236328
2024-02-06,16.299999237060547
2024-02-07,16.350000381469727
2024-02-08,16.350000381469727
2024-02-09,16.389999389648438
2024-02-12,16.389999389648438
2024-02-13,16.200000762939453
2024-02-14,16.31999969482422
2024-02-15,16.420000076293945
2024-02-16,16.3799991607666
2024-02-20,16.360000610351562
2024-02-21,16.360000610351562
2024-02-22,16.520000457763672
2024-02-23,16.540000915527344
2024-02-26,16.510000228881836
2024-02-27,16.520000457763672
2024-02-28,16.510000228881836
2024-02-29,16.549999237060547
2024-03-01,16.68000030517578
2024-03-04,16.68000030517578
2024-03-05,16.610000610351562
2024-03-06,16.68000030517578
2024-03-07,16.809999465942383
2024-03-08,16.760000228881836
2024-03-11,16.739999771118164
2024-03-12,16.790000915527344
2024-03-13,16.790000915527344
2024-03-14,16.719999313354492
2024-03-15,16.639999389648438
2024-03-18,16.68000030517578
2024-03-19,16.729999542236328
2024-03-20,16.850000381469727
2024-03-21,16.90999984741211
2024-03-22,16.889999389648438
2024-03-25,16.860000610351562
2024-03-26,16.850000381469727
2024-03-27,16.940000534057617
2024-03-28,16.940000534057617
2024-04-01,16.8799991607666
2024-04-02,16.81999969482422
2024-04-03,16.850000381469727
2024-04-04,16.760000228881836
2024-04-05,16.829999923706055
2024-04-08,16.84000015258789
2024-04-09,16.860000610351562
2024-04-10,16.690000534057617
2024-04-11,16.729999542236328
2024-04-12,16.579999923706055
2024-04-15,16.450000762939453
2024-04-16,16.40999984741211
2024-04-17,16.399999618530273
2024-04-18,16.360000610351562
2024-04-19,16.309999465942383
2024-04-22,16.389999389648438
2024-04-23,16.540000915527344
2024-04-24,16.530000686645508
2024-04-25,16.469999313354492
2024-04-26,16.559999465942383
2024-04-29,16.600000381469727
2024-04-30,16.420000076293945
2024-05-01,16.420000076293945
2024-05-02,16.510000228881836
2024-05-03,16.639999389648438
2024-05-06,16.75
2024-05-07,16.780000686645508
2024-05-08,16.780000686645508
2024-05-09,16.84000015258789
2024-05-10,16.860000610351562
2024-05-13,16.860000610351562
2024-05-14,16.93000030517578
2024-05-15,17.09000015258789
2024-05-16,17.040000915527344
2024-05-17,17.040000915527344
2024-05-20,17.049999237060547
2024-05-21,17.06999969482422
2024-05-22,17.010000228881836
2024-05-23,16.90999984741211
2024-05-24,16.979999542236328
2024-05-28,16.93000030517578
2024-05-29,16.790000915527344
2024-05-30,16.790000915527344
2024-05-31,16.8799991607666
2024-06-03,16.90999984741211
2024-06-04,16.920000076293945
2024-06-05,17.059999465942383
2024-06-06,17.06999969482422
2024-06-07,16.979999542236328
2024-06-10,17.010000228881836
2024-06-11,17.010000228881836
2024-06-12,17.1200008392334
2024-06-13,17.149999618530273
2024-06-14,17.1299991607666
2024-06-17,17.200000762939453
2024-06-18,17.229999542236328
2024-06-20,17.229999542236328
2024-06-21,17.190000534057617
2024-06-24,17.200000762939453
2024-06-25,17.200000762939453
2024-06-26,17.15999984741211
2024-06-27,17.170000076293945
2024-06-28,17.139999389648438
2024-07-01,17.1200008392334
2024-07-02,17.18000030517578
2024-07-03,17.270000457763672
2024-07-05,17.360000610351562
2024-07-08,17.360000610351562
2024-07-09,17.329999923706055
2024-07-10,17.440000534057617
2024-07-11,17.469999313354492
2024-07-12,17.530000686645508
2024-07-15,17.540000915527344
2024-07-16,17.6200008392334
2024-07-17,17.489999771118164
2024-07-18,17.399999618530273
2024-07-19,17.329999923706055
2024-07-22,17.40999984741211
2024-07-23,17.43000030517578
2024-07-24,17.219999313354492
2024-07-25,17.200000762939453
2024-07-26,17.34000015258789
2024-07-29,17.350000381469727
2024-07-30,17.350000381469727
2024-07-31,17.520000457763672
2024-08-01,17.399999618530273
2024-08-02,17.290000915527344
2024-08-05,17.040000915527344
2024-08-06,17.09000015258789
2024-08-07,17.030000686645508
2024-08-08,17.239999771118164
2024-08-09,17.290000915527344
2024-08-12,17.290000915527344
2024-08-13,17.459999084472656
2024-08-14,17.5
2024-08-15,17.6299991607666
2024-08-16,17.649999618530273
2024-08-19,17.75
2024-08-20,17.75
2024-08-21,17.799999237060547
2024-08-22,17.719999313354492
2024-08-23,17.8700008392334
2024-08-26,17.84000015258789
2024-08-27,17.8700008392334
2024-08-28,17.809999465942383
2024-08-29,17.81999969482422
2024-08-30,17.889999389648438
2024-09-03,17.700000762939453
2024-09-04,17.709999084472656
2024-09-05,17.670000076293945
2024-09-06,17.530000686645508
2024-09-09,17.6299991607666
2024-09-10,17.670000076293945
2024-09-11,17.760000228881836
2024-09-12,17.850000381469727
2024-09-13,17.950000762939453
2024-09-16,18.0
2024-09-17,17.979999542236328
2024-09-18,17.940000534057617
2024-09-19,18.110000610351562
2024-09-20,18.09000015258789
2024-09-23,18.1299991607666
2024-09-24,18.18000030517578
2024-09-25,18.1299991607666
2024-09-26,18.200000762939453
2024-09-27,18.200000762939453
2024-09-30,18.200000762939453
2024-10-01,18.149999618530273
2024-10-02,18.149999618530273
2024-10-03,18.079999923706055
2024-10-04,18.110000610351562
2024-10-07,18.020000457763672
2024-10-08,18.079999923706055
2024-10-09,18.1299991607666
2024-10-10,18.110000610351562
2024-10-11,18.190000534057617
2024-10-14,18.239999771118164
2024-10-15,18.149999618530273
2024-10-16,18.200000762939453
2024-10-17,18.190000534057617
2024-10-18,18.229999542236328
2024-10-21,18.1299991607666
2024-10-22,18.1200008392334
2024-10-23,18.020000457763672
2024-10-24,18.030000686645508
2024-10-25,18.010000228881836
2024-10-28,18.030000686645508
2024-10-29,18.040000915527344
2024-10-30,18.010000228881836
2024-10-31,17.860000610351562
2024-11-01,17.850000381469727
2024-11-04,17.860000610351562
2024-11-05,17.979999542236328
2024-11-06,18.110000610351562
2024-11-07,18.219999313354492
2024-11-08,18.239999771118164
2024-11-11,18.229999542236328
2024-11-12,18.110000610351562
2024-11-13,18.079999923706055
2024-11-14,18.010000228881836
2024-11-15,17.889999389648438
2024-11-18,17.950000762939453
2024-11-19,17.969999313354492
2024-11-20,17.969999313354492
2024-11-21,18.020000457763672
