Date,RWMGX
2022-06-13,52.25
2022-06-14,51.939998626708984
2022-06-15,50.63999938964844
2022-06-16,49.220001220703125
2022-06-17,49.060001373291016
2022-06-21,50.2599983215332
2022-06-22,50.13999938964844
2022-06-23,50.349998474121094
2022-06-24,51.599998474121094
2022-06-27,51.66999816894531
2022-06-28,51.040000915527344
2022-06-29,50.970001220703125
2022-06-30,50.72999954223633
2022-07-01,51.09000015258789
2022-07-05,50.630001068115234
2022-07-06,50.86000061035156
2022-07-07,51.45000076293945
2022-07-08,51.400001525878906
2022-07-11,50.9900016784668
2022-07-12,50.54999923706055
2022-07-13,50.2599983215332
2022-07-14,49.95000076293945
2022-07-15,50.900001525878906
2022-07-18,50.52000045776367
2022-07-19,51.7599983215332
2022-07-20,51.70000076293945
2022-07-21,51.95000076293945
2022-07-22,51.650001525878906
2022-07-25,51.95000076293945
2022-07-26,51.63999938964844
2022-07-27,52.459999084472656
2022-07-28,52.88999938964844
2022-07-29,53.279998779296875
2022-08-01,53.08000183105469
2022-08-02,52.709999084472656
2022-08-03,53.310001373291016
2022-08-04,53.189998626708984
2022-08-05,53.27000045776367
2022-08-08,53.2599983215332
2022-08-09,53.189998626708984
2022-08-10,54.02000045776367
2022-08-11,54.060001373291016
2022-08-12,54.91999816894531
2022-08-15,55.0099983215332
2022-08-16,55.11000061035156
2022-08-17,54.77000045776367
2022-08-18,54.93000030517578
2022-08-19,54.52000045776367
2022-08-22,53.630001068115234
2022-08-23,53.47999954223633
2022-08-24,53.619998931884766
2022-08-25,54.34000015258789
2022-08-26,52.869998931884766
2022-08-29,52.650001525878906
2022-08-30,52.02000045776367
2022-08-31,51.709999084472656
2022-09-01,51.84000015258789
2022-09-02,51.43000030517578
2022-09-06,51.2599983215332
2022-09-07,51.959999084472656
2022-09-08,52.36000061035156
2022-09-09,53.0099983215332
2022-09-12,53.40999984741211
2022-09-13,51.459999084472656
2022-09-14,51.40999984741211
2022-09-15,51.06999969482422
2022-09-16,50.86000061035156
2022-09-19,51.06999969482422
2022-09-20,50.470001220703125
2022-09-21,49.720001220703125
2022-09-22,49.5099983215332
2022-09-23,48.619998931884766
2022-09-26,48.02000045776367
2022-09-27,47.900001525878906
2022-09-28,48.790000915527344
2022-09-29,48.060001373291016
2022-09-30,47.459999084472656
2022-10-03,48.7599983215332
2022-10-04,50.18000030517578
2022-10-05,50.119998931884766
2022-10-06,49.54999923706055
2022-10-07,48.439998626708984
2022-10-10,48.040000915527344
2022-10-11,47.81999969482422
2022-10-12,47.650001525878906
2022-10-13,48.84000015258789
2022-10-14,47.880001068115234
2022-10-17,48.86000061035156
2022-10-18,49.43000030517578
2022-10-19,49.13999938964844
2022-10-20,48.869998931884766
2022-10-21,49.97999954223633
2022-10-24,50.56999969482422
2022-10-25,51.04999923706055
2022-10-26,51.06999969482422
2022-10-27,51.060001373291016
2022-10-28,52.16999816894531
2022-10-31,51.91999816894531
2022-11-01,51.900001525878906
2022-11-02,51.060001373291016
2022-11-03,50.810001373291016
2022-11-04,51.540000915527344
2022-11-07,52.119998931884766
2022-11-08,52.41999816894531
2022-11-09,51.4900016784668
2022-11-10,53.650001525878906
2022-11-11,53.61000061035156
2022-11-14,53.2599983215332
2022-11-15,53.5099983215332
2022-11-16,53.20000076293945
2022-11-17,53.209999084472656
2022-11-18,53.540000915527344
2022-11-21,53.52000045776367
2022-11-22,54.209999084472656
2022-11-23,54.43000030517578
2022-11-25,54.58000183105469
2022-11-28,53.88999938964844
2022-11-29,53.91999816894531
2022-11-30,55.209999084472656
2022-12-01,55.06999969482422
2022-12-02,55.06999969482422
2022-12-05,54.25
2022-12-06,53.72999954223633
2022-12-07,53.720001220703125
2022-12-08,54.06999969482422
2022-12-09,53.720001220703125
2022-12-12,54.4900016784668
2022-12-13,54.779998779296875
2022-12-14,54.63999938964844
2022-12-15,53.560001373291016
2022-12-16,51.790000915527344
2022-12-19,51.47999954223633
2022-12-20,51.47999954223633
2022-12-21,52.209999084472656
2022-12-22,51.66999816894531
2022-12-23,51.970001220703125
2022-12-27,51.9900016784668
2022-12-28,51.47999954223633
2022-12-29,52.119998931884766
2022-12-30,52.0099983215332
2023-01-03,51.83000183105469
2023-01-04,52.0099983215332
2023-01-05,51.540000915527344
2023-01-06,52.66999816894531
2023-01-09,52.349998474121094
2023-01-10,52.560001373291016
2023-01-11,53.0099983215332
2023-01-12,53.20000076293945
2023-01-13,53.290000915527344
2023-01-17,53.04999923706055
2023-01-18,52.27000045776367
2023-01-19,51.939998626708984
2023-01-20,52.59000015258789
2023-01-23,52.97999954223633
2023-01-24,52.97999954223633
2023-01-25,53.04999923706055
2023-01-26,53.470001220703125
2023-01-27,53.22999954223633
2023-01-30,52.72999954223633
2023-01-31,53.459999084472656
2023-02-01,53.70000076293945
2023-02-02,53.86000061035156
2023-02-03,53.45000076293945
2023-02-06,53.310001373291016
2023-02-07,53.83000183105469
2023-02-08,53.459999084472656
2023-02-09,53.06999969482422
2023-02-10,53.45000076293945
2023-02-13,53.939998626708984
2023-02-14,53.7599983215332
2023-02-15,53.7400016784668
2023-02-16,53.18000030517578
2023-02-17,53.099998474121094
2023-02-21,52.189998626708984
2023-02-22,52.0099983215332
2023-02-23,52.20000076293945
2023-02-24,51.7400016784668
2023-02-27,51.84000015258789
2023-02-28,51.650001525878906
2023-03-01,51.560001373291016
2023-03-02,51.959999084472656
2023-03-03,52.65999984741211
2023-03-06,52.63999938964844
2023-03-07,51.83000183105469
2023-03-08,51.83000183105469
2023-03-09,50.9900016784668
2023-03-10,50.38999938964844
2023-03-13,50.29999923706055
2023-03-14,50.93000030517578
2023-03-15,50.189998626708984
2023-03-16,50.91999816894531
2023-03-17,50.36000061035156
2023-03-20,50.84000015258789
2023-03-21,51.279998779296875
2023-03-22,50.459999084472656
2023-03-23,50.4900016784668
2023-03-24,50.79999923706055
2023-03-27,50.959999084472656
2023-03-28,50.939998626708984
2023-03-29,51.459999084472656
2023-03-30,51.77000045776367
2023-03-31,52.36000061035156
2023-04-03,52.7599983215332
2023-04-04,52.439998626708984
2023-04-05,52.5099983215332
2023-04-06,52.619998931884766
2023-04-10,52.779998779296875
2023-04-11,52.880001068115234
2023-04-12,52.779998779296875
2023-04-13,53.279998779296875
2023-04-14,53.11000061035156
2023-04-17,53.310001373291016
2023-04-18,53.400001525878906
2023-04-19,53.290000915527344
2023-04-20,53.150001525878906
2023-04-21,53.16999816894531
2023-04-24,53.209999084472656
2023-04-25,52.529998779296875
2023-04-26,52.15999984741211
2023-04-27,52.959999084472656
2023-04-28,53.40999984741211
2023-05-01,53.4900016784668
2023-05-02,52.7599983215332
2023-05-03,52.47999954223633
2023-05-04,52.099998474121094
2023-05-05,52.95000076293945
2023-05-08,52.88999938964844
2023-05-09,52.68000030517578
2023-05-10,52.79999923706055
2023-05-11,52.650001525878906
2023-05-12,52.650001525878906
2023-05-15,52.83000183105469
2023-05-16,52.380001068115234
2023-05-17,52.95000076293945
2023-05-18,53.279998779296875
2023-05-19,53.310001373291016
2023-05-22,53.33000183105469
2023-05-23,52.88999938964844
2023-05-24,52.45000076293945
2023-05-25,52.630001068115234
2023-05-26,53.40999984741211
2023-05-30,53.189998626708984
2023-05-31,53.040000915527344
2023-06-01,53.369998931884766
2023-06-02,54.2599983215332
2023-06-05,54.08000183105469
2023-06-06,54.130001068115234
2023-06-07,54.220001220703125
2023-06-08,54.4900016784668
2023-06-09,54.470001220703125
2023-06-12,54.91999816894531
2023-06-13,55.189998626708984
2023-06-14,53.5099983215332
2023-06-15,54.15999984741211
2023-06-16,53.93000030517578
2023-06-20,53.540000915527344
2023-06-21,53.459999084472656
2023-06-22,53.41999816894531
2023-06-23,52.9900016784668
2023-06-26,52.9900016784668
2023-06-27,53.47999954223633
2023-06-28,53.380001068115234
2023-06-29,53.72999954223633
2023-06-30,54.20000076293945
2023-07-03,54.20000076293945
2023-07-05,53.9900016784668
2023-07-06,53.529998779296875
2023-07-07,53.400001525878906
2023-07-10,53.720001220703125
2023-07-11,54.130001068115234
2023-07-12,54.380001068115234
2023-07-13,54.709999084472656
2023-07-14,54.7599983215332
2023-07-17,54.93000030517578
2023-07-18,55.2599983215332
2023-07-19,55.33000183105469
2023-07-20,55.34000015258789
2023-07-21,55.459999084472656
2023-07-24,55.689998626708984
2023-07-25,55.790000915527344
2023-07-26,55.709999084472656
2023-07-27,55.5
2023-07-28,55.900001525878906
2023-07-31,55.88999938964844
2023-08-01,55.869998931884766
2023-08-02,55.33000183105469
2023-08-03,55.16999816894531
2023-08-04,54.91999816894531
2023-08-07,55.45000076293945
2023-08-08,55.29999923706055
2023-08-09,55.099998474121094
2023-08-10,55.040000915527344
2023-08-11,55.040000915527344
2023-08-14,55.2400016784668
2023-08-15,54.619998931884766
2023-08-16,54.34000015258789
2023-08-17,54.0
2023-08-18,54.099998474121094
2023-08-21,54.31999969482422
2023-08-22,54.11000061035156
2023-08-23,54.5099983215332
2023-08-24,53.900001525878906
2023-08-25,54.20000076293945
2023-08-28,54.52000045776367
2023-08-29,55.09000015258789
2023-08-30,55.189998626708984
2023-08-31,55.040000915527344
2023-09-01,55.029998779296875
2023-09-05,54.72999954223633
2023-09-06,54.5099983215332
2023-09-07,54.47999954223633
2023-09-08,54.599998474121094
2023-09-11,54.75
2023-09-12,54.65999984741211
2023-09-13,54.439998626708984
2023-09-14,55.0
2023-09-15,54.439998626708984
2023-09-18,54.459999084472656
2023-09-19,54.349998474121094
2023-09-20,54.0099983215332
2023-09-21,53.310001373291016
2023-09-22,53.20000076293945
2023-09-25,53.33000183105469
2023-09-26,52.650001525878906
2023-09-27,52.7400016784668
2023-09-28,53.04999923706055
2023-09-29,52.83000183105469
2023-10-02,52.630001068115234
2023-10-03,52.060001373291016
2023-10-04,52.279998779296875
2023-10-05,52.2599983215332
2023-10-06,52.849998474121094
2023-10-09,53.38999938964844
2023-10-10,53.63999938964844
2023-10-11,53.869998931884766
2023-10-12,53.66999816894531
2023-10-13,53.59000015258789
2023-10-16,54.130001068115234
2023-10-17,54.15999984741211
2023-10-18,53.650001525878906
2023-10-19,53.15999984741211
2023-10-20,52.599998474121094
2023-10-23,52.38999938964844
2023-10-24,52.70000076293945
2023-10-25,52.310001373291016
2023-10-26,51.709999084472656
2023-10-27,51.31999969482422
2023-10-30,51.900001525878906
2023-10-31,52.15999984741211
2023-11-01,52.5
2023-11-02,53.4900016784668
2023-11-03,53.84000015258789
2023-11-06,53.88999938964844
2023-11-07,53.88999938964844
2023-11-08,53.970001220703125
2023-11-09,53.56999969482422
2023-11-10,54.33000183105469
2023-11-13,54.279998779296875
2023-11-14,55.150001525878906
2023-11-15,55.22999954223633
2023-11-16,55.290000915527344
2023-11-17,55.470001220703125
2023-11-20,55.84000015258789
2023-11-21,55.720001220703125
2023-11-22,55.939998626708984
2023-11-24,56.130001068115234
2023-11-27,55.83000183105469
2023-11-28,55.81999969482422
2023-11-29,55.79999923706055
2023-11-30,56.15999984741211
2023-12-01,56.459999084472656
2023-12-04,56.33000183105469
2023-12-05,56.119998931884766
2023-12-06,55.90999984741211
2023-12-07,56.150001525878906
2023-12-08,56.40999984741211
2023-12-11,57.04999923706055
2023-12-12,57.349998474121094
2023-12-13,58.13999938964844
2023-12-14,58.279998779296875
2023-12-15,56.63999938964844
2023-12-18,56.84000015258789
2023-12-19,57.130001068115234
2023-12-20,56.29999923706055
2023-12-21,56.81999969482422
2023-12-22,56.900001525878906
2023-12-26,57.20000076293945
2023-12-27,57.290000915527344
2023-12-28,57.310001373291016
2023-12-29,57.22999954223633
2024-01-02,57.060001373291016
2024-01-03,56.70000076293945
2024-01-04,56.58000183105469
2024-01-05,56.630001068115234
2024-01-08,57.130001068115234
2024-01-09,56.97999954223633
2024-01-10,57.119998931884766
2024-01-11,57.119998931884766
2024-01-12,57.189998626708984
2024-01-16,56.939998626708984
2024-01-17,56.70000076293945
2024-01-18,57.02000045776367
2024-01-19,57.66999816894531
2024-01-22,57.72999954223633
2024-01-23,57.900001525878906
2024-01-24,57.9900016784668
2024-01-25,58.06999969482422
2024-01-26,58.029998779296875
2024-01-29,58.33000183105469
2024-01-30,58.41999816894531
2024-01-31,57.779998779296875
2024-02-01,58.40999984741211
2024-02-02,58.54999923706055
2024-02-05,58.34000015258789
2024-02-06,58.58000183105469
2024-02-07,59.02000045776367
2024-02-08,59.06999969482422
2024-02-09,59.310001373291016
2024-02-12,59.33000183105469
2024-02-13,58.56999969482422
2024-02-14,59.060001373291016
2024-02-15,59.5099983215332
2024-02-16,59.38999938964844
2024-02-20,59.20000076293945
2024-02-21,59.400001525878906
2024-02-22,60.33000183105469
2024-02-23,60.349998474121094
2024-02-26,60.209999084472656
2024-02-27,60.27000045776367
2024-02-28,60.2400016784668
2024-02-29,60.40999984741211
2024-03-01,61.04999923706055
2024-03-04,61.06999969482422
2024-03-05,60.4900016784668
2024-03-06,60.81999969482422
2024-03-07,61.369998931884766
2024-03-08,60.88999938964844
2024-03-11,60.93000030517578
2024-03-12,61.27000045776367
2024-03-13,60.939998626708984
2024-03-14,60.83000183105469
2024-03-15,60.5
2024-03-18,60.720001220703125
2024-03-19,61.029998779296875
2024-03-20,61.54999923706055
2024-03-21,62.02000045776367
2024-03-22,61.790000915527344
2024-03-25,61.650001525878906
2024-03-26,61.529998779296875
2024-03-27,62.099998474121094
2024-03-28,62.2400016784668
2024-04-01,62.11000061035156
2024-04-02,61.59000015258789
2024-04-03,61.61000061035156
2024-04-04,60.86000061035156
2024-04-05,61.439998626708984
2024-04-08,61.45000076293945
2024-04-09,61.470001220703125
2024-04-10,60.869998931884766
2024-04-11,61.119998931884766
2024-04-12,60.189998626708984
2024-04-15,59.720001220703125
2024-04-16,59.75
2024-04-17,59.5099983215332
2024-04-18,59.400001525878906
2024-04-19,59.31999969482422
2024-04-22,59.75
2024-04-23,60.400001525878906
2024-04-24,60.36000061035156
2024-04-25,60.2400016784668
2024-04-26,60.619998931884766
2024-04-29,60.70000076293945
2024-04-30,59.869998931884766
2024-05-01,59.47999954223633
2024-05-02,59.720001220703125
2024-05-03,60.20000076293945
2024-05-06,60.7599983215332
2024-05-07,60.9900016784668
2024-05-08,61.13999938964844
2024-05-09,61.4900016784668
2024-05-10,61.68000030517578
2024-05-13,61.650001525878906
2024-05-14,61.970001220703125
2024-05-15,62.689998626708984
2024-05-16,62.54999923706055
2024-05-17,62.63999938964844
2024-05-20,62.63999938964844
2024-05-21,62.7400016784668
2024-05-22,62.529998779296875
2024-05-23,61.9900016784668
2024-05-24,62.27000045776367
2024-05-28,62.0
2024-05-29,61.2400016784668
2024-05-30,61.209999084472656
2024-05-31,61.810001373291016
2024-06-03,61.650001525878906
2024-06-04,61.7400016784668
2024-06-05,62.369998931884766
2024-06-06,62.29999923706055
2024-06-07,62.15999984741211
2024-06-10,62.52000045776367
2024-06-11,62.5099983215332
2024-06-12,59.83000183105469
2024-06-13,60.22999954223633
2024-06-14,60.20000076293945
2024-06-17,60.83000183105469
2024-06-18,60.849998474121094
2024-06-20,60.84000015258789
2024-06-21,60.63999938964844
2024-06-24,60.720001220703125
2024-06-25,60.540000915527344
2024-06-26,60.43000030517578
2024-06-27,60.41999816894531
2024-06-28,60.459999084472656
2024-07-01,60.470001220703125
2024-07-02,60.720001220703125
2024-07-03,60.88999938964844
2024-07-05,61.02000045776367
2024-07-08,61.09000015258789
2024-07-09,60.959999084472656
2024-07-10,61.529998779296875
2024-07-11,61.56999969482422
2024-07-12,61.849998474121094
2024-07-15,62.06999969482422
2024-07-16,62.630001068115234
2024-07-17,62.08000183105469
2024-07-18,61.58000183105469
2024-07-19,61.220001220703125
2024-07-22,61.720001220703125
2024-07-23,61.7400016784668
2024-07-24,60.70000076293945
2024-07-25,60.65999984741211
2024-07-26,61.400001525878906
2024-07-29,61.38999938964844
2024-07-30,61.40999984741211
2024-07-31,62.189998626708984
2024-08-01,61.41999816894531
2024-08-02,60.529998779296875
2024-08-05,59.09000015258789
2024-08-06,59.599998474121094
2024-08-07,59.15999984741211
2024-08-08,60.400001525878906
2024-08-09,60.650001525878906
2024-08-12,60.529998779296875
2024-08-13,61.33000183105469
2024-08-14,61.63999938964844
2024-08-15,62.45000076293945
2024-08-16,62.470001220703125
2024-08-19,62.900001525878906
2024-08-20,62.81999969482422
2024-08-21,63.0099983215332
2024-08-22,62.689998626708984
2024-08-23,63.29999923706055
2024-08-26,63.20000076293945
2024-08-27,63.34000015258789
2024-08-28,63.119998931884766
2024-08-29,63.18000030517578
2024-08-30,63.720001220703125
2024-09-03,62.75
2024-09-04,62.7400016784668
2024-09-05,62.279998779296875
2024-09-06,61.349998474121094
2024-09-09,61.959999084472656
2024-09-10,62.13999938964844
2024-09-11,62.4900016784668
2024-09-12,63.0
2024-09-13,63.47999954223633
2024-09-16,63.68000030517578
2024-09-17,63.529998779296875
2024-09-18,63.11000061035156
2024-09-19,63.91999816894531
2024-09-20,63.970001220703125
2024-09-23,64.19999694824219
2024-09-24,64.2699966430664
2024-09-25,64.02999877929688
2024-09-26,64.2699966430664
2024-09-27,64.23999786376953
2024-09-30,64.41999816894531
2024-10-01,64.1500015258789
2024-10-02,64.2300033569336
2024-10-03,64.01000213623047
2024-10-04,64.5
2024-10-07,63.9900016784668
2024-10-08,64.37999725341797
2024-10-09,64.91000366210938
2024-10-10,64.69000244140625
2024-10-11,65.12000274658203
2024-10-14,65.58000183105469
2024-10-15,64.86000061035156
2024-10-16,65.19999694824219
2024-10-17,65.23999786376953
2024-10-18,65.31999969482422
2024-10-21,64.91999816894531
2024-10-22,65.01000213623047
2024-10-23,64.62999725341797
2024-10-24,64.5
2024-10-25,64.36000061035156
2024-10-28,64.55999755859375
2024-10-29,64.62000274658203
2024-10-30,64.44999694824219
2024-10-31,63.66999816894531
2024-11-01,63.619998931884766
2024-11-04,63.380001068115234
2024-11-05,64.0199966430664
2024-11-06,65.41999816894531
2024-11-07,65.6500015258789
2024-11-08,66.01000213623047
2024-11-11,65.95999908447266
2024-11-12,65.52999877929688
2024-11-13,65.44000244140625
2024-11-14,65.05999755859375
2024-11-15,64.31999969482422
2024-11-18,64.56999969482422
2024-11-19,64.44000244140625
2024-11-20,64.5199966430664
2024-11-21,65.05000305175781
