Date,VHYAX
2023-01-05,32.68000030517578
2023-01-06,33.400001525878906
2023-01-09,33.11000061035156
2023-01-10,33.2599983215332
2023-01-11,33.439998626708984
2023-01-12,33.5
2023-01-13,33.619998931884766
2023-01-17,33.38999938964844
2023-01-18,32.7400016784668
2023-01-19,32.5
2023-01-20,32.849998474121094
2023-01-23,33.04999923706055
2023-01-24,33.099998474121094
2023-01-25,33.15999984741211
2023-01-26,33.38999938964844
2023-01-27,33.25
2023-01-30,33.0099983215332
2023-01-31,33.400001525878906
2023-02-01,33.459999084472656
2023-02-02,33.41999816894531
2023-02-03,33.25
2023-02-06,33.150001525878906
2023-02-07,33.380001068115234
2023-02-08,33.11000061035156
2023-02-09,32.810001373291016
2023-02-10,33.18000030517578
2023-02-13,33.4900016784668
2023-02-14,33.33000183105469
2023-02-15,33.33000183105469
2023-02-16,33.04999923706055
2023-02-17,33.09000015258789
2023-02-21,32.560001373291016
2023-02-22,32.470001220703125
2023-02-23,32.540000915527344
2023-02-24,32.41999816894531
2023-02-27,32.40999984741211
2023-02-28,32.2400016784668
2023-03-01,32.20000076293945
2023-03-02,32.36000061035156
2023-03-03,32.720001220703125
2023-03-06,32.70000076293945
2023-03-07,32.150001525878906
2023-03-08,32.08000183105469
2023-03-09,31.459999084472656
2023-03-10,31.149999618530273
2023-03-13,30.850000381469727
2023-03-14,31.209999084472656
2023-03-15,30.809999465942383
2023-03-16,31.1299991607666
2023-03-17,30.399999618530273
2023-03-20,30.829999923706055
2023-03-21,31.149999618530273
2023-03-22,30.549999237060547
2023-03-23,30.40999984741211
2023-03-24,30.65999984741211
2023-03-27,30.93000030517578
2023-03-28,31.020000457763672
2023-03-29,31.3799991607666
2023-03-30,31.469999313354492
2023-03-31,31.81999969482422
2023-04-03,32.04999923706055
2023-04-04,31.760000228881836
2023-04-05,31.950000762939453
2023-04-06,31.940000534057617
2023-04-10,32.040000915527344
2023-04-11,32.189998626708984
2023-04-12,32.099998474121094
2023-04-13,32.290000915527344
2023-04-14,32.290000915527344
2023-04-17,32.45000076293945
2023-04-18,32.459999084472656
2023-04-19,32.470001220703125
2023-04-20,32.2599983215332
2023-04-21,32.2599983215332
2023-04-24,32.36000061035156
2023-04-25,31.979999542236328
2023-04-26,31.559999465942383
2023-04-27,31.93000030517578
2023-04-28,32.220001220703125
2023-05-01,32.20000076293945
2023-05-02,31.649999618530273
2023-05-03,31.34000015258789
2023-05-04,31.020000457763672
2023-05-05,31.530000686645508
2023-05-08,31.469999313354492
2023-05-09,31.360000610351562
2023-05-10,31.299999237060547
2023-05-11,31.139999389648438
2023-05-12,31.139999389648438
2023-05-15,31.219999313354492
2023-05-16,30.790000915527344
2023-05-17,31.190000534057617
2023-05-18,31.290000915527344
2023-05-19,31.270000457763672
2023-05-22,31.209999084472656
2023-05-23,31.1200008392334
2023-05-24,30.850000381469727
2023-05-25,30.649999618530273
2023-05-26,30.8700008392334
2023-05-30,30.760000228881836
2023-05-31,30.549999237060547
2023-06-01,30.709999084472656
2023-06-02,31.3700008392334
2023-06-05,31.219999313354492
2023-06-06,31.34000015258789
2023-06-07,31.690000534057617
2023-06-08,31.760000228881836
2023-06-09,31.690000534057617
2023-06-12,31.770000457763672
2023-06-13,32.0
2023-06-14,31.90999984741211
2023-06-15,32.279998779296875
2023-06-16,32.02000045776367
2023-06-20,31.700000762939453
2023-06-21,31.65999984741211
2023-06-22,31.510000228881836
2023-06-23,31.229999542236328
2023-06-26,31.3799991607666
2023-06-27,31.59000015258789
2023-06-28,31.469999313354492
2023-06-29,31.739999771118164
2023-06-30,32.0
2023-07-03,32.150001525878906
2023-07-05,32.0099983215332
2023-07-06,31.649999618530273
2023-07-07,31.6299991607666
2023-07-10,31.81999969482422
2023-07-11,32.13999938964844
2023-07-12,32.27000045776367
2023-07-13,32.380001068115234
2023-07-14,32.15999984741211
2023-07-17,32.16999816894531
2023-07-18,32.380001068115234
2023-07-19,32.63999938964844
2023-07-20,32.93000030517578
2023-07-21,33.040000915527344
2023-07-24,33.22999954223633
2023-07-25,33.15999984741211
2023-07-26,33.2599983215332
2023-07-27,33.060001373291016
2023-07-28,33.220001220703125
2023-07-31,33.27000045776367
2023-08-01,33.18000030517578
2023-08-02,32.970001220703125
2023-08-03,32.880001068115234
2023-08-04,32.720001220703125
2023-08-07,33.0
2023-08-08,32.84000015258789
2023-08-09,32.779998779296875
2023-08-10,32.75
2023-08-11,32.88999938964844
2023-08-14,32.810001373291016
2023-08-15,32.369998931884766
2023-08-16,32.209999084472656
2023-08-17,32.150001525878906
2023-08-18,32.220001220703125
2023-08-21,32.13999938964844
2023-08-22,31.920000076293945
2023-08-23,32.099998474121094
2023-08-24,31.899999618530273
2023-08-25,32.08000183105469
2023-08-28,32.2400016784668
2023-08-29,32.5
2023-08-30,32.540000915527344
2023-08-31,32.470001220703125
2023-09-01,32.56999969482422
2023-09-05,32.25
2023-09-06,32.11000061035156
2023-09-07,32.11000061035156
2023-09-08,32.2400016784668
2023-09-11,32.29999923706055
2023-09-12,32.40999984741211
2023-09-13,32.380001068115234
2023-09-14,32.77000045776367
2023-09-15,32.2599983215332
2023-09-18,32.279998779296875
2023-09-19,32.18000030517578
2023-09-20,32.06999969482422
2023-09-21,31.65999984741211
2023-09-22,31.549999237060547
2023-09-25,31.6299991607666
2023-09-26,31.239999771118164
2023-09-27,31.229999542236328
2023-09-28,31.329999923706055
2023-09-29,31.149999618530273
2023-10-02,30.790000915527344
2023-10-03,30.540000915527344
2023-10-04,30.520000457763672
2023-10-05,30.389999389648438
2023-10-06,30.559999465942383
2023-10-09,30.8700008392334
2023-10-10,31.049999237060547
2023-10-11,31.020000457763672
2023-10-12,30.81999969482422
2023-10-13,30.899999618530273
2023-10-16,31.219999313354492
2023-10-17,31.350000381469727
2023-10-18,31.079999923706055
2023-10-19,30.81999969482422
2023-10-20,30.520000457763672
2023-10-23,30.270000457763672
2023-10-24,30.479999542236328
2023-10-25,30.31999969482422
2023-10-26,30.229999542236328
2023-10-27,29.770000457763672
2023-10-30,30.100000381469727
2023-10-31,30.299999237060547
2023-11-01,30.43000030517578
2023-11-02,31.059999465942383
2023-11-03,31.299999237060547
2023-11-06,31.190000534057617
2023-11-07,31.040000915527344
2023-11-08,30.90999984741211
2023-11-09,30.639999389648438
2023-11-10,30.959999084472656
2023-11-13,30.920000076293945
2023-11-14,31.530000686645508
2023-11-15,31.700000762939453
2023-11-16,31.56999969482422
2023-11-17,31.75
2023-11-20,31.81999969482422
2023-11-21,31.75
2023-11-22,31.860000610351562
2023-11-24,31.979999542236328
2023-11-27,31.860000610351562
2023-11-28,31.8700008392334
2023-11-29,31.920000076293945
2023-11-30,32.189998626708984
2023-12-01,32.52000045776367
2023-12-04,32.54999923706055
2023-12-05,32.31999969482422
2023-12-06,32.2599983215332
2023-12-07,32.36000061035156
2023-12-08,32.459999084472656
2023-12-11,32.7599983215332
2023-12-12,32.790000915527344
2023-12-13,33.349998474121094
2023-12-14,33.720001220703125
2023-12-15,33.25
2023-12-18,33.310001373291016
2023-12-19,33.54999923706055
2023-12-20,33.04999923706055
2023-12-21,33.310001373291016
2023-12-22,33.459999084472656
2023-12-26,33.66999816894531
2023-12-27,33.70000076293945
2023-12-28,33.709999084472656
2023-12-29,33.650001525878906
2024-01-02,33.880001068115234
2024-01-03,33.68000030517578
2024-01-04,33.63999938964844
2024-01-05,33.72999954223633
2024-01-08,33.91999816894531
2024-01-09,33.720001220703125
2024-01-10,33.709999084472656
2024-01-11,33.58000183105469
2024-01-12,33.630001068115234
2024-01-16,33.369998931884766
2024-01-17,33.15999984741211
2024-01-18,33.279998779296875
2024-01-19,33.63999938964844
2024-01-22,33.709999084472656
2024-01-23,33.81999969482422
2024-01-24,33.72999954223633
2024-01-25,34.099998474121094
2024-01-26,34.06999969482422
2024-01-29,34.16999816894531
2024-01-30,34.29999923706055
2024-01-31,33.90999984741211
2024-02-01,34.15999984741211
2024-02-02,34.11000061035156
2024-02-05,33.849998474121094
2024-02-06,33.97999954223633
2024-02-07,34.04999923706055
2024-02-08,34.06999969482422
2024-02-09,34.029998779296875
2024-02-12,34.27000045776367
2024-02-13,33.79999923706055
2024-02-14,33.97999954223633
2024-02-15,34.43000030517578
2024-02-16,34.349998474121094
2024-02-20,34.34000015258789
2024-02-21,34.529998779296875
2024-02-22,34.77000045776367
2024-02-23,34.849998474121094
2024-02-26,34.70000076293945
2024-02-27,34.75
2024-02-28,34.72999954223633
2024-02-29,34.84000015258789
2024-03-01,35.02000045776367
2024-03-04,35.119998931884766
2024-03-05,35.09000015258789
2024-03-06,35.29999923706055
2024-03-07,35.470001220703125
2024-03-08,35.380001068115234
2024-03-11,35.54999923706055
2024-03-12,35.61000061035156
2024-03-13,35.66999816894531
2024-03-14,35.470001220703125
2024-03-15,35.2400016784668
2024-03-18,35.31999969482422
2024-03-19,35.47999954223633
2024-03-20,35.790000915527344
2024-03-21,36.09000015258789
2024-03-22,35.900001525878906
2024-03-25,35.86000061035156
2024-03-26,35.77000045776367
2024-03-27,36.34000015258789
2024-03-28,36.5099983215332
2024-04-01,36.349998474121094
2024-04-02,36.189998626708984
2024-04-03,36.119998931884766
2024-04-04,35.77000045776367
2024-04-05,35.970001220703125
2024-04-08,35.97999954223633
2024-04-09,36.04999923706055
2024-04-10,35.599998474121094
2024-04-11,35.54999923706055
2024-04-12,35.0
2024-04-15,34.84000015258789
2024-04-16,34.650001525878906
2024-04-17,34.61000061035156
2024-04-18,34.66999816894531
2024-04-19,34.95000076293945
2024-04-22,35.27000045776367
2024-04-23,35.4900016784668
2024-04-24,35.56999969482422
2024-04-25,35.45000076293945
2024-04-26,35.40999984741211
2024-04-29,35.58000183105469
2024-04-30,35.11000061035156
2024-05-01,34.970001220703125
2024-05-02,35.130001068115234
2024-05-03,35.33000183105469
2024-05-06,35.540000915527344
2024-05-07,35.63999938964844
2024-05-08,35.75
2024-05-09,36.029998779296875
2024-05-10,36.13999938964844
2024-05-13,36.150001525878906
2024-05-14,36.279998779296875
2024-05-15,36.560001373291016
2024-05-16,36.54999923706055
2024-05-17,36.63999938964844
2024-05-20,36.45000076293945
2024-05-21,36.4900016784668
2024-05-22,36.349998474121094
2024-05-23,35.869998931884766
2024-05-24,36.0099983215332
2024-05-28,35.790000915527344
2024-05-29,35.36000061035156
2024-05-30,35.599998474121094
2024-05-31,36.13999938964844
2024-06-03,35.88999938964844
2024-06-04,35.81999969482422
2024-06-05,35.959999084472656
2024-06-06,35.90999984741211
2024-06-07,35.869998931884766
2024-06-10,35.939998626708984
2024-06-11,35.7400016784668
2024-06-12,35.7400016784668
2024-06-13,35.83000183105469
2024-06-14,35.709999084472656
2024-06-17,35.9900016784668
2024-06-18,36.130001068115234
2024-06-20,36.22999954223633
2024-06-21,35.84000015258789
2024-06-24,36.099998474121094
2024-06-25,35.810001373291016
2024-06-26,35.689998626708984
2024-06-27,35.65999984741211
2024-06-28,35.77000045776367
2024-07-01,35.68000030517578
2024-07-02,35.790000915527344
2024-07-03,35.86000061035156
2024-07-05,35.7599983215332
2024-07-08,35.84000015258789
2024-07-09,35.84000015258789
2024-07-10,36.18000030517578
2024-07-11,36.470001220703125
2024-07-12,36.630001068115234
2024-07-15,36.779998779296875
2024-07-16,37.33000183105469
2024-07-17,37.459999084472656
2024-07-18,37.20000076293945
2024-07-19,36.91999816894531
2024-07-22,37.06999969482422
2024-07-23,36.869998931884766
2024-07-24,36.66999816894531
2024-07-25,36.790000915527344
2024-07-26,37.25
2024-07-29,37.16999816894531
2024-07-30,37.22999954223633
2024-07-31,37.470001220703125
2024-08-01,36.9900016784668
2024-08-02,36.38999938964844
2024-08-05,35.54999923706055
2024-08-06,35.79999923706055
2024-08-07,35.61000061035156
2024-08-08,36.2599983215332
2024-08-09,36.290000915527344
2024-08-12,36.13999938964844
2024-08-13,36.529998779296875
2024-08-14,36.720001220703125
2024-08-15,37.16999816894531
2024-08-16,37.29999923706055
2024-08-19,37.54999923706055
2024-08-20,37.36000061035156
2024-08-21,37.540000915527344
2024-08-22,37.45000076293945
2024-08-23,37.91999816894531
2024-08-26,37.959999084472656
2024-08-27,37.95000076293945
2024-08-28,37.88999938964844
2024-08-29,38.02000045776367
2024-08-30,38.41999816894531
2024-09-03,37.93000030517578
2024-09-04,37.90999984741211
2024-09-05,37.63999938964844
2024-09-06,37.099998474121094
2024-09-09,37.52000045776367
2024-09-10,37.459999084472656
2024-09-11,37.459999084472656
2024-09-12,37.650001525878906
2024-09-13,37.97999954223633
2024-09-16,38.27000045776367
2024-09-17,38.29999923706055
2024-09-18,38.209999084472656
2024-09-19,38.59000015258789
2024-09-20,38.29999923706055
2024-09-23,38.459999084472656
2024-09-24,38.5
2024-09-25,38.2400016784668
2024-09-26,38.40999984741211
2024-09-27,38.529998779296875
2024-09-30,38.65999984741211
2024-10-01,38.56999969482422
2024-10-02,38.599998474121094
2024-10-03,38.4900016784668
2024-10-04,38.81999969482422
2024-10-07,38.54999923706055
2024-10-08,38.59000015258789
2024-10-09,38.93000030517578
2024-10-10,38.83000183105469
2024-10-11,39.2400016784668
2024-10-14,39.470001220703125
2024-10-15,39.290000915527344
2024-10-16,39.59000015258789
2024-10-17,39.630001068115234
2024-10-18,39.63999938964844
2024-10-21,39.22999954223633
2024-10-22,39.2400016784668
2024-10-23,39.130001068115234
2024-10-24,39.040000915527344
2024-10-25,38.72999954223633
2024-10-28,38.959999084472656
2024-10-29,38.77000045776367
2024-10-30,38.75
2024-10-31,38.529998779296875
2024-11-01,38.45000076293945
2024-11-04,38.369998931884766
2024-11-05,38.77000045776367
2024-11-06,39.90999984741211
2024-11-07,39.72999954223633
2024-11-08,39.939998626708984
2024-11-11,40.029998779296875
2024-11-12,39.72999954223633
2024-11-13,39.7400016784668
2024-11-14,39.540000915527344
2024-11-15,39.38999938964844
2024-11-18,39.61000061035156
2024-11-19,39.45000076293945
2024-11-20,39.439998626708984
2024-11-21,39.939998626708984
