Date,JLGQX
2022-02-28,53.779998779296875
2022-03-01,52.91999816894531
2022-03-02,53.9900016784668
2022-03-03,53.5
2022-03-04,52.77000045776367
2022-03-07,50.810001373291016
2022-03-08,50.630001068115234
2022-03-09,52.34000015258789
2022-03-10,51.959999084472656
2022-03-11,51.31999969482422
2022-03-14,50.720001220703125
2022-03-15,51.939998626708984
2022-03-16,53.369998931884766
2022-03-17,54.0099983215332
2022-03-18,54.790000915527344
2022-03-21,54.66999816894531
2022-03-22,55.459999084472656
2022-03-23,54.83000183105469
2022-03-24,55.70000076293945
2022-03-25,55.709999084472656
2022-03-28,56.2599983215332
2022-03-29,56.95000076293945
2022-03-30,56.31999969482422
2022-03-31,55.45000076293945
2022-04-01,55.5099983215332
2022-04-04,56.150001525878906
2022-04-05,55.22999954223633
2022-04-06,54.40999984741211
2022-04-07,54.619998931884766
2022-04-08,54.36000061035156
2022-04-11,53.31999969482422
2022-04-12,53.16999816894531
2022-04-13,53.849998474121094
2022-04-14,53.09000015258789
2022-04-18,52.970001220703125
2022-04-19,53.83000183105469
2022-04-20,53.83000183105469
2022-04-21,52.83000183105469
2022-04-22,51.119998931884766
2022-04-25,51.119998931884766
2022-04-26,50.150001525878906
2022-04-27,50.27000045776367
2022-04-28,51.2599983215332
2022-04-29,49.45000076293945
2022-05-02,49.95000076293945
2022-05-03,50.02000045776367
2022-05-04,51.5
2022-05-05,49.5
2022-05-06,49.220001220703125
2022-05-09,47.66999816894531
2022-05-10,48.02000045776367
2022-05-11,47.0099983215332
2022-05-12,46.970001220703125
2022-05-13,48.119998931884766
2022-05-16,47.84000015258789
2022-05-17,48.790000915527344
2022-05-18,46.59000015258789
2022-05-19,46.47999954223633
2022-05-20,46.25
2022-05-23,47.09000015258789
2022-05-24,46.5
2022-05-25,47.11000061035156
2022-05-26,48.209999084472656
2022-05-27,49.47999954223633
2022-05-31,49.08000183105469
2022-06-01,48.709999084472656
2022-06-02,49.720001220703125
2022-06-03,48.84000015258789
2022-06-06,49.0
2022-06-07,49.41999816894531
2022-06-08,48.880001068115234
2022-06-09,47.790000915527344
2022-06-10,46.38999938964844
2022-06-13,44.59000015258789
2022-06-14,44.650001525878906
2022-06-15,45.41999816894531
2022-06-16,43.86000061035156
2022-06-17,44.099998474121094
2022-06-21,45.18000030517578
2022-06-22,45.09000015258789
2022-06-23,45.52000045776367
2022-06-24,47.0
2022-06-27,46.810001373291016
2022-06-28,45.68000030517578
2022-06-29,45.70000076293945
2022-06-30,45.22999954223633
2022-07-01,45.58000183105469
2022-07-05,45.869998931884766
2022-07-06,45.97999954223633
2022-07-07,46.849998474121094
2022-07-08,46.93000030517578
2022-07-11,46.22999954223633
2022-07-12,45.75
2022-07-13,45.58000183105469
2022-07-14,45.599998474121094
2022-07-15,46.36000061035156
2022-07-18,45.970001220703125
2022-07-19,47.22999954223633
2022-07-20,47.619998931884766
2022-07-21,48.099998474121094
2022-07-22,47.58000183105469
2022-07-25,47.63999938964844
2022-07-26,46.91999816894531
2022-07-27,48.439998626708984
2022-07-28,49.11000061035156
2022-07-29,49.90999984741211
2022-08-01,49.720001220703125
2022-08-02,49.45000076293945
2022-08-03,50.31999969482422
2022-08-04,50.529998779296875
2022-08-05,50.349998474121094
2022-08-08,50.310001373291016
2022-08-09,49.9900016784668
2022-08-10,51.189998626708984
2022-08-11,51.060001373291016
2022-08-12,51.9900016784668
2022-08-15,52.27000045776367
2022-08-16,52.349998474121094
2022-08-17,51.95000076293945
2022-08-18,52.060001373291016
2022-08-19,51.349998474121094
2022-08-22,50.38999938964844
2022-08-23,50.349998474121094
2022-08-24,50.43000030517578
2022-08-25,51.11000061035156
2022-08-26,49.38999938964844
2022-08-29,49.02000045776367
2022-08-30,48.54999923706055
2022-08-31,48.18000030517578
2022-09-01,48.27000045776367
2022-09-02,47.7599983215332
2022-09-06,47.54999923706055
2022-09-07,48.45000076293945
2022-09-08,48.95000076293945
2022-09-09,49.709999084472656
2022-09-12,50.099998474121094
2022-09-13,48.02000045776367
2022-09-14,48.13999938964844
2022-09-15,47.720001220703125
2022-09-16,47.470001220703125
2022-09-19,47.790000915527344
2022-09-20,47.38999938964844
2022-09-21,46.689998626708984
2022-09-22,46.2400016784668
2022-09-23,45.59000015258789
2022-09-26,45.310001373291016
2022-09-27,45.36000061035156
2022-09-28,46.209999084472656
2022-09-29,45.2400016784668
2022-09-30,44.540000915527344
2022-10-03,45.54999923706055
2022-10-04,46.849998474121094
2022-10-05,46.79999923706055
2022-10-06,46.439998626708984
2022-10-07,45.040000915527344
2022-10-10,44.790000915527344
2022-10-11,44.560001373291016
2022-10-12,44.5
2022-10-13,45.45000076293945
2022-10-14,44.27000045776367
2022-10-17,45.40999984741211
2022-10-18,45.779998779296875
2022-10-19,45.439998626708984
2022-10-20,45.150001525878906
2022-10-21,46.11000061035156
2022-10-24,46.72999954223633
2022-10-25,47.459999084472656
2022-10-26,46.880001068115234
2022-10-27,46.650001525878906
2022-10-28,47.68000030517578
2022-10-31,47.2599983215332
2022-11-01,46.91999816894531
2022-11-02,45.7400016784668
2022-11-03,45.33000183105469
2022-11-04,45.75
2022-11-07,46.18000030517578
2022-11-08,46.40999984741211
2022-11-09,45.40999984741211
2022-11-10,47.72999954223633
2022-11-11,48.18000030517578
2022-11-14,47.810001373291016
2022-11-15,48.189998626708984
2022-11-16,47.849998474121094
2022-11-17,47.72999954223633
2022-11-18,47.93000030517578
2022-11-21,47.58000183105469
2022-11-22,48.25
2022-11-23,48.59000015258789
2022-11-25,48.540000915527344
2022-11-28,47.91999816894531
2022-11-29,47.72999954223633
2022-11-30,49.290000915527344
2022-12-01,49.279998779296875
2022-12-02,49.31999969482422
2022-12-05,48.400001525878906
2022-12-06,47.68000030517578
2022-12-07,47.70000076293945
2022-12-08,48.08000183105469
2022-12-09,47.56999969482422
2022-12-12,48.150001525878906
2022-12-13,47.02000045776367
2022-12-14,46.779998779296875
2022-12-15,45.599998474121094
2022-12-16,45.2400016784668
2022-12-19,44.86000061035156
2022-12-20,44.720001220703125
2022-12-21,45.349998474121094
2022-12-22,44.619998931884766
2022-12-23,44.79999923706055
2022-12-27,44.4900016784668
2022-12-28,44.02000045776367
2022-12-29,44.720001220703125
2022-12-30,44.630001068115234
2023-01-03,44.31999969482422
2023-01-04,44.5099983215332
2023-01-05,44.02000045776367
2023-01-06,44.939998626708984
2023-01-09,44.91999816894531
2023-01-10,45.189998626708984
2023-01-11,45.77000045776367
2023-01-12,45.88999938964844
2023-01-13,46.209999084472656
2023-01-17,46.15999984741211
2023-01-18,45.54999923706055
2023-01-19,45.040000915527344
2023-01-20,45.9900016784668
2023-01-23,46.54999923706055
2023-01-24,46.4900016784668
2023-01-25,46.47999954223633
2023-01-26,47.04999923706055
2023-01-27,47.290000915527344
2023-01-30,46.58000183105469
2023-01-31,47.400001525878906
2023-02-01,48.08000183105469
2023-02-02,49.099998474121094
2023-02-03,48.369998931884766
2023-02-06,47.9900016784668
2023-02-07,48.63999938964844
2023-02-08,47.970001220703125
2023-02-09,47.59000015258789
2023-02-10,47.400001525878906
2023-02-13,48.0
2023-02-14,48.25
2023-02-15,48.630001068115234
2023-02-16,47.630001068115234
2023-02-17,47.380001068115234
2023-02-21,46.36000061035156
2023-02-22,46.43000030517578
2023-02-23,46.72999954223633
2023-02-24,46.08000183105469
2023-02-27,46.31999969482422
2023-02-28,46.279998779296875
2023-03-01,45.9900016784668
2023-03-02,46.31999969482422
2023-03-03,47.290000915527344
2023-03-06,47.279998779296875
2023-03-07,46.619998931884766
2023-03-08,46.7599983215332
2023-03-09,45.52000045776367
2023-03-10,44.61000061035156
2023-03-13,44.72999954223633
2023-03-14,45.77000045776367
2023-03-15,45.61000061035156
2023-03-16,46.68000030517578
2023-03-17,46.25
2023-03-20,46.459999084472656
2023-03-21,47.33000183105469
2023-03-22,46.560001373291016
2023-03-23,46.900001525878906
2023-03-24,46.939998626708984
2023-03-27,46.86000061035156
2023-03-28,46.709999084472656
2023-03-29,47.47999954223633
2023-03-30,47.83000183105469
2023-03-31,48.709999084472656
2023-04-03,48.689998626708984
2023-04-04,48.43000030517578
2023-04-05,47.81999969482422
2023-04-06,48.11000061035156
2023-04-10,48.06999969482422
2023-04-11,47.91999816894531
2023-04-12,47.61000061035156
2023-04-13,48.5
2023-04-14,48.470001220703125
2023-04-17,48.560001373291016
2023-04-18,48.65999984741211
2023-04-19,48.7400016784668
2023-04-20,48.380001068115234
2023-04-21,48.41999816894531
2023-04-24,48.290000915527344
2023-04-25,47.25
2023-04-26,47.4900016784668
2023-04-27,48.459999084472656
2023-04-28,48.81999969482422
2023-05-01,48.720001220703125
2023-05-02,48.41999816894531
2023-05-03,48.130001068115234
2023-05-04,47.900001525878906
2023-05-05,48.880001068115234
2023-05-08,49.0
2023-05-09,48.83000183105469
2023-05-10,49.310001373291016
2023-05-11,49.34000015258789
2023-05-12,49.25
2023-05-15,49.4900016784668
2023-05-16,49.380001068115234
2023-05-17,50.040000915527344
2023-05-18,50.83000183105469
2023-05-19,50.65999984741211
2023-05-22,50.7400016784668
2023-05-23,49.939998626708984
2023-05-24,49.66999816894531
2023-05-25,50.720001220703125
2023-05-26,51.65999984741211
2023-05-30,51.77000045776367
2023-05-31,51.47999954223633
2023-06-01,52.130001068115234
2023-06-02,52.66999816894531
2023-06-05,52.68000030517578
2023-06-06,52.70000076293945
2023-06-07,51.81999969482422
2023-06-08,52.400001525878906
2023-06-09,52.61000061035156
2023-06-12,53.470001220703125
2023-06-13,53.849998474121094
2023-06-14,54.189998626708984
2023-06-15,54.90999984741211
2023-06-16,54.540000915527344
2023-06-20,54.5
2023-06-21,54.0
2023-06-22,54.5099983215332
2023-06-23,54.08000183105469
2023-06-26,53.38999938964844
2023-06-27,54.08000183105469
2023-06-28,54.22999954223633
2023-06-29,54.20000076293945
2023-06-30,55.02000045776367
2023-07-03,54.95000076293945
2023-07-05,55.0
2023-07-06,54.470001220703125
2023-07-07,54.349998474121094
2023-07-10,54.41999816894531
2023-07-11,54.7599983215332
2023-07-12,55.459999084472656
2023-07-13,56.279998779296875
2023-07-14,56.25
2023-07-17,56.72999954223633
2023-07-18,57.27000045776367
2023-07-19,57.16999816894531
2023-07-20,55.93000030517578
2023-07-21,55.7400016784668
2023-07-24,55.79999923706055
2023-07-25,56.130001068115234
2023-07-26,55.939998626708984
2023-07-27,55.849998474121094
2023-07-28,56.84000015258789
2023-07-31,56.95000076293945
2023-08-01,56.720001220703125
2023-08-02,55.439998626708984
2023-08-03,55.47999954223633
2023-08-04,55.15999984741211
2023-08-07,55.65999984741211
2023-08-08,55.29999923706055
2023-08-09,54.619998931884766
2023-08-10,54.7599983215332
2023-08-11,54.43000030517578
2023-08-14,55.119998931884766
2023-08-15,54.599998474121094
2023-08-16,54.040000915527344
2023-08-17,53.40999984741211
2023-08-18,53.369998931884766
2023-08-21,54.13999938964844
2023-08-22,54.11000061035156
2023-08-23,54.959999084472656
2023-08-24,53.880001068115234
2023-08-25,54.27000045776367
2023-08-28,54.619998931884766
2023-08-29,55.7599983215332
2023-08-30,56.09000015258789
2023-08-31,56.34000015258789
2023-09-01,56.40999984741211
2023-09-05,56.470001220703125
2023-09-06,56.119998931884766
2023-09-07,55.91999816894531
2023-09-08,56.0
2023-09-11,56.599998474121094
2023-09-12,55.790000915527344
2023-09-13,55.95000076293945
2023-09-14,56.220001220703125
2023-09-15,55.2599983215332
2023-09-18,55.150001525878906
2023-09-19,55.02000045776367
2023-09-20,54.2400016784668
2023-09-21,53.08000183105469
2023-09-22,53.02000045776367
2023-09-25,53.310001373291016
2023-09-26,52.5
2023-09-27,52.599998474121094
2023-09-28,53.04999923706055
2023-09-29,52.97999954223633
2023-10-02,53.33000183105469
2023-10-03,52.2599983215332
2023-10-04,52.97999954223633
2023-10-05,52.93000030517578
2023-10-06,53.880001068115234
2023-10-09,54.08000183105469
2023-10-10,54.380001068115234
2023-10-11,54.790000915527344
2023-10-12,54.529998779296875
2023-10-13,53.779998779296875
2023-10-16,54.459999084472656
2023-10-17,54.349998474121094
2023-10-18,53.380001068115234
2023-10-19,53.029998779296875
2023-10-20,52.2400016784668
2023-10-23,52.439998626708984
2023-10-24,52.95000076293945
2023-10-25,51.689998626708984
2023-10-26,50.540000915527344
2023-10-27,50.810001373291016
2023-10-30,51.470001220703125
2023-10-31,51.689998626708984
2023-11-01,52.68000030517578
2023-11-02,53.66999816894531
2023-11-03,54.34000015258789
2023-11-06,54.65999984741211
2023-11-07,55.16999816894531
2023-11-08,55.41999816894531
2023-11-09,54.95000076293945
2023-11-10,54.95000076293945
2023-11-13,56.0
2023-11-14,57.08000183105469
2023-11-15,56.93000030517578
2023-11-16,57.130001068115234
2023-11-17,57.220001220703125
2023-11-20,57.880001068115234
2023-11-21,57.599998474121094
2023-11-22,57.88999938964844
2023-11-24,57.83000183105469
2023-11-27,57.83000183105469
2023-11-28,57.880001068115234
2023-11-29,57.779998779296875
2023-11-30,57.709999084472656
2023-12-01,57.93000030517578
2023-12-04,57.290000915527344
2023-12-05,57.439998626708984
2023-12-06,57.09000015258789
2023-12-07,57.790000915527344
2023-12-08,58.220001220703125
2023-12-11,58.34000015258789
2023-12-12,58.68000030517578
2023-12-13,59.290000915527344
2023-12-14,59.099998474121094
2023-12-15,59.369998931884766
2023-12-18,59.880001068115234
2023-12-19,60.209999084472656
2023-12-20,59.22999954223633
2023-12-21,59.91999816894531
2023-12-22,59.86000061035156
2023-12-26,60.09000015258789
2023-12-27,60.290000915527344
2023-12-28,60.2599983215332
2023-12-29,60.2599983215332
2024-01-02,59.0099983215332
2024-01-03,58.5099983215332
2024-01-04,58.29999923706055
2024-01-05,58.47999954223633
2024-01-08,59.7400016784668
2024-01-09,59.91999816894531
2024-01-10,60.619998931884766
2024-01-11,60.849998474121094
2024-01-12,61.0099983215332
2024-01-16,60.95000076293945
2024-01-17,60.59000015258789
2024-01-18,61.310001373291016
2024-01-19,62.22999954223633
2024-01-22,62.380001068115234
2024-01-23,62.529998779296875
2024-01-24,63.040000915527344
2024-01-25,63.2400016784668
2024-01-26,63.22999954223633
2024-01-29,64.02999877929688
2024-01-30,63.79999923706055
2024-01-31,62.59000015258789
2024-02-01,63.599998474121094
2024-02-02,65.41999816894531
2024-02-05,65.44999694824219
2024-02-06,65.29000091552734
2024-02-07,66.33000183105469
2024-02-08,66.52999877929688
2024-02-09,67.25
2024-02-12,66.79000091552734
2024-02-13,65.79000091552734
2024-02-14,67.0
2024-02-15,67.1500015258789
2024-02-16,66.66000366210938
2024-02-20,65.79000091552734
2024-02-21,65.44999694824219
2024-02-22,67.7300033569336
2024-02-23,67.56999969482422
2024-02-26,67.55000305175781
2024-02-27,67.62999725341797
2024-02-28,67.36000061035156
2024-02-29,68.1500015258789
2024-03-01,69.20999908447266
2024-03-04,69.19000244140625
2024-03-05,67.94999694824219
2024-03-06,68.31999969482422
2024-03-07,69.4000015258789
2024-03-08,68.47000122070312
2024-03-11,67.72000122070312
2024-03-12,69.2300033569336
2024-03-13,69.05000305175781
2024-03-14,69.06999969482422
2024-03-15,68.08999633789062
2024-03-18,68.63999938964844
2024-03-19,69.04000091552734
2024-03-20,69.94000244140625
2024-03-21,70.30999755859375
2024-03-22,70.48999786376953
2024-03-25,70.20999908447266
2024-03-26,69.94000244140625
2024-03-27,69.77999877929688
2024-03-28,69.63999938964844
2024-04-01,69.79000091552734
2024-04-02,69.3499984741211
2024-04-03,69.7699966430664
2024-04-04,68.77999877929688
2024-04-05,70.11000061035156
2024-04-08,69.87000274658203
2024-04-09,69.66999816894531
2024-04-10,69.37000274658203
2024-04-11,70.23999786376953
2024-04-12,69.12000274658203
2024-04-15,67.79000091552734
2024-04-16,67.93000030517578
2024-04-17,67.13999938964844
2024-04-18,66.72000122070312
2024-04-19,64.95999908447266
2024-04-22,65.55999755859375
2024-04-23,66.9000015258789
2024-04-24,66.58999633789062
2024-04-25,66.08999633789062
2024-04-26,67.37000274658203
2024-04-29,67.33000183105469
2024-04-30,66.27999877929688
2024-05-01,65.94999694824219
2024-05-02,66.69000244140625
2024-05-03,67.77999877929688
2024-05-06,69.05000305175781
2024-05-07,68.9800033569336
2024-05-08,68.76000213623047
2024-05-09,68.94000244140625
2024-05-10,68.98999786376953
2024-05-13,68.80999755859375
2024-05-14,69.30000305175781
2024-05-15,70.58999633789062
2024-05-16,70.05999755859375
2024-05-17,70.1500015258789
2024-05-20,70.72000122070312
2024-05-21,70.9000015258789
2024-05-22,70.66000366210938
2024-05-23,70.61000061035156
2024-05-24,71.27999877929688
2024-05-28,71.56999969482422
2024-05-29,71.22000122070312
2024-05-30,70.01000213623047
2024-05-31,70.01000213623047
2024-06-03,70.22000122070312
2024-06-04,70.2699966430664
2024-06-05,71.79000091552734
2024-06-06,71.69000244140625
2024-06-07,71.61000061035156
2024-06-10,72.04000091552734
2024-06-11,72.36000061035156
2024-06-12,73.61000061035156
2024-06-13,74.08000183105469
2024-06-14,74.22000122070312
2024-06-17,74.95999908447266
2024-06-18,75.2300033569336
2024-06-20,74.66000366210938
2024-06-21,74.51000213623047
2024-06-24,73.6500015258789
2024-06-25,74.63999938964844
2024-06-26,74.86000061035156
2024-06-27,75.02999877929688
2024-06-28,74.5199966430664
2024-07-01,74.91999816894531
2024-07-02,75.43000030517578
2024-07-03,76.11000061035156
2024-07-05,76.9000015258789
2024-07-08,76.97000122070312
2024-07-09,76.98999786376953
2024-07-10,77.68000030517578
2024-07-11,76.19999694824219
2024-07-12,76.48999786376953
2024-07-15,76.44000244140625
2024-07-16,76.43000030517578
2024-07-17,73.66999816894531
2024-07-18,73.2300033569336
2024-07-19,72.93000030517578
2024-07-22,74.16999816894531
2024-07-23,74.37999725341797
2024-07-24,71.4800033569336
2024-07-25,70.55000305175781
2024-07-26,71.16999816894531
2024-07-29,71.22000122070312
2024-07-30,70.2300033569336
2024-07-31,72.45999908447266
2024-08-01,71.22000122070312
2024-08-02,69.43000030517578
2024-08-05,67.43000030517578
2024-08-06,68.47000122070312
2024-08-07,67.75
2024-08-08,69.8499984741211
2024-08-09,70.54000091552734
2024-08-12,70.70999908447266
2024-08-13,72.33000183105469
2024-08-14,72.66999816894531
2024-08-15,74.0999984741211
2024-08-16,74.04000091552734
2024-08-19,74.9000015258789
2024-08-20,74.86000061035156
2024-08-21,75.2300033569336
2024-08-22,74.22000122070312
2024-08-23,74.94000244140625
2024-08-26,74.30000305175781
2024-08-27,74.51000213623047
2024-08-28,73.80999755859375
2024-08-29,73.6500015258789
