Date,MEICX
2023-03-01,46.130001068115234
2023-03-02,46.470001220703125
2023-03-03,47.0
2023-03-06,46.95000076293945
2023-03-07,46.18000030517578
2023-03-08,46.150001525878906
2023-03-09,45.349998474121094
2023-03-10,44.849998474121094
2023-03-13,44.599998474121094
2023-03-14,45.08000183105469
2023-03-15,44.29999923706055
2023-03-16,45.02000045776367
2023-03-17,44.2400016784668
2023-03-20,44.81999969482422
2023-03-21,45.25
2023-03-22,44.45000076293945
2023-03-23,44.22999954223633
2023-03-24,44.47999954223633
2023-03-27,44.779998779296875
2023-03-28,44.81999969482422
2023-03-29,45.369998931884766
2023-03-30,45.5099983215332
2023-03-31,46.040000915527344
2023-04-03,46.31999969482422
2023-04-04,45.939998626708984
2023-04-05,46.08000183105469
2023-04-06,46.060001373291016
2023-04-10,46.22999954223633
2023-04-11,46.38999938964844
2023-04-12,46.33000183105469
2023-04-13,46.560001373291016
2023-04-14,46.52000045776367
2023-04-17,46.849998474121094
2023-04-18,46.86000061035156
2023-04-19,47.0
2023-04-20,46.869998931884766
2023-04-21,46.849998474121094
2023-04-24,46.91999816894531
2023-04-25,46.33000183105469
2023-04-26,45.689998626708984
2023-04-27,46.40999984741211
2023-04-28,46.81999969482422
2023-05-01,46.810001373291016
2023-05-02,46.209999084472656
2023-05-03,45.869998931884766
2023-05-04,45.540000915527344
2023-05-05,46.310001373291016
2023-05-08,46.349998474121094
2023-05-09,46.22999954223633
2023-05-10,46.20000076293945
2023-05-11,45.9900016784668
2023-05-12,45.88999938964844
2023-05-15,46.040000915527344
2023-05-16,45.5
2023-05-17,46.04999923706055
2023-05-18,46.22999954223633
2023-05-19,46.2400016784668
2023-05-22,46.209999084472656
2023-05-23,45.75
2023-05-24,45.220001220703125
2023-05-25,45.029998779296875
2023-05-26,45.369998931884766
2023-05-30,45.22999954223633
2023-05-31,44.90999984741211
2023-06-01,45.22999954223633
2023-06-02,46.040000915527344
2023-06-05,45.88999938964844
2023-06-06,46.040000915527344
2023-06-07,46.41999816894531
2023-06-08,46.5
2023-06-09,46.38999938964844
2023-06-12,46.470001220703125
2023-06-13,46.810001373291016
2023-06-14,46.66999816894531
2023-06-15,47.25
2023-06-16,47.2599983215332
2023-06-20,46.849998474121094
2023-06-21,46.90999984741211
2023-06-22,46.68000030517578
2023-06-23,46.33000183105469
2023-06-26,46.439998626708984
2023-06-27,46.7599983215332
2023-06-28,46.58000183105469
2023-06-29,47.029998779296875
2023-06-30,47.4900016784668
2023-07-03,47.52000045776367
2023-07-05,47.29999923706055
2023-07-06,46.81999969482422
2023-07-07,46.75
2023-07-10,47.06999969482422
2023-07-11,47.5
2023-07-12,47.66999816894531
2023-07-13,47.779998779296875
2023-07-14,47.599998474121094
2023-07-17,47.7599983215332
2023-07-18,47.95000076293945
2023-07-19,48.040000915527344
2023-07-20,48.380001068115234
2023-07-21,48.619998931884766
2023-07-24,48.75
2023-07-25,48.7599983215332
2023-07-26,48.86000061035156
2023-07-27,48.619998931884766
2023-07-28,48.68000030517578
2023-07-31,48.689998626708984
2023-08-01,48.599998474121094
2023-08-02,48.310001373291016
2023-08-03,48.060001373291016
2023-08-04,47.689998626708984
2023-08-07,48.06999969482422
2023-08-08,47.869998931884766
2023-08-09,47.779998779296875
2023-08-10,47.810001373291016
2023-08-11,47.900001525878906
2023-08-14,47.91999816894531
2023-08-15,47.31999969482422
2023-08-16,47.290000915527344
2023-08-17,47.06999969482422
2023-08-18,47.150001525878906
2023-08-21,47.130001068115234
2023-08-22,46.93000030517578
2023-08-23,47.220001220703125
2023-08-24,46.939998626708984
2023-08-25,47.20000076293945
2023-08-28,47.41999816894531
2023-08-29,47.810001373291016
2023-08-30,47.869998931884766
2023-08-31,47.58000183105469
2023-09-01,47.709999084472656
2023-09-05,47.13999938964844
2023-09-06,47.04999923706055
2023-09-07,47.08000183105469
2023-09-08,47.119998931884766
2023-09-11,47.22999954223633
2023-09-12,47.27000045776367
2023-09-13,47.279998779296875
2023-09-14,47.779998779296875
2023-09-15,47.400001525878906
2023-09-18,47.4900016784668
2023-09-19,47.400001525878906
2023-09-20,47.279998779296875
2023-09-21,46.58000183105469
2023-09-22,46.400001525878906
2023-09-25,46.52000045776367
2023-09-26,45.88999938964844
2023-09-27,45.900001525878906
2023-09-28,46.029998779296875
2023-09-29,45.7400016784668
2023-10-02,45.310001373291016
2023-10-03,44.97999954223633
2023-10-04,45.13999938964844
2023-10-05,45.08000183105469
2023-10-06,45.5099983215332
2023-10-09,45.95000076293945
2023-10-10,46.16999816894531
2023-10-11,46.29999923706055
2023-10-12,45.90999984741211
2023-10-13,46.119998931884766
2023-10-16,46.529998779296875
2023-10-17,46.560001373291016
2023-10-18,46.0099983215332
2023-10-19,45.599998474121094
2023-10-20,45.130001068115234
2023-10-23,44.79999923706055
2023-10-24,45.0
2023-10-25,44.84000015258789
2023-10-26,44.65999984741211
2023-10-27,43.970001220703125
2023-10-30,44.38999938964844
2023-10-31,44.849998474121094
2023-11-01,45.04999923706055
2023-11-02,45.84000015258789
2023-11-03,46.18000030517578
2023-11-06,46.099998474121094
2023-11-07,45.939998626708984
2023-11-08,45.900001525878906
2023-11-09,45.560001373291016
2023-11-10,46.0
2023-11-13,45.93000030517578
2023-11-14,46.65999984741211
2023-11-15,46.810001373291016
2023-11-16,46.93000030517578
2023-11-17,47.08000183105469
2023-11-20,47.2599983215332
2023-11-21,47.2599983215332
2023-11-22,47.439998626708984
2023-11-24,47.61000061035156
2023-11-27,47.45000076293945
2023-11-28,47.34000015258789
2023-11-29,47.279998779296875
2023-11-30,47.72999954223633
2023-12-01,48.13999938964844
2023-12-04,48.189998626708984
2023-12-05,47.79999923706055
2023-12-06,47.72999954223633
2023-12-07,47.849998474121094
2023-12-08,47.970001220703125
2023-12-11,48.59000015258789
2023-12-12,48.650001525878906
2023-12-13,49.25
2023-12-14,46.25
2023-12-15,45.9900016784668
2023-12-18,46.08000183105469
2023-12-19,46.36000061035156
2023-12-20,45.63999938964844
2023-12-21,46.08000183105469
2023-12-22,46.310001373291016
2023-12-26,46.54999923706055
2023-12-27,46.66999816894531
2023-12-28,46.709999084472656
2023-12-29,46.70000076293945
2024-01-02,46.849998474121094
2024-01-03,46.599998474121094
2024-01-04,46.459999084472656
2024-01-05,46.56999969482422
2024-01-08,46.869998931884766
2024-01-09,46.66999816894531
2024-01-10,46.66999816894531
2024-01-11,46.5099983215332
2024-01-12,46.599998474121094
2024-01-16,46.279998779296875
2024-01-17,46.040000915527344
2024-01-18,46.22999954223633
2024-01-19,46.599998474121094
2024-01-22,46.689998626708984
2024-01-23,46.779998779296875
2024-01-24,46.619998931884766
2024-01-25,46.81999969482422
2024-01-26,46.939998626708984
2024-01-29,47.029998779296875
2024-01-30,47.22999954223633
2024-01-31,46.93000030517578
2024-02-01,47.400001525878906
2024-02-02,47.33000183105469
2024-02-05,47.06999969482422
2024-02-06,47.34000015258789
2024-02-07,47.4900016784668
2024-02-08,47.41999816894531
2024-02-09,47.540000915527344
2024-02-12,47.689998626708984
2024-02-13,47.119998931884766
2024-02-14,47.400001525878906
2024-02-15,47.90999984741211
2024-02-16,47.84000015258789
2024-02-20,47.88999938964844
2024-02-21,48.15999984741211
2024-02-22,48.470001220703125
2024-02-23,48.599998474121094
2024-02-26,48.43000030517578
2024-02-27,48.5
2024-02-28,48.5099983215332
2024-02-29,48.540000915527344
2024-03-01,48.63999938964844
2024-03-04,48.709999084472656
2024-03-05,48.59000015258789
2024-03-06,48.939998626708984
2024-03-07,49.18000030517578
2024-03-08,49.20000076293945
2024-03-11,49.2599983215332
2024-03-12,49.400001525878906
2024-03-13,49.5099983215332
2024-03-14,49.279998779296875
2024-03-15,49.2400016784668
2024-03-18,49.31999969482422
2024-03-19,49.529998779296875
2024-03-20,49.900001525878906
2024-03-21,50.09000015258789
2024-03-22,49.849998474121094
2024-03-25,49.77000045776367
2024-03-26,49.61000061035156
2024-03-27,50.36000061035156
2024-03-28,50.56999969482422
2024-04-01,50.31999969482422
2024-04-02,50.060001373291016
2024-04-03,49.939998626708984
2024-04-04,49.4900016784668
2024-04-05,49.79999923706055
2024-04-08,49.810001373291016
2024-04-09,49.83000183105469
2024-04-10,49.279998779296875
2024-04-11,49.09000015258789
2024-04-12,48.369998931884766
2024-04-15,48.130001068115234
2024-04-16,47.959999084472656
2024-04-17,47.849998474121094
2024-04-18,47.91999816894531
2024-04-19,48.369998931884766
2024-04-22,48.75
2024-04-23,49.060001373291016
2024-04-24,49.040000915527344
2024-04-25,49.02000045776367
2024-04-26,48.91999816894531
2024-04-29,49.099998474121094
2024-04-30,48.61000061035156
2024-05-01,48.63999938964844
2024-05-02,48.7400016784668
2024-05-03,48.869998931884766
2024-05-06,49.22999954223633
2024-05-07,49.54999923706055
2024-05-08,49.65999984741211
2024-05-09,50.06999969482422
2024-05-10,50.209999084472656
2024-05-13,50.09000015258789
2024-05-14,50.20000076293945
2024-05-15,50.43000030517578
2024-05-16,50.4900016784668
2024-05-17,50.70000076293945
2024-05-20,50.439998626708984
2024-05-21,50.41999816894531
2024-05-22,50.349998474121094
2024-05-23,49.63999938964844
2024-05-24,49.7400016784668
2024-05-28,49.41999816894531
2024-05-29,48.869998931884766
2024-05-30,49.189998626708984
2024-05-31,50.0
2024-06-03,49.68000030517578
2024-06-04,49.70000076293945
2024-06-05,49.81999969482422
2024-06-06,49.77000045776367
2024-06-07,49.650001525878906
2024-06-10,49.75
2024-06-11,49.47999954223633
2024-06-12,49.38999938964844
2024-06-13,49.279998779296875
2024-06-14,49.06999969482422
2024-06-17,49.36000061035156
2024-06-18,49.5099983215332
2024-06-20,49.720001220703125
2024-06-21,49.63999938964844
2024-06-24,49.9900016784668
2024-06-25,49.5099983215332
2024-06-26,49.2599983215332
2024-06-27,49.279998779296875
2024-06-28,49.279998779296875
2024-07-01,49.11000061035156
2024-07-02,49.349998474121094
2024-07-03,49.380001068115234
2024-07-05,49.29999923706055
2024-07-08,49.36000061035156
2024-07-09,49.349998474121094
2024-07-10,49.83000183105469
2024-07-11,50.20000076293945
2024-07-12,50.43000030517578
2024-07-15,50.599998474121094
2024-07-16,51.290000915527344
2024-07-17,51.529998779296875
2024-07-18,51.16999816894531
2024-07-19,50.63999938964844
2024-07-22,50.9900016784668
2024-07-23,50.70000076293945
2024-07-24,50.43000030517578
2024-07-25,50.650001525878906
2024-07-26,51.33000183105469
2024-07-29,51.290000915527344
2024-07-30,51.650001525878906
2024-07-31,51.81999969482422
2024-08-01,51.310001373291016
2024-08-02,50.66999816894531
2024-08-05,49.52000045776367
2024-08-06,49.88999938964844
2024-08-07,49.81999969482422
2024-08-08,50.369998931884766
2024-08-09,50.45000076293945
2024-08-12,50.310001373291016
2024-08-13,50.72999954223633
2024-08-14,51.119998931884766
2024-08-15,51.630001068115234
2024-08-16,51.75
2024-08-19,52.029998779296875
2024-08-20,51.84000015258789
2024-08-21,52.09000015258789
2024-08-22,52.04999923706055
2024-08-23,52.540000915527344
2024-08-26,52.650001525878906
2024-08-27,52.7599983215332
2024-08-28,52.77000045776367
2024-08-29,53.040000915527344
2024-08-30,53.459999084472656
2024-09-03,52.869998931884766
2024-09-04,52.970001220703125
2024-09-05,52.470001220703125
2024-09-06,51.939998626708984
2024-09-09,52.58000183105469
2024-09-10,52.310001373291016
2024-09-11,52.2400016784668
2024-09-12,52.400001525878906
2024-09-13,52.7400016784668
2024-09-16,53.119998931884766
2024-09-17,53.06999969482422
2024-09-18,52.86000061035156
2024-09-19,53.31999969482422
2024-09-20,53.16999816894531
2024-09-23,53.310001373291016
2024-09-24,53.220001220703125
2024-09-25,52.869998931884766
2024-09-26,52.959999084472656
2024-09-27,53.150001525878906
2024-09-30,53.20000076293945
2024-10-01,53.130001068115234
2024-10-02,53.150001525878906
2024-10-03,52.83000183105469
2024-10-04,53.16999816894531
2024-10-07,52.70000076293945
2024-10-08,52.84000015258789
2024-10-09,53.27000045776367
2024-10-10,53.099998474121094
2024-10-11,53.650001525878906
2024-10-14,54.0
2024-10-15,53.68000030517578
2024-10-16,54.18000030517578
2024-10-17,54.11000061035156
2024-10-18,54.08000183105469
2024-10-21,53.560001373291016
2024-10-22,53.40999984741211
2024-10-23,53.400001525878906
2024-10-24,53.310001373291016
2024-10-25,52.97999954223633
2024-10-28,53.150001525878906
2024-10-29,52.790000915527344
2024-10-30,52.7400016784668
2024-10-31,52.45000076293945
2024-11-01,52.54999923706055
2024-11-04,52.40999984741211
2024-11-05,52.83000183105469
2024-11-06,54.130001068115234
2024-11-07,54.04999923706055
2024-11-08,54.40999984741211
2024-11-11,54.599998474121094
2024-11-12,54.29999923706055
2024-11-13,54.27000045776367
2024-11-14,53.72999954223633
2024-11-15,53.52000045776367
2024-11-18,53.79999923706055
2024-11-19,53.47999954223633
2024-11-20,53.41999816894531
2024-11-21,54.029998779296875
