Date,VDIGX
2023-01-05,34.880001068115234
2023-01-06,35.58000183105469
2023-01-09,35.34000015258789
2023-01-10,35.4900016784668
2023-01-11,35.75
2023-01-12,35.7599983215332
2023-01-13,35.70000076293945
2023-01-17,35.54999923706055
2023-01-18,34.84000015258789
2023-01-19,34.56999969482422
2023-01-20,34.97999954223633
2023-01-23,35.150001525878906
2023-01-24,35.2400016784668
2023-01-25,35.16999816894531
2023-01-26,35.18000030517578
2023-01-27,35.119998931884766
2023-01-30,34.90999984741211
2023-01-31,35.40999984741211
2023-02-01,35.630001068115234
2023-02-02,35.650001525878906
2023-02-03,35.41999816894531
2023-02-06,35.290000915527344
2023-02-07,35.439998626708984
2023-02-08,35.22999954223633
2023-02-09,34.91999816894531
2023-02-10,35.13999938964844
2023-02-13,35.45000076293945
2023-02-14,35.310001373291016
2023-02-15,35.34000015258789
2023-02-16,35.0
2023-02-17,35.16999816894531
2023-02-21,34.720001220703125
2023-02-22,34.650001525878906
2023-02-23,34.720001220703125
2023-02-24,34.5099983215332
2023-02-27,34.59000015258789
2023-02-28,34.43000030517578
2023-03-01,34.310001373291016
2023-03-02,34.619998931884766
2023-03-03,34.939998626708984
2023-03-06,34.959999084472656
2023-03-07,34.5
2023-03-08,34.47999954223633
2023-03-09,34.029998779296875
2023-03-10,33.72999954223633
2023-03-13,33.709999084472656
2023-03-14,34.09000015258789
2023-03-15,33.86000061035156
2023-03-16,34.27000045776367
2023-03-17,33.88999938964844
2023-03-20,34.2400016784668
2023-03-21,34.4900016784668
2023-03-22,34.0099983215332
2023-03-23,34.09000015258789
2023-03-24,34.38999938964844
2023-03-27,34.4900016784668
2023-03-28,34.400001525878906
2023-03-29,34.72999954223633
2023-03-30,34.849998474121094
2023-03-31,35.22999954223633
2023-04-03,35.45000076293945
2023-04-04,35.33000183105469
2023-04-05,35.33000183105469
2023-04-06,35.400001525878906
2023-04-10,35.47999954223633
2023-04-11,35.560001373291016
2023-04-12,35.529998779296875
2023-04-13,35.869998931884766
2023-04-14,35.689998626708984
2023-04-17,35.849998474121094
2023-04-18,35.880001068115234
2023-04-19,35.939998626708984
2023-04-20,35.93000030517578
2023-04-21,35.970001220703125
2023-04-24,36.040000915527344
2023-04-25,35.54999923706055
2023-04-26,35.220001220703125
2023-04-27,35.689998626708984
2023-04-28,35.970001220703125
2023-05-01,36.02000045776367
2023-05-02,35.75
2023-05-03,35.52000045776367
2023-05-04,35.310001373291016
2023-05-05,35.720001220703125
2023-05-08,35.630001068115234
2023-05-09,35.529998779296875
2023-05-10,35.560001373291016
2023-05-11,35.40999984741211
2023-05-12,35.4900016784668
2023-05-15,35.5
2023-05-16,35.18000030517578
2023-05-17,35.400001525878906
2023-05-18,35.4900016784668
2023-05-19,35.470001220703125
2023-05-22,35.290000915527344
2023-05-23,34.79999923706055
2023-05-24,34.540000915527344
2023-05-25,34.459999084472656
2023-05-26,34.720001220703125
2023-05-30,34.56999969482422
2023-05-31,34.45000076293945
2023-06-01,34.77000045776367
2023-06-02,35.310001373291016
2023-06-05,35.16999816894531
2023-06-06,35.13999938964844
2023-06-07,35.189998626708984
2023-06-08,35.25
2023-06-09,35.290000915527344
2023-06-12,35.439998626708984
2023-06-13,35.61000061035156
2023-06-14,35.63999938964844
2023-06-15,36.11000061035156
2023-06-16,36.119998931884766
2023-06-20,35.869998931884766
2023-06-21,35.939998626708984
2023-06-22,35.97999954223633
2023-06-23,35.75
2023-06-26,35.709999084472656
2023-06-27,35.91999816894531
2023-06-28,35.560001373291016
2023-06-29,35.869998931884766
2023-06-30,36.20000076293945
2023-07-03,36.130001068115234
2023-07-05,36.02000045776367
2023-07-06,35.779998779296875
2023-07-07,35.4900016784668
2023-07-10,35.68000030517578
2023-07-11,35.900001525878906
2023-07-12,35.9900016784668
2023-07-13,36.13999938964844
2023-07-14,36.2599983215332
2023-07-17,36.27000045776367
2023-07-18,36.34000015258789
2023-07-19,36.380001068115234
2023-07-20,36.59000015258789
2023-07-21,36.7400016784668
2023-07-24,36.849998474121094
2023-07-25,36.7599983215332
2023-07-26,36.86000061035156
2023-07-27,36.40999984741211
2023-07-28,36.540000915527344
2023-07-31,36.4900016784668
2023-08-01,36.45000076293945
2023-08-02,36.20000076293945
2023-08-03,36.099998474121094
2023-08-04,35.88999938964844
2023-08-07,36.25
2023-08-08,36.02000045776367
2023-08-09,36.02000045776367
2023-08-10,36.02000045776367
2023-08-11,36.08000183105469
2023-08-14,36.11000061035156
2023-08-15,35.7599983215332
2023-08-16,35.68000030517578
2023-08-17,35.470001220703125
2023-08-18,35.4900016784668
2023-08-21,35.43000030517578
2023-08-22,35.36000061035156
2023-08-23,35.54999923706055
2023-08-24,35.2599983215332
2023-08-25,35.52000045776367
2023-08-28,35.63999938964844
2023-08-29,35.900001525878906
2023-08-30,36.0
2023-08-31,35.779998779296875
2023-09-01,35.86000061035156
2023-09-05,35.529998779296875
2023-09-06,35.34000015258789
2023-09-07,35.41999816894531
2023-09-08,35.369998931884766
2023-09-11,35.5099983215332
2023-09-12,35.380001068115234
2023-09-13,35.4900016784668
2023-09-14,35.7400016784668
2023-09-15,35.529998779296875
2023-09-18,35.540000915527344
2023-09-19,35.43000030517578
2023-09-20,35.33000183105469
2023-09-21,34.81999969482422
2023-09-22,34.70000076293945
2023-09-25,34.709999084472656
2023-09-26,34.279998779296875
2023-09-27,34.15999984741211
2023-09-28,34.290000915527344
2023-09-29,34.220001220703125
2023-10-02,34.09000015258789
2023-10-03,33.790000915527344
2023-10-04,33.939998626708984
2023-10-05,33.779998779296875
2023-10-06,34.02000045776367
2023-10-09,34.34000015258789
2023-10-10,34.52000045776367
2023-10-11,34.459999084472656
2023-10-12,34.18000030517578
2023-10-13,34.310001373291016
2023-10-16,34.650001525878906
2023-10-17,34.720001220703125
2023-10-18,34.470001220703125
2023-10-19,34.310001373291016
2023-10-20,34.040000915527344
2023-10-23,33.869998931884766
2023-10-24,34.08000183105469
2023-10-25,34.0
2023-10-26,33.7400016784668
2023-10-27,33.41999816894531
2023-10-30,33.83000183105469
2023-10-31,34.220001220703125
2023-11-01,34.31999969482422
2023-11-02,34.849998474121094
2023-11-03,35.060001373291016
2023-11-06,35.060001373291016
2023-11-07,35.060001373291016
2023-11-08,35.060001373291016
2023-11-09,34.83000183105469
2023-11-10,35.04999923706055
2023-11-13,35.09000015258789
2023-11-14,35.540000915527344
2023-11-15,35.58000183105469
2023-11-16,35.7400016784668
2023-11-17,35.70000076293945
2023-11-20,35.869998931884766
2023-11-21,36.02000045776367
2023-11-22,36.209999084472656
2023-11-24,36.310001373291016
2023-11-27,36.16999816894531
2023-11-28,36.189998626708984
2023-11-29,36.22999954223633
2023-11-30,36.56999969482422
2023-12-01,36.84000015258789
2023-12-04,36.810001373291016
2023-12-05,36.63999938964844
2023-12-06,36.61000061035156
2023-12-07,36.61000061035156
2023-12-08,36.59000015258789
2023-12-11,36.900001525878906
2023-12-12,37.11000061035156
2023-12-13,37.529998779296875
2023-12-14,37.29999923706055
2023-12-15,37.209999084472656
2023-12-18,37.369998931884766
2023-12-19,37.52000045776367
2023-12-20,37.029998779296875
2023-12-21,37.40999984741211
2023-12-22,37.439998626708984
2023-12-26,37.59000015258789
2023-12-27,37.119998931884766
2023-12-28,37.189998626708984
2023-12-29,37.209999084472656
2024-01-02,37.2599983215332
2024-01-03,36.9900016784668
2024-01-04,37.029998779296875
2024-01-05,36.95000076293945
2024-01-08,37.22999954223633
2024-01-09,37.130001068115234
2024-01-10,37.29999923706055
2024-01-11,37.279998779296875
2024-01-12,37.400001525878906
2024-01-16,37.220001220703125
2024-01-17,37.119998931884766
2024-01-18,37.310001373291016
2024-01-19,37.52000045776367
2024-01-22,37.529998779296875
2024-01-23,37.650001525878906
2024-01-24,37.400001525878906
2024-01-25,37.439998626708984
2024-01-26,37.61000061035156
2024-01-29,37.810001373291016
2024-01-30,37.939998626708984
2024-01-31,37.7599983215332
2024-02-01,38.15999984741211
2024-02-02,38.11000061035156
2024-02-05,37.84000015258789
2024-02-06,38.11000061035156
2024-02-07,38.310001373291016
2024-02-08,38.290000915527344
2024-02-09,38.290000915527344
2024-02-12,38.310001373291016
2024-02-13,37.9900016784668
2024-02-14,38.2400016784668
2024-02-15,38.5099983215332
2024-02-16,38.43000030517578
2024-02-20,38.459999084472656
2024-02-21,38.63999938964844
2024-02-22,39.029998779296875
2024-02-23,39.15999984741211
2024-02-26,39.0
2024-02-27,39.02000045776367
2024-02-28,39.060001373291016
2024-02-29,38.97999954223633
2024-03-01,39.029998779296875
2024-03-04,39.040000915527344
2024-03-05,38.779998779296875
2024-03-06,38.88999938964844
2024-03-07,39.060001373291016
2024-03-08,38.97999954223633
2024-03-11,39.09000015258789
2024-03-12,39.29999923706055
2024-03-13,39.29999923706055
2024-03-14,39.150001525878906
2024-03-15,38.93000030517578
2024-03-18,38.91999816894531
2024-03-19,39.15999984741211
2024-03-20,39.36000061035156
2024-03-21,39.349998474121094
2024-03-22,39.130001068115234
2024-03-25,38.880001068115234
2024-03-26,38.869998931884766
2024-03-27,38.95000076293945
2024-03-28,39.02000045776367
2024-04-01,38.70000076293945
2024-04-02,38.41999816894531
2024-04-03,38.220001220703125
2024-04-04,37.880001068115234
2024-04-05,38.119998931884766
2024-04-08,38.11000061035156
2024-04-09,38.220001220703125
2024-04-10,37.7599983215332
2024-04-11,37.709999084472656
2024-04-12,37.369998931884766
2024-04-15,37.189998626708984
2024-04-16,37.150001525878906
2024-04-17,37.189998626708984
2024-04-18,37.189998626708984
2024-04-19,37.40999984741211
2024-04-22,37.650001525878906
2024-04-23,37.900001525878906
2024-04-24,37.849998474121094
2024-04-25,37.849998474121094
2024-04-26,37.849998474121094
2024-04-29,37.90999984741211
2024-04-30,37.599998474121094
2024-05-01,37.59000015258789
2024-05-02,37.63999938964844
2024-05-03,37.84000015258789
2024-05-06,38.029998779296875
2024-05-07,38.310001373291016
2024-05-08,38.31999969482422
2024-05-09,38.560001373291016
2024-05-10,38.709999084472656
2024-05-13,38.65999984741211
2024-05-14,38.709999084472656
2024-05-15,38.970001220703125
2024-05-16,39.119998931884766
2024-05-17,39.20000076293945
2024-05-20,39.0099983215332
2024-05-21,39.02000045776367
2024-05-22,39.119998931884766
2024-05-23,38.560001373291016
2024-05-24,38.58000183105469
2024-05-28,38.189998626708984
2024-05-29,37.81999969482422
2024-05-30,37.95000076293945
2024-05-31,38.40999984741211
2024-06-03,38.369998931884766
2024-06-04,38.599998474121094
2024-06-05,38.72999954223633
2024-06-06,38.84000015258789
2024-06-07,38.77000045776367
2024-06-10,38.65999984741211
2024-06-11,38.630001068115234
2024-06-12,38.61000061035156
2024-06-13,38.52000045776367
2024-06-14,38.5099983215332
2024-06-17,38.70000076293945
2024-06-18,38.75
2024-06-20,38.900001525878906
2024-06-21,39.02000045776367
2024-06-24,39.119998931884766
2024-06-25,38.86000061035156
2024-06-26,38.790000915527344
2024-06-27,38.709999084472656
2024-06-28,38.119998931884766
2024-07-01,37.939998626708984
2024-07-02,38.06999969482422
2024-07-03,38.09000015258789
2024-07-05,38.25
2024-07-08,38.130001068115234
2024-07-09,38.0
2024-07-10,38.29999923706055
2024-07-11,38.4900016784668
2024-07-12,38.7599983215332
2024-07-15,38.77000045776367
2024-07-16,39.279998779296875
2024-07-17,39.59000015258789
2024-07-18,39.220001220703125
2024-07-19,39.04999923706055
2024-07-22,39.31999969482422
2024-07-23,39.16999816894531
2024-07-24,38.869998931884766
2024-07-25,38.810001373291016
2024-07-26,39.290000915527344
2024-07-29,39.38999938964844
2024-07-30,39.45000076293945
2024-07-31,39.529998779296875
2024-08-01,39.58000183105469
2024-08-02,39.599998474121094
2024-08-05,38.560001373291016
2024-08-06,38.7599983215332
2024-08-07,38.63999938964844
2024-08-08,39.09000015258789
2024-08-09,39.11000061035156
2024-08-12,39.02000045776367
2024-08-13,39.349998474121094
2024-08-14,39.5099983215332
2024-08-15,39.880001068115234
2024-08-16,39.9900016784668
2024-08-19,40.15999984741211
2024-08-20,40.279998779296875
2024-08-21,40.4900016784668
2024-08-22,40.43000030517578
2024-08-23,40.66999816894531
2024-08-26,40.77000045776367
2024-08-27,40.939998626708984
2024-08-28,40.810001373291016
2024-08-29,41.0
2024-08-30,41.220001220703125
2024-09-03,41.060001373291016
2024-09-04,41.189998626708984
2024-09-05,40.939998626708984
2024-09-06,40.720001220703125
2024-09-09,41.189998626708984
2024-09-10,41.290000915527344
2024-09-11,41.209999084472656
2024-09-12,41.349998474121094
2024-09-13,41.529998779296875
2024-09-16,41.72999954223633
2024-09-17,41.540000915527344
2024-09-18,41.310001373291016
2024-09-19,41.540000915527344
2024-09-20,41.5099983215332
2024-09-23,41.63999938964844
2024-09-24,41.540000915527344
2024-09-25,41.380001068115234
2024-09-26,41.630001068115234
2024-09-27,41.650001525878906
2024-09-30,41.79999923706055
2024-10-01,41.66999816894531
2024-10-02,41.529998779296875
2024-10-03,41.2599983215332
2024-10-04,41.2599983215332
2024-10-07,40.83000183105469
2024-10-08,41.119998931884766
2024-10-09,41.459999084472656
2024-10-10,41.31999969482422
2024-10-11,41.560001373291016
2024-10-14,41.900001525878906
2024-10-15,41.79999923706055
2024-10-16,42.029998779296875
2024-10-17,42.0
2024-10-18,42.209999084472656
2024-10-21,41.849998474121094
2024-10-22,41.66999816894531
2024-10-23,41.43000030517578
2024-10-24,41.189998626708984
2024-10-25,40.90999984741211
2024-10-28,40.959999084472656
2024-10-29,40.77000045776367
2024-10-30,40.650001525878906
2024-10-31,40.22999954223633
2024-11-01,40.38999938964844
2024-11-04,40.290000915527344
2024-11-05,40.54999923706055
2024-11-06,40.880001068115234
2024-11-07,41.040000915527344
2024-11-08,41.2400016784668
2024-11-11,41.310001373291016
2024-11-12,41.2400016784668
2024-11-13,41.22999954223633
2024-11-14,40.90999984741211
2024-11-15,40.66999816894531
2024-11-18,40.7599983215332
2024-11-19,40.5
2024-11-20,40.529998779296875
2024-11-21,40.880001068115234
