Date,RSLCX
2022-06-13,51.06999969482422
2022-06-14,50.72999954223633
2022-06-15,51.52000045776367
2022-06-16,49.560001373291016
2022-06-17,50.060001373291016
2022-06-21,50.77000045776367
2022-06-22,50.459999084472656
2022-06-23,51.06999969482422
2022-06-24,52.59000015258789
2022-06-27,52.630001068115234
2022-06-28,51.83000183105469
2022-06-29,51.43000030517578
2022-06-30,50.970001220703125
2022-07-01,51.31999969482422
2022-07-05,51.45000076293945
2022-07-06,51.33000183105469
2022-07-07,52.400001525878906
2022-07-08,52.459999084472656
2022-07-11,51.400001525878906
2022-07-12,51.04999923706055
2022-07-13,50.90999984741211
2022-07-14,50.470001220703125
2022-07-15,51.22999954223633
2022-07-18,51.41999816894531
2022-07-19,52.630001068115234
2022-07-20,53.220001220703125
2022-07-21,53.84000015258789
2022-07-22,53.36000061035156
2022-07-25,53.400001525878906
2022-07-26,52.66999816894531
2022-07-27,53.86000061035156
2022-07-28,54.540000915527344
2022-07-29,55.09000015258789
2022-08-01,55.16999816894531
2022-08-02,54.810001373291016
2022-08-03,55.54999923706055
2022-08-04,55.79999923706055
2022-08-05,55.849998474121094
2022-08-08,56.22999954223633
2022-08-09,55.349998474121094
2022-08-10,56.880001068115234
2022-08-11,56.95000076293945
2022-08-12,57.65999984741211
2022-08-15,57.58000183105469
2022-08-16,57.4900016784668
2022-08-17,56.75
2022-08-18,56.900001525878906
2022-08-19,55.720001220703125
2022-08-22,54.599998474121094
2022-08-23,54.720001220703125
2022-08-24,55.08000183105469
2022-08-25,55.880001068115234
2022-08-26,54.2599983215332
2022-08-29,53.900001525878906
2022-08-30,53.5099983215332
2022-08-31,53.34000015258789
2022-09-01,52.61000061035156
2022-09-02,52.380001068115234
2022-09-06,52.06999969482422
2022-09-07,52.90999984741211
2022-09-08,53.310001373291016
2022-09-09,54.369998931884766
2022-09-12,55.02000045776367
2022-09-13,53.08000183105469
2022-09-14,53.2400016784668
2022-09-15,52.869998931884766
2022-09-16,52.13999938964844
2022-09-19,52.349998474121094
2022-09-20,51.75
2022-09-21,51.0
2022-09-22,50.09000015258789
2022-09-23,49.0099983215332
2022-09-26,48.40999984741211
2022-09-27,48.540000915527344
2022-09-28,49.56999969482422
2022-09-29,48.630001068115234
2022-09-30,48.59000015258789
2022-10-03,49.689998626708984
2022-10-04,51.5099983215332
2022-10-05,51.209999084472656
2022-10-06,50.88999938964844
2022-10-07,49.630001068115234
2022-10-10,49.16999816894531
2022-10-11,48.790000915527344
2022-10-12,48.630001068115234
2022-10-13,49.290000915527344
2022-10-14,48.209999084472656
2022-10-17,49.47999954223633
2022-10-18,50.13999938964844
2022-10-19,49.18000030517578
2022-10-20,48.810001373291016
2022-10-21,49.560001373291016
2022-10-24,49.599998474121094
2022-10-25,50.7599983215332
2022-10-26,51.13999938964844
2022-10-27,50.880001068115234
2022-10-28,51.54999923706055
2022-10-31,51.29999923706055
2022-11-01,51.61000061035156
2022-11-02,50.599998474121094
2022-11-03,50.2400016784668
2022-11-04,51.119998931884766
2022-11-07,51.52000045776367
2022-11-08,51.900001525878906
2022-11-09,50.75
2022-11-10,53.47999954223633
2022-11-11,54.52000045776367
2022-11-14,53.93000030517578
2022-11-15,54.52000045776367
2022-11-16,53.689998626708984
2022-11-17,53.220001220703125
2022-11-18,53.29999923706055
2022-11-21,52.88999938964844
2022-11-22,53.369998931884766
2022-11-23,53.77000045776367
2022-11-25,53.95000076293945
2022-11-28,53.20000076293945
2022-11-29,53.2599983215332
2022-11-30,54.720001220703125
2022-12-01,55.11000061035156
2022-12-02,55.25
2022-12-05,54.13999938964844
2022-12-06,53.380001068115234
2022-12-07,53.40999984741211
2022-12-08,53.849998474121094
2022-12-09,53.650001525878906
2022-12-12,54.09000015258789
2022-12-13,54.619998931884766
2022-12-14,54.59000015258789
2022-12-15,53.22999954223633
2022-12-16,52.81999969482422
2022-12-19,52.189998626708984
2022-12-20,52.31999969482422
2022-12-21,52.88999938964844
2022-12-22,52.27000045776367
2022-12-23,52.27000045776367
2022-12-27,52.11000061035156
2022-12-28,51.54999923706055
2022-12-29,52.630001068115234
2022-12-30,52.400001525878906
2023-01-03,52.25
2023-01-04,52.91999816894531
2023-01-05,52.66999816894531
2023-01-06,53.70000076293945
2023-01-09,54.25
2023-01-10,54.630001068115234
2023-01-11,55.25
2023-01-12,55.7599983215332
2023-01-13,56.130001068115234
2023-01-17,56.18000030517578
2023-01-18,55.849998474121094
2023-01-19,55.459999084472656
2023-01-20,56.310001373291016
2023-01-23,56.9900016784668
2023-01-24,56.849998474121094
2023-01-25,56.869998931884766
2023-01-26,57.18000030517578
2023-01-27,57.41999816894531
2023-01-30,56.689998626708984
2023-01-31,57.5099983215332
2023-02-01,58.5
2023-02-02,59.52000045776367
2023-02-03,58.779998779296875
2023-02-06,57.970001220703125
2023-02-07,58.40999984741211
2023-02-08,57.97999954223633
2023-02-09,57.599998474121094
2023-02-10,57.2400016784668
2023-02-13,57.810001373291016
2023-02-14,57.880001068115234
2023-02-15,58.099998474121094
2023-02-16,57.689998626708984
2023-02-17,57.529998779296875
2023-02-21,56.45000076293945
2023-02-22,56.34000015258789
2023-02-23,56.599998474121094
2023-02-24,56.0099983215332
2023-02-27,56.31999969482422
2023-02-28,56.25
2023-03-01,56.36000061035156
2023-03-02,56.529998779296875
2023-03-03,57.380001068115234
2023-03-06,56.97999954223633
2023-03-07,56.22999954223633
2023-03-08,56.290000915527344
2023-03-09,55.2400016784668
2023-03-10,54.040000915527344
2023-03-13,53.58000183105469
2023-03-14,54.290000915527344
2023-03-15,53.279998779296875
2023-03-16,54.0
2023-03-17,53.33000183105469
2023-03-20,53.70000076293945
2023-03-21,54.5
2023-03-22,53.83000183105469
2023-03-23,54.060001373291016
2023-03-24,53.84000015258789
2023-03-27,54.130001068115234
2023-03-28,54.119998931884766
2023-03-29,54.689998626708984
2023-03-30,55.029998779296875
2023-03-31,55.72999954223633
2023-04-03,55.70000076293945
2023-04-04,55.25
2023-04-05,54.560001373291016
2023-04-06,54.540000915527344
2023-04-10,54.77000045776367
2023-04-11,55.279998779296875
2023-04-12,55.22999954223633
2023-04-13,55.97999954223633
2023-04-14,55.779998779296875
2023-04-17,55.95000076293945
2023-04-18,56.15999984741211
2023-04-19,56.0099983215332
2023-04-20,55.86000061035156
2023-04-21,55.970001220703125
2023-04-24,56.040000915527344
2023-04-25,55.04999923706055
2023-04-26,54.810001373291016
2023-04-27,55.630001068115234
2023-04-28,56.040000915527344
2023-05-01,55.970001220703125
2023-05-02,55.45000076293945
2023-05-03,55.54999923706055
2023-05-04,55.279998779296875
2023-05-05,56.08000183105469
2023-05-08,56.06999969482422
2023-05-09,55.849998474121094
2023-05-10,56.0
2023-05-11,55.81999969482422
2023-05-12,55.619998931884766
2023-05-15,56.099998474121094
2023-05-16,55.650001525878906
2023-05-17,56.060001373291016
2023-05-18,56.18000030517578
2023-05-19,56.099998474121094
2023-05-22,56.400001525878906
2023-05-23,55.790000915527344
2023-05-24,55.25
2023-05-25,55.04999923706055
2023-05-26,55.66999816894531
2023-05-30,55.47999954223633
2023-05-31,55.220001220703125
2023-06-01,55.86000061035156
2023-06-02,56.900001525878906
2023-06-05,56.630001068115234
2023-06-06,57.16999816894531
2023-06-07,57.220001220703125
2023-06-08,57.290000915527344
2023-06-09,57.130001068115234
2023-06-12,57.7400016784668
2023-06-13,58.31999969482422
2023-06-14,58.16999816894531
2023-06-15,58.75
2023-06-16,58.54999923706055
2023-06-20,58.099998474121094
2023-06-21,57.9900016784668
2023-06-22,57.68000030517578
2023-06-23,57.040000915527344
2023-06-26,57.029998779296875
2023-06-27,57.61000061035156
2023-06-28,57.77000045776367
2023-06-29,58.02000045776367
2023-06-30,58.540000915527344
2023-07-03,58.5099983215332
2023-07-05,58.119998931884766
2023-07-06,57.220001220703125
2023-07-07,57.689998626708984
2023-07-10,58.310001373291016
2023-07-11,58.93000030517578
2023-07-12,59.619998931884766
2023-07-13,60.33000183105469
2023-07-14,60.060001373291016
2023-07-17,60.11000061035156
2023-07-18,60.459999084472656
2023-07-19,60.63999938964844
2023-07-20,60.040000915527344
2023-07-21,59.970001220703125
2023-07-24,59.900001525878906
2023-07-25,60.11000061035156
2023-07-26,60.31999969482422
2023-07-27,59.810001373291016
2023-07-28,60.47999954223633
2023-07-31,60.630001068115234
2023-08-01,60.29999923706055
2023-08-02,59.22999954223633
2023-08-03,59.13999938964844
2023-08-04,59.2599983215332
2023-08-07,59.470001220703125
2023-08-08,58.81999969482422
2023-08-09,58.709999084472656
2023-08-10,58.75
2023-08-11,58.4900016784668
2023-08-14,58.439998626708984
2023-08-15,57.84000015258789
2023-08-16,57.369998931884766
2023-08-17,56.59000015258789
2023-08-18,56.630001068115234
2023-08-21,56.68000030517578
2023-08-22,56.79999923706055
2023-08-23,57.41999816894531
2023-08-24,56.709999084472656
2023-08-25,56.88999938964844
2023-08-28,57.130001068115234
2023-08-29,58.119998931884766
2023-08-30,58.29999923706055
2023-08-31,58.310001373291016
2023-09-01,58.5099983215332
2023-09-05,57.83000183105469
2023-09-06,57.65999984741211
2023-09-07,57.209999084472656
2023-09-08,57.06999969482422
2023-09-11,57.31999969482422
2023-09-12,56.90999984741211
2023-09-13,56.70000076293945
2023-09-14,57.13999938964844
2023-09-15,56.779998779296875
2023-09-18,56.5099983215332
2023-09-19,56.22999954223633
2023-09-20,56.0
2023-09-21,55.0099983215332
2023-09-22,55.02000045776367
2023-09-25,55.040000915527344
2023-09-26,54.2599983215332
2023-09-27,54.459999084472656
2023-09-28,54.970001220703125
2023-09-29,54.91999816894531
2023-10-02,54.310001373291016
2023-10-03,53.43000030517578
2023-10-04,53.540000915527344
2023-10-05,53.56999969482422
2023-10-06,54.09000015258789
2023-10-09,54.09000015258789
2023-10-10,54.81999969482422
2023-10-11,54.790000915527344
2023-10-12,54.040000915527344
2023-10-13,53.5099983215332
2023-10-16,53.9900016784668
2023-10-17,54.220001220703125
2023-10-18,53.2400016784668
2023-10-19,52.689998626708984
2023-10-20,52.20000076293945
2023-10-23,51.939998626708984
2023-10-24,52.220001220703125
2023-10-25,51.36000061035156
2023-10-26,51.130001068115234
2023-10-27,51.0
2023-10-30,51.400001525878906
2023-10-31,51.709999084472656
2023-11-01,52.029998779296875
2023-11-02,52.970001220703125
2023-11-03,54.13999938964844
2023-11-06,53.900001525878906
2023-11-07,53.880001068115234
2023-11-08,53.77000045776367
2023-11-09,53.439998626708984
2023-11-10,53.849998474121094
2023-11-13,53.869998931884766
2023-11-14,55.880001068115234
2023-11-15,56.040000915527344
2023-11-16,55.58000183105469
2023-11-17,56.13999938964844
2023-11-20,56.630001068115234
2023-11-21,56.220001220703125
2023-11-22,56.47999954223633
2023-11-24,56.720001220703125
2023-11-27,56.650001525878906
2023-11-28,56.61000061035156
2023-11-29,56.95000076293945
2023-11-30,57.040000915527344
2023-12-01,57.959999084472656
2023-12-04,57.849998474121094
2023-12-05,57.45000076293945
2023-12-06,57.560001373291016
2023-12-07,57.849998474121094
2023-12-08,58.150001525878906
2023-12-11,58.41999816894531
2023-12-12,58.40999984741211
2023-12-13,59.619998931884766
2023-12-14,61.040000915527344
2023-12-15,60.849998474121094
2023-12-18,60.709999084472656
2023-12-19,61.16999816894531
2023-12-20,60.25
2023-12-21,61.13999938964844
2023-12-22,61.439998626708984
2023-12-26,61.810001373291016
2023-12-27,62.220001220703125
2023-12-28,62.189998626708984
2023-12-29,61.81999969482422
2024-01-02,60.959999084472656
2024-01-03,59.72999954223633
2024-01-04,59.83000183105469
2024-01-05,59.689998626708984
2024-01-08,60.56999969482422
2024-01-09,60.2599983215332
2024-01-10,60.5
2024-01-11,60.43000030517578
2024-01-12,60.43000030517578
2024-01-16,59.709999084472656
2024-01-17,59.119998931884766
2024-01-18,59.41999816894531
2024-01-19,59.86000061035156
2024-01-22,60.45000076293945
2024-01-23,60.22999954223633
2024-01-24,60.04999923706055
2024-01-25,60.150001525878906
2024-01-26,60.189998626708984
2024-01-29,60.779998779296875
2024-01-30,60.4900016784668
2024-01-31,59.88999938964844
2024-02-01,60.689998626708984
2024-02-02,60.70000076293945
2024-02-05,60.70000076293945
2024-02-06,60.4900016784668
2024-02-07,60.790000915527344
2024-02-08,61.40999984741211
2024-02-09,61.790000915527344
2024-02-12,62.13999938964844
2024-02-13,60.95000076293945
2024-02-14,61.779998779296875
2024-02-15,62.529998779296875
2024-02-16,62.2400016784668
2024-02-20,61.81999969482422
2024-02-21,61.560001373291016
2024-02-22,62.36000061035156
2024-02-23,62.38999938964844
2024-02-26,62.470001220703125
2024-02-27,62.83000183105469
2024-02-28,62.560001373291016
2024-02-29,62.720001220703125
2024-03-01,63.310001373291016
2024-03-04,63.119998931884766
2024-03-05,62.45000076293945
2024-03-06,63.0
2024-03-07,63.52000045776367
2024-03-08,63.15999984741211
2024-03-11,62.81999969482422
2024-03-12,63.220001220703125
2024-03-13,63.099998474121094
2024-03-14,62.52000045776367
2024-03-15,62.349998474121094
2024-03-18,62.33000183105469
2024-03-19,62.47999954223633
2024-03-20,63.2400016784668
2024-03-21,63.650001525878906
2024-03-22,63.18000030517578
2024-03-25,63.099998474121094
2024-03-26,63.189998626708984
2024-03-27,63.83000183105469
2024-03-28,63.88999938964844
2024-04-01,63.560001373291016
2024-04-02,62.88999938964844
2024-04-03,63.22999954223633
2024-04-04,62.709999084472656
2024-04-05,63.20000076293945
2024-04-08,63.459999084472656
2024-04-09,63.52000045776367
2024-04-10,62.52000045776367
2024-04-11,62.68000030517578
2024-04-12,61.43000030517578
2024-04-15,60.68000030517578
2024-04-16,60.25
2024-04-17,59.900001525878906
2024-04-18,59.779998779296875
2024-04-19,59.439998626708984
2024-04-22,59.790000915527344
2024-04-23,60.86000061035156
2024-04-24,60.77000045776367
2024-04-25,60.43000030517578
2024-04-26,60.7599983215332
2024-04-29,61.22999954223633
2024-04-30,60.36000061035156
2024-05-01,60.290000915527344
2024-05-02,60.93000030517578
2024-05-03,61.459999084472656
2024-05-06,62.20000076293945
2024-05-07,62.20000076293945
2024-05-08,62.0
2024-05-09,62.31999969482422
2024-05-10,62.38999938964844
2024-05-13,62.25
2024-05-14,62.779998779296875
2024-05-15,63.52000045776367
2024-05-16,63.27000045776367
2024-05-17,63.220001220703125
2024-05-20,63.529998779296875
2024-05-21,63.18000030517578
2024-05-22,62.790000915527344
2024-05-23,62.2599983215332
2024-05-24,62.849998474121094
2024-05-28,62.650001525878906
2024-05-29,61.790000915527344
2024-05-30,62.11000061035156
2024-05-31,62.470001220703125
2024-06-03,62.459999084472656
2024-06-04,61.79999923706055
2024-06-05,62.7400016784668
2024-06-06,62.58000183105469
2024-06-07,62.099998474121094
2024-06-10,62.33000183105469
2024-06-11,62.0099983215332
2024-06-12,62.88999938964844
2024-06-13,62.349998474121094
2024-06-14,61.77000045776367
2024-06-17,62.119998931884766
2024-06-18,62.22999954223633
2024-06-20,62.0099983215332
2024-06-21,61.93000030517578
2024-06-24,62.18000030517578
2024-06-25,61.849998474121094
2024-06-26,61.709999084472656
2024-06-27,61.88999938964844
2024-06-28,62.0099983215332
2024-07-01,61.70000076293945
2024-07-02,61.66999816894531
2024-07-03,62.15999984741211
2024-07-05,62.529998779296875
2024-07-08,62.5099983215332
2024-07-09,62.25
2024-07-10,62.70000076293945
2024-07-11,63.61000061035156
2024-07-12,64.27999877929688
2024-07-15,64.54000091552734
2024-07-16,65.62999725341797
2024-07-17,64.66999816894531
2024-07-18,63.95000076293945
2024-07-19,63.5099983215332
2024-07-22,64.0999984741211
2024-07-23,64.2300033569336
2024-07-24,62.93000030517578
2024-07-25,63.0099983215332
2024-07-26,63.7400016784668
2024-07-29,63.630001068115234
2024-07-30,63.619998931884766
2024-07-31,64.37999725341797
2024-08-01,62.68000030517578
2024-08-02,61.099998474121094
2024-08-05,59.38999938964844
2024-08-06,59.939998626708984
2024-08-07,59.599998474121094
2024-08-08,60.84000015258789
2024-08-09,60.849998474121094
2024-08-12,60.66999816894531
2024-08-13,61.689998626708984
2024-08-14,61.72999954223633
2024-08-15,62.81999969482422
2024-08-16,62.97999954223633
2024-08-19,63.61000061035156
2024-08-20,63.38999938964844
2024-08-21,64.0199966430664
2024-08-22,63.599998474121094
2024-08-23,64.91999816894531
2024-08-26,64.69999694824219
2024-08-27,64.56999969482422
2024-08-28,64.12999725341797
2024-08-29,64.33999633789062
2024-08-30,64.79000091552734
2024-09-03,63.099998474121094
2024-09-04,63.08000183105469
2024-09-05,62.790000915527344
2024-09-06,61.77000045776367
2024-09-09,62.20000076293945
2024-09-10,62.16999816894531
2024-09-11,62.68000030517578
2024-09-12,63.40999984741211
2024-09-13,64.23999786376953
2024-09-16,64.44000244140625
2024-09-17,64.72000122070312
2024-09-18,64.54000091552734
2024-09-19,65.66999816894531
2024-09-20,65.36000061035156
2024-09-23,65.41000366210938
2024-09-24,65.66000366210938
2024-09-25,65.23999786376953
2024-09-26,66.06999969482422
2024-09-27,66.02999877929688
2024-09-30,65.95999908447266
2024-10-01,65.33000183105469
2024-10-02,65.1500015258789
2024-10-03,64.69999694824219
2024-10-04,65.18000030517578
2024-10-07,64.69999694824219
2024-10-08,64.98999786376953
2024-10-09,65.27999877929688
2024-10-10,64.91999816894531
2024-10-11,65.69000244140625
2024-10-14,65.95999908447266
2024-10-15,65.5999984741211
2024-10-16,65.9800033569336
2024-10-17,65.75
2024-10-18,65.7300033569336
2024-10-21,65.05000305175781
2024-10-22,64.55999755859375
2024-10-23,64.0199966430664
2024-10-24,64.41999816894531
2024-10-25,64.19000244140625
2024-10-28,64.75
2024-10-29,64.72000122070312
2024-10-30,64.56999969482422
2024-10-31,63.84000015258789
2024-11-01,64.02999877929688
2024-11-04,64.16999816894531
2024-11-05,65.0
2024-11-06,66.08000183105469
2024-11-07,66.5
2024-11-08,66.55000305175781
2024-11-11,66.7699966430664
2024-11-12,65.73999786376953
2024-11-13,65.0999984741211
2024-11-14,64.76000213623047
2024-11-15,63.970001220703125
2024-11-18,64.04000091552734
2024-11-19,64.4000015258789
2024-11-20,64.43000030517578
2024-11-21,65.11000061035156
