Date,RERCX
2023-01-05,48.15999984741211
2023-01-06,49.279998779296875
2023-01-09,49.90999984741211
2023-01-10,49.86000061035156
2023-01-11,50.16999816894531
2023-01-12,50.75
2023-01-13,51.2599983215332
2023-01-17,51.29999923706055
2023-01-18,51.27000045776367
2023-01-19,51.099998474121094
2023-01-20,51.72999954223633
2023-01-23,52.029998779296875
2023-01-24,52.0099983215332
2023-01-25,52.18000030517578
2023-01-26,52.5
2023-01-27,52.34000015258789
2023-01-30,51.84000015258789
2023-01-31,52.029998779296875
2023-02-01,52.540000915527344
2023-02-02,52.79999923706055
2023-02-03,52.369998931884766
2023-02-06,51.599998474121094
2023-02-07,51.93000030517578
2023-02-08,51.720001220703125
2023-02-09,51.7599983215332
2023-02-10,51.400001525878906
2023-02-13,51.81999969482422
2023-02-14,51.900001525878906
2023-02-15,51.81999969482422
2023-02-16,51.52000045776367
2023-02-17,51.310001373291016
2023-02-21,50.720001220703125
2023-02-22,50.439998626708984
2023-02-23,50.529998779296875
2023-02-24,49.790000915527344
2023-02-27,50.22999954223633
2023-02-28,50.04999923706055
2023-03-01,50.40999984741211
2023-03-02,50.599998474121094
2023-03-03,51.36000061035156
2023-03-06,51.25
2023-03-07,50.66999816894531
2023-03-08,50.70000076293945
2023-03-09,50.310001373291016
2023-03-10,49.72999954223633
2023-03-13,49.400001525878906
2023-03-14,49.9900016784668
2023-03-15,48.58000183105469
2023-03-16,49.36000061035156
2023-03-17,49.15999984741211
2023-03-20,49.58000183105469
2023-03-21,50.349998474121094
2023-03-22,50.31999969482422
2023-03-23,50.720001220703125
2023-03-24,50.310001373291016
2023-03-27,50.650001525878906
2023-03-28,50.75
2023-03-29,51.470001220703125
2023-03-30,51.970001220703125
2023-03-31,52.36000061035156
2023-04-03,52.61000061035156
2023-04-04,52.54999923706055
2023-04-05,52.04999923706055
2023-04-06,52.130001068115234
2023-04-10,52.0099983215332
2023-04-11,52.31999969482422
2023-04-12,52.5099983215332
2023-04-13,53.31999969482422
2023-04-14,53.209999084472656
2023-04-17,53.11000061035156
2023-04-18,53.38999938964844
2023-04-19,53.02000045776367
2023-04-20,52.90999984741211
2023-04-21,53.029998779296875
2023-04-24,53.06999969482422
2023-04-25,52.25
2023-04-26,52.04999923706055
2023-04-27,52.68000030517578
2023-04-28,52.880001068115234
2023-05-01,52.709999084472656
2023-05-02,52.290000915527344
2023-05-03,52.31999969482422
2023-05-04,52.29999923706055
2023-05-05,53.02000045776367
2023-05-08,53.279998779296875
2023-05-09,52.97999954223633
2023-05-10,52.939998626708984
2023-05-11,52.75
2023-05-12,52.619998931884766
2023-05-15,53.11000061035156
2023-05-16,52.630001068115234
2023-05-17,52.84000015258789
2023-05-18,52.849998474121094
2023-05-19,53.11000061035156
2023-05-22,53.29999923706055
2023-05-23,52.349998474121094
2023-05-24,51.70000076293945
2023-05-25,51.560001373291016
2023-05-26,52.290000915527344
2023-05-30,51.70000076293945
2023-05-31,51.18000030517578
2023-06-01,51.880001068115234
2023-06-02,52.4900016784668
2023-06-05,52.36000061035156
2023-06-06,52.77000045776367
2023-06-07,52.349998474121094
2023-06-08,52.72999954223633
2023-06-09,52.689998626708984
2023-06-12,53.09000015258789
2023-06-13,53.4900016784668
2023-06-14,53.68000030517578
2023-06-15,54.18000030517578
2023-06-16,54.11000061035156
2023-06-20,53.34000015258789
2023-06-21,53.20000076293945
2023-06-22,52.959999084472656
2023-06-23,52.279998779296875
2023-06-26,52.15999984741211
2023-06-27,52.599998474121094
2023-06-28,52.7400016784668
2023-06-29,52.630001068115234
2023-06-30,53.279998779296875
2023-07-03,53.060001373291016
2023-07-05,52.810001373291016
2023-07-06,51.72999954223633
2023-07-07,51.9900016784668
2023-07-10,52.2400016784668
2023-07-11,52.779998779296875
2023-07-12,53.56999969482422
2023-07-13,54.68000030517578
2023-07-14,54.4900016784668
2023-07-17,54.36000061035156
2023-07-18,54.56999969482422
2023-07-19,54.5
2023-07-20,54.119998931884766
2023-07-21,54.13999938964844
2023-07-24,53.95000076293945
2023-07-25,54.2400016784668
2023-07-26,54.150001525878906
2023-07-27,54.04999923706055
2023-07-28,54.720001220703125
2023-07-31,54.810001373291016
2023-08-01,54.40999984741211
2023-08-02,53.220001220703125
2023-08-03,53.20000076293945
2023-08-04,53.2599983215332
2023-08-07,53.709999084472656
2023-08-08,53.43000030517578
2023-08-09,53.40999984741211
2023-08-10,53.59000015258789
2023-08-11,53.130001068115234
2023-08-14,52.91999816894531
2023-08-15,52.15999984741211
2023-08-16,51.84000015258789
2023-08-17,51.31999969482422
2023-08-18,51.2400016784668
2023-08-21,51.470001220703125
2023-08-22,51.439998626708984
2023-08-23,51.9900016784668
2023-08-24,51.27000045776367
2023-08-25,51.439998626708984
2023-08-28,51.810001373291016
2023-08-29,52.70000076293945
2023-08-30,52.63999938964844
2023-08-31,52.54999923706055
2023-09-01,52.59000015258789
2023-09-05,52.16999816894531
2023-09-06,51.939998626708984
2023-09-07,51.689998626708984
2023-09-08,51.59000015258789
2023-09-11,51.84000015258789
2023-09-12,51.630001068115234
2023-09-13,51.439998626708984
2023-09-14,51.810001373291016
2023-09-15,51.83000183105469
2023-09-18,51.5099983215332
2023-09-19,51.20000076293945
2023-09-20,50.970001220703125
2023-09-21,50.06999969482422
2023-09-22,50.119998931884766
2023-09-25,50.029998779296875
2023-09-26,49.380001068115234
2023-09-27,49.47999954223633
2023-09-28,49.81999969482422
2023-09-29,49.83000183105469
2023-10-02,49.220001220703125
2023-10-03,48.63999938964844
2023-10-04,48.790000915527344
2023-10-05,48.93000030517578
2023-10-06,49.599998474121094
2023-10-09,49.43000030517578
2023-10-10,50.20000076293945
2023-10-11,50.369998931884766
2023-10-12,50.2599983215332
2023-10-13,49.81999969482422
2023-10-16,50.06999969482422
2023-10-17,50.119998931884766
2023-10-18,49.25
2023-10-19,48.81999969482422
2023-10-20,48.4900016784668
2023-10-23,48.52000045776367
2023-10-24,48.65999984741211
2023-10-25,48.290000915527344
2023-10-26,47.88999938964844
2023-10-27,47.81999969482422
2023-10-30,48.29999923706055
2023-10-31,48.2400016784668
2023-11-01,48.7599983215332
2023-11-02,49.83000183105469
2023-11-03,50.400001525878906
2023-11-06,50.43000030517578
2023-11-07,50.150001525878906
2023-11-08,50.15999984741211
2023-11-09,49.91999816894531
2023-11-10,50.20000076293945
2023-11-13,50.2400016784668
2023-11-14,51.45000076293945
2023-11-15,51.65999984741211
2023-11-16,51.470001220703125
2023-11-17,51.97999954223633
2023-11-20,52.400001525878906
2023-11-21,52.209999084472656
2023-11-22,52.209999084472656
2023-11-24,52.38999938964844
2023-11-27,52.22999954223633
2023-11-28,52.27000045776367
2023-11-29,52.33000183105469
2023-11-30,52.31999969482422
2023-12-01,52.779998779296875
2023-12-04,52.27000045776367
2023-12-05,52.029998779296875
2023-12-06,52.0
2023-12-07,52.18000030517578
2023-12-08,52.40999984741211
2023-12-11,52.59000015258789
2023-12-12,52.61000061035156
2023-12-13,53.310001373291016
2023-12-14,52.290000915527344
2023-12-15,52.15999984741211
2023-12-18,52.130001068115234
2023-12-19,52.619998931884766
2023-12-20,51.9900016784668
2023-12-21,52.58000183105469
2023-12-22,52.59000015258789
2023-12-26,52.75
2023-12-27,53.22999954223633
2023-12-28,53.220001220703125
2023-12-29,53.189998626708984
2024-01-02,52.5099983215332
2024-01-03,51.970001220703125
2024-01-04,52.16999816894531
2024-01-05,52.02000045776367
2024-01-08,52.5099983215332
2024-01-09,52.150001525878906
2024-01-10,52.400001525878906
2024-01-11,52.33000183105469
2024-01-12,52.66999816894531
2024-01-16,52.06999969482422
2024-01-17,51.38999938964844
2024-01-18,51.86000061035156
2024-01-19,52.369998931884766
2024-01-22,52.29999923706055
2024-01-23,52.2599983215332
2024-01-24,52.810001373291016
2024-01-25,53.0
2024-01-26,53.220001220703125
2024-01-29,53.59000015258789
2024-01-30,53.43000030517578
2024-01-31,53.11000061035156
2024-02-01,53.70000076293945
2024-02-02,53.41999816894531
2024-02-05,53.41999816894531
2024-02-06,53.5
2024-02-07,53.630001068115234
2024-02-08,53.72999954223633
2024-02-09,54.15999984741211
2024-02-12,54.119998931884766
2024-02-13,53.529998779296875
2024-02-14,53.869998931884766
2024-02-15,54.61000061035156
2024-02-16,54.70000076293945
2024-02-20,54.709999084472656
2024-02-21,54.619998931884766
2024-02-22,55.43000030517578
2024-02-23,55.349998474121094
2024-02-26,55.31999969482422
2024-02-27,55.349998474121094
2024-02-28,55.119998931884766
2024-02-29,55.09000015258789
2024-03-01,55.77000045776367
2024-03-04,55.849998474121094
2024-03-05,55.5099983215332
2024-03-06,56.0
2024-03-07,56.81999969482422
2024-03-08,56.560001373291016
2024-03-11,56.40999984741211
2024-03-12,56.939998626708984
2024-03-13,57.0
2024-03-14,56.88999938964844
2024-03-15,56.4900016784668
2024-03-18,56.63999938964844
2024-03-19,56.56999969482422
2024-03-20,57.18000030517578
2024-03-21,57.22999954223633
2024-03-22,57.040000915527344
2024-03-25,57.02000045776367
2024-03-26,57.0
2024-03-27,57.16999816894531
2024-03-28,57.060001373291016
2024-04-01,56.88999938964844
2024-04-02,56.72999954223633
2024-04-03,57.04999923706055
2024-04-04,56.58000183105469
2024-04-05,56.900001525878906
2024-04-08,57.11000061035156
2024-04-09,57.099998474121094
2024-04-10,56.68000030517578
2024-04-11,56.630001068115234
2024-04-12,55.65999984741211
2024-04-15,55.33000183105469
2024-04-16,54.91999816894531
2024-04-17,54.91999816894531
2024-04-18,54.88999938964844
2024-04-19,54.459999084472656
2024-04-22,54.880001068115234
2024-04-23,55.72999954223633
2024-04-24,55.779998779296875
2024-04-25,55.529998779296875
2024-04-26,56.06999969482422
2024-04-29,56.22999954223633
2024-04-30,55.5
2024-05-01,55.52000045776367
2024-05-02,55.939998626708984
2024-05-03,56.369998931884766
2024-05-06,57.040000915527344
2024-05-07,57.20000076293945
2024-05-08,56.97999954223633
2024-05-09,57.06999969482422
2024-05-10,57.290000915527344
2024-05-13,57.369998931884766
2024-05-14,57.77000045776367
2024-05-15,58.470001220703125
2024-05-16,58.27000045776367
2024-05-17,58.31999969482422
2024-05-20,58.560001373291016
2024-05-21,58.380001068115234
2024-05-22,57.970001220703125
2024-05-23,57.7599983215332
2024-05-24,58.13999938964844
2024-05-28,57.97999954223633
2024-05-29,57.09000015258789
2024-05-30,57.08000183105469
2024-05-31,57.369998931884766
2024-06-03,57.58000183105469
2024-06-04,57.04999923706055
2024-06-05,57.81999969482422
2024-06-06,58.11000061035156
2024-06-07,57.70000076293945
2024-06-10,56.40999984741211
2024-06-11,55.880001068115234
2024-06-12,56.36000061035156
2024-06-13,55.77000045776367
2024-06-14,55.29999923706055
2024-06-17,55.5
2024-06-18,55.59000015258789
2024-06-20,55.869998931884766
2024-06-21,55.54999923706055
2024-06-24,55.66999816894531
2024-06-25,55.880001068115234
2024-06-26,55.70000076293945
2024-06-27,55.66999816894531
2024-06-28,55.560001373291016
2024-07-01,55.709999084472656
2024-07-02,55.869998931884766
2024-07-03,56.47999954223633
2024-07-05,57.150001525878906
2024-07-08,56.9900016784668
2024-07-09,56.779998779296875
2024-07-10,57.470001220703125
2024-07-11,57.540000915527344
2024-07-12,58.060001373291016
2024-07-15,57.81999969482422
2024-07-16,57.790000915527344
2024-07-17,56.959999084472656
2024-07-18,56.349998474121094
2024-07-19,56.060001373291016
2024-07-22,56.22999954223633
2024-07-23,56.31999969482422
2024-07-24,55.2599983215332
2024-07-25,54.810001373291016
2024-07-26,55.310001373291016
2024-07-29,55.29999923706055
2024-07-30,55.25
2024-07-31,56.18000030517578
2024-08-01,54.810001373291016
2024-08-02,53.75
2024-08-05,52.540000915527344
2024-08-06,52.9900016784668
2024-08-07,53.150001525878906
2024-08-08,54.38999938964844
2024-08-09,54.68000030517578
2024-08-12,54.58000183105469
2024-08-13,55.439998626708984
2024-08-14,55.58000183105469
2024-08-15,56.41999816894531
2024-08-16,56.65999984741211
2024-08-19,57.2400016784668
2024-08-20,57.099998474121094
2024-08-21,57.279998779296875
2024-08-22,57.029998779296875
2024-08-23,57.72999954223633
2024-08-26,57.540000915527344
2024-08-27,57.70000076293945
2024-08-28,57.38999938964844
2024-08-29,57.61000061035156
2024-08-30,57.88999938964844
2024-09-03,56.4900016784668
2024-09-04,56.150001525878906
2024-09-05,55.9900016784668
2024-09-06,55.09000015258789
2024-09-09,55.56999969482422
2024-09-10,55.2599983215332
2024-09-11,55.88999938964844
2024-09-12,56.470001220703125
2024-09-13,56.63999938964844
2024-09-16,56.79999923706055
2024-09-17,56.790000915527344
2024-09-18,56.540000915527344
2024-09-19,57.65999984741211
2024-09-20,57.2599983215332
2024-09-23,57.29999923706055
2024-09-24,57.93000030517578
2024-09-25,57.84000015258789
2024-09-26,59.119998931884766
2024-09-27,58.880001068115234
2024-09-30,58.470001220703125
2024-10-01,58.130001068115234
2024-10-02,58.040000915527344
2024-10-03,57.650001525878906
2024-10-04,57.84000015258789
2024-10-07,57.91999816894531
2024-10-08,57.75
2024-10-09,57.79999923706055
2024-10-10,57.70000076293945
2024-10-11,58.029998779296875
2024-10-14,58.2400016784668
2024-10-15,57.189998626708984
2024-10-16,57.189998626708984
2024-10-17,57.45000076293945
2024-10-18,57.84000015258789
2024-10-21,57.38999938964844
2024-10-22,57.25
2024-10-23,56.689998626708984
2024-10-24,56.880001068115234
2024-10-25,56.79999923706055
2024-10-28,56.9900016784668
2024-10-29,56.970001220703125
2024-10-30,56.720001220703125
2024-10-31,56.060001373291016
2024-11-01,56.2599983215332
2024-11-04,56.369998931884766
2024-11-05,56.970001220703125
2024-11-06,56.5
2024-11-07,57.130001068115234
2024-11-08,56.630001068115234
2024-11-11,56.75
2024-11-12,55.90999984741211
2024-11-13,55.5
2024-11-14,55.439998626708984
2024-11-15,54.90999984741211
2024-11-18,55.22999954223633
2024-11-19,55.16999816894531
2024-11-20,55.130001068115234
2024-11-21,55.22999954223633
