Date,RGAEX
2022-07-28,55.439998626708984
2022-07-29,56.38999938964844
2022-08-01,56.2599983215332
2022-08-02,56.11000061035156
2022-08-03,57.20000076293945
2022-08-04,57.40999984741211
2022-08-05,57.220001220703125
2022-08-08,57.38999938964844
2022-08-09,56.7599983215332
2022-08-10,58.36000061035156
2022-08-11,58.209999084472656
2022-08-12,59.29999923706055
2022-08-15,59.45000076293945
2022-08-16,59.40999984741211
2022-08-17,58.68000030517578
2022-08-18,58.81999969482422
2022-08-19,57.7599983215332
2022-08-22,56.5
2022-08-23,56.56999969482422
2022-08-24,56.88999938964844
2022-08-25,57.7599983215332
2022-08-26,55.79999923706055
2022-08-29,55.40999984741211
2022-08-30,54.779998779296875
2022-08-31,54.470001220703125
2022-09-01,54.33000183105469
2022-09-02,53.849998474121094
2022-09-06,53.61000061035156
2022-09-07,54.630001068115234
2022-09-08,55.22999954223633
2022-09-09,56.38999938964844
2022-09-12,56.970001220703125
2022-09-13,54.529998779296875
2022-09-14,54.91999816894531
2022-09-15,54.47999954223633
2022-09-16,53.88999938964844
2022-09-19,54.2599983215332
2022-09-20,53.59000015258789
2022-09-21,52.56999969482422
2022-09-22,51.779998779296875
2022-09-23,50.689998626708984
2022-09-26,50.209999084472656
2022-09-27,50.34000015258789
2022-09-28,51.59000015258789
2022-09-29,50.380001068115234
2022-09-30,49.790000915527344
2022-10-03,50.72999954223633
2022-10-04,52.599998474121094
2022-10-05,52.459999084472656
2022-10-06,52.13999938964844
2022-10-07,50.4900016784668
2022-10-10,49.91999816894531
2022-10-11,49.27000045776367
2022-10-12,49.29999923706055
2022-10-13,50.189998626708984
2022-10-14,48.7400016784668
2022-10-17,50.279998779296875
2022-10-18,50.77000045776367
2022-10-19,50.40999984741211
2022-10-20,50.04999923706055
2022-10-21,51.18000030517578
2022-10-24,51.47999954223633
2022-10-25,52.599998474121094
2022-10-26,52.11000061035156
2022-10-27,51.56999969482422
2022-10-28,52.369998931884766
2022-10-31,52.060001373291016
2022-11-01,51.880001068115234
2022-11-02,50.29999923706055
2022-11-03,49.91999816894531
2022-11-04,50.54999923706055
2022-11-07,50.88999938964844
2022-11-08,51.13999938964844
2022-11-09,49.869998931884766
2022-11-10,52.959999084472656
2022-11-11,53.79999923706055
2022-11-14,53.18000030517578
2022-11-15,53.880001068115234
2022-11-16,53.13999938964844
2022-11-17,52.689998626708984
2022-11-18,52.75
2022-11-21,52.150001525878906
2022-11-22,52.810001373291016
2022-11-23,53.34000015258789
2022-11-25,53.33000183105469
2022-11-28,52.540000915527344
2022-11-29,52.52000045776367
2022-11-30,54.41999816894531
2022-12-01,54.5
2022-12-02,54.52000045776367
2022-12-05,53.33000183105469
2022-12-06,52.5
2022-12-07,52.41999816894531
2022-12-08,52.849998474121094
2022-12-09,52.58000183105469
2022-12-12,53.11000061035156
2022-12-13,53.54999923706055
2022-12-14,53.33000183105469
2022-12-15,52.02000045776367
2022-12-16,49.45000076293945
2022-12-19,48.88999938964844
2022-12-20,48.90999984741211
2022-12-21,49.63999938964844
2022-12-22,48.779998779296875
2022-12-23,48.95000076293945
2022-12-27,48.59000015258789
2022-12-28,48.04999923706055
2022-12-29,49.04999923706055
2022-12-30,48.93000030517578
2023-01-03,48.689998626708984
2023-01-04,49.22999954223633
2023-01-05,48.779998779296875
2023-01-06,49.810001373291016
2023-01-09,50.0099983215332
2023-01-10,50.4900016784668
2023-01-11,51.22999954223633
2023-01-12,51.689998626708984
2023-01-13,51.97999954223633
2023-01-17,51.97999954223633
2023-01-18,51.380001068115234
2023-01-19,50.93000030517578
2023-01-20,52.040000915527344
2023-01-23,52.84000015258789
2023-01-24,52.709999084472656
2023-01-25,52.790000915527344
2023-01-26,53.459999084472656
2023-01-27,53.779998779296875
2023-01-30,52.900001525878906
2023-01-31,53.72999954223633
2023-02-01,54.54999923706055
2023-02-02,55.630001068115234
2023-02-03,54.88999938964844
2023-02-06,54.5
2023-02-07,55.209999084472656
2023-02-08,54.63999938964844
2023-02-09,54.130001068115234
2023-02-10,53.86000061035156
2023-02-13,54.540000915527344
2023-02-14,54.86000061035156
2023-02-15,55.20000076293945
2023-02-16,54.279998779296875
2023-02-17,53.90999984741211
2023-02-21,52.7599983215332
2023-02-22,52.7599983215332
2023-02-23,52.970001220703125
2023-02-24,52.279998779296875
2023-02-27,52.65999984741211
2023-02-28,52.65999984741211
2023-03-01,52.59000015258789
2023-03-02,52.93000030517578
2023-03-03,53.93000030517578
2023-03-06,53.7599983215332
2023-03-07,53.04999923706055
2023-03-08,53.11000061035156
2023-03-09,52.060001373291016
2023-03-10,51.09000015258789
2023-03-13,50.93000030517578
2023-03-14,51.880001068115234
2023-03-15,51.290000915527344
2023-03-16,52.31999969482422
2023-03-17,51.720001220703125
2023-03-20,52.02000045776367
2023-03-21,52.880001068115234
2023-03-22,52.060001373291016
2023-03-23,52.40999984741211
2023-03-24,52.43000030517578
2023-03-27,52.52000045776367
2023-03-28,52.40999984741211
2023-03-29,53.15999984741211
2023-03-30,53.540000915527344
2023-03-31,54.400001525878906
2023-04-03,54.5099983215332
2023-04-04,54.20000076293945
2023-04-05,53.70000076293945
2023-04-06,53.84000015258789
2023-04-10,54.029998779296875
2023-04-11,54.15999984741211
2023-04-12,53.869998931884766
2023-04-13,54.65999984741211
2023-04-14,54.5
2023-04-17,54.560001373291016
2023-04-18,54.68000030517578
2023-04-19,54.59000015258789
2023-04-20,54.310001373291016
2023-04-21,54.43000030517578
2023-04-24,54.38999938964844
2023-04-25,53.31999969482422
2023-04-26,53.25
2023-04-27,54.31999969482422
2023-04-28,54.790000915527344
2023-05-01,54.7400016784668
2023-05-02,54.16999816894531
2023-05-03,54.02000045776367
2023-05-04,53.68000030517578
2023-05-05,54.540000915527344
2023-05-08,54.720001220703125
2023-05-09,54.599998474121094
2023-05-10,54.790000915527344
2023-05-11,54.7400016784668
2023-05-12,54.5099983215332
2023-05-15,54.91999816894531
2023-05-16,54.58000183105469
2023-05-17,55.38999938964844
2023-05-18,56.13999938964844
2023-05-19,55.97999954223633
2023-05-22,56.150001525878906
2023-05-23,55.380001068115234
2023-05-24,55.060001373291016
2023-05-25,55.4900016784668
2023-05-26,56.540000915527344
2023-05-30,56.5099983215332
2023-05-31,56.2599983215332
2023-06-01,56.869998931884766
2023-06-02,57.790000915527344
2023-06-05,57.650001525878906
2023-06-06,57.849998474121094
2023-06-07,57.38999938964844
2023-06-08,57.7400016784668
2023-06-09,57.84000015258789
2023-06-12,58.61000061035156
2023-06-13,59.13999938964844
2023-06-14,59.15999984741211
2023-06-15,59.880001068115234
2023-06-16,59.5099983215332
2023-06-20,59.34000015258789
2023-06-21,59.02000045776367
2023-06-22,59.2400016784668
2023-06-23,58.77000045776367
2023-06-26,58.439998626708984
2023-06-27,59.279998779296875
2023-06-28,59.459999084472656
2023-06-29,59.5099983215332
2023-06-30,60.189998626708984
2023-07-03,60.33000183105469
2023-07-05,60.2400016784668
2023-07-06,59.47999954223633
2023-07-07,59.58000183105469
2023-07-10,59.970001220703125
2023-07-11,60.560001373291016
2023-07-12,61.09000015258789
2023-07-13,61.849998474121094
2023-07-14,61.7599983215332
2023-07-17,62.060001373291016
2023-07-18,62.630001068115234
2023-07-19,62.59000015258789
2023-07-20,61.59000015258789
2023-07-21,61.58000183105469
2023-07-24,61.650001525878906
2023-07-25,61.95000076293945
2023-07-26,61.869998931884766
2023-07-27,61.619998931884766
2023-07-28,62.529998779296875
2023-07-31,62.689998626708984
2023-08-01,62.45000076293945
2023-08-02,61.290000915527344
2023-08-03,61.27000045776367
2023-08-04,61.220001220703125
2023-08-07,61.81999969482422
2023-08-08,61.459999084472656
2023-08-09,60.900001525878906
2023-08-10,60.959999084472656
2023-08-11,60.709999084472656
2023-08-14,61.099998474121094
2023-08-15,60.380001068115234
2023-08-16,59.84000015258789
2023-08-17,59.15999984741211
2023-08-18,59.15999984741211
2023-08-21,59.72999954223633
2023-08-22,59.68000030517578
2023-08-23,60.400001525878906
2023-08-24,59.31999969482422
2023-08-25,59.70000076293945
2023-08-28,60.119998931884766
2023-08-29,61.22999954223633
2023-08-30,61.470001220703125
2023-08-31,61.59000015258789
2023-09-01,61.63999938964844
2023-09-05,61.529998779296875
2023-09-06,61.27000045776367
2023-09-07,61.119998931884766
2023-09-08,61.130001068115234
2023-09-11,61.66999816894531
2023-09-12,61.279998779296875
2023-09-13,61.209999084472656
2023-09-14,61.599998474121094
2023-09-15,60.86000061035156
2023-09-18,60.689998626708984
2023-09-19,60.529998779296875
2023-09-20,59.86000061035156
2023-09-21,58.68000030517578
2023-09-22,58.59000015258789
2023-09-25,58.849998474121094
2023-09-26,58.08000183105469
2023-09-27,58.34000015258789
2023-09-28,58.88999938964844
2023-09-29,58.72999954223633
2023-10-02,58.720001220703125
2023-10-03,57.66999816894531
2023-10-04,58.15999984741211
2023-10-05,58.08000183105469
2023-10-06,59.040000915527344
2023-10-09,59.2599983215332
2023-10-10,59.77000045776367
2023-10-11,60.040000915527344
2023-10-12,59.54999923706055
2023-10-13,58.959999084472656
2023-10-16,59.66999816894531
2023-10-17,59.75
2023-10-18,58.72999954223633
2023-10-19,58.209999084472656
2023-10-20,57.45000076293945
2023-10-23,57.54999923706055
2023-10-24,58.02000045776367
2023-10-25,56.86000061035156
2023-10-26,56.0
2023-10-27,55.95000076293945
2023-10-30,56.63999938964844
2023-10-31,56.900001525878906
2023-11-01,57.59000015258789
2023-11-02,58.7599983215332
2023-11-03,59.59000015258789
2023-11-06,59.56999969482422
2023-11-07,59.90999984741211
2023-11-08,60.0
2023-11-09,59.4900016784668
2023-11-10,60.4900016784668
2023-11-13,60.61000061035156
2023-11-14,62.040000915527344
2023-11-15,62.099998474121094
2023-11-16,62.029998779296875
2023-11-17,62.279998779296875
2023-11-20,62.88999938964844
2023-11-21,62.66999816894531
2023-11-22,62.91999816894531
2023-11-24,62.9900016784668
2023-11-27,62.849998474121094
2023-11-28,62.91999816894531
2023-11-29,63.0
2023-11-30,63.099998474121094
2023-12-01,63.599998474121094
2023-12-04,63.209999084472656
2023-12-05,63.040000915527344
2023-12-06,62.810001373291016
2023-12-07,63.40999984741211
2023-12-08,63.86000061035156
2023-12-11,64.19999694824219
2023-12-12,64.61000061035156
2023-12-13,65.54000091552734
2023-12-14,66.02999877929688
2023-12-15,61.5099983215332
2023-12-18,61.790000915527344
2023-12-19,62.29999923706055
2023-12-20,61.34000015258789
2023-12-21,62.189998626708984
2023-12-22,62.310001373291016
2023-12-26,62.61000061035156
2023-12-27,62.83000183105469
2023-12-28,62.7599983215332
2023-12-29,62.41999816894531
2024-01-02,61.599998474121094
2024-01-03,60.849998474121094
2024-01-04,60.81999969482422
2024-01-05,60.970001220703125
2024-01-08,61.939998626708984
2024-01-09,61.90999984741211
2024-01-10,62.34000015258789
2024-01-11,62.41999816894531
2024-01-12,62.36000061035156
2024-01-16,62.04999923706055
2024-01-17,61.709999084472656
2024-01-18,62.40999984741211
2024-01-19,63.22999954223633
2024-01-22,63.47999954223633
2024-01-23,63.4900016784668
2024-01-24,63.7400016784668
2024-01-25,63.959999084472656
2024-01-26,64.04000091552734
2024-01-29,64.79000091552734
2024-01-30,64.61000061035156
2024-01-31,63.5099983215332
2024-02-01,64.2699966430664
2024-02-02,65.45999908447266
2024-02-05,65.16999816894531
2024-02-06,65.30999755859375
2024-02-07,66.0199966430664
2024-02-08,66.37999725341797
2024-02-09,66.83999633789062
2024-02-12,66.7300033569336
2024-02-13,65.58999633789062
2024-02-14,66.6500015258789
2024-02-15,67.18000030517578
2024-02-16,66.66000366210938
2024-02-20,66.0999984741211
2024-02-21,66.02999877929688
2024-02-22,67.72000122070312
2024-02-23,67.63999938964844
2024-02-26,67.62000274658203
2024-02-27,67.83999633789062
2024-02-28,67.69000244140625
2024-02-29,68.12999725341797
2024-03-01,69.05000305175781
2024-03-04,68.9800033569336
2024-03-05,67.94000244140625
2024-03-06,68.38999938964844
2024-03-07,69.41999816894531
2024-03-08,68.77999877929688
2024-03-11,68.31999969482422
2024-03-12,69.16000366210938
2024-03-13,69.08000183105469
2024-03-14,68.81999969482422
2024-03-15,68.2300033569336
2024-03-18,68.6500015258789
2024-03-19,69.01000213623047
2024-03-20,69.94999694824219
2024-03-21,70.5199966430664
2024-03-22,70.33000183105469
2024-03-25,70.25
2024-03-26,70.12999725341797
2024-03-27,70.37999725341797
2024-03-28,70.25
2024-04-01,70.26000213623047
2024-04-02,69.6500015258789
2024-04-03,70.0999984741211
2024-04-04,69.19999694824219
2024-04-05,70.19000244140625
2024-04-08,70.22000122070312
2024-04-09,70.22000122070312
2024-04-10,69.66000366210938
2024-04-11,70.27999877929688
2024-04-12,69.08000183105469
2024-04-15,68.0
2024-04-16,68.04000091552734
2024-04-17,67.56999969482422
2024-04-18,67.29000091552734
2024-04-19,66.22000122070312
2024-04-22,66.76000213623047
2024-04-23,68.02999877929688
2024-04-24,67.87000274658203
2024-04-25,67.44000244140625
2024-04-26,68.33000183105469
2024-04-29,68.47000122070312
2024-04-30,67.18000030517578
2024-05-01,67.05000305175781
2024-05-02,67.70999908447266
2024-05-03,68.47000122070312
2024-05-06,69.52999877929688
2024-05-07,69.62000274658203
2024-05-08,69.48999786376953
2024-05-09,69.73999786376953
2024-05-10,69.76000213623047
2024-05-13,69.5999984741211
2024-05-14,70.02999877929688
2024-05-15,71.01000213623047
2024-05-16,70.5999984741211
2024-05-17,70.70999908447266
2024-05-20,71.0199966430664
2024-05-21,71.08999633789062
2024-05-22,70.76000213623047
2024-05-23,70.30000305175781
2024-05-24,70.95999908447266
2024-05-28,70.97000122070312
2024-05-29,70.33999633789062
2024-05-30,69.70999908447266
2024-05-31,69.91000366210938
2024-06-03,69.9800033569336
2024-06-04,69.97000122070312
2024-06-05,71.2300033569336
2024-06-06,71.22000122070312
2024-06-07,70.97000122070312
2024-06-10,71.43000030517578
2024-06-11,71.4800033569336
2024-06-12,72.27999877929688
2024-06-13,72.29000091552734
2024-06-14,72.20999908447266
2024-06-17,72.94000244140625
2024-06-18,72.9800033569336
2024-06-20,72.79000091552734
2024-06-21,72.66999816894531
2024-06-24,72.47000122070312
2024-06-25,72.97000122070312
2024-06-26,73.08000183105469
2024-06-27,73.2300033569336
2024-06-28,72.9000015258789
2024-07-01,73.06999969482422
2024-07-02,73.55999755859375
2024-07-03,74.01000213623047
2024-07-05,74.58000183105469
2024-07-08,74.58000183105469
2024-07-09,74.4800033569336
2024-07-10,75.12000274658203
2024-07-11,74.44999694824219
2024-07-12,74.72000122070312
2024-07-15,74.94999694824219
2024-07-16,75.4800033569336
2024-07-17,73.55999755859375
2024-07-18,73.0199966430664
2024-07-19,72.70999908447266
2024-07-22,73.58999633789062
2024-07-23,73.77999877929688
2024-07-24,71.44000244140625
2024-07-25,71.01000213623047
2024-07-26,71.76000213623047
2024-07-29,71.79000091552734
2024-07-30,71.37999725341797
2024-07-31,72.83999633789062
2024-08-01,71.62000274658203
2024-08-02,69.76000213623047
2024-08-05,67.91000366210938
2024-08-06,68.8499984741211
2024-08-07,68.20999908447266
2024-08-08,70.2300033569336
2024-08-09,70.68000030517578
2024-08-12,70.56999969482422
2024-08-13,71.87000274658203
2024-08-14,72.05999755859375
2024-08-15,73.54000091552734
2024-08-16,73.5
2024-08-19,74.30000305175781
2024-08-20,74.05000305175781
2024-08-21,74.41999816894531
2024-08-22,73.6500015258789
2024-08-23,74.55000305175781
2024-08-26,74.13999938964844
2024-08-27,74.25
2024-08-28,73.6500015258789
2024-08-29,73.80999755859375
2024-08-30,74.47000122070312
2024-09-03,72.47000122070312
2024-09-04,72.33000183105469
2024-09-05,72.12999725341797
2024-09-06,70.61000061035156
2024-09-09,71.44999694824219
2024-09-10,71.76000213623047
2024-09-11,72.9000015258789
2024-09-12,73.72000122070312
2024-09-13,74.33999633789062
2024-09-16,74.48999786376953
2024-09-17,74.66000366210938
2024-09-18,74.45999908447266
2024-09-19,76.0999984741211
2024-09-20,75.95999908447266
2024-09-23,76.20999908447266
2024-09-24,76.58999633789062
2024-09-25,76.47000122070312
2024-09-26,76.83999633789062
2024-09-27,76.61000061035156
2024-09-30,76.70999908447266
2024-10-01,76.11000061035156
2024-10-02,76.16000366210938
2024-10-03,75.94000244140625
2024-10-04,76.94999694824219
2024-10-07,76.29000091552734
2024-10-08,77.08000183105469
2024-10-09,77.62999725341797
2024-10-10,77.55999755859375
2024-10-11,78.19000244140625
2024-10-14,78.61000061035156
2024-10-15,77.69000244140625
2024-10-16,77.94000244140625
2024-10-17,78.01000213623047
2024-10-18,78.44000244140625
2024-10-21,78.29000091552734
2024-10-22,78.19000244140625
2024-10-23,77.2300033569336
2024-10-24,77.58999633789062
2024-10-25,77.69999694824219
2024-10-28,77.83999633789062
2024-10-29,78.26000213623047
2024-10-30,78.0999984741211
2024-10-31,76.38999938964844
2024-11-01,76.83999633789062
2024-11-04,76.5999984741211
2024-11-05,77.62999725341797
2024-11-06,79.68000030517578
2024-11-07,80.43000030517578
2024-11-08,80.86000061035156
2024-11-11,81.41999816894531
2024-11-12,81.12999725341797
2024-11-13,80.9800033569336
2024-11-14,80.26000213623047
2024-11-15,78.93000030517578
2024-11-18,79.31999969482422
2024-11-19,79.91999816894531
2024-11-20,80.12000274658203
2024-11-21,80.19000244140625
