Date,GFACX
2023-01-03,43.380001068115234
2023-01-04,43.86000061035156
2023-01-05,43.45000076293945
2023-01-06,44.369998931884766
2023-01-09,44.54999923706055
2023-01-10,44.970001220703125
2023-01-11,45.630001068115234
2023-01-12,46.040000915527344
2023-01-13,46.29999923706055
2023-01-17,46.29999923706055
2023-01-18,45.7599983215332
2023-01-19,45.349998474121094
2023-01-20,46.349998474121094
2023-01-23,47.04999923706055
2023-01-24,46.939998626708984
2023-01-25,47.0099983215332
2023-01-26,47.61000061035156
2023-01-27,47.88999938964844
2023-01-30,47.099998474121094
2023-01-31,47.84000015258789
2023-02-01,48.56999969482422
2023-02-02,49.529998779296875
2023-02-03,48.869998931884766
2023-02-06,48.52000045776367
2023-02-07,49.150001525878906
2023-02-08,48.63999938964844
2023-02-09,48.189998626708984
2023-02-10,47.95000076293945
2023-02-13,48.54999923706055
2023-02-14,48.83000183105469
2023-02-15,49.130001068115234
2023-02-16,48.31999969482422
2023-02-17,47.97999954223633
2023-02-21,46.959999084472656
2023-02-22,46.95000076293945
2023-02-23,47.13999938964844
2023-02-24,46.529998779296875
2023-02-27,46.86000061035156
2023-02-28,46.86000061035156
2023-03-01,46.79999923706055
2023-03-02,47.099998474121094
2023-03-03,47.9900016784668
2023-03-06,47.83000183105469
2023-03-07,47.20000076293945
2023-03-08,47.25
2023-03-09,46.310001373291016
2023-03-10,45.45000076293945
2023-03-13,45.310001373291016
2023-03-14,46.150001525878906
2023-03-15,45.619998931884766
2023-03-16,46.540000915527344
2023-03-17,46.0
2023-03-20,46.27000045776367
2023-03-21,47.029998779296875
2023-03-22,46.29999923706055
2023-03-23,46.619998931884766
2023-03-24,46.630001068115234
2023-03-27,46.709999084472656
2023-03-28,46.61000061035156
2023-03-29,47.279998779296875
2023-03-30,47.619998931884766
2023-03-31,48.380001068115234
2023-04-03,48.47999954223633
2023-04-04,48.189998626708984
2023-04-05,47.75
2023-04-06,47.869998931884766
2023-04-10,48.040000915527344
2023-04-11,48.150001525878906
2023-04-12,47.900001525878906
2023-04-13,48.59000015258789
2023-04-14,48.45000076293945
2023-04-17,48.5
2023-04-18,48.61000061035156
2023-04-19,48.529998779296875
2023-04-20,48.279998779296875
2023-04-21,48.38999938964844
2023-04-24,48.34000015258789
2023-04-25,47.400001525878906
2023-04-26,47.33000183105469
2023-04-27,48.279998779296875
2023-04-28,48.689998626708984
2023-05-01,48.650001525878906
2023-05-02,48.13999938964844
2023-05-03,48.0
2023-05-04,47.709999084472656
2023-05-05,48.459999084472656
2023-05-08,48.630001068115234
2023-05-09,48.52000045776367
2023-05-10,48.68000030517578
2023-05-11,48.63999938964844
2023-05-12,48.439998626708984
2023-05-15,48.790000915527344
2023-05-16,48.4900016784668
2023-05-17,49.209999084472656
2023-05-18,49.869998931884766
2023-05-19,49.72999954223633
2023-05-22,49.880001068115234
2023-05-23,49.189998626708984
2023-05-24,48.90999984741211
2023-05-25,49.290000915527344
2023-05-26,50.220001220703125
2023-05-30,50.189998626708984
2023-05-31,49.970001220703125
2023-06-01,50.5099983215332
2023-06-02,51.33000183105469
2023-06-05,51.20000076293945
2023-06-06,51.380001068115234
2023-06-07,50.970001220703125
2023-06-08,51.279998779296875
2023-06-09,51.369998931884766
2023-06-12,52.04999923706055
2023-06-13,52.5099983215332
2023-06-14,52.529998779296875
2023-06-15,53.16999816894531
2023-06-16,52.84000015258789
2023-06-20,52.689998626708984
2023-06-21,52.400001525878906
2023-06-22,52.59000015258789
2023-06-23,52.16999816894531
2023-06-26,51.880001068115234
2023-06-27,52.630001068115234
2023-06-28,52.779998779296875
2023-06-29,52.83000183105469
2023-06-30,53.43000030517578
2023-07-03,53.54999923706055
2023-07-05,53.470001220703125
2023-07-06,52.790000915527344
2023-07-07,52.880001068115234
2023-07-10,53.220001220703125
2023-07-11,53.75
2023-07-12,54.209999084472656
2023-07-13,54.880001068115234
2023-07-14,54.79999923706055
2023-07-17,55.06999969482422
2023-07-18,55.58000183105469
2023-07-19,55.540000915527344
2023-07-20,54.650001525878906
2023-07-21,54.63999938964844
2023-07-24,54.70000076293945
2023-07-25,54.970001220703125
2023-07-26,54.88999938964844
2023-07-27,54.66999816894531
2023-07-28,55.470001220703125
2023-07-31,55.619998931884766
2023-08-01,55.400001525878906
2023-08-02,54.369998931884766
2023-08-03,54.349998474121094
2023-08-04,54.310001373291016
2023-08-07,54.84000015258789
2023-08-08,54.5099983215332
2023-08-09,54.0099983215332
2023-08-10,54.06999969482422
2023-08-11,53.84000015258789
2023-08-14,54.189998626708984
2023-08-15,53.54999923706055
2023-08-16,53.06999969482422
2023-08-17,52.470001220703125
2023-08-18,52.470001220703125
2023-08-21,52.970001220703125
2023-08-22,52.91999816894531
2023-08-23,53.54999923706055
2023-08-24,52.599998474121094
2023-08-25,52.939998626708984
2023-08-28,53.310001373291016
2023-08-29,54.290000915527344
2023-08-30,54.5
2023-08-31,54.599998474121094
2023-09-01,54.650001525878906
2023-09-05,54.54999923706055
2023-09-06,54.310001373291016
2023-09-07,54.18000030517578
2023-09-08,54.18000030517578
2023-09-11,54.66999816894531
2023-09-12,54.31999969482422
2023-09-13,54.25
2023-09-14,54.599998474121094
2023-09-15,53.939998626708984
2023-09-18,53.790000915527344
2023-09-19,53.63999938964844
2023-09-20,53.04999923706055
2023-09-21,52.0
2023-09-22,51.91999816894531
2023-09-25,52.150001525878906
2023-09-26,51.470001220703125
2023-09-27,51.689998626708984
2023-09-28,52.18000030517578
2023-09-29,52.040000915527344
2023-10-02,52.02000045776367
2023-10-03,51.099998474121094
2023-10-04,51.529998779296875
2023-10-05,51.459999084472656
2023-10-06,52.29999923706055
2023-10-09,52.5
2023-10-10,52.95000076293945
2023-10-11,53.189998626708984
2023-10-12,52.75
2023-10-13,52.22999954223633
2023-10-16,52.849998474121094
2023-10-17,52.91999816894531
2023-10-18,52.02000045776367
2023-10-19,51.560001373291016
2023-10-20,50.880001068115234
2023-10-23,50.970001220703125
2023-10-24,51.38999938964844
2023-10-25,50.349998474121094
2023-10-26,49.59000015258789
2023-10-27,49.54999923706055
2023-10-30,50.15999984741211
2023-10-31,50.38999938964844
2023-11-01,50.9900016784668
2023-11-02,52.029998779296875
2023-11-03,52.77000045776367
2023-11-06,52.75
2023-11-07,53.040000915527344
2023-11-08,53.119998931884766
2023-11-09,52.66999816894531
2023-11-10,53.54999923706055
2023-11-13,53.65999984741211
2023-11-14,54.91999816894531
2023-11-15,54.970001220703125
2023-11-16,54.90999984741211
2023-11-17,55.130001068115234
2023-11-20,55.65999984741211
2023-11-21,55.470001220703125
2023-11-22,55.689998626708984
2023-11-24,55.75
2023-11-27,55.630001068115234
2023-11-28,55.68000030517578
2023-11-29,55.75
2023-11-30,55.84000015258789
2023-12-01,56.279998779296875
2023-12-04,55.93000030517578
2023-12-05,55.790000915527344
2023-12-06,55.58000183105469
2023-12-07,56.11000061035156
2023-12-08,56.5
2023-12-11,56.79999923706055
2023-12-12,57.15999984741211
2023-12-13,57.97999954223633
2023-12-14,58.41999816894531
2023-12-15,54.209999084472656
2023-12-18,54.459999084472656
2023-12-19,54.900001525878906
2023-12-20,54.060001373291016
2023-12-21,54.810001373291016
2023-12-22,54.90999984741211
2023-12-26,55.16999816894531
2023-12-27,55.36000061035156
2023-12-28,55.29999923706055
2023-12-29,55.0
2024-01-02,54.27000045776367
2024-01-03,53.61000061035156
2024-01-04,53.58000183105469
2024-01-05,53.709999084472656
2024-01-08,54.56999969482422
2024-01-09,54.540000915527344
2024-01-10,54.91999816894531
2024-01-11,54.9900016784668
2024-01-12,54.93000030517578
2024-01-16,54.650001525878906
2024-01-17,54.349998474121094
2024-01-18,54.970001220703125
2024-01-19,55.689998626708984
2024-01-22,55.900001525878906
2024-01-23,55.90999984741211
2024-01-24,56.130001068115234
2024-01-25,56.33000183105469
2024-01-26,56.38999938964844
2024-01-29,57.04999923706055
2024-01-30,56.88999938964844
2024-01-31,55.91999816894531
2024-02-01,56.59000015258789
2024-02-02,57.63999938964844
2024-02-05,57.63999938964844
2024-02-06,57.5
2024-02-07,58.130001068115234
2024-02-08,58.439998626708984
2024-02-09,58.849998474121094
2024-02-12,58.75
2024-02-13,57.7400016784668
2024-02-14,58.66999816894531
2024-02-15,59.13999938964844
2024-02-16,58.68000030517578
2024-02-20,58.18000030517578
2024-02-21,58.119998931884766
2024-02-22,59.61000061035156
2024-02-23,59.529998779296875
2024-02-26,59.5099983215332
2024-02-27,59.70000076293945
2024-02-28,59.56999969482422
2024-02-29,59.959999084472656
2024-03-01,60.7599983215332
2024-03-04,60.70000076293945
2024-03-05,59.779998779296875
2024-03-06,60.16999816894531
2024-03-07,61.08000183105469
2024-03-08,60.52000045776367
2024-03-11,60.11000061035156
2024-03-12,60.849998474121094
2024-03-13,60.779998779296875
2024-03-14,60.54999923706055
2024-03-15,60.029998779296875
2024-03-18,60.38999938964844
2024-03-19,60.709999084472656
2024-03-20,61.540000915527344
2024-03-21,62.029998779296875
2024-03-22,61.869998931884766
2024-03-25,61.790000915527344
2024-03-26,61.68000030517578
2024-03-27,61.900001525878906
2024-03-28,61.779998779296875
2024-04-01,61.790000915527344
2024-04-02,61.25
2024-04-03,61.650001525878906
2024-04-04,60.86000061035156
2024-04-05,61.72999954223633
2024-04-08,61.75
2024-04-09,61.75
2024-04-10,61.25
2024-04-11,61.79999923706055
2024-04-12,60.7400016784668
2024-04-15,59.790000915527344
2024-04-16,59.83000183105469
2024-04-17,59.40999984741211
2024-04-18,59.15999984741211
2024-04-19,58.220001220703125
2024-04-22,58.689998626708984
2024-04-23,59.810001373291016
2024-04-24,59.65999984741211
2024-04-25,59.290000915527344
2024-04-26,60.060001373291016
2024-04-29,60.18000030517578
2024-04-30,59.04999923706055
2024-05-01,58.93000030517578
2024-05-02,59.5099983215332
2024-05-03,60.18000030517578
2024-05-06,61.11000061035156
2024-05-07,61.189998626708984
2024-05-08,61.06999969482422
2024-05-09,61.290000915527344
2024-05-10,61.310001373291016
2024-05-13,61.15999984741211
2024-05-14,61.540000915527344
2024-05-15,62.400001525878906
2024-05-16,62.040000915527344
2024-05-17,62.130001068115234
2024-05-20,62.400001525878906
2024-05-21,62.459999084472656
2024-05-22,62.16999816894531
2024-05-23,61.77000045776367
2024-05-24,62.34000015258789
2024-05-28,62.34000015258789
2024-05-29,61.790000915527344
2024-05-30,61.2400016784668
2024-05-31,61.40999984741211
2024-06-03,61.470001220703125
2024-06-04,61.459999084472656
2024-06-05,62.560001373291016
2024-06-06,62.54999923706055
2024-06-07,62.33000183105469
2024-06-10,62.72999954223633
2024-06-11,62.779998779296875
2024-06-12,63.47999954223633
2024-06-13,63.47999954223633
2024-06-14,63.40999984741211
2024-06-17,64.05000305175781
2024-06-18,64.08000183105469
2024-06-20,63.91999816894531
2024-06-21,63.810001373291016
2024-06-24,63.630001068115234
2024-06-25,64.06999969482422
2024-06-26,64.16999816894531
2024-06-27,64.29000091552734
2024-06-28,64.0
2024-07-01,64.1500015258789
2024-07-02,64.58000183105469
2024-07-03,64.9800033569336
2024-07-05,65.47000122070312
2024-07-08,65.47000122070312
2024-07-09,65.37000274658203
2024-07-10,65.94000244140625
2024-07-11,65.3499984741211
2024-07-12,65.58000183105469
2024-07-15,65.77999877929688
2024-07-16,66.25
2024-07-17,64.55999755859375
2024-07-18,64.08000183105469
2024-07-19,63.81999969482422
2024-07-22,64.58000183105469
2024-07-23,64.75
2024-07-24,62.689998626708984
2024-07-25,62.310001373291016
2024-07-26,62.970001220703125
2024-07-29,62.9900016784668
2024-07-30,62.630001068115234
2024-07-31,63.91999816894531
2024-08-01,62.84000015258789
2024-08-02,61.20000076293945
2024-08-05,59.58000183105469
2024-08-06,60.400001525878906
2024-08-07,59.84000015258789
2024-08-08,61.61000061035156
2024-08-09,62.0099983215332
2024-08-12,61.900001525878906
2024-08-13,63.040000915527344
2024-08-14,63.209999084472656
2024-08-15,64.51000213623047
2024-08-16,64.47000122070312
2024-08-19,65.16999816894531
2024-08-20,64.94000244140625
2024-08-21,65.2699966430664
2024-08-22,64.58999633789062
2024-08-23,65.37999725341797
2024-08-26,65.0199966430664
2024-08-27,65.11000061035156
2024-08-28,64.58999633789062
2024-08-29,64.7300033569336
2024-08-30,65.30000305175781
2024-09-03,63.540000915527344
2024-09-04,63.41999816894531
2024-09-05,63.2400016784668
2024-09-06,61.90999984741211
2024-09-09,62.63999938964844
2024-09-10,62.90999984741211
2024-09-11,63.90999984741211
2024-09-12,64.62999725341797
2024-09-13,65.16999816894531
2024-09-16,65.30000305175781
2024-09-17,65.44000244140625
2024-09-18,65.2699966430664
2024-09-19,66.70999908447266
2024-09-20,66.58000183105469
2024-09-23,66.80000305175781
2024-09-24,67.12999725341797
2024-09-25,67.0199966430664
2024-09-26,67.3499984741211
2024-09-27,67.13999938964844
2024-09-30,67.2300033569336
2024-10-01,66.69999694824219
2024-10-02,66.73999786376953
2024-10-03,66.55000305175781
2024-10-04,67.43000030517578
2024-10-07,66.83999633789062
2024-10-08,67.54000091552734
2024-10-09,68.0199966430664
2024-10-10,67.95999908447266
2024-10-11,68.51000213623047
2024-10-14,68.87000274658203
2024-10-15,68.06999969482422
2024-10-16,68.27999877929688
2024-10-17,68.33999633789062
2024-10-18,68.72000122070312
2024-10-21,68.58000183105469
2024-10-22,68.48999786376953
2024-10-23,67.6500015258789
2024-10-24,67.97000122070312
2024-10-25,68.05999755859375
2024-10-28,68.18000030517578
2024-10-29,68.55000305175781
2024-10-30,68.41000366210938
2024-10-31,66.9000015258789
2024-11-01,67.29000091552734
2024-11-04,67.08999633789062
2024-11-05,67.9800033569336
2024-11-06,69.77999877929688
2024-11-07,70.44000244140625
2024-11-08,70.80999755859375
2024-11-11,71.30000305175781
2024-11-12,71.04000091552734
2024-11-13,70.91000366210938
2024-11-14,70.2699966430664
2024-11-15,69.11000061035156
2024-11-18,69.44999694824219
2024-11-19,69.97000122070312
2024-11-20,70.13999938964844
2024-11-21,70.19999694824219
