Date,AMFCX
2023-01-06,48.27000045776367
2023-01-09,48.029998779296875
2023-01-10,48.22999954223633
2023-01-11,48.56999969482422
2023-01-12,48.61000061035156
2023-01-13,48.720001220703125
2023-01-17,48.58000183105469
2023-01-18,47.77000045776367
2023-01-19,47.47999954223633
2023-01-20,48.02000045776367
2023-01-23,48.290000915527344
2023-01-24,48.31999969482422
2023-01-25,48.27000045776367
2023-01-26,48.529998779296875
2023-01-27,48.41999816894531
2023-01-30,48.119998931884766
2023-01-31,48.65999984741211
2023-02-01,48.77000045776367
2023-02-02,48.88999938964844
2023-02-03,48.52000045776367
2023-02-06,48.400001525878906
2023-02-07,48.720001220703125
2023-02-08,48.380001068115234
2023-02-09,48.060001373291016
2023-02-10,48.4900016784668
2023-02-13,48.869998931884766
2023-02-14,48.709999084472656
2023-02-15,48.7400016784668
2023-02-16,48.33000183105469
2023-02-17,48.34000015258789
2023-02-21,47.709999084472656
2023-02-22,47.59000015258789
2023-02-23,47.720001220703125
2023-02-24,47.470001220703125
2023-02-27,47.5099983215332
2023-02-28,47.279998779296875
2023-03-01,47.130001068115234
2023-03-02,47.41999816894531
2023-03-03,47.900001525878906
2023-03-06,47.869998931884766
2023-03-07,47.16999816894531
2023-03-08,47.150001525878906
2023-03-09,46.5
2023-03-10,46.04999923706055
2023-03-13,45.91999816894531
2023-03-14,46.43000030517578
2023-03-15,45.880001068115234
2023-03-16,46.40999984741211
2023-03-17,45.84000015258789
2023-03-20,46.29999923706055
2023-03-21,46.599998474121094
2023-03-22,45.880001068115234
2023-03-23,45.88999938964844
2023-03-24,46.290000915527344
2023-03-27,46.5
2023-03-28,46.560001373291016
2023-03-29,47.04999923706055
2023-03-30,47.2400016784668
2023-03-31,47.7400016784668
2023-04-03,48.02000045776367
2023-04-04,47.7599983215332
2023-04-05,47.880001068115234
2023-04-06,48.0099983215332
2023-04-10,48.060001373291016
2023-04-11,48.15999984741211
2023-04-12,48.13999938964844
2023-04-13,48.459999084472656
2023-04-14,48.31999969482422
2023-04-17,48.54999923706055
2023-04-18,48.599998474121094
2023-04-19,48.66999816894531
2023-04-20,48.560001373291016
2023-04-21,48.56999969482422
2023-04-24,48.619998931884766
2023-04-25,48.18000030517578
2023-04-26,47.7400016784668
2023-04-27,48.27000045776367
2023-04-28,48.650001525878906
2023-05-01,48.709999084472656
2023-05-02,48.150001525878906
2023-05-03,47.79999923706055
2023-05-04,47.58000183105469
2023-05-05,48.22999954223633
2023-05-08,48.150001525878906
2023-05-09,48.0
2023-05-10,48.040000915527344
2023-05-11,47.81999969482422
2023-05-12,47.83000183105469
2023-05-15,47.95000076293945
2023-05-16,47.439998626708984
2023-05-17,47.81999969482422
2023-05-18,47.95000076293945
2023-05-19,47.939998626708984
2023-05-22,47.86000061035156
2023-05-23,47.439998626708984
2023-05-24,47.060001373291016
2023-05-25,46.869998931884766
2023-05-26,47.130001068115234
2023-05-30,46.970001220703125
2023-05-31,46.84000015258789
2023-06-01,47.150001525878906
2023-06-02,47.83000183105469
2023-06-05,47.689998626708984
2023-06-06,47.7400016784668
2023-06-07,47.90999984741211
2023-06-08,48.060001373291016
2023-06-09,47.9900016784668
2023-06-12,48.119998931884766
2023-06-13,48.380001068115234
2023-06-14,48.119998931884766
2023-06-15,48.63999938964844
2023-06-16,48.63999938964844
2023-06-20,48.279998779296875
2023-06-21,48.29999923706055
2023-06-22,48.220001220703125
2023-06-23,47.849998474121094
2023-06-26,47.970001220703125
2023-06-27,48.2599983215332
2023-06-28,48.11000061035156
2023-06-29,48.369998931884766
2023-06-30,48.81999969482422
2023-07-03,48.810001373291016
2023-07-05,48.689998626708984
2023-07-06,48.33000183105469
2023-07-07,48.18000030517578
2023-07-10,48.400001525878906
2023-07-11,48.709999084472656
2023-07-12,48.939998626708984
2023-07-13,49.15999984741211
2023-07-14,49.099998474121094
2023-07-17,49.119998931884766
2023-07-18,49.36000061035156
2023-07-19,49.540000915527344
2023-07-20,49.84000015258789
2023-07-21,50.02000045776367
2023-07-24,50.13999938964844
2023-07-25,50.08000183105469
2023-07-26,50.060001373291016
2023-07-27,49.72999954223633
2023-07-28,50.029998779296875
2023-07-31,50.04999923706055
2023-08-01,49.869998931884766
2023-08-02,49.529998779296875
2023-08-03,49.33000183105469
2023-08-04,49.06999969482422
2023-08-07,49.459999084472656
2023-08-08,49.25
2023-08-09,49.220001220703125
2023-08-10,49.20000076293945
2023-08-11,49.310001373291016
2023-08-14,49.31999969482422
2023-08-15,48.83000183105469
2023-08-16,48.630001068115234
2023-08-17,48.349998474121094
2023-08-18,48.38999938964844
2023-08-21,48.369998931884766
2023-08-22,48.2400016784668
2023-08-23,48.540000915527344
2023-08-24,48.119998931884766
2023-08-25,48.43000030517578
2023-08-28,48.65999984741211
2023-08-29,49.040000915527344
2023-08-30,49.119998931884766
2023-08-31,48.86000061035156
2023-09-01,48.9900016784668
2023-09-05,48.56999969482422
2023-09-06,48.369998931884766
2023-09-07,48.36000061035156
2023-09-08,48.5
2023-09-11,48.619998931884766
2023-09-12,48.599998474121094
2023-09-13,48.459999084472656
2023-09-14,48.93000030517578
2023-09-15,48.56999969482422
2023-09-18,48.61000061035156
2023-09-19,48.4900016784668
2023-09-20,48.290000915527344
2023-09-21,47.70000076293945
2023-09-22,47.529998779296875
2023-09-25,47.63999938964844
2023-09-26,47.09000015258789
2023-09-27,47.09000015258789
2023-09-28,47.22999954223633
2023-09-29,47.0099983215332
2023-10-02,46.619998931884766
2023-10-03,46.25
2023-10-04,46.40999984741211
2023-10-05,46.279998779296875
2023-10-06,46.630001068115234
2023-10-09,47.02000045776367
2023-10-10,47.25
2023-10-11,47.310001373291016
2023-10-12,46.93000030517578
2023-10-13,47.0
2023-10-16,47.400001525878906
2023-10-17,47.540000915527344
2023-10-18,47.099998474121094
2023-10-19,46.7599983215332
2023-10-20,46.369998931884766
2023-10-23,46.11000061035156
2023-10-24,46.439998626708984
2023-10-25,46.2599983215332
2023-10-26,45.900001525878906
2023-10-27,45.41999816894531
2023-10-30,45.900001525878906
2023-10-31,46.220001220703125
2023-11-01,46.459999084472656
2023-11-02,47.290000915527344
2023-11-03,47.540000915527344
2023-11-06,47.5099983215332
2023-11-07,47.439998626708984
2023-11-08,47.470001220703125
2023-11-09,47.099998474121094
2023-11-10,47.56999969482422
2023-11-13,47.5
2023-11-14,48.209999084472656
2023-11-15,48.279998779296875
2023-11-16,48.45000076293945
2023-11-17,48.529998779296875
2023-11-20,48.709999084472656
2023-11-21,48.650001525878906
2023-11-22,48.869998931884766
2023-11-24,49.0099983215332
2023-11-27,48.84000015258789
2023-11-28,48.86000061035156
2023-11-29,48.869998931884766
2023-11-30,49.279998779296875
2023-12-01,49.650001525878906
2023-12-04,49.650001525878906
2023-12-05,49.40999984741211
2023-12-06,49.33000183105469
2023-12-07,49.41999816894531
2023-12-08,49.54999923706055
2023-12-11,49.869998931884766
2023-12-12,50.04999923706055
2023-12-13,49.58000183105469
2023-12-14,49.72999954223633
2023-12-15,49.5
2023-12-18,49.560001373291016
2023-12-19,49.869998931884766
2023-12-20,49.16999816894531
2023-12-21,49.560001373291016
2023-12-22,49.7599983215332
2023-12-26,49.9900016784668
2023-12-27,50.099998474121094
2023-12-28,50.15999984741211
2023-12-29,50.09000015258789
2024-01-02,50.18000030517578
2024-01-03,49.900001525878906
2024-01-04,49.88999938964844
2024-01-05,49.939998626708984
2024-01-08,50.33000183105469
2024-01-09,50.16999816894531
2024-01-10,50.290000915527344
2024-01-11,50.130001068115234
2024-01-12,50.2400016784668
2024-01-16,49.939998626708984
2024-01-17,49.689998626708984
2024-01-18,49.88999938964844
2024-01-19,50.27000045776367
2024-01-22,50.290000915527344
2024-01-23,50.45000076293945
2024-01-24,50.2400016784668
2024-01-25,50.529998779296875
2024-01-26,50.5099983215332
2024-01-29,50.72999954223633
2024-01-30,50.849998474121094
2024-01-31,50.41999816894531
2024-02-01,50.869998931884766
2024-02-02,50.79999923706055
2024-02-05,50.79999923706055
2024-02-06,50.79999923706055
2024-02-07,50.900001525878906
2024-02-08,50.84000015258789
2024-02-09,50.900001525878906
2024-02-12,51.0
2024-02-13,50.41999816894531
2024-02-14,50.790000915527344
2024-02-15,51.2599983215332
2024-02-16,51.189998626708984
2024-02-20,51.18000030517578
2024-02-21,51.38999938964844
2024-02-22,51.83000183105469
2024-02-23,51.93000030517578
2024-02-26,51.720001220703125
2024-02-27,51.81999969482422
2024-02-28,51.81999969482422
2024-02-29,51.90999984741211
2024-03-01,52.119998931884766
2024-03-04,52.22999954223633
2024-03-05,51.91999816894531
2024-03-06,52.15999984741211
2024-03-07,52.5099983215332
2024-03-08,52.41999816894531
2024-03-11,52.54999923706055
2024-03-12,52.7400016784668
2024-03-13,52.61000061035156
2024-03-14,52.43000030517578
2024-03-15,52.22999954223633
2024-03-18,52.33000183105469
2024-03-19,52.630001068115234
2024-03-20,52.880001068115234
2024-03-21,53.04999923706055
2024-03-22,52.86000061035156
2024-03-25,52.66999816894531
2024-03-26,52.599998474121094
2024-03-27,53.29999923706055
2024-03-28,53.41999816894531
2024-04-01,53.15999984741211
2024-04-02,52.83000183105469
2024-04-03,52.709999084472656
2024-04-04,52.279998779296875
2024-04-05,52.720001220703125
2024-04-08,52.7599983215332
2024-04-09,52.86000061035156
2024-04-10,52.2400016784668
2024-04-11,52.279998779296875
2024-04-12,51.619998931884766
2024-04-15,51.25
2024-04-16,51.150001525878906
2024-04-17,51.060001373291016
2024-04-18,51.0
2024-04-19,51.150001525878906
2024-04-22,51.52000045776367
2024-04-23,52.040000915527344
2024-04-24,52.029998779296875
2024-04-25,51.959999084472656
2024-04-26,51.900001525878906
2024-04-29,52.09000015258789
2024-04-30,51.47999954223633
2024-05-01,51.310001373291016
2024-05-02,51.47999954223633
2024-05-03,51.9900016784668
2024-05-06,52.290000915527344
2024-05-07,52.540000915527344
2024-05-08,52.599998474121094
2024-05-09,52.970001220703125
2024-05-10,53.11000061035156
2024-05-13,53.040000915527344
2024-05-14,53.220001220703125
2024-05-15,53.70000076293945
2024-05-16,53.619998931884766
2024-05-17,53.66999816894531
2024-05-20,53.540000915527344
2024-05-21,53.630001068115234
2024-05-22,53.5099983215332
2024-05-23,52.95000076293945
2024-05-24,53.189998626708984
2024-05-28,52.849998474121094
2024-05-29,52.27000045776367
2024-05-30,52.369998931884766
2024-05-31,53.0
2024-06-03,52.77000045776367
2024-06-04,52.849998474121094
2024-06-05,53.16999816894531
2024-06-06,53.13999938964844
2024-06-07,53.119998931884766
2024-06-10,53.2400016784668
2024-06-11,53.209999084472656
2024-06-12,53.2599983215332
2024-06-13,53.22999954223633
2024-06-14,53.150001525878906
2024-06-17,53.529998779296875
2024-06-18,53.630001068115234
2024-06-20,53.7400016784668
2024-06-21,53.689998626708984
2024-06-24,53.81999969482422
2024-06-25,53.58000183105469
2024-06-26,53.45000076293945
2024-06-27,53.43000030517578
2024-06-28,53.45000076293945
2024-07-01,53.36000061035156
2024-07-02,53.59000015258789
2024-07-03,53.650001525878906
2024-07-05,53.810001373291016
2024-07-08,53.81999969482422
2024-07-09,53.7599983215332
2024-07-10,54.2400016784668
2024-07-11,54.38999938964844
2024-07-12,54.61000061035156
2024-07-15,54.68000030517578
2024-07-16,55.290000915527344
2024-07-17,55.22999954223633
2024-07-18,54.84000015258789
2024-07-19,54.56999969482422
2024-07-22,54.939998626708984
2024-07-23,54.95000076293945
2024-07-24,54.380001068115234
2024-07-25,54.529998779296875
2024-07-26,55.189998626708984
2024-07-29,55.18000030517578
2024-07-30,55.36000061035156
2024-07-31,55.709999084472656
2024-08-01,55.41999816894531
2024-08-02,54.79999923706055
2024-08-05,53.5
2024-08-06,53.939998626708984
2024-08-07,53.720001220703125
2024-08-08,54.56999969482422
2024-08-09,54.709999084472656
2024-08-12,54.619998931884766
2024-08-13,55.2400016784668
2024-08-14,55.5
2024-08-15,56.029998779296875
2024-08-16,56.09000015258789
2024-08-19,56.40999984741211
2024-08-20,56.33000183105469
2024-08-21,56.529998779296875
2024-08-22,56.36000061035156
2024-08-23,56.86000061035156
2024-08-26,56.88999938964844
2024-08-27,56.9900016784668
2024-08-28,56.900001525878906
2024-08-29,56.9900016784668
2024-08-30,57.43000030517578
2024-09-03,56.72999954223633
2024-09-04,56.790000915527344
2024-09-05,56.400001525878906
2024-09-06,55.81999969482422
2024-09-09,56.43000030517578
2024-09-10,56.58000183105469
2024-09-11,56.65999984741211
2024-09-12,56.939998626708984
2024-09-13,57.310001373291016
2024-09-16,57.599998474121094
2024-09-17,57.47999954223633
2024-09-18,57.20000076293945
2024-09-19,57.779998779296875
2024-09-20,57.75
2024-09-23,57.97999954223633
2024-09-24,57.939998626708984
2024-09-25,57.7400016784668
2024-09-26,57.88999938964844
2024-09-27,57.939998626708984
2024-09-30,58.22999954223633
2024-10-01,58.029998779296875
2024-10-02,58.060001373291016
2024-10-03,57.84000015258789
2024-10-04,58.20000076293945
2024-10-07,57.7400016784668
2024-10-08,57.9900016784668
2024-10-09,58.34000015258789
2024-10-10,58.11000061035156
2024-10-11,58.529998779296875
2024-10-14,58.959999084472656
2024-10-15,58.63999938964844
2024-10-16,58.95000076293945
2024-10-17,58.90999984741211
2024-10-18,59.060001373291016
2024-10-21,58.65999984741211
2024-10-22,58.560001373291016
2024-10-23,58.41999816894531
2024-10-24,58.20000076293945
2024-10-25,57.9900016784668
2024-10-28,58.18000030517578
2024-10-29,58.0099983215332
2024-10-30,58.0
2024-10-31,57.459999084472656
2024-11-01,57.38999938964844
2024-11-04,57.15999984741211
2024-11-05,57.63999938964844
2024-11-06,58.68000030517578
2024-11-07,58.849998474121094
2024-11-08,59.15999984741211
2024-11-11,59.02000045776367
2024-11-12,58.65999984741211
2024-11-13,58.630001068115234
2024-11-14,58.2400016784668
2024-11-15,57.72999954223633
2024-11-18,57.97999954223633
2024-11-19,57.84000015258789
2024-11-20,57.95000076293945
2024-11-21,58.470001220703125
