Date,RWMAX
2022-12-23,51.290000915527344
2022-12-27,51.29999923706055
2022-12-28,50.79999923706055
2022-12-29,51.43000030517578
2022-12-30,51.310001373291016
2023-01-03,51.130001068115234
2023-01-04,51.310001373291016
2023-01-05,50.84000015258789
2023-01-06,51.959999084472656
2023-01-09,51.630001068115234
2023-01-10,51.84000015258789
2023-01-11,52.279998779296875
2023-01-12,52.470001220703125
2023-01-13,52.560001373291016
2023-01-17,52.31999969482422
2023-01-18,51.540000915527344
2023-01-19,51.220001220703125
2023-01-20,51.86000061035156
2023-01-23,52.2400016784668
2023-01-24,52.2400016784668
2023-01-25,52.310001373291016
2023-01-26,52.709999084472656
2023-01-27,52.47999954223633
2023-01-30,51.97999954223633
2023-01-31,52.70000076293945
2023-02-01,52.93000030517578
2023-02-02,53.09000015258789
2023-02-03,52.68000030517578
2023-02-06,52.540000915527344
2023-02-07,53.04999923706055
2023-02-08,52.68000030517578
2023-02-09,52.29999923706055
2023-02-10,52.66999816894531
2023-02-13,53.150001525878906
2023-02-14,52.970001220703125
2023-02-15,52.95000076293945
2023-02-16,52.400001525878906
2023-02-17,52.310001373291016
2023-02-21,51.40999984741211
2023-02-22,51.2400016784668
2023-02-23,51.41999816894531
2023-02-24,50.970001220703125
2023-02-27,51.060001373291016
2023-02-28,50.869998931884766
2023-03-01,50.779998779296875
2023-03-02,51.16999816894531
2023-03-03,51.86000061035156
2023-03-06,51.84000015258789
2023-03-07,51.029998779296875
2023-03-08,51.040000915527344
2023-03-09,50.209999084472656
2023-03-10,49.619998931884766
2023-03-13,49.52000045776367
2023-03-14,50.13999938964844
2023-03-15,49.540000915527344
2023-03-16,50.2599983215332
2023-03-17,49.70000076293945
2023-03-20,50.16999816894531
2023-03-21,50.61000061035156
2023-03-22,49.79999923706055
2023-03-23,49.81999969482422
2023-03-24,50.130001068115234
2023-03-27,50.290000915527344
2023-03-28,50.2599983215332
2023-03-29,50.779998779296875
2023-03-30,51.08000183105469
2023-03-31,51.66999816894531
2023-04-03,52.04999923706055
2023-04-04,51.7400016784668
2023-04-05,51.810001373291016
2023-04-06,51.90999984741211
2023-04-10,52.060001373291016
2023-04-11,52.15999984741211
2023-04-12,52.060001373291016
2023-04-13,52.54999923706055
2023-04-14,52.380001068115234
2023-04-17,52.56999969482422
2023-04-18,52.65999984741211
2023-04-19,52.54999923706055
2023-04-20,52.40999984741211
2023-04-21,52.43000030517578
2023-04-24,52.470001220703125
2023-04-25,51.790000915527344
2023-04-26,51.43000030517578
2023-04-27,52.209999084472656
2023-04-28,52.65999984741211
2023-05-01,52.72999954223633
2023-05-02,52.0099983215332
2023-05-03,51.72999954223633
2023-05-04,51.349998474121094
2023-05-05,52.189998626708984
2023-05-08,52.130001068115234
2023-05-09,51.91999816894531
2023-05-10,52.029998779296875
2023-05-11,51.88999938964844
2023-05-12,51.880001068115234
2023-05-15,52.04999923706055
2023-05-16,51.61000061035156
2023-05-17,52.16999816894531
2023-05-18,52.5
2023-05-19,52.529998779296875
2023-05-22,52.540000915527344
2023-05-23,52.099998474121094
2023-05-24,51.65999984741211
2023-05-25,51.84000015258789
2023-05-26,52.61000061035156
2023-05-30,52.38999938964844
2023-05-31,52.2400016784668
2023-06-01,52.560001373291016
2023-06-02,53.43000030517578
2023-06-05,53.2599983215332
2023-06-06,53.310001373291016
2023-06-07,53.38999938964844
2023-06-08,53.650001525878906
2023-06-09,53.630001068115234
2023-06-12,54.06999969482422
2023-06-13,54.34000015258789
2023-06-14,52.790000915527344
2023-06-15,53.439998626708984
2023-06-16,53.209999084472656
2023-06-20,52.810001373291016
2023-06-21,52.72999954223633
2023-06-22,52.70000076293945
2023-06-23,52.27000045776367
2023-06-26,52.27000045776367
2023-06-27,52.75
2023-06-28,52.650001525878906
2023-06-29,52.9900016784668
2023-06-30,53.45000076293945
2023-07-03,53.45000076293945
2023-07-05,53.2400016784668
2023-07-06,52.779998779296875
2023-07-07,52.650001525878906
2023-07-10,52.970001220703125
2023-07-11,53.36000061035156
2023-07-12,53.61000061035156
2023-07-13,53.939998626708984
2023-07-14,53.97999954223633
2023-07-17,54.13999938964844
2023-07-18,54.470001220703125
2023-07-19,54.540000915527344
2023-07-20,54.540000915527344
2023-07-21,54.65999984741211
2023-07-24,54.880001068115234
2023-07-25,54.97999954223633
2023-07-26,54.88999938964844
2023-07-27,54.689998626708984
2023-07-28,55.08000183105469
2023-07-31,55.060001373291016
2023-08-01,55.04999923706055
2023-08-02,54.5099983215332
2023-08-03,54.36000061035156
2023-08-04,54.099998474121094
2023-08-07,54.619998931884766
2023-08-08,54.470001220703125
2023-08-09,54.27000045776367
2023-08-10,54.209999084472656
2023-08-11,54.209999084472656
2023-08-14,54.40999984741211
2023-08-15,53.79999923706055
2023-08-16,53.5099983215332
2023-08-17,53.18000030517578
2023-08-18,53.279998779296875
2023-08-21,53.47999954223633
2023-08-22,53.279998779296875
2023-08-23,53.66999816894531
2023-08-24,53.06999969482422
2023-08-25,53.369998931884766
2023-08-28,53.66999816894531
2023-08-29,54.22999954223633
2023-08-30,54.33000183105469
2023-08-31,54.18000030517578
2023-09-01,54.15999984741211
2023-09-05,53.86000061035156
2023-09-06,53.650001525878906
2023-09-07,53.619998931884766
2023-09-08,53.72999954223633
2023-09-11,53.869998931884766
2023-09-12,53.779998779296875
2023-09-13,53.709999084472656
2023-09-14,54.27000045776367
2023-09-15,53.709999084472656
2023-09-18,53.720001220703125
2023-09-19,53.619998931884766
2023-09-20,53.279998779296875
2023-09-21,52.59000015258789
2023-09-22,52.47999954223633
2023-09-25,52.61000061035156
2023-09-26,51.93000030517578
2023-09-27,52.02000045776367
2023-09-28,52.31999969482422
2023-09-29,52.099998474121094
2023-10-02,51.900001525878906
2023-10-03,51.34000015258789
2023-10-04,51.54999923706055
2023-10-05,51.529998779296875
2023-10-06,52.119998931884766
2023-10-09,52.63999938964844
2023-10-10,52.88999938964844
2023-10-11,53.11000061035156
2023-10-12,52.90999984741211
2023-10-13,52.81999969482422
2023-10-16,53.36000061035156
2023-10-17,53.38999938964844
2023-10-18,52.880001068115234
2023-10-19,52.38999938964844
2023-10-20,51.84000015258789
2023-10-23,51.630001068115234
2023-10-24,51.939998626708984
2023-10-25,51.54999923706055
2023-10-26,50.95000076293945
2023-10-27,50.56999969482422
2023-10-30,51.13999938964844
2023-10-31,51.400001525878906
2023-11-01,51.72999954223633
2023-11-02,52.70000076293945
2023-11-03,53.04999923706055
2023-11-06,53.08000183105469
2023-11-07,53.09000015258789
2023-11-08,53.15999984741211
2023-11-09,52.7599983215332
2023-11-10,53.5099983215332
2023-11-13,53.459999084472656
2023-11-14,54.31999969482422
2023-11-15,54.38999938964844
2023-11-16,54.45000076293945
2023-11-17,54.630001068115234
2023-11-20,54.97999954223633
2023-11-21,54.869998931884766
2023-11-22,55.08000183105469
2023-11-24,55.2599983215332
2023-11-27,54.959999084472656
2023-11-28,54.959999084472656
2023-11-29,54.93000030517578
2023-11-30,55.279998779296875
2023-12-01,55.58000183105469
2023-12-04,55.45000076293945
2023-12-05,55.2400016784668
2023-12-06,55.029998779296875
2023-12-07,55.2599983215332
2023-12-08,55.52000045776367
2023-12-11,56.13999938964844
2023-12-12,56.439998626708984
2023-12-13,57.209999084472656
2023-12-14,57.349998474121094
2023-12-15,55.86000061035156
2023-12-18,56.04999923706055
2023-12-19,56.34000015258789
2023-12-20,55.5099983215332
2023-12-21,56.02000045776367
2023-12-22,56.099998474121094
2023-12-26,56.38999938964844
2023-12-27,56.47999954223633
2023-12-28,56.5
2023-12-29,56.40999984741211
2024-01-02,56.2400016784668
2024-01-03,55.880001068115234
2024-01-04,55.7599983215332
2024-01-05,55.810001373291016
2024-01-08,56.29999923706055
2024-01-09,56.150001525878906
2024-01-10,56.290000915527344
2024-01-11,56.290000915527344
2024-01-12,56.349998474121094
2024-01-16,56.099998474121094
2024-01-17,55.86000061035156
2024-01-18,56.16999816894531
2024-01-19,56.810001373291016
2024-01-22,56.86000061035156
2024-01-23,57.029998779296875
2024-01-24,57.119998931884766
2024-01-25,57.20000076293945
2024-01-26,57.150001525878906
2024-01-29,57.45000076293945
2024-01-30,57.540000915527344
2024-01-31,56.900001525878906
2024-02-01,57.52000045776367
2024-02-02,57.650001525878906
2024-02-05,57.650001525878906
2024-02-06,57.66999816894531
2024-02-07,58.11000061035156
2024-02-08,58.15999984741211
2024-02-09,58.38999938964844
2024-02-12,58.400001525878906
2024-02-13,57.65999984741211
2024-02-14,58.13999938964844
2024-02-15,58.58000183105469
2024-02-16,58.459999084472656
2024-02-20,58.2599983215332
2024-02-21,58.459999084472656
2024-02-22,59.369998931884766
2024-02-23,59.38999938964844
2024-02-26,59.25
2024-02-27,59.310001373291016
2024-02-28,59.279998779296875
2024-02-29,59.439998626708984
2024-03-01,60.06999969482422
2024-03-04,60.08000183105469
2024-03-05,59.5099983215332
2024-03-06,59.84000015258789
2024-03-07,60.369998931884766
2024-03-08,59.88999938964844
2024-03-11,59.93000030517578
2024-03-12,60.2599983215332
2024-03-13,60.09000015258789
2024-03-14,59.9900016784668
2024-03-15,59.65999984741211
2024-03-18,59.869998931884766
2024-03-19,60.18000030517578
2024-03-20,60.68000030517578
2024-03-21,61.13999938964844
2024-03-22,60.91999816894531
2024-03-25,60.77000045776367
2024-03-26,60.650001525878906
2024-03-27,61.209999084472656
2024-03-28,61.34000015258789
2024-04-01,61.209999084472656
2024-04-02,60.70000076293945
2024-04-03,60.709999084472656
2024-04-04,59.970001220703125
2024-04-05,60.540000915527344
2024-04-08,60.54999923706055
2024-04-09,60.56999969482422
2024-04-10,59.970001220703125
2024-04-11,60.220001220703125
2024-04-12,59.29999923706055
2024-04-15,58.83000183105469
2024-04-16,58.86000061035156
2024-04-17,58.619998931884766
2024-04-18,58.5099983215332
2024-04-19,58.43000030517578
2024-04-22,58.849998474121094
2024-04-23,59.4900016784668
2024-04-24,59.45000076293945
2024-04-25,59.33000183105469
2024-04-26,59.70000076293945
2024-04-29,59.77000045776367
2024-04-30,58.959999084472656
2024-05-01,58.56999969482422
2024-05-02,58.810001373291016
2024-05-03,59.27000045776367
2024-05-06,59.810001373291016
2024-05-07,60.040000915527344
2024-05-08,60.189998626708984
2024-05-09,60.529998779296875
2024-05-10,60.720001220703125
2024-05-13,60.68000030517578
2024-05-14,60.9900016784668
2024-05-15,61.70000076293945
2024-05-16,61.560001373291016
2024-05-17,61.650001525878906
2024-05-20,61.63999938964844
2024-05-21,61.7400016784668
2024-05-22,61.529998779296875
2024-05-23,61.0
2024-05-24,61.279998779296875
2024-05-28,61.0
2024-05-29,60.25
2024-05-30,60.220001220703125
2024-05-31,60.810001373291016
2024-06-03,60.650001525878906
2024-06-04,60.72999954223633
2024-06-05,61.349998474121094
2024-06-06,61.279998779296875
2024-06-07,61.13999938964844
2024-06-10,61.47999954223633
2024-06-11,61.47999954223633
2024-06-12,58.959999084472656
2024-06-13,59.34000015258789
2024-06-14,59.310001373291016
2024-06-17,59.93000030517578
2024-06-18,59.939998626708984
2024-06-20,59.939998626708984
2024-06-21,59.7400016784668
2024-06-24,59.810001373291016
2024-06-25,59.630001068115234
2024-06-26,59.52000045776367
2024-06-27,59.5099983215332
2024-06-28,59.540000915527344
2024-07-01,59.54999923706055
2024-07-02,59.790000915527344
2024-07-03,59.959999084472656
2024-07-05,60.09000015258789
2024-07-08,60.150001525878906
2024-07-09,60.02000045776367
2024-07-10,60.58000183105469
2024-07-11,60.61000061035156
2024-07-12,60.88999938964844
2024-07-15,61.099998474121094
2024-07-16,61.650001525878906
2024-07-17,61.099998474121094
2024-07-18,60.61000061035156
2024-07-19,60.2599983215332
2024-07-22,60.75
2024-07-23,60.7599983215332
2024-07-24,59.72999954223633
2024-07-25,59.689998626708984
2024-07-26,60.41999816894531
2024-07-29,60.40999984741211
2024-07-30,60.41999816894531
2024-07-31,61.18000030517578
2024-08-01,60.43000030517578
2024-08-02,59.54999923706055
2024-08-05,58.130001068115234
2024-08-06,58.630001068115234
2024-08-07,58.20000076293945
2024-08-08,59.41999816894531
2024-08-09,59.65999984741211
2024-08-12,59.529998779296875
2024-08-13,60.31999969482422
2024-08-14,60.619998931884766
2024-08-15,61.41999816894531
2024-08-16,61.43000030517578
2024-08-19,61.86000061035156
2024-08-20,61.77000045776367
2024-08-21,61.95000076293945
2024-08-22,61.63999938964844
2024-08-23,62.22999954223633
2024-08-26,62.130001068115234
2024-08-27,62.27000045776367
2024-08-28,62.04999923706055
2024-08-29,62.11000061035156
2024-08-30,62.63999938964844
2024-09-03,61.66999816894531
2024-09-04,61.66999816894531
2024-09-05,61.209999084472656
2024-09-06,60.290000915527344
2024-09-09,60.88999938964844
2024-09-10,61.06999969482422
2024-09-11,61.40999984741211
2024-09-12,61.900001525878906
2024-09-13,62.369998931884766
2024-09-16,62.56999969482422
2024-09-17,62.41999816894531
2024-09-18,62.16999816894531
2024-09-19,62.959999084472656
2024-09-20,63.0099983215332
2024-09-23,63.22999954223633
2024-09-24,63.29999923706055
2024-09-25,63.060001373291016
2024-09-26,63.290000915527344
2024-09-27,63.2599983215332
2024-09-30,63.43000030517578
2024-10-01,63.16999816894531
2024-10-02,63.2400016784668
2024-10-03,63.02000045776367
2024-10-04,63.5
2024-10-07,63.0
2024-10-08,63.380001068115234
2024-10-09,63.900001525878906
2024-10-10,63.68000030517578
2024-10-11,64.0999984741211
2024-10-14,64.55999755859375
2024-10-15,63.84000015258789
2024-10-16,64.16999816894531
2024-10-17,64.20999908447266
2024-10-18,64.27999877929688
2024-10-21,63.88999938964844
2024-10-22,63.970001220703125
2024-10-23,63.599998474121094
2024-10-24,63.470001220703125
2024-10-25,63.31999969482422
2024-10-28,63.52000045776367
2024-10-29,63.58000183105469
2024-10-30,63.400001525878906
2024-10-31,62.630001068115234
2024-11-01,62.59000015258789
2024-11-04,62.349998474121094
2024-11-05,62.97999954223633
2024-11-06,64.3499984741211
2024-11-07,64.56999969482422
2024-11-08,64.93000030517578
2024-11-11,64.87000274658203
2024-11-12,64.44000244140625
2024-11-13,64.36000061035156
2024-11-14,63.970001220703125
2024-11-15,63.25
2024-11-18,63.4900016784668
2024-11-19,63.36000061035156
2024-11-20,63.43000030517578
2024-11-21,63.95000076293945
