Date,VGSIX
2022-06-24,30.950000762939453
2022-06-27,30.889999389648438
2022-06-28,30.530000686645508
2022-06-29,30.329999923706055
2022-06-30,30.260000228881836
2022-07-01,30.829999923706055
2022-07-05,30.729999542236328
2022-07-06,30.68000030517578
2022-07-07,30.760000228881836
2022-07-08,30.600000381469727
2022-07-11,30.530000686645508
2022-07-12,30.420000076293945
2022-07-13,30.280000686645508
2022-07-14,29.989999771118164
2022-07-15,30.520000457763672
2022-07-18,30.280000686645508
2022-07-19,31.079999923706055
2022-07-20,30.989999771118164
2022-07-21,31.239999771118164
2022-07-22,31.399999618530273
2022-07-25,31.459999084472656
2022-07-26,31.479999542236328
2022-07-27,31.690000534057617
2022-07-28,32.709999084472656
2022-07-29,32.880001068115234
2022-08-01,32.61000061035156
2022-08-02,32.20000076293945
2022-08-03,32.279998779296875
2022-08-04,32.25
2022-08-05,32.34000015258789
2022-08-08,32.619998931884766
2022-08-09,32.79999923706055
2022-08-10,33.310001373291016
2022-08-11,33.22999954223633
2022-08-12,33.79999923706055
2022-08-15,33.91999816894531
2022-08-16,33.81999969482422
2022-08-17,33.63999938964844
2022-08-18,33.40999984741211
2022-08-19,33.04999923706055
2022-08-22,32.33000183105469
2022-08-23,31.90999984741211
2022-08-24,32.099998474121094
2022-08-25,32.59000015258789
2022-08-26,31.760000228881836
2022-08-29,31.479999542236328
2022-08-30,31.030000686645508
2022-08-31,30.889999389648438
2022-09-01,30.950000762939453
2022-09-02,30.520000457763672
2022-09-06,30.799999237060547
2022-09-07,31.40999984741211
2022-09-08,31.489999771118164
2022-09-09,31.81999969482422
2022-09-12,32.130001068115234
2022-09-13,30.90999984741211
2022-09-14,30.56999969482422
2022-09-15,29.989999771118164
2022-09-16,30.0
2022-09-19,29.950000762939453
2022-09-20,29.209999084472656
2022-09-21,28.739999771118164
2022-09-22,28.110000610351562
2022-09-23,27.729999542236328
2022-09-26,26.940000534057617
2022-09-27,26.59000015258789
2022-09-28,27.149999618530273
2022-09-29,26.34000015258789
2022-09-30,26.639999389648438
2022-10-03,27.1200008392334
2022-10-04,27.670000076293945
2022-10-05,27.1200008392334
2022-10-06,26.3700008392334
2022-10-07,25.729999542236328
2022-10-10,25.489999771118164
2022-10-11,25.760000228881836
2022-10-12,25.479999542236328
2022-10-13,25.940000534057617
2022-10-14,25.299999237060547
2022-10-17,26.25
2022-10-18,26.540000915527344
2022-10-19,25.860000610351562
2022-10-20,25.770000457763672
2022-10-21,25.969999313354492
2022-10-24,25.969999313354492
2022-10-25,26.989999771118164
2022-10-26,26.969999313354492
2022-10-27,27.0
2022-10-28,27.610000610351562
2022-10-31,27.56999969482422
2022-11-01,27.559999465942383
2022-11-02,26.799999237060547
2022-11-03,26.770000457763672
2022-11-04,27.1299991607666
2022-11-07,27.1299991607666
2022-11-08,27.229999542236328
2022-11-09,26.920000076293945
2022-11-10,28.920000076293945
2022-11-11,28.899999618530273
2022-11-14,28.18000030517578
2022-11-15,28.510000228881836
2022-11-16,28.229999542236328
2022-11-17,28.049999237060547
2022-11-18,28.40999984741211
2022-11-21,28.549999237060547
2022-11-22,28.729999542236328
2022-11-23,28.729999542236328
2022-11-25,28.93000030517578
2022-11-28,28.139999389648438
2022-11-29,28.6299991607666
2022-11-30,29.270000457763672
2022-12-01,29.190000534057617
2022-12-02,29.1200008392334
2022-12-05,28.56999969482422
2022-12-06,28.31999969482422
2022-12-07,28.3700008392334
2022-12-08,28.56999969482422
2022-12-09,28.520000457763672
2022-12-12,28.739999771118164
2022-12-13,29.270000457763672
2022-12-14,29.059999465942383
2022-12-15,28.670000076293945
2022-12-16,27.93000030517578
2022-12-19,27.579999923706055
2022-12-20,27.510000228881836
2022-12-21,27.360000610351562
2022-12-22,27.260000228881836
2022-12-23,27.5
2022-12-27,27.489999771118164
2022-12-28,27.020000457763672
2022-12-29,27.6200008392334
2022-12-30,27.40999984741211
2023-01-03,27.440000534057617
2023-01-04,28.059999465942383
2023-01-05,27.290000915527344
2023-01-06,28.040000915527344
2023-01-09,28.030000686645508
2023-01-10,28.110000610351562
2023-01-11,29.1200008392334
2023-01-12,29.479999542236328
2023-01-13,29.309999465942383
2023-01-17,29.3799991607666
2023-01-18,28.950000762939453
2023-01-19,28.799999237060547
2023-01-20,29.149999618530273
2023-01-23,29.270000457763672
2023-01-24,29.350000381469727
2023-01-25,29.360000610351562
2023-01-26,29.690000534057617
2023-01-27,30.010000228881836
2023-01-30,29.6299991607666
2023-01-31,30.260000228881836
2023-02-01,30.450000762939453
2023-02-02,31.1299991607666
2023-02-03,30.540000915527344
2023-02-06,30.329999923706055
2023-02-07,30.25
2023-02-08,30.110000610351562
2023-02-09,29.780000686645508
2023-02-10,29.889999389648438
2023-02-13,30.15999984741211
2023-02-14,29.90999984741211
2023-02-15,30.030000686645508
2023-02-16,29.75
2023-02-17,29.6299991607666
2023-02-21,29.030000686645508
2023-02-22,28.760000228881836
2023-02-23,28.969999313354492
2023-02-24,28.479999542236328
2023-02-27,28.520000457763672
2023-02-28,28.479999542236328
2023-03-01,28.1200008392334
2023-03-02,28.450000762939453
2023-03-03,28.889999389648438
2023-03-06,28.760000228881836
2023-03-07,28.09000015258789
2023-03-08,28.420000076293945
2023-03-09,27.770000457763672
2023-03-10,26.84000015258789
2023-03-13,27.200000762939453
2023-03-14,27.469999313354492
2023-03-15,27.420000076293945
2023-03-16,27.3799991607666
2023-03-17,26.760000228881836
2023-03-20,27.06999969482422
2023-03-21,26.940000534057617
2023-03-22,25.950000762939453
2023-03-23,25.530000686645508
2023-03-24,26.190000534057617
2023-03-27,26.149999618530273
2023-03-28,26.100000381469727
2023-03-29,26.68000030517578
2023-03-30,27.010000228881836
2023-03-31,27.6200008392334
2023-04-03,27.399999618530273
2023-04-04,27.360000610351562
2023-04-05,27.209999084472656
2023-04-06,27.399999618530273
2023-04-10,27.510000228881836
2023-04-11,27.6299991607666
2023-04-12,27.469999313354492
2023-04-13,27.40999984741211
2023-04-14,26.979999542236328
2023-04-17,27.549999237060547
2023-04-18,27.479999542236328
2023-04-19,27.639999389648438
2023-04-20,27.34000015258789
2023-04-21,27.3799991607666
2023-04-24,27.270000457763672
2023-04-25,27.0
2023-04-26,26.739999771118164
2023-04-27,27.350000381469727
2023-04-28,27.700000762939453
2023-05-01,27.479999542236328
2023-05-02,27.010000228881836
2023-05-03,26.90999984741211
2023-05-04,27.1299991607666
2023-05-05,27.579999923706055
2023-05-08,27.420000076293945
2023-05-09,27.290000915527344
2023-05-10,27.559999465942383
2023-05-11,27.260000228881836
2023-05-12,27.25
2023-05-15,27.219999313354492
2023-05-16,26.540000915527344
2023-05-17,26.899999618530273
2023-05-18,26.760000228881836
2023-05-19,26.709999084472656
2023-05-22,26.8799991607666
2023-05-23,26.6200008392334
2023-05-24,26.059999465942383
2023-05-25,26.049999237060547
2023-05-26,26.350000381469727
2023-05-30,26.440000534057617
2023-05-31,26.59000015258789
2023-06-01,26.600000381469727
2023-06-02,27.229999542236328
2023-06-05,27.040000915527344
2023-06-06,27.299999237060547
2023-06-07,27.799999237060547
2023-06-08,27.6299991607666
2023-06-09,27.469999313354492
2023-06-12,27.469999313354492
2023-06-13,27.649999618530273
2023-06-14,27.75
2023-06-15,27.90999984741211
2023-06-16,27.889999389648438
2023-06-20,27.540000915527344
2023-06-21,27.389999389648438
2023-06-22,27.0
2023-06-23,26.6299991607666
2023-06-26,27.239999771118164
2023-06-27,27.579999923706055
2023-06-28,27.31999969482422
2023-06-29,27.6200008392334
2023-06-30,27.760000228881836
2023-07-03,28.040000915527344
2023-07-05,28.09000015258789
2023-07-06,27.889999389648438
2023-07-07,27.81999969482422
2023-07-10,27.940000534057617
2023-07-11,28.34000015258789
2023-07-12,28.479999542236328
2023-07-13,28.68000030517578
2023-07-14,28.6299991607666
2023-07-17,28.450000762939453
2023-07-18,28.280000686645508
2023-07-19,28.600000381469727
2023-07-20,28.510000228881836
2023-07-21,28.6299991607666
2023-07-24,28.8700008392334
2023-07-25,28.65999984741211
2023-07-26,28.799999237060547
2023-07-27,28.15999984741211
2023-07-28,28.149999618530273
2023-07-31,28.34000015258789
2023-08-01,28.280000686645508
2023-08-02,28.1299991607666
2023-08-03,27.81999969482422
2023-08-04,27.579999923706055
2023-08-07,27.93000030517578
2023-08-08,27.75
2023-08-09,27.760000228881836
2023-08-10,27.649999618530273
2023-08-11,27.700000762939453
2023-08-14,27.520000457763672
2023-08-15,27.18000030517578
2023-08-16,26.860000610351562
2023-08-17,26.639999389648438
2023-08-18,26.709999084472656
2023-08-21,26.479999542236328
2023-08-22,26.56999969482422
2023-08-23,26.989999771118164
2023-08-24,26.8700008392334
2023-08-25,26.90999984741211
2023-08-28,27.149999618530273
2023-08-29,27.469999313354492
2023-08-30,27.579999923706055
2023-08-31,27.399999618530273
2023-09-01,27.40999984741211
2023-09-05,27.100000381469727
2023-09-06,27.059999465942383
2023-09-07,27.219999313354492
2023-09-08,27.09000015258789
2023-09-11,27.100000381469727
2023-09-12,27.100000381469727
2023-09-13,26.799999237060547
2023-09-14,27.290000915527344
2023-09-15,27.18000030517578
2023-09-18,26.93000030517578
2023-09-19,26.809999465942383
2023-09-20,26.850000381469727
2023-09-21,25.920000076293945
2023-09-22,25.729999542236328
2023-09-25,25.700000762939453
2023-09-26,25.229999542236328
2023-09-27,24.829999923706055
2023-09-28,25.09000015258789
2023-09-29,25.149999618530273
2023-10-02,24.700000762939453
2023-10-03,24.200000762939453
2023-10-04,24.489999771118164
2023-10-05,24.6299991607666
2023-10-06,24.690000534057617
2023-10-09,24.989999771118164
2023-10-10,25.100000381469727
2023-10-11,25.530000686645508
2023-10-12,25.149999618530273
2023-10-13,25.100000381469727
2023-10-16,25.389999389648438
2023-10-17,25.350000381469727
2023-10-18,24.799999237060547
2023-10-19,24.209999084472656
2023-10-20,24.059999465942383
2023-10-23,23.829999923706055
2023-10-24,24.1200008392334
2023-10-25,23.6200008392334
2023-10-26,24.06999969482422
2023-10-27,23.68000030517578
2023-10-30,23.81999969482422
2023-10-31,24.25
2023-11-01,24.389999389648438
2023-11-02,25.190000534057617
2023-11-03,25.780000686645508
2023-11-06,25.420000076293945
2023-11-07,25.190000534057617
2023-11-08,25.290000915527344
2023-11-09,24.8799991607666
2023-11-10,25.1299991607666
2023-11-13,24.90999984741211
2023-11-14,26.299999237060547
2023-11-15,26.360000610351562
2023-11-16,26.309999465942383
2023-11-17,26.290000915527344
2023-11-20,26.469999313354492
2023-11-21,26.299999237060547
2023-11-22,26.420000076293945
2023-11-24,26.520000457763672
2023-11-27,26.610000610351562
2023-11-28,26.770000457763672
2023-11-29,26.950000762939453
2023-11-30,27.15999984741211
2023-12-01,27.81999969482422
2023-12-04,28.010000228881836
2023-12-05,27.829999923706055
2023-12-06,27.75
2023-12-07,27.829999923706055
2023-12-08,27.790000915527344
2023-12-11,27.8700008392334
2023-12-12,27.860000610351562
2023-12-13,28.90999984741211
2023-12-14,29.75
2023-12-15,29.3700008392334
2023-12-18,29.260000228881836
2023-12-19,29.479999542236328
2023-12-20,28.770000457763672
2023-12-21,29.040000915527344
2023-12-22,29.1299991607666
2023-12-26,29.3700008392334
2023-12-27,29.520000457763672
2023-12-28,29.709999084472656
2023-12-29,29.709999084472656
2024-01-02,29.610000610351562
2024-01-03,28.899999618530273
2024-01-04,28.84000015258789
2024-01-05,28.770000457763672
2024-01-08,29.200000762939453
2024-01-09,28.989999771118164
2024-01-10,29.030000686645508
2024-01-11,28.760000228881836
2024-01-12,28.950000762939453
2024-01-16,28.739999771118164
2024-01-17,28.200000762939453
2024-01-18,28.040000915527344
2024-01-19,28.3700008392334
2024-01-22,28.530000686645508
2024-01-23,28.360000610351562
2024-01-24,27.959999084472656
2024-01-25,28.299999237060547
2024-01-26,28.229999542236328
2024-01-29,28.43000030517578
2024-01-30,28.15999984741211
2024-01-31,27.899999618530273
2024-02-01,28.389999389648438
2024-02-02,28.020000457763672
2024-02-05,27.450000762939453
2024-02-06,27.829999923706055
2024-02-07,27.780000686645508
2024-02-08,28.0
2024-02-09,28.059999465942383
2024-02-12,28.030000686645508
2024-02-13,27.459999084472656
2024-02-14,27.670000076293945
2024-02-15,28.329999923706055
2024-02-16,28.049999237060547
2024-02-20,27.969999313354492
2024-02-21,28.139999389648438
2024-02-22,28.200000762939453
2024-02-23,28.170000076293945
2024-02-26,27.860000610351562
2024-02-27,27.90999984741211
2024-02-28,28.190000534057617
2024-02-29,28.450000762939453
2024-03-01,28.739999771118164
2024-03-04,29.010000228881836
2024-03-05,28.670000076293945
2024-03-06,28.809999465942383
2024-03-07,28.829999923706055
2024-03-08,29.139999389648438
2024-03-11,29.020000457763672
2024-03-12,28.93000030517578
2024-03-13,28.790000915527344
2024-03-14,28.350000381469727
2024-03-15,28.31999969482422
2024-03-18,28.309999465942383
2024-03-19,28.31999969482422
2024-03-20,28.5
2024-03-21,28.709999084472656
2024-03-22,28.100000381469727
2024-03-25,27.969999313354492
2024-03-26,27.829999923706055
2024-03-27,28.540000915527344
2024-03-28,28.760000228881836
2024-04-01,28.25
2024-04-02,27.899999618530273
2024-04-03,27.920000076293945
2024-04-04,27.739999771118164
2024-04-05,27.899999618530273
2024-04-08,28.200000762939453
2024-04-09,28.559999465942383
2024-04-10,27.399999618530273
2024-04-11,27.450000762939453
2024-04-12,27.15999984741211
2024-04-15,26.709999084472656
2024-04-16,26.31999969482422
2024-04-17,26.1200008392334
2024-04-18,26.139999389648438
2024-04-19,26.270000457763672
2024-04-22,26.489999771118164
2024-04-23,26.739999771118164
2024-04-24,26.780000686645508
2024-04-25,26.6200008392334
2024-04-26,26.639999389648438
2024-04-29,26.920000076293945
2024-04-30,26.450000762939453
2024-05-01,26.489999771118164
2024-05-02,26.850000381469727
2024-05-03,27.040000915527344
2024-05-06,27.059999465942383
2024-05-07,27.299999237060547
2024-05-08,27.059999465942383
2024-05-09,27.6200008392334
2024-05-10,27.540000915527344
2024-05-13,27.6299991607666
2024-05-14,27.84000015258789
2024-05-15,28.239999771118164
2024-05-16,28.200000762939453
2024-05-17,28.209999084472656
2024-05-20,28.030000686645508
2024-05-21,28.020000457763672
2024-05-22,27.780000686645508
2024-05-23,27.18000030517578
2024-05-24,27.190000534057617
2024-05-28,27.010000228881836
2024-05-29,26.75
2024-05-30,27.15999984741211
2024-05-31,27.65999984741211
2024-06-03,27.59000015258789
2024-06-04,27.799999237060547
2024-06-05,27.770000457763672
2024-06-06,27.81999969482422
2024-06-07,27.56999969482422
2024-06-10,27.639999389648438
2024-06-11,27.549999237060547
2024-06-12,27.809999465942383
2024-06-13,27.920000076293945
2024-06-14,27.90999984741211
2024-06-17,27.799999237060547
2024-06-18,27.90999984741211
2024-06-20,27.84000015258789
2024-06-21,27.920000076293945
2024-06-24,28.1200008392334
2024-06-25,27.739999771118164
2024-06-26,27.690000534057617
2024-06-27,27.959999084472656
2024-06-28,27.8700008392334
2024-07-01,27.579999923706055
2024-07-02,27.690000534057617
2024-07-03,27.709999084472656
2024-07-05,27.770000457763672
2024-07-08,27.829999923706055
2024-07-09,27.829999923706055
2024-07-10,28.059999465942383
2024-07-11,28.84000015258789
2024-07-12,29.06999969482422
2024-07-15,29.260000228881836
2024-07-16,29.6200008392334
2024-07-17,29.81999969482422
2024-07-18,29.559999465942383
2024-07-19,29.510000228881836
2024-07-22,29.809999465942383
2024-07-23,29.799999237060547
2024-07-24,29.350000381469727
2024-07-25,29.25
2024-07-26,29.770000457763672
2024-07-29,29.920000076293945
2024-07-30,30.15999984741211
2024-07-31,30.020000457763672
2024-08-01,30.360000610351562
2024-08-02,30.31999969482422
2024-08-05,29.420000076293945
2024-08-06,30.06999969482422
2024-08-07,29.829999923706055
2024-08-08,30.139999389648438
2024-08-09,30.270000457763672
2024-08-12,30.040000915527344
2024-08-13,30.299999237060547
2024-08-14,30.399999618530273
2024-08-15,30.360000610351562
2024-08-16,30.350000381469727
2024-08-19,30.59000015258789
2024-08-20,30.56999969482422
2024-08-21,30.719999313354492
2024-08-22,30.829999923706055
2024-08-23,31.479999542236328
2024-08-26,31.469999313354492
2024-08-27,31.520000457763672
2024-08-28,31.40999984741211
2024-08-29,31.299999237060547
2024-08-30,31.610000610351562
2024-09-03,31.600000381469727
2024-09-04,31.68000030517578
2024-09-05,31.579999923706055
2024-09-06,31.559999465942383
2024-09-09,31.8799991607666
2024-09-10,32.36000061035156
2024-09-11,32.310001373291016
2024-09-12,32.439998626708984
2024-09-13,32.77000045776367
2024-09-16,32.88999938964844
2024-09-17,32.650001525878906
2024-09-18,32.61000061035156
2024-09-19,32.619998931884766
2024-09-20,32.5
2024-09-23,32.83000183105469
2024-09-24,32.84000015258789
2024-09-25,32.650001525878906
2024-09-26,32.36000061035156
2024-09-27,32.150001525878906
2024-09-30,32.380001068115234
2024-10-01,32.16999816894531
2024-10-02,32.029998779296875
2024-10-03,31.760000228881836
2024-10-04,31.600000381469727
2024-10-07,31.34000015258789
2024-10-08,31.389999389648438
2024-10-09,31.399999618530273
2024-10-10,31.15999984741211
2024-10-11,31.489999771118164
2024-10-14,31.690000534057617
2024-10-15,32.06999969482422
2024-10-16,32.40999984741211
2024-10-17,32.18000030517578
2024-10-18,32.40999984741211
2024-10-21,31.760000228881836
2024-10-22,31.799999237060547
2024-10-23,32.06999969482422
2024-10-24,32.130001068115234
2024-10-25,31.84000015258789
2024-10-28,31.93000030517578
2024-10-29,31.670000076293945
2024-10-30,31.809999465942383
2024-10-31,31.280000686645508
2024-11-01,30.950000762939453
2024-11-04,31.290000915527344
2024-11-05,31.719999313354492
2024-11-06,31.059999465942383
2024-11-07,31.40999984741211
2024-11-08,31.8700008392334
2024-11-11,31.709999084472656
2024-11-12,31.280000686645508
2024-11-13,31.450000762939453
2024-11-14,31.139999389648438
2024-11-15,31.170000076293945
2024-11-18,31.3799991607666
2024-11-19,31.559999465942383
2024-11-20,31.5
2024-11-21,31.729999542236328
