Date,RSLEX
2022-10-10,52.13999938964844
2022-10-11,51.72999954223633
2022-10-12,51.56999969482422
2022-10-13,52.27000045776367
2022-10-14,51.130001068115234
2022-10-17,52.470001220703125
2022-10-18,53.16999816894531
2022-10-19,52.15999984741211
2022-10-20,51.7599983215332
2022-10-21,52.560001373291016
2022-10-24,52.61000061035156
2022-10-25,53.83000183105469
2022-10-26,54.2400016784668
2022-10-27,53.959999084472656
2022-10-28,54.66999816894531
2022-10-31,54.40999984741211
2022-11-01,54.72999954223633
2022-11-02,53.65999984741211
2022-11-03,53.279998779296875
2022-11-04,54.220001220703125
2022-11-07,54.63999938964844
2022-11-08,55.04999923706055
2022-11-09,53.81999969482422
2022-11-10,56.720001220703125
2022-11-11,57.83000183105469
2022-11-14,57.20000076293945
2022-11-15,57.83000183105469
2022-11-16,56.95000076293945
2022-11-17,56.45000076293945
2022-11-18,56.540000915527344
2022-11-21,56.11000061035156
2022-11-22,56.61000061035156
2022-11-23,57.029998779296875
2022-11-25,57.22999954223633
2022-11-28,56.43000030517578
2022-11-29,56.5
2022-11-30,58.04999923706055
2022-12-01,58.459999084472656
2022-12-02,58.619998931884766
2022-12-05,57.43000030517578
2022-12-06,56.630001068115234
2022-12-07,56.66999816894531
2022-12-08,57.130001068115234
2022-12-09,56.91999816894531
2022-12-12,57.38999938964844
2022-12-13,57.95000076293945
2022-12-14,57.91999816894531
2022-12-15,56.47999954223633
2022-12-16,56.040000915527344
2022-12-19,55.369998931884766
2022-12-20,55.5099983215332
2022-12-21,56.11000061035156
2022-12-22,55.459999084472656
2022-12-23,55.459999084472656
2022-12-27,55.290000915527344
2022-12-28,54.689998626708984
2022-12-29,55.84000015258789
2022-12-30,55.599998474121094
2023-01-03,55.45000076293945
2023-01-04,56.150001525878906
2023-01-05,55.88999938964844
2023-01-06,56.97999954223633
2023-01-09,57.58000183105469
2023-01-10,57.970001220703125
2023-01-11,58.63999938964844
2023-01-12,59.16999816894531
2023-01-13,59.56999969482422
2023-01-17,59.619998931884766
2023-01-18,59.27000045776367
2023-01-19,58.86000061035156
2023-01-20,59.7599983215332
2023-01-23,60.47999954223633
2023-01-24,60.34000015258789
2023-01-25,60.36000061035156
2023-01-26,60.689998626708984
2023-01-27,60.95000076293945
2023-01-30,60.16999816894531
2023-01-31,61.040000915527344
2023-02-01,62.09000015258789
2023-02-02,63.18000030517578
2023-02-03,62.38999938964844
2023-02-06,61.529998779296875
2023-02-07,62.0
2023-02-08,61.540000915527344
2023-02-09,61.13999938964844
2023-02-10,60.7599983215332
2023-02-13,61.369998931884766
2023-02-14,61.439998626708984
2023-02-15,61.68000030517578
2023-02-16,61.2400016784668
2023-02-17,61.06999969482422
2023-02-21,59.93000030517578
2023-02-22,59.810001373291016
2023-02-23,60.09000015258789
2023-02-24,59.459999084472656
2023-02-27,59.790000915527344
2023-02-28,59.720001220703125
2023-03-01,59.83000183105469
2023-03-02,60.02000045776367
2023-03-03,60.91999816894531
2023-03-06,60.5
2023-03-07,59.70000076293945
2023-03-08,59.77000045776367
2023-03-09,58.650001525878906
2023-03-10,57.380001068115234
2023-03-13,56.88999938964844
2023-03-14,57.63999938964844
2023-03-15,56.56999969482422
2023-03-16,57.34000015258789
2023-03-17,56.619998931884766
2023-03-20,57.02000045776367
2023-03-21,57.86000061035156
2023-03-22,57.15999984741211
2023-03-23,57.400001525878906
2023-03-24,57.16999816894531
2023-03-27,57.47999954223633
2023-03-28,57.470001220703125
2023-03-29,58.06999969482422
2023-03-30,58.43000030517578
2023-03-31,59.18000030517578
2023-04-03,59.150001525878906
2023-04-04,58.66999816894531
2023-04-05,57.939998626708984
2023-04-06,57.91999816894531
2023-04-10,58.16999816894531
2023-04-11,58.709999084472656
2023-04-12,58.650001525878906
2023-04-13,59.45000076293945
2023-04-14,59.2400016784668
2023-04-17,59.41999816894531
2023-04-18,59.63999938964844
2023-04-19,59.47999954223633
2023-04-20,59.33000183105469
2023-04-21,59.45000076293945
2023-04-24,59.52000045776367
2023-04-25,58.470001220703125
2023-04-26,58.209999084472656
2023-04-27,59.08000183105469
2023-04-28,59.529998779296875
2023-05-01,59.45000076293945
2023-05-02,58.900001525878906
2023-05-03,59.0
2023-05-04,58.720001220703125
2023-05-05,59.56999969482422
2023-05-08,59.560001373291016
2023-05-09,59.33000183105469
2023-05-10,59.4900016784668
2023-05-11,59.29999923706055
2023-05-12,59.08000183105469
2023-05-15,59.59000015258789
2023-05-16,59.119998931884766
2023-05-17,59.54999923706055
2023-05-18,59.68000030517578
2023-05-19,59.599998474121094
2023-05-22,59.90999984741211
2023-05-23,59.2599983215332
2023-05-24,58.689998626708984
2023-05-25,58.47999954223633
2023-05-26,59.13999938964844
2023-05-30,58.939998626708984
2023-05-31,58.66999816894531
2023-06-01,59.349998474121094
2023-06-02,60.45000076293945
2023-06-05,60.16999816894531
2023-06-06,60.75
2023-06-07,60.79999923706055
2023-06-08,60.869998931884766
2023-06-09,60.709999084472656
2023-06-12,61.349998474121094
2023-06-13,61.970001220703125
2023-06-14,61.810001373291016
2023-06-15,62.43000030517578
2023-06-16,62.209999084472656
2023-06-20,61.7400016784668
2023-06-21,61.630001068115234
2023-06-22,61.290000915527344
2023-06-23,60.61000061035156
2023-06-26,60.599998474121094
2023-06-27,61.220001220703125
2023-06-28,61.400001525878906
2023-06-29,61.650001525878906
2023-06-30,62.209999084472656
2023-07-03,62.16999816894531
2023-07-05,61.77000045776367
2023-07-06,60.810001373291016
2023-07-07,61.310001373291016
2023-07-10,61.970001220703125
2023-07-11,62.630001068115234
2023-07-12,63.36000061035156
2023-07-13,64.12000274658203
2023-07-14,63.83000183105469
2023-07-17,63.88999938964844
2023-07-18,64.26000213623047
2023-07-19,64.44999694824219
2023-07-20,63.810001373291016
2023-07-21,63.7400016784668
2023-07-24,63.66999816894531
2023-07-25,63.88999938964844
2023-07-26,64.12000274658203
2023-07-27,63.56999969482422
2023-07-28,64.29000091552734
2023-07-31,64.44000244140625
2023-08-01,64.0999984741211
2023-08-02,62.95000076293945
2023-08-03,62.869998931884766
2023-08-04,63.0
2023-08-07,63.220001220703125
2023-08-08,62.52000045776367
2023-08-09,62.41999816894531
2023-08-10,62.45000076293945
2023-08-11,62.16999816894531
2023-08-14,62.130001068115234
2023-08-15,61.4900016784668
2023-08-16,60.9900016784668
2023-08-17,60.15999984741211
2023-08-18,60.209999084472656
2023-08-21,60.2599983215332
2023-08-22,60.38999938964844
2023-08-23,61.040000915527344
2023-08-24,60.290000915527344
2023-08-25,60.4900016784668
2023-08-28,60.7400016784668
2023-08-29,61.79999923706055
2023-08-30,61.9900016784668
2023-08-31,62.0
2023-09-01,62.209999084472656
2023-09-05,61.4900016784668
2023-09-06,61.29999923706055
2023-09-07,60.83000183105469
2023-09-08,60.68000030517578
2023-09-11,60.95000076293945
2023-09-12,60.52000045776367
2023-09-13,60.29999923706055
2023-09-14,60.7599983215332
2023-09-15,60.380001068115234
2023-09-18,60.09000015258789
2023-09-19,59.79999923706055
2023-09-20,59.54999923706055
2023-09-21,58.4900016784668
2023-09-22,58.5099983215332
2023-09-25,58.529998779296875
2023-09-26,57.70000076293945
2023-09-27,57.91999816894531
2023-09-28,58.459999084472656
2023-09-29,58.400001525878906
2023-10-02,57.7599983215332
2023-10-03,56.83000183105469
2023-10-04,56.939998626708984
2023-10-05,56.970001220703125
2023-10-06,57.529998779296875
2023-10-09,57.529998779296875
2023-10-10,58.29999923706055
2023-10-11,58.279998779296875
2023-10-12,57.47999954223633
2023-10-13,56.90999984741211
2023-10-16,57.43000030517578
2023-10-17,57.66999816894531
2023-10-18,56.630001068115234
2023-10-19,56.04999923706055
2023-10-20,55.52000045776367
2023-10-23,55.25
2023-10-24,55.540000915527344
2023-10-25,54.630001068115234
2023-10-26,54.38999938964844
2023-10-27,54.25
2023-10-30,54.68000030517578
2023-10-31,55.0
2023-11-01,55.34000015258789
2023-11-02,56.349998474121094
2023-11-03,57.59000015258789
2023-11-06,57.34000015258789
2023-11-07,57.31999969482422
2023-11-08,57.20000076293945
2023-11-09,56.849998474121094
2023-11-10,57.279998779296875
2023-11-13,57.31999969482422
2023-11-14,59.45000076293945
2023-11-15,59.630001068115234
2023-11-16,59.130001068115234
2023-11-17,59.72999954223633
2023-11-20,60.25
2023-11-21,59.810001373291016
2023-11-22,60.099998474121094
2023-11-24,60.349998474121094
2023-11-27,60.27000045776367
2023-11-28,60.2400016784668
2023-11-29,60.59000015258789
2023-11-30,60.689998626708984
2023-12-01,61.66999816894531
2023-12-04,61.560001373291016
2023-12-05,61.130001068115234
2023-12-06,61.2400016784668
2023-12-07,61.560001373291016
2023-12-08,61.880001068115234
2023-12-11,62.15999984741211
2023-12-12,62.150001525878906
2023-12-13,63.439998626708984
2023-12-14,64.94999694824219
2023-12-15,64.75
2023-12-18,64.5999984741211
2023-12-19,64.95999908447266
2023-12-20,63.97999954223633
2023-12-21,64.93000030517578
2023-12-22,65.25
2023-12-26,65.63999938964844
2023-12-27,66.08000183105469
2023-12-28,66.05000305175781
2023-12-29,65.66000366210938
2024-01-02,64.73999786376953
2024-01-03,63.439998626708984
2024-01-04,63.540000915527344
2024-01-05,63.400001525878906
2024-01-08,64.33999633789062
2024-01-09,64.0
2024-01-10,64.26000213623047
2024-01-11,64.18000030517578
2024-01-12,64.18000030517578
2024-01-16,63.43000030517578
2024-01-17,62.79999923706055
2024-01-18,63.119998931884766
2024-01-19,63.58000183105469
2024-01-22,64.20999908447266
2024-01-23,63.97999954223633
2024-01-24,63.790000915527344
2024-01-25,63.900001525878906
2024-01-26,63.93000030517578
2024-01-29,64.55999755859375
2024-01-30,64.26000213623047
2024-01-31,63.619998931884766
2024-02-01,64.47000122070312
2024-02-02,64.4800033569336
2024-02-05,64.4800033569336
2024-02-06,64.2699966430664
2024-02-07,64.58000183105469
2024-02-08,65.25
2024-02-09,65.63999938964844
2024-02-12,66.0199966430664
2024-02-13,64.76000213623047
2024-02-14,65.63999938964844
2024-02-15,66.43000030517578
2024-02-16,66.12999725341797
2024-02-20,65.69000244140625
2024-02-21,65.4000015258789
2024-02-22,66.26000213623047
2024-02-23,66.30000305175781
2024-02-26,66.37000274658203
2024-02-27,66.76000213623047
2024-02-28,66.47000122070312
2024-02-29,66.6500015258789
2024-03-01,67.2699966430664
2024-03-04,67.08000183105469
2024-03-05,66.36000061035156
2024-03-06,66.94000244140625
2024-03-07,67.5
2024-03-08,67.12000274658203
2024-03-11,66.76000213623047
2024-03-12,67.18000030517578
2024-03-13,67.05000305175781
2024-03-14,66.44000244140625
2024-03-15,66.26000213623047
2024-03-18,66.23999786376953
2024-03-19,66.4000015258789
2024-03-20,67.20999908447266
2024-03-21,67.6500015258789
2024-03-22,67.1500015258789
2024-03-25,67.05999755859375
2024-03-26,67.16000366210938
2024-03-27,67.83999633789062
2024-03-28,67.9000015258789
2024-04-01,67.55999755859375
2024-04-02,66.83999633789062
2024-04-03,67.19999694824219
2024-04-04,66.6500015258789
2024-04-05,67.18000030517578
2024-04-08,67.44999694824219
2024-04-09,67.51000213623047
2024-04-10,66.45999908447266
2024-04-11,66.62999725341797
2024-04-12,65.29000091552734
2024-04-15,64.51000213623047
2024-04-16,64.04000091552734
2024-04-17,63.66999816894531
2024-04-18,63.540000915527344
2024-04-19,63.189998626708984
2024-04-22,63.560001373291016
2024-04-23,64.69999694824219
2024-04-24,64.5999984741211
2024-04-25,64.23999786376953
2024-04-26,64.58999633789062
2024-04-29,65.08999633789062
2024-04-30,64.16999816894531
2024-05-01,64.0999984741211
2024-05-02,64.7699966430664
2024-05-03,65.33999633789062
2024-05-06,66.12999725341797
2024-05-07,66.12999725341797
2024-05-08,65.91000366210938
2024-05-09,66.26000213623047
2024-05-10,66.33000183105469
2024-05-13,66.18000030517578
2024-05-14,66.75
2024-05-15,67.54000091552734
2024-05-16,67.27999877929688
2024-05-17,67.22000122070312
2024-05-20,67.55000305175781
2024-05-21,67.18000030517578
2024-05-22,66.7699966430664
2024-05-23,66.20999908447266
2024-05-24,66.83000183105469
2024-05-28,66.62000274658203
2024-05-29,65.70999908447266
2024-05-30,66.05000305175781
2024-05-31,66.43000030517578
2024-06-03,66.41999816894531
2024-06-04,65.70999908447266
2024-06-05,66.72000122070312
2024-06-06,66.54000091552734
2024-06-07,66.04000091552734
2024-06-10,66.27999877929688
2024-06-11,65.94000244140625
2024-06-12,66.87999725341797
2024-06-13,66.30999755859375
2024-06-14,65.69999694824219
2024-06-17,66.06999969482422
2024-06-18,66.19000244140625
2024-06-20,65.95999908447266
2024-06-21,65.86000061035156
2024-06-24,66.12999725341797
2024-06-25,65.77999877929688
2024-06-26,65.62999725341797
2024-06-27,65.83000183105469
2024-06-28,65.94999694824219
2024-07-01,65.62000274658203
2024-07-02,65.5999984741211
2024-07-03,66.11000061035156
2024-07-05,66.51000213623047
2024-07-08,66.5
2024-07-09,66.20999908447266
2024-07-10,66.69999694824219
2024-07-11,67.66000366210938
2024-07-12,68.37000274658203
2024-07-15,68.66000366210938
2024-07-16,69.81999969482422
2024-07-17,68.79000091552734
2024-07-18,68.02999877929688
2024-07-19,67.55999755859375
2024-07-22,68.19000244140625
2024-07-23,68.33000183105469
2024-07-24,66.94999694824219
2024-07-25,67.02999877929688
2024-07-26,67.80999755859375
2024-07-29,67.69999694824219
2024-07-30,67.69000244140625
2024-07-31,68.48999786376953
2024-08-01,66.68000030517578
2024-08-02,65.01000213623047
2024-08-05,63.189998626708984
2024-08-06,63.779998779296875
2024-08-07,63.40999984741211
2024-08-08,64.7300033569336
2024-08-09,64.73999786376953
2024-08-12,64.55000305175781
2024-08-13,65.62999725341797
2024-08-14,65.68000030517578
2024-08-15,66.8499984741211
2024-08-16,67.01000213623047
2024-08-19,67.68000030517578
2024-08-20,67.45999908447266
2024-08-21,68.12999725341797
2024-08-22,67.66999816894531
2024-08-23,69.08000183105469
2024-08-26,68.8499984741211
2024-08-27,68.72000122070312
2024-08-28,68.23999786376953
2024-08-29,68.47000122070312
2024-08-30,68.94999694824219
2024-09-03,67.1500015258789
2024-09-04,67.12999725341797
2024-09-05,66.81999969482422
2024-09-06,65.73999786376953
2024-09-09,66.19999694824219
2024-09-10,66.16999816894531
2024-09-11,66.70999908447266
2024-09-12,67.48999786376953
2024-09-13,68.37000274658203
2024-09-16,68.58000183105469
2024-09-17,68.87999725341797
2024-09-18,68.69999694824219
2024-09-19,69.9000015258789
2024-09-20,69.55999755859375
2024-09-23,69.62000274658203
2024-09-24,69.87999725341797
2024-09-25,69.44000244140625
2024-09-26,70.33000183105469
2024-09-27,70.27999877929688
2024-09-30,70.20999908447266
2024-10-01,69.54000091552734
2024-10-02,69.33999633789062
2024-10-03,68.87000274658203
2024-10-04,69.38999938964844
2024-10-07,68.87000274658203
2024-10-08,69.18000030517578
2024-10-09,69.5
2024-10-10,69.11000061035156
2024-10-11,69.93000030517578
2024-10-14,70.20999908447266
2024-10-15,69.83999633789062
2024-10-16,70.23999786376953
2024-10-17,69.98999786376953
2024-10-18,69.9800033569336
2024-10-21,69.26000213623047
2024-10-22,68.7300033569336
2024-10-23,68.16000366210938
2024-10-24,68.58999633789062
2024-10-25,68.33999633789062
2024-10-28,68.94000244140625
2024-10-29,68.91000366210938
2024-10-30,68.75
2024-10-31,67.9800033569336
2024-11-01,68.16999816894531
2024-11-04,68.33000183105469
2024-11-05,69.20999908447266
2024-11-06,70.36000061035156
2024-11-07,70.80000305175781
2024-11-08,70.86000061035156
2024-11-11,71.0999984741211
2024-11-12,70.0
2024-11-13,69.31999969482422
2024-11-14,68.95999908447266
2024-11-15,68.12000274658203
2024-11-18,68.19000244140625
2024-11-19,68.58000183105469
2024-11-20,68.61000061035156
2024-11-21,69.33999633789062
