Date,MEIHX
2022-07-05,46.59000015258789
2022-07-06,46.790000915527344
2022-07-07,47.099998474121094
2022-07-08,47.0099983215332
2022-07-11,46.810001373291016
2022-07-12,46.4900016784668
2022-07-13,46.22999954223633
2022-07-14,45.81999969482422
2022-07-15,46.72999954223633
2022-07-18,46.2400016784668
2022-07-19,47.40999984741211
2022-07-20,47.41999816894531
2022-07-21,47.91999816894531
2022-07-22,47.900001525878906
2022-07-25,48.18000030517578
2022-07-26,48.02000045776367
2022-07-27,48.650001525878906
2022-07-28,49.099998474121094
2022-07-29,49.52000045776367
2022-08-01,49.310001373291016
2022-08-02,48.900001525878906
2022-08-03,49.439998626708984
2022-08-04,49.5
2022-08-05,49.58000183105469
2022-08-08,49.58000183105469
2022-08-09,49.5099983215332
2022-08-10,50.38999938964844
2022-08-11,50.52000045776367
2022-08-12,51.34000015258789
2022-08-15,51.470001220703125
2022-08-16,51.619998931884766
2022-08-17,51.380001068115234
2022-08-18,51.459999084472656
2022-08-19,51.0099983215332
2022-08-22,50.119998931884766
2022-08-23,49.849998474121094
2022-08-24,49.9900016784668
2022-08-25,50.65999984741211
2022-08-26,49.20000076293945
2022-08-29,48.97999954223633
2022-08-30,48.540000915527344
2022-08-31,48.209999084472656
2022-09-01,48.52000045776367
2022-09-02,48.08000183105469
2022-09-06,47.9900016784668
2022-09-07,48.86000061035156
2022-09-08,49.25
2022-09-09,49.75
2022-09-12,50.16999816894531
2022-09-13,48.38999938964844
2022-09-14,48.5
2022-09-15,48.15999984741211
2022-09-16,47.84000015258789
2022-09-19,48.099998474121094
2022-09-20,47.470001220703125
2022-09-21,46.720001220703125
2022-09-22,46.09000015258789
2022-09-23,45.40999984741211
2022-09-26,44.77000045776367
2022-09-27,44.56999969482422
2022-09-28,45.47999954223633
2022-09-29,44.779998779296875
2022-09-30,44.20000076293945
2022-10-03,45.5
2022-10-04,46.86000061035156
2022-10-05,46.63999938964844
2022-10-06,46.029998779296875
2022-10-07,45.11000061035156
2022-10-10,44.939998626708984
2022-10-11,44.72999954223633
2022-10-12,44.45000076293945
2022-10-13,45.63999938964844
2022-10-14,44.58000183105469
2022-10-17,45.560001373291016
2022-10-18,46.22999954223633
2022-10-19,45.83000183105469
2022-10-20,45.22999954223633
2022-10-21,46.349998474121094
2022-10-24,46.970001220703125
2022-10-25,47.47999954223633
2022-10-26,47.619998931884766
2022-10-27,47.77000045776367
2022-10-28,48.83000183105469
2022-10-31,48.560001373291016
2022-11-01,48.630001068115234
2022-11-02,47.84000015258789
2022-11-03,47.720001220703125
2022-11-04,48.380001068115234
2022-11-07,48.779998779296875
2022-11-08,49.130001068115234
2022-11-09,48.34000015258789
2022-11-10,50.459999084472656
2022-11-11,50.4900016784668
2022-11-14,50.13999938964844
2022-11-15,50.459999084472656
2022-11-16,50.22999954223633
2022-11-17,50.20000076293945
2022-11-18,50.52000045776367
2022-11-21,50.529998779296875
2022-11-22,51.150001525878906
2022-11-23,51.33000183105469
2022-11-25,51.52000045776367
2022-11-28,50.7400016784668
2022-11-29,50.84000015258789
2022-11-30,51.849998474121094
2022-12-01,51.810001373291016
2022-12-02,51.869998931884766
2022-12-05,51.040000915527344
2022-12-06,50.58000183105469
2022-12-07,50.619998931884766
2022-12-08,50.900001525878906
2022-12-09,50.529998779296875
2022-12-12,51.220001220703125
2022-12-13,51.56999969482422
2022-12-14,51.209999084472656
2022-12-15,47.27000045776367
2022-12-16,46.709999084472656
2022-12-19,46.540000915527344
2022-12-20,46.61000061035156
2022-12-21,47.349998474121094
2022-12-22,46.91999816894531
2022-12-23,47.2400016784668
2022-12-27,47.29999923706055
2022-12-28,46.869998931884766
2022-12-29,47.439998626708984
2022-12-30,47.2599983215332
2023-01-03,47.2599983215332
2023-01-04,47.66999816894531
2023-01-05,47.15999984741211
2023-01-06,48.15999984741211
2023-01-09,47.88999938964844
2023-01-10,48.16999816894531
2023-01-11,48.61000061035156
2023-01-12,48.810001373291016
2023-01-13,48.959999084472656
2023-01-17,48.66999816894531
2023-01-18,47.84000015258789
2023-01-19,47.439998626708984
2023-01-20,48.08000183105469
2023-01-23,48.43000030517578
2023-01-24,48.40999984741211
2023-01-25,48.369998931884766
2023-01-26,48.459999084472656
2023-01-27,48.310001373291016
2023-01-30,47.9900016784668
2023-01-31,48.63999938964844
2023-02-01,48.779998779296875
2023-02-02,48.88999938964844
2023-02-03,48.45000076293945
2023-02-06,48.279998779296875
2023-02-07,48.630001068115234
2023-02-08,48.290000915527344
2023-02-09,47.72999954223633
2023-02-10,48.119998931884766
2023-02-13,48.560001373291016
2023-02-14,48.349998474121094
2023-02-15,48.40999984741211
2023-02-16,47.91999816894531
2023-02-17,47.970001220703125
2023-02-21,47.119998931884766
2023-02-22,47.06999969482422
2023-02-23,47.150001525878906
2023-02-24,46.81999969482422
2023-02-27,46.939998626708984
2023-02-28,46.720001220703125
2023-03-01,46.5099983215332
2023-03-02,46.849998474121094
2023-03-03,47.380001068115234
2023-03-06,47.34000015258789
2023-03-07,46.560001373291016
2023-03-08,46.529998779296875
2023-03-09,45.72999954223633
2023-03-10,45.22999954223633
2023-03-13,44.970001220703125
2023-03-14,45.459999084472656
2023-03-15,44.68000030517578
2023-03-16,45.40999984741211
2023-03-17,44.61000061035156
2023-03-20,45.209999084472656
2023-03-21,45.630001068115234
2023-03-22,44.84000015258789
2023-03-23,44.529998779296875
2023-03-24,44.79999923706055
2023-03-27,45.099998474121094
2023-03-28,45.130001068115234
2023-03-29,45.689998626708984
2023-03-30,45.83000183105469
2023-03-31,46.369998931884766
2023-04-03,46.650001525878906
2023-04-04,46.2599983215332
2023-04-05,46.41999816894531
2023-04-06,46.400001525878906
2023-04-10,46.56999969482422
2023-04-11,46.72999954223633
2023-04-12,46.66999816894531
2023-04-13,46.900001525878906
2023-04-14,46.869998931884766
2023-04-17,47.20000076293945
2023-04-18,47.209999084472656
2023-04-19,47.36000061035156
2023-04-20,47.220001220703125
2023-04-21,47.209999084472656
2023-04-24,47.279998779296875
2023-04-25,46.68000030517578
2023-04-26,46.040000915527344
2023-04-27,46.7599983215332
2023-04-28,47.18000030517578
2023-05-01,47.16999816894531
2023-05-02,46.56999969482422
2023-05-03,46.22999954223633
2023-05-04,45.900001525878906
2023-05-05,46.68000030517578
2023-05-08,46.709999084472656
2023-05-09,46.599998474121094
2023-05-10,46.560001373291016
2023-05-11,46.349998474121094
2023-05-12,46.25
2023-05-15,46.40999984741211
2023-05-16,45.869998931884766
2023-05-17,46.41999816894531
2023-05-18,46.599998474121094
2023-05-19,46.61000061035156
2023-05-22,46.59000015258789
2023-05-23,46.119998931884766
2023-05-24,45.59000015258789
2023-05-25,45.400001525878906
2023-05-26,45.7400016784668
2023-05-30,45.599998474121094
2023-05-31,45.279998779296875
2023-06-01,45.61000061035156
2023-06-02,46.43000030517578
2023-06-05,46.279998779296875
2023-06-06,46.43000030517578
2023-06-07,46.81999969482422
2023-06-08,46.88999938964844
2023-06-09,46.790000915527344
2023-06-12,46.869998931884766
2023-06-13,47.220001220703125
2023-06-14,47.08000183105469
2023-06-15,47.65999984741211
2023-06-16,47.66999816894531
2023-06-20,47.2599983215332
2023-06-21,47.31999969482422
2023-06-22,47.0
2023-06-23,46.65999984741211
2023-06-26,46.7599983215332
2023-06-27,47.09000015258789
2023-06-28,46.90999984741211
2023-06-29,47.36000061035156
2023-06-30,47.81999969482422
2023-07-03,47.86000061035156
2023-07-05,47.63999938964844
2023-07-06,47.150001525878906
2023-07-07,47.09000015258789
2023-07-10,47.40999984741211
2023-07-11,47.849998474121094
2023-07-12,48.02000045776367
2023-07-13,48.130001068115234
2023-07-14,47.95000076293945
2023-07-17,48.11000061035156
2023-07-18,48.29999923706055
2023-07-19,48.400001525878906
2023-07-20,48.75
2023-07-21,48.97999954223633
2023-07-24,49.119998931884766
2023-07-25,49.130001068115234
2023-07-26,49.22999954223633
2023-07-27,48.9900016784668
2023-07-28,49.04999923706055
2023-07-31,49.060001373291016
2023-08-01,48.970001220703125
2023-08-02,48.68000030517578
2023-08-03,48.43000030517578
2023-08-04,48.060001373291016
2023-08-07,48.45000076293945
2023-08-08,48.25
2023-08-09,48.15999984741211
2023-08-10,48.18000030517578
2023-08-11,48.279998779296875
2023-08-14,48.310001373291016
2023-08-15,47.70000076293945
2023-08-16,47.66999816894531
2023-08-17,47.45000076293945
2023-08-18,47.540000915527344
2023-08-21,47.5099983215332
2023-08-22,47.31999969482422
2023-08-23,47.61000061035156
2023-08-24,47.33000183105469
2023-08-25,47.59000015258789
2023-08-28,47.810001373291016
2023-08-29,48.209999084472656
2023-08-30,48.27000045776367
2023-08-31,47.970001220703125
2023-09-01,48.11000061035156
2023-09-05,47.529998779296875
2023-09-06,47.45000076293945
2023-09-07,47.47999954223633
2023-09-08,47.52000045776367
2023-09-11,47.63999938964844
2023-09-12,47.66999816894531
2023-09-13,47.689998626708984
2023-09-14,48.189998626708984
2023-09-15,47.81999969482422
2023-09-18,47.900001525878906
2023-09-19,47.81999969482422
2023-09-20,47.70000076293945
2023-09-21,46.88999938964844
2023-09-22,46.720001220703125
2023-09-25,46.84000015258789
2023-09-26,46.20000076293945
2023-09-27,46.209999084472656
2023-09-28,46.349998474121094
2023-09-29,46.04999923706055
2023-10-02,45.630001068115234
2023-10-03,45.29999923706055
2023-10-04,45.459999084472656
2023-10-05,45.400001525878906
2023-10-06,45.84000015258789
2023-10-09,46.279998779296875
2023-10-10,46.5
2023-10-11,46.630001068115234
2023-10-12,46.2400016784668
2023-10-13,46.45000076293945
2023-10-16,46.869998931884766
2023-10-17,46.900001525878906
2023-10-18,46.349998474121094
2023-10-19,45.939998626708984
2023-10-20,45.470001220703125
2023-10-23,45.130001068115234
2023-10-24,45.34000015258789
2023-10-25,45.16999816894531
2023-10-26,44.9900016784668
2023-10-27,44.29999923706055
2023-10-30,44.72999954223633
2023-10-31,45.189998626708984
2023-11-01,45.38999938964844
2023-11-02,46.189998626708984
2023-11-03,46.540000915527344
2023-11-06,46.45000076293945
2023-11-07,46.29999923706055
2023-11-08,46.2599983215332
2023-11-09,45.91999816894531
2023-11-10,46.36000061035156
2023-11-13,46.290000915527344
2023-11-14,47.029998779296875
2023-11-15,47.18000030517578
2023-11-16,47.29999923706055
2023-11-17,47.459999084472656
2023-11-20,47.63999938964844
2023-11-21,47.63999938964844
2023-11-22,47.83000183105469
2023-11-24,47.9900016784668
2023-11-27,47.84000015258789
2023-11-28,47.72999954223633
2023-11-29,47.66999816894531
2023-11-30,48.130001068115234
2023-12-01,48.540000915527344
2023-12-04,48.59000015258789
2023-12-05,48.20000076293945
2023-12-06,48.130001068115234
2023-12-07,48.25
2023-12-08,48.369998931884766
2023-12-11,49.0
2023-12-12,49.060001373291016
2023-12-13,49.65999984741211
2023-12-14,46.560001373291016
2023-12-15,46.29999923706055
2023-12-18,46.400001525878906
2023-12-19,46.68000030517578
2023-12-20,45.95000076293945
2023-12-21,46.400001525878906
2023-12-22,46.63999938964844
2023-12-26,46.869998931884766
2023-12-27,47.0
2023-12-28,47.040000915527344
2023-12-29,47.029998779296875
2024-01-02,47.18000030517578
2024-01-03,46.939998626708984
2024-01-04,46.79999923706055
2024-01-05,46.90999984741211
2024-01-08,47.220001220703125
2024-01-09,47.0099983215332
2024-01-10,47.0099983215332
2024-01-11,46.849998474121094
2024-01-12,46.95000076293945
2024-01-16,46.619998931884766
2024-01-17,46.380001068115234
2024-01-18,46.58000183105469
2024-01-19,46.95000076293945
2024-01-22,47.040000915527344
2024-01-23,47.13999938964844
2024-01-24,46.970001220703125
2024-01-25,47.18000030517578
2024-01-26,47.29999923706055
2024-01-29,47.38999938964844
2024-01-30,47.59000015258789
2024-01-31,47.290000915527344
2024-02-01,47.77000045776367
2024-02-02,47.70000076293945
2024-02-05,47.439998626708984
2024-02-06,47.709999084472656
2024-02-07,47.86000061035156
2024-02-08,47.79999923706055
2024-02-09,47.91999816894531
2024-02-12,48.06999969482422
2024-02-13,47.5
2024-02-14,47.779998779296875
2024-02-15,48.29999923706055
2024-02-16,48.22999954223633
2024-02-20,48.279998779296875
2024-02-21,48.54999923706055
2024-02-22,48.869998931884766
2024-02-23,49.0
2024-02-26,48.83000183105469
2024-02-27,48.900001525878906
2024-02-28,48.90999984741211
2024-02-29,48.939998626708984
2024-03-01,49.04999923706055
2024-03-04,49.119998931884766
2024-03-05,49.0
2024-03-06,49.349998474121094
2024-03-07,49.599998474121094
2024-03-08,49.619998931884766
2024-03-11,49.689998626708984
2024-03-12,49.83000183105469
2024-03-13,49.939998626708984
2024-03-14,49.709999084472656
2024-03-15,49.66999816894531
2024-03-18,49.75
2024-03-19,49.959999084472656
2024-03-20,50.34000015258789
2024-03-21,50.529998779296875
2024-03-22,50.290000915527344
2024-03-25,50.209999084472656
2024-03-26,49.970001220703125
2024-03-27,50.720001220703125
2024-03-28,50.939998626708984
2024-04-01,50.689998626708984
2024-04-02,50.43000030517578
2024-04-03,50.310001373291016
2024-04-04,49.86000061035156
2024-04-05,50.18000030517578
2024-04-08,50.189998626708984
2024-04-09,50.209999084472656
2024-04-10,49.650001525878906
2024-04-11,49.470001220703125
2024-04-12,48.7400016784668
2024-04-15,48.5
2024-04-16,48.33000183105469
2024-04-17,48.220001220703125
2024-04-18,48.290000915527344
2024-04-19,48.75
2024-04-22,49.13999938964844
2024-04-23,49.439998626708984
2024-04-24,49.43000030517578
2024-04-25,49.40999984741211
2024-04-26,49.310001373291016
2024-04-29,49.4900016784668
2024-04-30,49.0
2024-05-01,49.040000915527344
2024-05-02,49.13999938964844
2024-05-03,49.27000045776367
2024-05-06,49.630001068115234
2024-05-07,49.959999084472656
2024-05-08,50.060001373291016
2024-05-09,50.47999954223633
2024-05-10,50.619998931884766
2024-05-13,50.5099983215332
2024-05-14,50.619998931884766
2024-05-15,50.849998474121094
2024-05-16,50.90999984741211
2024-05-17,51.119998931884766
2024-05-20,50.869998931884766
2024-05-21,50.849998474121094
2024-05-22,50.779998779296875
2024-05-23,50.060001373291016
2024-05-24,50.15999984741211
2024-05-28,49.84000015258789
2024-05-29,49.290000915527344
2024-05-30,49.61000061035156
2024-05-31,50.439998626708984
2024-06-03,50.119998931884766
2024-06-04,50.13999938964844
2024-06-05,50.2599983215332
2024-06-06,50.209999084472656
2024-06-07,50.09000015258789
2024-06-10,50.189998626708984
2024-06-11,49.91999816894531
2024-06-12,49.83000183105469
2024-06-13,49.720001220703125
2024-06-14,49.5099983215332
2024-06-17,49.810001373291016
2024-06-18,49.95000076293945
2024-06-20,50.16999816894531
2024-06-21,50.099998474121094
2024-06-24,50.45000076293945
2024-06-25,49.86000061035156
2024-06-26,49.619998931884766
2024-06-27,49.630001068115234
2024-06-28,49.63999938964844
2024-07-01,49.470001220703125
2024-07-02,49.709999084472656
2024-07-03,49.7400016784668
2024-07-05,49.66999816894531
2024-07-08,49.72999954223633
2024-07-09,49.720001220703125
2024-07-10,50.209999084472656
2024-07-11,50.58000183105469
2024-07-12,50.810001373291016
2024-07-15,50.9900016784668
2024-07-16,51.689998626708984
2024-07-17,51.93000030517578
2024-07-18,51.56999969482422
2024-07-19,51.040000915527344
2024-07-22,51.380001068115234
2024-07-23,51.099998474121094
2024-07-24,50.81999969482422
2024-07-25,51.04999923706055
2024-07-26,51.72999954223633
2024-07-29,51.689998626708984
2024-07-30,52.060001373291016
2024-07-31,52.2400016784668
2024-08-01,51.720001220703125
2024-08-02,51.08000183105469
2024-08-05,49.91999816894531
2024-08-06,50.290000915527344
2024-08-07,50.220001220703125
2024-08-08,50.779998779296875
2024-08-09,50.86000061035156
2024-08-12,50.720001220703125
2024-08-13,51.150001525878906
2024-08-14,51.540000915527344
2024-08-15,52.060001373291016
2024-08-16,52.18000030517578
2024-08-19,52.470001220703125
2024-08-20,52.279998779296875
2024-08-21,52.52000045776367
2024-08-22,52.4900016784668
2024-08-23,52.9900016784668
2024-08-26,53.09000015258789
2024-08-27,53.209999084472656
2024-08-28,53.220001220703125
2024-08-29,53.5
2024-08-30,53.91999816894531
2024-09-03,53.33000183105469
2024-09-04,53.43000030517578
2024-09-05,52.93000030517578
2024-09-06,52.400001525878906
2024-09-09,53.040000915527344
2024-09-10,52.77000045776367
2024-09-11,52.70000076293945
2024-09-12,52.86000061035156
2024-09-13,53.209999084472656
2024-09-16,53.59000015258789
2024-09-17,53.540000915527344
2024-09-18,53.34000015258789
2024-09-19,53.79999923706055
2024-09-20,53.65999984741211
2024-09-23,53.790000915527344
2024-09-24,53.70000076293945
2024-09-25,53.36000061035156
2024-09-26,53.349998474121094
2024-09-27,53.540000915527344
2024-09-30,53.59000015258789
2024-10-01,53.52000045776367
2024-10-02,53.540000915527344
2024-10-03,53.220001220703125
2024-10-04,53.560001373291016
2024-10-07,53.09000015258789
2024-10-08,53.2400016784668
2024-10-09,53.66999816894531
2024-10-10,53.5
2024-10-11,54.060001373291016
2024-10-14,54.40999984741211
2024-10-15,54.099998474121094
2024-10-16,54.599998474121094
2024-10-17,54.52000045776367
2024-10-18,54.5
2024-10-21,53.970001220703125
2024-10-22,53.81999969482422
2024-10-23,53.810001373291016
2024-10-24,53.72999954223633
2024-10-25,53.400001525878906
2024-10-28,53.56999969482422
2024-10-29,53.209999084472656
2024-10-30,53.15999984741211
2024-10-31,52.869998931884766
2024-11-01,52.970001220703125
2024-11-04,52.83000183105469
2024-11-05,53.2599983215332
2024-11-06,54.56999969482422
2024-11-07,54.4900016784668
2024-11-08,54.86000061035156
2024-11-11,55.04999923706055
2024-11-12,54.75
2024-11-13,54.709999084472656
2024-11-14,54.18000030517578
2024-11-15,53.959999084472656
2024-11-18,54.25
2024-11-19,53.93000030517578
2024-11-20,53.869998931884766
2024-11-21,54.47999954223633
