Date,RFNEX
2023-01-04,60.400001525878906
2023-01-05,59.86000061035156
2023-01-06,61.310001373291016
2023-01-09,61.369998931884766
2023-01-10,61.65999984741211
2023-01-11,62.36000061035156
2023-01-12,62.77000045776367
2023-01-13,63.029998779296875
2023-01-17,62.849998474121094
2023-01-18,62.11000061035156
2023-01-19,61.7400016784668
2023-01-20,62.779998779296875
2023-01-23,63.36000061035156
2023-01-24,63.290000915527344
2023-01-25,63.43000030517578
2023-01-26,64.01000213623047
2023-01-27,63.90999984741211
2023-01-30,63.189998626708984
2023-01-31,64.02999877929688
2023-02-01,64.66999816894531
2023-02-02,65.23999786376953
2023-02-03,64.51000213623047
2023-02-06,64.06999969482422
2023-02-07,64.8499984741211
2023-02-08,64.2699966430664
2023-02-09,63.7599983215332
2023-02-10,63.79999923706055
2023-02-13,64.5
2023-02-14,64.5
2023-02-15,64.66000366210938
2023-02-16,63.88999938964844
2023-02-17,63.66999816894531
2023-02-21,62.5
2023-02-22,62.369998931884766
2023-02-23,62.619998931884766
2023-02-24,61.9900016784668
2023-02-27,62.33000183105469
2023-02-28,62.25
2023-03-01,62.31999969482422
2023-03-02,62.7599983215332
2023-03-03,63.790000915527344
2023-03-06,63.619998931884766
2023-03-07,62.63999938964844
2023-03-08,62.77000045776367
2023-03-09,61.68000030517578
2023-03-10,60.59000015258789
2023-03-13,60.279998779296875
2023-03-14,61.2400016784668
2023-03-15,60.15999984741211
2023-03-16,61.13999938964844
2023-03-17,60.52000045776367
2023-03-20,61.119998931884766
2023-03-21,61.88999938964844
2023-03-22,61.04999923706055
2023-03-23,61.220001220703125
2023-03-24,61.36000061035156
2023-03-27,61.56999969482422
2023-03-28,61.58000183105469
2023-03-29,62.369998931884766
2023-03-30,62.7599983215332
2023-03-31,63.47999954223633
2023-04-03,63.84000015258789
2023-04-04,63.38999938964844
2023-04-05,63.13999938964844
2023-04-06,63.279998779296875
2023-04-10,63.5
2023-04-11,63.779998779296875
2023-04-12,63.61000061035156
2023-04-13,64.41000366210938
2023-04-14,64.18000030517578
2023-04-17,64.30999755859375
2023-04-18,64.51000213623047
2023-04-19,64.31999969482422
2023-04-20,64.05999755859375
2023-04-21,64.12999725341797
2023-04-24,64.18000030517578
2023-04-25,63.279998779296875
2023-04-26,63.040000915527344
2023-04-27,64.05000305175781
2023-04-28,64.5999984741211
2023-05-01,64.56999969482422
2023-05-02,63.77000045776367
2023-05-03,63.529998779296875
2023-05-04,62.97999954223633
2023-05-05,64.0199966430664
2023-05-08,64.08000183105469
2023-05-09,63.95000076293945
2023-05-10,64.08999633789062
2023-05-11,63.91999816894531
2023-05-12,63.86000061035156
2023-05-15,64.26000213623047
2023-05-16,63.7599983215332
2023-05-17,64.47000122070312
2023-05-18,64.98999786376953
2023-05-19,64.95999908447266
2023-05-22,65.01000213623047
2023-05-23,64.26000213623047
2023-05-24,63.720001220703125
2023-05-25,64.0199966430664
2023-05-26,65.16000366210938
2023-05-30,64.83000183105469
2023-05-31,64.44999694824219
2023-06-01,65.0
2023-06-02,66.0199966430664
2023-06-05,65.76000213623047
2023-06-06,66.02999877929688
2023-06-07,65.87999725341797
2023-06-08,66.19000244140625
2023-06-09,66.22000122070312
2023-06-12,66.97000122070312
2023-06-13,67.44000244140625
2023-06-14,66.5999984741211
2023-06-15,67.4000015258789
2023-06-16,67.01000213623047
2023-06-20,66.58999633789062
2023-06-21,66.51000213623047
2023-06-22,66.58999633789062
2023-06-23,66.0199966430664
2023-06-26,65.91999816894531
2023-06-27,66.73999786376953
2023-06-28,66.69000244140625
2023-06-29,66.95999908447266
2023-06-30,67.62000274658203
2023-07-03,67.68000030517578
2023-07-05,67.41999816894531
2023-07-06,66.6500015258789
2023-07-07,66.7300033569336
2023-07-10,67.1500015258789
2023-07-11,67.70999908447266
2023-07-12,68.26000213623047
2023-07-13,68.94999694824219
2023-07-14,68.88999938964844
2023-07-17,69.12999725341797
2023-07-18,69.61000061035156
2023-07-19,69.72000122070312
2023-07-20,69.20999908447266
2023-07-21,69.22000122070312
2023-07-24,69.36000061035156
2023-07-25,69.68000030517578
2023-07-26,69.54000091552734
2023-07-27,69.33999633789062
2023-07-28,70.01000213623047
2023-07-31,70.11000061035156
2023-08-01,70.06999969482422
2023-08-02,69.0
2023-08-03,68.87000274658203
2023-08-04,68.72000122070312
2023-08-07,69.48999786376953
2023-08-08,69.16999816894531
2023-08-09,68.76000213623047
2023-08-10,68.68000030517578
2023-08-11,68.4000015258789
2023-08-14,68.68000030517578
2023-08-15,67.80999755859375
2023-08-16,67.38999938964844
2023-08-17,66.80000305175781
2023-08-18,66.93000030517578
2023-08-21,67.4000015258789
2023-08-22,67.25
2023-08-23,67.9800033569336
2023-08-24,66.91999816894531
2023-08-25,67.2699966430664
2023-08-28,67.7699966430664
2023-08-29,68.79000091552734
2023-08-30,68.95999908447266
2023-08-31,68.91000366210938
2023-09-01,68.87000274658203
2023-09-05,68.44000244140625
2023-09-06,68.20999908447266
2023-09-07,68.05999755859375
2023-09-08,68.1500015258789
2023-09-11,68.47000122070312
2023-09-12,68.16999816894531
2023-09-13,67.9800033569336
2023-09-14,68.52999877929688
2023-09-15,67.83000183105469
2023-09-18,67.80999755859375
2023-09-19,67.61000061035156
2023-09-20,67.08999633789062
2023-09-21,65.95999908447266
2023-09-22,65.91000366210938
2023-09-25,66.08000183105469
2023-09-26,65.18000030517578
2023-09-27,65.2699966430664
2023-09-28,65.77999877929688
2023-09-29,65.58000183105469
2023-10-02,65.31999969482422
2023-10-03,64.33000183105469
2023-10-04,64.7699966430664
2023-10-05,64.83000183105469
2023-10-06,65.68000030517578
2023-10-09,66.02999877929688
2023-10-10,66.55000305175781
2023-10-11,66.88999938964844
2023-10-12,66.55999755859375
2023-10-13,66.19999694824219
2023-10-16,66.94999694824219
2023-10-17,67.12000274658203
2023-10-18,66.2300033569336
2023-10-19,65.56999969482422
2023-10-20,64.88999938964844
2023-10-23,64.80999755859375
2023-10-24,65.2699966430664
2023-10-25,64.38999938964844
2023-10-26,63.58000183105469
2023-10-27,63.290000915527344
2023-10-30,63.970001220703125
2023-10-31,64.25
2023-11-01,64.93000030517578
2023-11-02,66.19000244140625
2023-11-03,66.83000183105469
2023-11-06,66.91000366210938
2023-11-07,67.02999877929688
2023-11-08,67.08000183105469
2023-11-09,66.79000091552734
2023-11-10,67.7699966430664
2023-11-13,67.7300033569336
2023-11-14,69.11000061035156
2023-11-15,69.20999908447266
2023-11-16,69.0999984741211
2023-11-17,69.37000274658203
2023-11-20,69.95999908447266
2023-11-21,69.70999908447266
2023-11-22,70.01000213623047
2023-11-24,70.18000030517578
2023-11-27,69.87999725341797
2023-11-28,69.8499984741211
2023-11-29,69.87999725341797
2023-11-30,70.18000030517578
2023-12-01,70.7300033569336
2023-12-04,70.30999755859375
2023-12-05,70.05999755859375
2023-12-06,69.66999816894531
2023-12-07,70.16000366210938
2023-12-08,70.56999969482422
2023-12-11,71.20999908447266
2023-12-12,71.69000244140625
2023-12-13,72.75
2023-12-14,73.20999908447266
2023-12-15,70.16000366210938
2023-12-18,70.4800033569336
2023-12-19,71.0
2023-12-20,69.91000366210938
2023-12-21,70.76000213623047
2023-12-22,70.95999908447266
2023-12-26,71.30000305175781
2023-12-27,71.51000213623047
2023-12-28,71.51000213623047
2023-12-29,71.27999877929688
2024-01-02,70.75
2024-01-03,70.05000305175781
2024-01-04,70.01000213623047
2024-01-05,70.04000091552734
2024-01-08,70.88999938964844
2024-01-09,70.76000213623047
2024-01-10,71.02999877929688
2024-01-11,71.05000305175781
2024-01-12,71.13999938964844
2024-01-16,70.75
2024-01-17,70.33000183105469
2024-01-18,70.95999908447266
2024-01-19,71.75
2024-01-22,71.88999938964844
2024-01-23,71.94000244140625
2024-01-24,72.22000122070312
2024-01-25,72.51000213623047
2024-01-26,72.55000305175781
2024-01-29,73.1500015258789
2024-01-30,73.05999755859375
2024-01-31,72.04000091552734
2024-02-01,72.94999694824219
2024-02-02,73.63999938964844
2024-02-05,73.33000183105469
2024-02-06,73.4800033569336
2024-02-07,74.0999984741211
2024-02-08,74.37000274658203
2024-02-09,74.83999633789062
2024-02-12,74.8499984741211
2024-02-13,73.69000244140625
2024-02-14,74.52999877929688
2024-02-15,75.0999984741211
2024-02-16,74.8499984741211
2024-02-20,74.4800033569336
2024-02-21,74.54000091552734
2024-02-22,76.08999633789062
2024-02-23,76.0
2024-02-26,75.91999816894531
2024-02-27,76.01000213623047
2024-02-28,75.8499984741211
2024-02-29,76.25
2024-03-01,77.33000183105469
2024-03-04,77.44999694824219
2024-03-05,76.44999694824219
2024-03-06,77.0
2024-03-07,78.12999725341797
2024-03-08,77.44000244140625
2024-03-11,77.19000244140625
2024-03-12,77.94999694824219
2024-03-13,77.68000030517578
2024-03-14,77.4800033569336
2024-03-15,76.9800033569336
2024-03-18,77.33999633789062
2024-03-19,77.63999938964844
2024-03-20,78.55000305175781
2024-03-21,79.29000091552734
2024-03-22,78.95999908447266
2024-03-25,79.0199966430664
2024-03-26,78.87000274658203
2024-03-27,79.33000183105469
2024-03-28,79.29000091552734
2024-04-01,79.3499984741211
2024-04-02,78.7300033569336
2024-04-03,79.20999908447266
2024-04-04,78.16999816894531
2024-04-05,79.05999755859375
2024-04-08,79.18000030517578
2024-04-09,79.16000366210938
2024-04-10,78.52999877929688
2024-04-11,79.05999755859375
2024-04-12,77.68000030517578
2024-04-15,76.70999908447266
2024-04-16,76.69999694824219
2024-04-17,76.30000305175781
2024-04-18,76.0199966430664
2024-04-19,75.33000183105469
2024-04-22,75.95999908447266
2024-04-23,77.16999816894531
2024-04-24,77.05999755859375
2024-04-25,76.73999786376953
2024-04-26,77.55000305175781
2024-04-29,77.58999633789062
2024-04-30,76.31999969482422
2024-05-01,75.97000122070312
2024-05-02,76.52999877929688
2024-05-03,77.36000061035156
2024-05-06,78.38999938964844
2024-05-07,78.55999755859375
2024-05-08,78.68000030517578
2024-05-09,79.05000305175781
2024-05-10,79.36000061035156
2024-05-13,79.19000244140625
2024-05-14,79.76000213623047
2024-05-15,80.94000244140625
2024-05-16,80.52999877929688
2024-05-17,80.58000183105469
2024-05-20,80.86000061035156
2024-05-21,80.94000244140625
2024-05-22,80.62999725341797
2024-05-23,79.98999786376953
2024-05-24,80.55999755859375
2024-05-28,80.33999633789062
2024-05-29,79.38999938964844
2024-05-30,78.9000015258789
2024-05-31,79.27999877929688
2024-06-03,79.2300033569336
2024-06-04,79.04000091552734
2024-06-05,80.33999633789062
2024-06-06,80.19999694824219
2024-06-07,79.86000061035156
2024-06-10,80.44000244140625
2024-06-11,80.41000366210938
2024-06-12,80.48999786376953
2024-06-13,80.87000274658203
2024-06-14,80.79000091552734
2024-06-17,81.62999725341797
2024-06-18,81.76000213623047
2024-06-20,81.56999969482422
2024-06-21,81.22000122070312
2024-06-24,81.08999633789062
2024-06-25,81.2699966430664
2024-06-26,81.1500015258789
2024-06-27,81.16999816894531
2024-06-28,80.91000366210938
2024-07-01,81.05999755859375
2024-07-02,81.4800033569336
2024-07-03,82.06999969482422
2024-07-05,82.3499984741211
2024-07-08,82.41000366210938
2024-07-09,82.12999725341797
2024-07-10,82.98999786376953
2024-07-11,82.70999908447266
2024-07-12,83.06999969482422
2024-07-15,83.19000244140625
2024-07-16,83.77999877929688
2024-07-17,82.01000213623047
2024-07-18,81.43000030517578
2024-07-19,80.98999786376953
2024-07-22,81.79000091552734
2024-07-23,81.97000122070312
2024-07-24,79.94000244140625
2024-07-25,79.61000061035156
2024-07-26,80.66999816894531
2024-07-29,80.66000366210938
2024-07-30,80.43000030517578
2024-07-31,81.97000122070312
2024-08-01,80.56999969482422
2024-08-02,78.70999908447266
2024-08-05,76.80000305175781
2024-08-06,77.62999725341797
2024-08-07,76.97000122070312
2024-08-08,78.9800033569336
2024-08-09,79.47000122070312
2024-08-12,79.33000183105469
2024-08-13,80.62000274658203
2024-08-14,80.88999938964844
2024-08-15,82.37999725341797
2024-08-16,82.4000015258789
2024-08-19,83.12000274658203
2024-08-20,82.87000274658203
2024-08-21,83.16000366210938
2024-08-22,82.5
2024-08-23,83.48999786376953
2024-08-26,83.08000183105469
2024-08-27,83.20999908447266
2024-08-28,82.70999908447266
2024-08-29,82.77999877929688
2024-08-30,83.5
2024-09-03,81.48999786376953
2024-09-04,81.27999877929688
2024-09-05,80.91999816894531
2024-09-06,79.2300033569336
2024-09-09,80.08999633789062
2024-09-10,80.41000366210938
2024-09-11,81.55999755859375
2024-09-12,82.45999908447266
2024-09-13,83.20999908447266
2024-09-16,83.36000061035156
2024-09-17,83.37000274658203
2024-09-18,82.91999816894531
2024-09-19,84.41999816894531
2024-09-20,84.47000122070312
2024-09-23,84.80000305175781
2024-09-24,85.05999755859375
2024-09-25,84.91999816894531
2024-09-26,85.51000213623047
2024-09-27,85.19999694824219
2024-09-30,85.19999694824219
2024-10-01,84.68000030517578
2024-10-02,84.80000305175781
2024-10-03,84.55999755859375
2024-10-04,85.4800033569336
2024-10-07,84.94000244140625
2024-10-08,85.56999969482422
2024-10-09,86.0999984741211
2024-10-10,85.95999908447266
2024-10-11,86.68000030517578
2024-10-14,87.16999816894531
2024-10-15,86.05000305175781
2024-10-16,86.5
2024-10-17,86.7699966430664
2024-10-18,86.91000366210938
2024-10-21,86.62999725341797
2024-10-22,86.69000244140625
2024-10-23,85.93000030517578
2024-10-24,86.05000305175781
2024-10-25,86.02999877929688
2024-10-28,86.18000030517578
2024-10-29,86.51000213623047
2024-10-30,86.31999969482422
2024-10-31,84.83999633789062
2024-11-01,85.02999877929688
2024-11-04,84.81999969482422
2024-11-05,86.0199966430664
2024-11-06,87.70999908447266
2024-11-07,88.22000122070312
2024-11-08,88.36000061035156
2024-11-11,88.62000274658203
2024-11-12,88.02999877929688
2024-11-13,87.7699966430664
2024-11-14,87.11000061035156
2024-11-15,85.8499984741211
2024-11-18,86.31999969482422
2024-11-19,86.69000244140625
2024-11-20,86.91000366210938
2024-11-21,87.0999984741211
