Date,VEXAX
2022-06-08,111.38999938964844
2022-06-09,108.55999755859375
2022-06-10,105.05999755859375
2022-06-13,99.4800033569336
2022-06-14,99.16000366210938
2022-06-15,100.94999694824219
2022-06-16,96.0199966430664
2022-06-17,97.55000305175781
2022-06-21,99.12000274658203
2022-06-22,98.80000305175781
2022-06-23,100.5
2022-06-24,103.95999908447266
2022-06-27,103.8499984741211
2022-06-28,101.73999786376953
2022-06-29,100.72000122070312
2022-06-30,99.4800033569336
2022-07-01,100.94000244140625
2022-07-05,102.08999633789062
2022-07-06,101.23999786376953
2022-07-07,103.81999969482422
2022-07-08,103.55000305175781
2022-07-11,101.55999755859375
2022-07-12,101.01000213623047
2022-07-13,100.79000091552734
2022-07-14,99.45999908447266
2022-07-15,101.63999938964844
2022-07-18,101.5199966430664
2022-07-19,104.80000305175781
2022-07-20,106.80999755859375
2022-07-21,107.55999755859375
2022-07-22,105.61000061035156
2022-07-25,105.86000061035156
2022-07-26,104.37999725341797
2022-07-27,107.0999984741211
2022-07-28,108.63999938964844
2022-07-29,109.70999908447266
2022-08-01,109.73999786376953
2022-08-02,109.80000305175781
2022-08-03,111.6500015258789
2022-08-04,111.48999786376953
2022-08-05,112.30999755859375
2022-08-08,113.20999908447266
2022-08-09,111.41000366210938
2022-08-10,115.12999725341797
2022-08-11,115.1500015258789
2022-08-12,117.29000091552734
2022-08-15,117.58000183105469
2022-08-16,117.66000366210938
2022-08-17,115.58999633789062
2022-08-18,116.12999725341797
2022-08-19,113.55999755859375
2022-08-22,111.05999755859375
2022-08-23,111.19000244140625
2022-08-24,112.16000366210938
2022-08-25,114.19999694824219
2022-08-26,110.44000244140625
2022-08-29,109.41999816894531
2022-08-30,108.06999969482422
2022-08-31,107.41000366210938
2022-09-01,106.08999633789062
2022-09-02,105.45999908447266
2022-09-06,104.61000061035156
2022-09-07,107.02999877929688
2022-09-08,108.29000091552734
2022-09-09,110.62999725341797
2022-09-12,111.9000015258789
2022-09-13,107.4800033569336
2022-09-14,107.86000061035156
2022-09-15,107.0999984741211
2022-09-16,105.19999694824219
2022-09-19,106.01000213623047
2022-09-20,104.23999786376953
2022-09-21,102.63999938964844
2022-09-22,99.69999694824219
2022-09-23,97.47000122070312
2022-09-26,95.9000015258789
2022-09-27,96.37999725341797
2022-09-28,99.30999755859375
2022-09-29,97.0199966430664
2022-09-30,96.43000030517578
2022-10-03,98.93000030517578
2022-10-04,103.18000030517578
2022-10-05,102.6500015258789
2022-10-06,102.12000274658203
2022-10-07,98.8499984741211
2022-10-10,97.7699966430664
2022-10-11,97.30999755859375
2022-10-12,97.13999938964844
2022-10-13,98.8499984741211
2022-10-14,96.12000274658203
2022-10-17,99.30000305175781
2022-10-18,100.7300033569336
2022-10-19,98.80000305175781
2022-10-20,97.87000274658203
2022-10-21,99.7300033569336
2022-10-24,100.01000213623047
2022-10-25,103.0
2022-10-26,103.0
2022-10-27,103.0999984741211
2022-10-28,104.97000122070312
2022-10-31,104.68000030517578
2022-11-01,105.02999877929688
2022-11-02,101.5199966430664
2022-11-03,100.91000366210938
2022-11-04,101.56999969482422
2022-11-07,102.19000244140625
2022-11-08,102.52999877929688
2022-11-09,99.73999786376953
2022-11-10,106.5999984741211
2022-11-11,108.19000244140625
2022-11-14,106.66000366210938
2022-11-15,108.55999755859375
2022-11-16,106.2699966430664
2022-11-17,105.16999816894531
2022-11-18,105.58999633789062
2022-11-21,104.76000213623047
2022-11-22,106.1500015258789
2022-11-23,106.77999877929688
2022-11-25,107.06999969482422
2022-11-28,105.0
2022-11-29,105.20999908447266
2022-11-30,108.44000244140625
2022-12-01,108.5999984741211
2022-12-02,108.7699966430664
2022-12-05,105.56999969482422
2022-12-06,103.87999725341797
2022-12-07,103.5999984741211
2022-12-08,104.55999755859375
2022-12-09,103.52999877929688
2022-12-12,105.05999755859375
2022-12-13,105.97000122070312
2022-12-14,105.4800033569336
2022-12-15,102.68000030517578
2022-12-16,101.69999694824219
2022-12-19,100.08999633789062
2022-12-20,100.58999633789062
2022-12-21,101.7300033569336
2022-12-22,100.2699966430664
2022-12-23,100.61000061035156
2022-12-27,99.97000122070312
2022-12-28,98.52999877929688
2022-12-29,101.05000305175781
2022-12-30,100.8499984741211
2023-01-03,100.20999908447266
2023-01-04,101.70999908447266
2023-01-05,100.33999633789062
2023-01-06,102.44999694824219
2023-01-09,102.94000244140625
2023-01-10,104.20999908447266
2023-01-11,105.83000183105469
2023-01-12,107.19000244140625
2023-01-13,107.83000183105469
2023-01-17,107.9800033569336
2023-01-18,106.44000244140625
2023-01-19,105.16000366210938
2023-01-20,107.43000030517578
2023-01-23,109.16000366210938
2023-01-24,108.62000274658203
2023-01-25,108.80000305175781
2023-01-26,109.94999694824219
2023-01-27,110.87000274658203
2023-01-30,109.16000366210938
2023-01-31,111.75
2023-02-01,113.73999786376953
2023-02-02,116.13999938964844
2023-02-03,114.63999938964844
2023-02-06,113.2300033569336
2023-02-07,114.38999938964844
2023-02-08,113.0
2023-02-09,111.41000366210938
2023-02-10,111.12999725341797
2023-02-13,112.44000244140625
2023-02-14,113.0
2023-02-15,114.7300033569336
2023-02-16,113.36000061035156
2023-02-17,112.8499984741211
2023-02-21,109.7300033569336
2023-02-22,110.19999694824219
2023-02-23,110.72000122070312
2023-02-24,109.55000305175781
2023-02-27,109.9000015258789
2023-02-28,109.91999816894531
2023-03-01,109.88999938964844
2023-03-02,110.41000366210938
2023-03-03,112.11000061035156
2023-03-06,110.69000244140625
2023-03-07,109.43000030517578
2023-03-08,109.44999694824219
2023-03-09,106.30999755859375
2023-03-10,102.97000122070312
2023-03-13,101.75
2023-03-14,103.52999877929688
2023-03-15,101.9000015258789
2023-03-16,103.58999633789062
2023-03-17,101.29000091552734
2023-03-20,102.2300033569336
2023-03-21,104.44000244140625
2023-03-22,101.69000244140625
2023-03-23,101.06999969482422
2023-03-24,101.48999786376953
2023-03-27,102.41999816894531
2023-03-28,102.41000366210938
2023-03-29,103.93000030517578
2023-03-30,104.22000122070312
2023-03-31,106.4000015258789
2023-04-03,106.11000061035156
2023-04-04,104.52999877929688
2023-04-05,103.30000305175781
2023-04-06,103.43000030517578
2023-04-10,104.4000015258789
2023-04-11,105.13999938964844
2023-04-12,104.37000274658203
2023-04-13,105.56999969482422
2023-04-14,104.91999816894531
2023-04-17,105.87000274658203
2023-04-18,105.80999755859375
2023-04-19,105.93000030517578
2023-04-20,105.19000244140625
2023-04-21,105.20999908447266
2023-04-24,104.93000030517578
2023-04-25,102.36000061035156
2023-04-26,101.80000305175781
2023-04-27,103.22000122070312
2023-04-28,104.08999633789062
2023-05-01,104.1500015258789
2023-05-02,102.2699966430664
2023-05-03,102.29000091552734
2023-05-04,101.25
2023-05-05,103.5
2023-05-08,103.68000030517578
2023-05-09,103.5
2023-05-10,104.0
2023-05-11,103.31999969482422
2023-05-12,102.95999908447266
2023-05-15,104.2699966430664
2023-05-16,102.58000183105469
2023-05-17,104.61000061035156
2023-05-18,105.69999694824219
2023-05-19,104.94999694824219
2023-05-22,106.11000061035156
2023-05-23,105.22000122070312
2023-05-24,104.26000213623047
2023-05-25,103.73999786376953
2023-05-26,105.26000213623047
2023-05-30,105.30000305175781
2023-05-31,104.56999969482422
2023-06-01,105.66999816894531
2023-06-02,108.80999755859375
2023-06-05,107.98999786376953
2023-06-06,109.9800033569336
2023-06-07,110.72000122070312
2023-06-08,110.66000366210938
2023-06-09,110.06999969482422
2023-06-12,110.98999786376953
2023-06-13,112.38999938964844
2023-06-14,111.69999694824219
2023-06-15,113.05999755859375
2023-06-16,112.36000061035156
2023-06-20,111.62999725341797
2023-06-21,111.01000213623047
2023-06-22,110.4800033569336
2023-06-23,109.05999755859375
2023-06-26,109.30999755859375
2023-06-27,111.16000366210938
2023-06-28,111.29000091552734
2023-06-29,112.13999938964844
2023-06-30,112.87999725341797
2023-07-03,113.41000366210938
2023-07-05,112.44000244140625
2023-07-06,110.77999877929688
2023-07-07,111.87000274658203
2023-07-10,113.51000213623047
2023-07-11,115.13999938964844
2023-07-12,115.97000122070312
2023-07-13,117.31999969482422
2023-07-14,116.19000244140625
2023-07-17,117.31999969482422
2023-07-18,118.58000183105469
2023-07-19,119.08999633789062
2023-07-20,117.70999908447266
2023-07-21,117.47000122070312
2023-07-24,117.4800033569336
2023-07-25,117.66999816894531
2023-07-26,118.22000122070312
2023-07-27,116.69999694824219
2023-07-28,118.38999938964844
2023-07-31,119.55000305175781
2023-08-01,119.06999969482422
2023-08-02,116.98999786376953
2023-08-03,116.66000366210938
2023-08-04,116.37000274658203
2023-08-07,116.80000305175781
2023-08-08,115.73999786376953
2023-08-09,114.69999694824219
2023-08-10,114.51000213623047
2023-08-11,114.38999938964844
2023-08-14,114.52999877929688
2023-08-15,113.05000305175781
2023-08-16,111.87999725341797
2023-08-17,110.5
2023-08-18,111.02999877929688
2023-08-21,111.20999908447266
2023-08-22,110.81999969482422
2023-08-23,112.1500015258789
2023-08-24,110.61000061035156
2023-08-25,111.13999938964844
2023-08-28,111.98999786376953
2023-08-29,113.86000061035156
2023-08-30,114.48999786376953
2023-08-31,114.69999694824219
2023-09-01,115.86000061035156
2023-09-05,114.1500015258789
2023-09-06,113.76000213623047
2023-09-07,113.0
2023-09-08,112.94000244140625
2023-09-11,113.43000030517578
2023-09-12,113.22000122070312
2023-09-13,112.4000015258789
2023-09-14,113.52999877929688
2023-09-15,112.41999816894531
2023-09-18,111.86000061035156
2023-09-19,111.44999694824219
2023-09-20,110.63999938964844
2023-09-21,108.44999694824219
2023-09-22,108.29000091552734
2023-09-25,108.66000366210938
2023-09-26,107.25
2023-09-27,107.8499984741211
2023-09-28,108.94000244140625
2023-09-29,108.75
2023-10-02,107.41999816894531
2023-10-03,105.27999877929688
2023-10-04,105.9000015258789
2023-10-05,105.77999877929688
2023-10-06,107.12999725341797
2023-10-09,107.80999755859375
2023-10-10,109.0
2023-10-11,109.16000366210938
2023-10-12,107.04000091552734
2023-10-13,106.0199966430664
2023-10-16,107.80999755859375
2023-10-17,108.76000213623047
2023-10-18,106.29000091552734
2023-10-19,104.73999786376953
2023-10-20,103.3499984741211
2023-10-23,102.52999877929688
2023-10-24,103.44999694824219
2023-10-25,101.23999786376953
2023-10-26,101.27999877929688
2023-10-27,100.20999908447266
2023-10-30,101.0
2023-10-31,101.94999694824219
2023-11-01,102.4800033569336
2023-11-02,104.95999908447266
2023-11-03,107.56999969482422
2023-11-06,106.3499984741211
2023-11-07,106.80999755859375
2023-11-08,106.16999816894531
2023-11-09,104.73999786376953
2023-11-10,105.94999694824219
2023-11-13,105.94999694824219
2023-11-14,110.58000183105469
2023-11-15,110.95999908447266
2023-11-16,109.72000122070312
2023-11-17,110.86000061035156
2023-11-20,111.5999984741211
2023-11-21,110.62000274658203
2023-11-22,111.30999755859375
2023-11-24,112.16999816894531
2023-11-27,112.0
2023-11-28,111.81999969482422
2023-11-29,112.83999633789062
2023-11-30,113.37000274658203
2023-12-01,116.2300033569336
2023-12-04,116.9000015258789
2023-12-05,115.54000091552734
2023-12-06,115.30000305175781
2023-12-07,116.13999938964844
2023-12-08,116.94000244140625
2023-12-11,117.44999694824219
2023-12-12,117.51000213623047
2023-12-13,120.73999786376953
2023-12-14,123.66999816894531
2023-12-15,122.9000015258789
2023-12-18,123.0
2023-12-19,124.37000274658203
2023-12-20,122.01000213623047
2023-12-21,124.01000213623047
2023-12-22,124.75
2023-12-26,125.94000244140625
2023-12-27,126.30999755859375
2023-12-28,126.2300033569336
2023-12-29,124.68000030517578
2024-01-02,123.29000091552734
2024-01-03,120.27999877929688
2024-01-04,120.25
2024-01-05,120.37999725341797
2024-01-08,122.68000030517578
2024-01-09,121.97000122070312
2024-01-10,122.26000213623047
2024-01-11,121.73999786376953
2024-01-12,121.41000366210938
2024-01-16,120.38999938964844
2024-01-17,119.4800033569336
2024-01-18,120.2699966430664
2024-01-19,121.66999816894531
2024-01-22,123.5199966430664
2024-01-23,123.19999694824219
2024-01-24,122.31999969482422
2024-01-25,122.9000015258789
2024-01-26,123.13999938964844
2024-01-29,125.13999938964844
2024-01-30,124.37999725341797
2024-01-31,121.70999908447266
2024-02-01,123.25
2024-02-02,123.38999938964844
2024-02-05,121.80999755859375
2024-02-06,122.9000015258789
2024-02-07,123.33000183105469
2024-02-08,124.91999816894531
2024-02-09,126.36000061035156
2024-02-12,127.58000183105469
2024-02-13,123.86000061035156
2024-02-14,126.55999755859375
2024-02-15,128.5399932861328
2024-02-16,127.37000274658203
2024-02-20,125.87000274658203
2024-02-21,125.1500015258789
2024-02-22,126.83999633789062
2024-02-23,127.16000366210938
2024-02-26,127.6500015258789
2024-02-27,128.77999877929688
2024-02-28,128.27000427246094
2024-02-29,129.05999755859375
2024-03-01,130.11000061035156
2024-03-04,130.11000061035156
2024-03-05,128.52999877929688
2024-03-06,129.64999389648438
2024-03-07,130.80999755859375
2024-03-08,130.2899932861328
2024-03-11,129.52000427246094
2024-03-12,129.88999938964844
2024-03-13,130.17999267578125
2024-03-14,128.25999450683594
2024-03-15,128.16000366210938
2024-03-18,127.91999816894531
2024-03-19,128.6699981689453
2024-03-20,130.92999267578125
2024-03-21,132.1999969482422
2024-03-22,130.61000061035156
2024-03-25,130.6999969482422
2024-03-26,130.6999969482422
2024-03-27,132.6300048828125
2024-03-28,133.02000427246094
2024-04-01,131.89999389648438
2024-04-02,129.9600067138672
2024-04-03,130.52000427246094
2024-04-04,129.1300048828125
2024-04-05,130.25999450683594
2024-04-08,130.88999938964844
2024-04-09,131.17999267578125
2024-04-10,128.63999938964844
2024-04-11,129.27000427246094
2024-04-12,126.79000091552734
2024-04-15,124.69000244140625
2024-04-16,124.18000030517578
2024-04-17,123.06999969482422
2024-04-18,122.81999969482422
2024-04-19,122.73999786376953
2024-04-22,123.9800033569336
2024-04-23,126.20999908447266
2024-04-24,125.9800033569336
2024-04-25,125.33999633789062
2024-04-26,126.31999969482422
2024-04-29,126.95999908447266
2024-04-30,124.41000366210938
2024-05-01,124.86000061035156
2024-05-02,126.80999755859375
2024-05-03,127.81999969482422
2024-05-06,129.66000366210938
2024-05-07,129.3699951171875
2024-05-08,128.82000732421875
2024-05-09,129.91000366210938
2024-05-10,129.49000549316406
2024-05-13,129.5500030517578
2024-05-14,130.8800048828125
2024-05-15,132.36000061035156
2024-05-16,131.47000122070312
2024-05-17,131.5800018310547
2024-05-20,131.99000549316406
2024-05-21,131.55999755859375
2024-05-22,130.7100067138672
2024-05-23,128.77000427246094
2024-05-24,129.88999938964844
2024-05-28,129.2899932861328
2024-05-29,127.81999969482422
2024-05-30,128.24000549316406
2024-05-31,128.60000610351562
2024-06-03,127.94999694824219
2024-06-04,126.5999984741211
2024-06-05,128.44000244140625
2024-06-06,127.9000015258789
2024-06-07,126.76000213623047
2024-06-10,127.41999816894531
2024-06-11,127.13999938964844
2024-06-12,128.99000549316406
2024-06-13,127.7699966430664
2024-06-14,126.29000091552734
2024-06-17,127.19000244140625
2024-06-18,127.38999938964844
2024-06-20,126.97000122070312
2024-06-21,127.27999877929688
2024-06-24,127.77999877929688
2024-06-25,127.18000030517578
2024-06-26,127.0199966430664
2024-06-27,127.93000030517578
2024-06-28,128.0500030517578
2024-07-01,127.25
2024-07-02,127.56999969482422
2024-07-03,127.88999938964844
2024-07-05,127.45999908447266
2024-07-08,127.9000015258789
2024-07-09,127.18000030517578
2024-07-10,128.2899932861328
2024-07-11,131.2899932861328
2024-07-12,132.6199951171875
2024-07-15,134.1699981689453
2024-07-16,137.67999267578125
2024-07-17,135.4499969482422
2024-07-18,133.4600067138672
2024-07-19,133.0
2024-07-22,134.83999633789062
2024-07-23,135.49000549316406
2024-07-24,132.08999633789062
2024-07-25,133.50999450683594
2024-07-26,135.60000610351562
2024-07-29,134.9499969482422
2024-07-30,134.99000549316406
2024-07-31,135.97000122070312
2024-08-01,132.47999572753906
2024-08-02,128.17999267578125
2024-08-05,124.41000366210938
2024-08-06,125.83999633789062
2024-08-07,124.4000015258789
2024-08-08,127.7300033569336
2024-08-09,127.88999938964844
2024-08-12,126.9000015258789
2024-08-13,129.14999389648438
2024-08-14,129.05999755859375
2024-08-15,131.9199981689453
2024-08-16,132.22999572753906
2024-08-19,133.69000244140625
2024-08-20,132.39999389648438
2024-08-21,134.2100067138672
2024-08-22,132.91000366210938
2024-08-23,136.30999755859375
2024-08-26,135.9600067138672
2024-08-27,135.47000122070312
2024-08-28,134.4600067138672
2024-08-29,135.27000427246094
2024-08-30,136.3000030517578
2024-09-03,132.39999389648438
2024-09-04,131.99000549316406
2024-09-05,131.30999755859375
2024-09-06,129.08999633789062
2024-09-09,129.8800048828125
2024-09-10,129.89999389648438
2024-09-11,130.7899932861328
2024-09-12,132.0800018310547
2024-09-13,134.52999877929688
2024-09-16,135.2899932861328
2024-09-17,135.99000549316406
2024-09-18,136.02999877929688
2024-09-19,138.77999877929688
2024-09-20,137.7899932861328
2024-09-23,137.8699951171875
2024-09-24,138.1300048828125
2024-09-25,136.8699951171875
2024-09-26,137.8300018310547
2024-09-27,137.88999938964844
2024-09-30,138.0399932861328
2024-10-01,136.4199981689453
2024-10-02,136.5
2024-10-03,135.92999267578125
2024-10-04,137.89999389648438
2024-10-07,136.72000122070312
2024-10-08,137.0800018310547
2024-10-09,137.92999267578125
2024-10-10,137.6699981689453
2024-10-11,140.07000732421875
2024-10-14,140.97000122070312
2024-10-15,140.75
2024-10-16,142.25999450683594
2024-10-17,142.1999969482422
2024-10-18,142.47000122070312
2024-10-21,140.85000610351562
2024-10-22,140.17999267578125
2024-10-23,139.0800018310547
2024-10-24,139.6699981689453
2024-10-25,139.07000732421875
2024-10-28,140.8300018310547
2024-10-29,140.9600067138672
2024-10-30,140.89999389648438
2024-10-31,138.8800048828125
2024-11-01,139.42999267578125
2024-11-04,139.60000610351562
2024-11-05,142.0399932861328
2024-11-06,148.72999572753906
2024-11-07,149.25999450683594
2024-11-08,150.2899932861328
2024-11-11,152.69000244140625
2024-11-12,151.0800018310547
2024-11-13,150.05999755859375
2024-11-14,148.33999633789062
2024-11-15,146.42999267578125
2024-11-18,147.1699981689453
2024-11-19,148.57000732421875
2024-11-20,149.1699981689453
2024-11-21,151.7100067138672
