Date,RFNCX
2022-07-12,58.650001525878906
2022-07-13,58.380001068115234
2022-07-14,57.9900016784668
2022-07-15,59.2400016784668
2022-07-18,59.06999969482422
2022-07-19,60.7400016784668
2022-07-20,60.959999084472656
2022-07-21,61.40999984741211
2022-07-22,60.790000915527344
2022-07-25,61.040000915527344
2022-07-26,60.43000030517578
2022-07-27,61.81999969482422
2022-07-28,62.369998931884766
2022-07-29,62.970001220703125
2022-08-01,62.810001373291016
2022-08-02,62.41999816894531
2022-08-03,63.20000076293945
2022-08-04,63.310001373291016
2022-08-05,63.349998474121094
2022-08-08,63.43000030517578
2022-08-09,63.04999923706055
2022-08-10,64.43000030517578
2022-08-11,64.47000122070312
2022-08-12,65.47000122070312
2022-08-15,65.4800033569336
2022-08-16,65.55000305175781
2022-08-17,64.93000030517578
2022-08-18,65.19000244140625
2022-08-19,64.3499984741211
2022-08-22,63.20000076293945
2022-08-23,63.130001068115234
2022-08-24,63.38999938964844
2022-08-25,64.26000213623047
2022-08-26,62.27000045776367
2022-08-29,61.90999984741211
2022-08-30,61.18000030517578
2022-08-31,60.83000183105469
2022-09-01,60.75
2022-09-02,60.36000061035156
2022-09-06,60.029998779296875
2022-09-07,60.970001220703125
2022-09-08,61.5
2022-09-09,62.54999923706055
2022-09-12,63.11000061035156
2022-09-13,60.63999938964844
2022-09-14,60.619998931884766
2022-09-15,60.11000061035156
2022-09-16,59.650001525878906
2022-09-19,60.0
2022-09-20,59.290000915527344
2022-09-21,58.31999969482422
2022-09-22,57.7400016784668
2022-09-23,56.4900016784668
2022-09-26,55.75
2022-09-27,55.65999984741211
2022-09-28,56.93000030517578
2022-09-29,55.95000076293945
2022-09-30,55.369998931884766
2022-10-03,56.959999084472656
2022-10-04,58.86000061035156
2022-10-05,58.77000045776367
2022-10-06,58.279998779296875
2022-10-07,56.86000061035156
2022-10-10,56.36000061035156
2022-10-11,55.900001525878906
2022-10-12,55.79999923706055
2022-10-13,56.97999954223633
2022-10-14,55.630001068115234
2022-10-17,56.93000030517578
2022-10-18,57.4900016784668
2022-10-19,57.11000061035156
2022-10-20,56.72999954223633
2022-10-21,58.0
2022-10-24,58.470001220703125
2022-10-25,59.52000045776367
2022-10-26,59.43000030517578
2022-10-27,59.130001068115234
2022-10-28,60.150001525878906
2022-10-31,59.81999969482422
2022-11-01,59.83000183105469
2022-11-02,58.54999923706055
2022-11-03,58.18000030517578
2022-11-04,59.2599983215332
2022-11-07,59.880001068115234
2022-11-08,60.31999969482422
2022-11-09,59.150001525878906
2022-11-10,62.189998626708984
2022-11-11,62.72999954223633
2022-11-14,62.130001068115234
2022-11-15,62.650001525878906
2022-11-16,62.08000183105469
2022-11-17,61.880001068115234
2022-11-18,62.15999984741211
2022-11-21,61.95000076293945
2022-11-22,62.70000076293945
2022-11-23,63.06999969482422
2022-11-25,63.15999984741211
2022-11-28,62.20000076293945
2022-11-29,62.2599983215332
2022-11-30,64.06999969482422
2022-12-01,64.05000305175781
2022-12-02,64.0199966430664
2022-12-05,62.93000030517578
2022-12-06,62.16999816894531
2022-12-07,62.099998474121094
2022-12-08,62.54999923706055
2022-12-09,62.279998779296875
2022-12-12,63.029998779296875
2022-12-13,63.5
2022-12-14,63.279998779296875
2022-12-15,61.790000915527344
2022-12-16,59.95000076293945
2022-12-19,59.5
2022-12-20,59.63999938964844
2022-12-21,60.529998779296875
2022-12-22,59.790000915527344
2022-12-23,60.130001068115234
2022-12-27,60.040000915527344
2022-12-28,59.34000015258789
2022-12-29,60.2599983215332
2022-12-30,60.06999969482422
2023-01-03,59.86000061035156
2023-01-04,60.38999938964844
2023-01-05,59.849998474121094
2023-01-06,61.290000915527344
2023-01-09,61.36000061035156
2023-01-10,61.63999938964844
2023-01-11,62.34000015258789
2023-01-12,62.75
2023-01-13,63.0099983215332
2023-01-17,62.81999969482422
2023-01-18,62.09000015258789
2023-01-19,61.720001220703125
2023-01-20,62.75
2023-01-23,63.33000183105469
2023-01-24,63.27000045776367
2023-01-25,63.400001525878906
2023-01-26,63.97999954223633
2023-01-27,63.880001068115234
2023-01-30,63.15999984741211
2023-01-31,64.0
2023-02-01,64.62999725341797
2023-02-02,65.19999694824219
2023-02-03,64.47000122070312
2023-02-06,64.04000091552734
2023-02-07,64.81999969482422
2023-02-08,64.2300033569336
2023-02-09,63.720001220703125
2023-02-10,63.7599983215332
2023-02-13,64.45999908447266
2023-02-14,64.45999908447266
2023-02-15,64.62000274658203
2023-02-16,63.86000061035156
2023-02-17,63.630001068115234
2023-02-21,62.459999084472656
2023-02-22,62.33000183105469
2023-02-23,62.58000183105469
2023-02-24,61.95000076293945
2023-02-27,62.279998779296875
2023-02-28,62.209999084472656
2023-03-01,62.279998779296875
2023-03-02,62.720001220703125
2023-03-03,63.7400016784668
2023-03-06,63.56999969482422
2023-03-07,62.599998474121094
2023-03-08,62.72999954223633
2023-03-09,61.63999938964844
2023-03-10,60.540000915527344
2023-03-13,60.2400016784668
2023-03-14,61.189998626708984
2023-03-15,60.15999984741211
2023-03-16,61.13999938964844
2023-03-17,60.52000045776367
2023-03-20,61.11000061035156
2023-03-21,61.880001068115234
2023-03-22,61.04999923706055
2023-03-23,61.220001220703125
2023-03-24,61.349998474121094
2023-03-27,61.560001373291016
2023-03-28,61.56999969482422
2023-03-29,62.36000061035156
2023-03-30,62.75
2023-03-31,63.459999084472656
2023-04-03,63.81999969482422
2023-04-04,63.380001068115234
2023-04-05,63.130001068115234
2023-04-06,63.2599983215332
2023-04-10,63.47999954223633
2023-04-11,63.7599983215332
2023-04-12,63.599998474121094
2023-04-13,64.38999938964844
2023-04-14,64.16000366210938
2023-04-17,64.27999877929688
2023-04-18,64.48999786376953
2023-04-19,64.29000091552734
2023-04-20,64.04000091552734
2023-04-21,64.11000061035156
2023-04-24,64.16000366210938
2023-04-25,63.2599983215332
2023-04-26,63.02000045776367
2023-04-27,64.02999877929688
2023-04-28,64.56999969482422
2023-05-01,64.54000091552734
2023-05-02,63.7400016784668
2023-05-03,63.5
2023-05-04,62.95000076293945
2023-05-05,63.9900016784668
2023-05-08,64.05000305175781
2023-05-09,63.91999816894531
2023-05-10,64.05000305175781
2023-05-11,63.880001068115234
2023-05-12,63.83000183105469
2023-05-15,64.22000122070312
2023-05-16,63.72999954223633
2023-05-17,64.43000030517578
2023-05-18,64.94999694824219
2023-05-19,64.91999816894531
2023-05-22,64.97000122070312
2023-05-23,64.22000122070312
2023-05-24,63.68000030517578
2023-05-25,63.97999954223633
2023-05-26,65.12000274658203
2023-05-30,64.77999877929688
2023-05-31,64.4000015258789
2023-06-01,64.94999694824219
2023-06-02,65.97000122070312
2023-06-05,65.72000122070312
2023-06-06,65.9800033569336
2023-06-07,65.83000183105469
2023-06-08,66.13999938964844
2023-06-09,66.16999816894531
2023-06-12,66.91999816894531
2023-06-13,67.38999938964844
2023-06-14,66.58999633789062
2023-06-15,67.38999938964844
2023-06-16,67.0
2023-06-20,66.58000183105469
2023-06-21,66.5
2023-06-22,66.58000183105469
2023-06-23,66.01000213623047
2023-06-26,65.91000366210938
2023-06-27,66.7300033569336
2023-06-28,66.66999816894531
2023-06-29,66.94000244140625
2023-06-30,67.61000061035156
2023-07-03,67.66999816894531
2023-07-05,67.4000015258789
2023-07-06,66.63999938964844
2023-07-07,66.70999908447266
2023-07-10,67.12999725341797
2023-07-11,67.69000244140625
2023-07-12,68.23999786376953
2023-07-13,68.91999816894531
2023-07-14,68.87000274658203
2023-07-17,69.0999984741211
2023-07-18,69.58000183105469
2023-07-19,69.69000244140625
2023-07-20,69.18000030517578
2023-07-21,69.19999694824219
2023-07-24,69.33000183105469
2023-07-25,69.6500015258789
2023-07-26,69.51000213623047
2023-07-27,69.30999755859375
2023-07-28,69.9800033569336
2023-07-31,70.08000183105469
2023-08-01,70.02999877929688
2023-08-02,68.97000122070312
2023-08-03,68.83000183105469
2023-08-04,68.68000030517578
2023-08-07,69.44999694824219
2023-08-08,69.13999938964844
2023-08-09,68.72000122070312
2023-08-10,68.63999938964844
2023-08-11,68.36000061035156
2023-08-14,68.63999938964844
2023-08-15,67.7699966430664
2023-08-16,67.3499984741211
2023-08-17,66.76000213623047
2023-08-18,66.87999725341797
2023-08-21,67.3499984741211
2023-08-22,67.19999694824219
2023-08-23,67.94000244140625
2023-08-24,66.87000274658203
2023-08-25,67.2300033569336
2023-08-28,67.72000122070312
2023-08-29,68.73999786376953
2023-08-30,68.91000366210938
2023-08-31,68.86000061035156
2023-09-01,68.81999969482422
2023-09-05,68.38999938964844
2023-09-06,68.16000366210938
2023-09-07,68.01000213623047
2023-09-08,68.0999984741211
2023-09-11,68.41999816894531
2023-09-12,68.11000061035156
2023-09-13,67.9800033569336
2023-09-14,68.52999877929688
2023-09-15,67.83000183105469
2023-09-18,67.80000305175781
2023-09-19,67.5999984741211
2023-09-20,67.08000183105469
2023-09-21,65.94999694824219
2023-09-22,65.9000015258789
2023-09-25,66.05999755859375
2023-09-26,65.16999816894531
2023-09-27,65.26000213623047
2023-09-28,65.7699966430664
2023-09-29,65.55999755859375
2023-10-02,65.30000305175781
2023-10-03,64.31999969482422
2023-10-04,64.76000213623047
2023-10-05,64.80999755859375
2023-10-06,65.66000366210938
2023-10-09,66.01000213623047
2023-10-10,66.52999877929688
2023-10-11,66.87000274658203
2023-10-12,66.54000091552734
2023-10-13,66.18000030517578
2023-10-16,66.93000030517578
2023-10-17,67.08999633789062
2023-10-18,66.19999694824219
2023-10-19,65.55000305175781
2023-10-20,64.86000061035156
2023-10-23,64.79000091552734
2023-10-24,65.23999786376953
2023-10-25,64.36000061035156
2023-10-26,63.560001373291016
2023-10-27,63.2599983215332
2023-10-30,63.939998626708984
2023-10-31,64.22000122070312
2023-11-01,64.9000015258789
2023-11-02,66.16000366210938
2023-11-03,66.80000305175781
2023-11-06,66.87000274658203
2023-11-07,67.0
2023-11-08,67.05000305175781
2023-11-09,66.75
2023-11-10,67.73999786376953
2023-11-13,67.69000244140625
2023-11-14,69.06999969482422
2023-11-15,69.16999816894531
2023-11-16,69.05999755859375
2023-11-17,69.33000183105469
2023-11-20,69.91999816894531
2023-11-21,69.66000366210938
2023-11-22,69.95999908447266
2023-11-24,70.12999725341797
2023-11-27,69.83000183105469
2023-11-28,69.80999755859375
2023-11-29,69.83000183105469
2023-11-30,70.12999725341797
2023-12-01,70.68000030517578
2023-12-04,70.26000213623047
2023-12-05,70.01000213623047
2023-12-06,69.62000274658203
2023-12-07,70.0999984741211
2023-12-08,70.5199966430664
2023-12-11,71.1500015258789
2023-12-12,71.62999725341797
2023-12-13,72.69000244140625
2023-12-14,73.1500015258789
2023-12-15,70.1500015258789
2023-12-18,70.47000122070312
2023-12-19,70.9800033569336
2023-12-20,69.88999938964844
2023-12-21,70.75
2023-12-22,70.94999694824219
2023-12-26,71.29000091552734
2023-12-27,71.48999786376953
2023-12-28,71.48999786376953
2023-12-29,71.26000213623047
2024-01-02,70.7300033569336
2024-01-03,70.02999877929688
2024-01-04,69.98999786376953
2024-01-05,70.0199966430664
2024-01-08,70.87000274658203
2024-01-09,70.7300033569336
2024-01-10,71.0
2024-01-11,71.0199966430664
2024-01-12,71.12000274658203
2024-01-16,70.72000122070312
2024-01-17,70.30000305175781
2024-01-18,70.93000030517578
2024-01-19,71.72000122070312
2024-01-22,71.86000061035156
2024-01-23,71.91000366210938
2024-01-24,72.19000244140625
2024-01-25,72.4800033569336
2024-01-26,72.51000213623047
2024-01-29,73.12000274658203
2024-01-30,73.0199966430664
2024-01-31,72.01000213623047
2024-02-01,72.91999816894531
2024-02-02,73.5999984741211
2024-02-05,73.29000091552734
2024-02-06,73.44000244140625
2024-02-07,74.05999755859375
2024-02-08,74.33000183105469
2024-02-09,74.80000305175781
2024-02-12,74.80000305175781
2024-02-13,73.63999938964844
2024-02-14,74.4800033569336
2024-02-15,75.05000305175781
2024-02-16,74.80000305175781
2024-02-20,74.43000030517578
2024-02-21,74.4800033569336
2024-02-22,76.04000091552734
2024-02-23,75.94999694824219
2024-02-26,75.86000061035156
2024-02-27,75.94999694824219
2024-02-28,75.80000305175781
2024-02-29,76.19000244140625
2024-03-01,77.2699966430664
2024-03-04,77.38999938964844
2024-03-05,76.38999938964844
2024-03-06,76.94000244140625
2024-03-07,78.05999755859375
2024-03-08,77.37999725341797
2024-03-11,77.12000274658203
2024-03-12,77.87999725341797
2024-03-13,77.66999816894531
2024-03-14,77.47000122070312
2024-03-15,76.97000122070312
2024-03-18,77.33000183105469
2024-03-19,77.62999725341797
2024-03-20,78.54000091552734
2024-03-21,79.27999877929688
2024-03-22,78.94000244140625
2024-03-25,79.0
2024-03-26,78.8499984741211
2024-03-27,79.30999755859375
2024-03-28,79.2699966430664
2024-04-01,79.33000183105469
2024-04-02,78.70999908447266
2024-04-03,79.19000244140625
2024-04-04,78.1500015258789
2024-04-05,79.02999877929688
2024-04-08,79.1500015258789
2024-04-09,79.12999725341797
2024-04-10,78.5
2024-04-11,79.02999877929688
2024-04-12,77.6500015258789
2024-04-15,76.68000030517578
2024-04-16,76.66999816894531
2024-04-17,76.26000213623047
2024-04-18,75.98999786376953
2024-04-19,75.30000305175781
2024-04-22,75.91999816894531
2024-04-23,77.12999725341797
2024-04-24,77.0199966430664
2024-04-25,76.69999694824219
2024-04-26,77.51000213623047
2024-04-29,77.55000305175781
2024-04-30,76.2699966430664
2024-05-01,75.93000030517578
2024-05-02,76.4800033569336
2024-05-03,77.30999755859375
2024-05-06,78.3499984741211
2024-05-07,78.51000213623047
2024-05-08,78.63999938964844
2024-05-09,79.0
2024-05-10,79.30999755859375
2024-05-13,79.13999938964844
2024-05-14,79.70999908447266
2024-05-15,80.88999938964844
2024-05-16,80.4800033569336
2024-05-17,80.52999877929688
2024-05-20,80.80999755859375
2024-05-21,80.87999725341797
2024-05-22,80.58000183105469
2024-05-23,79.94000244140625
2024-05-24,80.5
2024-05-28,80.27999877929688
2024-05-29,79.33000183105469
2024-05-30,78.83999633789062
2024-05-31,79.22000122070312
2024-06-03,79.16999816894531
2024-06-04,78.9800033569336
2024-06-05,80.27999877929688
2024-06-06,80.12999725341797
2024-06-07,79.80000305175781
2024-06-10,80.37000274658203
2024-06-11,80.33999633789062
2024-06-12,80.47000122070312
2024-06-13,80.86000061035156
2024-06-14,80.7699966430664
2024-06-17,81.61000061035156
2024-06-18,81.75
2024-06-20,81.55000305175781
2024-06-21,81.19999694824219
2024-06-24,81.06999969482422
2024-06-25,81.25
2024-06-26,81.12999725341797
2024-06-27,81.1500015258789
2024-06-28,80.88999938964844
2024-07-01,81.04000091552734
2024-07-02,81.44999694824219
2024-07-03,82.04000091552734
2024-07-05,82.31999969482422
2024-07-08,82.37999725341797
2024-07-09,82.0999984741211
2024-07-10,82.95999908447266
2024-07-11,82.66999816894531
2024-07-12,83.02999877929688
2024-07-15,83.16000366210938
2024-07-16,83.75
2024-07-17,81.97000122070312
2024-07-18,81.38999938964844
2024-07-19,80.94999694824219
2024-07-22,81.75
2024-07-23,81.93000030517578
2024-07-24,79.9000015258789
2024-07-25,79.56999969482422
2024-07-26,80.62000274658203
2024-07-29,80.61000061035156
2024-07-30,80.37999725341797
2024-07-31,81.93000030517578
2024-08-01,80.52999877929688
2024-08-02,78.66000366210938
2024-08-05,76.75
2024-08-06,77.58000183105469
2024-08-07,76.91999816894531
2024-08-08,78.93000030517578
2024-08-09,79.41999816894531
2024-08-12,79.27999877929688
2024-08-13,80.56999969482422
2024-08-14,80.83000183105469
2024-08-15,82.33000183105469
2024-08-16,82.33999633789062
2024-08-19,83.05999755859375
2024-08-20,82.80999755859375
2024-08-21,83.0999984741211
2024-08-22,82.44000244140625
2024-08-23,83.43000030517578
2024-08-26,83.01000213623047
2024-08-27,83.13999938964844
2024-08-28,82.63999938964844
2024-08-29,82.70999908447266
2024-08-30,83.43000030517578
2024-09-03,81.41999816894531
2024-09-04,81.20999908447266
2024-09-05,80.8499984741211
2024-09-06,79.16000366210938
2024-09-09,80.0199966430664
2024-09-10,80.33999633789062
2024-09-11,81.4800033569336
2024-09-12,82.37999725341797
2024-09-13,83.12999725341797
2024-09-16,83.27999877929688
2024-09-17,83.27999877929688
2024-09-18,82.9000015258789
2024-09-19,84.4000015258789
2024-09-20,84.44999694824219
2024-09-23,84.77999877929688
2024-09-24,85.04000091552734
2024-09-25,84.88999938964844
2024-09-26,85.4800033569336
2024-09-27,85.18000030517578
2024-09-30,85.18000030517578
2024-10-01,84.6500015258789
2024-10-02,84.7699966430664
2024-10-03,84.52999877929688
2024-10-04,85.44999694824219
2024-10-07,84.91000366210938
2024-10-08,85.52999877929688
2024-10-09,86.06999969482422
2024-10-10,85.93000030517578
2024-10-11,86.63999938964844
2024-10-14,87.12999725341797
2024-10-15,86.0199966430664
2024-10-16,86.47000122070312
2024-10-17,86.7300033569336
2024-10-18,86.87000274658203
2024-10-21,86.58999633789062
2024-10-22,86.6500015258789
2024-10-23,85.88999938964844
2024-10-24,86.01000213623047
2024-10-25,85.9800033569336
2024-10-28,86.12999725341797
2024-10-29,86.45999908447266
2024-10-30,86.2699966430664
2024-10-31,84.79000091552734
2024-11-01,84.9800033569336
2024-11-04,84.7699966430664
2024-11-05,85.97000122070312
2024-11-06,87.6500015258789
2024-11-07,88.16999816894531
2024-11-08,88.30000305175781
2024-11-11,88.56999969482422
2024-11-12,87.97000122070312
2024-11-13,87.70999908447266
2024-11-14,87.05000305175781
2024-11-15,85.79000091552734
2024-11-18,86.26000213623047
2024-11-19,86.62000274658203
2024-11-20,86.83999633789062
2024-11-21,87.04000091552734
