Date,CMLAX
2022-09-06,48.349998474121094
2022-09-07,49.060001373291016
2022-09-08,49.33000183105469
2022-09-09,49.86000061035156
2022-09-12,50.290000915527344
2022-09-13,48.66999816894531
2022-09-14,48.68000030517578
2022-09-15,48.290000915527344
2022-09-16,48.09000015258789
2022-09-19,48.31999969482422
2022-09-20,47.83000183105469
2022-09-21,47.2599983215332
2022-09-22,47.060001373291016
2022-09-23,46.310001373291016
2022-09-26,45.7400016784668
2022-09-27,45.52000045776367
2022-09-28,46.290000915527344
2022-09-29,45.58000183105469
2022-09-30,44.959999084472656
2022-10-03,46.13999938964844
2022-10-04,47.310001373291016
2022-10-05,47.13999938964844
2022-10-06,46.47999954223633
2022-10-07,45.650001525878906
2022-10-10,45.459999084472656
2022-10-11,45.36000061035156
2022-10-12,45.099998474121094
2022-10-13,46.25
2022-10-14,45.439998626708984
2022-10-17,46.279998779296875
2022-10-18,46.790000915527344
2022-10-19,46.4900016784668
2022-10-20,46.06999969482422
2022-10-21,46.959999084472656
2022-10-24,47.41999816894531
2022-10-25,47.83000183105469
2022-10-26,47.97999954223633
2022-10-27,48.060001373291016
2022-10-28,49.060001373291016
2022-10-31,48.83000183105469
2022-11-01,48.83000183105469
2022-11-02,48.130001068115234
2022-11-03,47.93000030517578
2022-11-04,48.59000015258789
2022-11-07,49.02000045776367
2022-11-08,49.290000915527344
2022-11-09,48.630001068115234
2022-11-10,50.380001068115234
2022-11-11,50.369998931884766
2022-11-14,50.02000045776367
2022-11-15,50.279998779296875
2022-11-16,50.099998474121094
2022-11-17,50.040000915527344
2022-11-18,50.369998931884766
2022-11-21,50.470001220703125
2022-11-22,51.0099983215332
2022-11-23,51.18000030517578
2022-11-25,51.31999969482422
2022-11-28,50.650001525878906
2022-11-29,50.619998931884766
2022-11-30,51.650001525878906
2022-12-01,51.630001068115234
2022-12-02,51.70000076293945
2022-12-05,51.0099983215332
2022-12-06,50.58000183105469
2022-12-07,50.599998474121094
2022-12-08,50.88999938964844
2022-12-09,50.5099983215332
2022-12-12,51.15999984741211
2022-12-13,51.349998474121094
2022-12-14,49.38999938964844
2022-12-15,48.52000045776367
2022-12-16,48.029998779296875
2022-12-19,47.810001373291016
2022-12-20,47.810001373291016
2022-12-21,48.41999816894531
2022-12-22,48.040000915527344
2022-12-23,48.33000183105469
2022-12-27,48.400001525878906
2022-12-28,47.939998626708984
2022-12-29,48.45000076293945
2022-12-30,48.290000915527344
2023-01-03,48.15999984741211
2023-01-04,48.45000076293945
2023-01-05,48.0099983215332
2023-01-06,48.970001220703125
2023-01-09,48.7400016784668
2023-01-10,48.93000030517578
2023-01-11,49.279998779296875
2023-01-12,49.33000183105469
2023-01-13,49.439998626708984
2023-01-17,49.29999923706055
2023-01-18,48.47999954223633
2023-01-19,48.18000030517578
2023-01-20,48.7400016784668
2023-01-23,49.0099983215332
2023-01-24,49.040000915527344
2023-01-25,49.0
2023-01-26,49.2599983215332
2023-01-27,49.13999938964844
2023-01-30,48.84000015258789
2023-01-31,49.400001525878906
2023-02-01,49.5
2023-02-02,49.630001068115234
2023-02-03,49.2599983215332
2023-02-06,49.13999938964844
2023-02-07,49.459999084472656
2023-02-08,49.119998931884766
2023-02-09,48.790000915527344
2023-02-10,49.22999954223633
2023-02-13,49.619998931884766
2023-02-14,49.459999084472656
2023-02-15,49.4900016784668
2023-02-16,49.08000183105469
2023-02-17,49.09000015258789
2023-02-21,48.439998626708984
2023-02-22,48.33000183105469
2023-02-23,48.459999084472656
2023-02-24,48.20000076293945
2023-02-27,48.25
2023-02-28,48.0099983215332
2023-03-01,47.86000061035156
2023-03-02,48.15999984741211
2023-03-03,48.650001525878906
2023-03-06,48.619998931884766
2023-03-07,47.90999984741211
2023-03-08,47.88999938964844
2023-03-09,47.22999954223633
2023-03-10,46.779998779296875
2023-03-13,46.650001525878906
2023-03-14,47.15999984741211
2023-03-15,46.529998779296875
2023-03-16,47.06999969482422
2023-03-17,46.4900016784668
2023-03-20,46.95000076293945
2023-03-21,47.2599983215332
2023-03-22,46.529998779296875
2023-03-23,46.540000915527344
2023-03-24,46.959999084472656
2023-03-27,47.16999816894531
2023-03-28,47.22999954223633
2023-03-29,47.72999954223633
2023-03-30,47.91999816894531
2023-03-31,48.41999816894531
2023-04-03,48.720001220703125
2023-04-04,48.459999084472656
2023-04-05,48.56999969482422
2023-04-06,48.709999084472656
2023-04-10,48.7599983215332
2023-04-11,48.869998931884766
2023-04-12,48.84000015258789
2023-04-13,49.18000030517578
2023-04-14,49.029998779296875
2023-04-17,49.27000045776367
2023-04-18,49.310001373291016
2023-04-19,49.38999938964844
2023-04-20,49.279998779296875
2023-04-21,49.290000915527344
2023-04-24,49.349998474121094
2023-04-25,48.900001525878906
2023-04-26,48.459999084472656
2023-04-27,48.9900016784668
2023-04-28,49.380001068115234
2023-05-01,49.439998626708984
2023-05-02,48.880001068115234
2023-05-03,48.52000045776367
2023-05-04,48.29999923706055
2023-05-05,48.959999084472656
2023-05-08,48.88999938964844
2023-05-09,48.72999954223633
2023-05-10,48.77000045776367
2023-05-11,48.540000915527344
2023-05-12,48.560001373291016
2023-05-15,48.68000030517578
2023-05-16,48.16999816894531
2023-05-17,48.54999923706055
2023-05-18,48.68000030517578
2023-05-19,48.68000030517578
2023-05-22,48.599998474121094
2023-05-23,48.18000030517578
2023-05-24,47.790000915527344
2023-05-25,47.59000015258789
2023-05-26,47.86000061035156
2023-05-30,47.70000076293945
2023-05-31,47.58000183105469
2023-06-01,47.88999938964844
2023-06-02,48.58000183105469
2023-06-05,48.439998626708984
2023-06-06,48.4900016784668
2023-06-07,48.66999816894531
2023-06-08,48.810001373291016
2023-06-09,48.75
2023-06-12,48.880001068115234
2023-06-13,49.13999938964844
2023-06-14,48.79999923706055
2023-06-15,49.33000183105469
2023-06-16,49.33000183105469
2023-06-20,48.970001220703125
2023-06-21,48.9900016784668
2023-06-22,48.90999984741211
2023-06-23,48.529998779296875
2023-06-26,48.65999984741211
2023-06-27,48.959999084472656
2023-06-28,48.79999923706055
2023-06-29,49.06999969482422
2023-06-30,49.52000045776367
2023-07-03,49.52000045776367
2023-07-05,49.400001525878906
2023-07-06,49.040000915527344
2023-07-07,48.880001068115234
2023-07-10,49.11000061035156
2023-07-11,49.43000030517578
2023-07-12,49.65999984741211
2023-07-13,49.880001068115234
2023-07-14,49.81999969482422
2023-07-17,49.849998474121094
2023-07-18,50.09000015258789
2023-07-19,50.279998779296875
2023-07-20,50.58000183105469
2023-07-21,50.7599983215332
2023-07-24,50.88999938964844
2023-07-25,50.83000183105469
2023-07-26,50.810001373291016
2023-07-27,50.47999954223633
2023-07-28,50.779998779296875
2023-07-31,50.79999923706055
2023-08-01,50.630001068115234
2023-08-02,50.279998779296875
2023-08-03,50.08000183105469
2023-08-04,49.81999969482422
2023-08-07,50.209999084472656
2023-08-08,50.0
2023-08-09,49.970001220703125
2023-08-10,49.95000076293945
2023-08-11,50.060001373291016
2023-08-14,50.06999969482422
2023-08-15,49.58000183105469
2023-08-16,49.380001068115234
2023-08-17,49.099998474121094
2023-08-18,49.13999938964844
2023-08-21,49.119998931884766
2023-08-22,48.9900016784668
2023-08-23,49.29999923706055
2023-08-24,48.869998931884766
2023-08-25,49.18000030517578
2023-08-28,49.41999816894531
2023-08-29,49.810001373291016
2023-08-30,49.88999938964844
2023-08-31,49.630001068115234
2023-09-01,49.7599983215332
2023-09-05,49.34000015258789
2023-09-06,49.13999938964844
2023-09-07,49.130001068115234
2023-09-08,49.27000045776367
2023-09-11,49.400001525878906
2023-09-12,49.369998931884766
2023-09-13,49.150001525878906
2023-09-14,49.619998931884766
2023-09-15,49.2599983215332
2023-09-18,49.29999923706055
2023-09-19,49.189998626708984
2023-09-20,48.97999954223633
2023-09-21,48.380001068115234
2023-09-22,48.209999084472656
2023-09-25,48.31999969482422
2023-09-26,47.77000045776367
2023-09-27,47.77000045776367
2023-09-28,47.90999984741211
2023-09-29,47.689998626708984
2023-10-02,47.29999923706055
2023-10-03,46.91999816894531
2023-10-04,47.09000015258789
2023-10-05,46.95000076293945
2023-10-06,47.310001373291016
2023-10-09,47.709999084472656
2023-10-10,47.95000076293945
2023-10-11,48.0
2023-10-12,47.630001068115234
2023-10-13,47.70000076293945
2023-10-16,48.099998474121094
2023-10-17,48.2400016784668
2023-10-18,47.79999923706055
2023-10-19,47.459999084472656
2023-10-20,47.060001373291016
2023-10-23,46.79999923706055
2023-10-24,47.130001068115234
2023-10-25,46.95000076293945
2023-10-26,46.59000015258789
2023-10-27,46.099998474121094
2023-10-30,46.59000015258789
2023-10-31,46.91999816894531
2023-11-01,47.15999984741211
2023-11-02,48.0099983215332
2023-11-03,48.2599983215332
2023-11-06,48.2400016784668
2023-11-07,48.15999984741211
2023-11-08,48.189998626708984
2023-11-09,47.81999969482422
2023-11-10,48.29999923706055
2023-11-13,48.22999954223633
2023-11-14,48.95000076293945
2023-11-15,49.029998779296875
2023-11-16,49.20000076293945
2023-11-17,49.279998779296875
2023-11-20,49.459999084472656
2023-11-21,49.40999984741211
2023-11-22,49.630001068115234
2023-11-24,49.77000045776367
2023-11-27,49.599998474121094
2023-11-28,49.619998931884766
2023-11-29,49.63999938964844
2023-11-30,50.04999923706055
2023-12-01,50.43000030517578
2023-12-04,50.439998626708984
2023-12-05,50.189998626708984
2023-12-06,50.11000061035156
2023-12-07,50.20000076293945
2023-12-08,50.33000183105469
2023-12-11,50.65999984741211
2023-12-12,50.849998474121094
2023-12-13,50.29999923706055
2023-12-14,50.45000076293945
2023-12-15,50.220001220703125
2023-12-18,50.290000915527344
2023-12-19,50.599998474121094
2023-12-20,49.88999938964844
2023-12-21,50.290000915527344
2023-12-22,50.5
2023-12-26,50.72999954223633
2023-12-27,50.84000015258789
2023-12-28,50.90999984741211
2023-12-29,50.84000015258789
2024-01-02,50.93000030517578
2024-01-03,50.650001525878906
2024-01-04,50.63999938964844
2024-01-05,50.689998626708984
2024-01-08,51.09000015258789
2024-01-09,50.93000030517578
2024-01-10,51.04999923706055
2024-01-11,50.88999938964844
2024-01-12,51.0
2024-01-16,50.70000076293945
2024-01-17,50.45000076293945
2024-01-18,50.650001525878906
2024-01-19,51.029998779296875
2024-01-22,51.060001373291016
2024-01-23,51.22999954223633
2024-01-24,51.0099983215332
2024-01-25,51.310001373291016
2024-01-26,51.290000915527344
2024-01-29,51.5099983215332
2024-01-30,51.63999938964844
2024-01-31,51.20000076293945
2024-02-01,51.66999816894531
2024-02-02,51.599998474121094
2024-02-05,51.29999923706055
2024-02-06,51.59000015258789
2024-02-07,51.689998626708984
2024-02-08,51.63999938964844
2024-02-09,51.70000076293945
2024-02-12,51.79999923706055
2024-02-13,51.209999084472656
2024-02-14,51.59000015258789
2024-02-15,52.06999969482422
2024-02-16,52.0
2024-02-20,51.9900016784668
2024-02-21,52.209999084472656
2024-02-22,52.65999984741211
2024-02-23,52.7599983215332
2024-02-26,52.54999923706055
2024-02-27,52.650001525878906
2024-02-28,52.65999984741211
2024-02-29,52.75
2024-03-01,52.970001220703125
2024-03-04,53.08000183105469
2024-03-05,52.77000045776367
2024-03-06,53.0099983215332
2024-03-07,53.36000061035156
2024-03-08,53.27000045776367
2024-03-11,53.40999984741211
2024-03-12,53.599998474121094
2024-03-13,53.380001068115234
2024-03-14,53.20000076293945
2024-03-15,52.9900016784668
2024-03-18,53.099998474121094
2024-03-19,53.400001525878906
2024-03-20,53.65999984741211
2024-03-21,53.84000015258789
2024-03-22,53.63999938964844
2024-03-25,53.45000076293945
2024-03-26,53.380001068115234
2024-03-27,54.09000015258789
2024-03-28,54.220001220703125
2024-04-01,53.959999084472656
2024-04-02,53.619998931884766
2024-04-03,53.5
2024-04-04,53.060001373291016
2024-04-05,53.52000045776367
2024-04-08,53.560001373291016
2024-04-09,53.65999984741211
2024-04-10,53.040000915527344
2024-04-11,53.08000183105469
2024-04-12,52.400001525878906
2024-04-15,52.040000915527344
2024-04-16,51.93000030517578
2024-04-17,51.84000015258789
2024-04-18,51.779998779296875
2024-04-19,51.93000030517578
2024-04-22,52.310001373291016
2024-04-23,52.849998474121094
2024-04-24,52.84000015258789
2024-04-25,52.77000045776367
2024-04-26,52.70000076293945
2024-04-29,52.900001525878906
2024-04-30,52.290000915527344
2024-05-01,52.11000061035156
2024-05-02,52.279998779296875
2024-05-03,52.810001373291016
2024-05-06,53.11000061035156
2024-05-07,53.36000061035156
2024-05-08,53.43000030517578
2024-05-09,53.79999923706055
2024-05-10,53.95000076293945
2024-05-13,53.880001068115234
2024-05-14,54.06999969482422
2024-05-15,54.54999923706055
2024-05-16,54.47999954223633
2024-05-17,54.52000045776367
2024-05-20,54.400001525878906
2024-05-21,54.4900016784668
2024-05-22,54.369998931884766
2024-05-23,53.79999923706055
2024-05-24,54.040000915527344
2024-05-28,53.70000076293945
2024-05-29,53.11000061035156
2024-05-30,53.220001220703125
2024-05-31,53.86000061035156
2024-06-03,53.630001068115234
2024-06-04,53.709999084472656
2024-06-05,54.040000915527344
2024-06-06,54.0099983215332
2024-06-07,53.9900016784668
2024-06-10,54.119998931884766
2024-06-11,54.09000015258789
2024-06-12,54.040000915527344
2024-06-13,54.0099983215332
2024-06-14,53.939998626708984
2024-06-17,54.31999969482422
2024-06-18,54.43000030517578
2024-06-20,54.540000915527344
2024-06-21,54.4900016784668
2024-06-24,54.630001068115234
2024-06-25,54.380001068115234
2024-06-26,54.25
2024-06-27,54.22999954223633
2024-06-28,54.25
2024-07-01,54.15999984741211
2024-07-02,54.38999938964844
2024-07-03,54.45000076293945
2024-07-05,54.619998931884766
2024-07-08,54.63999938964844
2024-07-09,54.56999969482422
2024-07-10,55.060001373291016
2024-07-11,55.220001220703125
2024-07-12,55.439998626708984
2024-07-15,55.52000045776367
2024-07-16,56.13999938964844
2024-07-17,56.08000183105469
2024-07-18,55.68000030517578
2024-07-19,55.40999984741211
2024-07-22,55.790000915527344
2024-07-23,55.790000915527344
2024-07-24,55.220001220703125
2024-07-25,55.369998931884766
2024-07-26,56.04999923706055
2024-07-29,56.040000915527344
2024-07-30,56.22999954223633
2024-07-31,56.58000183105469
2024-08-01,56.279998779296875
2024-08-02,55.65999984741211
2024-08-05,54.34000015258789
2024-08-06,54.790000915527344
2024-08-07,54.560001373291016
2024-08-08,55.43000030517578
2024-08-09,55.56999969482422
2024-08-12,55.47999954223633
2024-08-13,56.11000061035156
2024-08-14,56.380001068115234
2024-08-15,56.91999816894531
2024-08-16,56.97999954223633
2024-08-19,57.310001373291016
2024-08-20,57.2400016784668
2024-08-21,57.43000030517578
2024-08-22,57.2599983215332
2024-08-23,57.779998779296875
2024-08-26,57.79999923706055
2024-08-27,57.90999984741211
2024-08-28,57.81999969482422
2024-08-29,57.91999816894531
2024-08-30,58.36000061035156
2024-09-03,57.650001525878906
2024-09-04,57.720001220703125
2024-09-05,57.31999969482422
2024-09-06,56.72999954223633
2024-09-09,57.36000061035156
2024-09-10,57.5099983215332
2024-09-11,57.59000015258789
2024-09-12,57.869998931884766
2024-09-13,58.25
2024-09-16,58.560001373291016
2024-09-17,58.43000030517578
2024-09-18,58.060001373291016
2024-09-19,58.63999938964844
2024-09-20,58.619998931884766
2024-09-23,58.849998474121094
2024-09-24,58.810001373291016
2024-09-25,58.61000061035156
2024-09-26,58.7599983215332
2024-09-27,58.810001373291016
2024-09-30,59.11000061035156
2024-10-01,58.90999984741211
2024-10-02,58.95000076293945
2024-10-03,58.720001220703125
2024-10-04,59.08000183105469
2024-10-07,58.619998931884766
2024-10-08,58.869998931884766
2024-10-09,59.2400016784668
2024-10-10,59.0099983215332
2024-10-11,59.41999816894531
2024-10-14,59.869998931884766
2024-10-15,59.54999923706055
2024-10-16,59.86000061035156
2024-10-17,59.81999969482422
2024-10-18,59.970001220703125
2024-10-21,59.58000183105469
2024-10-22,59.470001220703125
2024-10-23,59.33000183105469
2024-10-24,59.11000061035156
2024-10-25,58.900001525878906
2024-10-28,59.09000015258789
2024-10-29,58.93000030517578
2024-10-30,58.90999984741211
2024-10-31,58.369998931884766
2024-11-01,58.290000915527344
2024-11-04,58.06999969482422
2024-11-05,58.54999923706055
2024-11-06,59.61000061035156
2024-11-07,59.790000915527344
2024-11-08,60.099998474121094
2024-11-11,59.959999084472656
2024-11-12,59.599998474121094
2024-11-13,59.56999969482422
2024-11-14,59.16999816894531
2024-11-15,58.65999984741211
2024-11-18,58.90999984741211
2024-11-19,58.77000045776367
2024-11-20,58.88999938964844
2024-11-21,59.41999816894531
