Date,RMFGX
2023-01-04,48.599998474121094
2023-01-05,48.16999816894531
2023-01-06,49.130001068115234
2023-01-09,48.900001525878906
2023-01-10,49.09000015258789
2023-01-11,49.439998626708984
2023-01-12,49.4900016784668
2023-01-13,49.599998474121094
2023-01-17,49.470001220703125
2023-01-18,48.63999938964844
2023-01-19,48.34000015258789
2023-01-20,48.900001525878906
2023-01-23,49.18000030517578
2023-01-24,49.209999084472656
2023-01-25,49.15999984741211
2023-01-26,49.43000030517578
2023-01-27,49.310001373291016
2023-01-30,49.0099983215332
2023-01-31,49.56999969482422
2023-02-01,49.66999816894531
2023-02-02,49.79999923706055
2023-02-03,49.43000030517578
2023-02-06,49.310001373291016
2023-02-07,49.63999938964844
2023-02-08,49.290000915527344
2023-02-09,48.959999084472656
2023-02-10,49.40999984741211
2023-02-13,49.790000915527344
2023-02-14,49.63999938964844
2023-02-15,49.66999816894531
2023-02-16,49.25
2023-02-17,49.2599983215332
2023-02-21,48.619998931884766
2023-02-22,48.5
2023-02-23,48.63999938964844
2023-02-24,48.380001068115234
2023-02-27,48.43000030517578
2023-02-28,48.189998626708984
2023-03-01,48.040000915527344
2023-03-02,48.34000015258789
2023-03-03,48.83000183105469
2023-03-06,48.810001373291016
2023-03-07,48.099998474121094
2023-03-08,48.06999969482422
2023-03-09,47.40999984741211
2023-03-10,46.959999084472656
2023-03-13,46.83000183105469
2023-03-14,47.349998474121094
2023-03-15,46.66999816894531
2023-03-16,47.209999084472656
2023-03-17,46.630001068115234
2023-03-20,47.099998474121094
2023-03-21,47.40999984741211
2023-03-22,46.66999816894531
2023-03-23,46.689998626708984
2023-03-24,47.099998474121094
2023-03-27,47.310001373291016
2023-03-28,47.380001068115234
2023-03-29,47.869998931884766
2023-03-30,48.06999969482422
2023-03-31,48.58000183105469
2023-04-03,48.869998931884766
2023-04-04,48.61000061035156
2023-04-05,48.72999954223633
2023-04-06,48.869998931884766
2023-04-10,48.91999816894531
2023-04-11,49.029998779296875
2023-04-12,49.0
2023-04-13,49.34000015258789
2023-04-14,49.189998626708984
2023-04-17,49.43000030517578
2023-04-18,49.47999954223633
2023-04-19,49.560001373291016
2023-04-20,49.439998626708984
2023-04-21,49.459999084472656
2023-04-24,49.5099983215332
2023-04-25,49.060001373291016
2023-04-26,48.619998931884766
2023-04-27,49.150001525878906
2023-04-28,49.54999923706055
2023-05-01,49.61000061035156
2023-05-02,49.04999923706055
2023-05-03,48.689998626708984
2023-05-04,48.470001220703125
2023-05-05,49.130001068115234
2023-05-08,49.060001373291016
2023-05-09,48.90999984741211
2023-05-10,48.939998626708984
2023-05-11,48.720001220703125
2023-05-12,48.72999954223633
2023-05-15,48.86000061035156
2023-05-16,48.34000015258789
2023-05-17,48.72999954223633
2023-05-18,48.86000061035156
2023-05-19,48.86000061035156
2023-05-22,48.779998779296875
2023-05-23,48.36000061035156
2023-05-24,47.970001220703125
2023-05-25,47.77000045776367
2023-05-26,48.040000915527344
2023-05-30,47.880001068115234
2023-05-31,47.75
2023-06-01,48.06999969482422
2023-06-02,48.7599983215332
2023-06-05,48.630001068115234
2023-06-06,48.68000030517578
2023-06-07,48.849998474121094
2023-06-08,49.0
2023-06-09,48.939998626708984
2023-06-12,49.06999969482422
2023-06-13,49.33000183105469
2023-06-14,48.95000076293945
2023-06-15,49.47999954223633
2023-06-16,49.47999954223633
2023-06-20,49.119998931884766
2023-06-21,49.13999938964844
2023-06-22,49.060001373291016
2023-06-23,48.68000030517578
2023-06-26,48.810001373291016
2023-06-27,49.11000061035156
2023-06-28,48.95000076293945
2023-06-29,49.22999954223633
2023-06-30,49.68000030517578
2023-07-03,49.68000030517578
2023-07-05,49.560001373291016
2023-07-06,49.189998626708984
2023-07-07,49.040000915527344
2023-07-10,49.27000045776367
2023-07-11,49.59000015258789
2023-07-12,49.81999969482422
2023-07-13,50.04999923706055
2023-07-14,49.9900016784668
2023-07-17,50.02000045776367
2023-07-18,50.2599983215332
2023-07-19,50.439998626708984
2023-07-20,50.75
2023-07-21,50.93000030517578
2023-07-24,51.06999969482422
2023-07-25,51.0
2023-07-26,50.9900016784668
2023-07-27,50.650001525878906
2023-07-28,50.95000076293945
2023-07-31,50.97999954223633
2023-08-01,50.79999923706055
2023-08-02,50.459999084472656
2023-08-03,50.2599983215332
2023-08-04,49.9900016784668
2023-08-07,50.38999938964844
2023-08-08,50.18000030517578
2023-08-09,50.150001525878906
2023-08-10,50.130001068115234
2023-08-11,50.2400016784668
2023-08-14,50.2599983215332
2023-08-15,49.7599983215332
2023-08-16,49.54999923706055
2023-08-17,49.27000045776367
2023-08-18,49.31999969482422
2023-08-21,49.29999923706055
2023-08-22,49.16999816894531
2023-08-23,49.47999954223633
2023-08-24,49.04999923706055
2023-08-25,49.369998931884766
2023-08-28,49.599998474121094
2023-08-29,50.0
2023-08-30,50.08000183105469
2023-08-31,49.81999969482422
2023-09-01,49.95000076293945
2023-09-05,49.529998779296875
2023-09-06,49.31999969482422
2023-09-07,49.310001373291016
2023-09-08,49.459999084472656
2023-09-11,49.59000015258789
2023-09-12,49.560001373291016
2023-09-13,49.29999923706055
2023-09-14,49.77000045776367
2023-09-15,49.40999984741211
2023-09-18,49.45000076293945
2023-09-19,49.34000015258789
2023-09-20,49.130001068115234
2023-09-21,48.529998779296875
2023-09-22,48.349998474121094
2023-09-25,48.470001220703125
2023-09-26,47.91999816894531
2023-09-27,47.91999816894531
2023-09-28,48.060001373291016
2023-09-29,47.84000015258789
2023-10-02,47.45000076293945
2023-10-03,47.06999969482422
2023-10-04,47.2400016784668
2023-10-05,47.099998474121094
2023-10-06,47.459999084472656
2023-10-09,47.86000061035156
2023-10-10,48.099998474121094
2023-10-11,48.15999984741211
2023-10-12,47.779998779296875
2023-10-13,47.849998474121094
2023-10-16,48.2599983215332
2023-10-17,48.400001525878906
2023-10-18,47.959999084472656
2023-10-19,47.619998931884766
2023-10-20,47.220001220703125
2023-10-23,46.959999084472656
2023-10-24,47.290000915527344
2023-10-25,47.11000061035156
2023-10-26,46.75
2023-10-27,46.2599983215332
2023-10-30,46.75
2023-10-31,47.08000183105469
2023-11-01,47.31999969482422
2023-11-02,48.16999816894531
2023-11-03,48.43000030517578
2023-11-06,48.40999984741211
2023-11-07,48.33000183105469
2023-11-08,48.36000061035156
2023-11-09,47.9900016784668
2023-11-10,48.470001220703125
2023-11-13,48.400001525878906
2023-11-14,49.119998931884766
2023-11-15,49.20000076293945
2023-11-16,49.369998931884766
2023-11-17,49.459999084472656
2023-11-20,49.63999938964844
2023-11-21,49.59000015258789
2023-11-22,49.810001373291016
2023-11-24,49.95000076293945
2023-11-27,49.790000915527344
2023-11-28,49.810001373291016
2023-11-29,49.81999969482422
2023-11-30,50.2400016784668
2023-12-01,50.619998931884766
2023-12-04,50.630001068115234
2023-12-05,50.380001068115234
2023-12-06,50.29999923706055
2023-12-07,50.38999938964844
2023-12-08,50.52000045776367
2023-12-11,50.86000061035156
2023-12-12,51.04999923706055
2023-12-13,50.459999084472656
2023-12-14,50.61000061035156
2023-12-15,50.380001068115234
2023-12-18,50.45000076293945
2023-12-19,50.7599983215332
2023-12-20,50.04999923706055
2023-12-21,50.45000076293945
2023-12-22,50.65999984741211
2023-12-26,50.900001525878906
2023-12-27,51.0099983215332
2023-12-28,51.06999969482422
2023-12-29,51.0099983215332
2024-01-02,51.099998474121094
2024-01-03,50.810001373291016
2024-01-04,50.79999923706055
2024-01-05,50.86000061035156
2024-01-08,51.2599983215332
2024-01-09,51.099998474121094
2024-01-10,51.220001220703125
2024-01-11,51.060001373291016
2024-01-12,51.18000030517578
2024-01-16,50.869998931884766
2024-01-17,50.630001068115234
2024-01-18,50.81999969482422
2024-01-19,51.209999084472656
2024-01-22,51.2400016784668
2024-01-23,51.40999984741211
2024-01-24,51.189998626708984
2024-01-25,51.4900016784668
2024-01-26,51.470001220703125
2024-01-29,51.70000076293945
2024-01-30,51.81999969482422
2024-01-31,51.380001068115234
2024-02-01,51.849998474121094
2024-02-02,51.779998779296875
2024-02-05,51.4900016784668
2024-02-06,51.779998779296875
2024-02-07,51.880001068115234
2024-02-08,51.83000183105469
2024-02-09,51.88999938964844
2024-02-12,52.0
2024-02-13,51.400001525878906
2024-02-14,51.779998779296875
2024-02-15,52.27000045776367
2024-02-16,52.189998626708984
2024-02-20,52.189998626708984
2024-02-21,52.40999984741211
2024-02-22,52.86000061035156
2024-02-23,52.959999084472656
2024-02-26,52.75
2024-02-27,52.849998474121094
2024-02-28,52.86000061035156
2024-02-29,52.95000076293945
2024-03-01,53.16999816894531
2024-03-04,53.290000915527344
2024-03-05,52.970001220703125
2024-03-06,53.220001220703125
2024-03-07,53.56999969482422
2024-03-08,53.47999954223633
2024-03-11,53.619998931884766
2024-03-12,53.810001373291016
2024-03-13,53.54999923706055
2024-03-14,53.369998931884766
2024-03-15,53.15999984741211
2024-03-18,53.27000045776367
2024-03-19,53.56999969482422
2024-03-20,53.84000015258789
2024-03-21,54.0099983215332
2024-03-22,53.810001373291016
2024-03-25,53.630001068115234
2024-03-26,53.560001373291016
2024-03-27,54.27000045776367
2024-03-28,54.400001525878906
2024-04-01,54.13999938964844
2024-04-02,53.79999923706055
2024-04-03,53.68000030517578
2024-04-04,53.2400016784668
2024-04-05,53.70000076293945
2024-04-08,53.7400016784668
2024-04-09,53.84000015258789
2024-04-10,53.220001220703125
2024-04-11,53.2599983215332
2024-04-12,52.58000183105469
2024-04-15,52.220001220703125
2024-04-16,52.119998931884766
2024-04-17,52.02000045776367
2024-04-18,51.959999084472656
2024-04-19,52.11000061035156
2024-04-22,52.5
2024-04-23,53.029998779296875
2024-04-24,53.02000045776367
2024-04-25,52.959999084472656
2024-04-26,52.88999938964844
2024-04-29,53.09000015258789
2024-04-30,52.470001220703125
2024-05-01,52.29999923706055
2024-05-02,52.470001220703125
2024-05-03,53.0
2024-05-06,53.310001373291016
2024-05-07,53.560001373291016
2024-05-08,53.630001068115234
2024-05-09,54.0
2024-05-10,54.150001525878906
2024-05-13,54.08000183105469
2024-05-14,54.27000045776367
2024-05-15,54.75
2024-05-16,54.68000030517578
2024-05-17,54.72999954223633
2024-05-20,54.599998474121094
2024-05-21,54.70000076293945
2024-05-22,54.58000183105469
2024-05-23,54.0
2024-05-24,54.25
2024-05-28,53.90999984741211
2024-05-29,53.31999969482422
2024-05-30,53.41999816894531
2024-05-31,54.06999969482422
2024-06-03,53.84000015258789
2024-06-04,53.91999816894531
2024-06-05,54.25
2024-06-06,54.220001220703125
2024-06-07,54.20000076293945
2024-06-10,54.33000183105469
2024-06-11,54.29999923706055
2024-06-12,54.209999084472656
2024-06-13,54.18000030517578
2024-06-14,54.11000061035156
2024-06-17,54.5
2024-06-18,54.599998474121094
2024-06-20,54.709999084472656
2024-06-21,54.65999984741211
2024-06-24,54.810001373291016
2024-06-25,54.560001373291016
2024-06-26,54.43000030517578
2024-06-27,54.40999984741211
2024-06-28,54.43000030517578
2024-07-01,54.34000015258789
2024-07-02,54.56999969482422
2024-07-03,54.63999938964844
2024-07-05,54.810001373291016
2024-07-08,54.83000183105469
2024-07-09,54.7599983215332
2024-07-10,55.25
2024-07-11,55.40999984741211
2024-07-12,55.630001068115234
2024-07-15,55.709999084472656
2024-07-16,56.33000183105469
2024-07-17,56.27000045776367
2024-07-18,55.880001068115234
2024-07-19,55.599998474121094
2024-07-22,55.9900016784668
2024-07-23,55.9900016784668
2024-07-24,55.40999984741211
2024-07-25,55.56999969482422
2024-07-26,56.25
2024-07-29,56.2400016784668
2024-07-30,56.43000030517578
2024-07-31,56.779998779296875
2024-08-01,56.4900016784668
2024-08-02,55.86000061035156
2024-08-05,54.540000915527344
2024-08-06,54.9900016784668
2024-08-07,54.7599983215332
2024-08-08,55.630001068115234
2024-08-09,55.779998779296875
2024-08-12,55.689998626708984
2024-08-13,56.31999969482422
2024-08-14,56.59000015258789
2024-08-15,57.130001068115234
2024-08-16,57.189998626708984
2024-08-19,57.529998779296875
2024-08-20,57.45000076293945
2024-08-21,57.650001525878906
2024-08-22,57.47999954223633
2024-08-23,58.0
2024-08-26,58.029998779296875
2024-08-27,58.130001068115234
2024-08-28,58.04999923706055
2024-08-29,58.13999938964844
2024-08-30,58.59000015258789
2024-09-03,57.880001068115234
2024-09-04,57.939998626708984
2024-09-05,57.54999923706055
2024-09-06,56.959999084472656
2024-09-09,57.59000015258789
2024-09-10,57.7400016784668
2024-09-11,57.81999969482422
2024-09-12,58.11000061035156
2024-09-13,58.4900016784668
2024-09-16,58.790000915527344
2024-09-17,58.66999816894531
2024-09-18,58.25
2024-09-19,58.83000183105469
2024-09-20,58.810001373291016
2024-09-23,59.040000915527344
2024-09-24,59.0
2024-09-25,58.79999923706055
2024-09-26,58.959999084472656
2024-09-27,59.0099983215332
2024-09-30,59.310001373291016
2024-10-01,59.11000061035156
2024-10-02,59.150001525878906
2024-10-03,58.91999816894531
2024-10-04,59.279998779296875
2024-10-07,58.81999969482422
2024-10-08,59.08000183105469
2024-10-09,59.439998626708984
2024-10-10,59.209999084472656
2024-10-11,59.630001068115234
2024-10-14,60.08000183105469
2024-10-15,59.7599983215332
2024-10-16,60.08000183105469
2024-10-17,60.029998779296875
2024-10-18,60.18000030517578
2024-10-21,59.790000915527344
2024-10-22,59.68000030517578
2024-10-23,59.54999923706055
2024-10-24,59.31999969482422
2024-10-25,59.11000061035156
2024-10-28,59.29999923706055
2024-10-29,59.13999938964844
2024-10-30,59.130001068115234
2024-10-31,58.58000183105469
2024-11-01,58.5099983215332
2024-11-04,58.279998779296875
2024-11-05,58.77000045776367
2024-11-06,59.83000183105469
2024-11-07,60.0099983215332
2024-11-08,60.31999969482422
2024-11-11,60.189998626708984
2024-11-12,59.81999969482422
2024-11-13,59.79999923706055
2024-11-14,59.38999938964844
2024-11-15,58.880001068115234
2024-11-18,59.13999938964844
2024-11-19,59.0
2024-11-20,59.11000061035156
2024-11-21,59.63999938964844
