Date,VIMSX
2022-02-28,63.43000030517578
2022-03-01,62.29999923706055
2022-03-02,63.58000183105469
2022-03-03,63.08000183105469
2022-03-04,62.5099983215332
2022-03-07,60.40999984741211
2022-03-08,60.15999984741211
2022-03-09,61.720001220703125
2022-03-10,61.52000045776367
2022-03-11,60.58000183105469
2022-03-14,60.0099983215332
2022-03-15,61.04999923706055
2022-03-16,62.630001068115234
2022-03-17,63.63999938964844
2022-03-18,64.45999908447266
2022-03-21,64.19999694824219
2022-03-22,64.6500015258789
2022-03-23,63.81999969482422
2022-03-24,64.66999816894531
2022-03-25,64.87000274658203
2022-03-28,65.19999694824219
2022-03-29,66.44999694824219
2022-03-30,65.79000091552734
2022-03-31,64.94000244140625
2022-04-01,65.27999877929688
2022-04-04,65.62000274658203
2022-04-05,64.72000122070312
2022-04-06,64.1500015258789
2022-04-07,64.2300033569336
2022-04-08,64.2300033569336
2022-04-11,63.560001373291016
2022-04-12,63.33000183105469
2022-04-13,64.2699966430664
2022-04-14,63.599998474121094
2022-04-18,63.31999969482422
2022-04-19,64.5999984741211
2022-04-20,64.83000183105469
2022-04-21,63.59000015258789
2022-04-22,61.90999984741211
2022-04-25,62.18000030517578
2022-04-26,60.560001373291016
2022-04-27,60.599998474121094
2022-04-28,61.709999084472656
2022-04-29,59.709999084472656
2022-05-02,59.9900016784668
2022-05-03,60.380001068115234
2022-05-04,62.0
2022-05-05,59.84000015258789
2022-05-06,59.02000045776367
2022-05-09,56.65999984741211
2022-05-10,56.619998931884766
2022-05-11,55.75
2022-05-12,56.13999938964844
2022-05-13,57.86000061035156
2022-05-16,57.369998931884766
2022-05-17,58.56999969482422
2022-05-18,56.290000915527344
2022-05-19,56.59000015258789
2022-05-20,56.689998626708984
2022-05-23,57.34000015258789
2022-05-24,56.58000183105469
2022-05-25,57.369998931884766
2022-05-26,58.689998626708984
2022-05-27,60.29999923706055
2022-05-31,59.5099983215332
2022-06-01,58.90999984741211
2022-06-02,60.25
2022-06-03,59.470001220703125
2022-06-06,59.65999984741211
2022-06-07,60.41999816894531
2022-06-08,59.540000915527344
2022-06-09,58.099998474121094
2022-06-10,56.369998931884766
2022-06-13,53.7599983215332
2022-06-14,53.529998779296875
2022-06-15,54.15999984741211
2022-06-16,51.959999084472656
2022-06-17,52.27000045776367
2022-06-21,53.27000045776367
2022-06-22,53.119998931884766
2022-06-23,53.779998779296875
2022-06-24,55.47999954223633
2022-06-27,55.47999954223633
2022-06-28,54.540000915527344
2022-06-29,54.209999084472656
2022-06-30,53.77000045776367
2022-07-01,54.5099983215332
2022-07-05,54.54999923706055
2022-07-06,54.52000045776367
2022-07-07,55.47999954223633
2022-07-08,55.29999923706055
2022-07-11,54.66999816894531
2022-07-12,54.2599983215332
2022-07-13,53.970001220703125
2022-07-14,53.470001220703125
2022-07-15,54.560001373291016
2022-07-18,54.380001068115234
2022-07-19,56.0099983215332
2022-07-20,56.56999969482422
2022-07-21,57.029998779296875
2022-07-22,56.43000030517578
2022-07-25,56.58000183105469
2022-07-26,56.0099983215332
2022-07-27,57.369998931884766
2022-07-28,58.34000015258789
2022-07-29,58.93000030517578
2022-08-01,58.7599983215332
2022-08-02,58.59000015258789
2022-08-03,59.20000076293945
2022-08-04,59.060001373291016
2022-08-05,59.36000061035156
2022-08-08,59.65999984741211
2022-08-09,59.220001220703125
2022-08-10,60.77000045776367
2022-08-11,60.900001525878906
2022-08-12,61.939998626708984
2022-08-15,61.9900016784668
2022-08-16,62.08000183105469
2022-08-17,61.349998474121094
2022-08-18,61.5099983215332
2022-08-19,60.58000183105469
2022-08-22,59.31999969482422
2022-08-23,59.279998779296875
2022-08-24,59.650001525878906
2022-08-25,60.58000183105469
2022-08-26,58.58000183105469
2022-08-29,58.189998626708984
2022-08-30,57.540000915527344
2022-08-31,57.18000030517578
2022-09-01,56.900001525878906
2022-09-02,56.529998779296875
2022-09-06,56.36000061035156
2022-09-07,57.65999984741211
2022-09-08,58.209999084472656
2022-09-09,59.189998626708984
2022-09-12,59.709999084472656
2022-09-13,57.400001525878906
2022-09-14,57.400001525878906
2022-09-15,56.790000915527344
2022-09-16,56.040000915527344
2022-09-19,56.470001220703125
2022-09-20,55.5099983215332
2022-09-21,54.650001525878906
2022-09-22,53.41999816894531
2022-09-23,52.4900016784668
2022-09-26,51.650001525878906
2022-09-27,51.560001373291016
2022-09-28,52.84000015258789
2022-09-29,51.7400016784668
2022-09-30,51.34000015258789
2022-10-03,52.849998474121094
2022-10-04,54.779998779296875
2022-10-05,54.470001220703125
2022-10-06,53.93000030517578
2022-10-07,52.470001220703125
2022-10-10,52.0
2022-10-11,51.65999984741211
2022-10-12,51.36000061035156
2022-10-13,52.40999984741211
2022-10-14,50.90999984741211
2022-10-17,52.31999969482422
2022-10-18,53.099998474121094
2022-10-19,52.33000183105469
2022-10-20,51.810001373291016
2022-10-21,52.869998931884766
2022-10-24,53.34000015258789
2022-10-25,54.63999938964844
2022-10-26,54.66999816894531
2022-10-27,54.779998779296875
2022-10-28,55.93000030517578
2022-10-31,55.709999084472656
2022-11-01,55.88999938964844
2022-11-02,54.33000183105469
2022-11-03,54.2400016784668
2022-11-04,54.84000015258789
2022-11-07,55.16999816894531
2022-11-08,55.5099983215332
2022-11-09,54.40999984741211
2022-11-10,57.689998626708984
2022-11-11,58.220001220703125
2022-11-14,57.47999954223633
2022-11-15,58.16999816894531
2022-11-16,57.43000030517578
2022-11-17,56.900001525878906
2022-11-18,57.31999969482422
2022-11-21,57.15999984741211
2022-11-22,57.88999938964844
2022-11-23,58.209999084472656
2022-11-25,58.349998474121094
2022-11-28,57.33000183105469
2022-11-29,57.459999084472656
2022-11-30,59.119998931884766
2022-12-01,59.29999923706055
2022-12-02,59.209999084472656
2022-12-05,57.86000061035156
2022-12-06,57.13999938964844
2022-12-07,57.099998474121094
2022-12-08,57.529998779296875
2022-12-09,57.09000015258789
2022-12-12,58.0
2022-12-13,58.47999954223633
2022-12-14,58.060001373291016
2022-12-15,56.689998626708984
2022-12-16,56.02000045776367
2022-12-19,55.400001525878906
2022-12-20,55.52000045776367
2022-12-21,56.08000183105469
2022-12-22,55.36000061035156
2022-12-23,55.70000076293945
2022-12-27,55.630001068115234
2022-12-28,54.86000061035156
2022-12-29,55.93000030517578
2022-12-30,55.65999984741211
2023-01-03,55.38999938964844
2023-01-04,56.220001220703125
2023-01-05,55.47999954223633
2023-01-06,56.75
2023-01-09,56.93000030517578
2023-01-10,57.38999938964844
2023-01-11,58.25
2023-01-12,58.45000076293945
2023-01-13,58.61000061035156
2023-01-17,58.63999938964844
2023-01-18,57.7599983215332
2023-01-19,57.099998474121094
2023-01-20,58.209999084472656
2023-01-23,59.0
2023-01-24,58.84000015258789
2023-01-25,58.95000076293945
2023-01-26,59.58000183105469
2023-01-27,59.810001373291016
2023-01-30,59.060001373291016
2023-01-31,60.08000183105469
2023-02-01,60.79999923706055
2023-02-02,61.709999084472656
2023-02-03,60.849998474121094
2023-02-06,60.38999938964844
2023-02-07,61.02000045776367
2023-02-08,60.4900016784668
2023-02-09,59.83000183105469
2023-02-10,59.970001220703125
2023-02-13,60.630001068115234
2023-02-14,60.68000030517578
2023-02-15,61.2599983215332
2023-02-16,60.56999969482422
2023-02-17,60.22999954223633
2023-02-21,58.83000183105469
2023-02-22,58.779998779296875
2023-02-23,59.040000915527344
2023-02-24,58.47999954223633
2023-02-27,58.599998474121094
2023-02-28,58.45000076293945
2023-03-01,58.290000915527344
2023-03-02,58.83000183105469
2023-03-03,59.70000076293945
2023-03-06,59.36000061035156
2023-03-07,58.459999084472656
2023-03-08,58.599998474121094
2023-03-09,57.209999084472656
2023-03-10,55.66999816894531
2023-03-13,55.220001220703125
2023-03-14,56.0099983215332
2023-03-15,55.04999923706055
2023-03-16,55.86000061035156
2023-03-17,54.880001068115234
2023-03-20,55.529998779296875
2023-03-21,56.380001068115234
2023-03-22,54.84000015258789
2023-03-23,54.689998626708984
2023-03-24,55.02000045776367
2023-03-27,55.38999938964844
2023-03-28,55.47999954223633
2023-03-29,56.34000015258789
2023-03-30,56.650001525878906
2023-03-31,57.599998474121094
2023-04-03,57.4900016784668
2023-04-04,56.880001068115234
2023-04-05,56.5
2023-04-06,56.540000915527344
2023-04-10,56.959999084472656
2023-04-11,57.380001068115234
2023-04-12,57.119998931884766
2023-04-13,57.58000183105469
2023-04-14,57.29999923706055
2023-04-17,57.70000076293945
2023-04-18,57.7599983215332
2023-04-19,57.709999084472656
2023-04-20,57.40999984741211
2023-04-21,57.41999816894531
2023-04-24,57.5
2023-04-25,56.36000061035156
2023-04-26,55.849998474121094
2023-04-27,56.650001525878906
2023-04-28,57.15999984741211
2023-05-01,57.099998474121094
2023-05-02,56.22999954223633
2023-05-03,55.959999084472656
2023-05-04,55.56999969482422
2023-05-05,56.5
2023-05-08,56.45000076293945
2023-05-09,56.27000045776367
2023-05-10,56.43000030517578
2023-05-11,56.13999938964844
2023-05-12,56.119998931884766
2023-05-15,56.47999954223633
2023-05-16,55.560001373291016
2023-05-17,56.2400016784668
2023-05-18,56.7599983215332
2023-05-19,56.56999969482422
2023-05-22,56.83000183105469
2023-05-23,56.13999938964844
2023-05-24,55.54999923706055
2023-05-25,55.529998779296875
2023-05-26,56.11000061035156
2023-05-30,56.06999969482422
2023-05-31,55.63999938964844
2023-06-01,56.13999938964844
2023-06-02,57.36000061035156
2023-06-05,57.220001220703125
2023-06-06,57.66999816894531
2023-06-07,57.95000076293945
2023-06-08,58.0
2023-06-09,57.91999816894531
2023-06-12,58.34000015258789
2023-06-13,58.9900016784668
2023-06-14,58.86000061035156
2023-06-15,59.54999923706055
2023-06-16,59.43000030517578
2023-06-20,58.90999984741211
2023-06-21,58.849998474121094
2023-06-22,58.43000030517578
2023-06-23,57.91999816894531
2023-06-26,58.27000045776367
2023-06-27,59.130001068115234
2023-06-28,59.13999938964844
2023-06-29,59.529998779296875
2023-06-30,60.119998931884766
2023-07-03,60.29999923706055
2023-07-05,60.02000045776367
2023-07-06,59.52000045776367
2023-07-07,59.7599983215332
2023-07-10,60.38999938964844
2023-07-11,61.150001525878906
2023-07-12,61.41999816894531
2023-07-13,61.849998474121094
2023-07-14,61.41999816894531
2023-07-17,61.7400016784668
2023-07-18,62.130001068115234
2023-07-19,62.310001373291016
2023-07-20,61.970001220703125
2023-07-21,62.04999923706055
2023-07-24,62.060001373291016
2023-07-25,62.2400016784668
2023-07-26,62.27000045776367
2023-07-27,61.56999969482422
2023-07-28,61.939998626708984
2023-07-31,62.22999954223633
2023-08-01,62.02000045776367
2023-08-02,61.310001373291016
2023-08-03,61.09000015258789
2023-08-04,60.68000030517578
2023-08-07,61.13999938964844
2023-08-08,60.68000030517578
2023-08-09,60.439998626708984
2023-08-10,60.33000183105469
2023-08-11,60.2599983215332
2023-08-14,60.31999969482422
2023-08-15,59.5099983215332
2023-08-16,59.08000183105469
2023-08-17,58.47999954223633
2023-08-18,58.61000061035156
2023-08-21,58.61000061035156
2023-08-22,58.4900016784668
2023-08-23,59.040000915527344
2023-08-24,58.400001525878906
2023-08-25,58.689998626708984
2023-08-28,59.130001068115234
2023-08-29,59.88999938964844
2023-08-30,60.13999938964844
2023-08-31,59.9900016784668
2023-09-01,60.27000045776367
2023-09-05,59.599998474121094
2023-09-06,59.5099983215332
2023-09-07,59.29999923706055
2023-09-08,59.209999084472656
2023-09-11,59.34000015258789
2023-09-12,59.220001220703125
2023-09-13,58.90999984741211
2023-09-14,59.5
2023-09-15,58.959999084472656
2023-09-18,58.83000183105469
2023-09-19,58.720001220703125
2023-09-20,58.279998779296875
2023-09-21,57.18000030517578
2023-09-22,57.06999969482422
2023-09-25,57.220001220703125
2023-09-26,56.400001525878906
2023-09-27,56.59000015258789
2023-09-28,57.02000045776367
2023-09-29,56.869998931884766
2023-10-02,56.189998626708984
2023-10-03,55.40999984741211
2023-10-04,55.869998931884766
2023-10-05,55.720001220703125
2023-10-06,56.36000061035156
2023-10-09,56.810001373291016
2023-10-10,57.25
2023-10-11,57.439998626708984
2023-10-12,56.66999816894531
2023-10-13,56.43000030517578
2023-10-16,57.13999938964844
2023-10-17,57.41999816894531
2023-10-18,56.349998474121094
2023-10-19,55.599998474121094
2023-10-20,54.849998474121094
2023-10-23,54.5
2023-10-24,54.880001068115234
2023-10-25,54.06999969482422
2023-10-26,53.95000076293945
2023-10-27,53.40999984741211
2023-10-30,53.63999938964844
2023-10-31,54.16999816894531
2023-11-01,54.40999984741211
2023-11-02,55.68000030517578
2023-11-03,56.72999954223633
2023-11-06,56.310001373291016
2023-11-07,56.380001068115234
2023-11-08,56.279998779296875
2023-11-09,55.79999923706055
2023-11-10,56.470001220703125
2023-11-13,56.400001525878906
2023-11-14,58.150001525878906
2023-11-15,58.33000183105469
2023-11-16,58.130001068115234
2023-11-17,58.439998626708984
2023-11-20,58.720001220703125
2023-11-21,58.59000015258789
2023-11-22,58.869998931884766
2023-11-24,59.11000061035156
2023-11-27,58.959999084472656
2023-11-28,58.88999938964844
2023-11-29,59.13999938964844
2023-11-30,59.58000183105469
2023-12-01,60.56999969482422
2023-12-04,60.5
2023-12-05,59.95000076293945
2023-12-06,59.90999984741211
2023-12-07,60.15999984741211
2023-12-08,60.41999816894531
2023-12-11,60.97999954223633
2023-12-12,61.16999816894531
2023-12-13,62.459999084472656
2023-12-14,63.349998474121094
2023-12-15,62.93000030517578
2023-12-18,63.0099983215332
2023-12-19,63.52000045776367
2023-12-20,62.13999938964844
2023-12-21,62.959999084472656
2023-12-22,63.220001220703125
2023-12-26,63.63999938964844
2023-12-27,63.7599983215332
2023-12-28,63.83000183105469
2023-12-29,63.83000183105469
2024-01-02,63.16999816894531
2024-01-03,62.20000076293945
2024-01-04,62.150001525878906
2024-01-05,62.279998779296875
2024-01-08,63.11000061035156
2024-01-09,62.790000915527344
2024-01-10,62.97999954223633
2024-01-11,62.77000045776367
2024-01-12,62.63999938964844
2024-01-16,62.209999084472656
2024-01-17,61.709999084472656
2024-01-18,62.029998779296875
2024-01-19,62.5
2024-01-22,62.97999954223633
2024-01-23,62.939998626708984
2024-01-24,62.5
2024-01-25,63.060001373291016
2024-01-26,62.97999954223633
2024-01-29,63.5
2024-01-30,63.470001220703125
2024-01-31,62.560001373291016
2024-02-01,63.349998474121094
2024-02-02,63.380001068115234
2024-02-05,62.7599983215332
2024-02-06,63.27000045776367
2024-02-07,63.599998474121094
2024-02-08,63.83000183105469
2024-02-09,63.9900016784668
2024-02-12,64.26000213623047
2024-02-13,63.11000061035156
2024-02-14,63.95000076293945
2024-02-15,64.68000030517578
2024-02-16,64.31999969482422
2024-02-20,64.04000091552734
2024-02-21,64.12999725341797
2024-02-22,64.91000366210938
2024-02-23,65.04000091552734
2024-02-26,64.91000366210938
2024-02-27,65.2300033569336
2024-02-28,65.29000091552734
2024-02-29,65.69999694824219
2024-03-01,66.12000274658203
2024-03-04,66.37000274658203
2024-03-05,65.81999969482422
2024-03-06,66.3499984741211
2024-03-07,66.94999694824219
2024-03-08,66.70999908447266
2024-03-11,66.76000213623047
2024-03-12,66.94000244140625
2024-03-13,66.86000061035156
2024-03-14,66.19000244140625
2024-03-15,66.13999938964844
2024-03-18,66.30000305175781
2024-03-19,66.66999816894531
2024-03-20,67.27999877929688
2024-03-21,67.54000091552734
2024-03-22,67.13999938964844
2024-03-25,67.12000274658203
2024-03-26,67.06999969482422
2024-03-27,68.02999877929688
2024-03-28,68.23999786376953
2024-04-01,67.79000091552734
2024-04-02,67.13999938964844
2024-04-03,67.29000091552734
2024-04-04,66.58000183105469
2024-04-05,67.19000244140625
2024-04-08,67.4000015258789
2024-04-09,67.55000305175781
2024-04-10,66.54000091552734
2024-04-11,66.5999984741211
2024-04-12,65.52999877929688
2024-04-15,64.76000213623047
2024-04-16,64.43000030517578
2024-04-17,64.25
2024-04-18,64.20999908447266
2024-04-19,64.16000366210938
2024-04-22,64.6500015258789
2024-04-23,65.31999969482422
2024-04-24,65.41999816894531
2024-04-25,65.48999786376953
2024-04-26,65.6500015258789
2024-04-29,66.12000274658203
2024-04-30,64.98999786376953
2024-05-01,64.87999725341797
2024-05-02,65.41999816894531
2024-05-03,65.8499984741211
2024-05-06,66.48999786376953
2024-05-07,66.5999984741211
2024-05-08,66.5
2024-05-09,66.98999786376953
2024-05-10,67.11000061035156
2024-05-13,66.95999908447266
2024-05-14,67.26000213623047
2024-05-15,67.98999786376953
2024-05-16,67.7699966430664
2024-05-17,67.86000061035156
