Date,RNWHX
2022-11-23,66.66000366210938
2022-11-25,66.70999908447266
2022-11-28,65.88999938964844
2022-11-29,66.48999786376953
2022-11-30,68.41999816894531
2022-12-01,68.4000015258789
2022-12-02,68.48999786376953
2022-12-05,67.7300033569336
2022-12-06,67.22000122070312
2022-12-07,66.98999786376953
2022-12-08,67.62999725341797
2022-12-09,67.48999786376953
2022-12-12,67.6500015258789
2022-12-13,68.02999877929688
2022-12-14,68.19000244140625
2022-12-15,65.86000061035156
2022-12-16,65.38999938964844
2022-12-19,65.12999725341797
2022-12-20,65.26000213623047
2022-12-21,65.91999816894531
2022-12-22,65.31999969482422
2022-12-23,65.51000213623047
2022-12-27,65.58000183105469
2022-12-28,65.05999755859375
2022-12-29,66.05999755859375
2022-12-30,65.63999938964844
2023-01-03,65.62000274658203
2023-01-04,66.4000015258789
2023-01-05,66.27999877929688
2023-01-06,67.3499984741211
2023-01-09,68.0
2023-01-10,68.30000305175781
2023-01-11,68.94999694824219
2023-01-12,69.30000305175781
2023-01-13,69.91999816894531
2023-01-17,69.83999633789062
2023-01-18,69.58999633789062
2023-01-19,69.41000366210938
2023-01-20,70.20999908447266
2023-01-23,70.69999694824219
2023-01-24,70.61000061035156
2023-01-25,70.75
2023-01-26,71.26000213623047
2023-01-27,71.0199966430664
2023-01-30,70.26000213623047
2023-01-31,70.62999725341797
2023-02-01,71.37000274658203
2023-02-02,71.58999633789062
2023-02-03,70.88999938964844
2023-02-06,69.95999908447266
2023-02-07,70.47000122070312
2023-02-08,70.19000244140625
2023-02-09,70.08999633789062
2023-02-10,69.70999908447266
2023-02-13,70.33000183105469
2023-02-14,70.43000030517578
2023-02-15,70.36000061035156
2023-02-16,70.0
2023-02-17,69.5199966430664
2023-02-21,68.75
2023-02-22,68.37999725341797
2023-02-23,68.5999984741211
2023-02-24,67.62999725341797
2023-02-27,67.95999908447266
2023-02-28,67.9000015258789
2023-03-01,68.5
2023-03-02,68.69000244140625
2023-03-03,69.55000305175781
2023-03-06,69.41999816894531
2023-03-07,68.61000061035156
2023-03-08,68.66999816894531
2023-03-09,67.83999633789062
2023-03-10,67.0199966430664
2023-03-13,66.7699966430664
2023-03-14,67.4800033569336
2023-03-15,66.22000122070312
2023-03-16,67.08999633789062
2023-03-17,66.68000030517578
2023-03-20,66.93000030517578
2023-03-21,67.80999755859375
2023-03-22,67.55999755859375
2023-03-23,68.0
2023-03-24,67.77999877929688
2023-03-27,67.94999694824219
2023-03-28,68.0999984741211
2023-03-29,69.0
2023-03-30,69.55999755859375
2023-03-31,69.98999786376953
2023-04-03,70.13999938964844
2023-04-04,69.97000122070312
2023-04-05,69.55000305175781
2023-04-06,69.7300033569336
2023-04-10,69.80999755859375
2023-04-11,70.30999755859375
2023-04-12,70.33999633789062
2023-04-13,71.3499984741211
2023-04-14,71.2699966430664
2023-04-17,71.29000091552734
2023-04-18,71.37000274658203
2023-04-19,70.88999938964844
2023-04-20,70.7300033569336
2023-04-21,70.66999816894531
2023-04-24,70.66999816894531
2023-04-25,69.54000091552734
2023-04-26,69.61000061035156
2023-04-27,70.4800033569336
2023-04-28,70.88999938964844
2023-05-01,70.83000183105469
2023-05-02,70.19999694824219
2023-05-03,70.29000091552734
2023-05-04,70.16999816894531
2023-05-05,70.9800033569336
2023-05-08,71.19000244140625
2023-05-09,70.77999877929688
2023-05-10,70.9000015258789
2023-05-11,70.70999908447266
2023-05-12,70.5
2023-05-15,71.19999694824219
2023-05-16,70.68000030517578
2023-05-17,70.88999938964844
2023-05-18,70.91000366210938
2023-05-19,70.98999786376953
2023-05-22,71.31999969482422
2023-05-23,70.43000030517578
2023-05-24,69.8499984741211
2023-05-25,69.9800033569336
2023-05-26,70.91999816894531
2023-05-30,70.1500015258789
2023-05-31,69.62000274658203
2023-06-01,70.43000030517578
2023-06-02,71.45999908447266
2023-06-05,71.22000122070312
2023-06-06,71.69000244140625
2023-06-07,71.4800033569336
2023-06-08,71.83000183105469
2023-06-09,71.88999938964844
2023-06-12,72.44999694824219
2023-06-13,72.9800033569336
2023-06-14,73.25
2023-06-15,74.06999969482422
2023-06-16,74.04000091552734
2023-06-20,73.26000213623047
2023-06-21,73.05000305175781
2023-06-22,72.91999816894531
2023-06-23,72.22000122070312
2023-06-26,71.98999786376953
2023-06-27,72.66999816894531
2023-06-28,72.61000061035156
2023-06-29,72.66999816894531
2023-06-30,73.43000030517578
2023-07-03,73.58999633789062
2023-07-05,73.44999694824219
2023-07-06,72.26000213623047
2023-07-07,72.4000015258789
2023-07-10,72.58999633789062
2023-07-11,73.30000305175781
2023-07-12,74.13999938964844
2023-07-13,75.22000122070312
2023-07-14,75.05000305175781
2023-07-17,75.05999755859375
2023-07-18,75.18000030517578
2023-07-19,75.13999938964844
2023-07-20,74.83000183105469
2023-07-21,74.88999938964844
2023-07-24,74.87000274658203
2023-07-25,75.4000015258789
2023-07-26,75.37000274658203
2023-07-27,75.08999633789062
2023-07-28,76.08000183105469
2023-07-31,76.13999938964844
2023-08-01,75.55000305175781
2023-08-02,74.18000030517578
2023-08-03,74.0999984741211
2023-08-04,74.08000183105469
2023-08-07,74.4800033569336
2023-08-08,74.25
2023-08-09,74.11000061035156
2023-08-10,74.13999938964844
2023-08-11,73.48999786376953
2023-08-14,73.27999877929688
2023-08-15,72.45999908447266
2023-08-16,72.08000183105469
2023-08-17,71.55999755859375
2023-08-18,71.4000015258789
2023-08-21,71.68000030517578
2023-08-22,71.83999633789062
2023-08-23,72.6500015258789
2023-08-24,71.87000274658203
2023-08-25,71.88999938964844
2023-08-28,72.37000274658203
2023-08-29,73.52999877929688
2023-08-30,73.45999908447266
2023-08-31,73.01000213623047
2023-09-01,73.30000305175781
2023-09-05,72.80000305175781
2023-09-06,72.38999938964844
2023-09-07,72.04000091552734
2023-09-08,72.12000274658203
2023-09-11,72.72000122070312
2023-09-12,72.44999694824219
2023-09-13,72.33999633789062
2023-09-14,72.68000030517578
2023-09-15,72.37999725341797
2023-09-18,72.13999938964844
2023-09-19,71.86000061035156
2023-09-20,71.44999694824219
2023-09-21,70.2699966430664
2023-09-22,70.43000030517578
2023-09-25,70.33999633789062
2023-09-26,69.54000091552734
2023-09-27,69.56999969482422
2023-09-28,69.83000183105469
2023-09-29,69.94000244140625
2023-10-02,69.47000122070312
2023-10-03,68.51000213623047
2023-10-04,68.72000122070312
2023-10-05,68.69000244140625
2023-10-06,69.55999755859375
2023-10-09,69.4800033569336
2023-10-10,70.18000030517578
2023-10-11,70.58000183105469
2023-10-12,70.25
2023-10-13,69.7300033569336
2023-10-16,70.12999725341797
2023-10-17,70.1500015258789
2023-10-18,69.12000274658203
2023-10-19,68.63999938964844
2023-10-20,68.11000061035156
2023-10-23,68.13999938964844
2023-10-24,68.4800033569336
2023-10-25,67.91000366210938
2023-10-26,67.29000091552734
2023-10-27,67.30999755859375
2023-10-30,67.83000183105469
2023-10-31,67.7699966430664
2023-11-01,68.26000213623047
2023-11-02,69.3499984741211
2023-11-03,70.30999755859375
2023-11-06,70.66000366210938
2023-11-07,70.55999755859375
2023-11-08,70.5999984741211
2023-11-09,70.16999816894531
2023-11-10,70.76000213623047
2023-11-13,70.66999816894531
2023-11-14,72.02999877929688
2023-11-15,72.37999725341797
2023-11-16,72.26000213623047
2023-11-17,72.44000244140625
2023-11-20,73.12999725341797
2023-11-21,72.7699966430664
2023-11-22,72.7699966430664
2023-11-24,72.94999694824219
2023-11-27,72.76000213623047
2023-11-28,72.87999725341797
2023-11-29,72.7699966430664
2023-11-30,72.87000274658203
2023-12-01,73.27999877929688
2023-12-04,72.77999877929688
2023-12-05,72.45999908447266
2023-12-06,72.33000183105469
2023-12-07,72.58000183105469
2023-12-08,72.80000305175781
2023-12-11,73.01000213623047
2023-12-12,73.13999938964844
2023-12-13,74.0
2023-12-14,72.68000030517578
2023-12-15,72.69999694824219
2023-12-18,72.77999877929688
2023-12-19,73.20999908447266
2023-12-20,72.30000305175781
2023-12-21,73.16000366210938
2023-12-22,73.11000061035156
2023-12-26,73.44999694824219
2023-12-27,73.8499984741211
2023-12-28,74.08000183105469
2023-12-29,74.08000183105469
2024-01-02,73.22000122070312
2024-01-03,72.62999725341797
2024-01-04,72.91000366210938
2024-01-05,72.83999633789062
2024-01-08,73.33000183105469
2024-01-09,72.97000122070312
2024-01-10,73.16999816894531
2024-01-11,73.29000091552734
2024-01-12,73.63999938964844
2024-01-16,72.9000015258789
2024-01-17,71.95999908447266
2024-01-18,72.43000030517578
2024-01-19,72.98999786376953
2024-01-22,72.69000244140625
2024-01-23,72.9000015258789
2024-01-24,73.4000015258789
2024-01-25,73.5199966430664
2024-01-26,73.72000122070312
2024-01-29,74.0
2024-01-30,73.58999633789062
2024-01-31,73.11000061035156
2024-02-01,73.95999908447266
2024-02-02,74.0
2024-02-05,73.88999938964844
2024-02-06,74.55000305175781
2024-02-07,74.83000183105469
2024-02-08,74.6500015258789
2024-02-09,75.04000091552734
2024-02-12,74.97000122070312
2024-02-13,74.37999725341797
2024-02-14,74.87000274658203
2024-02-15,75.4000015258789
2024-02-16,75.52999877929688
2024-02-20,75.41000366210938
2024-02-21,75.5
2024-02-22,76.52999877929688
2024-02-23,76.33999633789062
2024-02-26,76.19999694824219
2024-02-27,76.47000122070312
2024-02-28,76.0
2024-02-29,76.08000183105469
2024-03-01,76.7699966430664
2024-03-04,76.88999938964844
2024-03-05,76.18000030517578
2024-03-06,76.80000305175781
2024-03-07,77.56999969482422
2024-03-08,77.25
2024-03-11,77.2699966430664
2024-03-12,78.01000213623047
2024-03-13,78.0199966430664
2024-03-14,77.87999725341797
2024-03-15,77.30000305175781
2024-03-18,77.43000030517578
2024-03-19,77.30999755859375
2024-03-20,78.06999969482422
2024-03-21,78.22000122070312
2024-03-22,77.86000061035156
2024-03-25,77.72000122070312
2024-03-26,77.66999816894531
2024-03-27,77.88999938964844
2024-03-28,77.91000366210938
2024-04-01,77.95999908447266
2024-04-02,78.0
2024-04-03,78.18000030517578
2024-04-04,77.66999816894531
2024-04-05,78.20999908447266
2024-04-08,78.41000366210938
2024-04-09,78.55999755859375
2024-04-10,78.18000030517578
2024-04-11,78.30999755859375
2024-04-12,76.80999755859375
2024-04-15,76.05999755859375
2024-04-16,75.48999786376953
2024-04-17,75.33000183105469
2024-04-18,75.44999694824219
2024-04-19,74.69999694824219
2024-04-22,75.31999969482422
2024-04-23,76.47000122070312
2024-04-24,76.66999816894531
2024-04-25,76.36000061035156
2024-04-26,77.2699966430664
2024-04-29,77.62000274658203
2024-04-30,76.63999938964844
2024-05-01,76.6500015258789
2024-05-02,77.44999694824219
2024-05-03,78.0999984741211
2024-05-06,78.80000305175781
2024-05-07,78.77999877929688
2024-05-08,78.69000244140625
2024-05-09,78.72000122070312
2024-05-10,78.98999786376953
2024-05-13,79.1500015258789
2024-05-14,79.66999816894531
2024-05-15,80.47000122070312
2024-05-16,80.4800033569336
2024-05-17,80.69999694824219
2024-05-20,80.91999816894531
2024-05-21,80.62000274658203
2024-05-22,80.13999938964844
2024-05-23,79.6500015258789
2024-05-24,79.97000122070312
2024-05-28,79.88999938964844
2024-05-29,78.83999633789062
2024-05-30,78.54000091552734
2024-05-31,78.55000305175781
2024-06-03,79.0
2024-06-04,78.16000366210938
2024-06-05,79.5
2024-06-06,79.87000274658203
2024-06-07,79.38999938964844
2024-06-10,79.44999694824219
2024-06-11,79.01000213623047
2024-06-12,79.43000030517578
2024-06-13,79.41999816894531
2024-06-14,79.30000305175781
2024-06-17,79.56999969482422
2024-06-18,79.7699966430664
2024-06-20,79.87999725341797
2024-06-21,79.58000183105469
2024-06-24,79.4800033569336
2024-06-25,79.69999694824219
2024-06-26,79.54000091552734
2024-06-27,79.52999877929688
2024-06-28,79.19000244140625
2024-07-01,79.4000015258789
2024-07-02,79.31999969482422
2024-07-03,80.20999908447266
2024-07-05,80.83000183105469
2024-07-08,80.5999984741211
2024-07-09,80.66999816894531
2024-07-10,81.2699966430664
2024-07-11,81.25
2024-07-12,81.80000305175781
2024-07-15,81.5
2024-07-16,81.30999755859375
2024-07-17,80.22000122070312
2024-07-18,79.6500015258789
2024-07-19,79.22000122070312
2024-07-22,79.77999877929688
2024-07-23,79.5999984741211
2024-07-24,78.12999725341797
2024-07-25,77.58000183105469
2024-07-26,78.27999877929688
2024-07-29,78.0999984741211
2024-07-30,77.66999816894531
2024-07-31,78.86000061035156
2024-08-01,77.6500015258789
2024-08-02,76.62999725341797
2024-08-05,75.01000213623047
2024-08-06,75.61000061035156
2024-08-07,75.63999938964844
2024-08-08,77.36000061035156
2024-08-09,77.6500015258789
2024-08-12,77.66999816894531
2024-08-13,78.66000366210938
2024-08-14,78.75
2024-08-15,79.83000183105469
2024-08-16,80.04000091552734
2024-08-19,80.87999725341797
2024-08-20,80.6500015258789
2024-08-21,80.77999877929688
2024-08-22,80.29000091552734
2024-08-23,81.06999969482422
2024-08-26,81.01000213623047
2024-08-27,81.13999938964844
2024-08-28,80.58999633789062
2024-08-29,80.72000122070312
2024-08-30,81.26000213623047
2024-09-03,79.48999786376953
2024-09-04,79.30000305175781
2024-09-05,79.38999938964844
2024-09-06,78.29000091552734
2024-09-09,78.66999816894531
2024-09-10,78.58999633789062
2024-09-11,79.5999984741211
2024-09-12,80.3499984741211
2024-09-13,80.66000366210938
2024-09-16,80.88999938964844
2024-09-17,81.12999725341797
2024-09-18,80.87999725341797
2024-09-19,82.08999633789062
2024-09-20,81.98999786376953
2024-09-23,82.12000274658203
2024-09-24,83.16000366210938
2024-09-25,83.08999633789062
2024-09-26,84.75
2024-09-27,85.0
2024-09-30,84.6500015258789
2024-10-01,84.52999877929688
2024-10-02,85.13999938964844
2024-10-03,84.41000366210938
2024-10-04,85.04000091552734
2024-10-07,85.0199966430664
2024-10-08,84.2300033569336
2024-10-09,84.0199966430664
2024-10-10,83.9800033569336
2024-10-11,84.33000183105469
2024-10-14,84.43000030517578
2024-10-15,82.91000366210938
2024-10-16,83.02999877929688
2024-10-17,82.87000274658203
2024-10-18,83.69999694824219
2024-10-21,83.20999908447266
2024-10-22,82.95999908447266
2024-10-23,82.41999816894531
2024-10-24,82.43000030517578
2024-10-25,82.44000244140625
2024-10-28,82.62000274658203
2024-10-29,82.66000366210938
2024-10-30,82.25
2024-10-31,81.18000030517578
2024-11-01,81.51000213623047
2024-11-04,81.8499984741211
2024-11-05,82.69999694824219
2024-11-06,82.37999725341797
2024-11-07,83.12000274658203
2024-11-08,82.36000061035156
2024-11-11,82.1500015258789
2024-11-12,81.06999969482422
2024-11-13,80.43000030517578
2024-11-14,80.05000305175781
2024-11-15,79.2699966430664
2024-11-18,79.66999816894531
2024-11-19,80.0
2024-11-20,80.06999969482422
2024-11-21,79.88999938964844
