Date,VTHRX
2022-09-08,32.5099983215332
2022-09-09,32.880001068115234
2022-09-12,33.13999938964844
2022-09-13,32.279998779296875
2022-09-14,32.349998474121094
2022-09-15,32.099998474121094
2022-09-16,31.920000076293945
2022-09-19,32.02000045776367
2022-09-20,31.719999313354492
2022-09-21,31.43000030517578
2022-09-22,31.170000076293945
2022-09-23,30.68000030517578
2022-09-26,30.299999237060547
2022-09-27,30.209999084472656
2022-09-28,30.719999313354492
2022-09-29,30.309999465942383
2022-09-30,30.1200008392334
2022-10-03,30.65999984741211
2022-10-04,31.34000015258789
2022-10-05,31.190000534057617
2022-10-06,30.93000030517578
2022-10-07,30.399999618530273
2022-10-10,30.200000762939453
2022-10-11,30.030000686645508
2022-10-12,29.979999542236328
2022-10-13,30.34000015258789
2022-10-14,29.90999984741211
2022-10-17,30.43000030517578
2022-10-18,30.6299991607666
2022-10-19,30.350000381469727
2022-10-20,30.209999084472656
2022-10-21,30.600000381469727
2022-10-24,30.65999984741211
2022-10-25,31.110000610351562
2022-10-26,31.15999984741211
2022-10-27,31.1299991607666
2022-10-28,31.40999984741211
2022-10-31,31.229999542236328
2022-11-01,31.299999237060547
2022-11-02,30.8700008392334
2022-11-03,30.65999984741211
2022-11-04,31.079999923706055
2022-11-07,31.209999084472656
2022-11-08,31.389999389648438
2022-11-09,31.049999237060547
2022-11-10,32.27000045776367
2022-11-11,32.54999923706055
2022-11-14,32.369998931884766
2022-11-15,32.650001525878906
2022-11-16,32.52000045776367
2022-11-17,32.43000030517578
2022-11-18,32.47999954223633
2022-11-21,32.36000061035156
2022-11-22,32.66999816894531
2022-11-23,32.880001068115234
2022-11-25,32.90999984741211
2022-11-28,32.599998474121094
2022-11-29,32.619998931884766
2022-11-30,33.27000045776367
2022-12-01,33.400001525878906
2022-12-02,33.41999816894531
2022-12-05,32.97999954223633
2022-12-06,32.790000915527344
2022-12-07,32.81999969482422
2022-12-08,32.95000076293945
2022-12-09,32.790000915527344
2022-12-12,32.959999084472656
2022-12-13,33.220001220703125
2022-12-14,33.16999816894531
2022-12-15,32.630001068115234
2022-12-16,32.40999984741211
2022-12-19,32.209999084472656
2022-12-20,32.18000030517578
2022-12-21,32.459999084472656
2022-12-22,32.209999084472656
2022-12-23,32.25
2022-12-27,32.18000030517578
2022-12-28,31.139999389648438
2022-12-29,31.5
2022-12-30,31.3700008392334
2023-01-03,31.43000030517578
2023-01-04,31.719999313354492
2023-01-05,31.510000228881836
2023-01-06,32.060001373291016
2023-01-09,32.13999938964844
2023-01-10,32.220001220703125
2023-01-11,32.5
2023-01-12,32.720001220703125
2023-01-13,32.790000915527344
2023-01-17,32.790000915527344
2023-01-18,32.66999816894531
2023-01-19,32.54999923706055
2023-01-20,32.81999969482422
2023-01-23,32.9900016784668
2023-01-24,33.029998779296875
2023-01-25,33.06999969482422
2023-01-26,33.220001220703125
2023-01-27,33.2400016784668
2023-01-30,32.95000076293945
2023-01-31,33.209999084472656
2023-02-01,33.5
2023-02-02,33.72999954223633
2023-02-03,33.40999984741211
2023-02-06,33.150001525878906
2023-02-07,33.34000015258789
2023-02-08,33.189998626708984
2023-02-09,33.040000915527344
2023-02-10,32.97999954223633
2023-02-13,33.209999084472656
2023-02-14,33.189998626708984
2023-02-15,33.18000030517578
2023-02-16,32.95000076293945
2023-02-17,32.91999816894531
2023-02-21,32.470001220703125
2023-02-22,32.439998626708984
2023-02-23,32.56999969482422
2023-02-24,32.2400016784668
2023-02-27,32.369998931884766
2023-02-28,32.29999923706055
2023-03-01,32.25
2023-03-02,32.34000015258789
2023-03-03,32.709999084472656
2023-03-06,32.66999816894531
2023-03-07,32.34000015258789
2023-03-08,32.380001068115234
2023-03-09,32.09000015258789
2023-03-10,31.93000030517578
2023-03-13,31.969999313354492
2023-03-14,32.130001068115234
2023-03-15,31.950000762939453
2023-03-16,32.189998626708984
2023-03-17,32.09000015258789
2023-03-20,32.22999954223633
2023-03-21,32.45000076293945
2023-03-22,32.310001373291016
2023-03-23,32.41999816894531
2023-03-24,32.459999084472656
2023-03-27,32.41999816894531
2023-03-28,32.439998626708984
2023-03-29,32.70000076293945
2023-03-30,32.869998931884766
2023-03-31,33.150001525878906
2023-04-03,33.2599983215332
2023-04-04,33.209999084472656
2023-04-05,33.13999938964844
2023-04-06,33.209999084472656
2023-04-10,33.15999984741211
2023-04-11,33.220001220703125
2023-04-12,33.189998626708984
2023-04-13,33.459999084472656
2023-04-14,33.34000015258789
2023-04-17,33.36000061035156
2023-04-18,33.400001525878906
2023-04-19,33.34000015258789
2023-04-20,33.290000915527344
2023-04-21,33.29999923706055
2023-04-24,33.34000015258789
2023-04-25,33.08000183105469
2023-04-26,32.9900016784668
2023-04-27,33.279998779296875
2023-04-28,33.470001220703125
2023-05-01,33.369998931884766
2023-05-02,33.220001220703125
2023-05-03,33.189998626708984
2023-05-04,33.11000061035156
2023-05-05,33.41999816894531
2023-05-08,33.38999938964844
2023-05-09,33.290000915527344
2023-05-10,33.400001525878906
2023-05-11,33.380001068115234
2023-05-12,33.27000045776367
2023-05-15,33.380001068115234
2023-05-16,33.189998626708984
2023-05-17,33.369998931884766
2023-05-18,33.40999984741211
2023-05-19,33.400001525878906
2023-05-22,33.43000030517578
2023-05-23,33.189998626708984
2023-05-24,32.959999084472656
2023-05-25,32.970001220703125
2023-05-26,33.2400016784668
2023-05-30,33.2599983215332
2023-05-31,33.150001525878906
2023-06-01,33.41999816894531
2023-06-02,33.689998626708984
2023-06-05,33.630001068115234
2023-06-06,33.7599983215332
2023-06-07,33.619998931884766
2023-06-08,33.79999923706055
2023-06-09,33.79999923706055
2023-06-12,33.970001220703125
2023-06-13,34.09000015258789
2023-06-14,34.13999938964844
2023-06-15,34.43000030517578
2023-06-16,34.349998474121094
2023-06-20,34.20000076293945
2023-06-21,34.119998931884766
2023-06-22,34.06999969482422
2023-06-23,33.869998931884766
2023-06-26,33.869998931884766
2023-06-27,34.060001373291016
2023-06-28,34.099998474121094
2023-06-29,34.06999969482422
2023-06-30,34.33000183105469
2023-07-03,34.369998931884766
2023-07-05,34.220001220703125
2023-07-06,33.88999938964844
2023-07-07,33.90999984741211
2023-07-10,33.90999984741211
2023-07-11,34.220001220703125
2023-07-12,34.540000915527344
2023-07-13,34.880001068115234
2023-07-14,34.77000045776367
2023-07-17,34.84000015258789
2023-07-18,34.9900016784668
2023-07-19,35.060001373291016
2023-07-20,34.849998474121094
2023-07-21,34.86000061035156
2023-07-24,34.91999816894531
2023-07-25,35.0
2023-07-26,35.029998779296875
2023-07-27,34.81999969482422
2023-07-28,35.08000183105469
2023-07-31,35.13999938964844
2023-08-01,34.939998626708984
2023-08-02,34.560001373291016
2023-08-03,34.43000030517578
2023-08-04,34.470001220703125
2023-08-07,34.599998474121094
2023-08-08,34.5099983215332
2023-08-09,34.439998626708984
2023-08-10,34.40999984741211
2023-08-11,34.290000915527344
2023-08-14,34.29999923706055
2023-08-15,34.02000045776367
2023-08-16,33.83000183105469
2023-08-17,33.66999816894531
2023-08-18,33.68000030517578
2023-08-21,33.72999954223633
2023-08-22,33.70000076293945
2023-08-23,34.040000915527344
2023-08-24,33.75
2023-08-25,33.86000061035156
2023-08-28,34.04999923706055
2023-08-29,34.41999816894531
2023-08-30,34.459999084472656
2023-08-31,34.43000030517578
2023-09-01,34.45000076293945
2023-09-05,34.2599983215332
2023-09-06,34.119998931884766
2023-09-07,34.060001373291016
2023-09-08,34.06999969482422
2023-09-11,34.220001220703125
2023-09-12,34.13999938964844
2023-09-13,34.13999938964844
2023-09-14,34.34000015258789
2023-09-15,34.13999938964844
2023-09-18,34.11000061035156
2023-09-19,34.040000915527344
2023-09-20,33.90999984741211
2023-09-21,33.4900016784668
2023-09-22,33.5099983215332
2023-09-25,33.470001220703125
2023-09-26,33.15999984741211
2023-09-27,33.130001068115234
2023-09-28,33.27000045776367
2023-09-29,33.22999954223633
2023-10-02,33.040000915527344
2023-10-03,32.68000030517578
2023-10-04,32.83000183105469
2023-10-05,32.880001068115234
2023-10-06,33.06999969482422
2023-10-09,33.22999954223633
2023-10-10,33.43000030517578
2023-10-11,33.56999969482422
2023-10-12,33.33000183105469
2023-10-13,33.2400016784668
2023-10-16,33.369998931884766
2023-10-17,33.31999969482422
2023-10-18,32.959999084472656
2023-10-19,32.7400016784668
2023-10-20,32.540000915527344
2023-10-23,32.540000915527344
2023-10-24,32.70000076293945
2023-10-25,32.380001068115234
2023-10-26,32.27000045776367
2023-10-27,32.20000076293945
2023-10-30,32.400001525878906
2023-10-31,32.470001220703125
2023-11-01,32.7599983215332
2023-11-02,33.22999954223633
2023-11-03,33.54999923706055
2023-11-06,33.52000045776367
2023-11-07,33.560001373291016
2023-11-08,33.59000015258789
2023-11-09,33.380001068115234
2023-11-10,33.619998931884766
2023-11-13,33.630001068115234
2023-11-14,33.630001068115234
2023-11-15,34.2400016784668
2023-11-16,34.27000045776367
2023-11-17,34.400001525878906
2023-11-20,34.58000183105469
2023-11-21,34.5099983215332
2023-11-22,34.58000183105469
2023-11-24,34.59000015258789
2023-11-27,34.619998931884766
2023-11-28,34.70000076293945
2023-11-29,34.779998779296875
2023-11-30,34.790000915527344
2023-12-01,35.06999969482422
2023-12-04,34.93000030517578
2023-12-05,34.939998626708984
2023-12-06,34.959999084472656
2023-12-07,35.08000183105469
2023-12-08,35.099998474121094
2023-12-11,35.16999816894531
2023-12-12,35.2599983215332
2023-12-13,35.709999084472656
2023-12-14,35.97999954223633
2023-12-15,35.91999816894531
2023-12-18,35.959999084472656
2023-12-19,36.15999984741211
2023-12-20,35.900001525878906
2023-12-21,36.16999816894531
2023-12-22,36.189998626708984
2023-12-26,36.310001373291016
2023-12-27,35.56999969482422
2023-12-28,35.540000915527344
2023-12-29,35.470001220703125
2024-01-02,35.2400016784668
2024-01-03,35.04999923706055
2024-01-04,34.959999084472656
2024-01-05,34.95000076293945
2024-01-08,35.2599983215332
2024-01-09,35.150001525878906
2024-01-10,35.220001220703125
2024-01-11,35.27000045776367
2024-01-12,35.33000183105469
2024-01-16,35.060001373291016
2024-01-17,34.83000183105469
2024-01-18,34.9900016784668
2024-01-19,35.20000076293945
2024-01-22,35.279998779296875
2024-01-23,35.279998779296875
2024-01-24,35.310001373291016
2024-01-25,35.459999084472656
2024-01-26,35.470001220703125
2024-01-29,35.68000030517578
2024-01-30,35.650001525878906
2024-01-31,35.43000030517578
2024-02-01,35.7400016784668
2024-02-02,35.709999084472656
2024-02-05,35.52000045776367
2024-02-06,35.70000076293945
2024-02-07,35.790000915527344
2024-02-08,35.779998779296875
2024-02-09,35.869998931884766
2024-02-12,35.90999984741211
2024-02-13,35.47999954223633
2024-02-14,35.7599983215332
2024-02-15,35.970001220703125
2024-02-16,35.880001068115234
2024-02-20,35.84000015258789
2024-02-21,35.81999969482422
2024-02-22,36.189998626708984
2024-02-23,36.2599983215332
2024-02-26,36.16999816894531
2024-02-27,36.209999084472656
2024-02-28,36.13999938964844
2024-02-29,36.2599983215332
2024-03-01,36.5099983215332
2024-03-04,36.459999084472656
2024-03-05,36.34000015258789
2024-03-06,36.540000915527344
2024-03-07,36.790000915527344
2024-03-08,36.689998626708984
2024-03-11,36.630001068115234
2024-03-12,36.81999969482422
2024-03-13,36.7599983215332
2024-03-14,36.58000183105469
2024-03-15,36.47999954223633
2024-03-18,36.560001373291016
2024-03-19,36.65999984741211
2024-03-20,36.900001525878906
2024-03-21,37.0
2024-03-22,36.970001220703125
2024-03-25,36.88999938964844
2024-03-26,36.880001068115234
2024-03-27,37.09000015258789
2024-03-28,37.09000015258789
2024-04-01,36.959999084472656
2024-04-02,36.79999923706055
2024-04-03,36.869998931884766
2024-04-04,36.68000030517578
2024-04-05,36.790000915527344
2024-04-08,36.81999969482422
2024-04-09,36.91999816894531
2024-04-10,36.540000915527344
2024-04-11,36.63999938964844
2024-04-12,36.31999969482422
2024-04-15,36.040000915527344
2024-04-16,35.86000061035156
2024-04-17,35.83000183105469
2024-04-18,35.77000045776367
2024-04-19,35.650001525878906
2024-04-22,35.900001525878906
2024-04-23,36.15999984741211
2024-04-24,36.119998931884766
2024-04-25,36.0
2024-04-26,36.220001220703125
2024-04-29,36.36000061035156
2024-04-30,35.9900016784668
2024-05-01,35.97999954223633
2024-05-02,36.29999923706055
2024-05-03,36.61000061035156
2024-05-06,36.81999969482422
2024-05-07,36.86000061035156
2024-05-08,36.810001373291016
2024-05-09,36.959999084472656
2024-05-10,36.970001220703125
2024-05-13,36.9900016784668
2024-05-14,37.150001525878906
2024-05-15,37.47999954223633
2024-05-16,37.400001525878906
2024-05-17,37.43000030517578
2024-05-20,37.43000030517578
2024-05-21,37.45000076293945
2024-05-22,37.31999969482422
2024-05-23,37.119998931884766
2024-05-24,37.279998779296875
2024-05-28,37.22999954223633
2024-05-29,36.90999984741211
2024-05-30,36.95000076293945
2024-05-31,37.13999938964844
2024-06-03,37.2599983215332
2024-06-04,37.25
2024-06-05,37.540000915527344
2024-06-06,37.54999923706055
2024-06-07,37.33000183105469
2024-06-10,37.369998931884766
2024-06-11,37.36000061035156
2024-06-12,37.630001068115234
2024-06-13,37.630001068115234
2024-06-14,37.56999969482422
2024-06-17,37.65999984741211
2024-06-18,37.790000915527344
2024-06-20,37.7400016784668
2024-06-21,37.650001525878906
2024-06-24,37.689998626708984
2024-06-25,37.75
2024-06-26,37.65999984741211
2024-06-27,37.709999084472656
2024-06-28,37.61000061035156
2024-07-01,37.59000015258789
2024-07-02,37.72999954223633
2024-07-03,37.959999084472656
2024-07-05,37.959999084472656
2024-07-08,38.13999938964844
2024-07-09,38.119998931884766
2024-07-10,38.380001068115234
2024-07-11,38.41999816894531
2024-07-12,38.61000061035156
2024-07-15,38.58000183105469
2024-07-16,38.810001373291016
2024-07-17,38.529998779296875
2024-07-18,38.29999923706055
2024-07-19,38.11000061035156
2024-07-22,38.33000183105469
2024-07-23,38.279998779296875
2024-07-24,37.810001373291016
2024-07-25,37.75
2024-07-26,38.060001373291016
2024-07-29,38.060001373291016
2024-07-30,38.0099983215332
2024-07-31,38.439998626708984
2024-08-01,38.09000015258789
2024-08-02,37.779998779296875
2024-08-05,37.13999938964844
2024-08-06,37.2599983215332
2024-08-07,37.13999938964844
2024-08-08,37.599998474121094
2024-08-09,37.7400016784668
2024-08-12,37.7599983215332
2024-08-13,38.15999984741211
2024-08-14,38.25
2024-08-15,38.54999923706055
2024-08-16,38.54999923706055
2024-08-19,38.93000030517578
2024-08-20,38.880001068115234
2024-08-21,39.04999923706055
2024-08-22,38.810001373291016
2024-08-23,39.189998626708984
2024-08-26,39.099998474121094
2024-08-27,39.13999938964844
2024-08-28,39.0
2024-08-29,39.029998779296875
2024-08-30,39.18000030517578
2024-09-03,38.7400016784668
2024-09-04,38.75
2024-09-05,38.75
2024-09-06,38.349998474121094
2024-09-09,38.619998931884766
2024-09-10,38.68000030517578
2024-09-11,38.880001068115234
2024-09-12,39.060001373291016
2024-09-13,39.209999084472656
2024-09-16,39.33000183105469
2024-09-17,39.310001373291016
2024-09-18,39.189998626708984
2024-09-19,39.650001525878906
2024-09-20,39.529998779296875
2024-09-23,39.61000061035156
2024-09-24,39.77000045776367
2024-09-25,39.63999938964844
2024-09-26,39.939998626708984
2024-09-27,39.91999816894531
2024-09-30,39.93000030517578
2024-10-01,39.810001373291016
2024-10-02,39.810001373291016
2024-10-03,39.619998931884766
2024-10-04,39.75
2024-10-07,39.540000915527344
2024-10-08,39.599998474121094
2024-10-09,39.65999984741211
2024-10-10,39.630001068115234
2024-10-11,39.790000915527344
2024-10-14,39.900001525878906
2024-10-15,39.689998626708984
2024-10-16,39.86000061035156
2024-10-17,39.779998779296875
2024-10-18,39.91999816894531
2024-10-21,39.70000076293945
2024-10-22,39.619998931884766
2024-10-23,39.38999938964844
2024-10-24,39.470001220703125
2024-10-25,39.40999984741211
2024-10-28,39.5
2024-10-29,39.52000045776367
2024-10-30,39.38999938964844
2024-10-31,39.060001373291016
2024-11-01,39.08000183105469
2024-11-04,39.130001068115234
2024-11-05,39.439998626708984
2024-11-06,39.66999816894531
2024-11-07,39.97999954223633
2024-11-08,39.959999084472656
2024-11-11,39.97999954223633
2024-11-12,39.70000076293945
2024-11-13,39.61000061035156
2024-11-14,39.52000045776367
2024-11-15,39.27000045776367
2024-11-18,39.43000030517578
2024-11-19,39.52000045776367
2024-11-20,39.4900016784668
2024-11-21,39.59000015258789
