Date,VTMGX
2022-09-12,13.3100004196167
2022-09-13,12.880000114440918
2022-09-14,12.899999618530273
2022-09-15,12.789999961853027
2022-09-16,12.680000305175781
2022-09-19,12.720000267028809
2022-09-20,12.520000457763672
2022-09-21,12.350000381469727
2022-09-22,12.279999732971191
2022-09-23,11.890000343322754
2022-09-26,11.680000305175781
2022-09-27,11.630000114440918
2022-09-28,11.890000343322754
2022-09-29,11.729999542236328
2022-09-30,11.680000305175781
2022-10-03,11.949999809265137
2022-10-04,12.420000076293945
2022-10-05,12.270000457763672
2022-10-06,12.069999694824219
2022-10-07,11.869999885559082
2022-10-10,11.789999961853027
2022-10-11,11.670000076293945
2022-10-12,11.630000114440918
2022-10-13,11.859999656677246
2022-10-14,11.65999984741211
2022-10-17,11.970000267028809
2022-10-18,12.050000190734863
2022-10-19,11.899999618530273
2022-10-20,11.880000114440918
2022-10-21,12.09000015258789
2022-10-24,12.079999923706055
2022-10-25,12.350000381469727
2022-10-26,12.479999542236328
2022-10-27,12.390000343322754
2022-10-28,12.479999542236328
2022-10-31,12.369999885559082
2022-11-01,12.489999771118164
2022-11-02,12.319999694824219
2022-11-03,12.210000038146973
2022-11-04,12.65999984741211
2022-11-07,12.739999771118164
2022-11-08,12.880000114440918
2022-11-09,12.699999809265137
2022-11-10,13.369999885559082
2022-11-11,13.649999618530273
2022-11-14,13.510000228881836
2022-11-15,13.600000381469727
2022-11-16,13.529999732971191
2022-11-17,13.510000228881836
2022-11-18,13.539999961853027
2022-11-21,13.420000076293945
2022-11-22,13.609999656677246
2022-11-23,13.770000457763672
2022-11-25,13.850000381469727
2022-11-28,13.640000343322754
2022-11-29,13.6899995803833
2022-11-30,13.979999542236328
2022-12-01,14.079999923706055
2022-12-02,14.050000190734863
2022-12-05,13.829999923706055
2022-12-06,13.75
2022-12-07,13.739999771118164
2022-12-08,13.800000190734863
2022-12-09,13.819999694824219
2022-12-12,13.850000381469727
2022-12-13,14.039999961853027
2022-12-14,14.039999961853027
2022-12-15,13.680000305175781
2022-12-16,13.420000076293945
2022-12-19,13.369999885559082
2022-12-20,13.449999809265137
2022-12-21,13.579999923706055
2022-12-22,13.470000267028809
2022-12-23,13.520000457763672
2022-12-27,13.539999961853027
2022-12-28,13.40999984741211
2022-12-29,13.609999656677246
2022-12-30,13.520000457763672
2023-01-03,13.5600004196167
2023-01-04,13.75
2023-01-05,13.619999885559082
2023-01-06,13.960000038146973
2023-01-09,14.0600004196167
2023-01-10,14.069999694824219
2023-01-11,14.15999984741211
2023-01-12,14.369999885559082
2023-01-13,14.449999809265137
2023-01-17,14.489999771118164
2023-01-18,14.430000305175781
2023-01-19,14.40999984741211
2023-01-20,14.5600004196167
2023-01-23,14.609999656677246
2023-01-24,14.619999885559082
2023-01-25,14.699999809265137
2023-01-26,14.739999771118164
2023-01-27,14.729999542236328
2023-01-30,14.600000381469727
2023-01-31,14.6899995803833
2023-02-01,14.829999923706055
2023-02-02,14.829999923706055
2023-02-03,14.65999984741211
2023-02-06,14.5
2023-02-07,14.619999885559082
2023-02-08,14.550000190734863
2023-02-09,14.5600004196167
2023-02-10,14.520000457763672
2023-02-13,14.630000114440918
2023-02-14,14.640000343322754
2023-02-15,14.5600004196167
2023-02-16,14.520000457763672
2023-02-17,14.529999732971191
2023-02-21,14.369999885559082
2023-02-22,14.279999732971191
2023-02-23,14.34000015258789
2023-02-24,14.119999885559082
2023-02-27,14.270000457763672
2023-02-28,14.1899995803833
2023-03-01,14.260000228881836
2023-03-02,14.300000190734863
2023-03-03,14.489999771118164
2023-03-06,14.470000267028809
2023-03-07,14.220000267028809
2023-03-08,14.260000228881836
2023-03-09,14.15999984741211
2023-03-10,14.039999961853027
2023-03-13,13.949999809265137
2023-03-14,14.0600004196167
2023-03-15,13.6899995803833
2023-03-16,13.850000381469727
2023-03-17,13.699999809265137
2023-03-20,13.869999885559082
2023-03-21,14.020000457763672
2023-03-22,14.010000228881836
2023-03-23,14.039999961853027
2023-03-24,13.960000038146973
2023-03-27,14.050000190734863
2023-03-28,14.109999656677246
2023-03-29,14.270000457763672
2023-03-30,14.4399995803833
2023-03-31,14.510000228881836
2023-04-03,14.619999885559082
2023-04-04,14.619999885559082
2023-04-05,14.529999732971191
2023-04-06,14.550000190734863
2023-04-10,14.520000457763672
2023-04-11,14.619999885559082
2023-04-12,14.710000038146973
2023-04-13,14.920000076293945
2023-04-14,14.869999885559082
2023-04-17,14.84000015258789
2023-04-18,14.90999984741211
2023-04-19,14.859999656677246
2023-04-20,14.850000381469727
2023-04-21,14.899999618530273
2023-04-24,14.930000305175781
2023-04-25,14.729999542236328
2023-04-26,14.699999809265137
2023-04-27,14.869999885559082
2023-04-28,14.880000114440918
2023-05-01,14.850000381469727
2023-05-02,14.729999542236328
2023-05-03,14.760000228881836
2023-05-04,14.739999771118164
2023-05-05,14.949999809265137
2023-05-08,14.960000038146973
2023-05-09,14.90999984741211
2023-05-10,14.899999618530273
2023-05-11,14.819999694824219
2023-05-12,14.779999732971191
2023-05-15,14.899999618530273
2023-05-16,14.770000457763672
2023-05-17,14.829999923706055
2023-05-18,14.800000190734863
2023-05-19,14.880000114440918
2023-05-22,14.90999984741211
2023-05-23,14.720000267028809
2023-05-24,14.510000228881836
2023-05-25,14.460000038146973
2023-05-26,14.59000015258789
2023-05-30,14.479999542236328
2023-05-31,14.329999923706055
2023-06-01,14.550000190734863
2023-06-02,14.729999542236328
2023-06-05,14.699999809265137
2023-06-06,14.789999961853027
2023-06-07,14.680000305175781
2023-06-08,14.8100004196167
2023-06-09,14.8100004196167
2023-06-12,14.880000114440918
2023-06-13,15.0
2023-06-14,15.050000190734863
2023-06-15,15.199999809265137
2023-06-16,15.029999732971191
2023-06-20,14.850000381469727
2023-06-21,14.850000381469727
2023-06-22,14.760000228881836
2023-06-23,14.529999732971191
2023-06-26,14.550000190734863
2023-06-27,14.65999984741211
2023-06-28,14.680000305175781
2023-06-29,14.649999618530273
2023-06-30,14.829999923706055
2023-07-03,14.84000015258789
2023-07-05,14.699999809265137
2023-07-06,14.449999809265137
2023-07-07,14.550000190734863
2023-07-10,14.59000015258789
2023-07-11,14.729999542236328
2023-07-12,15.0
2023-07-13,15.25
2023-07-14,15.170000076293945
2023-07-17,15.149999618530273
2023-07-18,15.25
2023-07-19,15.25
2023-07-20,15.170000076293945
2023-07-21,15.180000305175781
2023-07-24,15.170000076293945
2023-07-25,15.229999542236328
2023-07-26,15.229999542236328
2023-07-27,15.1899995803833
2023-07-28,15.270000457763672
2023-07-31,15.300000190734863
2023-08-01,15.149999618530273
2023-08-02,14.850000381469727
2023-08-03,14.800000190734863
2023-08-04,14.84000015258789
2023-08-07,14.949999809265137
2023-08-08,14.84000015258789
2023-08-09,14.84000015258789
2023-08-10,14.899999618530273
2023-08-11,14.8100004196167
2023-08-14,14.739999771118164
2023-08-15,14.5600004196167
2023-08-16,14.4399995803833
2023-08-17,14.350000381469727
2023-08-18,14.329999923706055
2023-08-21,14.380000114440918
2023-08-22,14.359999656677246
2023-08-23,14.5
2023-08-24,14.319999694824219
2023-08-25,14.390000343322754
2023-08-28,14.529999732971191
2023-08-29,14.739999771118164
2023-08-30,14.739999771118164
2023-08-31,14.680000305175781
2023-09-01,14.699999809265137
2023-09-05,14.59000015258789
2023-09-06,14.539999961853027
2023-09-07,14.479999542236328
2023-09-08,14.460000038146973
2023-09-11,14.600000381469727
2023-09-12,14.5600004196167
2023-09-13,14.529999732971191
2023-09-14,14.710000038146973
2023-09-15,14.59000015258789
2023-09-18,14.520000457763672
2023-09-19,14.529999732971191
2023-09-20,14.489999771118164
2023-09-21,14.270000457763672
2023-09-22,14.260000228881836
2023-09-25,14.210000038146973
2023-09-26,14.020000457763672
2023-09-27,13.979999542236328
2023-09-28,14.09000015258789
2023-09-29,14.039999961853027
2023-10-02,13.84000015258789
2023-10-03,13.65999984741211
2023-10-04,13.65999984741211
2023-10-05,13.770000457763672
2023-10-06,13.90999984741211
2023-10-09,13.90999984741211
2023-10-10,14.100000381469727
2023-10-11,14.15999984741211
2023-10-12,14.050000190734863
2023-10-13,13.90999984741211
2023-10-16,14.0
2023-10-17,14.010000228881836
2023-10-18,13.800000190734863
2023-10-19,13.6899995803833
2023-10-20,13.539999961853027
2023-10-23,13.5600004196167
2023-10-24,13.609999656677246
2023-10-25,13.5
2023-10-26,13.399999618530273
2023-10-27,13.359999656677246
2023-10-30,13.510000228881836
2023-10-31,13.539999961853027
2023-11-01,13.6899995803833
2023-11-02,13.979999542236328
2023-11-03,14.15999984741211
2023-11-06,14.149999618530273
2023-11-07,14.039999961853027
2023-11-08,14.0
2023-11-09,14.0
2023-11-10,14.0600004196167
2023-11-13,14.079999923706055
2023-11-14,14.460000038146973
2023-11-15,14.460000038146973
2023-11-16,14.430000305175781
2023-11-17,14.609999656677246
2023-11-20,14.680000305175781
2023-11-21,14.619999885559082
2023-11-22,14.640000343322754
2023-11-24,14.729999542236328
2023-11-27,14.699999809265137
2023-11-28,14.729999542236328
2023-11-29,14.760000228881836
2023-11-30,14.760000228881836
2023-12-01,14.899999618530273
2023-12-04,14.789999961853027
2023-12-05,14.739999771118164
2023-12-06,14.770000457763672
2023-12-07,14.829999923706055
2023-12-08,14.880000114440918
2023-12-11,14.90999984741211
2023-12-12,14.90999984741211
2023-12-13,15.130000114440918
2023-12-14,15.300000190734863
2023-12-15,14.970000267028809
2023-12-18,15.0
2023-12-19,15.140000343322754
2023-12-20,14.989999771118164
2023-12-21,15.210000038146973
2023-12-22,15.229999542236328
2023-12-26,15.279999732971191
2023-12-27,15.40999984741211
2023-12-28,15.380000114440918
2023-12-29,15.399999618530273
2024-01-02,15.229999542236328
2024-01-03,15.09000015258789
2024-01-04,15.130000114440918
2024-01-05,15.140000343322754
2024-01-08,15.289999961853027
2024-01-09,15.15999984741211
2024-01-10,15.220000267028809
2024-01-11,15.210000038146973
2024-01-12,15.260000228881836
2024-01-16,15.029999732971191
2024-01-17,14.84000015258789
2024-01-18,14.970000267028809
2024-01-19,15.020000457763672
2024-01-22,15.050000190734863
2024-01-23,15.039999961853027
2024-01-24,15.119999885559082
2024-01-25,15.15999984741211
2024-01-26,15.220000267028809
2024-01-29,15.319999694824219
2024-01-30,15.300000190734863
2024-01-31,15.210000038146973
2024-02-01,15.369999885559082
2024-02-02,15.270000457763672
2024-02-05,15.170000076293945
2024-02-06,15.25
2024-02-07,15.270000457763672
2024-02-08,15.270000457763672
2024-02-09,15.289999961853027
2024-02-12,15.34000015258789
2024-02-13,15.09000015258789
2024-02-14,15.239999771118164
2024-02-15,15.40999984741211
2024-02-16,15.430000305175781
2024-02-20,15.479999542236328
2024-02-21,15.5
2024-02-22,15.670000076293945
2024-02-23,15.6899995803833
2024-02-26,15.65999984741211
2024-02-27,15.670000076293945
2024-02-28,15.600000381469727
2024-02-29,15.640000343322754
2024-03-01,15.8100004196167
2024-03-04,15.770000457763672
2024-03-05,15.720000267028809
2024-03-06,15.899999618530273
2024-03-07,16.09000015258789
2024-03-08,16.040000915527344
2024-03-11,15.970000267028809
2024-03-12,16.09000015258789
2024-03-13,16.09000015258789
2024-03-14,15.979999542236328
2024-03-15,15.869999885559082
2024-03-18,15.880000114440918
2024-03-19,15.90999984741211
2024-03-20,16.06999969482422
2024-03-21,16.100000381469727
2024-03-22,16.040000915527344
2024-03-25,16.020000457763672
2024-03-26,16.030000686645508
2024-03-27,16.139999389648438
2024-03-28,16.100000381469727
2024-04-01,16.010000228881836
2024-04-02,15.9399995803833
2024-04-03,16.030000686645508
2024-04-04,15.90999984741211
2024-04-05,15.970000267028809
2024-04-08,16.040000915527344
2024-04-09,16.049999237060547
2024-04-10,15.84000015258789
2024-04-11,15.869999885559082
2024-04-12,15.609999656677246
2024-04-15,15.550000190734863
2024-04-16,15.380000114440918
2024-04-17,15.359999656677246
2024-04-18,15.369999885559082
2024-04-19,15.329999923706055
2024-04-22,15.529999732971191
2024-04-23,15.699999809265137
2024-04-24,15.670000076293945
2024-04-25,15.59000015258789
2024-04-26,15.680000305175781
2024-04-29,15.779999732971191
2024-04-30,15.5600004196167
2024-05-01,15.550000190734863
2024-05-02,15.779999732971191
2024-05-03,15.920000076293945
2024-05-06,16.049999237060547
2024-05-07,16.06999969482422
2024-05-08,16.040000915527344
2024-05-09,16.149999618530273
2024-05-10,16.170000076293945
2024-05-13,16.18000030517578
2024-05-14,16.280000686645508
2024-05-15,16.43000030517578
2024-05-16,16.360000610351562
2024-05-17,16.420000076293945
2024-05-20,16.440000534057617
2024-05-21,16.389999389648438
2024-05-22,16.239999771118164
2024-05-23,16.15999984741211
2024-05-24,16.270000457763672
2024-05-28,16.290000915527344
2024-05-29,16.010000228881836
2024-05-30,16.1299991607666
2024-05-31,16.299999237060547
2024-06-03,16.34000015258789
2024-06-04,16.299999237060547
2024-06-05,16.399999618530273
2024-06-06,16.43000030517578
2024-06-07,16.239999771118164
2024-06-10,16.270000457763672
2024-06-11,16.100000381469727
2024-06-12,16.270000457763672
2024-06-13,16.059999465942383
2024-06-14,15.90999984741211
2024-06-17,15.949999809265137
2024-06-18,16.020000457763672
2024-06-20,16.020000457763672
2024-06-21,15.770000457763672
2024-06-24,15.880000114440918
2024-06-25,15.9399995803833
2024-06-26,15.819999694824219
2024-06-27,15.859999656677246
2024-06-28,15.84000015258789
2024-07-01,15.880000114440918
2024-07-02,15.9399995803833
2024-07-03,16.09000015258789
2024-07-05,16.229999542236328
2024-07-08,16.149999618530273
2024-07-09,16.100000381469727
2024-07-10,16.309999465942383
2024-07-11,16.3700008392334
2024-07-12,16.540000915527344
2024-07-15,16.420000076293945
2024-07-16,16.5
2024-07-17,16.40999984741211
2024-07-18,16.270000457763672
2024-07-19,16.170000076293945
2024-07-22,16.309999465942383
2024-07-23,16.25
2024-07-24,16.049999237060547
2024-07-25,15.949999809265137
2024-07-26,16.1299991607666
2024-07-29,16.09000015258789
2024-07-30,16.100000381469727
2024-07-31,16.3799991607666
2024-08-01,15.970000267028809
2024-08-02,15.680000305175781
2024-08-05,15.279999732971191
2024-08-06,15.369999885559082
2024-08-07,15.399999618530273
2024-08-08,15.65999984741211
2024-08-09,15.710000038146973
2024-08-12,15.710000038146973
2024-08-13,15.970000267028809
2024-08-14,16.020000457763672
2024-08-15,16.219999313354492
2024-08-16,16.329999923706055
2024-08-19,16.530000686645508
2024-08-20,16.479999542236328
2024-08-21,16.610000610351562
2024-08-22,16.520000457763672
2024-08-23,16.799999237060547
2024-08-26,16.739999771118164
2024-08-27,16.81999969482422
2024-08-28,16.729999542236328
2024-08-29,16.799999237060547
2024-08-30,16.850000381469727
2024-09-03,16.530000686645508
2024-09-04,16.469999313354492
2024-09-05,16.5
2024-09-06,16.190000534057617
2024-09-09,16.34000015258789
2024-09-10,16.280000686645508
2024-09-11,16.3700008392334
2024-09-12,16.530000686645508
2024-09-13,16.56999969482422
2024-09-16,16.68000030517578
2024-09-17,16.610000610351562
2024-09-18,16.559999465942383
2024-09-19,16.899999618530273
2024-09-20,16.700000762939453
2024-09-23,16.760000228881836
2024-09-24,16.860000610351562
2024-09-25,16.75
2024-09-26,17.149999618530273
2024-09-27,17.020000457763672
2024-09-30,16.969999313354492
2024-10-01,16.8700008392334
2024-10-02,16.84000015258789
2024-10-03,16.68000030517578
2024-10-04,16.770000457763672
2024-10-07,16.670000076293945
2024-10-08,16.639999389648438
2024-10-09,16.65999984741211
2024-10-10,16.6200008392334
2024-10-11,16.700000762939453
2024-10-14,16.739999771118164
2024-10-15,16.479999542236328
2024-10-16,16.549999237060547
2024-10-17,16.559999465942383
2024-10-18,16.639999389648438
2024-10-21,16.469999313354492
2024-10-22,16.3700008392334
2024-10-23,16.219999313354492
2024-10-24,16.280000686645508
2024-10-25,16.219999313354492
2024-10-28,16.329999923706055
2024-10-29,16.299999237060547
2024-10-30,16.219999313354492
2024-10-31,16.06999969482422
2024-11-01,16.110000610351562
2024-11-04,16.149999618530273
2024-11-05,16.299999237060547
2024-11-06,16.110000610351562
2024-11-07,16.350000381469727
2024-11-08,16.149999618530273
2024-11-11,16.139999389648438
2024-11-12,15.899999618530273
2024-11-13,15.789999961853027
2024-11-14,15.800000190734863
2024-11-15,15.729999542236328
2024-11-18,15.859999656677246
2024-11-19,15.850000381469727
2024-11-20,15.779999732971191
2024-11-21,15.84000015258789
