Date,CSPEX
2023-01-09,54.529998779296875
2023-01-10,54.900001525878906
2023-01-11,55.529998779296875
2023-01-12,56.040000915527344
2023-01-13,56.41999816894531
2023-01-17,56.459999084472656
2023-01-18,56.130001068115234
2023-01-19,55.72999954223633
2023-01-20,56.59000015258789
2023-01-23,57.27000045776367
2023-01-24,57.130001068115234
2023-01-25,57.150001525878906
2023-01-26,57.470001220703125
2023-01-27,57.709999084472656
2023-01-30,56.97999954223633
2023-01-31,57.79999923706055
2023-02-01,58.79999923706055
2023-02-02,59.81999969482422
2023-02-03,59.08000183105469
2023-02-06,58.2599983215332
2023-02-07,58.709999084472656
2023-02-08,58.27000045776367
2023-02-09,57.88999938964844
2023-02-10,57.529998779296875
2023-02-13,58.099998474121094
2023-02-14,58.16999816894531
2023-02-15,58.400001525878906
2023-02-16,57.97999954223633
2023-02-17,57.81999969482422
2023-02-21,56.7400016784668
2023-02-22,56.630001068115234
2023-02-23,56.88999938964844
2023-02-24,56.290000915527344
2023-02-27,56.599998474121094
2023-02-28,56.529998779296875
2023-03-01,56.63999938964844
2023-03-02,56.81999969482422
2023-03-03,57.66999816894531
2023-03-06,57.27000045776367
2023-03-07,56.52000045776367
2023-03-08,56.58000183105469
2023-03-09,55.52000045776367
2023-03-10,54.310001373291016
2023-03-13,53.849998474121094
2023-03-14,54.560001373291016
2023-03-15,53.54999923706055
2023-03-16,54.27000045776367
2023-03-17,53.59000015258789
2023-03-20,53.970001220703125
2023-03-21,54.77000045776367
2023-03-22,54.099998474121094
2023-03-23,54.33000183105469
2023-03-24,54.11000061035156
2023-03-27,54.400001525878906
2023-03-28,54.400001525878906
2023-03-29,54.959999084472656
2023-03-30,55.310001373291016
2023-03-31,56.0099983215332
2023-04-03,55.97999954223633
2023-04-04,55.529998779296875
2023-04-05,54.84000015258789
2023-04-06,54.81999969482422
2023-04-10,55.04999923706055
2023-04-11,55.560001373291016
2023-04-12,55.5099983215332
2023-04-13,56.2599983215332
2023-04-14,56.060001373291016
2023-04-17,56.2400016784668
2023-04-18,56.439998626708984
2023-04-19,56.290000915527344
2023-04-20,56.150001525878906
2023-04-21,56.2599983215332
2023-04-24,56.33000183105469
2023-04-25,55.33000183105469
2023-04-26,55.09000015258789
2023-04-27,55.90999984741211
2023-04-28,56.33000183105469
2023-05-01,56.25
2023-05-02,55.72999954223633
2023-05-03,55.83000183105469
2023-05-04,55.560001373291016
2023-05-05,56.369998931884766
2023-05-08,56.349998474121094
2023-05-09,56.13999938964844
2023-05-10,56.290000915527344
2023-05-11,56.11000061035156
2023-05-12,55.900001525878906
2023-05-15,56.38999938964844
2023-05-16,55.939998626708984
2023-05-17,56.34000015258789
2023-05-18,56.470001220703125
2023-05-19,56.38999938964844
2023-05-22,56.68000030517578
2023-05-23,56.06999969482422
2023-05-24,55.529998779296875
2023-05-25,55.33000183105469
2023-05-26,55.95000076293945
2023-05-30,55.7599983215332
2023-05-31,55.5
2023-06-01,56.150001525878906
2023-06-02,57.189998626708984
2023-06-05,56.91999816894531
2023-06-06,57.470001220703125
2023-06-07,57.5099983215332
2023-06-08,57.58000183105469
2023-06-09,57.43000030517578
2023-06-12,58.029998779296875
2023-06-13,58.619998931884766
2023-06-14,58.470001220703125
2023-06-15,59.04999923706055
2023-06-16,58.84000015258789
2023-06-20,58.400001525878906
2023-06-21,58.290000915527344
2023-06-22,57.97999954223633
2023-06-23,57.33000183105469
2023-06-26,57.31999969482422
2023-06-27,57.900001525878906
2023-06-28,58.06999969482422
2023-06-29,58.310001373291016
2023-06-30,58.84000015258789
2023-07-03,58.810001373291016
2023-07-05,58.41999816894531
2023-07-06,57.52000045776367
2023-07-07,57.9900016784668
2023-07-10,58.61000061035156
2023-07-11,59.22999954223633
2023-07-12,59.91999816894531
2023-07-13,60.63999938964844
2023-07-14,60.369998931884766
2023-07-17,60.41999816894531
2023-07-18,60.77000045776367
2023-07-19,60.95000076293945
2023-07-20,60.34000015258789
2023-07-21,60.279998779296875
2023-07-24,60.209999084472656
2023-07-25,60.41999816894531
2023-07-26,60.630001068115234
2023-07-27,60.119998931884766
2023-07-28,60.790000915527344
2023-07-31,60.939998626708984
2023-08-01,60.619998931884766
2023-08-02,59.529998779296875
2023-08-03,59.45000076293945
2023-08-04,59.56999969482422
2023-08-07,59.77000045776367
2023-08-08,59.119998931884766
2023-08-09,59.02000045776367
2023-08-10,59.04999923706055
2023-08-11,58.790000915527344
2023-08-14,58.7400016784668
2023-08-15,58.13999938964844
2023-08-16,57.66999816894531
2023-08-17,56.88999938964844
2023-08-18,56.91999816894531
2023-08-21,56.970001220703125
2023-08-22,57.099998474121094
2023-08-23,57.709999084472656
2023-08-24,57.0
2023-08-25,57.189998626708984
2023-08-28,57.43000030517578
2023-08-29,58.41999816894531
2023-08-30,58.61000061035156
2023-08-31,58.61000061035156
2023-09-01,58.81999969482422
2023-09-05,58.130001068115234
2023-09-06,57.95000076293945
2023-09-07,57.5099983215332
2023-09-08,57.36000061035156
2023-09-11,57.619998931884766
2023-09-12,57.209999084472656
2023-09-13,57.0
2023-09-14,57.439998626708984
2023-09-15,57.06999969482422
2023-09-18,56.79999923706055
2023-09-19,56.529998779296875
2023-09-20,56.290000915527344
2023-09-21,55.290000915527344
2023-09-22,55.29999923706055
2023-09-25,55.31999969482422
2023-09-26,54.540000915527344
2023-09-27,54.7400016784668
2023-09-28,55.25
2023-09-29,55.20000076293945
2023-10-02,54.599998474121094
2023-10-03,53.709999084472656
2023-10-04,53.81999969482422
2023-10-05,53.849998474121094
2023-10-06,54.380001068115234
2023-10-09,54.369998931884766
2023-10-10,55.099998474121094
2023-10-11,55.08000183105469
2023-10-12,54.31999969482422
2023-10-13,53.790000915527344
2023-10-16,54.27000045776367
2023-10-17,54.5099983215332
2023-10-18,53.52000045776367
2023-10-19,52.970001220703125
2023-10-20,52.470001220703125
2023-10-23,52.220001220703125
2023-10-24,52.4900016784668
2023-10-25,51.630001068115234
2023-10-26,51.400001525878906
2023-10-27,51.27000045776367
2023-10-30,51.66999816894531
2023-10-31,51.97999954223633
2023-11-01,52.29999923706055
2023-11-02,53.25
2023-11-03,54.41999816894531
2023-11-06,54.189998626708984
2023-11-07,54.15999984741211
2023-11-08,54.04999923706055
2023-11-09,53.720001220703125
2023-11-10,54.130001068115234
2023-11-13,54.15999984741211
2023-11-14,56.18000030517578
2023-11-15,56.34000015258789
2023-11-16,55.869998931884766
2023-11-17,56.439998626708984
2023-11-20,56.93000030517578
2023-11-21,56.5099983215332
2023-11-22,56.779998779296875
2023-11-24,57.02000045776367
2023-11-27,56.95000076293945
2023-11-28,56.90999984741211
2023-11-29,57.25
2023-11-30,57.34000015258789
2023-12-01,58.27000045776367
2023-12-04,58.15999984741211
2023-12-05,57.75
2023-12-06,57.86000061035156
2023-12-07,58.15999984741211
2023-12-08,58.459999084472656
2023-12-11,58.720001220703125
2023-12-12,58.720001220703125
2023-12-13,59.93000030517578
2023-12-14,61.36000061035156
2023-12-15,61.16999816894531
2023-12-18,61.029998779296875
2023-12-19,61.47999954223633
2023-12-20,60.560001373291016
2023-12-21,61.459999084472656
2023-12-22,61.75
2023-12-26,62.130001068115234
2023-12-27,62.540000915527344
2023-12-28,62.5099983215332
2023-12-29,62.13999938964844
2024-01-02,61.27000045776367
2024-01-03,60.040000915527344
2024-01-04,60.130001068115234
2024-01-05,60.0
2024-01-08,60.880001068115234
2024-01-09,60.56999969482422
2024-01-10,60.810001373291016
2024-01-11,60.7400016784668
2024-01-12,60.7400016784668
2024-01-16,60.02000045776367
2024-01-17,59.41999816894531
2024-01-18,59.72999954223633
2024-01-19,60.16999816894531
2024-01-22,60.7599983215332
2024-01-23,60.540000915527344
2024-01-24,60.36000061035156
2024-01-25,60.459999084472656
2024-01-26,60.5
2024-01-29,61.09000015258789
2024-01-30,60.79999923706055
2024-01-31,60.20000076293945
2024-02-01,61.0
2024-02-02,61.0099983215332
2024-02-05,60.349998474121094
2024-02-06,60.810001373291016
2024-02-07,61.11000061035156
2024-02-08,61.72999954223633
2024-02-09,62.11000061035156
2024-02-12,62.459999084472656
2024-02-13,61.27000045776367
2024-02-14,62.099998474121094
2024-02-15,62.849998474121094
2024-02-16,62.560001373291016
2024-02-20,62.13999938964844
2024-02-21,61.880001068115234
2024-02-22,62.68000030517578
2024-02-23,62.720001220703125
2024-02-26,62.790000915527344
2024-02-27,63.150001525878906
2024-02-28,62.880001068115234
2024-02-29,63.04999923706055
2024-03-01,63.63999938964844
2024-03-04,63.45000076293945
2024-03-05,62.779998779296875
2024-03-06,63.31999969482422
2024-03-07,63.849998474121094
2024-03-08,63.4900016784668
2024-03-11,63.150001525878906
2024-03-12,63.54999923706055
2024-03-13,63.41999816894531
2024-03-14,62.84000015258789
2024-03-15,62.68000030517578
2024-03-18,62.650001525878906
2024-03-19,62.810001373291016
2024-03-20,63.56999969482422
2024-03-21,63.9900016784668
2024-03-22,63.5099983215332
2024-03-25,63.43000030517578
2024-03-26,63.52000045776367
2024-03-27,64.16999816894531
2024-03-28,64.22000122070312
2024-04-01,63.900001525878906
2024-04-02,63.220001220703125
2024-04-03,63.560001373291016
2024-04-04,63.040000915527344
2024-04-05,63.529998779296875
2024-04-08,63.790000915527344
2024-04-09,63.849998474121094
2024-04-10,62.849998474121094
2024-04-11,63.0099983215332
2024-04-12,61.75
2024-04-15,61.0
2024-04-16,60.560001373291016
2024-04-17,60.209999084472656
2024-04-18,60.09000015258789
2024-04-19,59.75
2024-04-22,60.11000061035156
2024-04-23,61.18000030517578
2024-04-24,61.09000015258789
2024-04-25,60.7400016784668
2024-04-26,61.08000183105469
2024-04-29,61.54999923706055
2024-04-30,60.68000030517578
2024-05-01,60.61000061035156
2024-05-02,61.25
2024-05-03,61.779998779296875
2024-05-06,62.529998779296875
2024-05-07,62.529998779296875
2024-05-08,62.31999969482422
2024-05-09,62.650001525878906
2024-05-10,62.720001220703125
2024-05-13,62.58000183105469
2024-05-14,63.11000061035156
2024-05-15,63.849998474121094
2024-05-16,63.61000061035156
2024-05-17,63.560001373291016
2024-05-20,63.86000061035156
2024-05-21,63.52000045776367
2024-05-22,63.130001068115234
2024-05-23,62.59000015258789
2024-05-24,63.18000030517578
2024-05-28,62.97999954223633
2024-05-29,62.119998931884766
2024-05-30,62.439998626708984
2024-05-31,62.79999923706055
2024-06-03,62.790000915527344
2024-06-04,62.119998931884766
2024-06-05,63.06999969482422
2024-06-06,62.90999984741211
2024-06-07,62.43000030517578
2024-06-10,62.65999984741211
2024-06-11,62.34000015258789
2024-06-12,63.22999954223633
2024-06-13,62.68000030517578
2024-06-14,62.099998474121094
2024-06-17,62.45000076293945
2024-06-18,62.560001373291016
2024-06-20,62.34000015258789
2024-06-21,62.2599983215332
2024-06-24,62.5099983215332
2024-06-25,62.16999816894531
2024-06-26,62.040000915527344
2024-06-27,62.220001220703125
2024-06-28,62.34000015258789
2024-07-01,62.029998779296875
2024-07-02,62.0
2024-07-03,62.4900016784668
2024-07-05,62.86000061035156
2024-07-08,62.849998474121094
2024-07-09,62.58000183105469
2024-07-10,63.040000915527344
2024-07-11,63.95000076293945
2024-07-12,64.62000274658203
2024-07-15,64.88999938964844
2024-07-16,65.9800033569336
2024-07-17,65.0199966430664
2024-07-18,64.29000091552734
2024-07-19,63.849998474121094
2024-07-22,64.44999694824219
2024-07-23,64.58000183105469
2024-07-24,63.27000045776367
2024-07-25,63.349998474121094
2024-07-26,64.08000183105469
2024-07-29,63.97999954223633
2024-07-30,63.959999084472656
2024-07-31,64.72000122070312
2024-08-01,63.02000045776367
2024-08-02,61.43000030517578
2024-08-05,59.709999084472656
2024-08-06,60.27000045776367
2024-08-07,59.91999816894531
2024-08-08,61.16999816894531
2024-08-09,61.18000030517578
2024-08-12,60.9900016784668
2024-08-13,62.02000045776367
2024-08-14,62.06999969482422
2024-08-15,63.15999984741211
2024-08-16,63.31999969482422
2024-08-19,63.95000076293945
2024-08-20,63.7400016784668
2024-08-21,64.37000274658203
2024-08-22,63.939998626708984
2024-08-23,65.2699966430664
2024-08-26,65.05000305175781
2024-08-27,64.91999816894531
2024-08-28,64.47000122070312
2024-08-29,64.69000244140625
2024-08-30,65.13999938964844
2024-09-03,63.439998626708984
2024-09-04,63.41999816894531
2024-09-05,63.130001068115234
2024-09-06,62.099998474121094
2024-09-09,62.540000915527344
2024-09-10,62.5099983215332
2024-09-11,63.02000045776367
2024-09-12,63.7599983215332
2024-09-13,64.58999633789062
2024-09-16,64.79000091552734
2024-09-17,65.06999969482422
2024-09-18,64.88999938964844
2024-09-19,66.02999877929688
2024-09-20,65.70999908447266
2024-09-23,65.7699966430664
2024-09-24,66.01000213623047
2024-09-25,65.5999984741211
2024-09-26,66.43000030517578
2024-09-27,66.38999938964844
2024-09-30,66.31999969482422
2024-10-01,65.68000030517578
2024-10-02,65.5
2024-10-03,65.05000305175781
2024-10-04,65.54000091552734
2024-10-07,65.05000305175781
2024-10-08,65.33999633789062
2024-10-09,65.63999938964844
2024-10-10,65.27999877929688
2024-10-11,66.05000305175781
2024-10-14,66.31999969482422
2024-10-15,65.95999908447266
2024-10-16,66.33999633789062
2024-10-17,66.11000061035156
2024-10-18,66.08999633789062
2024-10-21,65.41000366210938
2024-10-22,64.91000366210938
2024-10-23,64.37000274658203
2024-10-24,64.77999877929688
2024-10-25,64.55000305175781
2024-10-28,65.11000061035156
2024-10-29,65.08000183105469
2024-10-30,64.93000030517578
2024-10-31,64.19000244140625
2024-11-01,64.37999725341797
2024-11-04,64.5199966430664
2024-11-05,65.3499984741211
2024-11-06,66.44000244140625
2024-11-07,66.86000061035156
2024-11-08,66.91000366210938
2024-11-11,67.13999938964844
2024-11-12,66.0999984741211
2024-11-13,65.44999694824219
2024-11-14,65.12000274658203
2024-11-15,64.33000183105469
2024-11-18,64.38999938964844
2024-11-19,64.76000213623047
2024-11-20,64.79000091552734
2024-11-21,65.47000122070312
