Date,CGFCX
2022-07-05,46.7400016784668
2022-07-06,46.720001220703125
2022-07-07,47.70000076293945
2022-07-08,47.70000076293945
2022-07-11,46.75
2022-07-12,46.25
2022-07-13,46.130001068115234
2022-07-14,45.849998474121094
2022-07-15,46.790000915527344
2022-07-18,46.65999984741211
2022-07-19,48.0099983215332
2022-07-20,48.54999923706055
2022-07-21,49.279998779296875
2022-07-22,48.43000030517578
2022-07-25,48.43000030517578
2022-07-26,47.58000183105469
2022-07-27,49.18000030517578
2022-07-28,49.75
2022-07-29,50.599998474121094
2022-08-01,50.47999954223633
2022-08-02,50.349998474121094
2022-08-03,51.31999969482422
2022-08-04,51.5099983215332
2022-08-05,51.34000015258789
2022-08-08,51.47999954223633
2022-08-09,50.91999816894531
2022-08-10,52.349998474121094
2022-08-11,52.220001220703125
2022-08-12,53.20000076293945
2022-08-15,53.33000183105469
2022-08-16,53.290000915527344
2022-08-17,52.63999938964844
2022-08-18,52.7599983215332
2022-08-19,51.810001373291016
2022-08-22,50.68000030517578
2022-08-23,50.72999954223633
2022-08-24,51.02000045776367
2022-08-25,51.79999923706055
2022-08-26,50.040000915527344
2022-08-29,49.689998626708984
2022-08-30,49.119998931884766
2022-08-31,48.849998474121094
2022-09-01,48.720001220703125
2022-09-02,48.279998779296875
2022-09-06,48.060001373291016
2022-09-07,48.97999954223633
2022-09-08,49.5099983215332
2022-09-09,50.54999923706055
2022-09-12,51.06999969482422
2022-09-13,48.880001068115234
2022-09-14,49.22999954223633
2022-09-15,48.84000015258789
2022-09-16,48.310001373291016
2022-09-19,48.630001068115234
2022-09-20,48.029998779296875
2022-09-21,47.119998931884766
2022-09-22,46.40999984741211
2022-09-23,45.439998626708984
2022-09-26,45.0
2022-09-27,45.119998931884766
2022-09-28,46.22999954223633
2022-09-29,45.150001525878906
2022-09-30,44.619998931884766
2022-10-03,45.45000076293945
2022-10-04,47.13999938964844
2022-10-05,47.0
2022-10-06,46.720001220703125
2022-10-07,45.2400016784668
2022-10-10,44.72999954223633
2022-10-11,44.13999938964844
2022-10-12,44.16999816894531
2022-10-13,44.970001220703125
2022-10-14,43.65999984741211
2022-10-17,45.040000915527344
2022-10-18,45.47999954223633
2022-10-19,45.15999984741211
2022-10-20,44.83000183105469
2022-10-21,45.84000015258789
2022-10-24,46.11000061035156
2022-10-25,47.11000061035156
2022-10-26,46.66999816894531
2022-10-27,46.189998626708984
2022-10-28,46.90999984741211
2022-10-31,46.619998931884766
2022-11-01,46.459999084472656
2022-11-02,45.04999923706055
2022-11-03,44.70000076293945
2022-11-04,45.27000045776367
2022-11-07,45.560001373291016
2022-11-08,45.790000915527344
2022-11-09,44.650001525878906
2022-11-10,47.41999816894531
2022-11-11,48.16999816894531
2022-11-14,47.61000061035156
2022-11-15,48.2400016784668
2022-11-16,47.56999969482422
2022-11-17,47.16999816894531
2022-11-18,47.220001220703125
2022-11-21,46.68000030517578
2022-11-22,47.27000045776367
2022-11-23,47.7400016784668
2022-11-25,47.72999954223633
2022-11-28,47.02000045776367
2022-11-29,47.0
2022-11-30,48.70000076293945
2022-12-01,48.779998779296875
2022-12-02,48.790000915527344
2022-12-05,47.720001220703125
2022-12-06,46.97999954223633
2022-12-07,46.90999984741211
2022-12-08,47.290000915527344
2022-12-09,47.04999923706055
2022-12-12,47.52000045776367
2022-12-13,47.90999984741211
2022-12-14,47.709999084472656
2022-12-15,46.540000915527344
2022-12-16,44.16999816894531
2022-12-19,43.66999816894531
2022-12-20,43.68000030517578
2022-12-21,44.33000183105469
2022-12-22,43.560001373291016
2022-12-23,43.709999084472656
2022-12-27,43.38999938964844
2022-12-28,42.900001525878906
2022-12-29,43.79999923706055
2022-12-30,43.689998626708984
2023-01-03,43.470001220703125
2023-01-04,43.95000076293945
2023-01-05,43.54999923706055
2023-01-06,44.470001220703125
2023-01-09,44.63999938964844
2023-01-10,45.06999969482422
2023-01-11,45.72999954223633
2023-01-12,46.13999938964844
2023-01-13,46.400001525878906
2023-01-17,46.400001525878906
2023-01-18,45.86000061035156
2023-01-19,45.45000076293945
2023-01-20,46.45000076293945
2023-01-23,47.150001525878906
2023-01-24,47.040000915527344
2023-01-25,47.11000061035156
2023-01-26,47.709999084472656
2023-01-27,47.9900016784668
2023-01-30,47.20000076293945
2023-01-31,47.939998626708984
2023-02-01,48.66999816894531
2023-02-02,49.630001068115234
2023-02-03,48.970001220703125
2023-02-06,48.619998931884766
2023-02-07,49.2599983215332
2023-02-08,48.7400016784668
2023-02-09,48.290000915527344
2023-02-10,48.04999923706055
2023-02-13,48.650001525878906
2023-02-14,48.93000030517578
2023-02-15,49.22999954223633
2023-02-16,48.41999816894531
2023-02-17,48.08000183105469
2023-02-21,47.060001373291016
2023-02-22,47.04999923706055
2023-02-23,47.2400016784668
2023-02-24,46.630001068115234
2023-02-27,46.959999084472656
2023-02-28,46.959999084472656
2023-03-01,46.900001525878906
2023-03-02,47.20000076293945
2023-03-03,48.09000015258789
2023-03-06,47.93000030517578
2023-03-07,47.29999923706055
2023-03-08,47.349998474121094
2023-03-09,46.40999984741211
2023-03-10,45.54999923706055
2023-03-13,45.400001525878906
2023-03-14,46.25
2023-03-15,45.720001220703125
2023-03-16,46.63999938964844
2023-03-17,46.099998474121094
2023-03-20,46.36000061035156
2023-03-21,47.130001068115234
2023-03-22,46.400001525878906
2023-03-23,46.720001220703125
2023-03-24,46.72999954223633
2023-03-27,46.79999923706055
2023-03-28,46.70000076293945
2023-03-29,47.369998931884766
2023-03-30,47.720001220703125
2023-03-31,48.47999954223633
2023-04-03,48.56999969482422
2023-04-04,48.290000915527344
2023-04-05,47.849998474121094
2023-04-06,47.970001220703125
2023-04-10,48.13999938964844
2023-04-11,48.25
2023-04-12,48.0
2023-04-13,48.689998626708984
2023-04-14,48.54999923706055
2023-04-17,48.599998474121094
2023-04-18,48.70000076293945
2023-04-19,48.630001068115234
2023-04-20,48.380001068115234
2023-04-21,48.4900016784668
2023-04-24,48.439998626708984
2023-04-25,47.4900016784668
2023-04-26,47.43000030517578
2023-04-27,48.380001068115234
2023-04-28,48.790000915527344
2023-05-01,48.75
2023-05-02,48.2400016784668
2023-05-03,48.099998474121094
2023-05-04,47.79999923706055
2023-05-05,48.560001373291016
2023-05-08,48.72999954223633
2023-05-09,48.61000061035156
2023-05-10,48.779998779296875
2023-05-11,48.7400016784668
2023-05-12,48.529998779296875
2023-05-15,48.88999938964844
2023-05-16,48.59000015258789
2023-05-17,49.310001373291016
2023-05-18,49.970001220703125
2023-05-19,49.83000183105469
2023-05-22,49.97999954223633
2023-05-23,49.290000915527344
2023-05-24,49.0
2023-05-25,49.38999938964844
2023-05-26,50.31999969482422
2023-05-30,50.290000915527344
2023-05-31,50.060001373291016
2023-06-01,50.61000061035156
2023-06-02,51.43000030517578
2023-06-05,51.29999923706055
2023-06-06,51.47999954223633
2023-06-07,51.06999969482422
2023-06-08,51.380001068115234
2023-06-09,51.470001220703125
2023-06-12,52.150001525878906
2023-06-13,52.61000061035156
2023-06-14,52.630001068115234
2023-06-15,53.279998779296875
2023-06-16,52.939998626708984
2023-06-20,52.790000915527344
2023-06-21,52.5
2023-06-22,52.689998626708984
2023-06-23,52.27000045776367
2023-06-26,51.97999954223633
2023-06-27,52.720001220703125
2023-06-28,52.880001068115234
2023-06-29,52.93000030517578
2023-06-30,53.529998779296875
2023-07-03,53.650001525878906
2023-07-05,53.56999969482422
2023-07-06,52.88999938964844
2023-07-07,52.970001220703125
2023-07-10,53.31999969482422
2023-07-11,53.849998474121094
2023-07-12,54.31999969482422
2023-07-13,54.9900016784668
2023-07-14,54.90999984741211
2023-07-17,55.16999816894531
2023-07-18,55.68000030517578
2023-07-19,55.63999938964844
2023-07-20,54.75
2023-07-21,54.7400016784668
2023-07-24,54.79999923706055
2023-07-25,55.06999969482422
2023-07-26,55.0
2023-07-27,54.77000045776367
2023-07-28,55.56999969482422
2023-07-31,55.720001220703125
2023-08-01,55.5
2023-08-02,54.470001220703125
2023-08-03,54.45000076293945
2023-08-04,54.40999984741211
2023-08-07,54.939998626708984
2023-08-08,54.61000061035156
2023-08-09,54.11000061035156
2023-08-10,54.16999816894531
2023-08-11,53.939998626708984
2023-08-14,54.279998779296875
2023-08-15,53.63999938964844
2023-08-16,53.15999984741211
2023-08-17,52.560001373291016
2023-08-18,52.560001373291016
2023-08-21,53.060001373291016
2023-08-22,53.0099983215332
2023-08-23,53.650001525878906
2023-08-24,52.689998626708984
2023-08-25,53.029998779296875
2023-08-28,53.400001525878906
2023-08-29,54.38999938964844
2023-08-30,54.599998474121094
2023-08-31,54.70000076293945
2023-09-01,54.7400016784668
2023-09-05,54.63999938964844
2023-09-06,54.40999984741211
2023-09-07,54.27000045776367
2023-09-08,54.279998779296875
2023-09-11,54.7599983215332
2023-09-12,54.40999984741211
2023-09-13,54.349998474121094
2023-09-14,54.70000076293945
2023-09-15,54.029998779296875
2023-09-18,53.88999938964844
2023-09-19,53.7400016784668
2023-09-20,53.13999938964844
2023-09-21,52.099998474121094
2023-09-22,52.0099983215332
2023-09-25,52.2400016784668
2023-09-26,51.560001373291016
2023-09-27,51.779998779296875
2023-09-28,52.27000045776367
2023-09-29,52.130001068115234
2023-10-02,52.119998931884766
2023-10-03,51.189998626708984
2023-10-04,51.619998931884766
2023-10-05,51.54999923706055
2023-10-06,52.38999938964844
2023-10-09,52.59000015258789
2023-10-10,53.040000915527344
2023-10-11,53.279998779296875
2023-10-12,52.84000015258789
2023-10-13,52.31999969482422
2023-10-16,52.939998626708984
2023-10-17,53.0099983215332
2023-10-18,52.11000061035156
2023-10-19,51.650001525878906
2023-10-20,50.970001220703125
2023-10-23,51.04999923706055
2023-10-24,51.470001220703125
2023-10-25,50.439998626708984
2023-10-26,49.68000030517578
2023-10-27,49.630001068115234
2023-10-30,50.2400016784668
2023-10-31,50.470001220703125
2023-11-01,51.08000183105469
2023-11-02,52.119998931884766
2023-11-03,52.849998474121094
2023-11-06,52.84000015258789
2023-11-07,53.130001068115234
2023-11-08,53.209999084472656
2023-11-09,52.7599983215332
2023-11-10,53.63999938964844
2023-11-13,53.75
2023-11-14,55.02000045776367
2023-11-15,55.060001373291016
2023-11-16,55.0
2023-11-17,55.220001220703125
2023-11-20,55.7599983215332
2023-11-21,55.560001373291016
2023-11-22,55.779998779296875
2023-11-24,55.84000015258789
2023-11-27,55.720001220703125
2023-11-28,55.77000045776367
2023-11-29,55.84000015258789
2023-11-30,55.93000030517578
2023-12-01,56.369998931884766
2023-12-04,56.02000045776367
2023-12-05,55.880001068115234
2023-12-06,55.66999816894531
2023-12-07,56.20000076293945
2023-12-08,56.599998474121094
2023-12-11,56.88999938964844
2023-12-12,57.2599983215332
2023-12-13,58.08000183105469
2023-12-14,58.5099983215332
2023-12-15,54.310001373291016
2023-12-18,54.54999923706055
2023-12-19,55.0
2023-12-20,54.150001525878906
2023-12-21,54.900001525878906
2023-12-22,55.0099983215332
2023-12-26,55.27000045776367
2023-12-27,55.459999084472656
2023-12-28,55.400001525878906
2023-12-29,55.099998474121094
2024-01-02,54.369998931884766
2024-01-03,53.70000076293945
2024-01-04,53.68000030517578
2024-01-05,53.810001373291016
2024-01-08,54.65999984741211
2024-01-09,54.63999938964844
2024-01-10,55.02000045776367
2024-01-11,55.09000015258789
2024-01-12,55.029998779296875
2024-01-16,54.75
2024-01-17,54.45000076293945
2024-01-18,55.060001373291016
2024-01-19,55.790000915527344
2024-01-22,56.0
2024-01-23,56.0099983215332
2024-01-24,56.22999954223633
2024-01-25,56.43000030517578
2024-01-26,56.4900016784668
2024-01-29,57.150001525878906
2024-01-30,56.9900016784668
2024-01-31,56.02000045776367
2024-02-01,56.689998626708984
2024-02-02,57.7400016784668
2024-02-05,57.47999954223633
2024-02-06,57.599998474121094
2024-02-07,58.22999954223633
2024-02-08,58.54999923706055
2024-02-09,58.95000076293945
2024-02-12,58.849998474121094
2024-02-13,57.84000015258789
2024-02-14,58.77000045776367
2024-02-15,59.2400016784668
2024-02-16,58.779998779296875
2024-02-20,58.279998779296875
2024-02-21,58.220001220703125
2024-02-22,59.709999084472656
2024-02-23,59.63999938964844
2024-02-26,59.619998931884766
2024-02-27,59.810001373291016
2024-02-28,59.66999816894531
2024-02-29,60.060001373291016
2024-03-01,60.869998931884766
2024-03-04,60.79999923706055
2024-03-05,59.88999938964844
2024-03-06,60.279998779296875
2024-03-07,61.189998626708984
2024-03-08,60.619998931884766
2024-03-11,60.209999084472656
2024-03-12,60.95000076293945
2024-03-13,60.880001068115234
2024-03-14,60.650001525878906
2024-03-15,60.130001068115234
2024-03-18,60.5
2024-03-19,60.810001373291016
2024-03-20,61.63999938964844
2024-03-21,62.13999938964844
2024-03-22,61.970001220703125
2024-03-25,61.900001525878906
2024-03-26,61.779998779296875
2024-03-27,62.0
2024-03-28,61.880001068115234
2024-04-01,61.88999938964844
2024-04-02,61.349998474121094
2024-04-03,61.75
2024-04-04,60.959999084472656
2024-04-05,61.83000183105469
2024-04-08,61.849998474121094
2024-04-09,61.849998474121094
2024-04-10,61.36000061035156
2024-04-11,61.900001525878906
2024-04-12,60.84000015258789
2024-04-15,59.88999938964844
2024-04-16,59.91999816894531
2024-04-17,59.5099983215332
2024-04-18,59.2599983215332
2024-04-19,58.310001373291016
2024-04-22,58.790000915527344
2024-04-23,59.90999984741211
2024-04-24,59.7599983215332
2024-04-25,59.380001068115234
2024-04-26,60.15999984741211
2024-04-29,60.279998779296875
2024-04-30,59.150001525878906
2024-05-01,59.029998779296875
2024-05-02,59.61000061035156
2024-05-03,60.279998779296875
2024-05-06,61.209999084472656
2024-05-07,61.290000915527344
2024-05-08,61.16999816894531
2024-05-09,61.38999938964844
2024-05-10,61.40999984741211
2024-05-13,61.2599983215332
2024-05-14,61.63999938964844
2024-05-15,62.5
2024-05-16,62.13999938964844
2024-05-17,62.22999954223633
2024-05-20,62.5
2024-05-21,62.560001373291016
2024-05-22,62.27000045776367
2024-05-23,61.869998931884766
2024-05-24,62.439998626708984
2024-05-28,62.439998626708984
2024-05-29,61.88999938964844
2024-05-30,61.34000015258789
2024-05-31,61.5099983215332
2024-06-03,61.56999969482422
2024-06-04,61.560001373291016
2024-06-05,62.65999984741211
2024-06-06,62.650001525878906
2024-06-07,62.43000030517578
2024-06-10,62.83000183105469
2024-06-11,62.880001068115234
2024-06-12,63.58000183105469
2024-06-13,63.58000183105469
2024-06-14,63.5099983215332
2024-06-17,64.16000366210938
2024-06-18,64.19000244140625
2024-06-20,64.0199966430664
2024-06-21,63.90999984741211
2024-06-24,63.72999954223633
2024-06-25,64.16999816894531
2024-06-26,64.2699966430664
2024-06-27,64.4000015258789
2024-06-28,64.0999984741211
2024-07-01,64.25
2024-07-02,64.68000030517578
2024-07-03,65.08000183105469
2024-07-05,65.58000183105469
2024-07-08,65.56999969482422
2024-07-09,65.4800033569336
2024-07-10,66.05000305175781
2024-07-11,65.45999908447266
2024-07-12,65.69000244140625
2024-07-15,65.87999725341797
2024-07-16,66.3499984741211
2024-07-17,64.66000366210938
2024-07-18,64.18000030517578
2024-07-19,63.91999816894531
2024-07-22,64.69000244140625
2024-07-23,64.8499984741211
2024-07-24,62.790000915527344
2024-07-25,62.40999984741211
2024-07-26,63.06999969482422
2024-07-29,63.09000015258789
2024-07-30,62.72999954223633
2024-07-31,64.0199966430664
2024-08-01,62.939998626708984
2024-08-02,61.29999923706055
2024-08-05,59.66999816894531
2024-08-06,60.4900016784668
2024-08-07,59.93000030517578
2024-08-08,61.709999084472656
2024-08-09,62.099998474121094
2024-08-12,62.0
2024-08-13,63.13999938964844
2024-08-14,63.310001373291016
2024-08-15,64.61000061035156
2024-08-16,64.56999969482422
2024-08-19,65.2699966430664
2024-08-20,65.04000091552734
2024-08-21,65.37000274658203
2024-08-22,64.69000244140625
2024-08-23,65.4800033569336
2024-08-26,65.12000274658203
2024-08-27,65.20999908447266
2024-08-28,64.69000244140625
2024-08-29,64.83000183105469
2024-08-30,65.4000015258789
2024-09-03,63.63999938964844
2024-09-04,63.52000045776367
2024-09-05,63.34000015258789
2024-09-06,62.0
2024-09-09,62.7400016784668
2024-09-10,63.0099983215332
2024-09-11,64.01000213623047
2024-09-12,64.7300033569336
2024-09-13,65.2699966430664
2024-09-16,65.4000015258789
2024-09-17,65.54000091552734
2024-09-18,65.37000274658203
2024-09-19,66.80999755859375
2024-09-20,66.68000030517578
2024-09-23,66.9000015258789
2024-09-24,67.2300033569336
2024-09-25,67.12000274658203
2024-09-26,67.44999694824219
2024-09-27,67.23999786376953
2024-09-30,67.31999969482422
2024-10-01,66.79000091552734
2024-10-02,66.83999633789062
2024-10-03,66.63999938964844
2024-10-04,67.52999877929688
2024-10-07,66.94000244140625
2024-10-08,67.63999938964844
2024-10-09,68.12000274658203
2024-10-10,68.05999755859375
2024-10-11,68.61000061035156
2024-10-14,68.9800033569336
2024-10-15,68.16999816894531
2024-10-16,68.37999725341797
2024-10-17,68.44000244140625
2024-10-18,68.81999969482422
2024-10-21,68.68000030517578
2024-10-22,68.58999633789062
2024-10-23,67.75
2024-10-24,68.06999969482422
2024-10-25,68.16000366210938
2024-10-28,68.27999877929688
2024-10-29,68.6500015258789
2024-10-30,68.51000213623047
2024-10-31,67.0
2024-11-01,67.38999938964844
2024-11-04,67.18000030517578
2024-11-05,68.08000183105469
2024-11-06,69.87999725341797
2024-11-07,70.54000091552734
2024-11-08,70.91000366210938
2024-11-11,71.4000015258789
2024-11-12,71.13999938964844
2024-11-13,71.01000213623047
2024-11-14,70.37000274658203
2024-11-15,69.20999908447266
2024-11-18,69.55000305175781
2024-11-19,70.06999969482422
2024-11-20,70.23999786376953
2024-11-21,70.30000305175781
