Date,OLGAX
2022-09-08,47.720001220703125
2022-09-09,48.470001220703125
2022-09-12,48.849998474121094
2022-09-13,46.81999969482422
2022-09-14,46.939998626708984
2022-09-15,46.529998779296875
2022-09-16,46.279998779296875
2022-09-19,46.59000015258789
2022-09-20,46.209999084472656
2022-09-21,45.52000045776367
2022-09-22,45.09000015258789
2022-09-23,44.45000076293945
2022-09-26,44.16999816894531
2022-09-27,44.220001220703125
2022-09-28,45.04999923706055
2022-09-29,44.11000061035156
2022-09-30,43.41999816894531
2022-10-03,44.40999984741211
2022-10-04,45.66999816894531
2022-10-05,45.619998931884766
2022-10-06,45.27000045776367
2022-10-07,43.90999984741211
2022-10-10,43.66999816894531
2022-10-11,43.439998626708984
2022-10-12,43.380001068115234
2022-10-13,44.310001373291016
2022-10-14,43.150001525878906
2022-10-17,44.2599983215332
2022-10-18,44.619998931884766
2022-10-19,44.290000915527344
2022-10-20,44.0099983215332
2022-10-21,44.939998626708984
2022-10-24,45.54999923706055
2022-10-25,46.2599983215332
2022-10-26,45.689998626708984
2022-10-27,45.470001220703125
2022-10-28,46.470001220703125
2022-10-31,46.060001373291016
2022-11-01,45.72999954223633
2022-11-02,44.58000183105469
2022-11-03,44.18000030517578
2022-11-04,44.59000015258789
2022-11-07,45.0099983215332
2022-11-08,45.22999954223633
2022-11-09,44.2599983215332
2022-11-10,46.52000045776367
2022-11-11,46.95000076293945
2022-11-14,46.59000015258789
2022-11-15,46.970001220703125
2022-11-16,46.630001068115234
2022-11-17,46.52000045776367
2022-11-18,46.709999084472656
2022-11-21,46.369998931884766
2022-11-22,47.02000045776367
2022-11-23,47.349998474121094
2022-11-25,47.310001373291016
2022-11-28,46.70000076293945
2022-11-29,46.5099983215332
2022-11-30,48.029998779296875
2022-12-01,48.02000045776367
2022-12-02,48.060001373291016
2022-12-05,47.16999816894531
2022-12-06,46.459999084472656
2022-12-07,46.47999954223633
2022-12-08,46.86000061035156
2022-12-09,46.349998474121094
2022-12-12,46.90999984741211
2022-12-13,45.779998779296875
2022-12-14,45.54999923706055
2022-12-15,44.400001525878906
2022-12-16,44.04999923706055
2022-12-19,43.66999816894531
2022-12-20,43.68000030517578
2022-12-21,44.290000915527344
2022-12-22,43.58000183105469
2022-12-23,43.75
2022-12-27,43.45000076293945
2022-12-28,42.9900016784668
2022-12-29,43.66999816894531
2022-12-30,43.58000183105469
2023-01-03,43.279998779296875
2023-01-04,43.470001220703125
2023-01-05,42.9900016784668
2023-01-06,43.880001068115234
2023-01-09,43.86000061035156
2023-01-10,44.130001068115234
2023-01-11,44.689998626708984
2023-01-12,44.810001373291016
2023-01-13,45.119998931884766
2023-01-17,45.06999969482422
2023-01-18,44.470001220703125
2023-01-19,43.97999954223633
2023-01-20,44.900001525878906
2023-01-23,45.45000076293945
2023-01-24,45.38999938964844
2023-01-25,45.380001068115234
2023-01-26,45.93000030517578
2023-01-27,46.16999816894531
2023-01-30,45.470001220703125
2023-01-31,46.27000045776367
2023-02-01,46.939998626708984
2023-02-02,47.939998626708984
2023-02-03,47.220001220703125
2023-02-06,46.849998474121094
2023-02-07,47.4900016784668
2023-02-08,46.83000183105469
2023-02-09,46.459999084472656
2023-02-10,46.27000045776367
2023-02-13,46.86000061035156
2023-02-14,47.11000061035156
2023-02-15,47.470001220703125
2023-02-16,46.5
2023-02-17,46.25
2023-02-21,45.2599983215332
2023-02-22,45.31999969482422
2023-02-23,45.619998931884766
2023-02-24,44.97999954223633
2023-02-27,45.220001220703125
2023-02-28,45.18000030517578
2023-03-01,44.88999938964844
2023-03-02,45.220001220703125
2023-03-03,46.15999984741211
2023-03-06,46.150001525878906
2023-03-07,45.5099983215332
2023-03-08,45.63999938964844
2023-03-09,44.439998626708984
2023-03-10,43.540000915527344
2023-03-13,43.65999984741211
2023-03-14,44.66999816894531
2023-03-15,44.52000045776367
2023-03-16,45.560001373291016
2023-03-17,45.13999938964844
2023-03-20,45.34000015258789
2023-03-21,46.189998626708984
2023-03-22,45.439998626708984
2023-03-23,45.77000045776367
2023-03-24,45.810001373291016
2023-03-27,45.72999954223633
2023-03-28,45.58000183105469
2023-03-29,46.34000015258789
2023-03-30,46.68000030517578
2023-03-31,47.529998779296875
2023-04-03,47.52000045776367
2023-04-04,47.2599983215332
2023-04-05,46.66999816894531
2023-04-06,46.95000076293945
2023-04-10,46.90999984741211
2023-04-11,46.7599983215332
2023-04-12,46.459999084472656
2023-04-13,47.33000183105469
2023-04-14,47.29999923706055
2023-04-17,47.380001068115234
2023-04-18,47.47999954223633
2023-04-19,47.560001373291016
2023-04-20,47.209999084472656
2023-04-21,47.2400016784668
2023-04-24,47.119998931884766
2023-04-25,46.099998474121094
2023-04-26,46.34000015258789
2023-04-27,47.279998779296875
2023-04-28,47.630001068115234
2023-05-01,47.540000915527344
2023-05-02,47.25
2023-05-03,46.970001220703125
2023-05-04,46.7400016784668
2023-05-05,47.689998626708984
2023-05-08,47.79999923706055
2023-05-09,47.63999938964844
2023-05-10,48.11000061035156
2023-05-11,48.13999938964844
2023-05-12,48.04999923706055
2023-05-15,48.290000915527344
2023-05-16,48.18000030517578
2023-05-17,48.81999969482422
2023-05-18,49.59000015258789
2023-05-19,49.41999816894531
2023-05-22,49.5099983215332
2023-05-23,48.720001220703125
2023-05-24,48.459999084472656
2023-05-25,49.47999954223633
2023-05-26,50.38999938964844
2023-05-30,50.5099983215332
2023-05-31,50.220001220703125
2023-06-01,50.849998474121094
2023-06-02,51.380001068115234
2023-06-05,51.38999938964844
2023-06-06,51.40999984741211
2023-06-07,50.54999923706055
2023-06-08,51.11000061035156
2023-06-09,51.31999969482422
2023-06-12,52.15999984741211
2023-06-13,52.529998779296875
2023-06-14,52.849998474121094
2023-06-15,53.560001373291016
2023-06-16,53.20000076293945
2023-06-20,53.15999984741211
2023-06-21,52.66999816894531
2023-06-22,53.16999816894531
2023-06-23,52.75
2023-06-26,52.08000183105469
2023-06-27,52.75
2023-06-28,52.88999938964844
2023-06-29,52.86000061035156
2023-06-30,53.65999984741211
2023-07-03,53.599998474121094
2023-07-05,53.63999938964844
2023-07-06,53.119998931884766
2023-07-07,53.0
2023-07-10,53.06999969482422
2023-07-11,53.40999984741211
2023-07-12,54.09000015258789
2023-07-13,54.88999938964844
2023-07-14,54.86000061035156
2023-07-17,55.31999969482422
2023-07-18,55.849998474121094
2023-07-19,55.75
2023-07-20,54.540000915527344
2023-07-21,54.36000061035156
2023-07-24,54.40999984741211
2023-07-25,54.72999954223633
2023-07-26,54.54999923706055
2023-07-27,54.459999084472656
2023-07-28,55.43000030517578
2023-07-31,55.529998779296875
2023-08-01,55.310001373291016
2023-08-02,54.060001373291016
2023-08-03,54.099998474121094
2023-08-04,53.779998779296875
2023-08-07,54.27000045776367
2023-08-08,53.91999816894531
2023-08-09,53.2599983215332
2023-08-10,53.38999938964844
2023-08-11,53.06999969482422
2023-08-14,53.7400016784668
2023-08-15,53.2400016784668
2023-08-16,52.689998626708984
2023-08-17,52.06999969482422
2023-08-18,52.029998779296875
2023-08-21,52.779998779296875
2023-08-22,52.7599983215332
2023-08-23,53.59000015258789
2023-08-24,52.529998779296875
2023-08-25,52.90999984741211
2023-08-28,53.25
2023-08-29,54.36000061035156
2023-08-30,54.689998626708984
2023-08-31,54.93000030517578
2023-09-01,54.9900016784668
2023-09-05,55.04999923706055
2023-09-06,54.709999084472656
2023-09-07,54.52000045776367
2023-09-08,54.59000015258789
2023-09-11,55.16999816894531
2023-09-12,54.380001068115234
2023-09-13,54.540000915527344
2023-09-14,54.810001373291016
2023-09-15,53.869998931884766
2023-09-18,53.7599983215332
2023-09-19,53.630001068115234
2023-09-20,52.869998931884766
2023-09-21,51.75
2023-09-22,51.68000030517578
2023-09-25,51.970001220703125
2023-09-26,51.16999816894531
2023-09-27,51.27000045776367
2023-09-28,51.709999084472656
2023-09-29,51.63999938964844
2023-10-02,51.97999954223633
2023-10-03,50.93000030517578
2023-10-04,51.63999938964844
2023-10-05,51.59000015258789
2023-10-06,52.5099983215332
2023-10-09,52.70000076293945
2023-10-10,53.0
2023-10-11,53.400001525878906
2023-10-12,53.150001525878906
2023-10-13,52.41999816894531
2023-10-16,53.08000183105469
2023-10-17,52.970001220703125
2023-10-18,52.029998779296875
2023-10-19,51.689998626708984
2023-10-20,50.90999984741211
2023-10-23,51.099998474121094
2023-10-24,51.61000061035156
2023-10-25,50.380001068115234
2023-10-26,49.25
2023-10-27,49.5099983215332
2023-10-30,50.15999984741211
2023-10-31,50.369998931884766
2023-11-01,51.34000015258789
2023-11-02,52.29999923706055
2023-11-03,52.959999084472656
2023-11-06,53.2599983215332
2023-11-07,53.7599983215332
2023-11-08,54.0
2023-11-09,53.54999923706055
2023-11-10,53.54999923706055
2023-11-13,54.560001373291016
2023-11-14,55.619998931884766
2023-11-15,55.470001220703125
2023-11-16,55.66999816894531
2023-11-17,55.75
2023-11-20,56.400001525878906
2023-11-21,56.119998931884766
2023-11-22,56.40999984741211
2023-11-24,56.349998474121094
2023-11-27,56.34000015258789
2023-11-28,56.38999938964844
2023-11-29,56.29999923706055
2023-11-30,56.22999954223633
2023-12-01,56.439998626708984
2023-12-04,55.810001373291016
2023-12-05,55.959999084472656
2023-12-06,55.619998931884766
2023-12-07,56.29999923706055
2023-12-08,56.709999084472656
2023-12-11,56.83000183105469
2023-12-12,57.16999816894531
2023-12-13,57.7599983215332
2023-12-14,57.56999969482422
2023-12-15,57.83000183105469
2023-12-18,58.34000015258789
2023-12-19,58.65999984741211
2023-12-20,57.779998779296875
2023-12-21,58.45000076293945
2023-12-22,58.400001525878906
2023-12-26,58.619998931884766
2023-12-27,58.810001373291016
2023-12-28,58.790000915527344
2023-12-29,58.790000915527344
2024-01-02,57.56999969482422
2024-01-03,57.08000183105469
2024-01-04,56.869998931884766
2024-01-05,57.04999923706055
2024-01-08,58.27000045776367
2024-01-09,58.45000076293945
2024-01-10,59.130001068115234
2024-01-11,59.36000061035156
2024-01-12,59.5099983215332
2024-01-16,59.45000076293945
2024-01-17,59.099998474121094
2024-01-18,59.79999923706055
2024-01-19,60.689998626708984
2024-01-22,60.849998474121094
2024-01-23,60.9900016784668
2024-01-24,61.4900016784668
2024-01-25,61.68000030517578
2024-01-26,61.66999816894531
2024-01-29,62.45000076293945
2024-01-30,62.22999954223633
2024-01-31,61.040000915527344
2024-02-01,62.029998779296875
2024-02-02,63.79999923706055
2024-02-05,63.83000183105469
2024-02-06,63.68000030517578
2024-02-07,64.69000244140625
2024-02-08,64.87999725341797
2024-02-09,65.58999633789062
2024-02-12,65.12999725341797
2024-02-13,64.16000366210938
2024-02-14,65.33999633789062
2024-02-15,65.48999786376953
2024-02-16,65.01000213623047
2024-02-20,64.1500015258789
2024-02-21,63.83000183105469
2024-02-22,66.05000305175781
2024-02-23,65.88999938964844
2024-02-26,65.87000274658203
2024-02-27,65.94000244140625
2024-02-28,65.69000244140625
2024-02-29,66.44999694824219
2024-03-01,67.48999786376953
2024-03-04,67.47000122070312
2024-03-05,66.26000213623047
2024-03-06,66.62000274658203
2024-03-07,67.66999816894531
2024-03-08,66.76000213623047
2024-03-11,66.02999877929688
2024-03-12,67.5
2024-03-13,67.31999969482422
2024-03-14,67.33999633789062
2024-03-15,66.38999938964844
2024-03-18,66.91999816894531
2024-03-19,67.31999969482422
2024-03-20,68.19000244140625
2024-03-21,68.55000305175781
2024-03-22,68.7300033569336
2024-03-25,68.44999694824219
2024-03-26,68.18000030517578
2024-03-27,68.02999877929688
2024-03-28,67.88999938964844
2024-04-01,68.04000091552734
2024-04-02,67.61000061035156
2024-04-03,68.0199966430664
2024-04-04,67.05000305175781
2024-04-05,68.3499984741211
2024-04-08,68.12000274658203
2024-04-09,67.91999816894531
2024-04-10,67.62000274658203
2024-04-11,68.47000122070312
2024-04-12,67.37000274658203
2024-04-15,66.08000183105469
2024-04-16,66.22000122070312
2024-04-17,65.44999694824219
2024-04-18,65.04000091552734
2024-04-19,63.31999969482422
2024-04-22,63.900001525878906
2024-04-23,65.20999908447266
2024-04-24,64.91000366210938
2024-04-25,64.41999816894531
2024-04-26,65.66999816894531
2024-04-29,65.62999725341797
2024-04-30,64.61000061035156
2024-05-01,64.27999877929688
2024-05-02,65.0
2024-05-03,66.05999755859375
2024-05-06,67.30000305175781
2024-05-07,67.23999786376953
2024-05-08,67.0199966430664
2024-05-09,67.19000244140625
2024-05-10,67.23999786376953
2024-05-13,67.06999969482422
2024-05-14,67.54000091552734
2024-05-15,68.80000305175781
2024-05-16,68.27999877929688
2024-05-17,68.36000061035156
2024-05-20,68.91999816894531
2024-05-21,69.08999633789062
2024-05-22,68.86000061035156
2024-05-23,68.80999755859375
2024-05-24,69.47000122070312
2024-05-28,69.75
2024-05-29,69.4000015258789
2024-05-30,68.22000122070312
2024-05-31,68.22000122070312
2024-06-03,68.43000030517578
2024-06-04,68.4800033569336
2024-06-05,69.95999908447266
2024-06-06,69.86000061035156
2024-06-07,69.77999877929688
2024-06-10,70.19999694824219
2024-06-11,70.51000213623047
2024-06-12,71.72000122070312
2024-06-13,72.18000030517578
2024-06-14,72.31999969482422
2024-06-17,73.05000305175781
2024-06-18,73.30000305175781
2024-06-20,72.75
2024-06-21,72.5999984741211
2024-06-24,71.76000213623047
2024-06-25,72.7300033569336
2024-06-26,72.94000244140625
2024-06-27,73.0999984741211
2024-06-28,72.61000061035156
2024-07-01,73.0
2024-07-02,73.48999786376953
2024-07-03,74.1500015258789
2024-07-05,74.91999816894531
2024-07-08,74.98999786376953
2024-07-09,75.0
2024-07-10,75.68000030517578
2024-07-11,74.23999786376953
2024-07-12,74.5199966430664
2024-07-15,74.47000122070312
2024-07-16,74.45999908447266
2024-07-17,71.7699966430664
2024-07-18,71.33999633789062
2024-07-19,71.05000305175781
2024-07-22,72.25
2024-07-23,72.45999908447266
2024-07-24,69.62999725341797
2024-07-25,68.7300033569336
2024-07-26,69.33000183105469
2024-07-29,69.37000274658203
2024-07-30,68.41000366210938
2024-07-31,70.58000183105469
2024-08-01,69.37999725341797
2024-08-02,67.62999725341797
2024-08-05,65.68000030517578
2024-08-06,66.69000244140625
2024-08-07,66.0
2024-08-08,68.02999877929688
2024-08-09,68.70999908447266
2024-08-12,68.87000274658203
2024-08-13,70.44999694824219
2024-08-14,70.77999877929688
2024-08-15,72.16999816894531
2024-08-16,72.11000061035156
2024-08-19,72.94999694824219
2024-08-20,72.91000366210938
2024-08-21,73.2699966430664
2024-08-22,72.29000091552734
2024-08-23,72.98999786376953
2024-08-26,72.37000274658203
2024-08-27,72.56999969482422
2024-08-28,71.88999938964844
2024-08-29,71.7300033569336
2024-08-30,72.69000244140625
2024-09-03,70.41000366210938
2024-09-04,70.18000030517578
2024-09-05,70.08000183105469
2024-09-06,68.44000244140625
2024-09-09,69.31999969482422
2024-09-10,69.91000366210938
2024-09-11,71.4800033569336
2024-09-12,72.38999938964844
2024-09-13,72.72000122070312
2024-09-16,72.66999816894531
2024-09-17,72.7300033569336
2024-09-18,72.44999694824219
2024-09-19,74.11000061035156
2024-09-20,74.0199966430664
2024-09-23,74.12000274658203
2024-09-24,74.37999725341797
2024-09-25,74.48999786376953
2024-09-26,74.56999969482422
2024-09-27,73.98999786376953
2024-09-30,74.27999877929688
2024-10-01,73.48999786376953
2024-10-02,73.52999877929688
2024-10-03,73.55000305175781
2024-10-04,74.33000183105469
2024-10-07,73.72000122070312
2024-10-08,74.87999725341797
2024-10-09,75.38999938964844
2024-10-10,75.30000305175781
2024-10-11,75.75
2024-10-14,76.2300033569336
2024-10-15,75.33999633789062
2024-10-16,75.5199966430664
2024-10-17,75.69000244140625
2024-10-18,76.30000305175781
2024-10-21,76.4800033569336
2024-10-22,76.45999908447266
2024-10-23,75.37000274658203
2024-10-24,75.69999694824219
2024-10-25,75.9000015258789
2024-10-28,75.93000030517578
2024-10-29,76.37000274658203
2024-10-30,75.94000244140625
2024-10-31,73.97000122070312
2024-11-01,74.55999755859375
2024-11-04,74.27999877929688
2024-11-05,75.30999755859375
2024-11-06,77.04000091552734
2024-11-07,78.12000274658203
2024-11-08,78.38999938964844
2024-11-11,78.52999877929688
2024-11-12,78.62999725341797
2024-11-13,78.62999725341797
2024-11-14,78.05999755859375
2024-11-15,76.44000244140625
2024-11-18,76.62000274658203
2024-11-19,77.55000305175781
2024-11-20,77.58000183105469
2024-11-21,77.8499984741211
