Date,NPFCX
2022-06-30,45.38999938964844
2022-07-01,45.619998931884766
2022-07-05,45.529998779296875
2022-07-06,45.5099983215332
2022-07-07,46.439998626708984
2022-07-08,46.459999084472656
2022-07-11,45.61000061035156
2022-07-12,45.220001220703125
2022-07-13,45.189998626708984
2022-07-14,44.900001525878906
2022-07-15,45.720001220703125
2022-07-18,45.61000061035156
2022-07-19,46.849998474121094
2022-07-20,47.02000045776367
2022-07-21,47.75
2022-07-22,47.2599983215332
2022-07-25,47.290000915527344
2022-07-26,46.68000030517578
2022-07-27,47.88999938964844
2022-07-28,48.40999984741211
2022-07-29,49.06999969482422
2022-08-01,48.90999984741211
2022-08-02,48.58000183105469
2022-08-03,49.209999084472656
2022-08-04,49.47999954223633
2022-08-05,49.13999938964844
2022-08-08,49.27000045776367
2022-08-09,48.81999969482422
2022-08-10,49.970001220703125
2022-08-11,49.88999938964844
2022-08-12,50.630001068115234
2022-08-15,50.75
2022-08-16,50.630001068115234
2022-08-17,50.220001220703125
2022-08-18,50.15999984741211
2022-08-19,49.439998626708984
2022-08-22,48.43000030517578
2022-08-23,48.459999084472656
2022-08-24,48.65999984741211
2022-08-25,49.290000915527344
2022-08-26,47.79999923706055
2022-08-29,47.41999816894531
2022-08-30,46.959999084472656
2022-08-31,46.68000030517578
2022-09-01,46.45000076293945
2022-09-02,46.08000183105469
2022-09-06,45.91999816894531
2022-09-07,46.66999816894531
2022-09-08,47.099998474121094
2022-09-09,48.04999923706055
2022-09-12,48.529998779296875
2022-09-13,46.630001068115234
2022-09-14,46.849998474121094
2022-09-15,46.38999938964844
2022-09-16,45.959999084472656
2022-09-19,46.209999084472656
2022-09-20,45.65999984741211
2022-09-21,44.86000061035156
2022-09-22,44.31999969482422
2022-09-23,43.29999923706055
2022-09-26,42.84000015258789
2022-09-27,42.900001525878906
2022-09-28,43.849998474121094
2022-09-29,42.939998626708984
2022-09-30,42.540000915527344
2022-10-03,43.290000915527344
2022-10-04,44.810001373291016
2022-10-05,44.619998931884766
2022-10-06,44.16999816894531
2022-10-07,43.0
2022-10-10,42.65999984741211
2022-10-11,42.119998931884766
2022-10-12,42.11000061035156
2022-10-13,42.86000061035156
2022-10-14,41.869998931884766
2022-10-17,43.06999969482422
2022-10-18,43.459999084472656
2022-10-19,43.06999969482422
2022-10-20,42.68000030517578
2022-10-21,43.56999969482422
2022-10-24,43.650001525878906
2022-10-25,44.529998779296875
2022-10-26,44.59000015258789
2022-10-27,44.13999938964844
2022-10-28,44.7400016784668
2022-10-31,44.45000076293945
2022-11-01,44.58000183105469
2022-11-02,43.61000061035156
2022-11-03,43.31999969482422
2022-11-04,44.36000061035156
2022-11-07,44.65999984741211
2022-11-08,44.959999084472656
2022-11-09,44.130001068115234
2022-11-10,46.54999923706055
2022-11-11,47.33000183105469
2022-11-14,46.91999816894531
2022-11-15,47.459999084472656
2022-11-16,47.060001373291016
2022-11-17,46.84000015258789
2022-11-18,46.91999816894531
2022-11-21,46.5099983215332
2022-11-22,47.040000915527344
2022-11-23,47.5
2022-11-25,47.56999969482422
2022-11-28,46.93000030517578
2022-11-29,47.02000045776367
2022-11-30,48.54999923706055
2022-12-01,48.720001220703125
2022-12-02,48.70000076293945
2022-12-05,47.880001068115234
2022-12-06,47.31999969482422
2022-12-07,47.16999816894531
2022-12-08,47.560001373291016
2022-12-09,47.41999816894531
2022-12-12,47.70000076293945
2022-12-13,48.099998474121094
2022-12-14,47.9900016784668
2022-12-15,45.25
2022-12-16,44.7599983215332
2022-12-19,44.40999984741211
2022-12-20,44.439998626708984
2022-12-21,45.0099983215332
2022-12-22,44.43000030517578
2022-12-23,44.52000045776367
2022-12-27,44.33000183105469
2022-12-28,43.900001525878906
2022-12-29,44.709999084472656
2022-12-30,44.47999954223633
2023-01-03,44.459999084472656
2023-01-04,44.97999954223633
2023-01-05,44.619998931884766
2023-01-06,45.61000061035156
2023-01-09,45.849998474121094
2023-01-10,46.08000183105469
2023-01-11,46.52000045776367
2023-01-12,46.880001068115234
2023-01-13,47.2400016784668
2023-01-17,47.25
2023-01-18,46.880001068115234
2023-01-19,46.599998474121094
2023-01-20,47.27000045776367
2023-01-23,47.689998626708984
2023-01-24,47.650001525878906
2023-01-25,47.7400016784668
2023-01-26,48.150001525878906
2023-01-27,48.20000076293945
2023-01-30,47.70000076293945
2023-01-31,48.16999816894531
2023-02-01,48.63999938964844
2023-02-02,49.150001525878906
2023-02-03,48.810001373291016
2023-02-06,48.400001525878906
2023-02-07,48.86000061035156
2023-02-08,48.4900016784668
2023-02-09,48.29999923706055
2023-02-10,48.130001068115234
2023-02-13,48.66999816894531
2023-02-14,48.83000183105469
2023-02-15,48.869998931884766
2023-02-16,48.380001068115234
2023-02-17,48.220001220703125
2023-02-21,47.40999984741211
2023-02-22,47.27000045776367
2023-02-23,47.40999984741211
2023-02-24,46.790000915527344
2023-02-27,47.220001220703125
2023-02-28,47.09000015258789
2023-03-01,47.25
2023-03-02,47.470001220703125
2023-03-03,48.16999816894531
2023-03-06,48.029998779296875
2023-03-07,47.29999923706055
2023-03-08,47.31999969482422
2023-03-09,46.68000030517578
2023-03-10,46.09000015258789
2023-03-13,46.0
2023-03-14,46.81999969482422
2023-03-15,45.95000076293945
2023-03-16,46.689998626708984
2023-03-17,46.25
2023-03-20,46.70000076293945
2023-03-21,47.380001068115234
2023-03-22,47.0
2023-03-23,47.349998474121094
2023-03-24,47.220001220703125
2023-03-27,47.38999938964844
2023-03-28,47.400001525878906
2023-03-29,48.04999923706055
2023-03-30,48.40999984741211
2023-03-31,48.95000076293945
2023-04-03,49.040000915527344
2023-04-04,48.86000061035156
2023-04-05,48.52000045776367
2023-04-06,48.650001525878906
2023-04-10,48.630001068115234
2023-04-11,48.779998779296875
2023-04-12,48.779998779296875
2023-04-13,49.5
2023-04-14,49.36000061035156
2023-04-17,49.38999938964844
2023-04-18,49.540000915527344
2023-04-19,49.369998931884766
2023-04-20,49.13999938964844
2023-04-21,49.31999969482422
2023-04-24,49.29999923706055
2023-04-25,48.52000045776367
2023-04-26,48.34000015258789
2023-04-27,49.08000183105469
2023-04-28,49.43000030517578
2023-05-01,49.41999816894531
2023-05-02,49.0
2023-05-03,48.970001220703125
2023-05-04,48.68000030517578
2023-05-05,49.33000183105469
2023-05-08,49.439998626708984
2023-05-09,49.22999954223633
2023-05-10,49.33000183105469
2023-05-11,49.220001220703125
2023-05-12,49.099998474121094
2023-05-15,49.400001525878906
2023-05-16,49.099998474121094
2023-05-17,49.470001220703125
2023-05-18,49.79999923706055
2023-05-19,49.86000061035156
2023-05-22,50.029998779296875
2023-05-23,49.290000915527344
2023-05-24,48.790000915527344
2023-05-25,49.040000915527344
2023-05-26,49.75
2023-05-30,49.470001220703125
2023-05-31,49.130001068115234
2023-06-01,49.68000030517578
2023-06-02,50.36000061035156
2023-06-05,50.22999954223633
2023-06-06,50.38999938964844
2023-06-07,50.06999969482422
2023-06-08,50.41999816894531
2023-06-09,50.40999984741211
2023-06-12,50.90999984741211
2023-06-13,51.34000015258789
2023-06-14,51.4900016784668
2023-06-15,52.11000061035156
2023-06-16,51.959999084472656
2023-06-20,51.56999969482422
2023-06-21,51.36000061035156
2023-06-22,51.380001068115234
2023-06-23,50.849998474121094
2023-06-26,50.63999938964844
2023-06-27,51.16999816894531
2023-06-28,51.25
2023-06-29,51.290000915527344
2023-06-30,51.88999938964844
2023-07-03,51.88999938964844
2023-07-05,51.72999954223633
2023-07-06,50.97999954223633
2023-07-07,51.060001373291016
2023-07-10,51.349998474121094
2023-07-11,51.75
2023-07-12,52.34000015258789
2023-07-13,53.060001373291016
2023-07-14,53.04999923706055
2023-07-17,53.16999816894531
2023-07-18,53.45000076293945
2023-07-19,53.36000061035156
2023-07-20,52.810001373291016
2023-07-21,52.83000183105469
2023-07-24,52.77000045776367
2023-07-25,53.0099983215332
2023-07-26,52.91999816894531
2023-07-27,52.709999084472656
2023-07-28,53.369998931884766
2023-07-31,53.369998931884766
2023-08-01,53.11000061035156
2023-08-02,52.209999084472656
2023-08-03,52.08000183105469
2023-08-04,51.939998626708984
2023-08-07,52.41999816894531
2023-08-08,52.290000915527344
2023-08-09,52.04999923706055
2023-08-10,52.130001068115234
2023-08-11,51.81999969482422
2023-08-14,51.900001525878906
2023-08-15,51.31999969482422
2023-08-16,50.95000076293945
2023-08-17,50.5
2023-08-18,50.47999954223633
2023-08-21,50.84000015258789
2023-08-22,50.790000915527344
2023-08-23,51.38999938964844
2023-08-24,50.599998474121094
2023-08-25,50.88999938964844
2023-08-28,51.2400016784668
2023-08-29,52.11000061035156
2023-08-30,52.150001525878906
2023-08-31,52.029998779296875
2023-09-01,52.0
2023-09-05,51.79999923706055
2023-09-06,51.560001373291016
2023-09-07,51.33000183105469
2023-09-08,51.349998474121094
2023-09-11,51.7599983215332
2023-09-12,51.5099983215332
2023-09-13,51.40999984741211
2023-09-14,51.779998779296875
2023-09-15,51.36000061035156
2023-09-18,51.150001525878906
2023-09-19,51.06999969482422
2023-09-20,50.709999084472656
2023-09-21,49.849998474121094
2023-09-22,49.790000915527344
2023-09-25,49.77000045776367
2023-09-26,49.15999984741211
2023-09-27,49.2400016784668
2023-09-28,49.59000015258789
2023-09-29,49.4900016784668
2023-10-02,49.22999954223633
2023-10-03,48.529998779296875
2023-10-04,48.880001068115234
2023-10-05,48.90999984741211
2023-10-06,49.58000183105469
2023-10-09,49.619998931884766
2023-10-10,50.119998931884766
2023-10-11,50.369998931884766
2023-10-12,50.099998474121094
2023-10-13,49.689998626708984
2023-10-16,50.119998931884766
2023-10-17,50.13999938964844
2023-10-18,49.2599983215332
2023-10-19,48.779998779296875
2023-10-20,48.279998779296875
2023-10-23,48.369998931884766
2023-10-24,48.599998474121094
2023-10-25,48.029998779296875
2023-10-26,47.47999954223633
2023-10-27,47.2599983215332
2023-10-30,47.7599983215332
2023-10-31,47.849998474121094
2023-11-01,48.290000915527344
2023-11-02,49.27000045776367
2023-11-03,49.79999923706055
2023-11-06,49.90999984741211
2023-11-07,49.9900016784668
2023-11-08,50.11000061035156
2023-11-09,49.7599983215332
2023-11-10,50.31999969482422
2023-11-13,50.38999938964844
2023-11-14,51.47999954223633
2023-11-15,51.54999923706055
2023-11-16,51.5099983215332
2023-11-17,51.81999969482422
2023-11-20,52.25
2023-11-21,52.08000183105469
2023-11-22,52.18000030517578
2023-11-24,52.349998474121094
2023-11-27,52.15999984741211
2023-11-28,52.15999984741211
2023-11-29,52.16999816894531
2023-11-30,52.209999084472656
2023-12-01,52.52000045776367
2023-12-04,52.189998626708984
2023-12-05,52.04999923706055
2023-12-06,51.939998626708984
2023-12-07,52.22999954223633
2023-12-08,52.47999954223633
2023-12-11,52.779998779296875
2023-12-12,53.04999923706055
2023-12-13,53.779998779296875
2023-12-14,51.54999923706055
2023-12-15,51.54999923706055
2023-12-18,51.70000076293945
2023-12-19,52.099998474121094
2023-12-20,51.41999816894531
2023-12-21,52.029998779296875
2023-12-22,52.06999969482422
2023-12-26,52.25
2023-12-27,52.540000915527344
2023-12-28,52.4900016784668
2023-12-29,52.380001068115234
2024-01-02,51.790000915527344
2024-01-03,51.2599983215332
2024-01-04,51.349998474121094
2024-01-05,51.290000915527344
2024-01-08,51.90999984741211
2024-01-09,51.709999084472656
2024-01-10,51.97999954223633
2024-01-11,51.939998626708984
2024-01-12,52.06999969482422
2024-01-16,51.650001525878906
2024-01-17,51.2400016784668
2024-01-18,51.72999954223633
2024-01-19,52.220001220703125
2024-01-22,52.25
2024-01-23,52.279998779296875
2024-01-24,52.58000183105469
2024-01-25,52.68000030517578
2024-01-26,52.84000015258789
2024-01-29,53.290000915527344
2024-01-30,53.22999954223633
2024-01-31,52.560001373291016
2024-02-01,53.18000030517578
2024-02-02,53.529998779296875
2024-02-05,53.529998779296875
2024-02-06,53.63999938964844
2024-02-07,53.93000030517578
2024-02-08,53.9900016784668
2024-02-09,54.36000061035156
2024-02-12,54.2599983215332
2024-02-13,53.470001220703125
2024-02-14,54.06999969482422
2024-02-15,54.65999984741211
2024-02-16,54.529998779296875
2024-02-20,54.2599983215332
2024-02-21,54.27000045776367
2024-02-22,55.36000061035156
2024-02-23,55.33000183105469
2024-02-26,55.279998779296875
2024-02-27,55.33000183105469
2024-02-28,55.16999816894531
2024-02-29,55.209999084472656
2024-03-01,55.869998931884766
2024-03-04,55.84000015258789
2024-03-05,55.2400016784668
2024-03-06,55.619998931884766
2024-03-07,56.41999816894531
2024-03-08,56.0
2024-03-11,55.779998779296875
2024-03-12,56.40999984741211
2024-03-13,56.43000030517578
2024-03-14,56.22999954223633
2024-03-15,55.779998779296875
2024-03-18,56.060001373291016
2024-03-19,56.20000076293945
2024-03-20,56.77000045776367
2024-03-21,56.97999954223633
2024-03-22,56.79999923706055
2024-03-25,56.650001525878906
2024-03-26,56.619998931884766
2024-03-27,56.790000915527344
2024-03-28,56.66999816894531
2024-04-01,56.599998474121094
2024-04-02,56.29999923706055
2024-04-03,56.59000015258789
2024-04-04,55.9900016784668
2024-04-05,56.470001220703125
2024-04-08,56.599998474121094
2024-04-09,56.61000061035156
2024-04-10,56.119998931884766
2024-04-11,56.40999984741211
2024-04-12,55.43000030517578
2024-04-15,54.81999969482422
2024-04-16,54.619998931884766
2024-04-17,54.41999816894531
2024-04-18,54.290000915527344
2024-04-19,53.689998626708984
2024-04-22,54.150001525878906
2024-04-23,55.08000183105469
2024-04-24,55.060001373291016
2024-04-25,54.790000915527344
2024-04-26,55.34000015258789
2024-04-29,55.5
2024-04-30,54.68000030517578
2024-05-01,54.650001525878906
2024-05-02,55.09000015258789
2024-05-03,55.59000015258789
2024-05-06,56.27000045776367
2024-05-07,56.38999938964844
2024-05-08,56.36000061035156
2024-05-09,56.63999938964844
2024-05-10,56.83000183105469
2024-05-13,56.869998931884766
2024-05-14,57.220001220703125
2024-05-15,57.869998931884766
2024-05-16,57.68000030517578
2024-05-17,57.70000076293945
2024-05-20,57.880001068115234
2024-05-21,57.88999938964844
2024-05-22,57.630001068115234
2024-05-23,57.31999969482422
2024-05-24,57.720001220703125
2024-05-28,57.560001373291016
2024-05-29,56.93000030517578
2024-05-30,56.72999954223633
2024-05-31,56.9900016784668
2024-06-03,57.16999816894531
2024-06-04,57.099998474121094
2024-06-05,58.0
2024-06-06,58.099998474121094
2024-06-07,57.790000915527344
2024-06-10,57.939998626708984
2024-06-11,57.709999084472656
2024-06-12,58.31999969482422
2024-06-13,58.18000030517578
2024-06-14,57.91999816894531
2024-06-17,58.369998931884766
2024-06-18,58.4900016784668
2024-06-20,58.5
2024-06-21,58.2400016784668
2024-06-24,58.27000045776367
2024-06-25,58.54999923706055
2024-06-26,58.43000030517578
2024-06-27,58.41999816894531
2024-06-28,58.16999816894531
2024-07-01,58.41999816894531
2024-07-02,58.68000030517578
2024-07-03,59.18000030517578
2024-07-05,59.689998626708984
2024-07-08,59.68000030517578
2024-07-09,59.5
2024-07-10,60.11000061035156
2024-07-11,59.81999969482422
2024-07-12,60.119998931884766
2024-07-15,60.029998779296875
2024-07-16,60.209999084472656
2024-07-17,59.08000183105469
2024-07-18,58.599998474121094
2024-07-19,58.290000915527344
2024-07-22,58.880001068115234
2024-07-23,58.970001220703125
2024-07-24,57.52000045776367
2024-07-25,57.06999969482422
2024-07-26,57.68000030517578
2024-07-29,57.709999084472656
2024-07-30,57.54999923706055
2024-07-31,58.470001220703125
2024-08-01,57.599998474121094
2024-08-02,56.470001220703125
2024-08-05,55.119998931884766
2024-08-06,55.72999954223633
2024-08-07,55.40999984741211
2024-08-08,56.83000183105469
2024-08-09,57.15999984741211
2024-08-12,57.060001373291016
2024-08-13,58.040000915527344
2024-08-14,58.150001525878906
2024-08-15,59.119998931884766
2024-08-16,59.209999084472656
2024-08-19,59.77000045776367
2024-08-20,59.650001525878906
2024-08-21,59.86000061035156
2024-08-22,59.4900016784668
2024-08-23,60.119998931884766
2024-08-26,59.849998474121094
2024-08-27,60.04999923706055
2024-08-28,59.720001220703125
2024-08-29,59.849998474121094
2024-08-30,60.25
2024-09-03,58.880001068115234
2024-09-04,58.709999084472656
2024-09-05,58.5099983215332
2024-09-06,57.5
2024-09-09,58.06999969482422
2024-09-10,58.099998474121094
2024-09-11,58.869998931884766
2024-09-12,59.47999954223633
2024-09-13,59.75
2024-09-16,59.88999938964844
2024-09-17,59.88999938964844
2024-09-18,59.630001068115234
2024-09-19,60.86000061035156
2024-09-20,60.4900016784668
2024-09-23,60.599998474121094
2024-09-24,61.09000015258789
2024-09-25,60.9900016784668
2024-09-26,61.720001220703125
2024-09-27,61.5099983215332
2024-09-30,61.40999984741211
2024-10-01,61.029998779296875
2024-10-02,61.04999923706055
2024-10-03,60.720001220703125
2024-10-04,61.22999954223633
2024-10-07,60.93000030517578
2024-10-08,61.25
2024-10-09,61.560001373291016
2024-10-10,61.400001525878906
2024-10-11,61.72999954223633
2024-10-14,61.959999084472656
2024-10-15,61.08000183105469
2024-10-16,61.16999816894531
2024-10-17,61.40999984741211
2024-10-18,61.720001220703125
2024-10-21,61.439998626708984
2024-10-22,61.369998931884766
2024-10-23,60.70000076293945
2024-10-24,60.90999984741211
2024-10-25,60.90999984741211
2024-10-28,61.029998779296875
2024-10-29,61.130001068115234
2024-10-30,60.81999969482422
2024-10-31,59.84000015258789
2024-11-01,60.119998931884766
2024-11-04,60.09000015258789
2024-11-05,60.81999969482422
2024-11-06,61.36000061035156
2024-11-07,61.95000076293945
2024-11-08,61.880001068115234
2024-11-11,62.11000061035156
2024-11-12,61.45000076293945
2024-11-13,61.290000915527344
2024-11-14,60.959999084472656
2024-11-15,60.09000015258789
2024-11-18,60.400001525878906
2024-11-19,60.59000015258789
2024-11-20,60.56999969482422
2024-11-21,60.81999969482422
