Date,NFFFX
2022-07-15,64.8499984741211
2022-07-18,64.8499984741211
2022-07-19,66.16999816894531
2022-07-20,66.2300033569336
2022-07-21,66.80999755859375
2022-07-22,66.1500015258789
2022-07-25,66.27999877929688
2022-07-26,65.75
2022-07-27,67.11000061035156
2022-07-28,67.79000091552734
2022-07-29,68.23999786376953
2022-08-01,68.13999938964844
2022-08-02,67.61000061035156
2022-08-03,68.12000274658203
2022-08-04,68.69999694824219
2022-08-05,68.7300033569336
2022-08-08,68.93000030517578
2022-08-09,68.43000030517578
2022-08-10,69.51000213623047
2022-08-11,69.69999694824219
2022-08-12,70.56999969482422
2022-08-15,70.52999877929688
2022-08-16,70.30000305175781
2022-08-17,69.87000274658203
2022-08-18,69.93000030517578
2022-08-19,68.9000015258789
2022-08-22,67.73999786376953
2022-08-23,68.06999969482422
2022-08-24,68.19999694824219
2022-08-25,69.13999938964844
2022-08-26,67.70999908447266
2022-08-29,67.30000305175781
2022-08-30,66.75
2022-08-31,66.44000244140625
2022-09-01,66.01000213623047
2022-09-02,65.68000030517578
2022-09-06,65.41000366210938
2022-09-07,66.01000213623047
2022-09-08,66.29000091552734
2022-09-09,67.56999969482422
2022-09-12,68.30999755859375
2022-09-13,66.11000061035156
2022-09-14,66.31999969482422
2022-09-15,65.58999633789062
2022-09-16,64.91000366210938
2022-09-19,65.38999938964844
2022-09-20,64.91000366210938
2022-09-21,63.95000076293945
2022-09-22,63.33000183105469
2022-09-23,62.029998779296875
2022-09-26,61.33000183105469
2022-09-27,61.31999969482422
2022-09-28,62.130001068115234
2022-09-29,60.9900016784668
2022-09-30,60.93000030517578
2022-10-03,62.22999954223633
2022-10-04,64.08000183105469
2022-10-05,64.1500015258789
2022-10-06,63.56999969482422
2022-10-07,62.29999923706055
2022-10-10,61.650001525878906
2022-10-11,60.88999938964844
2022-10-12,60.86000061035156
2022-10-13,61.5
2022-10-14,60.540000915527344
2022-10-17,61.90999984741211
2022-10-18,62.29999923706055
2022-10-19,61.58000183105469
2022-10-20,61.349998474121094
2022-10-21,62.380001068115234
2022-10-24,61.650001525878906
2022-10-25,62.38999938964844
2022-10-26,62.59000015258789
2022-10-27,62.13999938964844
2022-10-28,62.630001068115234
2022-10-31,62.439998626708984
2022-11-01,63.13999938964844
2022-11-02,62.45000076293945
2022-11-03,62.09000015258789
2022-11-04,63.970001220703125
2022-11-07,64.37999725341797
2022-11-08,64.7699966430664
2022-11-09,63.81999969482422
2022-11-10,65.93000030517578
2022-11-11,67.30000305175781
2022-11-14,67.05000305175781
2022-11-15,67.91000366210938
2022-11-16,67.18000030517578
2022-11-17,66.87000274658203
2022-11-18,66.91999816894531
2022-11-21,66.4800033569336
2022-11-22,66.94999694824219
2022-11-23,67.26000213623047
2022-11-25,67.30999755859375
2022-11-28,66.4800033569336
2022-11-29,67.08999633789062
2022-11-30,69.04000091552734
2022-12-01,69.0199966430664
2022-12-02,69.11000061035156
2022-12-05,68.33999633789062
2022-12-06,67.83000183105469
2022-12-07,67.5999984741211
2022-12-08,68.23999786376953
2022-12-09,68.0999984741211
2022-12-12,68.26000213623047
2022-12-13,68.63999938964844
2022-12-14,68.80999755859375
2022-12-15,66.43000030517578
2022-12-16,65.97000122070312
2022-12-19,65.69999694824219
2022-12-20,65.83000183105469
2022-12-21,66.5
2022-12-22,65.88999938964844
2022-12-23,66.08999633789062
2022-12-27,66.16000366210938
2022-12-28,65.62999725341797
2022-12-29,66.63999938964844
2022-12-30,66.22000122070312
2023-01-03,66.19999694824219
2023-01-04,66.98999786376953
2023-01-05,66.86000061035156
2023-01-06,67.94000244140625
2023-01-09,68.5999984741211
2023-01-10,68.9000015258789
2023-01-11,69.55000305175781
2023-01-12,69.91000366210938
2023-01-13,70.54000091552734
2023-01-17,70.45999908447266
2023-01-18,70.19999694824219
2023-01-19,70.0199966430664
2023-01-20,70.83000183105469
2023-01-23,71.31999969482422
2023-01-24,71.23999786376953
2023-01-25,71.37999725341797
2023-01-26,71.88999938964844
2023-01-27,71.6500015258789
2023-01-30,70.87999725341797
2023-01-31,71.25
2023-02-01,72.01000213623047
2023-02-02,72.22000122070312
2023-02-03,71.5199966430664
2023-02-06,70.58000183105469
2023-02-07,71.08999633789062
2023-02-08,70.80999755859375
2023-02-09,70.70999908447266
2023-02-10,70.33000183105469
2023-02-13,70.94999694824219
2023-02-14,71.05999755859375
2023-02-15,70.9800033569336
2023-02-16,70.62000274658203
2023-02-17,70.13999938964844
2023-02-21,69.36000061035156
2023-02-22,68.98999786376953
2023-02-23,69.20999908447266
2023-02-24,68.23999786376953
2023-02-27,68.55999755859375
2023-02-28,68.51000213623047
2023-03-01,69.11000061035156
2023-03-02,69.30000305175781
2023-03-03,70.16999816894531
2023-03-06,70.04000091552734
2023-03-07,69.22000122070312
2023-03-08,69.27999877929688
2023-03-09,68.44000244140625
2023-03-10,67.61000061035156
2023-03-13,67.37000274658203
2023-03-14,68.08000183105469
2023-03-15,66.80999755859375
2023-03-16,67.69000244140625
2023-03-17,67.27999877929688
2023-03-20,67.52999877929688
2023-03-21,68.41999816894531
2023-03-22,68.16000366210938
2023-03-23,68.61000061035156
2023-03-24,68.38999938964844
2023-03-27,68.55999755859375
2023-03-28,68.70999908447266
2023-03-29,69.62000274658203
2023-03-30,70.18000030517578
2023-03-31,70.62000274658203
2023-04-03,70.7699966430664
2023-04-04,70.5999984741211
2023-04-05,70.16999816894531
2023-04-06,70.36000061035156
2023-04-10,70.44000244140625
2023-04-11,70.94000244140625
2023-04-12,70.97000122070312
2023-04-13,71.98999786376953
2023-04-14,71.9000015258789
2023-04-17,71.93000030517578
2023-04-18,72.01000213623047
2023-04-19,71.5199966430664
2023-04-20,71.36000061035156
2023-04-21,71.30000305175781
2023-04-24,71.30000305175781
2023-04-25,70.16999816894531
2023-04-26,70.23999786376953
2023-04-27,71.11000061035156
2023-04-28,71.52999877929688
2023-05-01,71.47000122070312
2023-05-02,70.83000183105469
2023-05-03,70.91999816894531
2023-05-04,70.79000091552734
2023-05-05,71.62000274658203
2023-05-08,71.83000183105469
2023-05-09,71.41999816894531
2023-05-10,71.54000091552734
2023-05-11,71.3499984741211
2023-05-12,71.12999725341797
2023-05-15,71.83999633789062
2023-05-16,71.31999969482422
2023-05-17,71.52999877929688
2023-05-18,71.55000305175781
2023-05-19,71.62999725341797
2023-05-22,71.95999908447266
2023-05-23,71.05999755859375
2023-05-24,70.47000122070312
2023-05-25,70.61000061035156
2023-05-26,71.55999755859375
2023-05-30,70.77999877929688
2023-05-31,70.23999786376953
2023-06-01,71.05999755859375
2023-06-02,72.0999984741211
2023-06-05,71.86000061035156
2023-06-06,72.33000183105469
2023-06-07,72.12999725341797
2023-06-08,72.4800033569336
2023-06-09,72.54000091552734
2023-06-12,73.11000061035156
2023-06-13,73.63999938964844
2023-06-14,73.91000366210938
2023-06-15,74.73999786376953
2023-06-16,74.70999908447266
2023-06-20,73.91999816894531
2023-06-21,73.70999908447266
2023-06-22,73.58000183105469
2023-06-23,72.87000274658203
2023-06-26,72.63999938964844
2023-06-27,73.33000183105469
2023-06-28,73.2699966430664
2023-06-29,73.31999969482422
2023-06-30,74.0999984741211
2023-07-03,74.25
2023-07-05,74.11000061035156
2023-07-06,72.91000366210938
2023-07-07,73.05000305175781
2023-07-10,73.25
2023-07-11,73.95999908447266
2023-07-12,74.80999755859375
2023-07-13,75.9000015258789
2023-07-14,75.7300033569336
2023-07-17,75.73999786376953
2023-07-18,75.86000061035156
2023-07-19,75.81999969482422
2023-07-20,75.51000213623047
2023-07-21,75.56999969482422
2023-07-24,75.54000091552734
2023-07-25,76.08000183105469
2023-07-26,76.05000305175781
2023-07-27,75.7699966430664
2023-07-28,76.7699966430664
2023-07-31,76.83000183105469
2023-08-01,76.2300033569336
2023-08-02,74.8499984741211
2023-08-03,74.7699966430664
2023-08-04,74.75
2023-08-07,75.1500015258789
2023-08-08,74.91999816894531
2023-08-09,74.77999877929688
2023-08-10,74.80999755859375
2023-08-11,74.16000366210938
2023-08-14,73.94999694824219
2023-08-15,73.11000061035156
2023-08-16,72.73999786376953
2023-08-17,72.20999908447266
2023-08-18,72.04000091552734
2023-08-21,72.33000183105469
2023-08-22,72.48999786376953
2023-08-23,73.30999755859375
2023-08-24,72.5199966430664
2023-08-25,72.54000091552734
2023-08-28,73.0199966430664
2023-08-29,74.19000244140625
2023-08-30,74.12999725341797
2023-08-31,73.68000030517578
2023-09-01,73.95999908447266
2023-09-05,73.45999908447266
2023-09-06,73.04000091552734
2023-09-07,72.69000244140625
2023-09-08,72.77999877929688
2023-09-11,73.37999725341797
2023-09-12,73.11000061035156
2023-09-13,73.0
2023-09-14,73.3499984741211
2023-09-15,73.04000091552734
2023-09-18,72.80000305175781
2023-09-19,72.5199966430664
2023-09-20,72.0999984741211
2023-09-21,70.91000366210938
2023-09-22,71.06999969482422
2023-09-25,70.9800033569336
2023-09-26,70.16999816894531
2023-09-27,70.20999908447266
2023-09-28,70.45999908447266
2023-09-29,70.58000183105469
2023-10-02,70.11000061035156
2023-10-03,69.12999725341797
2023-10-04,69.3499984741211
2023-10-05,69.30999755859375
2023-10-06,70.19000244140625
2023-10-09,70.11000061035156
2023-10-10,70.81999969482422
2023-10-11,71.22000122070312
2023-10-12,70.88999938964844
2023-10-13,70.37000274658203
2023-10-16,70.7699966430664
2023-10-17,70.79000091552734
2023-10-18,69.75
2023-10-19,69.2699966430664
2023-10-20,68.73999786376953
2023-10-23,68.76000213623047
2023-10-24,69.11000061035156
2023-10-25,68.52999877929688
2023-10-26,67.9000015258789
2023-10-27,67.93000030517578
2023-10-30,68.44999694824219
2023-10-31,68.38999938964844
2023-11-01,68.87999725341797
2023-11-02,69.98999786376953
2023-11-03,70.94999694824219
2023-11-06,71.30999755859375
2023-11-07,71.20999908447266
2023-11-08,71.25
2023-11-09,70.80999755859375
2023-11-10,71.4000015258789
2023-11-13,71.31999969482422
2023-11-14,72.69000244140625
2023-11-15,73.04000091552734
2023-11-16,72.91999816894531
2023-11-17,73.11000061035156
2023-11-20,73.80999755859375
2023-11-21,73.43000030517578
2023-11-22,73.44000244140625
2023-11-24,73.62000274658203
2023-11-27,73.43000030517578
2023-11-28,73.55000305175781
2023-11-29,73.44000244140625
2023-11-30,73.54000091552734
2023-12-01,73.94999694824219
2023-12-04,73.44999694824219
2023-12-05,73.12999725341797
2023-12-06,72.98999786376953
2023-12-07,73.25
2023-12-08,73.47000122070312
2023-12-11,73.69000244140625
2023-12-12,73.81999969482422
2023-12-13,74.68000030517578
2023-12-14,73.33999633789062
2023-12-15,73.36000061035156
2023-12-18,73.44000244140625
2023-12-19,73.87999725341797
2023-12-20,72.95999908447266
2023-12-21,73.83000183105469
2023-12-22,73.7699966430664
2023-12-26,74.12000274658203
2023-12-27,74.5199966430664
2023-12-28,74.75
2023-12-29,74.75
2024-01-02,73.87999725341797
2024-01-03,73.29000091552734
2024-01-04,73.58000183105469
2024-01-05,73.51000213623047
2024-01-08,74.0
2024-01-09,73.62999725341797
2024-01-10,73.83999633789062
2024-01-11,73.95999908447266
2024-01-12,74.31999969482422
2024-01-16,73.56999969482422
2024-01-17,72.62000274658203
2024-01-18,73.08999633789062
2024-01-19,73.6500015258789
2024-01-22,73.3499984741211
2024-01-23,73.55999755859375
2024-01-24,74.06999969482422
2024-01-25,74.19000244140625
2024-01-26,74.4000015258789
2024-01-29,74.68000030517578
2024-01-30,74.26000213623047
2024-01-31,73.77999877929688
2024-02-01,74.63999938964844
2024-02-02,74.66999816894531
2024-02-05,74.56999969482422
2024-02-06,75.23999786376953
2024-02-07,75.51000213623047
2024-02-08,75.33000183105469
2024-02-09,75.7300033569336
2024-02-12,75.66000366210938
2024-02-13,75.05999755859375
2024-02-14,75.55999755859375
2024-02-15,76.08999633789062
2024-02-16,76.2300033569336
2024-02-20,76.0999984741211
2024-02-21,76.19000244140625
2024-02-22,77.2300033569336
2024-02-23,77.04000091552734
2024-02-26,76.9000015258789
2024-02-27,77.16999816894531
2024-02-28,76.69999694824219
2024-02-29,76.77999877929688
2024-03-01,77.4800033569336
2024-03-04,77.5999984741211
2024-03-05,76.87999725341797
2024-03-06,77.51000213623047
2024-03-07,78.29000091552734
2024-03-08,77.95999908447266
2024-03-11,77.9800033569336
2024-03-12,78.72000122070312
2024-03-13,78.73999786376953
2024-03-14,78.58999633789062
2024-03-15,78.01000213623047
2024-03-18,78.13999938964844
2024-03-19,78.0199966430664
2024-03-20,78.79000091552734
2024-03-21,78.94000244140625
2024-03-22,78.58000183105469
2024-03-25,78.44000244140625
2024-03-26,78.38999938964844
2024-03-27,78.61000061035156
2024-03-28,78.62999725341797
2024-04-01,78.68000030517578
2024-04-02,78.70999908447266
2024-04-03,78.9000015258789
2024-04-04,78.37999725341797
2024-04-05,78.93000030517578
2024-04-08,79.12999725341797
2024-04-09,79.29000091552734
2024-04-10,78.9000015258789
2024-04-11,79.04000091552734
2024-04-12,77.5199966430664
2024-04-15,76.7699966430664
2024-04-16,76.18000030517578
2024-04-17,76.02999877929688
2024-04-18,76.13999938964844
2024-04-19,75.38999938964844
2024-04-22,76.0199966430664
2024-04-23,77.18000030517578
2024-04-24,77.37999725341797
2024-04-25,77.06999969482422
2024-04-26,77.98999786376953
2024-04-29,78.33999633789062
2024-04-30,77.3499984741211
2024-05-01,77.36000061035156
2024-05-02,78.16000366210938
2024-05-03,78.83000183105469
2024-05-06,79.52999877929688
2024-05-07,79.51000213623047
2024-05-08,79.41999816894531
2024-05-09,79.44999694824219
2024-05-10,79.72000122070312
2024-05-13,79.88999938964844
2024-05-14,80.41000366210938
2024-05-15,81.22000122070312
2024-05-16,81.22000122070312
2024-05-17,81.44999694824219
2024-05-20,81.66999816894531
2024-05-21,81.37000274658203
2024-05-22,80.87999725341797
2024-05-23,80.38999938964844
2024-05-24,80.70999908447266
2024-05-28,80.62999725341797
2024-05-29,79.56999969482422
2024-05-30,79.2699966430664
2024-05-31,79.27999877929688
2024-06-03,79.7300033569336
2024-06-04,78.87999725341797
2024-06-05,80.2300033569336
2024-06-06,80.61000061035156
2024-06-07,80.12999725341797
2024-06-10,80.19000244140625
2024-06-11,79.75
2024-06-12,80.16999816894531
2024-06-13,80.1500015258789
2024-06-14,80.04000091552734
2024-06-17,80.30999755859375
2024-06-18,80.51000213623047
2024-06-20,80.62000274658203
2024-06-21,80.31999969482422
2024-06-24,80.22000122070312
2024-06-25,80.44000244140625
2024-06-26,80.27999877929688
2024-06-27,80.2699966430664
2024-06-28,79.91999816894531
2024-07-01,80.13999938964844
2024-07-02,80.05999755859375
2024-07-03,80.95999908447266
2024-07-05,81.58000183105469
2024-07-08,81.3499984741211
2024-07-09,81.41999816894531
2024-07-10,82.02999877929688
2024-07-11,82.01000213623047
2024-07-12,82.55999755859375
2024-07-15,82.26000213623047
2024-07-16,82.06999969482422
2024-07-17,80.95999908447266
2024-07-18,80.38999938964844
2024-07-19,79.95999908447266
2024-07-22,80.5199966430664
2024-07-23,80.3499984741211
2024-07-24,78.86000061035156
2024-07-25,78.30999755859375
2024-07-26,79.01000213623047
2024-07-29,78.83000183105469
2024-07-30,78.38999938964844
2024-07-31,79.5999984741211
2024-08-01,78.37999725341797
2024-08-02,77.33999633789062
2024-08-05,75.72000122070312
2024-08-06,76.30999755859375
2024-08-07,76.33999633789062
2024-08-08,78.08000183105469
2024-08-09,78.37999725341797
2024-08-12,78.4000015258789
2024-08-13,79.4000015258789
2024-08-14,79.48999786376953
2024-08-15,80.58000183105469
2024-08-16,80.79000091552734
2024-08-19,81.63999938964844
2024-08-20,81.41000366210938
2024-08-21,81.54000091552734
2024-08-22,81.04000091552734
2024-08-23,81.83000183105469
2024-08-26,81.7699966430664
2024-08-27,81.9000015258789
2024-08-28,81.33999633789062
2024-08-29,81.4800033569336
2024-08-30,82.0199966430664
2024-09-03,80.23999786376953
2024-09-04,80.04000091552734
2024-09-05,80.13999938964844
2024-09-06,79.02999877929688
2024-09-09,79.41000366210938
2024-09-10,79.31999969482422
2024-09-11,80.3499984741211
2024-09-12,81.0999984741211
2024-09-13,81.41000366210938
2024-09-16,81.6500015258789
2024-09-17,81.88999938964844
2024-09-18,81.63999938964844
2024-09-19,82.86000061035156
2024-09-20,82.76000213623047
2024-09-23,82.9000015258789
2024-09-24,83.94000244140625
2024-09-25,83.87000274658203
2024-09-26,85.55000305175781
2024-09-27,85.80000305175781
2024-09-30,85.44999694824219
2024-10-01,85.31999969482422
2024-10-02,85.94000244140625
2024-10-03,85.19999694824219
2024-10-04,85.83999633789062
2024-10-07,85.81999969482422
2024-10-08,85.02999877929688
2024-10-09,84.80999755859375
2024-10-10,84.77999877929688
2024-10-11,85.12999725341797
2024-10-14,85.22000122070312
2024-10-15,83.69000244140625
2024-10-16,83.80999755859375
2024-10-17,83.6500015258789
2024-10-18,84.4800033569336
2024-10-21,83.98999786376953
2024-10-22,83.73999786376953
2024-10-23,83.19999694824219
2024-10-24,83.20999908447266
2024-10-25,83.22000122070312
2024-10-28,83.4000015258789
2024-10-29,83.44000244140625
2024-10-30,83.02999877929688
2024-10-31,81.94000244140625
2024-11-01,82.27999877929688
2024-11-04,82.62000274658203
2024-11-05,83.4800033569336
2024-11-06,83.16000366210938
2024-11-07,83.9000015258789
2024-11-08,83.13999938964844
2024-11-11,82.93000030517578
2024-11-12,81.83999633789062
2024-11-13,81.19000244140625
2024-11-14,80.80999755859375
2024-11-15,80.0199966430664
2024-11-18,80.41999816894531
2024-11-19,80.76000213623047
2024-11-20,80.83000183105469
2024-11-21,80.6500015258789
