Date,RFNHX
2022-07-05,58.88999938964844
2022-07-06,58.970001220703125
2022-07-07,59.93000030517578
2022-07-08,59.86000061035156
2022-07-11,59.099998474121094
2022-07-12,58.68000030517578
2022-07-13,58.40999984741211
2022-07-14,58.02000045776367
2022-07-15,59.27000045776367
2022-07-18,59.099998474121094
2022-07-19,60.779998779296875
2022-07-20,61.0
2022-07-21,61.45000076293945
2022-07-22,60.83000183105469
2022-07-25,61.09000015258789
2022-07-26,60.470001220703125
2022-07-27,61.86000061035156
2022-07-28,62.41999816894531
2022-07-29,63.0099983215332
2022-08-01,62.849998474121094
2022-08-02,62.470001220703125
2022-08-03,63.25
2022-08-04,63.369998931884766
2022-08-05,63.400001525878906
2022-08-08,63.4900016784668
2022-08-09,63.11000061035156
2022-08-10,64.48999786376953
2022-08-11,64.52999877929688
2022-08-12,65.52999877929688
2022-08-15,65.55000305175781
2022-08-16,65.61000061035156
2022-08-17,64.98999786376953
2022-08-18,65.25
2022-08-19,64.41999816894531
2022-08-22,63.27000045776367
2022-08-23,63.20000076293945
2022-08-24,63.459999084472656
2022-08-25,64.33000183105469
2022-08-26,62.34000015258789
2022-08-29,61.97999954223633
2022-08-30,61.2599983215332
2022-08-31,60.900001525878906
2022-09-01,60.81999969482422
2022-09-02,60.43000030517578
2022-09-06,60.11000061035156
2022-09-07,61.04999923706055
2022-09-08,61.58000183105469
2022-09-09,62.630001068115234
2022-09-12,63.20000076293945
2022-09-13,60.720001220703125
2022-09-14,60.630001068115234
2022-09-15,60.119998931884766
2022-09-16,59.65999984741211
2022-09-19,60.02000045776367
2022-09-20,59.29999923706055
2022-09-21,58.33000183105469
2022-09-22,57.75
2022-09-23,56.5099983215332
2022-09-26,55.77000045776367
2022-09-27,55.68000030517578
2022-09-28,56.95000076293945
2022-09-29,55.970001220703125
2022-09-30,55.38999938964844
2022-10-03,56.97999954223633
2022-10-04,58.880001068115234
2022-10-05,58.790000915527344
2022-10-06,58.310001373291016
2022-10-07,56.88999938964844
2022-10-10,56.38999938964844
2022-10-11,55.93000030517578
2022-10-12,55.83000183105469
2022-10-13,57.02000045776367
2022-10-14,55.65999984741211
2022-10-17,56.970001220703125
2022-10-18,57.52000045776367
2022-10-19,57.150001525878906
2022-10-20,56.77000045776367
2022-10-21,58.029998779296875
2022-10-24,58.5099983215332
2022-10-25,59.56999969482422
2022-10-26,59.47999954223633
2022-10-27,59.18000030517578
2022-10-28,60.189998626708984
2022-10-31,59.86000061035156
2022-11-01,59.880001068115234
2022-11-02,58.599998474121094
2022-11-03,58.220001220703125
2022-11-04,59.310001373291016
2022-11-07,59.939998626708984
2022-11-08,60.369998931884766
2022-11-09,59.20000076293945
2022-11-10,62.25
2022-11-11,62.790000915527344
2022-11-14,62.20000076293945
2022-11-15,62.720001220703125
2022-11-16,62.150001525878906
2022-11-17,61.939998626708984
2022-11-18,62.22999954223633
2022-11-21,62.02000045776367
2022-11-22,62.77000045776367
2022-11-23,63.13999938964844
2022-11-25,63.22999954223633
2022-11-28,62.27000045776367
2022-11-29,62.33000183105469
2022-11-30,64.1500015258789
2022-12-01,64.12000274658203
2022-12-02,64.0999984741211
2022-12-05,63.0099983215332
2022-12-06,62.25
2022-12-07,62.18000030517578
2022-12-08,62.630001068115234
2022-12-09,62.36000061035156
2022-12-12,63.11000061035156
2022-12-13,63.59000015258789
2022-12-14,63.369998931884766
2022-12-15,61.880001068115234
2022-12-16,59.959999084472656
2022-12-19,59.5099983215332
2022-12-20,59.650001525878906
2022-12-21,60.54999923706055
2022-12-22,59.810001373291016
2022-12-23,60.150001525878906
2022-12-27,60.060001373291016
2022-12-28,59.36000061035156
2022-12-29,60.279998779296875
2022-12-30,60.099998474121094
2023-01-03,59.88999938964844
2023-01-04,60.41999816894531
2023-01-05,59.880001068115234
2023-01-06,61.31999969482422
2023-01-09,61.38999938964844
2023-01-10,61.68000030517578
2023-01-11,62.380001068115234
2023-01-12,62.779998779296875
2023-01-13,63.04999923706055
2023-01-17,62.86000061035156
2023-01-18,62.130001068115234
2023-01-19,61.7599983215332
2023-01-20,62.790000915527344
2023-01-23,63.380001068115234
2023-01-24,63.310001373291016
2023-01-25,63.45000076293945
2023-01-26,64.02999877929688
2023-01-27,63.93000030517578
2023-01-30,63.209999084472656
2023-01-31,64.05000305175781
2023-02-01,64.69000244140625
2023-02-02,65.26000213623047
2023-02-03,64.52999877929688
2023-02-06,64.0999984741211
2023-02-07,64.87999725341797
2023-02-08,64.29000091552734
2023-02-09,63.779998779296875
2023-02-10,63.81999969482422
2023-02-13,64.5199966430664
2023-02-14,64.52999877929688
2023-02-15,64.69000244140625
2023-02-16,63.91999816894531
2023-02-17,63.70000076293945
2023-02-21,62.529998779296875
2023-02-22,62.400001525878906
2023-02-23,62.650001525878906
2023-02-24,62.02000045776367
2023-02-27,62.36000061035156
2023-02-28,62.279998779296875
2023-03-01,62.349998474121094
2023-03-02,62.79999923706055
2023-03-03,63.81999969482422
2023-03-06,63.65999984741211
2023-03-07,62.68000030517578
2023-03-08,62.810001373291016
2023-03-09,61.720001220703125
2023-03-10,60.630001068115234
2023-03-13,60.31999969482422
2023-03-14,61.27000045776367
2023-03-15,60.15999984741211
2023-03-16,61.150001525878906
2023-03-17,60.529998779296875
2023-03-20,61.119998931884766
2023-03-21,61.88999938964844
2023-03-22,61.060001373291016
2023-03-23,61.22999954223633
2023-03-24,61.36000061035156
2023-03-27,61.58000183105469
2023-03-28,61.59000015258789
2023-03-29,62.380001068115234
2023-03-30,62.77000045776367
2023-03-31,63.47999954223633
2023-04-03,63.849998474121094
2023-04-04,63.400001525878906
2023-04-05,63.150001525878906
2023-04-06,63.290000915527344
2023-04-10,63.5099983215332
2023-04-11,63.790000915527344
2023-04-12,63.630001068115234
2023-04-13,64.43000030517578
2023-04-14,64.19000244140625
2023-04-17,64.31999969482422
2023-04-18,64.52999877929688
2023-04-19,64.33000183105469
2023-04-20,64.08000183105469
2023-04-21,64.1500015258789
2023-04-24,64.19999694824219
2023-04-25,63.29999923706055
2023-04-26,63.060001373291016
2023-04-27,64.06999969482422
2023-04-28,64.62000274658203
2023-05-01,64.58999633789062
2023-05-02,63.790000915527344
2023-05-03,63.54999923706055
2023-05-04,63.0
2023-05-05,64.04000091552734
2023-05-08,64.11000061035156
2023-05-09,63.970001220703125
2023-05-10,64.11000061035156
2023-05-11,63.939998626708984
2023-05-12,63.880001068115234
2023-05-15,64.29000091552734
2023-05-16,63.790000915527344
2023-05-17,64.48999786376953
2023-05-18,65.01000213623047
2023-05-19,64.9800033569336
2023-05-22,65.04000091552734
2023-05-23,64.27999877929688
2023-05-24,63.75
2023-05-25,64.05000305175781
2023-05-26,65.19000244140625
2023-05-30,64.86000061035156
2023-05-31,64.4800033569336
2023-06-01,65.02999877929688
2023-06-02,66.05000305175781
2023-06-05,65.80000305175781
2023-06-06,66.05999755859375
2023-06-07,65.91000366210938
2023-06-08,66.2300033569336
2023-06-09,66.25
2023-06-12,67.01000213623047
2023-06-13,67.4800033569336
2023-06-14,66.5999984741211
2023-06-15,67.4000015258789
2023-06-16,67.0199966430664
2023-06-20,66.5999984741211
2023-06-21,66.5199966430664
2023-06-22,66.58999633789062
2023-06-23,66.02999877929688
2023-06-26,65.93000030517578
2023-06-27,66.75
2023-06-28,66.69999694824219
2023-06-29,66.97000122070312
2023-06-30,67.62999725341797
2023-07-03,67.69999694824219
2023-07-05,67.43000030517578
2023-07-06,66.66999816894531
2023-07-07,66.73999786376953
2023-07-10,67.16999816894531
2023-07-11,67.7300033569336
2023-07-12,68.27999877929688
2023-07-13,68.95999908447266
2023-07-14,68.91000366210938
2023-07-17,69.1500015258789
2023-07-18,69.62999725341797
2023-07-19,69.73999786376953
2023-07-20,69.2300033569336
2023-07-21,69.23999786376953
2023-07-24,69.37999725341797
2023-07-25,69.69999694824219
2023-07-26,69.55999755859375
2023-07-27,69.36000061035156
2023-07-28,70.04000091552734
2023-07-31,70.13999938964844
2023-08-01,70.08999633789062
2023-08-02,69.0199966430664
2023-08-03,68.88999938964844
2023-08-04,68.73999786376953
2023-08-07,69.51000213623047
2023-08-08,69.19999694824219
2023-08-09,68.77999877929688
2023-08-10,68.69999694824219
2023-08-11,68.43000030517578
2023-08-14,68.70999908447266
2023-08-15,67.83999633789062
2023-08-16,67.41999816894531
2023-08-17,66.83000183105469
2023-08-18,66.95999908447266
2023-08-21,67.43000030517578
2023-08-22,67.27999877929688
2023-08-23,68.0199966430664
2023-08-24,66.94999694824219
2023-08-25,67.30000305175781
2023-08-28,67.80000305175781
2023-08-29,68.81999969482422
2023-08-30,68.98999786376953
2023-08-31,68.94000244140625
2023-09-01,68.9000015258789
2023-09-05,68.4800033569336
2023-09-06,68.25
2023-09-07,68.0999984741211
2023-09-08,68.19000244140625
2023-09-11,68.51000213623047
2023-09-12,68.20999908447266
2023-09-13,67.9800033569336
2023-09-14,68.54000091552734
2023-09-15,67.83000183105469
2023-09-18,67.81999969482422
2023-09-19,67.61000061035156
2023-09-20,67.0999984741211
2023-09-21,65.95999908447266
2023-09-22,65.91000366210938
2023-09-25,66.08000183105469
2023-09-26,65.18000030517578
2023-09-27,65.27999877929688
2023-09-28,65.79000091552734
2023-09-29,65.58999633789062
2023-10-02,65.33000183105469
2023-10-03,64.33999633789062
2023-10-04,64.79000091552734
2023-10-05,64.83999633789062
2023-10-06,65.69000244140625
2023-10-09,66.04000091552734
2023-10-10,66.55999755859375
2023-10-11,66.9000015258789
2023-10-12,66.56999969482422
2023-10-13,66.20999908447266
2023-10-16,66.97000122070312
2023-10-17,67.12999725341797
2023-10-18,66.23999786376953
2023-10-19,65.58999633789062
2023-10-20,64.9000015258789
2023-10-23,64.83000183105469
2023-10-24,65.29000091552734
2023-10-25,64.41000366210938
2023-10-26,63.599998474121094
2023-10-27,63.310001373291016
2023-10-30,63.9900016784668
2023-10-31,64.2699966430664
2023-11-01,64.94999694824219
2023-11-02,66.20999908447266
2023-11-03,66.8499984741211
2023-11-06,66.93000030517578
2023-11-07,67.05999755859375
2023-11-08,67.0999984741211
2023-11-09,66.80999755859375
2023-11-10,67.80000305175781
2023-11-13,67.75
2023-11-14,69.12999725341797
2023-11-15,69.2300033569336
2023-11-16,69.12999725341797
2023-11-17,69.4000015258789
2023-11-20,69.98999786376953
2023-11-21,69.7300033569336
2023-11-22,70.04000091552734
2023-11-24,70.20999908447266
2023-11-27,69.9000015258789
2023-11-28,69.87999725341797
2023-11-29,69.9000015258789
2023-11-30,70.19999694824219
2023-12-01,70.76000213623047
2023-12-04,70.33999633789062
2023-12-05,70.08999633789062
2023-12-06,69.69999694824219
2023-12-07,70.18000030517578
2023-12-08,70.5999984741211
2023-12-11,71.23999786376953
2023-12-12,71.72000122070312
2023-12-13,72.77999877929688
2023-12-14,73.23999786376953
2023-12-15,70.16999816894531
2023-12-18,70.48999786376953
2023-12-19,71.01000213623047
2023-12-20,69.91999816894531
2023-12-21,70.77999877929688
2023-12-22,70.9800033569336
2023-12-26,71.31999969482422
2023-12-27,71.52999877929688
2023-12-28,71.5199966430664
2023-12-29,71.30000305175781
2024-01-02,70.7699966430664
2024-01-03,70.06999969482422
2024-01-04,70.02999877929688
2024-01-05,70.05999755859375
2024-01-08,70.91999816894531
2024-01-09,70.77999877929688
2024-01-10,71.05000305175781
2024-01-11,71.06999969482422
2024-01-12,71.16999816894531
2024-01-16,70.77999877929688
2024-01-17,70.3499984741211
2024-01-18,70.9800033569336
2024-01-19,71.77999877929688
2024-01-22,71.91999816894531
2024-01-23,71.97000122070312
2024-01-24,72.25
2024-01-25,72.54000091552734
2024-01-26,72.58000183105469
2024-01-29,73.18000030517578
2024-01-30,73.08999633789062
2024-01-31,72.06999969482422
2024-02-01,72.98999786376953
2024-02-02,73.66999816894531
2024-02-05,73.37000274658203
2024-02-06,73.5199966430664
2024-02-07,74.12999725341797
2024-02-08,74.4000015258789
2024-02-09,74.87999725341797
2024-02-12,74.87999725341797
2024-02-13,73.72000122070312
2024-02-14,74.55999755859375
2024-02-15,75.13999938964844
2024-02-16,74.88999938964844
2024-02-20,74.5199966430664
2024-02-21,74.56999969482422
2024-02-22,76.12999725341797
2024-02-23,76.04000091552734
2024-02-26,75.97000122070312
2024-02-27,76.05000305175781
2024-02-28,75.9000015258789
2024-02-29,76.29000091552734
2024-03-01,77.37999725341797
2024-03-04,77.5
2024-03-05,76.5
2024-03-06,77.05000305175781
2024-03-07,78.18000030517578
2024-03-08,77.48999786376953
2024-03-11,77.23999786376953
2024-03-12,78.0
2024-03-13,77.69999694824219
2024-03-14,77.5
2024-03-15,77.0
2024-03-18,77.36000061035156
2024-03-19,77.66000366210938
2024-03-20,78.56999969482422
2024-03-21,79.30999755859375
2024-03-22,78.9800033569336
2024-03-25,79.04000091552734
2024-03-26,78.88999938964844
2024-03-27,79.3499984741211
2024-03-28,79.30999755859375
2024-04-01,79.37999725341797
2024-04-02,78.75
2024-04-03,79.23999786376953
2024-04-04,78.19999694824219
2024-04-05,79.08999633789062
2024-04-08,79.20999908447266
2024-04-09,79.19000244140625
2024-04-10,78.55999755859375
2024-04-11,79.08999633789062
2024-04-12,77.70999908447266
2024-04-15,76.73999786376953
2024-04-16,76.7300033569336
2024-04-17,76.33000183105469
2024-04-18,76.05000305175781
2024-04-19,75.36000061035156
2024-04-22,75.98999786376953
2024-04-23,77.19999694824219
2024-04-24,77.08999633789062
2024-04-25,76.7699966430664
2024-04-26,77.58999633789062
2024-04-29,77.62999725341797
2024-04-30,76.3499984741211
2024-05-01,76.01000213623047
2024-05-02,76.55999755859375
2024-05-03,77.38999938964844
2024-05-06,78.43000030517578
2024-05-07,78.58999633789062
2024-05-08,78.72000122070312
2024-05-09,79.08999633789062
2024-05-10,79.4000015258789
2024-05-13,79.23999786376953
2024-05-14,79.80000305175781
2024-05-15,80.9800033569336
2024-05-16,80.56999969482422
2024-05-17,80.62999725341797
2024-05-20,80.91000366210938
2024-05-21,80.98999786376953
2024-05-22,80.68000030517578
2024-05-23,80.04000091552734
2024-05-24,80.61000061035156
2024-05-28,80.38999938964844
2024-05-29,79.44000244140625
2024-05-30,78.94999694824219
2024-05-31,79.33000183105469
2024-06-03,79.27999877929688
2024-06-04,79.08999633789062
2024-06-05,80.38999938964844
2024-06-06,80.25
2024-06-07,79.91999816894531
2024-06-10,80.48999786376953
2024-06-11,80.45999908447266
2024-06-12,80.5
2024-06-13,80.88999938964844
2024-06-14,80.80999755859375
2024-06-17,81.6500015258789
2024-06-18,81.77999877929688
2024-06-20,81.58999633789062
2024-06-21,81.23999786376953
2024-06-24,81.11000061035156
2024-06-25,81.29000091552734
2024-06-26,81.16999816894531
2024-06-27,81.19000244140625
2024-06-28,80.93000030517578
2024-07-01,81.08999633789062
2024-07-02,81.5
2024-07-03,82.08999633789062
2024-07-05,82.37000274658203
2024-07-08,82.44000244140625
2024-07-09,82.16000366210938
2024-07-10,83.0199966430664
2024-07-11,82.73999786376953
2024-07-12,83.08999633789062
2024-07-15,83.22000122070312
2024-07-16,83.81999969482422
2024-07-17,82.04000091552734
2024-07-18,81.45999908447266
2024-07-19,81.0199966430664
2024-07-22,81.81999969482422
2024-07-23,82.01000213623047
2024-07-24,79.97000122070312
2024-07-25,79.6500015258789
2024-07-26,80.69999694824219
2024-07-29,80.69000244140625
2024-07-30,80.45999908447266
2024-07-31,82.01000213623047
2024-08-01,80.61000061035156
2024-08-02,78.73999786376953
2024-08-05,76.83999633789062
2024-08-06,77.66999816894531
2024-08-07,77.01000213623047
2024-08-08,79.0199966430664
2024-08-09,79.51000213623047
2024-08-12,79.37999725341797
2024-08-13,80.66000366210938
2024-08-14,80.93000030517578
2024-08-15,82.43000030517578
2024-08-16,82.44999694824219
2024-08-19,83.16000366210938
2024-08-20,82.91999816894531
2024-08-21,83.20999908447266
2024-08-22,82.54000091552734
2024-08-23,83.54000091552734
2024-08-26,83.12999725341797
2024-08-27,83.26000213623047
2024-08-28,82.76000213623047
2024-08-29,82.83000183105469
2024-08-30,83.55999755859375
2024-09-03,81.54000091552734
2024-09-04,81.33000183105469
2024-09-05,80.97000122070312
2024-09-06,79.27999877929688
2024-09-09,80.13999938964844
2024-09-10,80.47000122070312
2024-09-11,81.61000061035156
2024-09-12,82.5199966430664
2024-09-13,83.2699966430664
2024-09-16,83.41999816894531
2024-09-17,83.43000030517578
2024-09-18,82.94000244140625
2024-09-19,84.44000244140625
2024-09-20,84.48999786376953
2024-09-23,84.81999969482422
2024-09-24,85.08000183105469
2024-09-25,84.94000244140625
2024-09-26,85.52999877929688
2024-09-27,85.22000122070312
2024-09-30,85.2300033569336
2024-10-01,84.69999694824219
2024-10-02,84.83000183105469
2024-10-03,84.58999633789062
2024-10-04,85.51000213623047
2024-10-07,84.97000122070312
2024-10-08,85.58999633789062
2024-10-09,86.12999725341797
2024-10-10,85.98999786376953
2024-10-11,86.70999908447266
2024-10-14,87.19999694824219
2024-10-15,86.08000183105469
2024-10-16,86.54000091552734
2024-10-17,86.80000305175781
2024-10-18,86.94000244140625
2024-10-21,86.66999816894531
2024-10-22,86.7300033569336
2024-10-23,85.97000122070312
2024-10-24,86.08999633789062
2024-10-25,86.05999755859375
2024-10-28,86.22000122070312
2024-10-29,86.55000305175781
2024-10-30,86.3499984741211
2024-10-31,84.87999725341797
2024-11-01,85.06999969482422
2024-11-04,84.86000061035156
2024-11-05,86.05999755859375
2024-11-06,87.75
2024-11-07,88.2699966430664
2024-11-08,88.4000015258789
2024-11-11,88.66999816894531
2024-11-12,88.08000183105469
2024-11-13,87.81999969482422
2024-11-14,87.1500015258789
2024-11-15,85.88999938964844
2024-11-18,86.37000274658203
2024-11-19,86.73999786376953
2024-11-20,86.95999908447266
2024-11-21,87.1500015258789
