Date,CAIFX
2023-01-04,63.41999816894531
2023-01-05,63.060001373291016
2023-01-06,64.25
2023-01-09,64.22000122070312
2023-01-10,64.2300033569336
2023-01-11,64.56999969482422
2023-01-12,64.95999908447266
2023-01-13,64.98999786376953
2023-01-17,64.91000366210938
2023-01-18,64.36000061035156
2023-01-19,64.19000244140625
2023-01-20,64.66000366210938
2023-01-23,64.80000305175781
2023-01-24,64.94000244140625
2023-01-25,65.05999755859375
2023-01-26,65.36000061035156
2023-01-27,65.19000244140625
2023-01-30,64.87000274658203
2023-01-31,65.33999633789062
2023-02-01,65.58999633789062
2023-02-02,65.43000030517578
2023-02-03,64.91000366210938
2023-02-06,64.58000183105469
2023-02-07,64.86000061035156
2023-02-08,64.66000366210938
2023-02-09,64.4000015258789
2023-02-10,64.63999938964844
2023-02-13,65.08000183105469
2023-02-14,64.9000015258789
2023-02-15,64.80000305175781
2023-02-16,64.41999816894531
2023-02-17,64.47000122070312
2023-02-21,63.91999816894531
2023-02-22,63.68000030517578
2023-02-23,63.810001373291016
2023-02-24,63.33000183105469
2023-02-27,63.56999969482422
2023-02-28,63.31999969482422
2023-03-01,63.34000015258789
2023-03-02,63.5099983215332
2023-03-03,64.13999938964844
2023-03-06,64.05999755859375
2023-03-07,63.220001220703125
2023-03-08,63.2599983215332
2023-03-09,62.7400016784668
2023-03-10,62.439998626708984
2023-03-13,61.970001220703125
2023-03-14,62.310001373291016
2023-03-15,61.619998931884766
2023-03-16,62.02000045776367
2023-03-17,61.61000061035156
2023-03-20,62.15999984741211
2023-03-21,62.45000076293945
2023-03-22,62.11000061035156
2023-03-23,62.11000061035156
2023-03-24,62.27000045776367
2023-03-27,62.380001068115234
2023-03-28,62.560001373291016
2023-03-29,63.02000045776367
2023-03-30,63.349998474121094
2023-03-31,63.7599983215332
2023-04-03,64.0999984741211
2023-04-04,64.02999877929688
2023-04-05,64.13999938964844
2023-04-06,64.29000091552734
2023-04-10,64.19999694824219
2023-04-11,64.41999816894531
2023-04-12,64.52999877929688
2023-04-13,64.8499984741211
2023-04-14,64.56999969482422
2023-04-17,64.66999816894531
2023-04-18,64.80999755859375
2023-04-19,64.9000015258789
2023-04-20,64.73999786376953
2023-04-21,64.76000213623047
2023-04-24,64.91999816894531
2023-04-25,64.56999969482422
2023-04-26,64.2699966430664
2023-04-27,64.58000183105469
2023-04-28,64.95999908447266
2023-05-01,64.80000305175781
2023-05-02,64.1500015258789
2023-05-03,63.9900016784668
2023-05-04,63.849998474121094
2023-05-05,64.4800033569336
2023-05-08,64.3499984741211
2023-05-09,64.16999816894531
2023-05-10,64.16000366210938
2023-05-11,63.869998931884766
2023-05-12,63.7400016784668
2023-05-15,63.939998626708984
2023-05-16,63.369998931884766
2023-05-17,63.58000183105469
2023-05-18,63.47999954223633
2023-05-19,63.56999969482422
2023-05-22,63.529998779296875
2023-05-23,63.27000045776367
2023-05-24,62.7599983215332
2023-05-25,62.52000045776367
2023-05-26,63.060001373291016
2023-05-30,62.869998931884766
2023-05-31,62.650001525878906
2023-06-01,62.9900016784668
2023-06-02,63.68000030517578
2023-06-05,63.52000045776367
2023-06-06,63.650001525878906
2023-06-07,63.720001220703125
2023-06-08,64.05000305175781
2023-06-09,63.91999816894531
2023-06-12,63.599998474121094
2023-06-13,63.790000915527344
2023-06-14,63.95000076293945
2023-06-15,64.55000305175781
2023-06-16,64.48999786376953
2023-06-20,64.08999633789062
2023-06-21,64.08999633789062
2023-06-22,63.81999969482422
2023-06-23,63.38999938964844
2023-06-26,63.529998779296875
2023-06-27,63.81999969482422
2023-06-28,63.72999954223633
2023-06-29,63.79999923706055
2023-06-30,64.26000213623047
2023-07-03,64.4000015258789
2023-07-05,64.08999633789062
2023-07-06,63.43000030517578
2023-07-07,63.40999984741211
2023-07-10,63.65999984741211
2023-07-11,64.12000274658203
2023-07-12,64.68000030517578
2023-07-13,65.23999786376953
2023-07-14,65.01000213623047
2023-07-17,64.95999908447266
2023-07-18,65.1500015258789
2023-07-19,65.37000274658203
2023-07-20,65.45999908447266
2023-07-21,65.62999725341797
2023-07-24,65.68000030517578
2023-07-25,65.66000366210938
2023-07-26,65.68000030517578
2023-07-27,65.30999755859375
2023-07-28,65.61000061035156
2023-07-31,65.5999984741211
2023-08-01,65.25
2023-08-02,64.58999633789062
2023-08-03,64.30000305175781
2023-08-04,64.37999725341797
2023-08-07,64.75
2023-08-08,64.44999694824219
2023-08-09,64.4800033569336
2023-08-10,64.43000030517578
2023-08-11,64.22000122070312
2023-08-14,64.11000061035156
2023-08-15,63.5099983215332
2023-08-16,63.20000076293945
2023-08-17,62.9900016784668
2023-08-18,63.04999923706055
2023-08-21,63.04999923706055
2023-08-22,62.93000030517578
2023-08-23,63.380001068115234
2023-08-24,62.939998626708984
2023-08-25,63.13999938964844
2023-08-28,63.43000030517578
2023-08-29,64.0999984741211
2023-08-30,64.1500015258789
2023-08-31,63.97999954223633
2023-09-01,63.849998474121094
2023-09-05,63.369998931884766
2023-09-06,63.13999938964844
2023-09-07,63.119998931884766
2023-09-08,63.27000045776367
2023-09-11,62.970001220703125
2023-09-12,62.9900016784668
2023-09-13,63.060001373291016
2023-09-14,63.58000183105469
2023-09-15,63.31999969482422
2023-09-18,63.2599983215332
2023-09-19,63.15999984741211
2023-09-20,63.040000915527344
2023-09-21,62.290000915527344
2023-09-22,62.189998626708984
2023-09-25,62.029998779296875
2023-09-26,61.4900016784668
2023-09-27,61.34000015258789
2023-09-28,61.619998931884766
2023-09-29,61.439998626708984
2023-10-02,60.790000915527344
2023-10-03,60.189998626708984
2023-10-04,60.31999969482422
2023-10-05,60.400001525878906
2023-10-06,60.77000045776367
2023-10-09,61.2400016784668
2023-10-10,61.689998626708984
2023-10-11,61.88999938964844
2023-10-12,61.5
2023-10-13,61.470001220703125
2023-10-16,61.81999969482422
2023-10-17,61.7599983215332
2023-10-18,61.2400016784668
2023-10-19,60.7599983215332
2023-10-20,60.41999816894531
2023-10-23,60.29999923706055
2023-10-24,60.61000061035156
2023-10-25,60.310001373291016
2023-10-26,60.189998626708984
2023-10-27,59.66999816894531
2023-10-30,60.119998931884766
2023-10-31,60.290000915527344
2023-11-01,60.7400016784668
2023-11-02,61.70000076293945
2023-11-03,62.18000030517578
2023-11-06,61.970001220703125
2023-11-07,61.810001373291016
2023-11-08,61.77000045776367
2023-11-09,61.45000076293945
2023-11-10,61.81999969482422
2023-11-13,61.81999969482422
2023-11-14,62.91999816894531
2023-11-15,62.939998626708984
2023-11-16,62.959999084472656
2023-11-17,63.310001373291016
2023-11-20,63.560001373291016
2023-11-21,63.45000076293945
2023-11-22,63.529998779296875
2023-11-24,63.7400016784668
2023-11-27,63.650001525878906
2023-11-28,63.83000183105469
2023-11-29,63.900001525878906
2023-11-30,64.05000305175781
2023-12-01,64.66999816894531
2023-12-04,64.5
2023-12-05,64.33999633789062
2023-12-06,64.19000244140625
2023-12-07,64.3499984741211
2023-12-08,64.47000122070312
2023-12-11,64.88999938964844
2023-12-12,65.08999633789062
2023-12-13,66.05999755859375
2023-12-14,66.61000061035156
2023-12-15,65.25
2023-12-18,65.30000305175781
2023-12-19,65.62000274658203
2023-12-20,65.04000091552734
2023-12-21,65.5199966430664
2023-12-22,65.70999908447266
2023-12-26,65.93000030517578
2023-12-27,66.23999786376953
2023-12-28,66.19999694824219
2023-12-29,66.1500015258789
2024-01-02,66.08000183105469
2024-01-03,65.77999877929688
2024-01-04,65.80000305175781
2024-01-05,65.80000305175781
2024-01-08,66.18000030517578
2024-01-09,65.88999938964844
2024-01-10,65.91000366210938
2024-01-11,65.83000183105469
2024-01-12,66.06999969482422
2024-01-16,65.55000305175781
2024-01-17,65.0999984741211
2024-01-18,65.22000122070312
2024-01-19,65.66999816894531
2024-01-22,65.6500015258789
2024-01-23,65.72000122070312
2024-01-24,65.75
2024-01-25,66.0199966430664
2024-01-26,66.05999755859375
2024-01-29,66.33000183105469
2024-01-30,66.33999633789062
2024-01-31,65.93000030517578
2024-02-01,66.43000030517578
2024-02-02,66.06999969482422
2024-02-05,65.55999755859375
2024-02-06,65.8499984741211
2024-02-07,65.83000183105469
2024-02-08,65.69999694824219
2024-02-09,65.76000213623047
2024-02-12,65.9000015258789
2024-02-13,65.16000366210938
2024-02-14,65.44999694824219
2024-02-15,66.05000305175781
2024-02-16,65.98999786376953
2024-02-20,66.0999984741211
2024-02-21,66.26000213623047
2024-02-22,66.73999786376953
2024-02-23,66.87999725341797
2024-02-26,66.62999725341797
2024-02-27,66.61000061035156
2024-02-28,66.58999633789062
2024-02-29,66.7300033569336
2024-03-01,67.22000122070312
2024-03-04,67.27999877929688
2024-03-05,67.13999938964844
2024-03-06,67.44000244140625
2024-03-07,67.91000366210938
2024-03-08,67.73999786376953
2024-03-11,67.33999633789062
2024-03-12,67.44999694824219
2024-03-13,67.4800033569336
2024-03-14,67.16999816894531
2024-03-15,66.88999938964844
2024-03-18,66.94000244140625
2024-03-19,67.08000183105469
2024-03-20,67.5
2024-03-21,67.7699966430664
2024-03-22,67.5999984741211
2024-03-25,67.56999969482422
2024-03-26,67.48999786376953
2024-03-27,68.06999969482422
2024-03-28,68.16000366210938
2024-04-01,67.87000274658203
2024-04-02,67.72000122070312
2024-04-03,67.69999694824219
2024-04-04,67.26000213623047
2024-04-05,67.37000274658203
2024-04-08,67.4800033569336
2024-04-09,67.68000030517578
2024-04-10,66.83000183105469
2024-04-11,66.87000274658203
2024-04-12,66.12000274658203
2024-04-15,65.69000244140625
2024-04-16,65.37000274658203
2024-04-17,65.43000030517578
2024-04-18,65.41000366210938
2024-04-19,65.56999969482422
2024-04-22,66.04000091552734
2024-04-23,66.5999984741211
2024-04-24,66.62000274658203
2024-04-25,66.5199966430664
2024-04-26,66.6500015258789
2024-04-29,66.94999694824219
2024-04-30,66.22000122070312
2024-05-01,66.16999816894531
2024-05-02,66.56999969482422
2024-05-03,67.05999755859375
2024-05-06,67.41000366210938
2024-05-07,67.58999633789062
2024-05-08,67.66000366210938
2024-05-09,68.0
2024-05-10,68.27999877929688
2024-05-13,68.30999755859375
2024-05-14,68.61000061035156
2024-05-15,69.2300033569336
2024-05-16,69.16999816894531
2024-05-17,69.16000366210938
2024-05-20,69.05999755859375
2024-05-21,69.01000213623047
2024-05-22,68.76000213623047
2024-05-23,68.13999938964844
2024-05-24,68.3499984741211
2024-05-28,68.11000061035156
2024-05-29,67.38999938964844
2024-05-30,67.58999633789062
2024-05-31,68.20999908447266
2024-06-03,68.22000122070312
2024-06-04,68.2300033569336
2024-06-05,68.66999816894531
2024-06-06,68.75
2024-06-07,68.36000061035156
2024-06-10,67.88999938964844
2024-06-11,67.68000030517578
2024-06-12,67.95999908447266
2024-06-13,68.08000183105469
2024-06-14,67.9800033569336
2024-06-17,68.2699966430664
2024-06-18,68.44999694824219
2024-06-20,68.55000305175781
2024-06-21,68.30999755859375
2024-06-24,68.58000183105469
2024-06-25,68.38999938964844
2024-06-26,68.12999725341797
2024-06-27,68.11000061035156
2024-06-28,68.1500015258789
2024-07-01,68.12999725341797
2024-07-02,68.26000213623047
2024-07-03,68.63999938964844
2024-07-05,68.87000274658203
2024-07-08,68.88999938964844
2024-07-09,68.7699966430664
2024-07-10,69.31999969482422
2024-07-11,69.80000305175781
2024-07-12,70.0999984741211
2024-07-15,70.04000091552734
2024-07-16,70.4000015258789
2024-07-17,70.45999908447266
2024-07-18,70.16999816894531
2024-07-19,69.72000122070312
2024-07-22,70.05000305175781
2024-07-23,70.0
2024-07-24,69.52999877929688
2024-07-25,69.72000122070312
2024-07-26,70.31999969482422
2024-07-29,70.33999633789062
2024-07-30,70.43000030517578
2024-07-31,71.0
2024-08-01,70.4800033569336
2024-08-02,70.16000366210938
2024-08-05,68.79000091552734
2024-08-06,69.01000213623047
2024-08-07,68.94999694824219
2024-08-08,69.80999755859375
2024-08-09,69.93000030517578
2024-08-12,69.94999694824219
2024-08-13,70.72000122070312
2024-08-14,70.95999908447266
2024-08-15,71.5199966430664
2024-08-16,71.69999694824219
2024-08-19,72.25
2024-08-20,72.13999938964844
2024-08-21,72.3499984741211
2024-08-22,72.12000274658203
2024-08-23,72.87999725341797
2024-08-26,72.86000061035156
2024-08-27,72.9800033569336
2024-08-28,72.83999633789062
2024-08-29,72.8499984741211
2024-08-30,73.20999908447266
2024-09-03,72.55000305175781
2024-09-04,72.66999816894531
2024-09-05,72.44999694824219
2024-09-06,71.7300033569336
2024-09-09,72.27999877929688
2024-09-10,72.33999633789062
2024-09-11,72.52999877929688
2024-09-12,72.83000183105469
2024-09-13,73.19999694824219
2024-09-16,73.02999877929688
2024-09-17,72.9000015258789
2024-09-18,72.62000274658203
2024-09-19,73.13999938964844
2024-09-20,73.05000305175781
2024-09-23,73.30999755859375
2024-09-24,73.54000091552734
2024-09-25,73.19000244140625
2024-09-26,73.66999816894531
2024-09-27,73.66000366210938
2024-09-30,73.6500015258789
2024-10-01,73.44000244140625
2024-10-02,73.44000244140625
2024-10-03,73.06999969482422
2024-10-04,73.19999694824219
2024-10-07,73.0
2024-10-08,73.06999969482422
2024-10-09,73.33999633789062
2024-10-10,73.19999694824219
2024-10-11,73.55999755859375
2024-10-14,73.83000183105469
2024-10-15,73.5
2024-10-16,73.79000091552734
2024-10-17,73.80999755859375
2024-10-18,73.94000244140625
2024-10-21,73.33999633789062
2024-10-22,73.47000122070312
2024-10-23,73.18000030517578
2024-10-24,73.19999694824219
2024-10-25,72.87000274658203
2024-10-28,73.06999969482422
2024-10-29,72.94000244140625
2024-10-30,72.81999969482422
2024-10-31,72.3499984741211
2024-11-01,72.26000213623047
2024-11-04,72.33000183105469
2024-11-05,72.86000061035156
2024-11-06,73.05000305175781
2024-11-07,73.37999725341797
2024-11-08,73.41000366210938
2024-11-11,73.18000030517578
2024-11-12,72.41000366210938
2024-11-13,72.2300033569336
2024-11-14,72.12000274658203
2024-11-15,71.80000305175781
2024-11-18,72.19000244140625
2024-11-19,72.08999633789062
2024-11-20,71.97000122070312
2024-11-21,72.36000061035156
