Date,CIBCX
2022-10-17,58.459999084472656
2022-10-18,58.880001068115234
2022-10-19,58.439998626708984
2022-10-20,58.040000915527344
2022-10-21,58.84000015258789
2022-10-24,59.099998474121094
2022-10-25,59.709999084472656
2022-10-26,60.060001373291016
2022-10-27,60.16999816894531
2022-10-28,60.880001068115234
2022-10-31,60.630001068115234
2022-11-01,60.86000061035156
2022-11-02,60.13999938964844
2022-11-03,59.86000061035156
2022-11-04,60.86000061035156
2022-11-07,61.130001068115234
2022-11-08,61.47999954223633
2022-11-09,60.900001525878906
2022-11-10,62.83000183105469
2022-11-11,63.11000061035156
2022-11-14,62.790000915527344
2022-11-15,63.25
2022-11-16,63.13999938964844
2022-11-17,63.02000045776367
2022-11-18,63.2599983215332
2022-11-21,63.29999923706055
2022-11-22,63.88999938964844
2022-11-23,64.16000366210938
2022-11-25,64.33999633789062
2022-11-28,63.689998626708984
2022-11-29,63.849998474121094
2022-11-30,64.9800033569336
2022-12-01,65.25
2022-12-02,65.27999877929688
2022-12-05,64.5999984741211
2022-12-06,64.27999877929688
2022-12-07,64.29000091552734
2022-12-08,64.51000213623047
2022-12-09,64.38999938964844
2022-12-12,64.75
2022-12-13,65.1500015258789
2022-12-14,65.08999633789062
2022-12-15,64.2300033569336
2022-12-16,62.97999954223633
2022-12-19,62.83000183105469
2022-12-20,62.810001373291016
2022-12-21,63.40999984741211
2022-12-22,63.06999969482422
2022-12-23,63.310001373291016
2022-12-27,63.349998474121094
2022-12-28,62.869998931884766
2022-12-29,63.40999984741211
2022-12-30,63.189998626708984
2023-01-03,63.16999816894531
2023-01-04,63.68000030517578
2023-01-05,63.31999969482422
2023-01-06,64.5199966430664
2023-01-09,64.4800033569336
2023-01-10,64.4800033569336
2023-01-11,64.83000183105469
2023-01-12,65.22000122070312
2023-01-13,65.23999786376953
2023-01-17,65.1500015258789
2023-01-18,64.5999984741211
2023-01-19,64.44000244140625
2023-01-20,64.9000015258789
2023-01-23,65.04000091552734
2023-01-24,65.16999816894531
2023-01-25,65.30000305175781
2023-01-26,65.5999984741211
2023-01-27,65.41999816894531
2023-01-30,65.08999633789062
2023-01-31,65.55999755859375
2023-02-01,65.80999755859375
2023-02-02,65.6500015258789
2023-02-03,65.12000274658203
2023-02-06,64.79000091552734
2023-02-07,65.06999969482422
2023-02-08,64.87000274658203
2023-02-09,64.61000061035156
2023-02-10,64.83999633789062
2023-02-13,65.29000091552734
2023-02-14,65.0999984741211
2023-02-15,64.98999786376953
2023-02-16,64.62000274658203
2023-02-17,64.66999816894531
2023-02-21,64.11000061035156
2023-02-22,63.869998931884766
2023-02-23,63.9900016784668
2023-02-24,63.5
2023-02-27,63.7400016784668
2023-02-28,63.4900016784668
2023-03-01,63.5099983215332
2023-03-02,63.68000030517578
2023-03-03,64.30000305175781
2023-03-06,64.22000122070312
2023-03-07,63.369998931884766
2023-03-08,63.40999984741211
2023-03-09,62.88999938964844
2023-03-10,62.59000015258789
2023-03-13,62.27000045776367
2023-03-14,62.61000061035156
2023-03-15,61.91999816894531
2023-03-16,62.31999969482422
2023-03-17,61.90999984741211
2023-03-20,62.45000076293945
2023-03-21,62.7400016784668
2023-03-22,62.40999984741211
2023-03-23,62.400001525878906
2023-03-24,62.560001373291016
2023-03-27,62.65999984741211
2023-03-28,62.84000015258789
2023-03-29,63.29999923706055
2023-03-30,63.630001068115234
2023-03-31,64.05000305175781
2023-04-03,64.37999725341797
2023-04-04,64.30999755859375
2023-04-05,64.41000366210938
2023-04-06,64.55999755859375
2023-04-10,64.47000122070312
2023-04-11,64.69000244140625
2023-04-12,64.80000305175781
2023-04-13,65.12000274658203
2023-04-14,64.83000183105469
2023-04-17,64.93000030517578
2023-04-18,65.06999969482422
2023-04-19,65.16000366210938
2023-04-20,65.0
2023-04-21,65.01000213623047
2023-04-24,65.16999816894531
2023-04-25,64.81999969482422
2023-04-26,64.51000213623047
2023-04-27,64.83000183105469
2023-04-28,65.19999694824219
2023-05-01,65.02999877929688
2023-05-02,64.37999725341797
2023-05-03,64.22000122070312
2023-05-04,64.06999969482422
2023-05-05,64.69999694824219
2023-05-08,64.56999969482422
2023-05-09,64.38999938964844
2023-05-10,64.37999725341797
2023-05-11,64.08999633789062
2023-05-12,63.95000076293945
2023-05-15,64.13999938964844
2023-05-16,63.56999969482422
2023-05-17,63.779998779296875
2023-05-18,63.68000030517578
2023-05-19,63.77000045776367
2023-05-22,63.720001220703125
2023-05-23,63.459999084472656
2023-05-24,62.95000076293945
2023-05-25,62.709999084472656
2023-05-26,63.2400016784668
2023-05-30,63.04999923706055
2023-05-31,62.83000183105469
2023-06-01,63.16999816894531
2023-06-02,63.849998474121094
2023-06-05,63.689998626708984
2023-06-06,63.81999969482422
2023-06-07,63.88999938964844
2023-06-08,64.22000122070312
2023-06-09,64.08000183105469
2023-06-12,63.91999816894531
2023-06-13,64.11000061035156
2023-06-14,64.2699966430664
2023-06-15,64.87000274658203
2023-06-16,64.80999755859375
2023-06-20,64.4000015258789
2023-06-21,64.4000015258789
2023-06-22,64.12000274658203
2023-06-23,63.689998626708984
2023-06-26,63.83000183105469
2023-06-27,64.11000061035156
2023-06-28,64.0199966430664
2023-06-29,64.08999633789062
2023-06-30,64.55000305175781
2023-07-03,64.69000244140625
2023-07-05,64.37000274658203
2023-07-06,63.70000076293945
2023-07-07,63.68000030517578
2023-07-10,63.93000030517578
2023-07-11,64.38999938964844
2023-07-12,64.94999694824219
2023-07-13,65.51000213623047
2023-07-14,65.27999877929688
2023-07-17,65.22000122070312
2023-07-18,65.41000366210938
2023-07-19,65.62999725341797
2023-07-20,65.72000122070312
2023-07-21,65.88999938964844
2023-07-24,65.93000030517578
2023-07-25,65.91000366210938
2023-07-26,65.93000030517578
2023-07-27,65.55000305175781
2023-07-28,65.86000061035156
2023-07-31,65.83999633789062
2023-08-01,65.48999786376953
2023-08-02,64.83000183105469
2023-08-03,64.52999877929688
2023-08-04,64.61000061035156
2023-08-07,64.9800033569336
2023-08-08,64.66999816894531
2023-08-09,64.70999908447266
2023-08-10,64.6500015258789
2023-08-11,64.44000244140625
2023-08-14,64.31999969482422
2023-08-15,63.720001220703125
2023-08-16,63.40999984741211
2023-08-17,63.20000076293945
2023-08-18,63.25
2023-08-21,63.25
2023-08-22,63.119998931884766
2023-08-23,63.58000183105469
2023-08-24,63.130001068115234
2023-08-25,63.33000183105469
2023-08-28,63.619998931884766
2023-08-29,64.29000091552734
2023-08-30,64.33000183105469
2023-08-31,64.16000366210938
2023-09-01,64.02999877929688
2023-09-05,63.540000915527344
2023-09-06,63.310001373291016
2023-09-07,63.290000915527344
2023-09-08,63.439998626708984
2023-09-11,63.290000915527344
2023-09-12,63.310001373291016
2023-09-13,63.380001068115234
2023-09-14,63.900001525878906
2023-09-15,63.630001068115234
2023-09-18,63.58000183105469
2023-09-19,63.470001220703125
2023-09-20,63.349998474121094
2023-09-21,62.59000015258789
2023-09-22,62.4900016784668
2023-09-25,62.33000183105469
2023-09-26,61.779998779296875
2023-09-27,61.630001068115234
2023-09-28,61.90999984741211
2023-09-29,61.720001220703125
2023-10-02,61.06999969482422
2023-10-03,60.470001220703125
2023-10-04,60.59000015258789
2023-10-05,60.66999816894531
2023-10-06,61.040000915527344
2023-10-09,61.5099983215332
2023-10-10,61.95000076293945
2023-10-11,62.150001525878906
2023-10-12,61.77000045776367
2023-10-13,61.72999954223633
2023-10-16,62.08000183105469
2023-10-17,62.0099983215332
2023-10-18,61.5
2023-10-19,61.0099983215332
2023-10-20,60.66999816894531
2023-10-23,60.540000915527344
2023-10-24,60.849998474121094
2023-10-25,60.540000915527344
2023-10-26,60.43000030517578
2023-10-27,59.900001525878906
2023-10-30,60.349998474121094
2023-10-31,60.52000045776367
2023-11-01,60.959999084472656
2023-11-02,61.93000030517578
2023-11-03,62.40999984741211
2023-11-06,62.20000076293945
2023-11-07,62.029998779296875
2023-11-08,61.9900016784668
2023-11-09,61.66999816894531
2023-11-10,62.040000915527344
2023-11-13,62.029998779296875
2023-11-14,63.13999938964844
2023-11-15,63.15999984741211
2023-11-16,63.16999816894531
2023-11-17,63.52000045776367
2023-11-20,63.77000045776367
2023-11-21,63.65999984741211
2023-11-22,63.72999954223633
2023-11-24,63.939998626708984
2023-11-27,63.84000015258789
2023-11-28,64.0199966430664
2023-11-29,64.08999633789062
2023-11-30,64.23999786376953
2023-12-01,64.86000061035156
2023-12-04,64.69000244140625
2023-12-05,64.52999877929688
2023-12-06,64.37000274658203
2023-12-07,64.52999877929688
2023-12-08,64.6500015258789
2023-12-11,65.05999755859375
2023-12-12,65.26000213623047
2023-12-13,66.2300033569336
2023-12-14,66.77999877929688
2023-12-15,65.58000183105469
2023-12-18,65.62000274658203
2023-12-19,65.94999694824219
2023-12-20,65.36000061035156
2023-12-21,65.83999633789062
2023-12-22,66.04000091552734
2023-12-26,66.25
2023-12-27,66.55999755859375
2023-12-28,66.5199966430664
2023-12-29,66.44999694824219
2024-01-02,66.38999938964844
2024-01-03,66.08000183105469
2024-01-04,66.0999984741211
2024-01-05,66.08999633789062
2024-01-08,66.47000122070312
2024-01-09,66.18000030517578
2024-01-10,66.19999694824219
2024-01-11,66.12000274658203
2024-01-12,66.36000061035156
2024-01-16,65.83000183105469
2024-01-17,65.37999725341797
2024-01-18,65.48999786376953
2024-01-19,65.94000244140625
2024-01-22,65.91000366210938
2024-01-23,65.98999786376953
2024-01-24,66.01000213623047
2024-01-25,66.29000091552734
2024-01-26,66.31999969482422
2024-01-29,66.58000183105469
2024-01-30,66.58999633789062
2024-01-31,66.18000030517578
2024-02-01,66.68000030517578
2024-02-02,66.31999969482422
2024-02-05,66.31999969482422
2024-02-06,66.08999633789062
2024-02-07,66.06999969482422
2024-02-08,65.94000244140625
2024-02-09,66.0
2024-02-12,66.12999725341797
2024-02-13,65.37999725341797
2024-02-14,65.68000030517578
2024-02-15,66.27999877929688
2024-02-16,66.20999908447266
2024-02-20,66.30999755859375
2024-02-21,66.4800033569336
2024-02-22,66.94999694824219
2024-02-23,67.08999633789062
2024-02-26,66.83999633789062
2024-02-27,66.81999969482422
2024-02-28,66.80000305175781
2024-02-29,66.93000030517578
2024-03-01,67.41999816894531
2024-03-04,67.4800033569336
2024-03-05,67.33000183105469
2024-03-06,67.62999725341797
2024-03-07,68.0999984741211
2024-03-08,67.93000030517578
2024-03-11,67.69000244140625
2024-03-12,67.80000305175781
2024-03-13,67.83000183105469
2024-03-14,67.5199966430664
2024-03-15,67.2300033569336
2024-03-18,67.2699966430664
2024-03-19,67.41999816894531
2024-03-20,67.83000183105469
2024-03-21,68.0999984741211
2024-03-22,67.94000244140625
2024-03-25,67.9000015258789
2024-03-26,67.81999969482422
2024-03-27,68.4000015258789
2024-03-28,68.4800033569336
2024-04-01,68.19000244140625
2024-04-02,68.02999877929688
2024-04-03,68.01000213623047
2024-04-04,67.56999969482422
2024-04-05,67.66999816894531
2024-04-08,67.77999877929688
2024-04-09,67.9800033569336
2024-04-10,67.12999725341797
2024-04-11,67.16000366210938
2024-04-12,66.41000366210938
2024-04-15,65.97000122070312
2024-04-16,65.6500015258789
2024-04-17,65.70999908447266
2024-04-18,65.68000030517578
2024-04-19,65.8499984741211
2024-04-22,66.30999755859375
2024-04-23,66.87000274658203
2024-04-24,66.88999938964844
2024-04-25,66.79000091552734
2024-04-26,66.91000366210938
2024-04-29,67.20999908447266
2024-04-30,66.4800033569336
2024-05-01,66.43000030517578
2024-05-02,66.83000183105469
2024-05-03,67.31999969482422
2024-05-06,67.66000366210938
2024-05-07,67.83999633789062
2024-05-08,67.91000366210938
2024-05-09,68.25
2024-05-10,68.52999877929688
2024-05-13,68.55999755859375
2024-05-14,68.8499984741211
2024-05-15,69.4800033569336
2024-05-16,69.41000366210938
2024-05-17,69.4000015258789
2024-05-20,69.29000091552734
2024-05-21,69.23999786376953
2024-05-22,68.98999786376953
2024-05-23,68.37000274658203
2024-05-24,68.58000183105469
2024-05-28,68.33000183105469
2024-05-29,67.5999984741211
2024-05-30,67.80000305175781
2024-05-31,68.41999816894531
2024-06-03,68.41999816894531
2024-06-04,68.43000030517578
2024-06-05,68.87000274658203
2024-06-06,68.94999694824219
2024-06-07,68.55999755859375
2024-06-10,68.25
2024-06-11,68.02999877929688
2024-06-12,68.30999755859375
2024-06-13,68.43000030517578
2024-06-14,68.33999633789062
2024-06-17,68.62000274658203
2024-06-18,68.79000091552734
2024-06-20,68.9000015258789
2024-06-21,68.6500015258789
2024-06-24,68.91999816894531
2024-06-25,68.7300033569336
2024-06-26,68.45999908447266
2024-06-27,68.44999694824219
2024-06-28,68.4800033569336
2024-07-01,68.45999908447266
2024-07-02,68.58999633789062
2024-07-03,68.95999908447266
2024-07-05,69.19999694824219
2024-07-08,69.20999908447266
2024-07-09,69.08000183105469
2024-07-10,69.62999725341797
2024-07-11,70.11000061035156
2024-07-12,70.41999816894531
2024-07-15,70.3499984741211
2024-07-16,70.70999908447266
2024-07-17,70.7699966430664
2024-07-18,70.47000122070312
2024-07-19,70.0199966430664
2024-07-22,70.3499984741211
2024-07-23,70.30000305175781
2024-07-24,69.83000183105469
2024-07-25,70.01000213623047
2024-07-26,70.61000061035156
2024-07-29,70.62999725341797
2024-07-30,70.72000122070312
2024-07-31,71.27999877929688
2024-08-01,70.7699966430664
2024-08-02,70.44000244140625
2024-08-05,69.05999755859375
2024-08-06,69.27999877929688
2024-08-07,69.22000122070312
2024-08-08,70.08000183105469
2024-08-09,70.19999694824219
2024-08-12,70.20999908447266
2024-08-13,70.9800033569336
2024-08-14,71.22000122070312
2024-08-15,71.77999877929688
2024-08-16,71.95999908447266
2024-08-19,72.51000213623047
2024-08-20,72.4000015258789
2024-08-21,72.5999984741211
2024-08-22,72.37000274658203
2024-08-23,73.12999725341797
2024-08-26,73.11000061035156
2024-08-27,73.22000122070312
2024-08-28,73.08000183105469
2024-08-29,73.08999633789062
2024-08-30,73.44999694824219
2024-09-03,72.77999877929688
2024-09-04,72.88999938964844
2024-09-05,72.66999816894531
2024-09-06,71.94999694824219
2024-09-09,72.5
2024-09-10,72.55000305175781
2024-09-11,72.73999786376953
2024-09-12,73.04000091552734
2024-09-13,73.41000366210938
2024-09-16,73.41000366210938
2024-09-17,73.2699966430664
2024-09-18,72.9800033569336
2024-09-19,73.51000213623047
2024-09-20,73.41999816894531
2024-09-23,73.66999816894531
2024-09-24,73.9000015258789
2024-09-25,73.55000305175781
2024-09-26,74.02999877929688
2024-09-27,74.0199966430664
2024-09-30,74.0
2024-10-01,73.79000091552734
2024-10-02,73.79000091552734
2024-10-03,73.41000366210938
2024-10-04,73.55000305175781
2024-10-07,73.33999633789062
2024-10-08,73.4000015258789
2024-10-09,73.66999816894531
2024-10-10,73.52999877929688
2024-10-11,73.88999938964844
2024-10-14,74.16000366210938
2024-10-15,73.81999969482422
2024-10-16,74.11000061035156
2024-10-17,74.12999725341797
2024-10-18,74.26000213623047
2024-10-21,73.6500015258789
2024-10-22,73.77999877929688
2024-10-23,73.4800033569336
2024-10-24,73.5
2024-10-25,73.16999816894531
2024-10-28,73.37000274658203
2024-10-29,73.23999786376953
2024-10-30,73.11000061035156
2024-10-31,72.62999725341797
2024-11-01,72.54000091552734
2024-11-04,72.61000061035156
2024-11-05,73.13999938964844
2024-11-06,73.33000183105469
2024-11-07,73.66000366210938
2024-11-08,73.68000030517578
2024-11-11,73.44999694824219
2024-11-12,72.66999816894531
2024-11-13,72.48999786376953
2024-11-14,72.37000274658203
2024-11-15,72.05000305175781
2024-11-18,72.44000244140625
2024-11-19,72.33000183105469
2024-11-20,72.22000122070312
2024-11-21,72.5999984741211
