Date,TRSAX
2023-01-04,59.599998474121094
2023-01-05,58.529998779296875
2023-01-06,59.75
2023-01-09,60.34000015258789
2023-01-10,60.880001068115234
2023-01-11,61.970001220703125
2023-01-12,62.41999816894531
2023-01-13,62.779998779296875
2023-01-17,62.81999969482422
2023-01-18,62.09000015258789
2023-01-19,61.650001525878906
2023-01-20,63.27000045776367
2023-01-23,64.33999633789062
2023-01-24,64.13999938964844
2023-01-25,64.13999938964844
2023-01-26,65.06999969482422
2023-01-27,65.4800033569336
2023-01-30,64.26000213623047
2023-01-31,65.37000274658203
2023-02-01,66.66999816894531
2023-02-02,68.54000091552734
2023-02-03,67.23999786376953
2023-02-06,66.62999725341797
2023-02-07,67.87000274658203
2023-02-08,66.9800033569336
2023-02-09,66.41999816894531
2023-02-10,65.91999816894531
2023-02-13,66.8499984741211
2023-02-14,67.18000030517578
2023-02-15,67.5999984741211
2023-02-16,66.38999938964844
2023-02-17,65.87999725341797
2023-02-21,64.44999694824219
2023-02-22,64.51000213623047
2023-02-23,65.08000183105469
2023-02-24,64.06999969482422
2023-02-27,64.41999816894531
2023-02-28,64.30999755859375
2023-03-01,63.7400016784668
2023-03-02,64.30000305175781
2023-03-03,65.56999969482422
2023-03-06,65.66000366210938
2023-03-07,64.81999969482422
2023-03-08,65.0999984741211
2023-03-09,64.01000213623047
2023-03-10,62.970001220703125
2023-03-13,63.16999816894531
2023-03-14,64.58999633789062
2023-03-15,64.54000091552734
2023-03-16,66.23999786376953
2023-03-17,66.01000213623047
2023-03-20,66.02999877929688
2023-03-21,67.02999877929688
2023-03-22,66.3499984741211
2023-03-23,67.05999755859375
2023-03-24,67.16999816894531
2023-03-27,66.9000015258789
2023-03-28,66.5199966430664
2023-03-29,67.5999984741211
2023-03-30,68.13999938964844
2023-03-31,69.16000366210938
2023-04-03,69.33000183105469
2023-04-04,69.16999816894531
2023-04-05,68.63999938964844
2023-04-06,69.22000122070312
2023-04-10,69.13999938964844
2023-04-11,68.80000305175781
2023-04-12,68.43000030517578
2023-04-13,69.68000030517578
2023-04-14,69.44000244140625
2023-04-17,69.41000366210938
2023-04-18,69.47000122070312
2023-04-19,69.47000122070312
2023-04-20,69.1500015258789
2023-04-21,69.31999969482422
2023-04-24,69.18000030517578
2023-04-25,67.91000366210938
2023-04-26,68.51000213623047
2023-04-27,70.16000366210938
2023-04-28,70.62000274658203
2023-05-01,70.56999969482422
2023-05-02,70.01000213623047
2023-05-03,69.62999725341797
2023-05-04,69.5
2023-05-05,70.80999755859375
2023-05-08,71.0999984741211
2023-05-09,70.76000213623047
2023-05-10,71.52999877929688
2023-05-11,71.62999725341797
2023-05-12,71.33999633789062
2023-05-15,71.66000366210938
2023-05-16,71.6500015258789
2023-05-17,72.5199966430664
2023-05-18,73.61000061035156
2023-05-19,73.43000030517578
2023-05-22,73.66000366210938
2023-05-23,72.54000091552734
2023-05-24,72.05000305175781
2023-05-25,73.55999755859375
2023-05-26,74.91000366210938
2023-05-30,74.93000030517578
2023-05-31,74.43000030517578
2023-06-01,75.45999908447266
2023-06-02,76.08999633789062
2023-06-05,76.11000061035156
2023-06-06,76.2300033569336
2023-06-07,74.69999694824219
2023-06-08,75.33999633789062
2023-06-09,75.58999633789062
2023-06-12,76.6500015258789
2023-06-13,77.08999633789062
2023-06-14,77.2699966430664
2023-06-15,78.27999877929688
2023-06-16,77.62999725341797
2023-06-20,77.58999633789062
2023-06-21,76.86000061035156
2023-06-22,77.72000122070312
2023-06-23,77.01000213623047
2023-06-26,75.95999908447266
2023-06-27,77.13999938964844
2023-06-28,77.37000274658203
2023-06-29,77.47000122070312
2023-06-30,78.66999816894531
2023-07-03,78.66000366210938
2023-07-05,78.69000244140625
2023-07-06,78.29000091552734
2023-07-07,78.12999725341797
2023-07-10,78.05000305175781
2023-07-11,78.37999725341797
2023-07-12,79.3499984741211
2023-07-13,80.5
2023-07-14,80.7699966430664
2023-07-17,81.31999969482422
2023-07-18,82.11000061035156
2023-07-19,82.08999633789062
2023-07-20,80.51000213623047
2023-07-21,80.22000122070312
2023-07-24,80.30000305175781
2023-07-25,80.70999908447266
2023-07-26,80.58999633789062
2023-07-27,80.08999633789062
2023-07-28,81.48999786376953
2023-07-31,81.62000274658203
2023-08-01,81.41999816894531
2023-08-02,79.66999816894531
2023-08-03,79.5999984741211
2023-08-04,79.44000244140625
2023-08-07,80.08999633789062
2023-08-08,79.79000091552734
2023-08-09,78.8499984741211
2023-08-10,78.9800033569336
2023-08-11,78.55000305175781
2023-08-14,79.61000061035156
2023-08-15,78.8499984741211
2023-08-16,78.2300033569336
2023-08-17,77.37000274658203
2023-08-18,77.2699966430664
2023-08-21,78.41999816894531
2023-08-22,78.30000305175781
2023-08-23,79.51000213623047
2023-08-24,78.0999984741211
2023-08-25,78.63999938964844
2023-08-28,79.19999694824219
2023-08-29,80.66999816894531
2023-08-30,81.13999938964844
2023-08-31,81.25
2023-09-01,81.41000366210938
2023-09-05,81.48999786376953
2023-09-06,80.77999877929688
2023-09-07,80.5199966430664
2023-09-08,80.51000213623047
2023-09-11,81.29000091552734
2023-09-12,80.45999908447266
2023-09-13,80.7300033569336
2023-09-14,81.08999633789062
2023-09-15,79.9000015258789
2023-09-18,79.9800033569336
2023-09-19,79.72000122070312
2023-09-20,78.58999633789062
2023-09-21,77.11000061035156
2023-09-22,77.06999969482422
2023-09-25,77.45999908447266
2023-09-26,76.44999694824219
2023-09-27,76.58999633789062
2023-09-28,77.08999633789062
2023-09-29,77.1500015258789
2023-10-02,77.87999725341797
2023-10-03,76.41999816894531
2023-10-04,77.48999786376953
2023-10-05,77.33000183105469
2023-10-06,78.72000122070312
2023-10-09,78.97000122070312
2023-10-10,79.30999755859375
2023-10-11,79.91999816894531
2023-10-12,79.63999938964844
2023-10-13,78.7699966430664
2023-10-16,79.7300033569336
2023-10-17,79.51000213623047
2023-10-18,78.16999816894531
2023-10-19,77.87000274658203
2023-10-20,76.75
2023-10-23,77.08999633789062
2023-10-24,77.81999969482422
2023-10-25,76.12000274658203
2023-10-26,74.58999633789062
2023-10-27,74.87999725341797
2023-10-30,76.02999877929688
2023-10-31,76.37999725341797
2023-11-01,77.4000015258789
2023-11-02,78.77999877929688
2023-11-03,79.41000366210938
2023-11-06,79.91000366210938
2023-11-07,80.55999755859375
2023-11-08,80.87000274658203
2023-11-09,80.16000366210938
2023-11-10,81.56999969482422
2023-11-13,81.55000305175781
2023-11-14,82.87999725341797
2023-11-15,82.69999694824219
2023-11-16,83.0999984741211
2023-11-17,83.04000091552734
2023-11-20,83.91999816894531
2023-11-21,83.61000061035156
2023-11-22,84.0999984741211
2023-11-24,83.9800033569336
2023-11-27,83.94999694824219
2023-11-28,84.04000091552734
2023-11-29,83.80000305175781
2023-11-30,83.75
2023-12-01,83.94000244140625
2023-12-04,83.02999877929688
2023-12-05,83.37999725341797
2023-12-06,82.83000183105469
2023-12-07,83.75
2023-12-08,84.16999816894531
2023-12-11,84.0999984741211
2023-12-12,84.7300033569336
2023-12-13,82.75
2023-12-14,82.37999725341797
2023-12-15,82.68000030517578
2023-12-18,83.30000305175781
2023-12-19,83.70999908447266
2023-12-20,82.43000030517578
2023-12-21,83.33000183105469
2023-12-22,83.29000091552734
2023-12-26,83.55000305175781
2023-12-27,83.63999938964844
2023-12-28,83.69000244140625
2023-12-29,83.41999816894531
2024-01-02,82.11000061035156
2024-01-03,81.43000030517578
2024-01-04,81.05000305175781
2024-01-05,81.18000030517578
2024-01-08,82.88999938964844
2024-01-09,83.13999938964844
2024-01-10,84.05000305175781
2024-01-11,84.30000305175781
2024-01-12,84.37999725341797
2024-01-16,84.20999908447266
2024-01-17,83.80000305175781
2024-01-18,84.75
2024-01-19,85.86000061035156
2024-01-22,86.01000213623047
2024-01-23,86.33000183105469
2024-01-24,86.81999969482422
2024-01-25,87.12999725341797
2024-01-26,87.12000274658203
2024-01-29,88.19000244140625
2024-01-30,87.7300033569336
2024-01-31,85.9000015258789
2024-02-01,87.18000030517578
2024-02-02,89.1500015258789
2024-02-05,89.23999786376953
2024-02-06,89.23999786376953
2024-02-07,90.4000015258789
2024-02-08,90.5
2024-02-09,91.55999755859375
2024-02-12,90.88999938964844
2024-02-13,89.62999725341797
2024-02-14,90.9000015258789
2024-02-15,90.93000030517578
2024-02-16,90.3499984741211
2024-02-20,89.30000305175781
2024-02-21,89.19000244140625
2024-02-22,91.86000061035156
2024-02-23,91.76000213623047
2024-02-26,91.44000244140625
2024-02-27,91.52999877929688
2024-02-28,91.12000274658203
2024-02-29,91.87000274658203
2024-03-01,92.83000183105469
2024-03-04,92.5999984741211
2024-03-05,91.08999633789062
2024-03-06,91.58000183105469
2024-03-07,93.0
2024-03-08,92.05000305175781
2024-03-11,91.47000122070312
2024-03-12,93.30000305175781
2024-03-13,92.94000244140625
2024-03-14,92.91999816894531
2024-03-15,91.79000091552734
2024-03-18,92.58000183105469
2024-03-19,93.16999816894531
2024-03-20,94.08000183105469
2024-03-21,94.0999984741211
2024-03-22,94.25
2024-03-25,93.86000061035156
2024-03-26,93.51000213623047
2024-03-27,93.62999725341797
2024-03-28,93.52999877929688
2024-04-01,93.72000122070312
2024-04-02,93.0199966430664
2024-04-03,93.30000305175781
2024-04-04,92.05000305175781
2024-04-05,93.5199966430664
2024-04-08,93.36000061035156
2024-04-09,93.33000183105469
2024-04-10,92.83000183105469
2024-04-11,94.02999877929688
2024-04-12,92.77999877929688
2024-04-15,91.25
2024-04-16,91.44999694824219
2024-04-17,90.6500015258789
2024-04-18,90.13999938964844
2024-04-19,88.20999908447266
2024-04-22,89.01000213623047
2024-04-23,90.58999633789062
2024-04-24,89.98999786376953
2024-04-25,89.2699966430664
2024-04-26,91.0
2024-04-29,90.69999694824219
2024-04-30,89.06999969482422
2024-05-01,89.04000091552734
2024-05-02,90.20999908447266
2024-05-03,91.66999816894531
2024-05-06,92.8499984741211
2024-05-07,92.93000030517578
2024-05-08,92.55999755859375
2024-05-09,92.81999969482422
2024-05-10,92.7699966430664
2024-05-13,92.75
2024-05-14,93.25
2024-05-15,94.63999938964844
2024-05-16,94.30999755859375
2024-05-17,94.3499984741211
2024-05-20,94.75
2024-05-21,95.01000213623047
2024-05-22,94.77999877929688
2024-05-23,94.62999725341797
2024-05-24,95.30999755859375
2024-05-28,95.87000274658203
2024-05-29,95.55000305175781
2024-05-30,94.02999877929688
2024-05-31,94.22000122070312
2024-06-03,94.98999786376953
2024-06-04,95.31999969482422
2024-06-05,97.12000274658203
2024-06-06,97.27999877929688
2024-06-07,97.13999938964844
2024-06-10,97.47000122070312
2024-06-11,98.33999633789062
2024-06-12,99.7300033569336
2024-06-13,99.76000213623047
2024-06-14,100.02999877929688
2024-06-17,100.63999938964844
2024-06-18,100.75
2024-06-20,100.0999984741211
2024-06-21,100.0199966430664
2024-06-24,98.9800033569336
2024-06-25,100.44999694824219
2024-06-26,101.18000030517578
2024-06-27,101.36000061035156
2024-06-28,100.41999816894531
2024-07-01,101.16999816894531
2024-07-02,101.95999908447266
2024-07-03,102.70999908447266
2024-07-05,103.87999725341797
2024-07-08,103.87000274658203
2024-07-09,103.93000030517578
2024-07-10,104.9800033569336
2024-07-11,102.73999786376953
2024-07-12,103.30000305175781
2024-07-15,103.4000015258789
2024-07-16,103.27999877929688
2024-07-17,100.27999877929688
2024-07-18,99.43000030517578
2024-07-19,98.86000061035156
2024-07-22,100.3499984741211
2024-07-23,100.54000091552734
2024-07-24,96.83999633789062
2024-07-25,96.0
2024-07-26,96.80999755859375
2024-07-29,96.91000366210938
2024-07-30,95.95999908447266
2024-07-31,98.48999786376953
2024-08-01,97.05000305175781
2024-08-02,94.9000015258789
2024-08-05,91.63999938964844
2024-08-06,92.66999816894531
2024-08-07,92.16000366210938
2024-08-08,94.6500015258789
2024-08-09,95.31999969482422
2024-08-12,95.54000091552734
2024-08-13,97.5
2024-08-14,97.77999877929688
2024-08-15,99.69000244140625
2024-08-16,99.81999969482422
2024-08-19,100.91999816894531
2024-08-20,100.91000366210938
2024-08-21,101.27999877929688
2024-08-22,99.87999725341797
2024-08-23,100.8499984741211
2024-08-26,100.26000213623047
2024-08-27,100.4800033569336
2024-08-28,99.51000213623047
2024-08-29,99.16999816894531
2024-08-30,100.16999816894531
2024-09-03,97.5199966430664
2024-09-04,97.1500015258789
2024-09-05,97.30000305175781
2024-09-06,95.36000061035156
2024-09-09,96.5
2024-09-10,97.13999938964844
2024-09-11,99.0999984741211
2024-09-12,99.9800033569336
2024-09-13,100.20999908447266
2024-09-16,99.79000091552734
2024-09-17,99.87000274658203
2024-09-18,99.62000274658203
2024-09-19,101.9800033569336
2024-09-20,101.5
2024-09-23,101.62999725341797
2024-09-24,101.93000030517578
2024-09-25,102.01000213623047
2024-09-26,102.2300033569336
2024-09-27,101.68000030517578
2024-09-30,102.22000122070312
2024-10-01,100.80000305175781
2024-10-02,100.79000091552734
2024-10-03,100.77999877929688
2024-10-04,101.81999969482422
2024-10-07,100.63999938964844
2024-10-08,102.25
2024-10-09,102.8499984741211
2024-10-10,102.88999938964844
2024-10-11,103.31999969482422
2024-10-14,104.12000274658203
2024-10-15,103.04000091552734
2024-10-16,103.08000183105469
2024-10-17,103.1500015258789
2024-10-18,104.0199966430664
2024-10-21,104.4800033569336
2024-10-22,104.66000366210938
2024-10-23,103.0999984741211
2024-10-24,103.54000091552734
2024-10-25,104.04000091552734
2024-10-28,104.22000122070312
2024-10-29,105.08999633789062
2024-10-30,104.55000305175781
2024-10-31,101.72000122070312
2024-11-01,102.77999877929688
2024-11-04,102.30999755859375
2024-11-05,103.47000122070312
2024-11-06,105.55000305175781
2024-11-07,107.47000122070312
2024-11-08,107.5
2024-11-11,107.51000213623047
2024-11-12,108.16999816894531
2024-11-13,108.33999633789062
2024-11-14,107.87000274658203
2024-11-15,105.43000030517578
2024-11-18,105.55999755859375
2024-11-19,106.73999786376953
2024-11-20,106.77999877929688
2024-11-21,106.7699966430664
