Date,RGAHX
2023-01-04,49.189998626708984
2023-01-05,48.7400016784668
2023-01-06,49.77000045776367
2023-01-09,49.970001220703125
2023-01-10,50.45000076293945
2023-01-11,51.189998626708984
2023-01-12,51.650001525878906
2023-01-13,51.939998626708984
2023-01-17,51.939998626708984
2023-01-18,51.34000015258789
2023-01-19,50.88999938964844
2023-01-20,52.0099983215332
2023-01-23,52.79999923706055
2023-01-24,52.68000030517578
2023-01-25,52.75
2023-01-26,53.43000030517578
2023-01-27,53.75
2023-01-30,52.86000061035156
2023-01-31,53.689998626708984
2023-02-01,54.5099983215332
2023-02-02,55.59000015258789
2023-02-03,54.849998474121094
2023-02-06,54.470001220703125
2023-02-07,55.18000030517578
2023-02-08,54.599998474121094
2023-02-09,54.099998474121094
2023-02-10,53.83000183105469
2023-02-13,54.5099983215332
2023-02-14,54.83000183105469
2023-02-15,55.15999984741211
2023-02-16,54.25
2023-02-17,53.869998931884766
2023-02-21,52.72999954223633
2023-02-22,52.72999954223633
2023-02-23,52.95000076293945
2023-02-24,52.2599983215332
2023-02-27,52.630001068115234
2023-02-28,52.63999938964844
2023-03-01,52.56999969482422
2023-03-02,52.90999984741211
2023-03-03,53.900001525878906
2023-03-06,53.7400016784668
2023-03-07,53.02000045776367
2023-03-08,53.08000183105469
2023-03-09,52.029998779296875
2023-03-10,51.06999969482422
2023-03-13,50.90999984741211
2023-03-14,51.86000061035156
2023-03-15,51.27000045776367
2023-03-16,52.290000915527344
2023-03-17,51.70000076293945
2023-03-20,52.0
2023-03-21,52.86000061035156
2023-03-22,52.040000915527344
2023-03-23,52.38999938964844
2023-03-24,52.40999984741211
2023-03-27,52.5
2023-03-28,52.38999938964844
2023-03-29,53.13999938964844
2023-03-30,53.529998779296875
2023-03-31,54.380001068115234
2023-04-03,54.4900016784668
2023-04-04,54.18000030517578
2023-04-05,53.68000030517578
2023-04-06,53.81999969482422
2023-04-10,54.02000045776367
2023-04-11,54.13999938964844
2023-04-12,53.86000061035156
2023-04-13,54.63999938964844
2023-04-14,54.47999954223633
2023-04-17,54.54999923706055
2023-04-18,54.65999984741211
2023-04-19,54.58000183105469
2023-04-20,54.29999923706055
2023-04-21,54.41999816894531
2023-04-24,54.380001068115234
2023-04-25,53.310001373291016
2023-04-26,53.2400016784668
2023-04-27,54.310001373291016
2023-04-28,54.779998779296875
2023-05-01,54.72999954223633
2023-05-02,54.15999984741211
2023-05-03,54.0099983215332
2023-05-04,53.66999816894531
2023-05-05,54.529998779296875
2023-05-08,54.720001220703125
2023-05-09,54.59000015258789
2023-05-10,54.779998779296875
2023-05-11,54.7400016784668
2023-05-12,54.5099983215332
2023-05-15,54.90999984741211
2023-05-16,54.56999969482422
2023-05-17,55.380001068115234
2023-05-18,56.130001068115234
2023-05-19,55.970001220703125
2023-05-22,56.13999938964844
2023-05-23,55.369998931884766
2023-05-24,55.04999923706055
2023-05-25,55.4900016784668
2023-05-26,56.540000915527344
2023-05-30,56.5099983215332
2023-05-31,56.2599983215332
2023-06-01,56.869998931884766
2023-06-02,57.790000915527344
2023-06-05,57.650001525878906
2023-06-06,57.849998474121094
2023-06-07,57.400001525878906
2023-06-08,57.7400016784668
2023-06-09,57.849998474121094
2023-06-12,58.619998931884766
2023-06-13,59.13999938964844
2023-06-14,59.16999816894531
2023-06-15,59.88999938964844
2023-06-16,59.5099983215332
2023-06-20,59.349998474121094
2023-06-21,59.029998779296875
2023-06-22,59.25
2023-06-23,58.77000045776367
2023-06-26,58.45000076293945
2023-06-27,59.290000915527344
2023-06-28,59.470001220703125
2023-06-29,59.52000045776367
2023-06-30,60.20000076293945
2023-07-03,60.34000015258789
2023-07-05,60.25
2023-07-06,59.4900016784668
2023-07-07,59.59000015258789
2023-07-10,59.97999954223633
2023-07-11,60.56999969482422
2023-07-12,61.099998474121094
2023-07-13,61.86000061035156
2023-07-14,61.77000045776367
2023-07-17,62.08000183105469
2023-07-18,62.650001525878906
2023-07-19,62.61000061035156
2023-07-20,61.599998474121094
2023-07-21,61.599998474121094
2023-07-24,61.66999816894531
2023-07-25,61.970001220703125
2023-07-26,61.88999938964844
2023-07-27,61.63999938964844
2023-07-28,62.54999923706055
2023-07-31,62.709999084472656
2023-08-01,62.470001220703125
2023-08-02,61.310001373291016
2023-08-03,61.290000915527344
2023-08-04,61.2400016784668
2023-08-07,61.849998474121094
2023-08-08,61.47999954223633
2023-08-09,60.91999816894531
2023-08-10,60.9900016784668
2023-08-11,60.72999954223633
2023-08-14,61.119998931884766
2023-08-15,60.400001525878906
2023-08-16,59.86000061035156
2023-08-17,59.189998626708984
2023-08-18,59.189998626708984
2023-08-21,59.7599983215332
2023-08-22,59.70000076293945
2023-08-23,60.41999816894531
2023-08-24,59.349998474121094
2023-08-25,59.72999954223633
2023-08-28,60.150001525878906
2023-08-29,61.27000045776367
2023-08-30,61.5099983215332
2023-08-31,61.619998931884766
2023-09-01,61.66999816894531
2023-09-05,61.560001373291016
2023-09-06,61.29999923706055
2023-09-07,61.150001525878906
2023-09-08,61.15999984741211
2023-09-11,61.709999084472656
2023-09-12,61.31999969482422
2023-09-13,61.2400016784668
2023-09-14,61.63999938964844
2023-09-15,60.900001525878906
2023-09-18,60.72999954223633
2023-09-19,60.56999969482422
2023-09-20,59.900001525878906
2023-09-21,58.720001220703125
2023-09-22,58.619998931884766
2023-09-25,58.88999938964844
2023-09-26,58.119998931884766
2023-09-27,58.380001068115234
2023-09-28,58.93000030517578
2023-09-29,58.77000045776367
2023-10-02,58.7599983215332
2023-10-03,57.709999084472656
2023-10-04,58.20000076293945
2023-10-05,58.119998931884766
2023-10-06,59.08000183105469
2023-10-09,59.29999923706055
2023-10-10,59.81999969482422
2023-10-11,60.09000015258789
2023-10-12,59.59000015258789
2023-10-13,59.0099983215332
2023-10-16,59.709999084472656
2023-10-17,59.790000915527344
2023-10-18,58.77000045776367
2023-10-19,58.2599983215332
2023-10-20,57.5
2023-10-23,57.59000015258789
2023-10-24,58.06999969482422
2023-10-25,56.900001525878906
2023-10-26,56.04999923706055
2023-10-27,56.0
2023-10-30,56.689998626708984
2023-10-31,56.95000076293945
2023-11-01,57.63999938964844
2023-11-02,58.810001373291016
2023-11-03,59.63999938964844
2023-11-06,59.630001068115234
2023-11-07,59.959999084472656
2023-11-08,60.04999923706055
2023-11-09,59.54999923706055
2023-11-10,60.540000915527344
2023-11-13,60.66999816894531
2023-11-14,62.099998474121094
2023-11-15,62.150001525878906
2023-11-16,62.09000015258789
2023-11-17,62.34000015258789
2023-11-20,62.95000076293945
2023-11-21,62.72999954223633
2023-11-22,62.97999954223633
2023-11-24,63.04999923706055
2023-11-27,62.90999984741211
2023-11-28,62.97999954223633
2023-11-29,63.060001373291016
2023-11-30,63.15999984741211
2023-12-01,63.65999984741211
2023-12-04,63.27000045776367
2023-12-05,63.11000061035156
2023-12-06,62.880001068115234
2023-12-07,63.47999954223633
2023-12-08,63.91999816894531
2023-12-11,64.2699966430664
2023-12-12,64.68000030517578
2023-12-13,65.61000061035156
2023-12-14,66.0999984741211
2023-12-15,61.43000030517578
2023-12-18,61.720001220703125
2023-12-19,62.220001220703125
2023-12-20,61.2599983215332
2023-12-21,62.119998931884766
2023-12-22,62.22999954223633
2023-12-26,62.540000915527344
2023-12-27,62.75
2023-12-28,62.68000030517578
2023-12-29,62.349998474121094
2024-01-02,61.529998779296875
2024-01-03,60.77000045776367
2024-01-04,60.7400016784668
2024-01-05,60.900001525878906
2024-01-08,61.869998931884766
2024-01-09,61.84000015258789
2024-01-10,62.27000045776367
2024-01-11,62.349998474121094
2024-01-12,62.290000915527344
2024-01-16,61.97999954223633
2024-01-17,61.63999938964844
2024-01-18,62.34000015258789
2024-01-19,63.15999984741211
2024-01-22,63.40999984741211
2024-01-23,63.41999816894531
2024-01-24,63.66999816894531
2024-01-25,63.900001525878906
2024-01-26,63.970001220703125
2024-01-29,64.72000122070312
2024-01-30,64.54000091552734
2024-01-31,63.439998626708984
2024-02-01,64.20999908447266
2024-02-02,65.38999938964844
2024-02-05,65.0999984741211
2024-02-06,65.25
2024-02-07,65.94999694824219
2024-02-08,66.31999969482422
2024-02-09,66.77999877929688
2024-02-12,66.66999816894531
2024-02-13,65.52999877929688
2024-02-14,66.58000183105469
2024-02-15,67.12000274658203
2024-02-16,66.5999984741211
2024-02-20,66.04000091552734
2024-02-21,65.97000122070312
2024-02-22,67.66000366210938
2024-02-23,67.58000183105469
2024-02-26,67.55999755859375
2024-02-27,67.77999877929688
2024-02-28,67.62999725341797
2024-02-29,68.06999969482422
2024-03-01,68.98999786376953
2024-03-04,68.91999816894531
2024-03-05,67.88999938964844
2024-03-06,68.33000183105469
2024-03-07,69.36000061035156
2024-03-08,68.72000122070312
2024-03-11,68.26000213623047
2024-03-12,69.11000061035156
2024-03-13,69.0199966430664
2024-03-14,68.7699966430664
2024-03-15,68.18000030517578
2024-03-18,68.5999984741211
2024-03-19,68.95999908447266
2024-03-20,69.9000015258789
2024-03-21,70.45999908447266
2024-03-22,70.27999877929688
2024-03-25,70.19999694824219
2024-03-26,70.06999969482422
2024-03-27,70.33000183105469
2024-03-28,70.19999694824219
2024-04-01,70.20999908447266
2024-04-02,69.5999984741211
2024-04-03,70.05000305175781
2024-04-04,69.1500015258789
2024-04-05,70.13999938964844
2024-04-08,70.16999816894531
2024-04-09,70.18000030517578
2024-04-10,69.62000274658203
2024-04-11,70.23999786376953
2024-04-12,69.04000091552734
2024-04-15,67.95999908447266
2024-04-16,68.0
2024-04-17,67.52999877929688
2024-04-18,67.25
2024-04-19,66.18000030517578
2024-04-22,66.72000122070312
2024-04-23,67.98999786376953
2024-04-24,67.83000183105469
2024-04-25,67.41000366210938
2024-04-26,68.29000091552734
2024-04-29,68.43000030517578
2024-04-30,67.13999938964844
2024-05-01,67.01000213623047
2024-05-02,67.66999816894531
2024-05-03,68.44000244140625
2024-05-06,69.5
2024-05-07,69.58999633789062
2024-05-08,69.44999694824219
2024-05-09,69.70999908447266
2024-05-10,69.7300033569336
2024-05-13,69.56999969482422
2024-05-14,69.98999786376953
2024-05-15,70.9800033569336
2024-05-16,70.56999969482422
2024-05-17,70.68000030517578
2024-05-20,70.98999786376953
2024-05-21,71.05999755859375
2024-05-22,70.7300033569336
2024-05-23,70.2699966430664
2024-05-24,70.93000030517578
2024-05-28,70.94000244140625
2024-05-29,70.31999969482422
2024-05-30,69.68000030517578
2024-05-31,69.87999725341797
2024-06-03,69.95999908447266
2024-06-04,69.94000244140625
2024-06-05,71.19999694824219
2024-06-06,71.19000244140625
2024-06-07,70.94999694824219
2024-06-10,71.41000366210938
2024-06-11,71.45999908447266
2024-06-12,72.26000213623047
2024-06-13,72.2699966430664
2024-06-14,72.19000244140625
2024-06-17,72.91999816894531
2024-06-18,72.95999908447266
2024-06-20,72.7699966430664
2024-06-21,72.6500015258789
2024-06-24,72.44999694824219
2024-06-25,72.95999908447266
2024-06-26,73.06999969482422
2024-06-27,73.20999908447266
2024-06-28,72.87999725341797
2024-07-01,73.05000305175781
2024-07-02,73.54000091552734
2024-07-03,74.0
2024-07-05,74.56999969482422
2024-07-08,74.56999969482422
2024-07-09,74.47000122070312
2024-07-10,75.11000061035156
2024-07-11,74.44000244140625
2024-07-12,74.70999908447266
2024-07-15,74.94000244140625
2024-07-16,75.47000122070312
2024-07-17,73.55000305175781
2024-07-18,73.01000213623047
2024-07-19,72.70999908447266
2024-07-22,73.58999633789062
2024-07-23,73.7699966430664
2024-07-24,71.43000030517578
2024-07-25,71.01000213623047
2024-07-26,71.76000213623047
2024-07-29,71.79000091552734
2024-07-30,71.37000274658203
2024-07-31,72.83999633789062
2024-08-01,71.62000274658203
2024-08-02,69.76000213623047
2024-08-05,67.91000366210938
2024-08-06,68.8499984741211
2024-08-07,68.20999908447266
2024-08-08,70.2300033569336
2024-08-09,70.68000030517578
2024-08-12,70.56999969482422
2024-08-13,71.87000274658203
2024-08-14,72.05999755859375
2024-08-15,73.55000305175781
2024-08-16,73.51000213623047
2024-08-19,74.30000305175781
2024-08-20,74.05000305175781
2024-08-21,74.43000030517578
2024-08-22,73.6500015258789
2024-08-23,74.55999755859375
2024-08-26,74.1500015258789
2024-08-27,74.25
2024-08-28,73.66000366210938
2024-08-29,73.81999969482422
2024-08-30,74.4800033569336
2024-09-03,72.4800033569336
2024-09-04,72.33999633789062
2024-09-05,72.13999938964844
2024-09-06,70.62000274658203
2024-09-09,71.45999908447266
2024-09-10,71.7699966430664
2024-09-11,72.91000366210938
2024-09-12,73.7300033569336
2024-09-13,74.3499984741211
2024-09-16,74.51000213623047
2024-09-17,74.66999816894531
2024-09-18,74.4800033569336
2024-09-19,76.12000274658203
2024-09-20,75.9800033569336
2024-09-23,76.2300033569336
2024-09-24,76.61000061035156
2024-09-25,76.48999786376953
2024-09-26,76.87000274658203
2024-09-27,76.62999725341797
2024-09-30,76.7300033569336
2024-10-01,76.12999725341797
2024-10-02,76.18000030517578
2024-10-03,75.95999908447266
2024-10-04,76.97000122070312
2024-10-07,76.30999755859375
2024-10-08,77.11000061035156
2024-10-09,77.6500015258789
2024-10-10,77.58999633789062
2024-10-11,78.22000122070312
2024-10-14,78.63999938964844
2024-10-15,77.72000122070312
2024-10-16,77.97000122070312
2024-10-17,78.04000091552734
2024-10-18,78.47000122070312
2024-10-21,78.31999969482422
2024-10-22,78.22000122070312
2024-10-23,77.26000213623047
2024-10-24,77.62999725341797
2024-10-25,77.7300033569336
2024-10-28,77.87000274658203
2024-10-29,78.30000305175781
2024-10-30,78.13999938964844
2024-10-31,76.41999816894531
2024-11-01,76.87000274658203
2024-11-04,76.63999938964844
2024-11-05,77.66999816894531
2024-11-06,79.72000122070312
2024-11-07,80.47000122070312
2024-11-08,80.9000015258789
2024-11-11,81.47000122070312
2024-11-12,81.16999816894531
2024-11-13,81.02999877929688
2024-11-14,80.30000305175781
2024-11-15,78.97000122070312
2024-11-18,79.37000274658203
2024-11-19,79.95999908447266
2024-11-20,80.16000366210938
2024-11-21,80.2300033569336
