Date,CAFFX
2022-09-22,29.360000610351562
2022-09-23,28.959999084472656
2022-09-26,28.690000534057617
2022-09-27,28.709999084472656
2022-09-28,29.360000610351562
2022-09-29,28.780000686645508
2022-09-30,28.450000762939453
2022-10-03,29.1200008392334
2022-10-04,30.149999618530273
2022-10-05,30.1299991607666
2022-10-06,29.950000762939453
2022-10-07,29.0
2022-10-10,28.639999389648438
2022-10-11,28.329999923706055
2022-10-12,28.290000915527344
2022-10-13,28.729999542236328
2022-10-14,27.969999313354492
2022-10-17,28.84000015258789
2022-10-18,29.1200008392334
2022-10-19,28.799999237060547
2022-10-20,28.600000381469727
2022-10-21,29.18000030517578
2022-10-24,29.399999618530273
2022-10-25,30.030000686645508
2022-10-26,29.729999542236328
2022-10-27,29.510000228881836
2022-10-28,30.030000686645508
2022-10-31,29.860000610351562
2022-11-01,29.709999084472656
2022-11-02,28.84000015258789
2022-11-03,28.520000457763672
2022-11-04,28.93000030517578
2022-11-07,29.139999389648438
2022-11-08,29.34000015258789
2022-11-09,28.780000686645508
2022-11-10,30.670000076293945
2022-11-11,31.1200008392334
2022-11-14,30.799999237060547
2022-11-15,31.270000457763672
2022-11-16,30.829999923706055
2022-11-17,30.549999237060547
2022-11-18,30.6299991607666
2022-11-21,30.360000610351562
2022-11-22,30.709999084472656
2022-11-23,30.989999771118164
2022-11-25,30.959999084472656
2022-11-28,30.510000228881836
2022-11-29,30.43000030517578
2022-11-30,31.56999969482422
2022-12-01,31.709999084472656
2022-12-02,31.65999984741211
2022-12-05,31.079999923706055
2022-12-06,30.639999389648438
2022-12-07,30.610000610351562
2022-12-08,30.959999084472656
2022-12-09,30.809999465942383
2022-12-12,31.209999084472656
2022-12-13,31.510000228881836
2022-12-14,31.350000381469727
2022-12-15,30.5
2022-12-16,30.190000534057617
2022-12-19,29.850000381469727
2022-12-20,29.860000610351562
2022-12-21,30.290000915527344
2022-12-22,29.8799991607666
2022-12-23,29.950000762939453
2022-12-27,29.770000457763672
2022-12-28,29.479999542236328
2022-12-29,30.110000610351562
2022-12-30,30.010000228881836
2023-01-03,29.93000030517578
2023-01-04,30.239999771118164
2023-01-05,29.829999923706055
2023-01-06,30.3799991607666
2023-01-09,30.549999237060547
2023-01-10,30.8700008392334
2023-01-11,31.34000015258789
2023-01-12,31.510000228881836
2023-01-13,31.700000762939453
2023-01-17,31.68000030517578
2023-01-18,31.360000610351562
2023-01-19,31.100000381469727
2023-01-20,31.799999237060547
2023-01-23,32.29999923706055
2023-01-24,32.209999084472656
2023-01-25,32.25
2023-01-26,32.58000183105469
2023-01-27,32.68000030517578
2023-01-30,32.20000076293945
2023-01-31,32.650001525878906
2023-02-01,33.27000045776367
2023-02-02,33.75
2023-02-03,33.290000915527344
2023-02-06,32.97999954223633
2023-02-07,33.36000061035156
2023-02-08,33.09000015258789
2023-02-09,32.880001068115234
2023-02-10,32.65999984741211
2023-02-13,33.11000061035156
2023-02-14,33.2400016784668
2023-02-15,33.459999084472656
2023-02-16,32.91999816894531
2023-02-17,32.709999084472656
2023-02-21,32.040000915527344
2023-02-22,32.04999923706055
2023-02-23,32.18000030517578
2023-02-24,31.75
2023-02-27,31.920000076293945
2023-02-28,31.899999618530273
2023-03-01,31.809999465942383
2023-03-02,32.08000183105469
2023-03-03,32.61000061035156
2023-03-06,32.5099983215332
2023-03-07,32.130001068115234
2023-03-08,32.16999816894531
2023-03-09,31.549999237060547
2023-03-10,30.979999542236328
2023-03-13,30.950000762939453
2023-03-14,31.510000228881836
2023-03-15,31.25
2023-03-16,31.860000610351562
2023-03-17,31.559999465942383
2023-03-20,31.739999771118164
2023-03-21,32.18000030517578
2023-03-22,31.690000534057617
2023-03-23,31.940000534057617
2023-03-24,31.959999084472656
2023-03-27,32.0099983215332
2023-03-28,31.889999389648438
2023-03-29,32.310001373291016
2023-03-30,32.52000045776367
2023-03-31,33.040000915527344
2023-04-03,33.09000015258789
2023-04-04,32.939998626708984
2023-04-05,32.66999816894531
2023-04-06,32.75
2023-04-10,32.869998931884766
2023-04-11,32.939998626708984
2023-04-12,32.779998779296875
2023-04-13,33.2400016784668
2023-04-14,33.13999938964844
2023-04-17,33.209999084472656
2023-04-18,33.279998779296875
2023-04-19,33.279998779296875
2023-04-20,33.130001068115234
2023-04-21,33.22999954223633
2023-04-24,33.189998626708984
2023-04-25,32.540000915527344
2023-04-26,32.5
2023-04-27,33.060001373291016
2023-04-28,33.36000061035156
2023-05-01,33.34000015258789
2023-05-02,33.029998779296875
2023-05-03,32.959999084472656
2023-05-04,32.790000915527344
2023-05-05,33.209999084472656
2023-05-08,33.310001373291016
2023-05-09,33.220001220703125
2023-05-10,33.40999984741211
2023-05-11,33.369998931884766
2023-05-12,33.290000915527344
2023-05-15,33.470001220703125
2023-05-16,33.2400016784668
2023-05-17,33.61000061035156
2023-05-18,34.06999969482422
2023-05-19,33.939998626708984
2023-05-22,34.0
2023-05-23,33.459999084472656
2023-05-24,33.290000915527344
2023-05-25,33.47999954223633
2023-05-26,34.06999969482422
2023-05-30,34.0
2023-05-31,33.880001068115234
2023-06-01,34.16999816894531
2023-06-02,34.66999816894531
2023-06-05,34.560001373291016
2023-06-06,34.66999816894531
2023-06-07,34.34000015258789
2023-06-08,34.5
2023-06-09,34.529998779296875
2023-06-12,34.9900016784668
2023-06-13,35.220001220703125
2023-06-14,35.119998931884766
2023-06-15,35.540000915527344
2023-06-16,35.2599983215332
2023-06-20,35.16999816894531
2023-06-21,35.04999923706055
2023-06-22,35.189998626708984
2023-06-23,34.939998626708984
2023-06-26,34.790000915527344
2023-06-27,35.22999954223633
2023-06-28,35.34000015258789
2023-06-29,35.43000030517578
2023-06-30,35.7599983215332
2023-07-03,35.70000076293945
2023-07-05,35.630001068115234
2023-07-06,35.2599983215332
2023-07-07,35.22999954223633
2023-07-10,35.52000045776367
2023-07-11,35.810001373291016
2023-07-12,36.04999923706055
2023-07-13,36.43000030517578
2023-07-14,36.470001220703125
2023-07-17,36.619998931884766
2023-07-18,36.93000030517578
2023-07-19,36.95000076293945
2023-07-20,36.5099983215332
2023-07-21,36.56999969482422
2023-07-24,36.529998779296875
2023-07-25,36.68000030517578
2023-07-26,36.689998626708984
2023-07-27,36.43000030517578
2023-07-28,36.880001068115234
2023-07-31,36.93000030517578
2023-08-01,36.84000015258789
2023-08-02,36.209999084472656
2023-08-03,36.150001525878906
2023-08-04,36.09000015258789
2023-08-07,36.459999084472656
2023-08-08,36.20000076293945
2023-08-09,35.91999816894531
2023-08-10,36.0099983215332
2023-08-11,35.81999969482422
2023-08-14,36.060001373291016
2023-08-15,35.70000076293945
2023-08-16,35.40999984741211
2023-08-17,34.970001220703125
2023-08-18,35.0
2023-08-21,35.2400016784668
2023-08-22,35.2400016784668
2023-08-23,35.689998626708984
2023-08-24,35.060001373291016
2023-08-25,35.27000045776367
2023-08-28,35.5099983215332
2023-08-29,36.11000061035156
2023-08-30,36.29999923706055
2023-08-31,36.310001373291016
2023-09-01,36.380001068115234
2023-09-05,36.150001525878906
2023-09-06,36.04999923706055
2023-09-07,35.970001220703125
2023-09-08,35.93000030517578
2023-09-11,36.11000061035156
2023-09-12,35.84000015258789
2023-09-13,35.779998779296875
2023-09-14,35.93000030517578
2023-09-15,35.529998779296875
2023-09-18,35.459999084472656
2023-09-19,35.36000061035156
2023-09-20,35.04999923706055
2023-09-21,34.349998474121094
2023-09-22,34.310001373291016
2023-09-25,34.439998626708984
2023-09-26,33.9900016784668
2023-09-27,34.09000015258789
2023-09-28,34.36000061035156
2023-09-29,34.29999923706055
2023-10-02,34.27000045776367
2023-10-03,33.68000030517578
2023-10-04,33.9900016784668
2023-10-05,33.939998626708984
2023-10-06,34.43000030517578
2023-10-09,34.540000915527344
2023-10-10,34.81999969482422
2023-10-11,34.91999816894531
2023-10-12,34.56999969482422
2023-10-13,34.290000915527344
2023-10-16,34.709999084472656
2023-10-17,34.79999923706055
2023-10-18,34.22999954223633
2023-10-19,33.939998626708984
2023-10-20,33.58000183105469
2023-10-23,33.59000015258789
2023-10-24,33.849998474121094
2023-10-25,33.189998626708984
2023-10-26,32.779998779296875
2023-10-27,32.689998626708984
2023-10-30,33.04999923706055
2023-10-31,33.279998779296875
2023-11-01,33.59000015258789
2023-11-02,34.2599983215332
2023-11-03,34.75
2023-11-06,34.709999084472656
2023-11-07,34.970001220703125
2023-11-08,34.9900016784668
2023-11-09,34.7599983215332
2023-11-10,35.310001373291016
2023-11-13,35.33000183105469
2023-11-14,36.18000030517578
2023-11-15,36.2599983215332
2023-11-16,36.25
2023-11-17,36.34000015258789
2023-11-20,36.689998626708984
2023-11-21,36.630001068115234
2023-11-22,36.81999969482422
2023-11-24,36.86000061035156
2023-11-27,36.7599983215332
2023-11-28,36.689998626708984
2023-11-29,36.720001220703125
2023-11-30,36.86000061035156
2023-12-01,37.22999954223633
2023-12-04,37.060001373291016
2023-12-05,36.869998931884766
2023-12-06,36.72999954223633
2023-12-07,37.0099983215332
2023-12-08,37.22999954223633
2023-12-11,37.529998779296875
2023-12-12,37.810001373291016
2023-12-13,37.20000076293945
2023-12-14,37.38999938964844
2023-12-15,37.400001525878906
2023-12-18,37.56999969482422
2023-12-19,37.86000061035156
2023-12-20,37.27000045776367
2023-12-21,37.79999923706055
2023-12-22,37.880001068115234
2023-12-26,38.060001373291016
2023-12-27,38.15999984741211
2023-12-28,38.18000030517578
2023-12-29,37.97999954223633
2024-01-02,37.560001373291016
2024-01-03,36.9900016784668
2024-01-04,36.970001220703125
2024-01-05,36.959999084472656
2024-01-08,37.619998931884766
2024-01-09,37.63999938964844
2024-01-10,37.869998931884766
2024-01-11,37.970001220703125
2024-01-12,37.97999954223633
2024-01-16,37.83000183105469
2024-01-17,37.619998931884766
2024-01-18,38.060001373291016
2024-01-19,38.4900016784668
2024-01-22,38.68000030517578
2024-01-23,38.66999816894531
2024-01-24,38.689998626708984
2024-01-25,38.90999984741211
2024-01-26,38.93000030517578
2024-01-29,39.33000183105469
2024-01-30,39.18000030517578
2024-01-31,38.540000915527344
2024-02-01,39.099998474121094
2024-02-02,39.619998931884766
2024-02-05,39.619998931884766
2024-02-06,39.599998474121094
2024-02-07,40.060001373291016
2024-02-08,40.209999084472656
2024-02-09,40.43000030517578
2024-02-12,40.38999938964844
2024-02-13,39.68000030517578
2024-02-14,40.2599983215332
2024-02-15,40.5
2024-02-16,40.2400016784668
2024-02-20,39.93000030517578
2024-02-21,39.849998474121094
2024-02-22,40.810001373291016
2024-02-23,40.81999969482422
2024-02-26,40.790000915527344
2024-02-27,40.93000030517578
2024-02-28,40.790000915527344
2024-02-29,41.02000045776367
2024-03-01,41.470001220703125
2024-03-04,41.40999984741211
2024-03-05,40.81999969482422
2024-03-06,41.060001373291016
2024-03-07,41.650001525878906
2024-03-08,41.2400016784668
2024-03-11,41.040000915527344
2024-03-12,41.5099983215332
2024-03-13,41.459999084472656
2024-03-14,41.31999969482422
2024-03-15,40.90999984741211
2024-03-18,41.11000061035156
2024-03-19,41.34000015258789
2024-03-20,41.810001373291016
2024-03-21,42.18000030517578
2024-03-22,42.029998779296875
2024-03-25,41.90999984741211
2024-03-26,41.849998474121094
2024-03-27,42.06999969482422
2024-03-28,42.06999969482422
2024-04-01,42.029998779296875
2024-04-02,41.63999938964844
2024-04-03,41.84000015258789
2024-04-04,41.2599983215332
2024-04-05,41.849998474121094
2024-04-08,41.88999938964844
2024-04-09,41.959999084472656
2024-04-10,41.529998779296875
2024-04-11,41.86000061035156
2024-04-12,41.13999938964844
2024-04-15,40.529998779296875
2024-04-16,40.52000045776367
2024-04-17,40.18000030517578
2024-04-18,39.939998626708984
2024-04-19,39.41999816894531
2024-04-22,39.709999084472656
2024-04-23,40.439998626708984
2024-04-24,40.380001068115234
2024-04-25,40.16999816894531
2024-04-26,40.599998474121094
2024-04-29,40.650001525878906
2024-04-30,40.0
2024-05-01,39.90999984741211
2024-05-02,40.220001220703125
2024-05-03,40.68000030517578
2024-05-06,41.2400016784668
2024-05-07,41.34000015258789
2024-05-08,41.2400016784668
2024-05-09,41.400001525878906
2024-05-10,41.52000045776367
2024-05-13,41.38999938964844
2024-05-14,41.599998474121094
2024-05-15,42.16999816894531
2024-05-16,41.95000076293945
2024-05-17,41.95000076293945
2024-05-20,42.13999938964844
2024-05-21,42.13999938964844
2024-05-22,42.029998779296875
2024-05-23,41.709999084472656
2024-05-24,42.060001373291016
2024-05-28,41.900001525878906
2024-05-29,41.54999923706055
2024-05-30,41.130001068115234
2024-05-31,41.349998474121094
2024-06-03,41.38999938964844
2024-06-04,41.400001525878906
2024-06-05,42.13999938964844
2024-06-06,42.150001525878906
2024-06-07,42.0099983215332
2024-06-10,42.220001220703125
2024-06-11,42.33000183105469
2024-06-12,42.0099983215332
2024-06-13,42.099998474121094
2024-06-14,42.02000045776367
2024-06-17,42.40999984741211
2024-06-18,42.43000030517578
2024-06-20,42.29999923706055
2024-06-21,42.279998779296875
2024-06-24,42.16999816894531
2024-06-25,42.279998779296875
2024-06-26,42.349998474121094
2024-06-27,42.41999816894531
2024-06-28,42.2599983215332
2024-07-01,42.2599983215332
2024-07-02,42.470001220703125
2024-07-03,42.70000076293945
2024-07-05,42.95000076293945
2024-07-08,42.91999816894531
2024-07-09,42.77000045776367
2024-07-10,43.11000061035156
2024-07-11,43.0
2024-07-12,43.18000030517578
2024-07-15,43.2400016784668
2024-07-16,43.599998474121094
2024-07-17,42.58000183105469
2024-07-18,42.209999084472656
2024-07-19,42.04999923706055
2024-07-22,42.560001373291016
2024-07-23,42.75
2024-07-24,41.630001068115234
2024-07-25,41.4900016784668
2024-07-26,41.88999938964844
2024-07-29,41.90999984741211
2024-07-30,41.79999923706055
2024-07-31,42.52000045776367
2024-08-01,41.90999984741211
2024-08-02,41.0
2024-08-05,39.939998626708984
2024-08-06,40.36000061035156
2024-08-07,40.029998779296875
2024-08-08,41.040000915527344
2024-08-09,41.2599983215332
2024-08-12,41.18000030517578
2024-08-13,41.869998931884766
2024-08-14,41.97999954223633
2024-08-15,42.779998779296875
2024-08-16,42.75
2024-08-19,43.15999984741211
2024-08-20,43.11000061035156
2024-08-21,43.29999923706055
2024-08-22,42.880001068115234
2024-08-23,43.380001068115234
2024-08-26,43.150001525878906
2024-08-27,43.2599983215332
2024-08-28,42.97999954223633
2024-08-29,43.08000183105469
2024-08-30,43.400001525878906
2024-09-03,42.40999984741211
2024-09-04,42.290000915527344
2024-09-05,42.09000015258789
2024-09-06,41.33000183105469
2024-09-09,41.75
2024-09-10,41.959999084472656
2024-09-11,42.58000183105469
2024-09-12,43.02000045776367
2024-09-13,43.36000061035156
2024-09-16,43.38999938964844
2024-09-17,43.41999816894531
2024-09-18,43.31999969482422
2024-09-19,44.130001068115234
2024-09-20,44.060001373291016
2024-09-23,44.15999984741211
2024-09-24,44.279998779296875
2024-09-25,44.18000030517578
2024-09-26,44.369998931884766
2024-09-27,44.22999954223633
2024-09-30,44.33000183105469
2024-10-01,43.959999084472656
2024-10-02,44.029998779296875
2024-10-03,43.84000015258789
2024-10-04,44.2599983215332
2024-10-07,43.81999969482422
2024-10-08,44.31999969482422
2024-10-09,44.68000030517578
2024-10-10,44.58000183105469
2024-10-11,44.93000030517578
2024-10-14,45.2400016784668
2024-10-15,44.790000915527344
2024-10-16,44.90999984741211
2024-10-17,44.95000076293945
2024-10-18,45.119998931884766
2024-10-21,44.91999816894531
2024-10-22,44.869998931884766
2024-10-23,44.349998474121094
2024-10-24,44.349998474121094
2024-10-25,44.40999984741211
2024-10-28,44.5
2024-10-29,44.709999084472656
2024-10-30,44.58000183105469
2024-10-31,43.65999984741211
2024-11-01,43.93000030517578
2024-11-04,43.880001068115234
2024-11-05,44.43000030517578
2024-11-06,45.43000030517578
2024-11-07,45.720001220703125
2024-11-08,45.9900016784668
2024-11-11,46.18000030517578
2024-11-12,46.04999923706055
2024-11-13,46.0
2024-11-14,45.52000045776367
2024-11-15,44.619998931884766
2024-11-18,44.70000076293945
2024-11-19,44.869998931884766
2024-11-20,44.97999954223633
2024-11-21,45.119998931884766
