Date,RWMCX
2022-07-21,51.36000061035156
2022-07-22,51.06999969482422
2022-07-25,51.36000061035156
2022-07-26,51.060001373291016
2022-07-27,51.86000061035156
2022-07-28,52.290000915527344
2022-07-29,52.66999816894531
2022-08-01,52.470001220703125
2022-08-02,52.11000061035156
2022-08-03,52.70000076293945
2022-08-04,52.56999969482422
2022-08-05,52.650001525878906
2022-08-08,52.63999938964844
2022-08-09,52.56999969482422
2022-08-10,53.38999938964844
2022-08-11,53.43000030517578
2022-08-12,54.279998779296875
2022-08-15,54.36000061035156
2022-08-16,54.459999084472656
2022-08-17,54.130001068115234
2022-08-18,54.279998779296875
2022-08-19,53.880001068115234
2022-08-22,53.0
2022-08-23,52.849998474121094
2022-08-24,52.97999954223633
2022-08-25,53.70000076293945
2022-08-26,52.2400016784668
2022-08-29,52.02000045776367
2022-08-30,51.400001525878906
2022-08-31,51.09000015258789
2022-09-01,51.220001220703125
2022-09-02,50.810001373291016
2022-09-06,50.63999938964844
2022-09-07,51.33000183105469
2022-09-08,51.72999954223633
2022-09-09,52.369998931884766
2022-09-12,52.7599983215332
2022-09-13,50.83000183105469
2022-09-14,50.86000061035156
2022-09-15,50.529998779296875
2022-09-16,50.31999969482422
2022-09-19,50.52000045776367
2022-09-20,49.93000030517578
2022-09-21,49.18000030517578
2022-09-22,48.97999954223633
2022-09-23,48.09000015258789
2022-09-26,47.5
2022-09-27,47.380001068115234
2022-09-28,48.2599983215332
2022-09-29,47.529998779296875
2022-09-30,46.939998626708984
2022-10-03,48.220001220703125
2022-10-04,49.630001068115234
2022-10-05,49.560001373291016
2022-10-06,49.0
2022-10-07,47.90999984741211
2022-10-10,47.5
2022-10-11,47.290000915527344
2022-10-12,47.11000061035156
2022-10-13,48.290000915527344
2022-10-14,47.349998474121094
2022-10-17,48.310001373291016
2022-10-18,48.869998931884766
2022-10-19,48.58000183105469
2022-10-20,48.31999969482422
2022-10-21,49.41999816894531
2022-10-24,49.9900016784668
2022-10-25,50.470001220703125
2022-10-26,50.4900016784668
2022-10-27,50.47999954223633
2022-10-28,51.56999969482422
2022-10-31,51.31999969482422
2022-11-01,51.29999923706055
2022-11-02,50.470001220703125
2022-11-03,50.22999954223633
2022-11-04,50.939998626708984
2022-11-07,51.5099983215332
2022-11-08,51.810001373291016
2022-11-09,50.88999938964844
2022-11-10,53.02000045776367
2022-11-11,52.9900016784668
2022-11-14,52.63999938964844
2022-11-15,52.880001068115234
2022-11-16,52.56999969482422
2022-11-17,52.58000183105469
2022-11-18,52.90999984741211
2022-11-21,52.88999938964844
2022-11-22,53.56999969482422
2022-11-23,53.779998779296875
2022-11-25,53.93000030517578
2022-11-28,53.25
2022-11-29,53.27000045776367
2022-11-30,54.540000915527344
2022-12-01,54.40999984741211
2022-12-02,54.400001525878906
2022-12-05,53.599998474121094
2022-12-06,53.06999969482422
2022-12-07,53.06999969482422
2022-12-08,53.40999984741211
2022-12-09,53.060001373291016
2022-12-12,53.81999969482422
2022-12-13,54.099998474121094
2022-12-14,53.970001220703125
2022-12-15,52.900001525878906
2022-12-16,51.22999954223633
2022-12-19,50.91999816894531
2022-12-20,50.90999984741211
2022-12-21,51.63999938964844
2022-12-22,51.099998474121094
2022-12-23,51.400001525878906
2022-12-27,51.40999984741211
2022-12-28,50.900001525878906
2022-12-29,51.540000915527344
2022-12-30,51.41999816894531
2023-01-03,51.2400016784668
2023-01-04,51.41999816894531
2023-01-05,50.959999084472656
2023-01-06,52.06999969482422
2023-01-09,51.75
2023-01-10,51.959999084472656
2023-01-11,52.400001525878906
2023-01-12,52.59000015258789
2023-01-13,52.68000030517578
2023-01-17,52.439998626708984
2023-01-18,51.65999984741211
2023-01-19,51.34000015258789
2023-01-20,51.9900016784668
2023-01-23,52.36000061035156
2023-01-24,52.36000061035156
2023-01-25,52.439998626708984
2023-01-26,52.84000015258789
2023-01-27,52.61000061035156
2023-01-30,52.11000061035156
2023-01-31,52.83000183105469
2023-02-01,53.06999969482422
2023-02-02,53.220001220703125
2023-02-03,52.81999969482422
2023-02-06,52.66999816894531
2023-02-07,53.189998626708984
2023-02-08,52.81999969482422
2023-02-09,52.439998626708984
2023-02-10,52.810001373291016
2023-02-13,53.290000915527344
2023-02-14,53.11000061035156
2023-02-15,53.09000015258789
2023-02-16,52.540000915527344
2023-02-17,52.459999084472656
2023-02-21,51.54999923706055
2023-02-22,51.380001068115234
2023-02-23,51.560001373291016
2023-02-24,51.11000061035156
2023-02-27,51.209999084472656
2023-02-28,51.02000045776367
2023-03-01,50.91999816894531
2023-03-02,51.31999969482422
2023-03-03,52.0099983215332
2023-03-06,51.9900016784668
2023-03-07,51.18000030517578
2023-03-08,51.189998626708984
2023-03-09,50.36000061035156
2023-03-10,49.77000045776367
2023-03-13,49.66999816894531
2023-03-14,50.290000915527344
2023-03-15,49.63999938964844
2023-03-16,50.36000061035156
2023-03-17,49.79999923706055
2023-03-20,50.279998779296875
2023-03-21,50.709999084472656
2023-03-22,49.900001525878906
2023-03-23,49.93000030517578
2023-03-24,50.22999954223633
2023-03-27,50.400001525878906
2023-03-28,50.369998931884766
2023-03-29,50.88999938964844
2023-03-30,51.189998626708984
2023-03-31,51.779998779296875
2023-04-03,52.16999816894531
2023-04-04,51.849998474121094
2023-04-05,51.91999816894531
2023-04-06,52.02000045776367
2023-04-10,52.16999816894531
2023-04-11,52.279998779296875
2023-04-12,52.18000030517578
2023-04-13,52.66999816894531
2023-04-14,52.5099983215332
2023-04-17,52.689998626708984
2023-04-18,52.790000915527344
2023-04-19,52.66999816894531
2023-04-20,52.540000915527344
2023-04-21,52.54999923706055
2023-04-24,52.59000015258789
2023-04-25,51.90999984741211
2023-04-26,51.560001373291016
2023-04-27,52.34000015258789
2023-04-28,52.790000915527344
2023-05-01,52.86000061035156
2023-05-02,52.13999938964844
2023-05-03,51.86000061035156
2023-05-04,51.47999954223633
2023-05-05,52.31999969482422
2023-05-08,52.2599983215332
2023-05-09,52.04999923706055
2023-05-10,52.16999816894531
2023-05-11,52.02000045776367
2023-05-12,52.02000045776367
2023-05-15,52.189998626708984
2023-05-16,51.75
2023-05-17,52.310001373291016
2023-05-18,52.63999938964844
2023-05-19,52.66999816894531
2023-05-22,52.68000030517578
2023-05-23,52.25
2023-05-24,51.810001373291016
2023-05-25,51.9900016784668
2023-05-26,52.7599983215332
2023-05-30,52.540000915527344
2023-05-31,52.38999938964844
2023-06-01,52.720001220703125
2023-06-02,53.59000015258789
2023-06-05,53.40999984741211
2023-06-06,53.459999084472656
2023-06-07,53.54999923706055
2023-06-08,53.810001373291016
2023-06-09,53.790000915527344
2023-06-12,54.2400016784668
2023-06-13,54.5099983215332
2023-06-14,52.900001525878906
2023-06-15,53.54999923706055
2023-06-16,53.31999969482422
2023-06-20,52.93000030517578
2023-06-21,52.849998474121094
2023-06-22,52.810001373291016
2023-06-23,52.38999938964844
2023-06-26,52.380001068115234
2023-06-27,52.869998931884766
2023-06-28,52.7599983215332
2023-06-29,53.11000061035156
2023-06-30,53.56999969482422
2023-07-03,53.56999969482422
2023-07-05,53.36000061035156
2023-07-06,52.90999984741211
2023-07-07,52.779998779296875
2023-07-10,53.09000015258789
2023-07-11,53.4900016784668
2023-07-12,53.7400016784668
2023-07-13,54.06999969482422
2023-07-14,54.11000061035156
2023-07-17,54.279998779296875
2023-07-18,54.599998474121094
2023-07-19,54.68000030517578
2023-07-20,54.68000030517578
2023-07-21,54.79999923706055
2023-07-24,55.02000045776367
2023-07-25,55.119998931884766
2023-07-26,55.029998779296875
2023-07-27,54.83000183105469
2023-07-28,55.22999954223633
2023-07-31,55.209999084472656
2023-08-01,55.189998626708984
2023-08-02,54.65999984741211
2023-08-03,54.5
2023-08-04,54.25
2023-08-07,54.77000045776367
2023-08-08,54.619998931884766
2023-08-09,54.41999816894531
2023-08-10,54.36000061035156
2023-08-11,54.36000061035156
2023-08-14,54.560001373291016
2023-08-15,53.95000076293945
2023-08-16,53.66999816894531
2023-08-17,53.33000183105469
2023-08-18,53.43000030517578
2023-08-21,53.63999938964844
2023-08-22,53.43000030517578
2023-08-23,53.83000183105469
2023-08-24,53.22999954223633
2023-08-25,53.52000045776367
2023-08-28,53.83000183105469
2023-08-29,54.38999938964844
2023-08-30,54.4900016784668
2023-08-31,54.34000015258789
2023-09-01,54.33000183105469
2023-09-05,54.029998779296875
2023-09-06,53.810001373291016
2023-09-07,53.790000915527344
2023-09-08,53.900001525878906
2023-09-11,54.040000915527344
2023-09-12,53.959999084472656
2023-09-13,53.81999969482422
2023-09-14,54.380001068115234
2023-09-15,53.81999969482422
2023-09-18,53.84000015258789
2023-09-19,53.72999954223633
2023-09-20,53.400001525878906
2023-09-21,52.70000076293945
2023-09-22,52.59000015258789
2023-09-25,52.720001220703125
2023-09-26,52.04999923706055
2023-09-27,52.130001068115234
2023-09-28,52.43000030517578
2023-09-29,52.209999084472656
2023-10-02,52.0099983215332
2023-10-03,51.459999084472656
2023-10-04,51.66999816894531
2023-10-05,51.650001525878906
2023-10-06,52.2400016784668
2023-10-09,52.77000045776367
2023-10-10,53.0099983215332
2023-10-11,53.22999954223633
2023-10-12,53.040000915527344
2023-10-13,52.95000076293945
2023-10-16,53.4900016784668
2023-10-17,53.52000045776367
2023-10-18,53.0099983215332
2023-10-19,52.52000045776367
2023-10-20,51.970001220703125
2023-10-23,51.7599983215332
2023-10-24,52.06999969482422
2023-10-25,51.68000030517578
2023-10-26,51.08000183105469
2023-10-27,50.70000076293945
2023-10-30,51.27000045776367
2023-10-31,51.529998779296875
2023-11-01,51.86000061035156
2023-11-02,52.84000015258789
2023-11-03,53.189998626708984
2023-11-06,53.22999954223633
2023-11-07,53.22999954223633
2023-11-08,53.29999923706055
2023-11-09,52.90999984741211
2023-11-10,53.65999984741211
2023-11-13,53.61000061035156
2023-11-14,54.470001220703125
2023-11-15,54.54999923706055
2023-11-16,54.61000061035156
2023-11-17,54.779998779296875
2023-11-20,55.13999938964844
2023-11-21,55.029998779296875
2023-11-22,55.2400016784668
2023-11-24,55.41999816894531
2023-11-27,55.119998931884766
2023-11-28,55.119998931884766
2023-11-29,55.09000015258789
2023-11-30,55.439998626708984
2023-12-01,55.75
2023-12-04,55.619998931884766
2023-12-05,55.40999984741211
2023-12-06,55.189998626708984
2023-12-07,55.43000030517578
2023-12-08,55.689998626708984
2023-12-11,56.31999969482422
2023-12-12,56.61000061035156
2023-12-13,57.38999938964844
2023-12-14,57.529998779296875
2023-12-15,55.970001220703125
2023-12-18,56.16999816894531
2023-12-19,56.459999084472656
2023-12-20,55.63999938964844
2023-12-21,56.150001525878906
2023-12-22,56.220001220703125
2023-12-26,56.52000045776367
2023-12-27,56.61000061035156
2023-12-28,56.630001068115234
2023-12-29,56.540000915527344
2024-01-02,56.369998931884766
2024-01-03,56.02000045776367
2024-01-04,55.88999938964844
2024-01-05,55.939998626708984
2024-01-08,56.43000030517578
2024-01-09,56.290000915527344
2024-01-10,56.43000030517578
2024-01-11,56.41999816894531
2024-01-12,56.4900016784668
2024-01-16,56.2400016784668
2024-01-17,56.0
2024-01-18,56.310001373291016
2024-01-19,56.959999084472656
2024-01-22,57.0099983215332
2024-01-23,57.18000030517578
2024-01-24,57.27000045776367
2024-01-25,57.349998474121094
2024-01-26,57.29999923706055
2024-01-29,57.599998474121094
2024-01-30,57.689998626708984
2024-01-31,57.060001373291016
2024-02-01,57.68000030517578
2024-02-02,57.810001373291016
2024-02-05,57.810001373291016
2024-02-06,57.83000183105469
2024-02-07,58.279998779296875
2024-02-08,58.31999969482422
2024-02-09,58.560001373291016
2024-02-12,58.56999969482422
2024-02-13,57.81999969482422
2024-02-14,58.310001373291016
2024-02-15,58.7400016784668
2024-02-16,58.630001068115234
2024-02-20,58.43000030517578
2024-02-21,58.630001068115234
2024-02-22,59.54999923706055
2024-02-23,59.56999969482422
2024-02-26,59.43000030517578
2024-02-27,59.4900016784668
2024-02-28,59.459999084472656
2024-02-29,59.619998931884766
2024-03-01,60.2599983215332
2024-03-04,60.27000045776367
2024-03-05,59.70000076293945
2024-03-06,60.02000045776367
2024-03-07,60.560001373291016
2024-03-08,60.08000183105469
2024-03-11,60.119998931884766
2024-03-12,60.45000076293945
2024-03-13,60.220001220703125
2024-03-14,60.119998931884766
2024-03-15,59.790000915527344
2024-03-18,60.0
2024-03-19,60.310001373291016
2024-03-20,60.810001373291016
2024-03-21,61.279998779296875
2024-03-22,61.04999923706055
2024-03-25,60.90999984741211
2024-03-26,60.790000915527344
2024-03-27,61.349998474121094
2024-03-28,61.4900016784668
2024-04-01,61.36000061035156
2024-04-02,60.84000015258789
2024-04-03,60.86000061035156
2024-04-04,60.119998931884766
2024-04-05,60.689998626708984
2024-04-08,60.70000076293945
2024-04-09,60.720001220703125
2024-04-10,60.119998931884766
2024-04-11,60.369998931884766
2024-04-12,59.45000076293945
2024-04-15,58.97999954223633
2024-04-16,59.0099983215332
2024-04-17,58.77000045776367
2024-04-18,58.66999816894531
2024-04-19,58.58000183105469
2024-04-22,59.0
2024-04-23,59.650001525878906
2024-04-24,59.599998474121094
2024-04-25,59.4900016784668
2024-04-26,59.86000061035156
2024-04-29,59.93000030517578
2024-04-30,59.119998931884766
2024-05-01,58.72999954223633
2024-05-02,58.970001220703125
2024-05-03,59.439998626708984
2024-05-06,59.97999954223633
2024-05-07,60.209999084472656
2024-05-08,60.36000061035156
2024-05-09,60.70000076293945
2024-05-10,60.88999938964844
2024-05-13,60.849998474121094
2024-05-14,61.16999816894531
2024-05-15,61.880001068115234
2024-05-16,61.7400016784668
2024-05-17,61.83000183105469
2024-05-20,61.83000183105469
2024-05-21,61.93000030517578
2024-05-22,61.720001220703125
2024-05-23,61.18000030517578
2024-05-24,61.459999084472656
2024-05-28,61.18000030517578
2024-05-29,60.439998626708984
2024-05-30,60.40999984741211
2024-05-31,61.0
2024-06-03,60.84000015258789
2024-06-04,60.91999816894531
2024-06-05,61.540000915527344
2024-06-06,61.47999954223633
2024-06-07,61.33000183105469
2024-06-10,61.68000030517578
2024-06-11,61.66999816894531
2024-06-12,59.09000015258789
2024-06-13,59.47999954223633
2024-06-14,59.45000076293945
2024-06-17,60.06999969482422
2024-06-18,60.09000015258789
2024-06-20,60.08000183105469
2024-06-21,59.880001068115234
2024-06-24,59.95000076293945
2024-06-25,59.779998779296875
2024-06-26,59.66999816894531
2024-06-27,59.650001525878906
2024-06-28,59.689998626708984
2024-07-01,59.70000076293945
2024-07-02,59.939998626708984
2024-07-03,60.119998931884766
2024-07-05,60.2400016784668
2024-07-08,60.29999923706055
2024-07-09,60.18000030517578
2024-07-10,60.72999954223633
2024-07-11,60.77000045776367
2024-07-12,61.04999923706055
2024-07-15,61.27000045776367
2024-07-16,61.810001373291016
2024-07-17,61.27000045776367
2024-07-18,60.779998779296875
2024-07-19,60.41999816894531
2024-07-22,60.90999984741211
2024-07-23,60.93000030517578
2024-07-24,59.900001525878906
2024-07-25,59.86000061035156
2024-07-26,60.59000015258789
2024-07-29,60.58000183105469
2024-07-30,60.599998474121094
2024-07-31,61.36000061035156
2024-08-01,60.61000061035156
2024-08-02,59.720001220703125
2024-08-05,58.29999923706055
2024-08-06,58.79999923706055
2024-08-07,58.369998931884766
2024-08-08,59.59000015258789
2024-08-09,59.83000183105469
2024-08-12,59.709999084472656
2024-08-13,60.5099983215332
2024-08-14,60.79999923706055
2024-08-15,61.599998474121094
2024-08-16,61.619998931884766
2024-08-19,62.04999923706055
2024-08-20,61.959999084472656
2024-08-21,62.150001525878906
2024-08-22,61.84000015258789
2024-08-23,62.43000030517578
2024-08-26,62.33000183105469
2024-08-27,62.459999084472656
2024-08-28,62.25
2024-08-29,62.310001373291016
2024-08-30,62.84000015258789
2024-09-03,61.880001068115234
2024-09-04,61.869998931884766
2024-09-05,61.40999984741211
2024-09-06,60.4900016784668
2024-09-09,61.09000015258789
2024-09-10,61.27000045776367
2024-09-11,61.619998931884766
2024-09-12,62.11000061035156
2024-09-13,62.58000183105469
2024-09-16,62.779998779296875
2024-09-17,62.63999938964844
2024-09-18,62.31999969482422
2024-09-19,63.11000061035156
2024-09-20,63.15999984741211
2024-09-23,63.380001068115234
2024-09-24,63.45000076293945
2024-09-25,63.220001220703125
2024-09-26,63.45000076293945
2024-09-27,63.41999816894531
2024-09-30,63.59000015258789
2024-10-01,63.33000183105469
2024-10-02,63.400001525878906
2024-10-03,63.189998626708984
2024-10-04,63.66999816894531
2024-10-07,63.16999816894531
2024-10-08,63.54999923706055
2024-10-09,64.06999969482422
2024-10-10,63.849998474121094
2024-10-11,64.2699966430664
2024-10-14,64.7300033569336
2024-10-15,64.01000213623047
2024-10-16,64.3499984741211
2024-10-17,64.38999938964844
2024-10-18,64.45999908447266
2024-10-21,64.05999755859375
2024-10-22,64.1500015258789
2024-10-23,63.779998779296875
2024-10-24,63.650001525878906
2024-10-25,63.5
2024-10-28,63.70000076293945
2024-10-29,63.7599983215332
2024-10-30,63.59000015258789
2024-10-31,62.81999969482422
2024-11-01,62.77000045776367
2024-11-04,62.540000915527344
2024-11-05,63.15999984741211
2024-11-06,64.54000091552734
2024-11-07,64.76000213623047
2024-11-08,65.12000274658203
2024-11-11,65.06999969482422
2024-11-12,64.63999938964844
2024-11-13,64.55000305175781
2024-11-14,64.16999816894531
2024-11-15,63.45000076293945
2024-11-18,63.689998626708984
2024-11-19,63.560001373291016
2024-11-20,63.630001068115234
2024-11-21,64.16000366210938
