Date,CNPAX
2022-07-12,47.4900016784668
2022-07-13,47.459999084472656
2022-07-14,47.150001525878906
2022-07-15,48.0099983215332
2022-07-18,47.900001525878906
2022-07-19,49.20000076293945
2022-07-20,49.380001068115234
2022-07-21,50.150001525878906
2022-07-22,49.63999938964844
2022-07-25,49.68000030517578
2022-07-26,49.029998779296875
2022-07-27,50.29999923706055
2022-07-28,50.849998474121094
2022-07-29,51.540000915527344
2022-08-01,51.380001068115234
2022-08-02,51.029998779296875
2022-08-03,51.70000076293945
2022-08-04,51.97999954223633
2022-08-05,51.630001068115234
2022-08-08,51.7599983215332
2022-08-09,51.29999923706055
2022-08-10,52.5
2022-08-11,52.41999816894531
2022-08-12,53.20000076293945
2022-08-15,53.31999969482422
2022-08-16,53.20000076293945
2022-08-17,52.77000045776367
2022-08-18,52.709999084472656
2022-08-19,51.95000076293945
2022-08-22,50.88999938964844
2022-08-23,50.93000030517578
2022-08-24,51.13999938964844
2022-08-25,51.810001373291016
2022-08-26,50.2400016784668
2022-08-29,49.849998474121094
2022-08-30,49.36000061035156
2022-08-31,49.06999969482422
2022-09-01,48.83000183105469
2022-09-02,48.439998626708984
2022-09-06,48.279998779296875
2022-09-07,49.060001373291016
2022-09-08,49.52000045776367
2022-09-09,50.5099983215332
2022-09-12,51.02000045776367
2022-09-13,49.02000045776367
2022-09-14,49.2599983215332
2022-09-15,48.77000045776367
2022-09-16,48.33000183105469
2022-09-19,48.59000015258789
2022-09-20,48.0099983215332
2022-09-21,47.18000030517578
2022-09-22,46.61000061035156
2022-09-23,45.529998779296875
2022-09-26,45.060001373291016
2022-09-27,45.119998931884766
2022-09-28,46.119998931884766
2022-09-29,45.15999984741211
2022-09-30,44.7400016784668
2022-10-03,45.529998779296875
2022-10-04,47.130001068115234
2022-10-05,46.939998626708984
2022-10-06,46.459999084472656
2022-10-07,45.22999954223633
2022-10-10,44.880001068115234
2022-10-11,44.310001373291016
2022-10-12,44.29999923706055
2022-10-13,45.09000015258789
2022-10-14,44.04999923706055
2022-10-17,45.31999969482422
2022-10-18,45.720001220703125
2022-10-19,45.31999969482422
2022-10-20,44.90999984741211
2022-10-21,45.84000015258789
2022-10-24,45.91999816894531
2022-10-25,46.86000061035156
2022-10-26,46.90999984741211
2022-10-27,46.45000076293945
2022-10-28,47.08000183105469
2022-10-31,46.779998779296875
2022-11-01,46.90999984741211
2022-11-02,45.900001525878906
2022-11-03,45.59000015258789
2022-11-04,46.68000030517578
2022-11-07,47.0099983215332
2022-11-08,47.31999969482422
2022-11-09,46.45000076293945
2022-11-10,49.0
2022-11-11,49.81999969482422
2022-11-14,49.38999938964844
2022-11-15,49.959999084472656
2022-11-16,49.540000915527344
2022-11-17,49.310001373291016
2022-11-18,49.400001525878906
2022-11-21,48.970001220703125
2022-11-22,49.52000045776367
2022-11-23,50.0099983215332
2022-11-25,50.08000183105469
2022-11-28,49.41999816894531
2022-11-29,49.5099983215332
2022-11-30,51.119998931884766
2022-12-01,51.29999923706055
2022-12-02,51.279998779296875
2022-12-05,50.41999816894531
2022-12-06,49.83000183105469
2022-12-07,49.66999816894531
2022-12-08,50.09000015258789
2022-12-09,49.939998626708984
2022-12-12,50.2400016784668
2022-12-13,50.65999984741211
2022-12-14,50.540000915527344
2022-12-15,47.369998931884766
2022-12-16,46.849998474121094
2022-12-19,46.4900016784668
2022-12-20,46.52000045776367
2022-12-21,47.119998931884766
2022-12-22,46.5099983215332
2022-12-23,46.61000061035156
2022-12-27,46.40999984741211
2022-12-28,45.959999084472656
2022-12-29,46.810001373291016
2022-12-30,46.56999969482422
2023-01-03,46.54999923706055
2023-01-04,47.099998474121094
2023-01-05,46.72999954223633
2023-01-06,47.7599983215332
2023-01-09,48.0099983215332
2023-01-10,48.2599983215332
2023-01-11,48.709999084472656
2023-01-12,49.099998474121094
2023-01-13,49.47999954223633
2023-01-17,49.4900016784668
2023-01-18,49.099998474121094
2023-01-19,48.810001373291016
2023-01-20,49.5099983215332
2023-01-23,49.959999084472656
2023-01-24,49.91999816894531
2023-01-25,50.0099983215332
2023-01-26,50.439998626708984
2023-01-27,50.4900016784668
2023-01-30,49.970001220703125
2023-01-31,50.459999084472656
2023-02-01,50.959999084472656
2023-02-02,51.4900016784668
2023-02-03,51.13999938964844
2023-02-06,50.709999084472656
2023-02-07,51.20000076293945
2023-02-08,50.810001373291016
2023-02-09,50.61000061035156
2023-02-10,50.43000030517578
2023-02-13,51.0099983215332
2023-02-14,51.16999816894531
2023-02-15,51.220001220703125
2023-02-16,50.70000076293945
2023-02-17,50.540000915527344
2023-02-21,49.689998626708984
2023-02-22,49.540000915527344
2023-02-23,49.689998626708984
2023-02-24,49.04999923706055
2023-02-27,49.4900016784668
2023-02-28,49.36000061035156
2023-03-01,49.529998779296875
2023-03-02,49.7599983215332
2023-03-03,50.5
2023-03-06,50.349998474121094
2023-03-07,49.59000015258789
2023-03-08,49.61000061035156
2023-03-09,48.939998626708984
2023-03-10,48.33000183105469
2023-03-13,48.22999954223633
2023-03-14,49.09000015258789
2023-03-15,48.18000030517578
2023-03-16,48.95000076293945
2023-03-17,48.5
2023-03-20,48.970001220703125
2023-03-21,49.68000030517578
2023-03-22,49.290000915527344
2023-03-23,49.650001525878906
2023-03-24,49.52000045776367
2023-03-27,49.70000076293945
2023-03-28,49.709999084472656
2023-03-29,50.400001525878906
2023-03-30,50.779998779296875
2023-03-31,51.34000015258789
2023-04-03,51.439998626708984
2023-04-04,51.25
2023-04-05,50.88999938964844
2023-04-06,51.029998779296875
2023-04-10,51.02000045776367
2023-04-11,51.16999816894531
2023-04-12,51.16999816894531
2023-04-13,51.93000030517578
2023-04-14,51.790000915527344
2023-04-17,51.81999969482422
2023-04-18,51.97999954223633
2023-04-19,51.79999923706055
2023-04-20,51.56999969482422
2023-04-21,51.75
2023-04-24,51.72999954223633
2023-04-25,50.90999984741211
2023-04-26,50.72999954223633
2023-04-27,51.5099983215332
2023-04-28,51.880001068115234
2023-05-01,51.869998931884766
2023-05-02,51.43000030517578
2023-05-03,51.400001525878906
2023-05-04,51.09000015258789
2023-05-05,51.779998779296875
2023-05-08,51.900001525878906
2023-05-09,51.68000030517578
2023-05-10,51.790000915527344
2023-05-11,51.66999816894531
2023-05-12,51.540000915527344
2023-05-15,51.86000061035156
2023-05-16,51.54999923706055
2023-05-17,51.939998626708984
2023-05-18,52.290000915527344
2023-05-19,52.349998474121094
2023-05-22,52.529998779296875
2023-05-23,51.7599983215332
2023-05-24,51.22999954223633
2023-05-25,51.5
2023-05-26,52.2400016784668
2023-05-30,51.95000076293945
2023-05-31,51.599998474121094
2023-06-01,52.16999816894531
2023-06-02,52.880001068115234
2023-06-05,52.7599983215332
2023-06-06,52.93000030517578
2023-06-07,52.59000015258789
2023-06-08,52.95000076293945
2023-06-09,52.95000076293945
2023-06-12,53.47999954223633
2023-06-13,53.93000030517578
2023-06-14,54.09000015258789
2023-06-15,54.7400016784668
2023-06-16,54.58000183105469
2023-06-20,54.18000030517578
2023-06-21,53.959999084472656
2023-06-22,53.97999954223633
2023-06-23,53.43000030517578
2023-06-26,53.209999084472656
2023-06-27,53.7599983215332
2023-06-28,53.849998474121094
2023-06-29,53.88999938964844
2023-06-30,54.52000045776367
2023-07-03,54.529998779296875
2023-07-05,54.36000061035156
2023-07-06,53.58000183105469
2023-07-07,53.65999984741211
2023-07-10,53.970001220703125
2023-07-11,54.38999938964844
2023-07-12,55.0099983215332
2023-07-13,55.7599983215332
2023-07-14,55.7599983215332
2023-07-17,55.88999938964844
2023-07-18,56.18000030517578
2023-07-19,56.09000015258789
2023-07-20,55.5099983215332
2023-07-21,55.529998779296875
2023-07-24,55.470001220703125
2023-07-25,55.72999954223633
2023-07-26,55.630001068115234
2023-07-27,55.40999984741211
2023-07-28,56.119998931884766
2023-07-31,56.11000061035156
2023-08-01,55.84000015258789
2023-08-02,54.900001525878906
2023-08-03,54.7599983215332
2023-08-04,54.619998931884766
2023-08-07,55.119998931884766
2023-08-08,54.9900016784668
2023-08-09,54.7400016784668
2023-08-10,54.81999969482422
2023-08-11,54.5
2023-08-14,54.59000015258789
2023-08-15,53.970001220703125
2023-08-16,53.58000183105469
2023-08-17,53.119998931884766
2023-08-18,53.09000015258789
2023-08-21,53.47999954223633
2023-08-22,53.43000030517578
2023-08-23,54.04999923706055
2023-08-24,53.22999954223633
2023-08-25,53.529998779296875
2023-08-28,53.90999984741211
2023-08-29,54.81999969482422
2023-08-30,54.86000061035156
2023-08-31,54.72999954223633
2023-09-01,54.70000076293945
2023-09-05,54.5
2023-09-06,54.25
2023-09-07,54.0099983215332
2023-09-08,54.029998779296875
2023-09-11,54.459999084472656
2023-09-12,54.209999084472656
2023-09-13,54.11000061035156
2023-09-14,54.4900016784668
2023-09-15,54.04999923706055
2023-09-18,53.83000183105469
2023-09-19,53.75
2023-09-20,53.369998931884766
2023-09-21,52.459999084472656
2023-09-22,52.400001525878906
2023-09-25,52.38999938964844
2023-09-26,51.75
2023-09-27,51.83000183105469
2023-09-28,52.20000076293945
2023-09-29,52.099998474121094
2023-10-02,51.83000183105469
2023-10-03,51.09000015258789
2023-10-04,51.459999084472656
2023-10-05,51.5
2023-10-06,52.20000076293945
2023-10-09,52.2400016784668
2023-10-10,52.77000045776367
2023-10-11,53.040000915527344
2023-10-12,52.75
2023-10-13,52.31999969482422
2023-10-16,52.779998779296875
2023-10-17,52.79999923706055
2023-10-18,51.880001068115234
2023-10-19,51.369998931884766
2023-10-20,50.849998474121094
2023-10-23,50.939998626708984
2023-10-24,51.189998626708984
2023-10-25,50.58000183105469
2023-10-26,50.0
2023-10-27,49.779998779296875
2023-10-30,50.310001373291016
2023-10-31,50.40999984741211
2023-11-01,50.869998931884766
2023-11-02,51.900001525878906
2023-11-03,52.459999084472656
2023-11-06,52.58000183105469
2023-11-07,52.65999984741211
2023-11-08,52.790000915527344
2023-11-09,52.41999816894531
2023-11-10,53.0099983215332
2023-11-13,53.09000015258789
2023-11-14,54.2400016784668
2023-11-15,54.31999969482422
2023-11-16,54.27000045776367
2023-11-17,54.599998474121094
2023-11-20,55.060001373291016
2023-11-21,54.869998931884766
2023-11-22,54.9900016784668
2023-11-24,55.16999816894531
2023-11-27,54.970001220703125
2023-11-28,54.970001220703125
2023-11-29,54.97999954223633
2023-11-30,55.029998779296875
2023-12-01,55.36000061035156
2023-12-04,55.0099983215332
2023-12-05,54.869998931884766
2023-12-06,54.75
2023-12-07,55.04999923706055
2023-12-08,55.31999969482422
2023-12-11,55.63999938964844
2023-12-12,55.93000030517578
2023-12-13,56.689998626708984
2023-12-14,54.099998474121094
2023-12-15,54.099998474121094
2023-12-18,54.2599983215332
2023-12-19,54.689998626708984
2023-12-20,53.959999084472656
2023-12-21,54.61000061035156
2023-12-22,54.650001525878906
2023-12-26,54.849998474121094
2023-12-27,55.15999984741211
2023-12-28,55.099998474121094
2023-12-29,54.9900016784668
2024-01-02,54.369998931884766
2024-01-03,53.81999969482422
2024-01-04,53.90999984741211
2024-01-05,53.849998474121094
2024-01-08,54.5
2024-01-09,54.29999923706055
2024-01-10,54.58000183105469
2024-01-11,54.540000915527344
2024-01-12,54.68000030517578
2024-01-16,54.2400016784668
2024-01-17,53.810001373291016
2024-01-18,54.31999969482422
2024-01-19,54.84000015258789
2024-01-22,54.880001068115234
2024-01-23,54.900001525878906
2024-01-24,55.22999954223633
2024-01-25,55.33000183105469
2024-01-26,55.5
2024-01-29,55.97999954223633
2024-01-30,55.90999984741211
2024-01-31,55.209999084472656
2024-02-01,55.869998931884766
2024-02-02,56.2400016784668
2024-02-05,56.11000061035156
2024-02-06,56.349998474121094
2024-02-07,56.65999984741211
2024-02-08,56.720001220703125
2024-02-09,57.11000061035156
2024-02-12,57.0099983215332
2024-02-13,56.18000030517578
2024-02-14,56.810001373291016
2024-02-15,57.439998626708984
2024-02-16,57.29999923706055
2024-02-20,57.0099983215332
2024-02-21,57.040000915527344
2024-02-22,58.18000030517578
2024-02-23,58.150001525878906
2024-02-26,58.099998474121094
2024-02-27,58.15999984741211
2024-02-28,57.97999954223633
2024-02-29,58.029998779296875
2024-03-01,58.720001220703125
2024-03-04,58.70000076293945
2024-03-05,58.060001373291016
2024-03-06,58.459999084472656
2024-03-07,59.310001373291016
2024-03-08,58.869998931884766
2024-03-11,58.63999938964844
2024-03-12,59.310001373291016
2024-03-13,59.33000183105469
2024-03-14,59.11000061035156
2024-03-15,58.63999938964844
2024-03-18,58.939998626708984
2024-03-19,59.09000015258789
2024-03-20,59.689998626708984
2024-03-21,59.90999984741211
2024-03-22,59.720001220703125
2024-03-25,59.58000183105469
2024-03-26,59.540000915527344
2024-03-27,59.720001220703125
2024-03-28,59.599998474121094
2024-04-01,59.52000045776367
2024-04-02,59.209999084472656
2024-04-03,59.5099983215332
2024-04-04,58.880001068115234
2024-04-05,59.38999938964844
2024-04-08,59.529998779296875
2024-04-09,59.54999923706055
2024-04-10,59.029998779296875
2024-04-11,59.33000183105469
2024-04-12,58.310001373291016
2024-04-15,57.66999816894531
2024-04-16,57.45000076293945
2024-04-17,57.25
2024-04-18,57.11000061035156
2024-04-19,56.47999954223633
2024-04-22,56.970001220703125
2024-04-23,57.95000076293945
2024-04-24,57.939998626708984
2024-04-25,57.650001525878906
2024-04-26,58.22999954223633
2024-04-29,58.400001525878906
2024-04-30,57.529998779296875
2024-05-01,57.5099983215332
2024-05-02,57.970001220703125
2024-05-03,58.5
2024-05-06,59.209999084472656
2024-05-07,59.349998474121094
2024-05-08,59.31999969482422
2024-05-09,59.61000061035156
2024-05-10,59.810001373291016
2024-05-13,59.849998474121094
2024-05-14,60.220001220703125
2024-05-15,60.91999816894531
2024-05-16,60.720001220703125
2024-05-17,60.7400016784668
2024-05-20,60.93000030517578
2024-05-21,60.95000076293945
2024-05-22,60.66999816894531
2024-05-23,60.349998474121094
2024-05-24,60.77000045776367
2024-05-28,60.599998474121094
2024-05-29,59.939998626708984
2024-05-30,59.72999954223633
2024-05-31,60.0099983215332
2024-06-03,60.189998626708984
2024-06-04,60.130001068115234
2024-06-05,61.08000183105469
2024-06-06,61.18000030517578
2024-06-07,60.86000061035156
2024-06-10,61.0099983215332
2024-06-11,60.779998779296875
2024-06-12,61.41999816894531
2024-06-13,61.279998779296875
2024-06-14,61.0
2024-06-17,61.47999954223633
2024-06-18,61.61000061035156
2024-06-20,61.619998931884766
2024-06-21,61.349998474121094
2024-06-24,61.380001068115234
2024-06-25,61.68000030517578
2024-06-26,61.54999923706055
2024-06-27,61.540000915527344
2024-06-28,61.279998779296875
2024-07-01,61.54999923706055
2024-07-02,61.81999969482422
2024-07-03,62.34000015258789
2024-07-05,62.88999938964844
2024-07-08,62.88999938964844
2024-07-09,62.689998626708984
2024-07-10,63.34000015258789
2024-07-11,63.029998779296875
2024-07-12,63.349998474121094
2024-07-15,63.2599983215332
2024-07-16,63.45000076293945
2024-07-17,62.25
2024-07-18,61.7599983215332
2024-07-19,61.43000030517578
2024-07-22,62.04999923706055
2024-07-23,62.150001525878906
2024-07-24,60.619998931884766
2024-07-25,60.150001525878906
2024-07-26,60.790000915527344
2024-07-29,60.84000015258789
2024-07-30,60.65999984741211
2024-07-31,61.630001068115234
2024-08-01,60.709999084472656
2024-08-02,59.52000045776367
2024-08-05,58.11000061035156
2024-08-06,58.75
2024-08-07,58.41999816894531
2024-08-08,59.90999984741211
2024-08-09,60.2599983215332
2024-08-12,60.16999816894531
2024-08-13,61.189998626708984
2024-08-14,61.31999969482422
2024-08-15,62.34000015258789
2024-08-16,62.43000030517578
2024-08-19,63.02000045776367
2024-08-20,62.900001525878906
2024-08-21,63.130001068115234
2024-08-22,62.72999954223633
2024-08-23,63.400001525878906
2024-08-26,63.119998931884766
2024-08-27,63.33000183105469
2024-08-28,62.9900016784668
2024-08-29,63.130001068115234
2024-08-30,63.54999923706055
2024-09-03,62.11000061035156
2024-09-04,61.93000030517578
2024-09-05,61.720001220703125
2024-09-06,60.650001525878906
2024-09-09,61.2599983215332
2024-09-10,61.290000915527344
2024-09-11,62.099998474121094
2024-09-12,62.75
2024-09-13,63.040000915527344
2024-09-16,63.189998626708984
2024-09-17,63.20000076293945
2024-09-18,62.91999816894531
2024-09-19,64.22000122070312
2024-09-20,63.83000183105469
2024-09-23,63.939998626708984
2024-09-24,64.45999908447266
2024-09-25,64.36000061035156
2024-09-26,65.13999938964844
2024-09-27,64.91000366210938
2024-09-30,64.80999755859375
2024-10-01,64.41000366210938
2024-10-02,64.43000030517578
2024-10-03,64.08999633789062
2024-10-04,64.62999725341797
2024-10-07,64.30999755859375
2024-10-08,64.6500015258789
2024-10-09,64.9800033569336
2024-10-10,64.80999755859375
2024-10-11,65.16000366210938
2024-10-14,65.41000366210938
2024-10-15,64.4800033569336
2024-10-16,64.58000183105469
2024-10-17,64.83000183105469
2024-10-18,65.16000366210938
2024-10-21,64.87000274658203
2024-10-22,64.80000305175781
2024-10-23,64.08999633789062
2024-10-24,64.30999755859375
2024-10-25,64.30999755859375
2024-10-28,64.44999694824219
2024-10-29,64.55000305175781
2024-10-30,64.22000122070312
2024-10-31,63.189998626708984
2024-11-01,63.4900016784668
2024-11-04,63.470001220703125
2024-11-05,64.23999786376953
2024-11-06,64.80999755859375
2024-11-07,65.43000030517578
2024-11-08,65.3499984741211
2024-11-11,65.5999984741211
2024-11-12,64.91000366210938
2024-11-13,64.73999786376953
2024-11-14,64.4000015258789
2024-11-15,63.47999954223633
2024-11-18,63.810001373291016
2024-11-19,64.01000213623047
2024-11-20,63.9900016784668
2024-11-21,64.25
