Date,RMFAX
2023-01-04,47.97999954223633
2023-01-05,47.560001373291016
2023-01-06,48.5
2023-01-09,48.27000045776367
2023-01-10,48.459999084472656
2023-01-11,48.79999923706055
2023-01-12,48.849998474121094
2023-01-13,48.959999084472656
2023-01-17,48.81999969482422
2023-01-18,48.0
2023-01-19,47.709999084472656
2023-01-20,48.25
2023-01-23,48.529998779296875
2023-01-24,48.54999923706055
2023-01-25,48.5099983215332
2023-01-26,48.77000045776367
2023-01-27,48.650001525878906
2023-01-30,48.349998474121094
2023-01-31,48.900001525878906
2023-02-01,49.0
2023-02-02,49.130001068115234
2023-02-03,48.7599983215332
2023-02-06,48.63999938964844
2023-02-07,48.959999084472656
2023-02-08,48.619998931884766
2023-02-09,48.290000915527344
2023-02-10,48.72999954223633
2023-02-13,49.099998474121094
2023-02-14,48.939998626708984
2023-02-15,48.97999954223633
2023-02-16,48.56999969482422
2023-02-17,48.56999969482422
2023-02-21,47.93000030517578
2023-02-22,47.81999969482422
2023-02-23,47.95000076293945
2023-02-24,47.689998626708984
2023-02-27,47.7400016784668
2023-02-28,47.5
2023-03-01,47.349998474121094
2023-03-02,47.650001525878906
2023-03-03,48.130001068115234
2023-03-06,48.099998474121094
2023-03-07,47.400001525878906
2023-03-08,47.369998931884766
2023-03-09,46.720001220703125
2023-03-10,46.279998779296875
2023-03-13,46.13999938964844
2023-03-14,46.650001525878906
2023-03-15,46.11000061035156
2023-03-16,46.63999938964844
2023-03-17,46.060001373291016
2023-03-20,46.52000045776367
2023-03-21,46.83000183105469
2023-03-22,46.099998474121094
2023-03-23,46.11000061035156
2023-03-24,46.52000045776367
2023-03-27,46.72999954223633
2023-03-28,46.790000915527344
2023-03-29,47.279998779296875
2023-03-30,47.470001220703125
2023-03-31,47.970001220703125
2023-04-03,48.25
2023-04-04,48.0
2023-04-05,48.11000061035156
2023-04-06,48.25
2023-04-10,48.290000915527344
2023-04-11,48.400001525878906
2023-04-12,48.369998931884766
2023-04-13,48.70000076293945
2023-04-14,48.54999923706055
2023-04-17,48.790000915527344
2023-04-18,48.83000183105469
2023-04-19,48.90999984741211
2023-04-20,48.790000915527344
2023-04-21,48.79999923706055
2023-04-24,48.86000061035156
2023-04-25,48.40999984741211
2023-04-26,47.97999954223633
2023-04-27,48.5
2023-04-28,48.880001068115234
2023-05-01,48.95000076293945
2023-05-02,48.38999938964844
2023-05-03,48.029998779296875
2023-05-04,47.810001373291016
2023-05-05,48.459999084472656
2023-05-08,48.38999938964844
2023-05-09,48.2400016784668
2023-05-10,48.27000045776367
2023-05-11,48.04999923706055
2023-05-12,48.060001373291016
2023-05-15,48.18000030517578
2023-05-16,47.66999816894531
2023-05-17,48.04999923706055
2023-05-18,48.18000030517578
2023-05-19,48.18000030517578
2023-05-22,48.09000015258789
2023-05-23,47.66999816894531
2023-05-24,47.290000915527344
2023-05-25,47.09000015258789
2023-05-26,47.36000061035156
2023-05-30,47.189998626708984
2023-05-31,47.06999969482422
2023-06-01,47.380001068115234
2023-06-02,48.060001373291016
2023-06-05,47.91999816894531
2023-06-06,47.970001220703125
2023-06-07,48.13999938964844
2023-06-08,48.290000915527344
2023-06-09,48.220001220703125
2023-06-12,48.349998474121094
2023-06-13,48.61000061035156
2023-06-14,48.349998474121094
2023-06-15,48.880001068115234
2023-06-16,48.869998931884766
2023-06-20,48.5099983215332
2023-06-21,48.529998779296875
2023-06-22,48.45000076293945
2023-06-23,48.08000183105469
2023-06-26,48.20000076293945
2023-06-27,48.5
2023-06-28,48.34000015258789
2023-06-29,48.599998474121094
2023-06-30,49.04999923706055
2023-07-03,49.040000915527344
2023-07-05,48.93000030517578
2023-07-06,48.560001373291016
2023-07-07,48.40999984741211
2023-07-10,48.630001068115234
2023-07-11,48.95000076293945
2023-07-12,49.16999816894531
2023-07-13,49.400001525878906
2023-07-14,49.33000183105469
2023-07-17,49.36000061035156
2023-07-18,49.599998474121094
2023-07-19,49.779998779296875
2023-07-20,50.08000183105469
2023-07-21,50.2599983215332
2023-07-24,50.38999938964844
2023-07-25,50.31999969482422
2023-07-26,50.29999923706055
2023-07-27,49.970001220703125
2023-07-28,50.27000045776367
2023-07-31,50.290000915527344
2023-08-01,50.11000061035156
2023-08-02,49.77000045776367
2023-08-03,49.56999969482422
2023-08-04,49.310001373291016
2023-08-07,49.689998626708984
2023-08-08,49.4900016784668
2023-08-09,49.45000076293945
2023-08-10,49.43000030517578
2023-08-11,49.540000915527344
2023-08-14,49.54999923706055
2023-08-15,49.060001373291016
2023-08-16,48.86000061035156
2023-08-17,48.58000183105469
2023-08-18,48.619998931884766
2023-08-21,48.599998474121094
2023-08-22,48.470001220703125
2023-08-23,48.779998779296875
2023-08-24,48.349998474121094
2023-08-25,48.65999984741211
2023-08-28,48.88999938964844
2023-08-29,49.27000045776367
2023-08-30,49.36000061035156
2023-08-31,49.099998474121094
2023-09-01,49.22999954223633
2023-09-05,48.79999923706055
2023-09-06,48.599998474121094
2023-09-07,48.59000015258789
2023-09-08,48.72999954223633
2023-09-11,48.849998474121094
2023-09-12,48.83000183105469
2023-09-13,48.70000076293945
2023-09-14,49.15999984741211
2023-09-15,48.810001373291016
2023-09-18,48.84000015258789
2023-09-19,48.72999954223633
2023-09-20,48.52000045776367
2023-09-21,47.93000030517578
2023-09-22,47.75
2023-09-25,47.869998931884766
2023-09-26,47.31999969482422
2023-09-27,47.31999969482422
2023-09-28,47.459999084472656
2023-09-29,47.2400016784668
2023-10-02,46.849998474121094
2023-10-03,46.470001220703125
2023-10-04,46.63999938964844
2023-10-05,46.5
2023-10-06,46.849998474121094
2023-10-09,47.25
2023-10-10,47.47999954223633
2023-10-11,47.540000915527344
2023-10-12,47.15999984741211
2023-10-13,47.22999954223633
2023-10-16,47.630001068115234
2023-10-17,47.7599983215332
2023-10-18,47.33000183105469
2023-10-19,46.9900016784668
2023-10-20,46.59000015258789
2023-10-23,46.33000183105469
2023-10-24,46.65999984741211
2023-10-25,46.47999954223633
2023-10-26,46.119998931884766
2023-10-27,45.63999938964844
2023-10-30,46.119998931884766
2023-10-31,46.439998626708984
2023-11-01,46.68000030517578
2023-11-02,47.52000045776367
2023-11-03,47.77000045776367
2023-11-06,47.7400016784668
2023-11-07,47.66999816894531
2023-11-08,47.70000076293945
2023-11-09,47.33000183105469
2023-11-10,47.79999923706055
2023-11-13,47.720001220703125
2023-11-14,48.439998626708984
2023-11-15,48.5099983215332
2023-11-16,48.68000030517578
2023-11-17,48.7599983215332
2023-11-20,48.939998626708984
2023-11-21,48.88999938964844
2023-11-22,49.11000061035156
2023-11-24,49.2400016784668
2023-11-27,49.06999969482422
2023-11-28,49.09000015258789
2023-11-29,49.099998474121094
2023-11-30,49.52000045776367
2023-12-01,49.88999938964844
2023-12-04,49.88999938964844
2023-12-05,49.650001525878906
2023-12-06,49.56999969482422
2023-12-07,49.65999984741211
2023-12-08,49.779998779296875
2023-12-11,50.11000061035156
2023-12-12,50.290000915527344
2023-12-13,49.81999969482422
2023-12-14,49.970001220703125
2023-12-15,49.7400016784668
2023-12-18,49.810001373291016
2023-12-19,50.11000061035156
2023-12-20,49.40999984741211
2023-12-21,49.79999923706055
2023-12-22,50.0099983215332
2023-12-26,50.2400016784668
2023-12-27,50.349998474121094
2023-12-28,50.40999984741211
2023-12-29,50.34000015258789
2024-01-02,50.43000030517578
2024-01-03,50.13999938964844
2024-01-04,50.130001068115234
2024-01-05,50.18000030517578
2024-01-08,50.58000183105469
2024-01-09,50.41999816894531
2024-01-10,50.540000915527344
2024-01-11,50.369998931884766
2024-01-12,50.4900016784668
2024-01-16,50.18000030517578
2024-01-17,49.939998626708984
2024-01-18,50.130001068115234
2024-01-19,50.5099983215332
2024-01-22,50.540000915527344
2024-01-23,50.70000076293945
2024-01-24,50.4900016784668
2024-01-25,50.779998779296875
2024-01-26,50.7599983215332
2024-01-29,50.970001220703125
2024-01-30,51.099998474121094
2024-01-31,50.65999984741211
2024-02-01,51.119998931884766
2024-02-02,51.04999923706055
2024-02-05,50.7599983215332
2024-02-06,51.040000915527344
2024-02-07,51.150001525878906
2024-02-08,51.09000015258789
2024-02-09,51.150001525878906
2024-02-12,51.25
2024-02-13,50.65999984741211
2024-02-14,51.029998779296875
2024-02-15,51.5099983215332
2024-02-16,51.439998626708984
2024-02-20,51.43000030517578
2024-02-21,51.63999938964844
2024-02-22,52.08000183105469
2024-02-23,52.18000030517578
2024-02-26,51.970001220703125
2024-02-27,52.06999969482422
2024-02-28,52.08000183105469
2024-02-29,52.15999984741211
2024-03-01,52.380001068115234
2024-03-04,52.4900016784668
2024-03-05,52.18000030517578
2024-03-06,52.41999816894531
2024-03-07,52.7599983215332
2024-03-08,52.66999816894531
2024-03-11,52.79999923706055
2024-03-12,52.9900016784668
2024-03-13,52.869998931884766
2024-03-14,52.689998626708984
2024-03-15,52.47999954223633
2024-03-18,52.59000015258789
2024-03-19,52.88999938964844
2024-03-20,53.13999938964844
2024-03-21,53.310001373291016
2024-03-22,53.119998931884766
2024-03-25,52.93000030517578
2024-03-26,52.86000061035156
2024-03-27,53.560001373291016
2024-03-28,53.68000030517578
2024-04-01,53.41999816894531
2024-04-02,53.09000015258789
2024-04-03,52.970001220703125
2024-04-04,52.529998779296875
2024-04-05,52.97999954223633
2024-04-08,53.02000045776367
2024-04-09,53.119998931884766
2024-04-10,52.5
2024-04-11,52.540000915527344
2024-04-12,51.869998931884766
2024-04-15,51.5099983215332
2024-04-16,51.400001525878906
2024-04-17,51.310001373291016
2024-04-18,51.25
2024-04-19,51.400001525878906
2024-04-22,51.77000045776367
2024-04-23,52.29999923706055
2024-04-24,52.290000915527344
2024-04-25,52.220001220703125
2024-04-26,52.150001525878906
2024-04-29,52.349998474121094
2024-04-30,51.7400016784668
2024-05-01,51.560001373291016
2024-05-02,51.72999954223633
2024-05-03,52.25
2024-05-06,52.54999923706055
2024-05-07,52.790000915527344
2024-05-08,52.86000061035156
2024-05-09,53.22999954223633
2024-05-10,53.369998931884766
2024-05-13,53.290000915527344
2024-05-14,53.47999954223633
2024-05-15,53.959999084472656
2024-05-16,53.88999938964844
2024-05-17,53.93000030517578
2024-05-20,53.79999923706055
2024-05-21,53.900001525878906
2024-05-22,53.779998779296875
2024-05-23,53.209999084472656
2024-05-24,53.45000076293945
2024-05-28,53.11000061035156
2024-05-29,52.52000045776367
2024-05-30,52.619998931884766
2024-05-31,53.2599983215332
2024-06-03,53.029998779296875
2024-06-04,53.11000061035156
2024-06-05,53.43000030517578
2024-06-06,53.400001525878906
2024-06-07,53.380001068115234
2024-06-10,53.5
2024-06-11,53.470001220703125
2024-06-12,53.52000045776367
2024-06-13,53.4900016784668
2024-06-14,53.41999816894531
2024-06-17,53.790000915527344
2024-06-18,53.900001525878906
2024-06-20,54.0
2024-06-21,53.95000076293945
2024-06-24,54.09000015258789
2024-06-25,53.84000015258789
2024-06-26,53.709999084472656
2024-06-27,53.689998626708984
2024-06-28,53.709999084472656
2024-07-01,53.619998931884766
2024-07-02,53.849998474121094
2024-07-03,53.90999984741211
2024-07-05,54.06999969482422
2024-07-08,54.08000183105469
2024-07-09,54.02000045776367
2024-07-10,54.5
2024-07-11,54.650001525878906
2024-07-12,54.869998931884766
2024-07-15,54.95000076293945
2024-07-16,55.560001373291016
2024-07-17,55.5
2024-07-18,55.099998474121094
2024-07-19,54.83000183105469
2024-07-22,55.209999084472656
2024-07-23,55.209999084472656
2024-07-24,54.63999938964844
2024-07-25,54.790000915527344
2024-07-26,55.459999084472656
2024-07-29,55.45000076293945
2024-07-30,55.630001068115234
2024-07-31,55.970001220703125
2024-08-01,55.68000030517578
2024-08-02,55.060001373291016
2024-08-05,53.7599983215332
2024-08-06,54.20000076293945
2024-08-07,53.970001220703125
2024-08-08,54.83000183105469
2024-08-09,54.970001220703125
2024-08-12,54.880001068115234
2024-08-13,55.5
2024-08-14,55.77000045776367
2024-08-15,56.29999923706055
2024-08-16,56.349998474121094
2024-08-19,56.68000030517578
2024-08-20,56.599998474121094
2024-08-21,56.79999923706055
2024-08-22,56.630001068115234
2024-08-23,57.13999938964844
2024-08-26,57.15999984741211
2024-08-27,57.2599983215332
2024-08-28,57.18000030517578
2024-08-29,57.27000045776367
2024-08-30,57.70000076293945
2024-09-03,57.0
2024-09-04,57.060001373291016
2024-09-05,56.66999816894531
2024-09-06,56.08000183105469
2024-09-09,56.70000076293945
2024-09-10,56.849998474121094
2024-09-11,56.93000030517578
2024-09-12,57.209999084472656
2024-09-13,57.58000183105469
2024-09-16,57.880001068115234
2024-09-17,57.75
2024-09-18,57.47999954223633
2024-09-19,58.060001373291016
2024-09-20,58.040000915527344
2024-09-23,58.2599983215332
2024-09-24,58.220001220703125
2024-09-25,58.02000045776367
2024-09-26,58.18000030517578
2024-09-27,58.220001220703125
2024-09-30,58.5099983215332
2024-10-01,58.31999969482422
2024-10-02,58.349998474121094
2024-10-03,58.130001068115234
2024-10-04,58.47999954223633
2024-10-07,58.02000045776367
2024-10-08,58.27000045776367
2024-10-09,58.630001068115234
2024-10-10,58.400001525878906
2024-10-11,58.810001373291016
2024-10-14,59.25
2024-10-15,58.93000030517578
2024-10-16,59.2400016784668
2024-10-17,59.20000076293945
2024-10-18,59.349998474121094
2024-10-21,58.95000076293945
2024-10-22,58.84000015258789
2024-10-23,58.709999084472656
2024-10-24,58.47999954223633
2024-10-25,58.279998779296875
2024-10-28,58.459999084472656
2024-10-29,58.29999923706055
2024-10-30,58.279998779296875
2024-10-31,57.7400016784668
2024-11-01,57.66999816894531
2024-11-04,57.439998626708984
2024-11-05,57.91999816894531
2024-11-06,58.970001220703125
2024-11-07,59.13999938964844
2024-11-08,59.45000076293945
2024-11-11,59.29999923706055
2024-11-12,58.939998626708984
2024-11-13,58.91999816894531
2024-11-14,58.52000045776367
2024-11-15,58.0099983215332
2024-11-18,58.2599983215332
2024-11-19,58.119998931884766
2024-11-20,58.22999954223633
2024-11-21,58.75
