Date,FFPNX
2023-02-09,51.33000183105469
2023-02-10,51.150001525878906
2023-02-13,51.7400016784668
2023-02-14,51.900001525878906
2023-02-15,51.95000076293945
2023-02-16,51.43000030517578
2023-02-17,51.2599983215332
2023-02-21,50.400001525878906
2023-02-22,50.2599983215332
2023-02-23,50.40999984741211
2023-02-24,49.75
2023-02-27,50.209999084472656
2023-02-28,50.08000183105469
2023-03-01,50.2400016784668
2023-03-02,50.47999954223633
2023-03-03,51.22999954223633
2023-03-06,51.08000183105469
2023-03-07,50.310001373291016
2023-03-08,50.33000183105469
2023-03-09,49.650001525878906
2023-03-10,49.029998779296875
2023-03-13,48.93000030517578
2023-03-14,49.79999923706055
2023-03-15,48.880001068115234
2023-03-16,49.66999816894531
2023-03-17,49.209999084472656
2023-03-20,49.68000030517578
2023-03-21,50.40999984741211
2023-03-22,50.0099983215332
2023-03-23,50.380001068115234
2023-03-24,50.2400016784668
2023-03-27,50.43000030517578
2023-03-28,50.439998626708984
2023-03-29,51.130001068115234
2023-03-30,51.52000045776367
2023-03-31,52.09000015258789
2023-04-03,52.189998626708984
2023-04-04,52.0099983215332
2023-04-05,51.63999938964844
2023-04-06,51.779998779296875
2023-04-10,51.77000045776367
2023-04-11,51.93000030517578
2023-04-12,51.93000030517578
2023-04-13,52.70000076293945
2023-04-14,52.54999923706055
2023-04-17,52.58000183105469
2023-04-18,52.7400016784668
2023-04-19,52.56999969482422
2023-04-20,52.33000183105469
2023-04-21,52.52000045776367
2023-04-24,52.5
2023-04-25,51.66999816894531
2023-04-26,51.47999954223633
2023-04-27,52.27000045776367
2023-04-28,52.65999984741211
2023-05-01,52.63999938964844
2023-05-02,52.20000076293945
2023-05-03,52.16999816894531
2023-05-04,51.86000061035156
2023-05-05,52.560001373291016
2023-05-08,52.68000030517578
2023-05-09,52.459999084472656
2023-05-10,52.56999969482422
2023-05-11,52.439998626708984
2023-05-12,52.31999969482422
2023-05-15,52.650001525878906
2023-05-16,52.33000183105469
2023-05-17,52.72999954223633
2023-05-18,53.08000183105469
2023-05-19,53.13999938964844
2023-05-22,53.31999969482422
2023-05-23,52.540000915527344
2023-05-24,52.0
2023-05-25,52.279998779296875
2023-05-26,53.029998779296875
2023-05-30,52.7400016784668
2023-05-31,52.380001068115234
2023-06-01,52.959999084472656
2023-06-02,53.689998626708984
2023-06-05,53.560001373291016
2023-06-06,53.72999954223633
2023-06-07,53.38999938964844
2023-06-08,53.7599983215332
2023-06-09,53.7599983215332
2023-06-12,54.29999923706055
2023-06-13,54.75
2023-06-14,54.91999816894531
2023-06-15,55.58000183105469
2023-06-16,55.41999816894531
2023-06-20,55.0099983215332
2023-06-21,54.779998779296875
2023-06-22,54.810001373291016
2023-06-23,54.25
2023-06-26,54.029998779296875
2023-06-27,54.59000015258789
2023-06-28,54.68000030517578
2023-06-29,54.720001220703125
2023-06-30,55.36000061035156
2023-07-03,55.369998931884766
2023-07-05,55.20000076293945
2023-07-06,54.400001525878906
2023-07-07,54.4900016784668
2023-07-10,54.810001373291016
2023-07-11,55.22999954223633
2023-07-12,55.86000061035156
2023-07-13,56.630001068115234
2023-07-14,56.630001068115234
2023-07-17,56.75
2023-07-18,57.04999923706055
2023-07-19,56.959999084472656
2023-07-20,56.369998931884766
2023-07-21,56.400001525878906
2023-07-24,56.34000015258789
2023-07-25,56.599998474121094
2023-07-26,56.5
2023-07-27,56.279998779296875
2023-07-28,56.9900016784668
2023-07-31,56.9900016784668
2023-08-01,56.720001220703125
2023-08-02,55.7599983215332
2023-08-03,55.619998931884766
2023-08-04,55.470001220703125
2023-08-07,55.9900016784668
2023-08-08,55.849998474121094
2023-08-09,55.599998474121094
2023-08-10,55.68000030517578
2023-08-11,55.349998474121094
2023-08-14,55.439998626708984
2023-08-15,54.81999969482422
2023-08-16,54.43000030517578
2023-08-17,53.95000076293945
2023-08-18,53.93000030517578
2023-08-21,54.31999969482422
2023-08-22,54.27000045776367
2023-08-23,54.90999984741211
2023-08-24,54.06999969482422
2023-08-25,54.380001068115234
2023-08-28,54.7599983215332
2023-08-29,55.689998626708984
2023-08-30,55.72999954223633
2023-08-31,55.599998474121094
2023-09-01,55.56999969482422
2023-09-05,55.369998931884766
2023-09-06,55.119998931884766
2023-09-07,54.869998931884766
2023-09-08,54.88999938964844
2023-09-11,55.33000183105469
2023-09-12,55.06999969482422
2023-09-13,54.970001220703125
2023-09-14,55.36000061035156
2023-09-15,54.90999984741211
2023-09-18,54.689998626708984
2023-09-19,54.61000061035156
2023-09-20,54.220001220703125
2023-09-21,53.29999923706055
2023-09-22,53.2400016784668
2023-09-25,53.22999954223633
2023-09-26,52.58000183105469
2023-09-27,52.65999984741211
2023-09-28,53.040000915527344
2023-09-29,52.93000030517578
2023-10-02,52.65999984741211
2023-10-03,51.90999984741211
2023-10-04,52.290000915527344
2023-10-05,52.31999969482422
2023-10-06,53.040000915527344
2023-10-09,53.08000183105469
2023-10-10,53.619998931884766
2023-10-11,53.900001525878906
2023-10-12,53.599998474121094
2023-10-13,53.15999984741211
2023-10-16,53.630001068115234
2023-10-17,53.650001525878906
2023-10-18,52.720001220703125
2023-10-19,52.209999084472656
2023-10-20,51.66999816894531
2023-10-23,51.77000045776367
2023-10-24,52.02000045776367
2023-10-25,51.40999984741211
2023-10-26,50.81999969482422
2023-10-27,50.59000015258789
2023-10-30,51.130001068115234
2023-10-31,51.22999954223633
2023-11-01,51.70000076293945
2023-11-02,52.7400016784668
2023-11-03,53.310001373291016
2023-11-06,53.439998626708984
2023-11-07,53.52000045776367
2023-11-08,53.650001525878906
2023-11-09,53.279998779296875
2023-11-10,53.880001068115234
2023-11-13,53.959999084472656
2023-11-14,55.119998931884766
2023-11-15,55.209999084472656
2023-11-16,55.15999984741211
2023-11-17,55.4900016784668
2023-11-20,55.959999084472656
2023-11-21,55.779998779296875
2023-11-22,55.88999938964844
2023-11-24,56.08000183105469
2023-11-27,55.880001068115234
2023-11-28,55.880001068115234
2023-11-29,55.88999938964844
2023-11-30,55.939998626708984
2023-12-01,56.27000045776367
2023-12-04,55.91999816894531
2023-12-05,55.77000045776367
2023-12-06,55.650001525878906
2023-12-07,55.959999084472656
2023-12-08,56.2400016784668
2023-12-11,56.560001373291016
2023-12-12,56.849998474121094
2023-12-13,57.630001068115234
2023-12-14,54.900001525878906
2023-12-15,54.88999938964844
2023-12-18,55.060001373291016
2023-12-19,55.4900016784668
2023-12-20,54.7599983215332
2023-12-21,55.41999816894531
2023-12-22,55.459999084472656
2023-12-26,55.65999984741211
2023-12-27,55.970001220703125
2023-12-28,55.91999816894531
2023-12-29,55.79999923706055
2024-01-02,55.18000030517578
2024-01-03,54.619998931884766
2024-01-04,54.709999084472656
2024-01-05,54.650001525878906
2024-01-08,55.310001373291016
2024-01-09,55.099998474121094
2024-01-10,55.38999938964844
2024-01-11,55.349998474121094
2024-01-12,55.4900016784668
2024-01-16,55.04999923706055
2024-01-17,54.619998931884766
2024-01-18,55.13999938964844
2024-01-19,55.66999816894531
2024-01-22,55.70000076293945
2024-01-23,55.72999954223633
2024-01-24,56.060001373291016
2024-01-25,56.15999984741211
2024-01-26,56.33000183105469
2024-01-29,56.81999969482422
2024-01-30,56.75
2024-01-31,56.040000915527344
2024-02-01,56.709999084472656
2024-02-02,57.08000183105469
2024-02-05,56.95000076293945
2024-02-06,57.20000076293945
2024-02-07,57.5099983215332
2024-02-08,57.58000183105469
2024-02-09,57.970001220703125
2024-02-12,57.880001068115234
2024-02-13,57.029998779296875
2024-02-14,57.66999816894531
2024-02-15,58.310001373291016
2024-02-16,58.16999816894531
2024-02-20,57.880001068115234
2024-02-21,57.900001525878906
2024-02-22,59.060001373291016
2024-02-23,59.029998779296875
2024-02-26,58.97999954223633
2024-02-27,59.040000915527344
2024-02-28,58.869998931884766
2024-02-29,58.90999984741211
2024-03-01,59.619998931884766
2024-03-04,59.59000015258789
2024-03-05,58.95000076293945
2024-03-06,59.36000061035156
2024-03-07,60.209999084472656
2024-03-08,59.77000045776367
2024-03-11,59.540000915527344
2024-03-12,60.220001220703125
2024-03-13,60.2400016784668
2024-03-14,60.02000045776367
2024-03-15,59.540000915527344
2024-03-18,59.849998474121094
2024-03-19,60.0
2024-03-20,60.61000061035156
2024-03-21,60.84000015258789
2024-03-22,60.63999938964844
2024-03-25,60.4900016784668
2024-03-26,60.459999084472656
2024-03-27,60.650001525878906
2024-03-28,60.52000045776367
2024-04-01,60.439998626708984
2024-04-02,60.130001068115234
2024-04-03,60.43000030517578
2024-04-04,59.790000915527344
2024-04-05,60.31999969482422
2024-04-08,60.459999084472656
2024-04-09,60.470001220703125
2024-04-10,59.95000076293945
2024-04-11,60.2599983215332
2024-04-12,59.220001220703125
2024-04-15,58.56999969482422
2024-04-16,58.349998474121094
2024-04-17,58.150001525878906
2024-04-18,58.0
2024-04-19,57.36000061035156
2024-04-22,57.86000061035156
2024-04-23,58.849998474121094
2024-04-24,58.84000015258789
2024-04-25,58.560001373291016
2024-04-26,59.13999938964844
2024-04-29,59.310001373291016
2024-04-30,58.439998626708984
2024-05-01,58.40999984741211
2024-05-02,58.880001068115234
2024-05-03,59.41999816894531
2024-05-06,60.13999938964844
2024-05-07,60.279998779296875
2024-05-08,60.25
2024-05-09,60.54999923706055
2024-05-10,60.75
2024-05-13,60.79999923706055
2024-05-14,61.16999816894531
2024-05-15,61.880001068115234
2024-05-16,61.68000030517578
2024-05-17,61.70000076293945
2024-05-20,61.88999938964844
2024-05-21,61.90999984741211
2024-05-22,61.630001068115234
2024-05-23,61.29999923706055
2024-05-24,61.72999954223633
2024-05-28,61.56999969482422
2024-05-29,60.88999938964844
2024-05-30,60.68000030517578
2024-05-31,60.959999084472656
2024-06-03,61.150001525878906
2024-06-04,61.09000015258789
2024-06-05,62.04999923706055
2024-06-06,62.15999984741211
2024-06-07,61.83000183105469
2024-06-10,61.9900016784668
2024-06-11,61.75
2024-06-12,62.400001525878906
2024-06-13,62.2599983215332
2024-06-14,61.97999954223633
2024-06-17,62.470001220703125
2024-06-18,62.59000015258789
2024-06-20,62.599998474121094
2024-06-21,62.33000183105469
2024-06-24,62.369998931884766
2024-06-25,62.66999816894531
2024-06-26,62.540000915527344
2024-06-27,62.529998779296875
2024-06-28,62.2599983215332
2024-07-01,62.540000915527344
2024-07-02,62.810001373291016
2024-07-03,63.349998474121094
2024-07-05,63.900001525878906
2024-07-08,63.900001525878906
2024-07-09,63.709999084472656
2024-07-10,64.37000274658203
2024-07-11,64.05000305175781
2024-07-12,64.37999725341797
2024-07-15,64.29000091552734
2024-07-16,64.4800033569336
2024-07-17,63.27000045776367
2024-07-18,62.7599983215332
2024-07-19,62.41999816894531
2024-07-22,63.060001373291016
2024-07-23,63.15999984741211
2024-07-24,61.61000061035156
2024-07-25,61.130001068115234
2024-07-26,61.779998779296875
2024-07-29,61.83000183105469
2024-07-30,61.650001525878906
2024-07-31,62.63999938964844
2024-08-01,61.709999084472656
2024-08-02,60.5
2024-08-05,59.060001373291016
2024-08-06,59.709999084472656
2024-08-07,59.369998931884766
2024-08-08,60.900001525878906
2024-08-09,61.25
2024-08-12,61.150001525878906
2024-08-13,62.20000076293945
2024-08-14,62.33000183105469
2024-08-15,63.36000061035156
2024-08-16,63.45000076293945
2024-08-19,64.05999755859375
2024-08-20,63.939998626708984
2024-08-21,64.16999816894531
2024-08-22,63.77000045776367
2024-08-23,64.44999694824219
2024-08-26,64.16000366210938
2024-08-27,64.37999725341797
2024-08-28,64.02999877929688
2024-08-29,64.16999816894531
2024-08-30,64.5999984741211
2024-09-03,63.13999938964844
2024-09-04,62.959999084472656
2024-09-05,62.75
2024-09-06,61.65999984741211
2024-09-09,62.279998779296875
2024-09-10,62.310001373291016
2024-09-11,63.13999938964844
2024-09-12,63.790000915527344
2024-09-13,64.08999633789062
2024-09-16,64.23999786376953
2024-09-17,64.25
2024-09-18,63.970001220703125
2024-09-19,65.29000091552734
2024-09-20,64.88999938964844
2024-09-23,65.01000213623047
2024-09-24,65.54000091552734
2024-09-25,65.44000244140625
2024-09-26,66.2300033569336
2024-09-27,66.0
2024-09-30,65.88999938964844
2024-10-01,65.48999786376953
2024-10-02,65.51000213623047
2024-10-03,65.16000366210938
2024-10-04,65.70999908447266
2024-10-07,65.38999938964844
2024-10-08,65.7300033569336
2024-10-09,66.06999969482422
2024-10-10,65.9000015258789
2024-10-11,66.26000213623047
2024-10-14,66.51000213623047
2024-10-15,65.56999969482422
2024-10-16,65.66999816894531
2024-10-17,65.91999816894531
2024-10-18,66.26000213623047
2024-10-21,65.95999908447266
2024-10-22,65.9000015258789
2024-10-23,65.16999816894531
2024-10-24,65.4000015258789
2024-10-25,65.4000015258789
2024-10-28,65.54000091552734
2024-10-29,65.63999938964844
2024-10-30,65.30999755859375
2024-10-31,64.26000213623047
2024-11-01,64.56999969482422
2024-11-04,64.55000305175781
2024-11-05,65.33000183105469
2024-11-06,65.91000366210938
2024-11-07,66.54000091552734
2024-11-08,66.45999908447266
2024-11-11,66.72000122070312
2024-11-12,66.0199966430664
2024-11-13,65.83999633789062
2024-11-14,65.48999786376953
2024-11-15,64.55999755859375
2024-11-18,64.9000015258789
2024-11-19,65.11000061035156
2024-11-20,65.08000183105469
2024-11-21,65.3499984741211
