Date,VEMRX
2022-10-27,75.12999725341797
2022-10-28,74.69000244140625
2022-10-31,74.3499984741211
2022-11-01,75.58999633789062
2022-11-02,75.33999633789062
2022-11-03,75.58999633789062
2022-11-04,78.05999755859375
2022-11-07,78.51000213623047
2022-11-08,78.66000366210938
2022-11-09,77.6500015258789
2022-11-10,79.12999725341797
2022-11-11,81.1500015258789
2022-11-14,81.31999969482422
2022-11-15,83.13999938964844
2022-11-16,82.04000091552734
2022-11-17,82.26000213623047
2022-11-18,81.69000244140625
2022-11-21,80.9000015258789
2022-11-22,81.11000061035156
2022-11-23,81.41000366210938
2022-11-25,81.44000244140625
2022-11-28,81.11000061035156
2022-11-29,82.62999725341797
2022-11-30,85.0999984741211
2022-12-01,84.72000122070312
2022-12-02,85.22000122070312
2022-12-05,84.68000030517578
2022-12-06,84.5199966430664
2022-12-07,83.86000061035156
2022-12-08,84.87999725341797
2022-12-09,84.61000061035156
2022-12-12,84.02999877929688
2022-12-13,84.16999816894531
2022-12-14,84.55000305175781
2022-12-15,83.06999969482422
2022-12-16,81.66000366210938
2022-12-19,81.73999786376953
2022-12-20,81.48999786376953
2022-12-21,82.08999633789062
2022-12-22,81.56999969482422
2022-12-23,81.36000061035156
2022-12-27,82.25
2022-12-28,81.69999694824219
2022-12-29,82.7300033569336
2022-12-30,81.9800033569336
2023-01-03,82.7300033569336
2023-01-04,84.43000030517578
2023-01-05,84.62999725341797
2023-01-06,85.56999969482422
2023-01-09,86.44000244140625
2023-01-10,86.93000030517578
2023-01-11,87.19999694824219
2023-01-12,87.47000122070312
2023-01-13,88.12000274658203
2023-01-17,87.86000061035156
2023-01-18,87.47000122070312
2023-01-19,88.01000213623047
2023-01-20,89.02999877929688
2023-01-23,89.69999694824219
2023-01-24,89.66999816894531
2023-01-25,89.69999694824219
2023-01-26,90.29000091552734
2023-01-27,89.80999755859375
2023-01-30,88.56999969482422
2023-01-31,88.36000061035156
2023-02-01,89.33999633789062
2023-02-02,88.87999725341797
2023-02-03,87.91000366210938
2023-02-06,86.6500015258789
2023-02-07,86.7699966430664
2023-02-08,86.69999694824219
2023-02-09,87.01000213623047
2023-02-10,86.30999755859375
2023-02-13,86.91999816894531
2023-02-14,86.70999908447266
2023-02-15,86.29000091552734
2023-02-16,86.13999938964844
2023-02-17,85.4000015258789
2023-02-21,84.76000213623047
2023-02-22,84.1500015258789
2023-02-23,84.45999908447266
2023-02-24,82.95999908447266
2023-02-27,83.12999725341797
2023-02-28,82.83999633789062
2023-03-01,84.37000274658203
2023-03-02,84.68000030517578
2023-03-03,85.31999969482422
2023-03-06,85.26000213623047
2023-03-07,84.26000213623047
2023-03-08,84.3499984741211
2023-03-09,82.7699966430664
2023-03-10,82.08999633789062
2023-03-13,82.16999816894531
2023-03-14,82.05999755859375
2023-03-15,80.9800033569336
2023-03-16,81.58999633789062
2023-03-17,81.37000274658203
2023-03-20,81.44999694824219
2023-03-21,82.33999633789062
2023-03-22,82.52999877929688
2023-03-23,83.5199966430664
2023-03-24,83.41000366210938
2023-03-27,82.81999969482422
2023-03-28,83.81999969482422
2023-03-29,84.38999938964844
2023-03-30,84.97000122070312
2023-03-31,84.88999938964844
2023-04-03,85.02999877929688
2023-04-04,85.01000213623047
2023-04-05,84.54000091552734
2023-04-06,84.97000122070312
2023-04-10,84.81999969482422
2023-04-11,85.36000061035156
2023-04-12,84.81999969482422
2023-04-13,85.63999938964844
2023-04-14,85.41999816894531
2023-04-17,85.91000366210938
2023-04-18,85.69000244140625
2023-04-19,84.83000183105469
2023-04-20,84.66000366210938
2023-04-21,83.9000015258789
2023-04-24,83.76000213623047
2023-04-25,82.38999938964844
2023-04-26,82.87999725341797
2023-04-27,83.9000015258789
2023-04-28,84.3499984741211
2023-05-01,84.1500015258789
2023-05-02,83.30000305175781
2023-05-03,83.23999786376953
2023-05-04,83.93000030517578
2023-05-05,84.7300033569336
2023-05-08,84.98999786376953
2023-05-09,84.4000015258789
2023-05-10,84.44000244140625
2023-05-11,84.33999633789062
2023-05-12,83.55999755859375
2023-05-15,84.61000061035156
2023-05-16,84.19999694824219
2023-05-17,84.44999694824219
2023-05-18,84.0199966430664
2023-05-19,83.80000305175781
2023-05-22,84.27999877929688
2023-05-23,83.31999969482422
2023-05-24,82.81999969482422
2023-05-25,82.66999816894531
2023-05-26,83.83999633789062
2023-05-30,82.87000274658203
2023-05-31,82.29000091552734
2023-06-01,83.2300033569336
2023-06-02,84.55999755859375
2023-06-05,84.55999755859375
2023-06-06,85.12999725341797
2023-06-07,85.1500015258789
2023-06-08,85.44000244140625
2023-06-09,85.80999755859375
2023-06-12,86.12000274658203
2023-06-13,86.69999694824219
2023-06-14,87.29000091552734
2023-06-15,88.08999633789062
2023-06-16,87.62999725341797
2023-06-20,86.19999694824219
2023-06-21,85.87000274658203
2023-06-22,85.55000305175781
2023-06-23,84.54000091552734
2023-06-26,84.5999984741211
2023-06-27,85.30999755859375
2023-06-28,85.0199966430664
2023-06-29,84.77999877929688
2023-06-30,85.3499984741211
2023-07-03,86.20999908447266
2023-07-05,85.93000030517578
2023-07-06,84.5999984741211
2023-07-07,85.12000274658203
2023-07-10,85.12000274658203
2023-07-11,86.04000091552734
2023-07-12,87.12000274658203
2023-07-13,88.12999725341797
2023-07-14,88.0999984741211
2023-07-17,88.11000061035156
2023-07-18,87.61000061035156
2023-07-19,87.5199966430664
2023-07-20,87.12000274658203
2023-07-21,87.06999969482422
2023-07-24,87.81999969482422
2023-07-25,88.6500015258789
2023-07-26,89.08000183105469
2023-07-27,88.48999786376953
2023-07-28,90.22000122070312
2023-07-31,90.41000366210938
2023-08-01,89.45999908447266
2023-08-02,87.56999969482422
2023-08-03,87.7300033569336
2023-08-04,87.80999755859375
2023-08-07,87.80999755859375
2023-08-08,86.87999725341797
2023-08-09,87.05000305175781
2023-08-10,87.2300033569336
2023-08-11,86.06999969482422
2023-08-14,85.58000183105469
2023-08-15,84.80000305175781
2023-08-16,84.38999938964844
2023-08-17,84.4800033569336
2023-08-18,83.86000061035156
2023-08-21,83.87999725341797
2023-08-22,84.05000305175781
2023-08-23,84.95999908447266
2023-08-24,84.77999877929688
2023-08-25,84.66000366210938
2023-08-28,85.4000015258789
2023-08-29,86.44000244140625
2023-08-30,86.27999877929688
2023-08-31,85.29000091552734
2023-09-01,86.12999725341797
2023-09-05,85.86000061035156
2023-09-06,85.51000213623047
2023-09-07,84.5999984741211
2023-09-08,84.70999908447266
2023-09-11,85.41999816894531
2023-09-12,85.20999908447266
2023-09-13,85.16999816894531
2023-09-14,85.73999786376953
2023-09-15,84.69999694824219
2023-09-18,84.45999908447266
2023-09-19,84.2300033569336
2023-09-20,83.77999877929688
2023-09-21,82.6500015258789
2023-09-22,83.5
2023-09-25,83.16999816894531
2023-09-26,82.23999786376953
2023-09-27,82.47000122070312
2023-09-28,82.44000244140625
2023-09-29,82.87000274658203
2023-10-02,82.5999984741211
2023-10-03,81.51000213623047
2023-10-04,81.30000305175781
2023-10-05,81.3499984741211
2023-10-06,82.30000305175781
2023-10-09,81.86000061035156
2023-10-10,82.94999694824219
2023-10-11,83.41000366210938
2023-10-12,82.95999908447266
2023-10-13,82.48999786376953
2023-10-16,82.76000213623047
2023-10-17,82.62000274658203
2023-10-18,81.45999908447266
2023-10-19,80.98999786376953
2023-10-20,80.19999694824219
2023-10-23,79.73999786376953
2023-10-24,80.5199966430664
2023-10-25,79.86000061035156
2023-10-26,79.55999755859375
2023-10-27,79.83999633789062
2023-10-30,80.37000274658203
2023-10-31,80.0199966430664
2023-11-01,80.36000061035156
2023-11-02,81.5199966430664
2023-11-03,82.75
2023-11-06,83.43000030517578
2023-11-07,83.30000305175781
2023-11-08,83.1500015258789
2023-11-09,82.5
2023-11-10,82.91000366210938
2023-11-13,83.0
2023-11-14,84.20999908447266
2023-11-15,85.33000183105469
2023-11-16,84.58000183105469
2023-11-17,84.80000305175781
2023-11-20,85.66000366210938
2023-11-21,85.36000061035156
2023-11-22,85.16999816894531
2023-11-24,85.25
2023-11-27,84.91999816894531
2023-11-28,85.44000244140625
2023-11-29,85.18000030517578
2023-11-30,85.44999694824219
2023-12-01,85.56999969482422
2023-12-04,85.05999755859375
2023-12-05,84.7300033569336
2023-12-06,84.70999908447266
2023-12-07,84.9000015258789
2023-12-08,84.72000122070312
2023-12-11,84.87000274658203
2023-12-12,84.80999755859375
2023-12-13,85.12999725341797
2023-12-14,86.45999908447266
2023-12-15,84.66999816894531
2023-12-18,84.54000091552734
2023-12-19,84.91999816894531
2023-12-20,83.56999969482422
2023-12-21,84.72000122070312
2023-12-22,84.44000244140625
2023-12-26,84.83000183105469
2023-12-27,85.37999725341797
2023-12-28,86.1500015258789
2023-12-29,86.1500015258789
2024-01-02,85.51000213623047
2024-01-03,85.19000244140625
2024-01-04,85.19000244140625
2024-01-05,85.22000122070312
2024-01-08,85.16000366210938
2024-01-09,84.44999694824219
2024-01-10,84.37000274658203
2024-01-11,84.77999877929688
2024-01-12,85.05000305175781
2024-01-16,83.69000244140625
2024-01-17,82.36000061035156
2024-01-18,82.81999969482422
2024-01-19,83.51000213623047
2024-01-22,82.66999816894531
2024-01-23,83.19000244140625
2024-01-24,84.16999816894531
2024-01-25,84.48999786376953
2024-01-26,84.44999694824219
2024-01-29,84.51000213623047
2024-01-30,83.69000244140625
2024-01-31,83.41000366210938
2024-02-01,83.94999694824219
2024-02-02,83.66999816894531
2024-02-05,83.58999633789062
2024-02-06,85.37000274658203
2024-02-07,85.5199966430664
2024-02-08,85.26000213623047
2024-02-09,85.37000274658203
2024-02-12,85.51000213623047
2024-02-13,84.75
2024-02-14,85.47000122070312
2024-02-15,85.91000366210938
2024-02-16,86.3499984741211
2024-02-20,86.55000305175781
2024-02-21,86.73999786376953
2024-02-22,87.55999755859375
2024-02-23,87.37000274658203
2024-02-26,87.19999694824219
2024-02-27,87.58999633789062
2024-02-28,86.30999755859375
2024-02-29,86.73999786376953
2024-03-01,87.55999755859375
2024-03-04,87.44000244140625
2024-03-05,86.79000091552734
2024-03-06,87.69000244140625
2024-03-07,88.0999984741211
2024-03-08,87.87999725341797
2024-03-11,88.05999755859375
2024-03-12,88.91999816894531
2024-03-13,88.31999969482422
2024-03-14,88.19999694824219
2024-03-15,87.68000030517578
2024-03-18,87.91999816894531
2024-03-19,87.44999694824219
2024-03-20,88.0
2024-03-21,88.29000091552734
2024-03-22,87.83000183105469
2024-03-25,87.68000030517578
2024-03-26,87.63999938964844
2024-03-27,87.72000122070312
2024-03-28,88.02999877929688
2024-04-01,88.55000305175781
2024-04-02,88.77999877929688
2024-04-03,88.87999725341797
2024-04-04,88.73999786376953
2024-04-05,88.9000015258789
2024-04-08,89.33999633789062
2024-04-09,89.8499984741211
2024-04-10,89.5199966430664
2024-04-11,89.63999938964844
2024-04-12,88.12000274658203
2024-04-15,87.36000061035156
2024-04-16,86.30000305175781
2024-04-17,86.45999908447266
2024-04-18,86.54000091552734
2024-04-19,86.0999984741211
2024-04-22,86.83000183105469
2024-04-23,87.5199966430664
2024-04-24,87.98999786376953
2024-04-25,88.20999908447266
2024-04-26,89.13999938964844
2024-04-29,89.91999816894531
2024-04-30,88.97000122070312
2024-05-01,88.88999938964844
2024-05-02,90.72000122070312
2024-05-03,91.33000183105469
2024-05-06,91.43000030517578
2024-05-07,90.94000244140625
2024-05-08,90.94999694824219
2024-05-09,90.98999786376953
2024-05-10,91.51000213623047
2024-05-13,92.04000091552734
2024-05-14,92.44000244140625
2024-05-15,92.91000366210938
2024-05-16,93.6500015258789
2024-05-17,94.20999908447266
2024-05-20,94.13999938964844
2024-05-21,93.54000091552734
2024-05-22,93.44000244140625
2024-05-23,92.87000274658203
2024-05-24,93.01000213623047
2024-05-28,92.80000305175781
2024-05-29,91.69999694824219
2024-05-30,91.3499984741211
2024-05-31,90.69000244140625
2024-06-03,91.75
2024-06-04,90.12999725341797
2024-06-05,91.66000366210938
2024-06-06,91.93000030517578
2024-06-07,91.52999877929688
2024-06-10,92.0
2024-06-11,91.44000244140625
2024-06-12,92.0
2024-06-13,92.0199966430664
2024-06-14,92.26000213623047
2024-06-17,92.62000274658203
2024-06-18,93.16999816894531
2024-06-20,93.27999877929688
2024-06-21,92.48999786376953
2024-06-24,92.48999786376953
2024-06-25,92.4000015258789
2024-06-26,92.2699966430664
2024-06-27,92.11000061035156
2024-06-28,92.33000183105469
2024-07-01,92.52999877929688
2024-07-02,92.61000061035156
2024-07-03,93.83999633789062
2024-07-05,93.83999633789062
2024-07-08,94.12999725341797
2024-07-09,94.58000183105469
2024-07-10,94.97000122070312
2024-07-11,95.4800033569336
2024-07-12,95.95999908447266
2024-07-15,95.26000213623047
2024-07-16,95.62000274658203
2024-07-17,94.26000213623047
2024-07-18,93.81999969482422
2024-07-19,92.83999633789062
2024-07-22,93.43000030517578
2024-07-23,92.83000183105469
2024-07-24,91.80999755859375
2024-07-25,91.55999755859375
2024-07-26,92.37000274658203
2024-07-29,92.01000213623047
2024-07-30,91.69000244140625
2024-07-31,93.2699966430664
2024-08-01,92.1500015258789
2024-08-02,90.80999755859375
2024-08-05,88.6500015258789
2024-08-06,89.19000244140625
2024-08-07,89.91000366210938
2024-08-08,91.55999755859375
2024-08-09,91.9800033569336
2024-08-12,92.2699966430664
2024-08-13,92.91000366210938
2024-08-14,92.55000305175781
2024-08-15,93.55999755859375
2024-08-16,94.1500015258789
2024-08-19,94.91000366210938
2024-08-20,94.08000183105469
2024-08-21,94.47000122070312
2024-08-22,93.55999755859375
2024-08-23,94.5199966430664
2024-08-26,94.1500015258789
2024-08-27,94.27999877929688
2024-08-28,93.66999816894531
2024-08-29,93.94000244140625
2024-08-30,94.29000091552734
2024-09-03,92.7699966430664
2024-09-04,92.73999786376953
2024-09-05,93.04000091552734
2024-09-06,91.7300033569336
2024-09-09,92.33999633789062
2024-09-10,92.08000183105469
2024-09-11,92.5999984741211
2024-09-12,93.30999755859375
2024-09-13,93.54000091552734
2024-09-16,93.91000366210938
2024-09-17,94.16999816894531
2024-09-18,93.7300033569336
2024-09-19,95.6500015258789
2024-09-20,95.25
2024-09-23,95.94000244140625
2024-09-24,98.45999908447266
2024-09-25,98.30999755859375
2024-09-26,100.80999755859375
2024-09-27,101.01000213623047
2024-09-30,100.63999938964844
2024-10-01,101.51000213623047
2024-10-02,102.9000015258789
2024-10-03,101.83000183105469
2024-10-04,103.01000213623047
2024-10-07,103.20999908447266
2024-10-08,101.19999694824219
2024-10-09,100.31999969482422
2024-10-10,100.7699966430664
2024-10-11,101.22000122070312
2024-10-14,101.0199966430664
2024-10-15,99.05000305175781
2024-10-16,99.79000091552734
2024-10-17,99.22000122070312
2024-10-18,100.55000305175781
2024-10-21,100.16999816894531
2024-10-22,99.66999816894531
2024-10-23,99.12000274658203
2024-10-24,98.87000274658203
2024-10-25,98.86000061035156
2024-10-28,99.19000244140625
2024-10-29,98.93000030517578
2024-10-30,98.08000183105469
2024-10-31,97.5199966430664
2024-11-01,98.08999633789062
2024-11-04,98.25
2024-11-05,99.77999877929688
2024-11-06,99.25
2024-11-07,100.66000366210938
2024-11-08,98.97000122070312
2024-11-11,98.36000061035156
2024-11-12,96.6500015258789
2024-11-13,95.98999786376953
2024-11-14,95.47000122070312
2024-11-15,95.04000091552734
2024-11-18,95.75
2024-11-19,96.19000244140625
2024-11-20,96.18000030517578
2024-11-21,95.6500015258789
