Date,RWMBX
2023-01-05,50.560001373291016
2023-01-06,51.66999816894531
2023-01-09,51.349998474121094
2023-01-10,51.54999923706055
2023-01-11,51.9900016784668
2023-01-12,52.18000030517578
2023-01-13,52.2599983215332
2023-01-17,52.029998779296875
2023-01-18,51.25
2023-01-19,50.93000030517578
2023-01-20,51.56999969482422
2023-01-23,51.939998626708984
2023-01-24,51.939998626708984
2023-01-25,52.0099983215332
2023-01-26,52.41999816894531
2023-01-27,52.18000030517578
2023-01-30,51.689998626708984
2023-01-31,52.400001525878906
2023-02-01,52.63999938964844
2023-02-02,52.790000915527344
2023-02-03,52.38999938964844
2023-02-06,52.2400016784668
2023-02-07,52.7599983215332
2023-02-08,52.38999938964844
2023-02-09,52.0099983215332
2023-02-10,52.380001068115234
2023-02-13,52.849998474121094
2023-02-14,52.66999816894531
2023-02-15,52.650001525878906
2023-02-16,52.11000061035156
2023-02-17,52.02000045776367
2023-02-21,51.119998931884766
2023-02-22,50.95000076293945
2023-02-23,51.130001068115234
2023-02-24,50.68000030517578
2023-02-27,50.779998779296875
2023-02-28,50.59000015258789
2023-03-01,50.4900016784668
2023-03-02,50.880001068115234
2023-03-03,51.56999969482422
2023-03-06,51.54999923706055
2023-03-07,50.75
2023-03-08,50.75
2023-03-09,49.91999816894531
2023-03-10,49.34000015258789
2023-03-13,49.2400016784668
2023-03-14,49.86000061035156
2023-03-15,49.2599983215332
2023-03-16,49.97999954223633
2023-03-17,49.43000030517578
2023-03-20,49.88999938964844
2023-03-21,50.31999969482422
2023-03-22,49.52000045776367
2023-03-23,49.54999923706055
2023-03-24,49.849998474121094
2023-03-27,50.0099983215332
2023-03-28,49.97999954223633
2023-03-29,50.4900016784668
2023-03-30,50.790000915527344
2023-03-31,51.380001068115234
2023-04-03,51.7599983215332
2023-04-04,51.439998626708984
2023-04-05,51.52000045776367
2023-04-06,51.619998931884766
2023-04-10,51.7599983215332
2023-04-11,51.869998931884766
2023-04-12,51.77000045776367
2023-04-13,52.2599983215332
2023-04-14,52.09000015258789
2023-04-17,52.27000045776367
2023-04-18,52.369998931884766
2023-04-19,52.25
2023-04-20,52.119998931884766
2023-04-21,52.130001068115234
2023-04-24,52.16999816894531
2023-04-25,51.5
2023-04-26,51.13999938964844
2023-04-27,51.91999816894531
2023-04-28,52.36000061035156
2023-05-01,52.43000030517578
2023-05-02,51.720001220703125
2023-05-03,51.43000030517578
2023-05-04,51.060001373291016
2023-05-05,51.900001525878906
2023-05-08,51.84000015258789
2023-05-09,51.619998931884766
2023-05-10,51.7400016784668
2023-05-11,51.59000015258789
2023-05-12,51.59000015258789
2023-05-15,51.7599983215332
2023-05-16,51.31999969482422
2023-05-17,51.869998931884766
2023-05-18,52.20000076293945
2023-05-19,52.22999954223633
2023-05-22,52.2400016784668
2023-05-23,51.810001373291016
2023-05-24,51.369998931884766
2023-05-25,51.54999923706055
2023-05-26,52.310001373291016
2023-05-30,52.099998474121094
2023-05-31,51.939998626708984
2023-06-01,52.27000045776367
2023-06-02,53.130001068115234
2023-06-05,52.959999084472656
2023-06-06,53.0099983215332
2023-06-07,53.09000015258789
2023-06-08,53.349998474121094
2023-06-09,53.33000183105469
2023-06-12,53.77000045776367
2023-06-13,54.029998779296875
2023-06-14,52.4900016784668
2023-06-15,53.130001068115234
2023-06-16,52.900001525878906
2023-06-20,52.5099983215332
2023-06-21,52.43000030517578
2023-06-22,52.38999938964844
2023-06-23,51.970001220703125
2023-06-26,51.959999084472656
2023-06-27,52.439998626708984
2023-06-28,52.34000015258789
2023-06-29,52.68000030517578
2023-06-30,53.13999938964844
2023-07-03,53.13999938964844
2023-07-05,52.93000030517578
2023-07-06,52.47999954223633
2023-07-07,52.349998474121094
2023-07-10,52.65999984741211
2023-07-11,53.04999923706055
2023-07-12,53.29999923706055
2023-07-13,53.619998931884766
2023-07-14,53.66999816894531
2023-07-17,53.83000183105469
2023-07-18,54.150001525878906
2023-07-19,54.220001220703125
2023-07-20,54.22999954223633
2023-07-21,54.349998474121094
2023-07-24,54.560001373291016
2023-07-25,54.65999984741211
2023-07-26,54.58000183105469
2023-07-27,54.380001068115234
2023-07-28,54.7599983215332
2023-07-31,54.75
2023-08-01,54.72999954223633
2023-08-02,54.20000076293945
2023-08-03,54.040000915527344
2023-08-04,53.790000915527344
2023-08-07,54.310001373291016
2023-08-08,54.15999984741211
2023-08-09,53.959999084472656
2023-08-10,53.900001525878906
2023-08-11,53.900001525878906
2023-08-14,54.09000015258789
2023-08-15,53.4900016784668
2023-08-16,53.20000076293945
2023-08-17,52.869998931884766
2023-08-18,52.970001220703125
2023-08-21,53.16999816894531
2023-08-22,52.970001220703125
2023-08-23,53.36000061035156
2023-08-24,52.77000045776367
2023-08-25,53.060001373291016
2023-08-28,53.36000061035156
2023-08-29,53.91999816894531
2023-08-30,54.02000045776367
2023-08-31,53.86000061035156
2023-09-01,53.849998474121094
2023-09-05,53.54999923706055
2023-09-06,53.34000015258789
2023-09-07,53.310001373291016
2023-09-08,53.41999816894531
2023-09-11,53.560001373291016
2023-09-12,53.470001220703125
2023-09-13,53.400001525878906
2023-09-14,53.95000076293945
2023-09-15,53.400001525878906
2023-09-18,53.40999984741211
2023-09-19,53.29999923706055
2023-09-20,52.970001220703125
2023-09-21,52.279998779296875
2023-09-22,52.16999816894531
2023-09-25,52.29999923706055
2023-09-26,51.630001068115234
2023-09-27,51.709999084472656
2023-09-28,52.0099983215332
2023-09-29,51.790000915527344
2023-10-02,51.59000015258789
2023-10-03,51.040000915527344
2023-10-04,51.25
2023-10-05,51.22999954223633
2023-10-06,51.810001373291016
2023-10-09,52.33000183105469
2023-10-10,52.58000183105469
2023-10-11,52.79999923706055
2023-10-12,52.599998474121094
2023-10-13,52.52000045776367
2023-10-16,53.04999923706055
2023-10-17,53.06999969482422
2023-10-18,52.56999969482422
2023-10-19,52.09000015258789
2023-10-20,51.540000915527344
2023-10-23,51.33000183105469
2023-10-24,51.630001068115234
2023-10-25,51.25
2023-10-26,50.65999984741211
2023-10-27,50.27000045776367
2023-10-30,50.84000015258789
2023-10-31,51.099998474121094
2023-11-01,51.43000030517578
2023-11-02,52.38999938964844
2023-11-03,52.7400016784668
2023-11-06,52.779998779296875
2023-11-07,52.779998779296875
2023-11-08,52.849998474121094
2023-11-09,52.459999084472656
2023-11-10,53.20000076293945
2023-11-13,53.150001525878906
2023-11-14,54.0
2023-11-15,54.08000183105469
2023-11-16,54.13999938964844
2023-11-17,54.310001373291016
2023-11-20,54.65999984741211
2023-11-21,54.54999923706055
2023-11-22,54.7599983215332
2023-11-24,54.939998626708984
2023-11-27,54.63999938964844
2023-11-28,54.630001068115234
2023-11-29,54.61000061035156
2023-11-30,54.959999084472656
2023-12-01,55.25
2023-12-04,55.119998931884766
2023-12-05,54.91999816894531
2023-12-06,54.70000076293945
2023-12-07,54.93000030517578
2023-12-08,55.189998626708984
2023-12-11,55.810001373291016
2023-12-12,56.11000061035156
2023-12-13,56.869998931884766
2023-12-14,57.0099983215332
2023-12-15,55.52000045776367
2023-12-18,55.709999084472656
2023-12-19,56.0
2023-12-20,55.18000030517578
2023-12-21,55.689998626708984
2023-12-22,55.7599983215332
2023-12-26,56.04999923706055
2023-12-27,56.13999938964844
2023-12-28,56.15999984741211
2023-12-29,56.06999969482422
2024-01-02,55.900001525878906
2024-01-03,55.54999923706055
2024-01-04,55.41999816894531
2024-01-05,55.470001220703125
2024-01-08,55.959999084472656
2024-01-09,55.810001373291016
2024-01-10,55.95000076293945
2024-01-11,55.95000076293945
2024-01-12,56.0099983215332
2024-01-16,55.7599983215332
2024-01-17,55.52000045776367
2024-01-18,55.83000183105469
2024-01-19,56.470001220703125
2024-01-22,56.52000045776367
2024-01-23,56.689998626708984
2024-01-24,56.779998779296875
2024-01-25,56.86000061035156
2024-01-26,56.810001373291016
2024-01-29,57.099998474121094
2024-01-30,57.189998626708984
2024-01-31,56.560001373291016
2024-02-01,57.16999816894531
2024-02-02,57.29999923706055
2024-02-05,57.29999923706055
2024-02-06,57.33000183105469
2024-02-07,57.7599983215332
2024-02-08,57.79999923706055
2024-02-09,58.040000915527344
2024-02-12,58.04999923706055
2024-02-13,57.310001373291016
2024-02-14,57.790000915527344
2024-02-15,58.220001220703125
2024-02-16,58.11000061035156
2024-02-20,57.90999984741211
2024-02-21,58.11000061035156
2024-02-22,59.0099983215332
2024-02-23,59.029998779296875
2024-02-26,58.88999938964844
2024-02-27,58.95000076293945
2024-02-28,58.91999816894531
2024-02-29,59.08000183105469
2024-03-01,59.709999084472656
2024-03-04,59.720001220703125
2024-03-05,59.150001525878906
2024-03-06,59.47999954223633
2024-03-07,60.0099983215332
2024-03-08,59.529998779296875
2024-03-11,59.56999969482422
2024-03-12,59.900001525878906
2024-03-13,59.72999954223633
2024-03-14,59.619998931884766
2024-03-15,59.290000915527344
2024-03-18,59.5099983215332
2024-03-19,59.810001373291016
2024-03-20,60.310001373291016
2024-03-21,60.77000045776367
2024-03-22,60.54999923706055
2024-03-25,60.400001525878906
2024-03-26,60.279998779296875
2024-03-27,60.84000015258789
2024-03-28,60.970001220703125
2024-04-01,60.84000015258789
2024-04-02,60.33000183105469
2024-04-03,60.34000015258789
2024-04-04,59.61000061035156
2024-04-05,60.18000030517578
2024-04-08,60.18000030517578
2024-04-09,60.20000076293945
2024-04-10,59.61000061035156
2024-04-11,59.849998474121094
2024-04-12,58.939998626708984
2024-04-15,58.47999954223633
2024-04-16,58.5
2024-04-17,58.2599983215332
2024-04-18,58.15999984741211
2024-04-19,58.06999969482422
2024-04-22,58.4900016784668
2024-04-23,59.130001068115234
2024-04-24,59.09000015258789
2024-04-25,58.970001220703125
2024-04-26,59.34000015258789
2024-04-29,59.40999984741211
2024-04-30,58.599998474121094
2024-05-01,58.209999084472656
2024-05-02,58.45000076293945
2024-05-03,58.90999984741211
2024-05-06,59.45000076293945
2024-05-07,59.68000030517578
2024-05-08,59.81999969482422
2024-05-09,60.15999984741211
2024-05-10,60.349998474121094
2024-05-13,60.310001373291016
2024-05-14,60.619998931884766
2024-05-15,61.33000183105469
2024-05-16,61.189998626708984
2024-05-17,61.279998779296875
2024-05-20,61.27000045776367
2024-05-21,61.369998931884766
2024-05-22,61.15999984741211
2024-05-23,60.630001068115234
2024-05-24,60.900001525878906
2024-05-28,60.630001068115234
2024-05-29,59.88999938964844
2024-05-30,59.86000061035156
2024-05-31,60.439998626708984
2024-06-03,60.279998779296875
2024-06-04,60.369998931884766
2024-06-05,60.97999954223633
2024-06-06,60.90999984741211
2024-06-07,60.77000045776367
2024-06-10,61.11000061035156
2024-06-11,61.099998474121094
2024-06-12,58.58000183105469
2024-06-13,58.970001220703125
2024-06-14,58.93000030517578
2024-06-17,59.54999923706055
2024-06-18,59.560001373291016
2024-06-20,59.560001373291016
2024-06-21,59.36000061035156
2024-06-24,59.43000030517578
2024-06-25,59.25
2024-06-26,59.13999938964844
2024-06-27,59.130001068115234
2024-06-28,59.15999984741211
2024-07-01,59.16999816894531
2024-07-02,59.40999984741211
2024-07-03,59.58000183105469
2024-07-05,59.70000076293945
2024-07-08,59.77000045776367
2024-07-09,59.63999938964844
2024-07-10,60.189998626708984
2024-07-11,60.22999954223633
2024-07-12,60.5
2024-07-15,60.709999084472656
2024-07-16,61.25
2024-07-17,60.709999084472656
2024-07-18,60.22999954223633
2024-07-19,59.880001068115234
2024-07-22,60.36000061035156
2024-07-23,60.369998931884766
2024-07-24,59.349998474121094
2024-07-25,59.310001373291016
2024-07-26,60.040000915527344
2024-07-29,60.02000045776367
2024-07-30,60.040000915527344
2024-07-31,60.790000915527344
2024-08-01,60.04999923706055
2024-08-02,59.16999816894531
2024-08-05,57.7599983215332
2024-08-06,58.2599983215332
2024-08-07,57.83000183105469
2024-08-08,59.040000915527344
2024-08-09,59.279998779296875
2024-08-12,59.15999984741211
2024-08-13,59.939998626708984
2024-08-14,60.22999954223633
2024-08-15,61.029998779296875
2024-08-16,61.040000915527344
2024-08-19,61.459999084472656
2024-08-20,61.380001068115234
2024-08-21,61.560001373291016
2024-08-22,61.25
2024-08-23,61.84000015258789
2024-08-26,61.7400016784668
2024-08-27,61.869998931884766
2024-08-28,61.65999984741211
2024-08-29,61.709999084472656
2024-08-30,62.2400016784668
2024-09-03,61.279998779296875
2024-09-04,61.279998779296875
2024-09-05,60.81999969482422
2024-09-06,59.90999984741211
2024-09-09,60.5
2024-09-10,60.68000030517578
2024-09-11,61.02000045776367
2024-09-12,61.5099983215332
2024-09-13,61.970001220703125
2024-09-16,62.16999816894531
2024-09-17,62.02000045776367
2024-09-18,61.77000045776367
2024-09-19,62.560001373291016
2024-09-20,62.599998474121094
2024-09-23,62.81999969482422
2024-09-24,62.88999938964844
2024-09-25,62.65999984741211
2024-09-26,62.88999938964844
2024-09-27,62.849998474121094
2024-09-30,63.029998779296875
2024-10-01,62.7599983215332
2024-10-02,62.84000015258789
2024-10-03,62.619998931884766
2024-10-04,63.099998474121094
2024-10-07,62.599998474121094
2024-10-08,62.970001220703125
2024-10-09,63.4900016784668
2024-10-10,63.27000045776367
2024-10-11,63.689998626708984
2024-10-14,64.13999938964844
2024-10-15,63.43000030517578
2024-10-16,63.7599983215332
2024-10-17,63.79999923706055
2024-10-18,63.869998931884766
2024-10-21,63.47999954223633
2024-10-22,63.560001373291016
2024-10-23,63.189998626708984
2024-10-24,63.06999969482422
2024-10-25,62.91999816894531
2024-10-28,63.11000061035156
2024-10-29,63.16999816894531
2024-10-30,63.0
2024-10-31,62.22999954223633
2024-11-01,62.18000030517578
2024-11-04,61.95000076293945
2024-11-05,62.56999969482422
2024-11-06,63.939998626708984
2024-11-07,64.16000366210938
2024-11-08,64.51000213623047
2024-11-11,64.45999908447266
2024-11-12,64.02999877929688
2024-11-13,63.939998626708984
2024-11-14,63.56999969482422
2024-11-15,62.849998474121094
2024-11-18,63.08000183105469
2024-11-19,62.959999084472656
2024-11-20,63.029998779296875
2024-11-21,63.540000915527344
