Date,RICBX
2022-06-14,41.0099983215332
2022-06-15,40.939998626708984
2022-06-16,39.59000015258789
2022-06-17,39.59000015258789
2022-06-21,40.369998931884766
2022-06-22,40.20000076293945
2022-06-23,40.43000030517578
2022-06-24,41.59000015258789
2022-06-27,41.54999923706055
2022-06-28,40.95000076293945
2022-06-29,40.880001068115234
2022-06-30,40.54999923706055
2022-07-01,40.880001068115234
2022-07-05,40.650001525878906
2022-07-06,40.709999084472656
2022-07-07,41.2599983215332
2022-07-08,41.20000076293945
2022-07-11,40.70000076293945
2022-07-12,40.34000015258789
2022-07-13,40.09000015258789
2022-07-14,39.810001373291016
2022-07-15,40.59000015258789
2022-07-18,40.38999938964844
2022-07-19,41.52000045776367
2022-07-20,41.63999938964844
2022-07-21,41.9900016784668
2022-07-22,41.56999969482422
2022-07-25,41.68000030517578
2022-07-26,41.279998779296875
2022-07-27,42.29999923706055
2022-07-28,42.599998474121094
2022-07-29,43.04999923706055
2022-08-01,42.939998626708984
2022-08-02,42.7400016784668
2022-08-03,43.33000183105469
2022-08-04,43.34000015258789
2022-08-05,43.369998931884766
2022-08-08,43.369998931884766
2022-08-09,43.220001220703125
2022-08-10,44.119998931884766
2022-08-11,44.18000030517578
2022-08-12,44.86000061035156
2022-08-15,44.95000076293945
2022-08-16,44.9900016784668
2022-08-17,44.61000061035156
2022-08-18,44.709999084472656
2022-08-19,44.18000030517578
2022-08-22,43.29999923706055
2022-08-23,43.22999954223633
2022-08-24,43.369998931884766
2022-08-25,44.040000915527344
2022-08-26,42.7400016784668
2022-08-29,42.5
2022-08-30,42.02000045776367
2022-08-31,41.83000183105469
2022-09-01,41.900001525878906
2022-09-02,41.56999969482422
2022-09-06,41.380001068115234
2022-09-07,41.97999954223633
2022-09-08,42.2400016784668
2022-09-09,42.93000030517578
2022-09-12,43.36000061035156
2022-09-13,41.599998474121094
2022-09-14,41.709999084472656
2022-09-15,41.290000915527344
2022-09-16,41.0099983215332
2022-09-19,41.25
2022-09-20,40.779998779296875
2022-09-21,40.15999984741211
2022-09-22,39.939998626708984
2022-09-23,39.119998931884766
2022-09-26,38.65999984741211
2022-09-27,38.540000915527344
2022-09-28,39.290000915527344
2022-09-29,38.599998474121094
2022-09-30,38.08000183105469
2022-10-03,39.130001068115234
2022-10-04,40.380001068115234
2022-10-05,40.34000015258789
2022-10-06,39.95000076293945
2022-10-07,39.06999969482422
2022-10-10,38.709999084472656
2022-10-11,38.41999816894531
2022-10-12,38.34000015258789
2022-10-13,39.220001220703125
2022-10-14,38.34000015258789
2022-10-17,39.2599983215332
2022-10-18,39.65999984741211
2022-10-19,39.4900016784668
2022-10-20,39.209999084472656
2022-10-21,40.09000015258789
2022-10-24,40.459999084472656
2022-10-25,40.97999954223633
2022-10-26,40.81999969482422
2022-10-27,40.52000045776367
2022-10-28,41.310001373291016
2022-10-31,41.06999969482422
2022-11-01,40.9900016784668
2022-11-02,40.06999969482422
2022-11-03,39.79999923706055
2022-11-04,40.4900016784668
2022-11-07,40.939998626708984
2022-11-08,41.16999816894531
2022-11-09,40.4900016784668
2022-11-10,42.439998626708984
2022-11-11,42.75
2022-11-14,42.369998931884766
2022-11-15,42.77000045776367
2022-11-16,42.459999084472656
2022-11-17,42.290000915527344
2022-11-18,42.4900016784668
2022-11-21,42.400001525878906
2022-11-22,42.88999938964844
2022-11-23,43.13999938964844
2022-11-25,43.16999816894531
2022-11-28,42.52000045776367
2022-11-29,42.54999923706055
2022-11-30,43.77000045776367
2022-12-01,43.83000183105469
2022-12-02,43.88999938964844
2022-12-05,43.18000030517578
2022-12-06,42.65999984741211
2022-12-07,42.599998474121094
2022-12-08,42.880001068115234
2022-12-09,42.63999938964844
2022-12-12,43.20000076293945
2022-12-13,43.59000015258789
2022-12-14,42.0099983215332
2022-12-15,41.099998474121094
2022-12-16,40.72999954223633
2022-12-19,40.38999938964844
2022-12-20,40.5099983215332
2022-12-21,41.119998931884766
2022-12-22,40.61000061035156
2022-12-23,40.86000061035156
2022-12-27,40.83000183105469
2022-12-28,40.36000061035156
2022-12-29,41.0099983215332
2022-12-30,40.90999984741211
2023-01-03,40.81999969482422
2023-01-04,41.150001525878906
2023-01-05,40.7599983215332
2023-01-06,41.65999984741211
2023-01-09,41.619998931884766
2023-01-10,41.880001068115234
2023-01-11,42.31999969482422
2023-01-12,42.599998474121094
2023-01-13,42.68000030517578
2023-01-17,42.58000183105469
2023-01-18,41.959999084472656
2023-01-19,41.66999816894531
2023-01-20,42.380001068115234
2023-01-23,42.77000045776367
2023-01-24,42.790000915527344
2023-01-25,42.77000045776367
2023-01-26,43.130001068115234
2023-01-27,43.119998931884766
2023-01-30,42.650001525878906
2023-01-31,43.16999816894531
2023-02-01,43.540000915527344
2023-02-02,44.04999923706055
2023-02-03,43.560001373291016
2023-02-06,43.38999938964844
2023-02-07,43.88999938964844
2023-02-08,43.47999954223633
2023-02-09,43.119998931884766
2023-02-10,43.25
2023-02-13,43.75
2023-02-14,43.720001220703125
2023-02-15,43.779998779296875
2023-02-16,43.279998779296875
2023-02-17,43.06999969482422
2023-02-21,42.369998931884766
2023-02-22,42.279998779296875
2023-02-23,42.400001525878906
2023-02-24,42.029998779296875
2023-02-27,42.189998626708984
2023-02-28,42.130001068115234
2023-03-01,42.02000045776367
2023-03-02,42.36000061035156
2023-03-03,43.060001373291016
2023-03-06,43.040000915527344
2023-03-07,42.41999816894531
2023-03-08,42.459999084472656
2023-03-09,41.869998931884766
2023-03-10,41.33000183105469
2023-03-13,41.150001525878906
2023-03-14,41.77000045776367
2023-03-15,41.25
2023-03-16,41.95000076293945
2023-03-17,41.459999084472656
2023-03-20,41.7400016784668
2023-03-21,42.209999084472656
2023-03-22,41.54999923706055
2023-03-23,41.72999954223633
2023-03-24,41.939998626708984
2023-03-27,42.02000045776367
2023-03-28,42.0099983215332
2023-03-29,42.540000915527344
2023-03-30,42.81999969482422
2023-03-31,43.34000015258789
2023-04-03,43.59000015258789
2023-04-04,43.31999969482422
2023-04-05,43.15999984741211
2023-04-06,43.29999923706055
2023-04-10,43.369998931884766
2023-04-11,43.38999938964844
2023-04-12,43.31999969482422
2023-04-13,43.84000015258789
2023-04-14,43.689998626708984
2023-04-17,43.84000015258789
2023-04-18,43.970001220703125
2023-04-19,44.060001373291016
2023-04-20,43.86000061035156
2023-04-21,43.869998931884766
2023-04-24,43.869998931884766
2023-04-25,43.22999954223633
2023-04-26,43.119998931884766
2023-04-27,43.91999816894531
2023-04-28,44.279998779296875
2023-05-01,44.2599983215332
2023-05-02,43.75
2023-05-03,43.529998779296875
2023-05-04,43.22999954223633
2023-05-05,43.869998931884766
2023-05-08,43.900001525878906
2023-05-09,43.7400016784668
2023-05-10,43.88999938964844
2023-05-11,43.83000183105469
2023-05-12,43.779998779296875
2023-05-15,43.970001220703125
2023-05-16,43.7400016784668
2023-05-17,44.22999954223633
2023-05-18,44.63999938964844
2023-05-19,44.61000061035156
2023-05-22,44.630001068115234
2023-05-23,44.13999938964844
2023-05-24,43.86000061035156
2023-05-25,44.029998779296875
2023-05-26,44.79999923706055
2023-05-30,44.689998626708984
2023-05-31,44.52000045776367
2023-06-01,44.90999984741211
2023-06-02,45.560001373291016
2023-06-05,45.380001068115234
2023-06-06,45.54999923706055
2023-06-07,45.36000061035156
2023-06-08,45.54999923706055
2023-06-09,45.58000183105469
2023-06-12,46.02000045776367
2023-06-13,46.29999923706055
2023-06-14,46.29999923706055
2023-06-15,46.849998474121094
2023-06-16,46.63999938964844
2023-06-20,46.31999969482422
2023-06-21,46.20000076293945
2023-06-22,46.290000915527344
2023-06-23,45.959999084472656
2023-06-26,45.849998474121094
2023-06-27,46.34000015258789
2023-06-28,46.369998931884766
2023-06-29,46.529998779296875
2023-06-30,47.02000045776367
2023-07-03,47.0
2023-07-05,46.93000030517578
2023-07-06,46.5099983215332
2023-07-07,46.4900016784668
2023-07-10,46.70000076293945
2023-07-11,47.060001373291016
2023-07-12,47.40999984741211
2023-07-13,47.83000183105469
2023-07-14,47.75
2023-07-17,47.880001068115234
2023-07-18,48.25
2023-07-19,48.310001373291016
2023-07-20,48.040000915527344
2023-07-21,48.09000015258789
2023-07-24,48.209999084472656
2023-07-25,48.43000030517578
2023-07-26,48.33000183105469
2023-07-27,48.189998626708984
2023-07-28,48.68000030517578
2023-07-31,48.709999084472656
2023-08-01,48.619998931884766
2023-08-02,47.93000030517578
2023-08-03,47.79999923706055
2023-08-04,47.72999954223633
2023-08-07,48.22999954223633
2023-08-08,47.95000076293945
2023-08-09,47.61000061035156
2023-08-10,47.599998474121094
2023-08-11,47.47999954223633
2023-08-14,47.75
2023-08-15,47.20000076293945
2023-08-16,46.849998474121094
2023-08-17,46.470001220703125
2023-08-18,46.4900016784668
2023-08-21,46.77000045776367
2023-08-22,46.70000076293945
2023-08-23,47.20000076293945
2023-08-24,46.5
2023-08-25,46.77000045776367
2023-08-28,47.08000183105469
2023-08-29,47.72999954223633
2023-08-30,47.869998931884766
2023-08-31,47.880001068115234
2023-09-01,47.880001068115234
2023-09-05,47.650001525878906
2023-09-06,47.47999954223633
2023-09-07,47.400001525878906
2023-09-08,47.4900016784668
2023-09-11,47.77000045776367
2023-09-12,47.560001373291016
2023-09-13,47.5
2023-09-14,47.91999816894531
2023-09-15,47.40999984741211
2023-09-18,47.43000030517578
2023-09-19,47.33000183105469
2023-09-20,46.869998931884766
2023-09-21,46.11000061035156
2023-09-22,46.0099983215332
2023-09-25,46.150001525878906
2023-09-26,45.52000045776367
2023-09-27,45.650001525878906
2023-09-28,45.97999954223633
2023-09-29,45.7599983215332
2023-10-02,45.599998474121094
2023-10-03,44.9900016784668
2023-10-04,45.25
2023-10-05,45.189998626708984
2023-10-06,45.810001373291016
2023-10-09,46.08000183105469
2023-10-10,46.36000061035156
2023-10-11,46.56999969482422
2023-10-12,46.290000915527344
2023-10-13,46.0099983215332
2023-10-16,46.5
2023-10-17,46.540000915527344
2023-10-18,45.970001220703125
2023-10-19,45.630001068115234
2023-10-20,45.13999938964844
2023-10-23,45.08000183105469
2023-10-24,45.4900016784668
2023-10-25,44.90999984741211
2023-10-26,44.369998931884766
2023-10-27,44.22999954223633
2023-10-30,44.86000061035156
2023-10-31,45.11000061035156
2023-11-01,45.529998779296875
2023-11-02,46.34000015258789
2023-11-03,46.77000045776367
2023-11-06,46.779998779296875
2023-11-07,46.91999816894531
2023-11-08,47.0099983215332
2023-11-09,46.66999816894531
2023-11-10,47.43000030517578
2023-11-13,47.40999984741211
2023-11-14,48.310001373291016
2023-11-15,48.31999969482422
2023-11-16,48.5
2023-11-17,48.68000030517578
2023-11-20,49.04999923706055
2023-11-21,48.88999938964844
2023-11-22,49.130001068115234
2023-11-24,49.22999954223633
2023-11-27,49.029998779296875
2023-11-28,49.02000045776367
2023-11-29,49.0
2023-11-30,49.220001220703125
2023-12-01,49.52000045776367
2023-12-04,49.29999923706055
2023-12-05,49.099998474121094
2023-12-06,48.88999938964844
2023-12-07,49.220001220703125
2023-12-08,49.52000045776367
2023-12-11,49.93000030517578
2023-12-12,50.290000915527344
2023-12-13,48.93000030517578
2023-12-14,49.130001068115234
2023-12-15,49.150001525878906
2023-12-18,49.349998474121094
2023-12-19,49.66999816894531
2023-12-20,49.0
2023-12-21,49.61000061035156
2023-12-22,49.72999954223633
2023-12-26,49.959999084472656
2023-12-27,50.060001373291016
2023-12-28,50.08000183105469
2023-12-29,49.93000030517578
2024-01-02,49.47999954223633
2024-01-03,49.04999923706055
2024-01-04,49.0
2024-01-05,49.08000183105469
2024-01-08,49.66999816894531
2024-01-09,49.619998931884766
2024-01-10,49.880001068115234
2024-01-11,49.91999816894531
2024-01-12,49.97999954223633
2024-01-16,49.689998626708984
2024-01-17,49.38999938964844
2024-01-18,49.869998931884766
2024-01-19,50.5
2024-01-22,50.52000045776367
2024-01-23,50.599998474121094
2024-01-24,50.66999816894531
2024-01-25,50.95000076293945
2024-01-26,50.86000061035156
2024-01-29,51.290000915527344
2024-01-30,51.25
2024-01-31,50.529998779296875
2024-02-01,51.130001068115234
2024-02-02,51.689998626708984
2024-02-05,51.41999816894531
2024-02-06,51.54999923706055
2024-02-07,51.93000030517578
2024-02-08,52.0099983215332
2024-02-09,52.20000076293945
2024-02-12,52.15999984741211
2024-02-13,51.459999084472656
2024-02-14,52.02000045776367
2024-02-15,52.400001525878906
2024-02-16,52.130001068115234
2024-02-20,51.88999938964844
2024-02-21,51.9900016784668
2024-02-22,52.959999084472656
2024-02-23,53.029998779296875
2024-02-26,52.88999938964844
2024-02-27,53.0099983215332
2024-02-28,52.93000030517578
2024-02-29,53.209999084472656
2024-03-01,53.77000045776367
2024-03-04,53.77000045776367
2024-03-05,53.09000015258789
2024-03-06,53.34000015258789
2024-03-07,54.02000045776367
2024-03-08,53.68000030517578
2024-03-11,53.54999923706055
2024-03-12,54.0
2024-03-13,53.900001525878906
2024-03-14,53.849998474121094
2024-03-15,53.439998626708984
2024-03-18,53.75
2024-03-19,54.060001373291016
2024-03-20,54.619998931884766
2024-03-21,54.97999954223633
2024-03-22,54.849998474121094
2024-03-25,54.63999938964844
2024-03-26,54.52000045776367
2024-03-27,54.9900016784668
2024-03-28,54.97999954223633
2024-04-01,54.959999084472656
2024-04-02,54.58000183105469
2024-04-03,54.810001373291016
2024-04-04,54.13999938964844
2024-04-05,54.869998931884766
2024-04-08,54.91999816894531
2024-04-09,54.880001068115234
2024-04-10,54.38999938964844
2024-04-11,54.779998779296875
2024-04-12,53.90999984741211
2024-04-15,53.25
2024-04-16,53.290000915527344
2024-04-17,53.0
2024-04-18,52.810001373291016
2024-04-19,52.369998931884766
2024-04-22,52.790000915527344
2024-04-23,53.65999984741211
2024-04-24,53.56999969482422
2024-04-25,53.33000183105469
2024-04-26,53.939998626708984
2024-04-29,54.04999923706055
2024-04-30,53.09000015258789
2024-05-01,52.970001220703125
2024-05-02,53.369998931884766
2024-05-03,53.93000030517578
2024-05-06,54.59000015258789
2024-05-07,54.7400016784668
2024-05-08,54.79999923706055
2024-05-09,55.02000045776367
2024-05-10,55.119998931884766
2024-05-13,55.0
2024-05-14,55.290000915527344
2024-05-15,55.97999954223633
2024-05-16,55.77000045776367
2024-05-17,55.83000183105469
2024-05-20,55.939998626708984
2024-05-21,56.0099983215332
2024-05-22,55.849998474121094
2024-05-23,55.349998474121094
2024-05-24,55.720001220703125
2024-05-28,55.619998931884766
2024-05-29,55.08000183105469
2024-05-30,54.70000076293945
2024-05-31,55.06999969482422
2024-06-03,55.029998779296875
2024-06-04,55.09000015258789
2024-06-05,55.79999923706055
2024-06-06,55.81999969482422
2024-06-07,55.75
2024-06-10,56.02000045776367
2024-06-11,56.0099983215332
2024-06-12,56.150001525878906
2024-06-13,56.25
2024-06-14,56.2400016784668
2024-06-17,56.790000915527344
2024-06-18,56.77000045776367
2024-06-20,56.7599983215332
2024-06-21,56.65999984741211
2024-06-24,56.54999923706055
2024-06-25,56.63999938964844
2024-06-26,56.72999954223633
2024-06-27,56.79999923706055
2024-06-28,56.630001068115234
2024-07-01,56.720001220703125
2024-07-02,57.0099983215332
2024-07-03,57.25
2024-07-05,57.59000015258789
2024-07-08,57.619998931884766
2024-07-09,57.5099983215332
2024-07-10,58.02000045776367
2024-07-11,57.7599983215332
2024-07-12,57.90999984741211
2024-07-15,58.0099983215332
2024-07-16,58.459999084472656
2024-07-17,57.619998931884766
2024-07-18,57.2400016784668
2024-07-19,56.95000076293945
2024-07-22,57.52000045776367
2024-07-23,57.77000045776367
2024-07-24,56.41999816894531
2024-07-25,56.310001373291016
2024-07-26,56.939998626708984
2024-07-29,57.0099983215332
2024-07-30,56.959999084472656
2024-07-31,57.75
2024-08-01,57.060001373291016
2024-08-02,55.849998474121094
2024-08-05,54.459999084472656
2024-08-06,55.040000915527344
2024-08-07,54.66999816894531
2024-08-08,55.90999984741211
2024-08-09,56.189998626708984
2024-08-12,56.060001373291016
2024-08-13,56.90999984741211
2024-08-14,57.04999923706055
2024-08-15,57.970001220703125
2024-08-16,57.939998626708984
2024-08-19,58.400001525878906
2024-08-20,58.27000045776367
2024-08-21,58.459999084472656
2024-08-22,58.06999969482422
2024-08-23,58.650001525878906
2024-08-26,58.45000076293945
2024-08-27,58.54999923706055
2024-08-28,58.2599983215332
2024-08-29,58.369998931884766
2024-08-30,58.900001525878906
2024-09-03,57.709999084472656
2024-09-04,57.709999084472656
2024-09-05,57.45000076293945
2024-09-06,56.45000076293945
2024-09-09,57.119998931884766
2024-09-10,57.310001373291016
2024-09-11,57.900001525878906
2024-09-12,58.439998626708984
2024-09-13,58.86000061035156
2024-09-16,59.040000915527344
2024-09-17,59.029998779296875
2024-09-18,58.83000183105469
2024-09-19,59.790000915527344
2024-09-20,59.75
2024-09-23,59.97999954223633
2024-09-24,60.130001068115234
2024-09-25,59.970001220703125
2024-09-26,60.27000045776367
2024-09-27,60.130001068115234
2024-09-30,60.2599983215332
2024-10-01,59.849998474121094
2024-10-02,59.88999938964844
2024-10-03,59.68000030517578
2024-10-04,60.29999923706055
2024-10-07,59.790000915527344
2024-10-08,60.27000045776367
2024-10-09,60.72999954223633
2024-10-10,60.56999969482422
2024-10-11,61.02000045776367
2024-10-14,61.40999984741211
2024-10-15,60.939998626708984
2024-10-16,61.13999938964844
2024-10-17,61.209999084472656
2024-10-18,61.36000061035156
2024-10-21,61.150001525878906
2024-10-22,61.15999984741211
2024-10-23,60.63999938964844
2024-10-24,60.52000045776367
2024-10-25,60.5
2024-10-28,60.65999984741211
2024-10-29,60.880001068115234
2024-10-30,60.84000015258789
2024-10-31,59.779998779296875
2024-11-01,59.95000076293945
2024-11-04,59.7599983215332
2024-11-05,60.33000183105469
2024-11-06,61.7599983215332
2024-11-07,62.15999984741211
2024-11-08,62.380001068115234
2024-11-11,62.41999816894531
2024-11-12,62.18000030517578
2024-11-13,62.08000183105469
2024-11-14,61.599998474121094
2024-11-15,60.77000045776367
2024-11-18,60.9900016784668
2024-11-19,61.09000015258789
2024-11-20,61.15999984741211
2024-11-21,61.33000183105469
