Date,RICCX
2023-02-21,42.560001373291016
2023-02-22,42.470001220703125
2023-02-23,42.599998474121094
2023-02-24,42.220001220703125
2023-02-27,42.38999938964844
2023-02-28,42.31999969482422
2023-03-01,42.209999084472656
2023-03-02,42.560001373291016
2023-03-03,43.2599983215332
2023-03-06,43.2400016784668
2023-03-07,42.619998931884766
2023-03-08,42.65999984741211
2023-03-09,42.06999969482422
2023-03-10,41.529998779296875
2023-03-13,41.34000015258789
2023-03-14,41.970001220703125
2023-03-15,41.400001525878906
2023-03-16,42.099998474121094
2023-03-17,41.619998931884766
2023-03-20,41.900001525878906
2023-03-21,42.369998931884766
2023-03-22,41.70000076293945
2023-03-23,41.88999938964844
2023-03-24,42.11000061035156
2023-03-27,42.18000030517578
2023-03-28,42.18000030517578
2023-03-29,42.709999084472656
2023-03-30,42.9900016784668
2023-03-31,43.5099983215332
2023-04-03,43.77000045776367
2023-04-04,43.4900016784668
2023-04-05,43.33000183105469
2023-04-06,43.47999954223633
2023-04-10,43.54999923706055
2023-04-11,43.56999969482422
2023-04-12,43.4900016784668
2023-04-13,44.02000045776367
2023-04-14,43.869998931884766
2023-04-17,44.02000045776367
2023-04-18,44.150001525878906
2023-04-19,44.2400016784668
2023-04-20,44.040000915527344
2023-04-21,44.04999923706055
2023-04-24,44.060001373291016
2023-04-25,43.40999984741211
2023-04-26,43.29999923706055
2023-04-27,44.11000061035156
2023-04-28,44.470001220703125
2023-05-01,44.45000076293945
2023-05-02,43.93000030517578
2023-05-03,43.709999084472656
2023-05-04,43.41999816894531
2023-05-05,44.060001373291016
2023-05-08,44.09000015258789
2023-05-09,43.93000030517578
2023-05-10,44.08000183105469
2023-05-11,44.02000045776367
2023-05-12,43.970001220703125
2023-05-15,44.16999816894531
2023-05-16,43.93000030517578
2023-05-17,44.43000030517578
2023-05-18,44.84000015258789
2023-05-19,44.810001373291016
2023-05-22,44.84000015258789
2023-05-23,44.349998474121094
2023-05-24,44.060001373291016
2023-05-25,44.2400016784668
2023-05-26,45.0099983215332
2023-05-30,44.900001525878906
2023-05-31,44.72999954223633
2023-06-01,45.119998931884766
2023-06-02,45.779998779296875
2023-06-05,45.59000015258789
2023-06-06,45.7599983215332
2023-06-07,45.56999969482422
2023-06-08,45.77000045776367
2023-06-09,45.79999923706055
2023-06-12,46.2400016784668
2023-06-13,46.529998779296875
2023-06-14,46.47999954223633
2023-06-15,47.029998779296875
2023-06-16,46.81999969482422
2023-06-20,46.5
2023-06-21,46.380001068115234
2023-06-22,46.470001220703125
2023-06-23,46.13999938964844
2023-06-26,46.029998779296875
2023-06-27,46.52000045776367
2023-06-28,46.54999923706055
2023-06-29,46.720001220703125
2023-06-30,47.209999084472656
2023-07-03,47.189998626708984
2023-07-05,47.119998931884766
2023-07-06,46.70000076293945
2023-07-07,46.66999816894531
2023-07-10,46.900001525878906
2023-07-11,47.25
2023-07-12,47.61000061035156
2023-07-13,48.02000045776367
2023-07-14,47.95000076293945
2023-07-17,48.08000183105469
2023-07-18,48.459999084472656
2023-07-19,48.5099983215332
2023-07-20,48.2400016784668
2023-07-21,48.290000915527344
2023-07-24,48.41999816894531
2023-07-25,48.630001068115234
2023-07-26,48.540000915527344
2023-07-27,48.400001525878906
2023-07-28,48.88999938964844
2023-07-31,48.91999816894531
2023-08-01,48.84000015258789
2023-08-02,48.13999938964844
2023-08-03,48.0099983215332
2023-08-04,47.939998626708984
2023-08-07,48.439998626708984
2023-08-08,48.15999984741211
2023-08-09,47.81999969482422
2023-08-10,47.810001373291016
2023-08-11,47.689998626708984
2023-08-14,47.959999084472656
2023-08-15,47.40999984741211
2023-08-16,47.060001373291016
2023-08-17,46.689998626708984
2023-08-18,46.70000076293945
2023-08-21,46.97999954223633
2023-08-22,46.91999816894531
2023-08-23,47.41999816894531
2023-08-24,46.720001220703125
2023-08-25,46.9900016784668
2023-08-28,47.29999923706055
2023-08-29,47.959999084472656
2023-08-30,48.09000015258789
2023-08-31,48.11000061035156
2023-09-01,48.11000061035156
2023-09-05,47.880001068115234
2023-09-06,47.709999084472656
2023-09-07,47.630001068115234
2023-09-08,47.720001220703125
2023-09-11,48.0
2023-09-12,47.790000915527344
2023-09-13,47.68000030517578
2023-09-14,48.099998474121094
2023-09-15,47.59000015258789
2023-09-18,47.61000061035156
2023-09-19,47.5099983215332
2023-09-20,47.04999923706055
2023-09-21,46.290000915527344
2023-09-22,46.189998626708984
2023-09-25,46.33000183105469
2023-09-26,45.70000076293945
2023-09-27,45.83000183105469
2023-09-28,46.15999984741211
2023-09-29,45.939998626708984
2023-10-02,45.779998779296875
2023-10-03,45.16999816894531
2023-10-04,45.439998626708984
2023-10-05,45.380001068115234
2023-10-06,46.0
2023-10-09,46.27000045776367
2023-10-10,46.54999923706055
2023-10-11,46.77000045776367
2023-10-12,46.47999954223633
2023-10-13,46.20000076293945
2023-10-16,46.689998626708984
2023-10-17,46.7400016784668
2023-10-18,46.16999816894531
2023-10-19,45.81999969482422
2023-10-20,45.33000183105469
2023-10-23,45.27000045776367
2023-10-24,45.68000030517578
2023-10-25,45.11000061035156
2023-10-26,44.560001373291016
2023-10-27,44.41999816894531
2023-10-30,45.060001373291016
2023-10-31,45.29999923706055
2023-11-01,45.72999954223633
2023-11-02,46.540000915527344
2023-11-03,46.970001220703125
2023-11-06,46.9900016784668
2023-11-07,47.130001068115234
2023-11-08,47.220001220703125
2023-11-09,46.880001068115234
2023-11-10,47.63999938964844
2023-11-13,47.619998931884766
2023-11-14,48.529998779296875
2023-11-15,48.540000915527344
2023-11-16,48.720001220703125
2023-11-17,48.900001525878906
2023-11-20,49.27000045776367
2023-11-21,49.119998931884766
2023-11-22,49.36000061035156
2023-11-24,49.459999084472656
2023-11-27,49.2599983215332
2023-11-28,49.25
2023-11-29,49.22999954223633
2023-11-30,49.45000076293945
2023-12-01,49.7599983215332
2023-12-04,49.529998779296875
2023-12-05,49.34000015258789
2023-12-06,49.130001068115234
2023-12-07,49.459999084472656
2023-12-08,49.7599983215332
2023-12-11,50.16999816894531
2023-12-12,50.529998779296875
2023-12-13,49.119998931884766
2023-12-14,49.31999969482422
2023-12-15,49.349998474121094
2023-12-18,49.54999923706055
2023-12-19,49.880001068115234
2023-12-20,49.20000076293945
2023-12-21,49.810001373291016
2023-12-22,49.939998626708984
2023-12-26,50.16999816894531
2023-12-27,50.27000045776367
2023-12-28,50.290000915527344
2023-12-29,50.13999938964844
2024-01-02,49.689998626708984
2024-01-03,49.2599983215332
2024-01-04,49.209999084472656
2024-01-05,49.290000915527344
2024-01-08,49.88999938964844
2024-01-09,49.84000015258789
2024-01-10,50.099998474121094
2024-01-11,50.13999938964844
2024-01-12,50.20000076293945
2024-01-16,49.90999984741211
2024-01-17,49.61000061035156
2024-01-18,50.09000015258789
2024-01-19,50.720001220703125
2024-01-22,50.75
2024-01-23,50.81999969482422
2024-01-24,50.900001525878906
2024-01-25,51.18000030517578
2024-01-26,51.09000015258789
2024-01-29,51.529998779296875
2024-01-30,51.4900016784668
2024-01-31,50.77000045776367
2024-02-01,51.369998931884766
2024-02-02,51.93000030517578
2024-02-05,51.65999984741211
2024-02-06,51.79999923706055
2024-02-07,52.18000030517578
2024-02-08,52.25
2024-02-09,52.439998626708984
2024-02-12,52.40999984741211
2024-02-13,51.709999084472656
2024-02-14,52.27000045776367
2024-02-15,52.650001525878906
2024-02-16,52.380001068115234
2024-02-20,52.150001525878906
2024-02-21,52.2400016784668
2024-02-22,53.220001220703125
2024-02-23,53.290000915527344
2024-02-26,53.150001525878906
2024-02-27,53.279998779296875
2024-02-28,53.189998626708984
2024-02-29,53.470001220703125
2024-03-01,54.040000915527344
2024-03-04,54.029998779296875
2024-03-05,53.36000061035156
2024-03-06,53.61000061035156
2024-03-07,54.29999923706055
2024-03-08,53.95000076293945
2024-03-11,53.81999969482422
2024-03-12,54.27000045776367
2024-03-13,54.119998931884766
2024-03-14,54.06999969482422
2024-03-15,53.65999984741211
2024-03-18,53.970001220703125
2024-03-19,54.279998779296875
2024-03-20,54.84000015258789
2024-03-21,55.20000076293945
2024-03-22,55.08000183105469
2024-03-25,54.869998931884766
2024-03-26,54.75
2024-03-27,55.22999954223633
2024-03-28,55.209999084472656
2024-04-01,55.20000076293945
2024-04-02,54.81999969482422
2024-04-03,55.04999923706055
2024-04-04,54.380001068115234
2024-04-05,55.11000061035156
2024-04-08,55.16999816894531
2024-04-09,55.119998931884766
2024-04-10,54.630001068115234
2024-04-11,55.02000045776367
2024-04-12,54.13999938964844
2024-04-15,53.4900016784668
2024-04-16,53.529998779296875
2024-04-17,53.2400016784668
2024-04-18,53.04999923706055
2024-04-19,52.61000061035156
2024-04-22,53.029998779296875
2024-04-23,53.900001525878906
2024-04-24,53.810001373291016
2024-04-25,53.56999969482422
2024-04-26,54.189998626708984
2024-04-29,54.29999923706055
2024-04-30,53.34000015258789
2024-05-01,53.220001220703125
2024-05-02,53.619998931884766
2024-05-03,54.18000030517578
2024-05-06,54.849998474121094
2024-05-07,55.0
2024-05-08,55.060001373291016
2024-05-09,55.279998779296875
2024-05-10,55.38999938964844
2024-05-13,55.2599983215332
2024-05-14,55.560001373291016
2024-05-15,56.25
2024-05-16,56.040000915527344
2024-05-17,56.099998474121094
2024-05-20,56.209999084472656
2024-05-21,56.290000915527344
2024-05-22,56.119998931884766
2024-05-23,55.619998931884766
2024-05-24,56.0
2024-05-28,55.900001525878906
2024-05-29,55.36000061035156
2024-05-30,54.97999954223633
2024-05-31,55.34000015258789
2024-06-03,55.29999923706055
2024-06-04,55.369998931884766
2024-06-05,56.08000183105469
2024-06-06,56.099998474121094
2024-06-07,56.040000915527344
2024-06-10,56.310001373291016
2024-06-11,56.29999923706055
2024-06-12,56.380001068115234
2024-06-13,56.4900016784668
2024-06-14,56.470001220703125
2024-06-17,57.029998779296875
2024-06-18,57.0099983215332
2024-06-20,57.0
2024-06-21,56.900001525878906
2024-06-24,56.79999923706055
2024-06-25,56.88999938964844
2024-06-26,56.970001220703125
2024-06-27,57.040000915527344
2024-06-28,56.880001068115234
2024-07-01,56.970001220703125
2024-07-02,57.2599983215332
2024-07-03,57.5
2024-07-05,57.849998474121094
2024-07-08,57.880001068115234
2024-07-09,57.7599983215332
2024-07-10,58.279998779296875
2024-07-11,58.02000045776367
2024-07-12,58.16999816894531
2024-07-15,58.279998779296875
2024-07-16,58.72999954223633
2024-07-17,57.880001068115234
2024-07-18,57.5
2024-07-19,57.209999084472656
2024-07-22,57.790000915527344
2024-07-23,58.040000915527344
2024-07-24,56.689998626708984
2024-07-25,56.56999969482422
2024-07-26,57.209999084472656
2024-07-29,57.279998779296875
2024-07-30,57.220001220703125
2024-07-31,58.029998779296875
2024-08-01,57.33000183105469
2024-08-02,56.119998931884766
2024-08-05,54.720001220703125
2024-08-06,55.310001373291016
2024-08-07,54.939998626708984
2024-08-08,56.18000030517578
2024-08-09,56.459999084472656
2024-08-12,56.33000183105469
2024-08-13,57.18000030517578
2024-08-14,57.33000183105469
2024-08-15,58.25
2024-08-16,58.22999954223633
2024-08-19,58.689998626708984
2024-08-20,58.560001373291016
2024-08-21,58.75
2024-08-22,58.36000061035156
2024-08-23,58.939998626708984
2024-08-26,58.7400016784668
2024-08-27,58.849998474121094
2024-08-28,58.560001373291016
2024-08-29,58.66999816894531
2024-08-30,59.20000076293945
2024-09-03,58.0
2024-09-04,58.0
2024-09-05,57.75
2024-09-06,56.7400016784668
2024-09-09,57.41999816894531
2024-09-10,57.61000061035156
2024-09-11,58.209999084472656
2024-09-12,58.7400016784668
2024-09-13,59.16999816894531
2024-09-16,59.349998474121094
2024-09-17,59.34000015258789
2024-09-18,59.08000183105469
2024-09-19,60.040000915527344
2024-09-20,60.0
2024-09-23,60.22999954223633
2024-09-24,60.38999938964844
2024-09-25,60.22999954223633
2024-09-26,60.540000915527344
2024-09-27,60.38999938964844
2024-09-30,60.529998779296875
2024-10-01,60.119998931884766
2024-10-02,60.150001525878906
2024-10-03,59.939998626708984
2024-10-04,60.56999969482422
2024-10-07,60.060001373291016
2024-10-08,60.540000915527344
2024-10-09,61.0
2024-10-10,60.84000015258789
2024-10-11,61.290000915527344
2024-10-14,61.689998626708984
2024-10-15,61.220001220703125
2024-10-16,61.41999816894531
2024-10-17,61.4900016784668
2024-10-18,61.63999938964844
2024-10-21,61.43000030517578
2024-10-22,61.439998626708984
2024-10-23,60.91999816894531
2024-10-24,60.79999923706055
2024-10-25,60.779998779296875
2024-10-28,60.95000076293945
2024-10-29,61.16999816894531
2024-10-30,61.130001068115234
2024-10-31,60.06999969482422
2024-11-01,60.2400016784668
2024-11-04,60.040000915527344
2024-11-05,60.619998931884766
2024-11-06,62.060001373291016
2024-11-07,62.459999084472656
2024-11-08,62.68000030517578
2024-11-11,62.72999954223633
2024-11-12,62.47999954223633
2024-11-13,62.38999938964844
2024-11-14,61.90999984741211
2024-11-15,61.08000183105469
2024-11-18,61.29999923706055
2024-11-19,61.38999938964844
2024-11-20,61.459999084472656
2024-11-21,61.630001068115234
