Date,RERFX
2022-09-26,43.58000183105469
2022-09-27,43.52000045776367
2022-09-28,44.34000015258789
2022-09-29,43.59000015258789
2022-09-30,43.650001525878906
2022-10-03,44.66999816894531
2022-10-04,46.369998931884766
2022-10-05,46.209999084472656
2022-10-06,45.70000076293945
2022-10-07,44.81999969482422
2022-10-10,44.4900016784668
2022-10-11,43.869998931884766
2022-10-12,43.869998931884766
2022-10-13,44.38999938964844
2022-10-14,43.720001220703125
2022-10-17,44.77000045776367
2022-10-18,45.11000061035156
2022-10-19,44.56999969482422
2022-10-20,44.5
2022-10-21,45.22999954223633
2022-10-24,44.91999816894531
2022-10-25,45.7400016784668
2022-10-26,46.220001220703125
2022-10-27,45.880001068115234
2022-10-28,46.13999938964844
2022-10-31,45.81999969482422
2022-11-01,46.290000915527344
2022-11-02,45.68000030517578
2022-11-03,45.36000061035156
2022-11-04,46.84000015258789
2022-11-07,47.2400016784668
2022-11-08,47.66999816894531
2022-11-09,46.869998931884766
2022-11-10,49.13999938964844
2022-11-11,50.31999969482422
2022-11-14,49.880001068115234
2022-11-15,50.61000061035156
2022-11-16,50.15999984741211
2022-11-17,49.97999954223633
2022-11-18,49.97999954223633
2022-11-21,49.470001220703125
2022-11-22,50.029998779296875
2022-11-23,50.439998626708984
2022-11-25,50.54999923706055
2022-11-28,49.79999923706055
2022-11-29,50.08000183105469
2022-11-30,51.43000030517578
2022-12-01,51.779998779296875
2022-12-02,51.66999816894531
2022-12-05,50.90999984741211
2022-12-06,50.5
2022-12-07,50.310001373291016
2022-12-08,50.68000030517578
2022-12-09,50.720001220703125
2022-12-12,50.880001068115234
2022-12-13,51.41999816894531
2022-12-14,51.4900016784668
2022-12-15,49.40999984741211
2022-12-16,48.939998626708984
2022-12-19,48.7400016784668
2022-12-20,48.83000183105469
2022-12-21,49.29999923706055
2022-12-22,48.7599983215332
2022-12-23,48.90999984741211
2022-12-27,49.0
2022-12-28,48.4900016784668
2022-12-29,49.380001068115234
2022-12-30,48.97999954223633
2023-01-03,49.099998474121094
2023-01-04,49.66999816894531
2023-01-05,49.41999816894531
2023-01-06,50.56999969482422
2023-01-09,51.209999084472656
2023-01-10,51.16999816894531
2023-01-11,51.4900016784668
2023-01-12,52.08000183105469
2023-01-13,52.599998474121094
2023-01-17,52.65999984741211
2023-01-18,52.619998931884766
2023-01-19,52.439998626708984
2023-01-20,53.09000015258789
2023-01-23,53.400001525878906
2023-01-24,53.38999938964844
2023-01-25,53.560001373291016
2023-01-26,53.900001525878906
2023-01-27,53.72999954223633
2023-01-30,53.209999084472656
2023-01-31,53.40999984741211
2023-02-01,53.939998626708984
2023-02-02,54.209999084472656
2023-02-03,53.7599983215332
2023-02-06,52.97999954223633
2023-02-07,53.310001373291016
2023-02-08,53.099998474121094
2023-02-09,53.13999938964844
2023-02-10,52.77000045776367
2023-02-13,53.209999084472656
2023-02-14,53.290000915527344
2023-02-15,53.209999084472656
2023-02-16,52.900001525878906
2023-02-17,52.689998626708984
2023-02-21,52.09000015258789
2023-02-22,51.79999923706055
2023-02-23,51.88999938964844
2023-02-24,51.130001068115234
2023-02-27,51.59000015258789
2023-02-28,51.40999984741211
2023-03-01,51.779998779296875
2023-03-02,51.970001220703125
2023-03-03,52.7599983215332
2023-03-06,52.63999938964844
2023-03-07,52.04999923706055
2023-03-08,52.08000183105469
2023-03-09,51.68000030517578
2023-03-10,51.08000183105469
2023-03-13,50.75
2023-03-14,51.349998474121094
2023-03-15,49.90999984741211
2023-03-16,50.709999084472656
2023-03-17,50.5
2023-03-20,50.939998626708984
2023-03-21,51.72999954223633
2023-03-22,51.70000076293945
2023-03-23,52.11000061035156
2023-03-24,51.689998626708984
2023-03-27,52.040000915527344
2023-03-28,52.150001525878906
2023-03-29,52.88999938964844
2023-03-30,53.400001525878906
2023-03-31,53.79999923706055
2023-04-03,54.06999969482422
2023-04-04,54.0
2023-04-05,53.4900016784668
2023-04-06,53.56999969482422
2023-04-10,53.459999084472656
2023-04-11,53.77000045776367
2023-04-12,53.970001220703125
2023-04-13,54.810001373291016
2023-04-14,54.689998626708984
2023-04-17,54.59000015258789
2023-04-18,54.880001068115234
2023-04-19,54.5
2023-04-20,54.38999938964844
2023-04-21,54.5099983215332
2023-04-24,54.560001373291016
2023-04-25,53.709999084472656
2023-04-26,53.5099983215332
2023-04-27,54.15999984741211
2023-04-28,54.36000061035156
2023-05-01,54.189998626708984
2023-05-02,53.7599983215332
2023-05-03,53.790000915527344
2023-05-04,53.77000045776367
2023-05-05,54.52000045776367
2023-05-08,54.779998779296875
2023-05-09,54.47999954223633
2023-05-10,54.439998626708984
2023-05-11,54.2400016784668
2023-05-12,54.11000061035156
2023-05-15,54.61000061035156
2023-05-16,54.119998931884766
2023-05-17,54.34000015258789
2023-05-18,54.349998474121094
2023-05-19,54.619998931884766
2023-05-22,54.81999969482422
2023-05-23,53.84000015258789
2023-05-24,53.16999816894531
2023-05-25,53.029998779296875
2023-05-26,53.790000915527344
2023-05-30,53.18000030517578
2023-05-31,52.63999938964844
2023-06-01,53.36000061035156
2023-06-02,53.9900016784668
2023-06-05,53.86000061035156
2023-06-06,54.290000915527344
2023-06-07,53.849998474121094
2023-06-08,54.25
2023-06-09,54.209999084472656
2023-06-12,54.540000915527344
2023-06-13,54.959999084472656
2023-06-14,55.150001525878906
2023-06-15,55.65999984741211
2023-06-16,55.599998474121094
2023-06-20,54.810001373291016
2023-06-21,54.66999816894531
2023-06-22,54.41999816894531
2023-06-23,53.720001220703125
2023-06-26,53.599998474121094
2023-06-27,54.04999923706055
2023-06-28,54.20000076293945
2023-06-29,54.09000015258789
2023-06-30,54.7599983215332
2023-07-03,54.540000915527344
2023-07-05,54.279998779296875
2023-07-06,53.16999816894531
2023-07-07,53.439998626708984
2023-07-10,53.70000076293945
2023-07-11,54.25
2023-07-12,55.06999969482422
2023-07-13,56.20000076293945
2023-07-14,56.0099983215332
2023-07-17,55.880001068115234
2023-07-18,56.099998474121094
2023-07-19,56.029998779296875
2023-07-20,55.63999938964844
2023-07-21,55.650001525878906
2023-07-24,55.470001220703125
2023-07-25,55.7599983215332
2023-07-26,55.66999816894531
2023-07-27,55.56999969482422
2023-07-28,56.27000045776367
2023-07-31,56.349998474121094
2023-08-01,55.95000076293945
2023-08-02,54.72999954223633
2023-08-03,54.70000076293945
2023-08-04,54.77000045776367
2023-08-07,55.22999954223633
2023-08-08,54.939998626708984
2023-08-09,54.93000030517578
2023-08-10,55.11000061035156
2023-08-11,54.630001068115234
2023-08-14,54.41999816894531
2023-08-15,53.63999938964844
2023-08-16,53.31999969482422
2023-08-17,52.779998779296875
2023-08-18,52.70000076293945
2023-08-21,52.939998626708984
2023-08-22,52.90999984741211
2023-08-23,53.470001220703125
2023-08-24,52.7400016784668
2023-08-25,52.91999816894531
2023-08-28,53.29999923706055
2023-08-29,54.209999084472656
2023-08-30,54.150001525878906
2023-08-31,54.060001373291016
2023-09-01,54.099998474121094
2023-09-05,53.66999816894531
2023-09-06,53.439998626708984
2023-09-07,53.18000030517578
2023-09-08,53.08000183105469
2023-09-11,53.34000015258789
2023-09-12,53.130001068115234
2023-09-13,52.93000030517578
2023-09-14,53.31999969482422
2023-09-15,53.34000015258789
2023-09-18,53.0
2023-09-19,52.689998626708984
2023-09-20,52.459999084472656
2023-09-21,51.52000045776367
2023-09-22,51.58000183105469
2023-09-25,51.4900016784668
2023-09-26,50.81999969482422
2023-09-27,50.91999816894531
2023-09-28,51.27000045776367
2023-09-29,51.279998779296875
2023-10-02,50.65999984741211
2023-10-03,50.06999969482422
2023-10-04,50.220001220703125
2023-10-05,50.369998931884766
2023-10-06,51.04999923706055
2023-10-09,50.880001068115234
2023-10-10,51.68000030517578
2023-10-11,51.849998474121094
2023-10-12,51.7400016784668
2023-10-13,51.279998779296875
2023-10-16,51.54999923706055
2023-10-17,51.599998474121094
2023-10-18,50.70000076293945
2023-10-19,50.2599983215332
2023-10-20,49.93000030517578
2023-10-23,49.959999084472656
2023-10-24,50.099998474121094
2023-10-25,49.720001220703125
2023-10-26,49.31999969482422
2023-10-27,49.2400016784668
2023-10-30,49.7400016784668
2023-10-31,49.68000030517578
2023-11-01,50.209999084472656
2023-11-02,51.310001373291016
2023-11-03,51.900001525878906
2023-11-06,51.939998626708984
2023-11-07,51.63999938964844
2023-11-08,51.65999984741211
2023-11-09,51.41999816894531
2023-11-10,51.70000076293945
2023-11-13,51.7400016784668
2023-11-14,53.0
2023-11-15,53.209999084472656
2023-11-16,53.02000045776367
2023-11-17,53.540000915527344
2023-11-20,53.97999954223633
2023-11-21,53.779998779296875
2023-11-22,53.779998779296875
2023-11-24,53.970001220703125
2023-11-27,53.810001373291016
2023-11-28,53.849998474121094
2023-11-29,53.91999816894531
2023-11-30,53.900001525878906
2023-12-01,54.380001068115234
2023-12-04,53.86000061035156
2023-12-05,53.61000061035156
2023-12-06,53.58000183105469
2023-12-07,53.77000045776367
2023-12-08,54.0
2023-12-11,54.189998626708984
2023-12-12,54.209999084472656
2023-12-13,54.939998626708984
2023-12-14,53.689998626708984
2023-12-15,53.560001373291016
2023-12-18,53.529998779296875
2023-12-19,54.029998779296875
2023-12-20,53.38999938964844
2023-12-21,53.9900016784668
2023-12-22,54.0099983215332
2023-12-26,54.16999816894531
2023-12-27,54.65999984741211
2023-12-28,54.65999984741211
2023-12-29,54.630001068115234
2024-01-02,53.939998626708984
2024-01-03,53.380001068115234
2024-01-04,53.58000183105469
2024-01-05,53.43000030517578
2024-01-08,53.939998626708984
2024-01-09,53.56999969482422
2024-01-10,53.81999969482422
2024-01-11,53.7599983215332
2024-01-12,54.11000061035156
2024-01-16,53.4900016784668
2024-01-17,52.790000915527344
2024-01-18,53.279998779296875
2024-01-19,53.79999923706055
2024-01-22,53.7400016784668
2024-01-23,53.70000076293945
2024-01-24,54.2599983215332
2024-01-25,54.459999084472656
2024-01-26,54.68000030517578
2024-01-29,55.06999969482422
2024-01-30,54.90999984741211
2024-01-31,54.58000183105469
2024-02-01,55.18000030517578
2024-02-02,54.900001525878906
2024-02-05,54.900001525878906
2024-02-06,54.9900016784668
2024-02-07,55.119998931884766
2024-02-08,55.220001220703125
2024-02-09,55.65999984741211
2024-02-12,55.619998931884766
2024-02-13,55.02000045776367
2024-02-14,55.369998931884766
2024-02-15,56.130001068115234
2024-02-16,56.22999954223633
2024-02-20,56.2400016784668
2024-02-21,56.150001525878906
2024-02-22,56.97999954223633
2024-02-23,56.900001525878906
2024-02-26,56.880001068115234
2024-02-27,56.90999984741211
2024-02-28,56.66999816894531
2024-02-29,56.63999938964844
2024-03-01,57.34000015258789
2024-03-04,57.41999816894531
2024-03-05,57.06999969482422
2024-03-06,57.58000183105469
2024-03-07,58.41999816894531
2024-03-08,58.15999984741211
2024-03-11,58.0099983215332
2024-03-12,58.54999923706055
2024-03-13,58.619998931884766
2024-03-14,58.5
2024-03-15,58.099998474121094
2024-03-18,58.25
2024-03-19,58.18000030517578
2024-03-20,58.79999923706055
2024-03-21,58.86000061035156
2024-03-22,58.66999816894531
2024-03-25,58.63999938964844
2024-03-26,58.630001068115234
2024-03-27,58.79999923706055
2024-03-28,58.70000076293945
2024-04-01,58.52000045776367
2024-04-02,58.36000061035156
2024-04-03,58.689998626708984
2024-04-04,58.20000076293945
2024-04-05,58.529998779296875
2024-04-08,58.75
2024-04-09,58.7400016784668
2024-04-10,58.310001373291016
2024-04-11,58.2599983215332
2024-04-12,57.2599983215332
2024-04-15,56.93000030517578
2024-04-16,56.5
2024-04-17,56.5099983215332
2024-04-18,56.47999954223633
2024-04-19,56.029998779296875
2024-04-22,56.470001220703125
2024-04-23,57.349998474121094
2024-04-24,57.38999938964844
2024-04-25,57.13999938964844
2024-04-26,57.70000076293945
2024-04-29,57.869998931884766
2024-04-30,57.11000061035156
2024-05-01,57.13999938964844
2024-05-02,57.58000183105469
2024-05-03,58.02000045776367
2024-05-06,58.709999084472656
2024-05-07,58.869998931884766
2024-05-08,58.650001525878906
2024-05-09,58.7400016784668
2024-05-10,58.970001220703125
2024-05-13,59.04999923706055
2024-05-14,59.470001220703125
2024-05-15,60.189998626708984
2024-05-16,59.97999954223633
2024-05-17,60.029998779296875
2024-05-20,60.279998779296875
2024-05-21,60.099998474121094
2024-05-22,59.68000030517578
2024-05-23,59.459999084472656
2024-05-24,59.849998474121094
2024-05-28,59.689998626708984
2024-05-29,58.779998779296875
2024-05-30,58.77000045776367
2024-05-31,59.06999969482422
2024-06-03,59.290000915527344
2024-06-04,58.7400016784668
2024-06-05,59.540000915527344
2024-06-06,59.83000183105469
2024-06-07,59.40999984741211
2024-06-10,58.04999923706055
2024-06-11,57.5
2024-06-12,58.0
2024-06-13,57.38999938964844
2024-06-14,56.90999984741211
2024-06-17,57.11000061035156
2024-06-18,57.209999084472656
2024-06-20,57.5
2024-06-21,57.18000030517578
2024-06-24,57.29999923706055
2024-06-25,57.52000045776367
2024-06-26,57.33000183105469
2024-06-27,57.29999923706055
2024-06-28,57.189998626708984
2024-07-01,57.349998474121094
2024-07-02,57.5099983215332
2024-07-03,58.13999938964844
2024-07-05,58.84000015258789
2024-07-08,58.66999816894531
2024-07-09,58.459999084472656
2024-07-10,59.15999984741211
2024-07-11,59.2400016784668
2024-07-12,59.779998779296875
2024-07-15,59.529998779296875
2024-07-16,59.5099983215332
2024-07-17,58.650001525878906
2024-07-18,58.02000045776367
2024-07-19,57.720001220703125
2024-07-22,57.900001525878906
2024-07-23,58.0
2024-07-24,56.90999984741211
2024-07-25,56.439998626708984
2024-07-26,56.959999084472656
2024-07-29,56.959999084472656
2024-07-30,56.900001525878906
2024-07-31,57.86000061035156
2024-08-01,56.45000076293945
2024-08-02,55.36000061035156
2024-08-05,54.119998931884766
2024-08-06,54.58000183105469
2024-08-07,54.7400016784668
2024-08-08,56.029998779296875
2024-08-09,56.31999969482422
2024-08-12,56.220001220703125
2024-08-13,57.11000061035156
2024-08-14,57.25
2024-08-15,58.119998931884766
2024-08-16,58.369998931884766
2024-08-19,58.970001220703125
2024-08-20,58.83000183105469
2024-08-21,59.0099983215332
2024-08-22,58.75
2024-08-23,59.47999954223633
2024-08-26,59.279998779296875
2024-08-27,59.459999084472656
2024-08-28,59.130001068115234
2024-08-29,59.36000061035156
2024-08-30,59.650001525878906
2024-09-03,58.209999084472656
2024-09-04,57.86000061035156
2024-09-05,57.70000076293945
2024-09-06,56.779998779296875
2024-09-09,57.27000045776367
2024-09-10,56.95000076293945
2024-09-11,57.599998474121094
2024-09-12,58.20000076293945
2024-09-13,58.369998931884766
2024-09-16,58.54999923706055
2024-09-17,58.529998779296875
2024-09-18,58.27000045776367
2024-09-19,59.439998626708984
2024-09-20,59.029998779296875
2024-09-23,59.060001373291016
2024-09-24,59.720001220703125
2024-09-25,59.619998931884766
2024-09-26,60.939998626708984
2024-09-27,60.689998626708984
2024-09-30,60.27000045776367
2024-10-01,59.91999816894531
2024-10-02,59.84000015258789
2024-10-03,59.439998626708984
2024-10-04,59.630001068115234
2024-10-07,59.709999084472656
2024-10-08,59.540000915527344
2024-10-09,59.599998474121094
2024-10-10,59.4900016784668
2024-10-11,59.83000183105469
2024-10-14,60.04999923706055
2024-10-15,58.970001220703125
2024-10-16,58.970001220703125
2024-10-17,59.2400016784668
2024-10-18,59.650001525878906
2024-10-21,59.189998626708984
2024-10-22,59.040000915527344
2024-10-23,58.470001220703125
2024-10-24,58.66999816894531
2024-10-25,58.58000183105469
2024-10-28,58.77000045776367
2024-10-29,58.7599983215332
2024-10-30,58.5
2024-10-31,57.83000183105469
2024-11-01,58.029998779296875
2024-11-04,58.150001525878906
2024-11-05,58.77000045776367
2024-11-06,58.290000915527344
2024-11-07,58.93000030517578
2024-11-08,58.41999816894531
2024-11-11,58.540000915527344
2024-11-12,57.68000030517578
2024-11-13,57.25
2024-11-14,57.20000076293945
2024-11-15,56.650001525878906
2024-11-18,56.9900016784668
2024-11-19,56.91999816894531
2024-11-20,56.880001068115234
2024-11-21,56.9900016784668
