Date,FCWGX
2022-07-11,49.2400016784668
2022-07-12,48.88999938964844
2022-07-13,48.75
2022-07-14,48.29999923706055
2022-07-15,49.099998474121094
2022-07-18,49.06999969482422
2022-07-19,50.29999923706055
2022-07-20,50.2599983215332
2022-07-21,50.630001068115234
2022-07-22,50.310001373291016
2022-07-25,50.56999969482422
2022-07-26,50.16999816894531
2022-07-27,51.20000076293945
2022-07-28,51.689998626708984
2022-07-29,52.130001068115234
2022-08-01,52.029998779296875
2022-08-02,51.56999969482422
2022-08-03,52.040000915527344
2022-08-04,52.16999816894531
2022-08-05,52.18000030517578
2022-08-08,52.380001068115234
2022-08-09,52.09000015258789
2022-08-10,53.029998779296875
2022-08-11,53.16999816894531
2022-08-12,53.88999938964844
2022-08-15,53.810001373291016
2022-08-16,53.86000061035156
2022-08-17,53.47999954223633
2022-08-18,53.43000030517578
2022-08-19,52.83000183105469
2022-08-22,51.86000061035156
2022-08-23,51.970001220703125
2022-08-24,52.04999923706055
2022-08-25,52.790000915527344
2022-08-26,51.41999816894531
2022-08-29,51.150001525878906
2022-08-30,50.650001525878906
2022-08-31,50.349998474121094
2022-09-01,50.08000183105469
2022-09-02,49.86000061035156
2022-09-06,49.68000030517578
2022-09-07,50.18000030517578
2022-09-08,50.5
2022-09-09,51.459999084472656
2022-09-12,51.79999923706055
2022-09-13,50.0099983215332
2022-09-14,50.130001068115234
2022-09-15,49.68000030517578
2022-09-16,49.33000183105469
2022-09-19,49.61000061035156
2022-09-20,49.02000045776367
2022-09-21,48.18000030517578
2022-09-22,47.900001525878906
2022-09-23,46.77000045776367
2022-09-26,46.16999816894531
2022-09-27,46.08000183105469
2022-09-28,46.90999984741211
2022-09-29,46.16999816894531
2022-09-30,45.849998474121094
2022-10-03,47.0099983215332
2022-10-04,48.61000061035156
2022-10-05,48.4900016784668
2022-10-06,47.900001525878906
2022-10-07,46.95000076293945
2022-10-10,46.56999969482422
2022-10-11,46.08000183105469
2022-10-12,45.939998626708984
2022-10-13,46.77000045776367
2022-10-14,45.900001525878906
2022-10-17,46.91999816894531
2022-10-18,47.310001373291016
2022-10-19,46.97999954223633
2022-10-20,46.779998779296875
2022-10-21,47.779998779296875
2022-10-24,47.88999938964844
2022-10-25,48.58000183105469
2022-10-26,48.720001220703125
2022-10-27,48.41999816894531
2022-10-28,49.029998779296875
2022-10-31,48.779998779296875
2022-11-01,49.029998779296875
2022-11-02,48.150001525878906
2022-11-03,47.81999969482422
2022-11-04,49.060001373291016
2022-11-07,49.5099983215332
2022-11-08,49.900001525878906
2022-11-09,49.11000061035156
2022-11-10,51.290000915527344
2022-11-11,52.060001373291016
2022-11-14,51.77000045776367
2022-11-15,52.2599983215332
2022-11-16,51.95000076293945
2022-11-17,51.81999969482422
2022-11-18,51.970001220703125
2022-11-21,51.630001068115234
2022-11-22,52.279998779296875
2022-11-23,52.630001068115234
2022-11-25,52.7599983215332
2022-11-28,51.9900016784668
2022-11-29,52.25
2022-11-30,53.65999984741211
2022-12-01,53.81999969482422
2022-12-02,53.77000045776367
2022-12-05,53.0
2022-12-06,52.540000915527344
2022-12-07,52.400001525878906
2022-12-08,52.83000183105469
2022-12-09,52.7400016784668
2022-12-12,53.08000183105469
2022-12-13,53.13999938964844
2022-12-14,53.09000015258789
2022-12-15,51.869998931884766
2022-12-16,51.349998474121094
2022-12-19,51.099998474121094
2022-12-20,51.2400016784668
2022-12-21,51.880001068115234
2022-12-22,51.310001373291016
2022-12-23,51.540000915527344
2022-12-27,51.560001373291016
2022-12-28,51.02000045776367
2022-12-29,51.79999923706055
2022-12-30,51.56999969482422
2023-01-03,51.5
2023-01-04,51.959999084472656
2023-01-05,51.630001068115234
2023-01-06,52.83000183105469
2023-01-09,53.060001373291016
2023-01-10,53.25
2023-01-11,53.720001220703125
2023-01-12,54.13999938964844
2023-01-13,54.43000030517578
2023-01-17,54.31999969482422
2023-01-18,53.880001068115234
2023-01-19,53.630001068115234
2023-01-20,54.33000183105469
2023-01-23,54.72999954223633
2023-01-24,54.790000915527344
2023-01-25,54.900001525878906
2023-01-26,55.290000915527344
2023-01-27,55.16999816894531
2023-01-30,54.68000030517578
2023-01-31,55.11000061035156
2023-02-01,55.54999923706055
2023-02-02,55.689998626708984
2023-02-03,55.189998626708984
2023-02-06,54.68000030517578
2023-02-07,55.13999938964844
2023-02-08,54.869998931884766
2023-02-09,54.70000076293945
2023-02-10,54.650001525878906
2023-02-13,55.119998931884766
2023-02-14,55.13999938964844
2023-02-15,55.06999969482422
2023-02-16,54.63999938964844
2023-02-17,54.45000076293945
2023-02-21,53.72999954223633
2023-02-22,53.459999084472656
2023-02-23,53.650001525878906
2023-02-24,52.970001220703125
2023-02-27,53.279998779296875
2023-02-28,53.09000015258789
2023-03-01,53.310001373291016
2023-03-02,53.619998931884766
2023-03-03,54.400001525878906
2023-03-06,54.290000915527344
2023-03-07,53.47999954223633
2023-03-08,53.59000015258789
2023-03-09,53.0099983215332
2023-03-10,52.369998931884766
2023-03-13,51.88999938964844
2023-03-14,52.54999923706055
2023-03-15,51.5099983215332
2023-03-16,52.29999923706055
2023-03-17,51.90999984741211
2023-03-20,52.40999984741211
2023-03-21,53.02000045776367
2023-03-22,52.630001068115234
2023-03-23,52.86000061035156
2023-03-24,52.75
2023-03-27,52.93000030517578
2023-03-28,53.02000045776367
2023-03-29,53.63999938964844
2023-03-30,54.08000183105469
2023-03-31,54.56999969482422
2023-04-03,54.90999984741211
2023-04-04,54.68000030517578
2023-04-05,54.40999984741211
2023-04-06,54.54999923706055
2023-04-10,54.54999923706055
2023-04-11,54.84000015258789
2023-04-12,54.880001068115234
2023-04-13,55.52000045776367
2023-04-14,55.349998474121094
2023-04-17,55.349998474121094
2023-04-18,55.59000015258789
2023-04-19,55.41999816894531
2023-04-20,55.279998779296875
2023-04-21,55.290000915527344
2023-04-24,55.31999969482422
2023-04-25,54.529998779296875
2023-04-26,54.36000061035156
2023-04-27,55.06999969482422
2023-04-28,55.400001525878906
2023-05-01,55.29999923706055
2023-05-02,54.72999954223633
2023-05-03,54.68000030517578
2023-05-04,54.40999984741211
2023-05-05,55.16999816894531
2023-05-08,55.209999084472656
2023-05-09,55.060001373291016
2023-05-10,55.09000015258789
2023-05-11,54.900001525878906
2023-05-12,54.810001373291016
2023-05-15,55.18000030517578
2023-05-16,54.86000061035156
2023-05-17,55.290000915527344
2023-05-18,55.540000915527344
2023-05-19,55.65999984741211
2023-05-22,55.70000076293945
2023-05-23,55.02000045776367
2023-05-24,54.540000915527344
2023-05-25,54.68000030517578
2023-05-26,55.5
2023-05-30,55.11000061035156
2023-05-31,54.70000076293945
2023-06-01,55.310001373291016
2023-06-02,56.09000015258789
2023-06-05,55.849998474121094
2023-06-06,56.119998931884766
2023-06-07,55.900001525878906
2023-06-08,56.290000915527344
2023-06-09,56.310001373291016
2023-06-12,56.439998626708984
2023-06-13,56.83000183105469
2023-06-14,57.0099983215332
2023-06-15,57.619998931884766
2023-06-16,57.459999084472656
2023-06-20,57.02000045776367
2023-06-21,56.88999938964844
2023-06-22,56.84000015258789
2023-06-23,56.220001220703125
2023-06-26,56.119998931884766
2023-06-27,56.720001220703125
2023-06-28,56.68000030517578
2023-06-29,56.79999923706055
2023-06-30,57.380001068115234
2023-07-03,57.38999938964844
2023-07-05,57.099998474121094
2023-07-06,56.279998779296875
2023-07-07,56.41999816894531
2023-07-10,56.68000030517578
2023-07-11,57.18000030517578
2023-07-12,57.779998779296875
2023-07-13,58.59000015258789
2023-07-14,58.540000915527344
2023-07-17,58.5
2023-07-18,58.88999938964844
2023-07-19,58.810001373291016
2023-07-20,58.5
2023-07-21,58.52000045776367
2023-07-24,58.560001373291016
2023-07-25,58.91999816894531
2023-07-26,58.880001068115234
2023-07-27,58.66999816894531
2023-07-28,59.16999816894531
2023-07-31,59.220001220703125
2023-08-01,58.97999954223633
2023-08-02,57.959999084472656
2023-08-03,57.790000915527344
2023-08-04,57.849998474121094
2023-08-07,58.349998474121094
2023-08-08,58.0099983215332
2023-08-09,57.79999923706055
2023-08-10,57.790000915527344
2023-08-11,57.5
2023-08-14,57.54999923706055
2023-08-15,56.86000061035156
2023-08-16,56.4900016784668
2023-08-17,56.06999969482422
2023-08-18,56.08000183105469
2023-08-21,56.400001525878906
2023-08-22,56.369998931884766
2023-08-23,56.95000076293945
2023-08-24,56.150001525878906
2023-08-25,56.400001525878906
2023-08-28,56.77000045776367
2023-08-29,57.66999816894531
2023-08-30,57.7400016784668
2023-08-31,57.65999984741211
2023-09-01,57.63999938964844
2023-09-05,57.34000015258789
2023-09-06,57.09000015258789
2023-09-07,56.900001525878906
2023-09-08,56.91999816894531
2023-09-11,56.97999954223633
2023-09-12,56.779998779296875
2023-09-13,56.720001220703125
2023-09-14,57.22999954223633
2023-09-15,56.959999084472656
2023-09-18,56.83000183105469
2023-09-19,56.650001525878906
2023-09-20,56.290000915527344
2023-09-21,55.36000061035156
2023-09-22,55.36000061035156
2023-09-25,55.38999938964844
2023-09-26,54.68000030517578
2023-09-27,54.72999954223633
2023-09-28,55.119998931884766
2023-09-29,54.959999084472656
2023-10-02,54.599998474121094
2023-10-03,53.880001068115234
2023-10-04,54.09000015258789
2023-10-05,54.15999984741211
2023-10-06,54.88999938964844
2023-10-09,55.029998779296875
2023-10-10,55.630001068115234
2023-10-11,55.79999923706055
2023-10-12,55.54999923706055
2023-10-13,55.18000030517578
2023-10-16,55.650001525878906
2023-10-17,55.70000076293945
2023-10-18,54.959999084472656
2023-10-19,54.5099983215332
2023-10-20,54.0
2023-10-23,54.0
2023-10-24,54.33000183105469
2023-10-25,53.869998931884766
2023-10-26,53.38999938964844
2023-10-27,53.16999816894531
2023-10-30,53.72999954223633
2023-10-31,53.86000061035156
2023-11-01,54.400001525878906
2023-11-02,55.41999816894531
2023-11-03,55.900001525878906
2023-11-06,55.91999816894531
2023-11-07,55.79999923706055
2023-11-08,55.83000183105469
2023-11-09,55.560001373291016
2023-11-10,56.15999984741211
2023-11-13,56.209999084472656
2023-11-14,57.369998931884766
2023-11-15,57.470001220703125
2023-11-16,57.439998626708984
2023-11-17,57.81999969482422
2023-11-20,58.310001373291016
2023-11-21,58.130001068115234
2023-11-22,58.189998626708984
2023-11-24,58.380001068115234
2023-11-27,58.119998931884766
2023-11-28,58.220001220703125
2023-11-29,58.209999084472656
2023-11-30,58.33000183105469
2023-12-01,58.7599983215332
2023-12-04,58.36000061035156
2023-12-05,58.13999938964844
2023-12-06,57.9900016784668
2023-12-07,58.290000915527344
2023-12-08,58.59000015258789
2023-12-11,59.02000045776367
2023-12-12,57.939998626708984
2023-12-13,58.779998779296875
2023-12-14,59.15999984741211
2023-12-15,59.11000061035156
2023-12-18,59.2400016784668
2023-12-19,59.63999938964844
2023-12-20,58.88999938964844
2023-12-21,59.56999969482422
2023-12-22,59.63999938964844
2023-12-26,59.88999938964844
2023-12-27,60.20000076293945
2023-12-28,60.18000030517578
2023-12-29,60.099998474121094
2024-01-02,59.58000183105469
2024-01-03,59.119998931884766
2024-01-04,59.220001220703125
2024-01-05,59.18000030517578
2024-01-08,59.77000045776367
2024-01-09,59.560001373291016
2024-01-10,59.72999954223633
2024-01-11,59.75
2024-01-12,60.0
2024-01-16,59.459999084472656
2024-01-17,58.95000076293945
2024-01-18,59.41999816894531
2024-01-19,60.0099983215332
2024-01-22,59.97999954223633
2024-01-23,60.02000045776367
2024-01-24,60.400001525878906
2024-01-25,60.560001373291016
2024-01-26,60.70000076293945
2024-01-29,61.13999938964844
2024-01-30,61.08000183105469
2024-01-31,60.439998626708984
2024-02-01,61.060001373291016
2024-02-02,61.029998779296875
2024-02-05,60.779998779296875
2024-02-06,61.06999969482422
2024-02-07,61.33000183105469
2024-02-08,61.310001373291016
2024-02-09,61.650001525878906
2024-02-12,61.65999984741211
2024-02-13,60.93000030517578
2024-02-14,61.38999938964844
2024-02-15,62.02000045776367
2024-02-16,62.02000045776367
2024-02-20,61.880001068115234
2024-02-21,61.900001525878906
2024-02-22,62.93000030517578
2024-02-23,62.970001220703125
2024-02-26,62.790000915527344
2024-02-27,62.83000183105469
2024-02-28,62.70000076293945
2024-02-29,62.849998474121094
2024-03-01,63.56999969482422
2024-03-04,63.59000015258789
2024-03-05,63.04999923706055
2024-03-06,63.5
2024-03-07,64.41999816894531
2024-03-08,63.939998626708984
2024-03-11,63.540000915527344
2024-03-12,64.05000305175781
2024-03-13,64.12999725341797
2024-03-14,64.01000213623047
2024-03-15,63.56999969482422
2024-03-18,63.81999969482422
2024-03-19,64.0199966430664
2024-03-20,64.6500015258789
2024-03-21,64.87000274658203
2024-03-22,64.62000274658203
2024-03-25,64.54000091552734
2024-03-26,64.43000030517578
2024-03-27,64.80999755859375
2024-03-28,64.80999755859375
2024-04-01,64.69000244140625
2024-04-02,64.38999938964844
2024-04-03,64.79000091552734
2024-04-04,64.05999755859375
2024-04-05,64.61000061035156
2024-04-08,64.7699966430664
2024-04-09,64.79000091552734
2024-04-10,64.31999969482422
2024-04-11,64.54000091552734
2024-04-12,63.5
2024-04-15,62.939998626708984
2024-04-16,62.7400016784668
2024-04-17,62.560001373291016
2024-04-18,62.40999984741211
2024-04-19,61.90999984741211
2024-04-22,62.349998474121094
2024-04-23,63.22999954223633
2024-04-24,63.2400016784668
2024-04-25,63.060001373291016
2024-04-26,63.619998931884766
2024-04-29,63.810001373291016
2024-04-30,62.84000015258789
2024-05-01,62.70000076293945
2024-05-02,63.189998626708984
2024-05-03,63.7400016784668
2024-05-06,64.48999786376953
2024-05-07,64.62999725341797
2024-05-08,64.63999938964844
2024-05-09,64.79000091552734
2024-05-10,65.02999877929688
2024-05-13,64.97000122070312
2024-05-14,65.38999938964844
2024-05-15,66.12999725341797
2024-05-16,65.9800033569336
2024-05-17,66.0999984741211
2024-05-20,66.26000213623047
2024-05-21,66.25
2024-05-22,65.91999816894531
2024-05-23,65.52999877929688
2024-05-24,65.95999908447266
2024-05-28,65.93000030517578
2024-05-29,65.05999755859375
2024-05-30,64.87999725341797
2024-05-31,65.16000366210938
2024-06-03,65.22000122070312
2024-06-04,65.0
2024-06-05,65.91999816894531
2024-06-06,66.02999877929688
2024-06-07,65.66999816894531
2024-06-10,65.5
2024-06-11,65.22000122070312
2024-06-12,65.69999694824219
2024-06-13,65.66000366210938
2024-06-14,65.4000015258789
2024-06-17,65.91000366210938
2024-06-18,65.9800033569336
2024-06-20,66.0999984741211
2024-06-21,65.72000122070312
2024-06-24,65.69000244140625
2024-06-25,65.7699966430664
2024-06-26,65.61000061035156
2024-06-27,65.62000274658203
2024-06-28,65.45999908447266
2024-07-01,65.72000122070312
2024-07-02,65.93000030517578
2024-07-03,66.5199966430664
2024-07-05,66.98999786376953
2024-07-08,66.98999786376953
2024-07-09,66.7300033569336
2024-07-10,67.5199966430664
2024-07-11,67.41999816894531
2024-07-12,67.76000213623047
2024-07-15,67.66999816894531
2024-07-16,67.86000061035156
2024-07-17,66.83999633789062
2024-07-18,66.29000091552734
2024-07-19,65.86000061035156
2024-07-22,66.30000305175781
2024-07-23,66.44000244140625
2024-07-24,65.11000061035156
2024-07-25,64.73999786376953
2024-07-26,65.30000305175781
2024-07-29,65.30000305175781
2024-07-30,65.12000274658203
2024-07-31,66.16000366210938
2024-08-01,64.94999694824219
2024-08-02,63.70000076293945
2024-08-05,62.18000030517578
2024-08-06,62.63999938964844
2024-08-07,62.45000076293945
2024-08-08,63.88999938964844
2024-08-09,64.19999694824219
2024-08-12,64.1500015258789
2024-08-13,65.12999725341797
2024-08-14,65.3499984741211
2024-08-15,66.38999938964844
2024-08-16,66.52999877929688
2024-08-19,67.16999816894531
2024-08-20,66.98999786376953
2024-08-21,67.20999908447266
2024-08-22,66.7699966430664
2024-08-23,67.52999877929688
2024-08-26,67.37000274658203
2024-08-27,67.55000305175781
2024-08-28,67.23999786376953
2024-08-29,67.38999938964844
2024-08-30,67.81999969482422
2024-09-03,66.2300033569336
2024-09-04,66.05000305175781
2024-09-05,65.77999877929688
2024-09-06,64.69000244140625
2024-09-09,65.2699966430664
2024-09-10,65.33999633789062
2024-09-11,66.12000274658203
2024-09-12,66.75
2024-09-13,67.16999816894531
2024-09-16,67.11000061035156
2024-09-17,67.06999969482422
2024-09-18,66.81999969482422
2024-09-19,68.0
2024-09-20,67.83999633789062
2024-09-23,68.02999877929688
2024-09-24,68.58999633789062
2024-09-25,68.47000122070312
2024-09-26,69.3499984741211
2024-09-27,69.12999725341797
2024-09-30,68.9800033569336
2024-10-01,68.61000061035156
2024-10-02,68.72000122070312
2024-10-03,68.37000274658203
2024-10-04,68.9000015258789
2024-10-07,68.63999938964844
2024-10-08,68.73999786376953
2024-10-09,69.01000213623047
2024-10-10,68.91000366210938
2024-10-11,69.33000183105469
2024-10-14,69.62999725341797
2024-10-15,68.6500015258789
2024-10-16,68.91000366210938
2024-10-17,69.1500015258789
2024-10-18,69.43000030517578
2024-10-21,69.08000183105469
2024-10-22,68.95999908447266
2024-10-23,68.33000183105469
2024-10-24,68.41999816894531
2024-10-25,68.37000274658203
2024-10-28,68.56999969482422
2024-10-29,68.62999725341797
2024-10-30,68.3499984741211
2024-10-31,67.41999816894531
2024-11-01,67.66000366210938
2024-11-04,67.56999969482422
2024-11-05,68.36000061035156
2024-11-06,68.79000091552734
2024-11-07,69.54000091552734
2024-11-08,69.33000183105469
2024-11-11,69.29000091552734
2024-11-12,68.52999877929688
2024-11-13,68.20999908447266
2024-11-14,67.94000244140625
2024-11-15,67.2300033569336
2024-11-18,67.69000244140625
2024-11-19,67.72000122070312
2024-11-20,67.68000030517578
2024-11-21,67.95999908447266
