Date,AEGFX
2023-01-26,53.689998626708984
2023-01-27,53.52000045776367
2023-01-30,53.0099983215332
2023-01-31,53.209999084472656
2023-02-01,53.72999954223633
2023-02-02,54.0
2023-02-03,53.54999923706055
2023-02-06,52.77000045776367
2023-02-07,53.11000061035156
2023-02-08,52.900001525878906
2023-02-09,52.93000030517578
2023-02-10,52.560001373291016
2023-02-13,53.0
2023-02-14,53.08000183105469
2023-02-15,53.0
2023-02-16,52.689998626708984
2023-02-17,52.47999954223633
2023-02-21,51.880001068115234
2023-02-22,51.59000015258789
2023-02-23,51.68000030517578
2023-02-24,50.91999816894531
2023-02-27,51.380001068115234
2023-02-28,51.20000076293945
2023-03-01,51.560001373291016
2023-03-02,51.7599983215332
2023-03-03,52.540000915527344
2023-03-06,52.41999816894531
2023-03-07,51.83000183105469
2023-03-08,51.86000061035156
2023-03-09,51.459999084472656
2023-03-10,50.869998931884766
2023-03-13,50.529998779296875
2023-03-14,51.13999938964844
2023-03-15,49.689998626708984
2023-03-16,50.4900016784668
2023-03-17,50.290000915527344
2023-03-20,50.720001220703125
2023-03-21,51.5
2023-03-22,51.47999954223633
2023-03-23,51.88999938964844
2023-03-24,51.470001220703125
2023-03-27,51.810001373291016
2023-03-28,51.91999816894531
2023-03-29,52.65999984741211
2023-03-30,53.15999984741211
2023-03-31,53.56999969482422
2023-04-03,53.83000183105469
2023-04-04,53.7599983215332
2023-04-05,53.25
2023-04-06,53.33000183105469
2023-04-10,53.209999084472656
2023-04-11,53.529998779296875
2023-04-12,53.72999954223633
2023-04-13,54.560001373291016
2023-04-14,54.439998626708984
2023-04-17,54.34000015258789
2023-04-18,54.630001068115234
2023-04-19,54.25
2023-04-20,54.13999938964844
2023-04-21,54.2599983215332
2023-04-24,54.310001373291016
2023-04-25,53.459999084472656
2023-04-26,53.2599983215332
2023-04-27,53.90999984741211
2023-04-28,54.11000061035156
2023-05-01,53.939998626708984
2023-05-02,53.5099983215332
2023-05-03,53.540000915527344
2023-05-04,53.52000045776367
2023-05-05,54.2599983215332
2023-05-08,54.52000045776367
2023-05-09,54.220001220703125
2023-05-10,54.18000030517578
2023-05-11,53.97999954223633
2023-05-12,53.849998474121094
2023-05-15,54.349998474121094
2023-05-16,53.86000061035156
2023-05-17,54.08000183105469
2023-05-18,54.08000183105469
2023-05-19,54.349998474121094
2023-05-22,54.54999923706055
2023-05-23,53.58000183105469
2023-05-24,52.90999984741211
2023-05-25,52.77000045776367
2023-05-26,53.52000045776367
2023-05-30,52.90999984741211
2023-05-31,52.380001068115234
2023-06-01,53.099998474121094
2023-06-02,53.720001220703125
2023-06-05,53.59000015258789
2023-06-06,54.02000045776367
2023-06-07,53.58000183105469
2023-06-08,53.970001220703125
2023-06-09,53.939998626708984
2023-06-12,54.310001373291016
2023-06-13,54.720001220703125
2023-06-14,54.90999984741211
2023-06-15,55.41999816894531
2023-06-16,55.349998474121094
2023-06-20,54.56999969482422
2023-06-21,54.43000030517578
2023-06-22,54.18000030517578
2023-06-23,53.47999954223633
2023-06-26,53.36000061035156
2023-06-27,53.810001373291016
2023-06-28,53.959999084472656
2023-06-29,53.849998474121094
2023-06-30,54.5099983215332
2023-07-03,54.290000915527344
2023-07-05,54.029998779296875
2023-07-06,52.91999816894531
2023-07-07,53.20000076293945
2023-07-10,53.45000076293945
2023-07-11,54.0
2023-07-12,54.810001373291016
2023-07-13,55.939998626708984
2023-07-14,55.75
2023-07-17,55.619998931884766
2023-07-18,55.84000015258789
2023-07-19,55.77000045776367
2023-07-20,55.380001068115234
2023-07-21,55.38999938964844
2023-07-24,55.209999084472656
2023-07-25,55.5
2023-07-26,55.40999984741211
2023-07-27,55.310001373291016
2023-07-28,56.0
2023-07-31,56.08000183105469
2023-08-01,55.68000030517578
2023-08-02,54.459999084472656
2023-08-03,54.439998626708984
2023-08-04,54.5
2023-08-07,54.959999084472656
2023-08-08,54.68000030517578
2023-08-09,54.65999984741211
2023-08-10,54.84000015258789
2023-08-11,54.369998931884766
2023-08-14,54.15999984741211
2023-08-15,53.380001068115234
2023-08-16,53.04999923706055
2023-08-17,52.52000045776367
2023-08-18,52.439998626708984
2023-08-21,52.68000030517578
2023-08-22,52.650001525878906
2023-08-23,53.209999084472656
2023-08-24,52.470001220703125
2023-08-25,52.650001525878906
2023-08-28,53.029998779296875
2023-08-29,53.939998626708984
2023-08-30,53.880001068115234
2023-08-31,53.790000915527344
2023-09-01,53.83000183105469
2023-09-05,53.400001525878906
2023-09-06,53.16999816894531
2023-09-07,52.90999984741211
2023-09-08,52.79999923706055
2023-09-11,53.06999969482422
2023-09-12,52.849998474121094
2023-09-13,52.65999984741211
2023-09-14,53.040000915527344
2023-09-15,53.060001373291016
2023-09-18,52.720001220703125
2023-09-19,52.40999984741211
2023-09-20,52.18000030517578
2023-09-21,51.25
2023-09-22,51.29999923706055
2023-09-25,51.209999084472656
2023-09-26,50.54999923706055
2023-09-27,50.650001525878906
2023-09-28,51.0
2023-09-29,51.0099983215332
2023-10-02,50.38999938964844
2023-10-03,49.79999923706055
2023-10-04,49.939998626708984
2023-10-05,50.09000015258789
2023-10-06,50.77000045776367
2023-10-09,50.599998474121094
2023-10-10,51.38999938964844
2023-10-11,51.560001373291016
2023-10-12,51.459999084472656
2023-10-13,51.0
2023-10-16,51.2599983215332
2023-10-17,51.310001373291016
2023-10-18,50.41999816894531
2023-10-19,49.97999954223633
2023-10-20,49.650001525878906
2023-10-23,49.68000030517578
2023-10-24,49.81999969482422
2023-10-25,49.439998626708984
2023-10-26,49.040000915527344
2023-10-27,48.959999084472656
2023-10-30,49.459999084472656
2023-10-31,49.38999938964844
2023-11-01,49.93000030517578
2023-11-02,51.02000045776367
2023-11-03,51.61000061035156
2023-11-06,51.63999938964844
2023-11-07,51.349998474121094
2023-11-08,51.369998931884766
2023-11-09,51.119998931884766
2023-11-10,51.40999984741211
2023-11-13,51.45000076293945
2023-11-14,52.689998626708984
2023-11-15,52.900001525878906
2023-11-16,52.709999084472656
2023-11-17,53.22999954223633
2023-11-20,53.65999984741211
2023-11-21,53.470001220703125
2023-11-22,53.459999084472656
2023-11-24,53.65999984741211
2023-11-27,53.4900016784668
2023-11-28,53.529998779296875
2023-11-29,53.599998474121094
2023-11-30,53.58000183105469
2023-12-01,54.04999923706055
2023-12-04,53.540000915527344
2023-12-05,53.290000915527344
2023-12-06,53.2599983215332
2023-12-07,53.439998626708984
2023-12-08,53.66999816894531
2023-12-11,53.86000061035156
2023-12-12,53.880001068115234
2023-12-13,54.599998474121094
2023-12-14,53.5
2023-12-15,53.369998931884766
2023-12-18,53.34000015258789
2023-12-19,53.84000015258789
2023-12-20,53.20000076293945
2023-12-21,53.79999923706055
2023-12-22,53.810001373291016
2023-12-26,53.970001220703125
2023-12-27,54.470001220703125
2023-12-28,54.459999084472656
2023-12-29,54.43000030517578
2024-01-02,53.7400016784668
2024-01-03,53.18000030517578
2024-01-04,53.38999938964844
2024-01-05,53.22999954223633
2024-01-08,53.7400016784668
2024-01-09,53.369998931884766
2024-01-10,53.619998931884766
2024-01-11,53.560001373291016
2024-01-12,53.900001525878906
2024-01-16,53.290000915527344
2024-01-17,52.59000015258789
2024-01-18,53.08000183105469
2024-01-19,53.599998474121094
2024-01-22,53.529998779296875
2024-01-23,53.4900016784668
2024-01-24,54.04999923706055
2024-01-25,54.25
2024-01-26,54.470001220703125
2024-01-29,54.849998474121094
2024-01-30,54.689998626708984
2024-01-31,54.369998931884766
2024-02-01,54.959999084472656
2024-02-02,54.68000030517578
2024-02-05,54.68000030517578
2024-02-06,54.77000045776367
2024-02-07,54.900001525878906
2024-02-08,55.0
2024-02-09,55.439998626708984
2024-02-12,55.400001525878906
2024-02-13,54.79999923706055
2024-02-14,55.150001525878906
2024-02-15,55.900001525878906
2024-02-16,56.0
2024-02-20,56.0099983215332
2024-02-21,55.91999816894531
2024-02-22,56.75
2024-02-23,56.66999816894531
2024-02-26,56.63999938964844
2024-02-27,56.66999816894531
2024-02-28,56.43000030517578
2024-02-29,56.400001525878906
2024-03-01,57.099998474121094
2024-03-04,57.18000030517578
2024-03-05,56.83000183105469
2024-03-06,57.33000183105469
2024-03-07,58.16999816894531
2024-03-08,57.90999984741211
2024-03-11,57.7599983215332
2024-03-12,58.290000915527344
2024-03-13,58.36000061035156
2024-03-14,58.25
2024-03-15,57.84000015258789
2024-03-18,58.0
2024-03-19,57.91999816894531
2024-03-20,58.540000915527344
2024-03-21,58.599998474121094
2024-03-22,58.40999984741211
2024-03-25,58.380001068115234
2024-03-26,58.36000061035156
2024-03-27,58.540000915527344
2024-03-28,58.43000030517578
2024-04-01,58.25
2024-04-02,58.09000015258789
2024-04-03,58.41999816894531
2024-04-04,57.939998626708984
2024-04-05,58.27000045776367
2024-04-08,58.47999954223633
2024-04-09,58.470001220703125
2024-04-10,58.040000915527344
2024-04-11,58.0
2024-04-12,57.0
2024-04-15,56.65999984741211
2024-04-16,56.2400016784668
2024-04-17,56.2400016784668
2024-04-18,56.209999084472656
2024-04-19,55.77000045776367
2024-04-22,56.209999084472656
2024-04-23,57.08000183105469
2024-04-24,57.119998931884766
2024-04-25,56.869998931884766
2024-04-26,57.43000030517578
2024-04-29,57.59000015258789
2024-04-30,56.84000015258789
2024-05-01,56.869998931884766
2024-05-02,57.29999923706055
2024-05-03,57.7400016784668
2024-05-06,58.43000030517578
2024-05-07,58.59000015258789
2024-05-08,58.36000061035156
2024-05-09,58.459999084472656
2024-05-10,58.68000030517578
2024-05-13,58.7599983215332
2024-05-14,59.18000030517578
2024-05-15,59.88999938964844
2024-05-16,59.689998626708984
2024-05-17,59.7400016784668
2024-05-20,59.9900016784668
2024-05-21,59.79999923706055
2024-05-22,59.38999938964844
2024-05-23,59.16999816894531
2024-05-24,59.560001373291016
2024-05-28,59.38999938964844
2024-05-29,58.47999954223633
2024-05-30,58.47999954223633
2024-05-31,58.77000045776367
2024-06-03,58.9900016784668
2024-06-04,58.45000076293945
2024-06-05,59.2400016784668
2024-06-06,59.529998779296875
2024-06-07,59.11000061035156
2024-06-10,57.790000915527344
2024-06-11,57.25
2024-06-12,57.7400016784668
2024-06-13,57.13999938964844
2024-06-14,56.650001525878906
2024-06-17,56.86000061035156
2024-06-18,56.95000076293945
2024-06-20,57.2400016784668
2024-06-21,56.91999816894531
2024-06-24,57.040000915527344
2024-06-25,57.25
2024-06-26,57.060001373291016
2024-06-27,57.040000915527344
2024-06-28,56.91999816894531
2024-07-01,57.08000183105469
2024-07-02,57.25
2024-07-03,57.869998931884766
2024-07-05,58.560001373291016
2024-07-08,58.38999938964844
2024-07-09,58.18000030517578
2024-07-10,58.880001068115234
2024-07-11,58.959999084472656
2024-07-12,59.5
2024-07-15,59.2400016784668
2024-07-16,59.220001220703125
2024-07-17,58.369998931884766
2024-07-18,57.7400016784668
2024-07-19,57.439998626708984
2024-07-22,57.619998931884766
2024-07-23,57.709999084472656
2024-07-24,56.630001068115234
2024-07-25,56.16999816894531
2024-07-26,56.68000030517578
2024-07-29,56.68000030517578
2024-07-30,56.619998931884766
2024-07-31,57.58000183105469
2024-08-01,56.16999816894531
2024-08-02,55.09000015258789
2024-08-05,53.849998474121094
2024-08-06,54.29999923706055
2024-08-07,54.470001220703125
2024-08-08,55.75
2024-08-09,56.040000915527344
2024-08-12,55.939998626708984
2024-08-13,56.81999969482422
2024-08-14,56.970001220703125
2024-08-15,57.83000183105469
2024-08-16,58.06999969482422
2024-08-19,58.66999816894531
2024-08-20,58.529998779296875
2024-08-21,58.709999084472656
2024-08-22,58.45000076293945
2024-08-23,59.18000030517578
2024-08-26,58.97999954223633
2024-08-27,59.150001525878906
2024-08-28,58.81999969482422
2024-08-29,59.04999923706055
2024-08-30,59.34000015258789
2024-09-03,57.90999984741211
2024-09-04,57.560001373291016
2024-09-05,57.38999938964844
2024-09-06,56.47999954223633
2024-09-09,56.959999084472656
2024-09-10,56.650001525878906
2024-09-11,57.290000915527344
2024-09-12,57.88999938964844
2024-09-13,58.060001373291016
2024-09-16,58.22999954223633
2024-09-17,58.220001220703125
2024-09-18,57.959999084472656
2024-09-19,59.119998931884766
2024-09-20,58.709999084472656
2024-09-23,58.7400016784668
2024-09-24,59.38999938964844
2024-09-25,59.290000915527344
2024-09-26,60.61000061035156
2024-09-27,60.36000061035156
2024-09-30,59.939998626708984
2024-10-01,59.599998474121094
2024-10-02,59.5099983215332
2024-10-03,59.11000061035156
2024-10-04,59.29999923706055
2024-10-07,59.380001068115234
2024-10-08,59.209999084472656
2024-10-09,59.27000045776367
2024-10-10,59.15999984741211
2024-10-11,59.5
2024-10-14,59.720001220703125
2024-10-15,58.63999938964844
2024-10-16,58.63999938964844
2024-10-17,58.90999984741211
2024-10-18,59.310001373291016
2024-10-21,58.849998474121094
2024-10-22,58.709999084472656
2024-10-23,58.13999938964844
2024-10-24,58.33000183105469
2024-10-25,58.25
2024-10-28,58.439998626708984
2024-10-29,58.41999816894531
2024-10-30,58.16999816894531
2024-10-31,57.4900016784668
2024-11-01,57.689998626708984
2024-11-04,57.810001373291016
2024-11-05,58.43000030517578
2024-11-06,57.95000076293945
2024-11-07,58.59000015258789
2024-11-08,58.08000183105469
2024-11-11,58.20000076293945
2024-11-12,57.34000015258789
2024-11-13,56.91999816894531
2024-11-14,56.86000061035156
2024-11-15,56.310001373291016
2024-11-18,56.650001525878906
2024-11-19,56.58000183105469
2024-11-20,56.540000915527344
2024-11-21,56.650001525878906
