Date,FGCKX
2022-06-09,26.350000381469727
2022-06-10,25.3799991607666
2022-06-13,24.1299991607666
2022-06-14,24.18000030517578
2022-06-15,24.780000686645508
2022-06-16,23.760000228881836
2022-06-17,24.06999969482422
2022-06-21,24.690000534057617
2022-06-22,24.6299991607666
2022-06-23,25.040000915527344
2022-06-24,25.920000076293945
2022-06-27,25.700000762939453
2022-06-28,24.899999618530273
2022-06-29,24.860000610351562
2022-06-30,24.450000762939453
2022-07-01,24.59000015258789
2022-07-05,25.110000610351562
2022-07-06,25.139999389648438
2022-07-07,25.809999465942383
2022-07-08,25.81999969482422
2022-07-11,25.219999313354492
2022-07-12,24.979999542236328
2022-07-13,24.950000762939453
2022-07-14,24.920000076293945
2022-07-15,25.360000610351562
2022-07-18,25.209999084472656
2022-07-19,26.030000686645508
2022-07-20,26.469999313354492
2022-07-21,26.760000228881836
2022-07-22,26.18000030517578
2022-07-25,26.06999969482422
2022-07-26,25.489999771118164
2022-07-27,26.530000686645508
2022-07-28,26.84000015258789
2022-07-29,27.3700008392334
2022-08-01,27.309999465942383
2022-08-02,27.299999237060547
2022-08-03,28.079999923706055
2022-08-04,28.280000686645508
2022-08-05,28.309999465942383
2022-08-08,28.31999969482422
2022-08-09,27.90999984741211
2022-08-10,28.75
2022-08-11,28.579999923706055
2022-08-12,29.18000030517578
2022-08-15,29.31999969482422
2022-08-16,29.299999237060547
2022-08-17,28.93000030517578
2022-08-18,29.059999465942383
2022-08-19,28.389999389648438
2022-08-22,27.719999313354492
2022-08-23,27.780000686645508
2022-08-24,27.959999084472656
2022-08-25,28.399999618530273
2022-08-26,27.239999771118164
2022-08-29,26.959999084472656
2022-08-30,26.649999618530273
2022-08-31,26.420000076293945
2022-09-01,26.290000915527344
2022-09-02,26.100000381469727
2022-09-06,25.920000076293945
2022-09-07,26.469999313354492
2022-09-08,26.729999542236328
2022-09-09,27.25
2022-09-12,27.6200008392334
2022-09-13,26.209999084472656
2022-09-14,26.420000076293945
2022-09-15,26.079999923706055
2022-09-16,25.780000686645508
2022-09-19,25.979999542236328
2022-09-20,25.739999771118164
2022-09-21,25.25
2022-09-22,24.860000610351562
2022-09-23,24.360000610351562
2022-09-26,24.18000030517578
2022-09-27,24.31999969482422
2022-09-28,24.84000015258789
2022-09-29,24.18000030517578
2022-09-30,23.790000915527344
2022-10-03,24.350000381469727
2022-10-04,25.260000228881836
2022-10-05,25.25
2022-10-06,25.149999618530273
2022-10-07,24.229999542236328
2022-10-10,23.90999984741211
2022-10-11,23.75
2022-10-12,23.770000457763672
2022-10-13,24.200000762939453
2022-10-14,23.459999084472656
2022-10-17,24.260000228881836
2022-10-18,24.520000457763672
2022-10-19,24.280000686645508
2022-10-20,24.209999084472656
2022-10-21,24.809999465942383
2022-10-24,24.979999542236328
2022-10-25,25.610000610351562
2022-10-26,25.18000030517578
2022-10-27,24.93000030517578
2022-10-28,25.559999465942383
2022-10-31,25.34000015258789
2022-11-01,25.15999984741211
2022-11-02,24.3799991607666
2022-11-03,24.1200008392334
2022-11-04,24.43000030517578
2022-11-07,24.579999923706055
2022-11-08,24.690000534057617
2022-11-09,23.959999084472656
2022-11-10,25.760000228881836
2022-11-11,26.260000228881836
2022-11-14,26.030000686645508
2022-11-15,26.440000534057617
2022-11-16,26.030000686645508
2022-11-17,25.850000381469727
2022-11-18,25.799999237060547
2022-11-21,25.479999542236328
2022-11-22,25.8799991607666
2022-11-23,26.110000610351562
2022-11-25,26.0
2022-11-28,25.600000381469727
2022-11-29,25.459999084472656
2022-11-30,26.59000015258789
2022-12-01,26.600000381469727
2022-12-02,26.600000381469727
2022-12-05,26.030000686645508
2022-12-06,25.479999542236328
2022-12-07,25.399999618530273
2022-12-08,25.75
2022-12-09,25.360000610351562
2022-12-12,25.719999313354492
2022-12-13,26.0
2022-12-14,25.860000610351562
2022-12-15,25.079999923706055
2022-12-16,24.84000015258789
2022-12-19,24.469999313354492
2022-12-20,24.489999771118164
2022-12-21,24.889999389648438
2022-12-22,24.34000015258789
2022-12-23,24.34000015258789
2022-12-27,22.34000015258789
2022-12-28,22.049999237060547
2022-12-29,22.600000381469727
2022-12-30,22.610000610351562
2023-01-03,22.3799991607666
2023-01-04,22.549999237060547
2023-01-05,22.389999389648438
2023-01-06,22.8799991607666
2023-01-09,22.90999984741211
2023-01-10,23.170000076293945
2023-01-11,23.559999465942383
2023-01-12,23.799999237060547
2023-01-13,23.979999542236328
2023-01-17,24.06999969482422
2023-01-18,23.780000686645508
2023-01-19,23.530000686645508
2023-01-20,24.149999618530273
2023-01-23,24.639999389648438
2023-01-24,24.59000015258789
2023-01-25,24.559999465942383
2023-01-26,24.889999389648438
2023-01-27,25.149999618530273
2023-01-30,24.6200008392334
2023-01-31,25.010000228881836
2023-02-01,25.510000228881836
2023-02-02,26.209999084472656
2023-02-03,25.809999465942383
2023-02-06,25.540000915527344
2023-02-07,26.030000686645508
2023-02-08,25.6299991607666
2023-02-09,25.43000030517578
2023-02-10,25.219999313354492
2023-02-13,25.600000381469727
2023-02-14,25.84000015258789
2023-02-15,25.989999771118164
2023-02-16,25.510000228881836
2023-02-17,25.290000915527344
2023-02-21,24.6200008392334
2023-02-22,24.649999618530273
2023-02-23,25.0
2023-02-24,24.579999923706055
2023-02-27,24.729999542236328
2023-02-28,24.709999084472656
2023-03-01,24.559999465942383
2023-03-02,24.75
2023-03-03,25.229999542236328
2023-03-06,25.149999618530273
2023-03-07,24.84000015258789
2023-03-08,24.989999771118164
2023-03-09,24.450000762939453
2023-03-10,23.959999084472656
2023-03-13,24.09000015258789
2023-03-14,24.579999923706055
2023-03-15,24.540000915527344
2023-03-16,25.1200008392334
2023-03-17,24.979999542236328
2023-03-20,25.09000015258789
2023-03-21,25.5
2023-03-22,25.200000762939453
2023-03-23,25.440000534057617
2023-03-24,25.440000534057617
2023-03-27,25.3700008392334
2023-03-28,25.280000686645508
2023-03-29,25.81999969482422
2023-03-30,25.950000762939453
2023-03-31,26.3799991607666
2023-04-03,26.440000534057617
2023-04-04,26.309999465942383
2023-04-05,26.010000228881836
2023-04-06,26.209999084472656
2023-04-10,26.25
2023-04-11,26.170000076293945
2023-04-12,25.93000030517578
2023-04-13,26.40999984741211
2023-04-14,26.3799991607666
2023-04-17,26.510000228881836
2023-04-18,26.59000015258789
2023-04-19,26.6299991607666
2023-04-20,26.420000076293945
2023-04-21,26.489999771118164
2023-04-24,26.450000762939453
2023-04-25,25.90999984741211
2023-04-26,26.059999465942383
2023-04-27,26.489999771118164
2023-04-28,26.649999618530273
2023-05-01,26.760000228881836
2023-05-02,26.469999313354492
2023-05-03,26.43000030517578
2023-05-04,26.290000915527344
2023-05-05,26.920000076293945
2023-05-08,27.0
2023-05-09,26.889999389648438
2023-05-10,27.15999984741211
2023-05-11,27.170000076293945
2023-05-12,27.1200008392334
2023-05-15,27.290000915527344
2023-05-16,27.219999313354492
2023-05-17,27.579999923706055
2023-05-18,27.979999542236328
2023-05-19,27.84000015258789
2023-05-22,27.920000076293945
2023-05-23,27.540000915527344
2023-05-24,27.3799991607666
2023-05-25,28.229999542236328
2023-05-26,28.719999313354492
2023-05-30,28.860000610351562
2023-05-31,28.549999237060547
2023-06-01,29.0
2023-06-02,29.360000610351562
2023-06-05,29.34000015258789
2023-06-06,29.34000015258789
2023-06-07,28.8799991607666
2023-06-08,29.18000030517578
2023-06-09,29.280000686645508
2023-06-12,29.700000762939453
2023-06-13,29.979999542236328
2023-06-14,30.209999084472656
2023-06-15,30.479999542236328
2023-06-16,30.280000686645508
2023-06-20,30.350000381469727
2023-06-21,30.020000457763672
2023-06-22,30.260000228881836
2023-06-23,29.940000534057617
2023-06-26,29.540000915527344
2023-06-27,29.90999984741211
2023-06-28,29.969999313354492
2023-06-29,29.889999389648438
2023-06-30,30.399999618530273
2023-07-03,30.450000762939453
2023-07-05,30.40999984741211
2023-07-06,30.149999618530273
2023-07-07,30.149999618530273
2023-07-10,30.200000762939453
2023-07-11,30.389999389648438
2023-07-12,30.770000457763672
2023-07-13,31.270000457763672
2023-07-14,31.209999084472656
2023-07-17,31.530000686645508
2023-07-18,31.770000457763672
2023-07-19,31.760000228881836
2023-07-20,31.1200008392334
2023-07-21,31.0
2023-07-24,31.030000686645508
2023-07-25,31.239999771118164
2023-07-26,31.219999313354492
2023-07-27,31.010000228881836
2023-07-28,31.559999465942383
2023-07-31,31.649999618530273
2023-08-01,31.510000228881836
2023-08-02,30.770000457763672
2023-08-03,30.760000228881836
2023-08-04,30.65999984741211
2023-08-07,30.780000686645508
2023-08-08,30.600000381469727
2023-08-09,30.209999084472656
2023-08-10,30.25
2023-08-11,30.030000686645508
2023-08-14,30.510000228881836
2023-08-15,30.229999542236328
2023-08-16,29.950000762939453
2023-08-17,29.670000076293945
2023-08-18,29.65999984741211
2023-08-21,30.219999313354492
2023-08-22,30.100000381469727
2023-08-23,30.530000686645508
2023-08-24,29.93000030517578
2023-08-25,30.030000686645508
2023-08-28,30.229999542236328
2023-08-29,30.84000015258789
2023-08-30,31.079999923706055
2023-08-31,31.18000030517578
2023-09-01,31.309999465942383
2023-09-05,31.299999237060547
2023-09-06,30.920000076293945
2023-09-07,30.719999313354492
2023-09-08,30.709999084472656
2023-09-11,30.959999084472656
2023-09-12,30.6200008392334
2023-09-13,30.670000076293945
2023-09-14,30.780000686645508
2023-09-15,30.299999237060547
2023-09-18,30.219999313354492
2023-09-19,30.1200008392334
2023-09-20,29.65999984741211
2023-09-21,29.059999465942383
2023-09-22,29.049999237060547
2023-09-25,29.15999984741211
2023-09-26,28.799999237060547
2023-09-27,28.920000076293945
2023-09-28,29.1200008392334
2023-09-29,29.170000076293945
2023-10-02,29.360000610351562
2023-10-03,28.75
2023-10-04,29.049999237060547
2023-10-05,29.06999969482422
2023-10-06,29.579999923706055
2023-10-09,29.6200008392334
2023-10-10,29.81999969482422
2023-10-11,30.049999237060547
2023-10-12,29.8700008392334
2023-10-13,29.510000228881836
2023-10-16,29.959999084472656
2023-10-17,29.790000915527344
2023-10-18,29.219999313354492
2023-10-19,29.0
2023-10-20,28.600000381469727
2023-10-23,28.739999771118164
2023-10-24,29.030000686645508
2023-10-25,28.280000686645508
2023-10-26,27.719999313354492
2023-10-27,27.81999969482422
2023-10-30,28.18000030517578
2023-10-31,28.290000915527344
2023-11-01,28.770000457763672
2023-11-02,29.309999465942383
2023-11-03,29.75
2023-11-06,29.8799991607666
2023-11-07,30.139999389648438
2023-11-08,30.18000030517578
2023-11-09,29.899999618530273
2023-11-10,30.450000762939453
2023-11-13,30.459999084472656
2023-11-14,31.149999618530273
2023-11-15,31.110000610351562
2023-11-16,31.100000381469727
2023-11-17,31.15999984741211
2023-11-20,31.540000915527344
2023-11-21,31.3700008392334
2023-11-22,31.440000534057617
2023-11-24,31.3799991607666
2023-11-27,31.420000076293945
2023-11-28,31.399999618530273
2023-11-29,31.469999313354492
2023-11-30,31.43000030517578
2023-12-01,31.719999313354492
2023-12-04,31.43000030517578
2023-12-05,31.610000610351562
2023-12-06,31.40999984741211
2023-12-07,31.850000381469727
2023-12-08,32.09000015258789
2023-12-11,32.02000045776367
2023-12-12,32.220001220703125
2023-12-13,32.650001525878906
2023-12-14,32.7599983215332
2023-12-15,32.900001525878906
2023-12-18,33.150001525878906
2023-12-19,33.310001373291016
2023-12-20,32.72999954223633
2023-12-21,33.150001525878906
2023-12-22,33.27000045776367
2023-12-26,32.18000030517578
2023-12-27,32.2400016784668
2023-12-28,32.25
2023-12-29,32.09000015258789
2024-01-02,31.579999923706055
2024-01-03,31.260000228881836
2024-01-04,31.149999618530273
2024-01-05,31.209999084472656
2024-01-08,32.029998779296875
2024-01-09,32.150001525878906
2024-01-10,32.43000030517578
2024-01-11,32.5
2024-01-12,32.459999084472656
2024-01-16,32.439998626708984
2024-01-17,32.279998779296875
2024-01-18,32.689998626708984
2024-01-19,33.2400016784668
2024-01-22,33.349998474121094
2024-01-23,33.43000030517578
2024-01-24,33.59000015258789
2024-01-25,33.68000030517578
2024-01-26,33.619998931884766
2024-01-29,34.08000183105469
2024-01-30,33.849998474121094
2024-01-31,33.06999969482422
2024-02-01,33.599998474121094
2024-02-02,34.2400016784668
2024-02-05,34.41999816894531
2024-02-06,34.40999984741211
2024-02-07,34.790000915527344
2024-02-08,34.939998626708984
2024-02-09,35.470001220703125
2024-02-12,35.33000183105469
2024-02-13,34.72999954223633
2024-02-14,35.2599983215332
2024-02-15,35.20000076293945
2024-02-16,34.9900016784668
2024-02-20,34.40999984741211
2024-02-21,34.220001220703125
2024-02-22,35.650001525878906
2024-02-23,35.630001068115234
2024-02-26,35.66999816894531
2024-02-27,35.88999938964844
2024-02-28,35.70000076293945
2024-02-29,36.08000183105469
2024-03-01,36.61000061035156
2024-03-04,36.59000015258789
2024-03-05,36.11000061035156
2024-03-06,36.439998626708984
2024-03-07,36.97999954223633
2024-03-08,36.4900016784668
2024-03-11,36.18000030517578
2024-03-12,36.95000076293945
2024-03-13,36.880001068115234
2024-03-14,36.650001525878906
2024-03-15,36.310001373291016
2024-03-18,36.54999923706055
2024-03-19,36.75
2024-03-20,37.22999954223633
2024-03-21,37.349998474121094
2024-03-22,37.29999923706055
2024-03-25,37.20000076293945
2024-03-26,37.02000045776367
2024-03-27,37.09000015258789
2024-03-28,37.04999923706055
2024-04-01,37.02000045776367
2024-04-02,36.619998931884766
2024-04-03,36.689998626708984
2024-04-04,36.060001373291016
2024-04-05,36.59000015258789
2024-04-08,36.560001373291016
2024-04-09,36.5099983215332
2024-04-10,36.31999969482422
2024-04-11,36.93000030517578
2024-04-12,36.290000915527344
2024-04-15,35.61000061035156
2024-04-16,35.70000076293945
2024-04-17,35.279998779296875
2024-04-18,35.130001068115234
2024-04-19,34.18000030517578
2024-04-22,34.68000030517578
2024-04-23,35.310001373291016
2024-04-24,35.130001068115234
2024-04-25,35.040000915527344
2024-04-26,35.970001220703125
2024-04-29,36.02000045776367
2024-04-30,35.400001525878906
2024-05-01,35.2599983215332
2024-05-02,35.86000061035156
2024-05-03,36.4900016784668
2024-05-06,37.029998779296875
2024-05-07,36.95000076293945
2024-05-08,36.849998474121094
2024-05-09,36.939998626708984
2024-05-10,36.880001068115234
2024-05-13,36.939998626708984
2024-05-14,37.27000045776367
2024-05-15,37.900001525878906
2024-05-16,37.70000076293945
2024-05-17,37.630001068115234
2024-05-20,37.91999816894531
2024-05-21,37.959999084472656
2024-05-22,37.849998474121094
2024-05-23,37.970001220703125
2024-05-24,38.439998626708984
2024-05-28,38.880001068115234
2024-05-29,38.79999923706055
2024-05-30,38.04999923706055
2024-05-31,38.04999923706055
2024-06-03,38.41999816894531
2024-06-04,38.47999954223633
2024-06-05,39.349998474121094
2024-06-06,39.31999969482422
2024-06-07,39.220001220703125
2024-06-10,39.43000030517578
2024-06-11,39.65999984741211
2024-06-12,40.310001373291016
2024-06-13,40.45000076293945
2024-06-14,40.5
2024-06-17,40.68000030517578
2024-06-18,40.84000015258789
2024-06-20,40.45000076293945
2024-06-21,40.29999923706055
2024-06-24,39.79999923706055
2024-06-25,40.439998626708984
2024-06-26,40.56999969482422
2024-06-27,40.7400016784668
2024-06-28,40.41999816894531
2024-07-01,40.7400016784668
2024-07-02,40.81999969482422
2024-07-03,41.209999084472656
2024-07-05,41.5099983215332
2024-07-08,41.689998626708984
2024-07-09,41.83000183105469
2024-07-10,42.290000915527344
2024-07-11,41.4900016784668
2024-07-12,41.77000045776367
2024-07-15,41.790000915527344
2024-07-16,41.84000015258789
2024-07-17,40.5
2024-07-18,40.15999984741211
2024-07-19,39.86000061035156
2024-07-22,40.54999923706055
2024-07-23,40.599998474121094
2024-07-24,39.099998474121094
2024-07-25,38.7599983215332
2024-07-26,39.13999938964844
2024-07-29,39.11000061035156
2024-07-30,38.439998626708984
2024-07-31,39.66999816894531
2024-08-01,38.70000076293945
2024-08-02,37.68000030517578
2024-08-05,36.34000015258789
2024-08-06,36.79999923706055
2024-08-07,36.310001373291016
2024-08-08,37.4900016784668
2024-08-09,37.7599983215332
2024-08-12,37.959999084472656
2024-08-13,38.91999816894531
2024-08-14,38.97999954223633
2024-08-15,39.939998626708984
2024-08-16,40.029998779296875
2024-08-19,40.63999938964844
2024-08-20,40.5099983215332
2024-08-21,40.790000915527344
2024-08-22,40.11000061035156
2024-08-23,40.790000915527344
2024-08-26,40.5
2024-08-27,40.59000015258789
2024-08-28,40.119998931884766
2024-08-29,39.81999969482422
2024-08-30,40.209999084472656
2024-09-03,38.7599983215332
2024-09-04,38.58000183105469
2024-09-05,38.63999938964844
2024-09-06,37.75
2024-09-09,38.25
2024-09-10,38.4900016784668
2024-09-11,39.47999954223633
2024-09-12,39.849998474121094
2024-09-13,40.06999969482422
2024-09-16,39.91999816894531
2024-09-17,39.90999984741211
2024-09-18,39.790000915527344
2024-09-19,40.70000076293945
2024-09-20,40.59000015258789
2024-09-23,40.540000915527344
2024-09-24,40.81999969482422
2024-09-25,40.88999938964844
2024-09-26,41.060001373291016
2024-09-27,40.81999969482422
2024-09-30,40.970001220703125
2024-10-01,40.29999923706055
2024-10-02,40.41999816894531
2024-10-03,40.47999954223633
2024-10-04,41.029998779296875
2024-10-07,40.70000076293945
2024-10-08,41.380001068115234
2024-10-09,41.560001373291016
2024-10-10,41.650001525878906
2024-10-11,41.88999938964844
2024-10-14,42.2400016784668
2024-10-15,41.77000045776367
2024-10-16,42.040000915527344
2024-10-17,42.040000915527344
2024-10-18,42.33000183105469
2024-10-21,42.529998779296875
2024-10-22,42.5
2024-10-23,41.79999923706055
2024-10-24,42.04999923706055
2024-10-25,42.279998779296875
2024-10-28,42.439998626708984
2024-10-29,42.709999084472656
2024-10-30,42.47999954223633
2024-10-31,41.290000915527344
2024-11-01,41.709999084472656
2024-11-04,41.58000183105469
2024-11-05,42.2400016784668
2024-11-06,43.22999954223633
2024-11-07,43.95000076293945
2024-11-08,43.97999954223633
2024-11-11,43.900001525878906
2024-11-12,43.939998626708984
2024-11-13,43.83000183105469
2024-11-14,43.59000015258789
2024-11-15,42.5
2024-11-18,42.54999923706055
2024-11-19,43.150001525878906
2024-11-20,43.119998931884766
2024-11-21,43.2400016784668
