Date,SGENX
2022-10-03,54.63999938964844
2022-10-04,56.08000183105469
2022-10-05,55.939998626708984
2022-10-06,55.599998474121094
2022-10-07,54.59000015258789
2022-10-10,54.15999984741211
2022-10-11,53.86000061035156
2022-10-12,53.779998779296875
2022-10-13,54.650001525878906
2022-10-14,53.68000030517578
2022-10-17,54.650001525878906
2022-10-18,54.959999084472656
2022-10-19,54.56999969482422
2022-10-20,54.54999923706055
2022-10-21,55.540000915527344
2022-10-24,55.63999938964844
2022-10-25,56.209999084472656
2022-10-26,56.47999954223633
2022-10-27,56.189998626708984
2022-10-28,56.77000045776367
2022-10-31,56.56999969482422
2022-11-01,56.779998779296875
2022-11-02,55.7599983215332
2022-11-03,55.349998474121094
2022-11-04,56.630001068115234
2022-11-07,56.970001220703125
2022-11-08,57.439998626708984
2022-11-09,56.790000915527344
2022-11-10,58.880001068115234
2022-11-11,59.66999816894531
2022-11-14,59.33000183105469
2022-11-15,59.84000015258789
2022-11-16,59.40999984741211
2022-11-17,59.29999923706055
2022-11-18,59.5099983215332
2022-11-21,59.25
2022-11-22,59.97999954223633
2022-11-23,60.310001373291016
2022-11-25,60.470001220703125
2022-11-28,59.72999954223633
2022-11-29,60.0
2022-11-30,61.18000030517578
2022-12-01,59.040000915527344
2022-12-02,58.97999954223633
2022-12-05,57.970001220703125
2022-12-06,57.63999938964844
2022-12-07,57.70000076293945
2022-12-08,57.95000076293945
2022-12-09,57.72999954223633
2022-12-12,58.04999923706055
2022-12-13,58.59000015258789
2022-12-14,58.52000045776367
2022-12-15,57.400001525878906
2022-12-16,57.13999938964844
2022-12-19,57.04999923706055
2022-12-20,57.5
2022-12-21,58.0099983215332
2022-12-22,57.56999969482422
2022-12-23,57.88999938964844
2022-12-27,58.040000915527344
2022-12-28,57.47999954223633
2022-12-29,58.130001068115234
2022-12-30,57.970001220703125
2023-01-03,58.18000030517578
2023-01-04,58.83000183105469
2023-01-05,58.5
2023-01-06,59.709999084472656
2023-01-09,59.790000915527344
2023-01-10,59.959999084472656
2023-01-11,60.33000183105469
2023-01-12,60.86000061035156
2023-01-13,61.209999084472656
2023-01-17,61.11000061035156
2023-01-18,60.540000915527344
2023-01-19,60.58000183105469
2023-01-20,61.16999816894531
2023-01-23,61.470001220703125
2023-01-24,61.5
2023-01-25,61.79999923706055
2023-01-26,62.04999923706055
2023-01-27,61.93000030517578
2023-01-30,61.459999084472656
2023-01-31,62.0099983215332
2023-02-01,62.5
2023-02-02,62.36000061035156
2023-02-03,61.689998626708984
2023-02-06,61.27000045776367
2023-02-07,61.720001220703125
2023-02-08,61.36000061035156
2023-02-09,61.0
2023-02-10,61.27000045776367
2023-02-13,61.70000076293945
2023-02-14,61.599998474121094
2023-02-15,61.38999938964844
2023-02-16,61.13999938964844
2023-02-17,60.939998626708984
2023-02-21,60.27000045776367
2023-02-22,60.099998474121094
2023-02-23,60.290000915527344
2023-02-24,59.779998779296875
2023-02-27,60.02000045776367
2023-02-28,59.779998779296875
2023-03-01,60.02000045776367
2023-03-02,60.290000915527344
2023-03-03,60.900001525878906
2023-03-06,60.7599983215332
2023-03-07,59.83000183105469
2023-03-08,59.95000076293945
2023-03-09,59.400001525878906
2023-03-10,58.93000030517578
2023-03-13,58.790000915527344
2023-03-14,59.189998626708984
2023-03-15,58.5
2023-03-16,59.09000015258789
2023-03-17,58.810001373291016
2023-03-20,59.41999816894531
2023-03-21,59.84000015258789
2023-03-22,59.650001525878906
2023-03-23,59.68000030517578
2023-03-24,59.68000030517578
2023-03-27,59.900001525878906
2023-03-28,60.20000076293945
2023-03-29,60.689998626708984
2023-03-30,61.0099983215332
2023-03-31,61.41999816894531
2023-04-03,61.84000015258789
2023-04-04,61.88999938964844
2023-04-05,61.779998779296875
2023-04-06,61.75
2023-04-10,61.650001525878906
2023-04-11,61.970001220703125
2023-04-12,62.02000045776367
2023-04-13,62.689998626708984
2023-04-14,62.459999084472656
2023-04-17,62.38999938964844
2023-04-18,62.540000915527344
2023-04-19,62.400001525878906
2023-04-20,62.34000015258789
2023-04-21,62.279998779296875
2023-04-24,62.43000030517578
2023-04-25,61.86000061035156
2023-04-26,61.52000045776367
2023-04-27,62.290000915527344
2023-04-28,62.56999969482422
2023-05-01,62.5
2023-05-02,62.13999938964844
2023-05-03,62.08000183105469
2023-05-04,61.88999938964844
2023-05-05,62.34000015258789
2023-05-08,62.369998931884766
2023-05-09,62.2599983215332
2023-05-10,62.18000030517578
2023-05-11,61.93000030517578
2023-05-12,61.79999923706055
2023-05-15,62.209999084472656
2023-05-16,61.65999984741211
2023-05-17,61.939998626708984
2023-05-18,61.939998626708984
2023-05-19,62.09000015258789
2023-05-22,62.09000015258789
2023-05-23,61.470001220703125
2023-05-24,60.959999084472656
2023-05-25,60.83000183105469
2023-05-26,61.09000015258789
2023-05-30,60.880001068115234
2023-05-31,60.529998779296875
2023-06-01,61.209999084472656
2023-06-02,61.779998779296875
2023-06-05,61.689998626708984
2023-06-06,62.0099983215332
2023-06-07,61.84000015258789
2023-06-08,62.130001068115234
2023-06-09,62.150001525878906
2023-06-12,62.4900016784668
2023-06-13,62.72999954223633
2023-06-14,62.880001068115234
2023-06-15,63.540000915527344
2023-06-16,63.47999954223633
2023-06-20,62.81999969482422
2023-06-21,62.869998931884766
2023-06-22,62.75
2023-06-23,62.29999923706055
2023-06-26,62.380001068115234
2023-06-27,62.880001068115234
2023-06-28,62.7400016784668
2023-06-29,62.7599983215332
2023-06-30,63.310001373291016
2023-07-03,63.380001068115234
2023-07-05,63.0
2023-07-06,62.38999938964844
2023-07-07,62.720001220703125
2023-07-10,62.93000030517578
2023-07-11,63.47999954223633
2023-07-12,64.12999725341797
2023-07-13,64.62999725341797
2023-07-14,64.33999633789062
2023-07-17,64.19999694824219
2023-07-18,64.58000183105469
2023-07-19,64.69999694824219
2023-07-20,64.33999633789062
2023-07-21,64.3499984741211
2023-07-24,64.36000061035156
2023-07-25,64.58999633789062
2023-07-26,64.61000061035156
2023-07-27,64.33000183105469
2023-07-28,64.70999908447266
2023-07-31,64.79000091552734
2023-08-01,64.33000183105469
2023-08-02,63.61000061035156
2023-08-03,63.400001525878906
2023-08-04,63.36000061035156
2023-08-07,63.779998779296875
2023-08-08,63.380001068115234
2023-08-09,63.2599983215332
2023-08-10,63.439998626708984
2023-08-11,63.349998474121094
2023-08-14,63.22999954223633
2023-08-15,62.61000061035156
2023-08-16,62.189998626708984
2023-08-17,61.97999954223633
2023-08-18,62.08000183105469
2023-08-21,62.119998931884766
2023-08-22,62.02000045776367
2023-08-23,62.599998474121094
2023-08-24,62.08000183105469
2023-08-25,62.290000915527344
2023-08-28,62.790000915527344
2023-08-29,63.439998626708984
2023-08-30,63.529998779296875
2023-08-31,63.22999954223633
2023-09-01,63.34000015258789
2023-09-05,62.959999084472656
2023-09-06,62.86000061035156
2023-09-07,62.70000076293945
2023-09-08,62.72999954223633
2023-09-11,63.04999923706055
2023-09-12,62.61000061035156
2023-09-13,62.470001220703125
2023-09-14,62.9900016784668
2023-09-15,62.83000183105469
2023-09-18,62.86000061035156
2023-09-19,62.779998779296875
2023-09-20,62.630001068115234
2023-09-21,61.900001525878906
2023-09-22,61.880001068115234
2023-09-25,61.790000915527344
2023-09-26,61.09000015258789
2023-09-27,60.970001220703125
2023-09-28,61.22999954223633
2023-09-29,60.900001525878906
2023-10-02,60.5099983215332
2023-10-03,59.970001220703125
2023-10-04,59.95000076293945
2023-10-05,60.0099983215332
2023-10-06,60.40999984741211
2023-10-09,60.849998474121094
2023-10-10,61.31999969482422
2023-10-11,61.38999938964844
2023-10-12,60.959999084472656
2023-10-13,61.02000045776367
2023-10-16,61.40999984741211
2023-10-17,61.66999816894531
2023-10-18,61.27000045776367
2023-10-19,61.0099983215332
2023-10-20,60.459999084472656
2023-10-23,60.36000061035156
2023-10-24,60.40999984741211
2023-10-25,59.86000061035156
2023-10-26,59.599998474121094
2023-10-27,59.41999816894531
2023-10-30,59.810001373291016
2023-10-31,59.97999954223633
2023-11-01,60.439998626708984
2023-11-02,61.15999984741211
2023-11-03,61.779998779296875
2023-11-06,61.619998931884766
2023-11-07,61.27000045776367
2023-11-08,61.0099983215332
2023-11-09,60.880001068115234
2023-11-10,61.209999084472656
2023-11-13,61.279998779296875
2023-11-14,62.369998931884766
2023-11-15,62.41999816894531
2023-11-16,62.290000915527344
2023-11-17,62.63999938964844
2023-11-20,62.86000061035156
2023-11-21,62.90999984741211
2023-11-22,63.04999923706055
2023-11-24,63.220001220703125
2023-11-27,63.150001525878906
2023-11-28,63.33000183105469
2023-11-29,63.209999084472656
2023-11-30,63.29999923706055
2023-12-01,63.86000061035156
2023-12-04,63.529998779296875
2023-12-05,60.90999984741211
2023-12-06,60.72999954223633
2023-12-07,61.060001373291016
2023-12-08,61.06999969482422
2023-12-11,61.150001525878906
2023-12-12,60.90999984741211
2023-12-13,61.810001373291016
2023-12-14,62.380001068115234
2023-12-15,62.099998474121094
2023-12-18,62.2599983215332
2023-12-19,62.709999084472656
2023-12-20,62.099998474121094
2023-12-21,62.72999954223633
2023-12-22,62.81999969482422
2023-12-26,63.08000183105469
2023-12-27,63.27000045776367
2023-12-28,63.189998626708984
2023-12-29,63.09000015258789
2024-01-02,62.90999984741211
2024-01-03,62.58000183105469
2024-01-04,62.52000045776367
2024-01-05,62.630001068115234
2024-01-08,62.97999954223633
2024-01-09,62.650001525878906
2024-01-10,62.81999969482422
2024-01-11,62.849998474121094
2024-01-12,63.150001525878906
2024-01-16,62.43000030517578
2024-01-17,61.83000183105469
2024-01-18,62.290000915527344
2024-01-19,62.63999938964844
2024-01-22,62.779998779296875
2024-01-23,62.97999954223633
2024-01-24,62.900001525878906
2024-01-25,63.310001373291016
2024-01-26,63.61000061035156
2024-01-29,63.93000030517578
2024-01-30,63.849998474121094
2024-01-31,63.25
2024-02-01,63.79999923706055
2024-02-02,63.81999969482422
2024-02-05,63.470001220703125
2024-02-06,63.689998626708984
2024-02-07,63.75
2024-02-08,63.93000030517578
2024-02-09,63.880001068115234
2024-02-12,64.11000061035156
2024-02-13,63.130001068115234
2024-02-14,63.41999816894531
2024-02-15,64.04000091552734
2024-02-16,63.90999984741211
2024-02-20,63.9900016784668
2024-02-21,64.16999816894531
2024-02-22,64.45999908447266
2024-02-23,64.41000366210938
2024-02-26,64.13999938964844
2024-02-27,64.25
2024-02-28,64.04000091552734
2024-02-29,64.27999877929688
2024-03-01,64.83000183105469
2024-03-04,64.91000366210938
2024-03-05,64.77999877929688
2024-03-06,65.25
2024-03-07,65.76000213623047
2024-03-08,65.81999969482422
2024-03-11,65.88999938964844
2024-03-12,66.30000305175781
2024-03-13,66.45999908447266
2024-03-14,66.13999938964844
2024-03-15,65.94000244140625
2024-03-18,66.13999938964844
2024-03-19,66.18000030517578
2024-03-20,66.69000244140625
2024-03-21,66.8499984741211
2024-03-22,66.54000091552734
2024-03-25,66.37000274658203
2024-03-26,66.37999725341797
2024-03-27,66.95999908447266
2024-03-28,67.18000030517578
2024-04-01,67.06999969482422
2024-04-02,66.97000122070312
2024-04-03,67.23999786376953
2024-04-04,66.77999877929688
2024-04-05,67.2699966430664
2024-04-08,67.33000183105469
2024-04-09,67.58000183105469
2024-04-10,66.93000030517578
2024-04-11,67.18000030517578
2024-04-12,66.20999908447266
2024-04-15,66.0
2024-04-16,65.66999816894531
2024-04-17,65.5199966430664
2024-04-18,65.55999755859375
2024-04-19,65.66999816894531
2024-04-22,65.87999725341797
2024-04-23,66.31999969482422
2024-04-24,66.45999908447266
2024-04-25,66.16999816894531
2024-04-26,66.5
2024-04-29,66.68000030517578
2024-04-30,65.88999938964844
2024-05-01,65.93000030517578
2024-05-02,66.5
2024-05-03,66.91999816894531
2024-05-06,67.37999725341797
2024-05-07,67.41000366210938
2024-05-08,67.38999938964844
2024-05-09,68.0
2024-05-10,68.2300033569336
2024-05-13,68.05999755859375
2024-05-14,68.44000244140625
2024-05-15,68.88999938964844
2024-05-16,68.79000091552734
2024-05-17,69.16000366210938
2024-05-20,69.19999694824219
2024-05-21,69.05000305175781
2024-05-22,68.62999725341797
2024-05-23,67.91000366210938
2024-05-24,68.12000274658203
2024-05-28,68.18000030517578
2024-05-29,67.38999938964844
2024-05-30,67.55000305175781
2024-05-31,68.11000061035156
2024-06-03,68.08999633789062
2024-06-04,67.9000015258789
2024-06-05,68.31999969482422
2024-06-06,68.54000091552734
2024-06-07,67.83999633789062
2024-06-10,68.05000305175781
2024-06-11,67.69999694824219
2024-06-12,68.18000030517578
2024-06-13,67.69000244140625
2024-06-14,67.45999908447266
2024-06-17,67.62000274658203
2024-06-18,67.79000091552734
2024-06-20,67.9800033569336
2024-06-21,67.79000091552734
2024-06-24,68.20999908447266
2024-06-25,68.19000244140625
2024-06-26,67.86000061035156
2024-06-27,68.05000305175781
2024-06-28,67.91000366210938
2024-07-01,67.66000366210938
2024-07-02,67.94000244140625
2024-07-03,68.38999938964844
2024-07-05,68.69000244140625
2024-07-08,68.37000274658203
2024-07-09,68.23999786376953
2024-07-10,68.87000274658203
2024-07-11,69.3499984741211
2024-07-12,69.79000091552734
2024-07-15,69.6500015258789
2024-07-16,70.31999969482422
2024-07-17,70.19000244140625
2024-07-18,69.7699966430664
2024-07-19,69.2699966430664
2024-07-22,69.76000213623047
2024-07-23,69.63999938964844
2024-07-24,69.05000305175781
2024-07-25,69.0
2024-07-26,69.8499984741211
2024-07-29,69.8499984741211
2024-07-30,69.95999908447266
2024-07-31,70.69000244140625
2024-08-01,70.08999633789062
2024-08-02,69.27999877929688
2024-08-05,67.9000015258789
2024-08-06,68.18000030517578
2024-08-07,68.1500015258789
2024-08-08,69.22000122070312
2024-08-09,69.33999633789062
2024-08-12,69.55000305175781
2024-08-13,70.30000305175781
2024-08-14,70.30000305175781
2024-08-15,70.91999816894531
2024-08-16,71.2699966430664
2024-08-19,71.76000213623047
2024-08-20,71.55000305175781
2024-08-21,71.91000366210938
2024-08-22,71.62000274658203
2024-08-23,72.52999877929688
2024-08-26,72.56999969482422
2024-08-27,72.66999816894531
2024-08-28,72.33000183105469
2024-08-29,72.63999938964844
2024-08-30,72.83000183105469
2024-09-03,72.0199966430664
2024-09-04,71.91000366210938
2024-09-05,71.97000122070312
2024-09-06,71.06999969482422
2024-09-09,71.47000122070312
2024-09-10,71.55000305175781
2024-09-11,71.6500015258789
2024-09-12,72.26000213623047
2024-09-13,72.69000244140625
2024-09-16,73.08999633789062
2024-09-17,72.9000015258789
2024-09-18,72.70999908447266
2024-09-19,73.66000366210938
2024-09-20,73.52999877929688
2024-09-23,73.79000091552734
2024-09-24,74.29000091552734
2024-09-25,74.05999755859375
2024-09-26,74.75
2024-09-27,74.6500015258789
2024-09-30,74.62000274658203
2024-10-01,74.58000183105469
2024-10-02,74.58000183105469
2024-10-03,74.08000183105469
2024-10-04,74.51000213623047
2024-10-07,74.11000061035156
2024-10-08,73.94000244140625
2024-10-09,74.08999633789062
2024-10-10,74.02999877929688
2024-10-11,74.44999694824219
2024-10-14,74.7300033569336
2024-10-15,74.11000061035156
2024-10-16,74.62000274658203
2024-10-17,74.61000061035156
2024-10-18,74.80000305175781
2024-10-21,74.30999755859375
2024-10-22,74.43000030517578
2024-10-23,74.0199966430664
2024-10-24,73.95999908447266
2024-10-25,73.5999984741211
2024-10-28,73.83999633789062
2024-10-29,73.95999908447266
2024-10-30,73.8499984741211
2024-10-31,73.1500015258789
2024-11-01,73.16999816894531
2024-11-04,73.31999969482422
2024-11-05,73.9000015258789
2024-11-06,73.94000244140625
2024-11-07,74.38999938964844
2024-11-08,74.12999725341797
2024-11-11,73.77999877929688
2024-11-12,73.04000091552734
2024-11-13,72.66999816894531
2024-11-14,72.55999755859375
2024-11-15,72.23999786376953
2024-11-18,72.87000274658203
2024-11-19,72.81999969482422
2024-11-20,72.83000183105469
2024-11-21,73.16000366210938
