Date,PACLX
2022-10-28,31.739999771118164
2022-10-31,31.600000381469727
2022-11-01,31.5
2022-11-02,30.889999389648438
2022-11-03,30.639999389648438
2022-11-04,31.049999237060547
2022-11-07,31.290000915527344
2022-11-08,31.43000030517578
2022-11-09,31.049999237060547
2022-11-10,32.40999984741211
2022-11-11,32.689998626708984
2022-11-14,32.47999954223633
2022-11-15,32.709999084472656
2022-11-16,32.560001373291016
2022-11-17,32.349998474121094
2022-11-18,32.45000076293945
2022-11-21,32.369998931884766
2022-11-22,32.63999938964844
2022-11-23,32.84000015258789
2022-11-25,32.86000061035156
2022-11-28,32.47999954223633
2022-11-29,32.400001525878906
2022-11-30,33.13999938964844
2022-12-01,33.220001220703125
2022-12-02,33.18000030517578
2022-12-05,32.77000045776367
2022-12-06,32.5099983215332
2022-12-07,32.529998779296875
2022-12-08,32.70000076293945
2022-12-09,32.5099983215332
2022-12-12,32.849998474121094
2022-12-13,33.130001068115234
2022-12-14,32.959999084472656
2022-12-15,32.45000076293945
2022-12-16,32.15999984741211
2022-12-19,29.209999084472656
2022-12-20,29.15999984741211
2022-12-21,29.469999313354492
2022-12-22,29.219999313354492
2022-12-23,29.290000915527344
2022-12-27,29.229999542236328
2022-12-28,29.010000228881836
2022-12-29,29.399999618530273
2022-12-30,29.299999237060547
2023-01-03,29.329999923706055
2023-01-04,29.559999465942383
2023-01-05,29.229999542236328
2023-01-06,29.6200008392334
2023-01-09,29.75
2023-01-10,29.90999984741211
2023-01-11,30.239999771118164
2023-01-12,30.329999923706055
2023-01-13,30.389999389648438
2023-01-17,30.34000015258789
2023-01-18,30.110000610351562
2023-01-19,29.950000762939453
2023-01-20,30.309999465942383
2023-01-23,30.540000915527344
2023-01-24,30.469999313354492
2023-01-25,30.469999313354492
2023-01-26,30.670000076293945
2023-01-27,30.729999542236328
2023-01-30,30.5
2023-01-31,30.790000915527344
2023-02-01,31.020000457763672
2023-02-02,31.31999969482422
2023-02-03,31.030000686645508
2023-02-06,30.8799991607666
2023-02-07,31.149999618530273
2023-02-08,30.989999771118164
2023-02-09,30.770000457763672
2023-02-10,30.790000915527344
2023-02-13,31.020000457763672
2023-02-14,30.979999542236328
2023-02-15,31.020000457763672
2023-02-16,30.739999771118164
2023-02-17,30.709999084472656
2023-02-21,30.280000686645508
2023-02-22,30.280000686645508
2023-02-23,30.420000076293945
2023-02-24,30.18000030517578
2023-02-27,30.229999542236328
2023-02-28,30.18000030517578
2023-03-01,30.030000686645508
2023-03-02,30.209999084472656
2023-03-03,30.540000915527344
2023-03-06,30.520000457763672
2023-03-07,30.229999542236328
2023-03-08,30.25
2023-03-09,30.0
2023-03-10,29.68000030517578
2023-03-13,29.760000228881836
2023-03-14,30.079999923706055
2023-03-15,29.969999313354492
2023-03-16,30.34000015258789
2023-03-17,30.15999984741211
2023-03-20,30.270000457763672
2023-03-21,30.469999313354492
2023-03-22,30.260000228881836
2023-03-23,30.309999465942383
2023-03-24,30.459999084472656
2023-03-27,30.440000534057617
2023-03-28,30.420000076293945
2023-03-29,30.690000534057617
2023-03-30,30.8799991607666
2023-03-31,31.149999618530273
2023-04-03,31.190000534057617
2023-04-04,31.1200008392334
2023-04-05,31.1299991607666
2023-04-06,31.229999542236328
2023-04-10,31.219999313354492
2023-04-11,31.219999313354492
2023-04-12,31.219999313354492
2023-04-13,31.469999313354492
2023-04-14,31.3700008392334
2023-04-17,31.43000030517578
2023-04-18,31.389999389648438
2023-04-19,31.420000076293945
2023-04-20,31.350000381469727
2023-04-21,31.40999984741211
2023-04-24,31.43000030517578
2023-04-25,31.100000381469727
2023-04-26,31.079999923706055
2023-04-27,31.350000381469727
2023-04-28,31.549999237060547
2023-05-01,31.540000915527344
2023-05-02,31.40999984741211
2023-05-03,31.34000015258789
2023-05-04,31.18000030517578
2023-05-05,31.450000762939453
2023-05-08,31.40999984741211
2023-05-09,31.290000915527344
2023-05-10,31.459999084472656
2023-05-11,31.399999618530273
2023-05-12,31.350000381469727
2023-05-15,31.389999389648438
2023-05-16,31.25
2023-05-17,31.40999984741211
2023-05-18,31.56999969482422
2023-05-19,31.56999969482422
2023-05-22,31.6299991607666
2023-05-23,31.3799991607666
2023-05-24,31.15999984741211
2023-05-25,31.280000686645508
2023-05-26,31.5
2023-05-30,31.469999313354492
2023-05-31,31.420000076293945
2023-06-01,31.6200008392334
2023-06-02,31.84000015258789
2023-06-05,31.81999969482422
2023-06-06,31.84000015258789
2023-06-07,31.780000686645508
2023-06-08,31.850000381469727
2023-06-09,31.850000381469727
2023-06-12,32.0099983215332
2023-06-13,32.119998931884766
2023-06-14,32.099998474121094
2023-06-15,32.400001525878906
2023-06-16,32.34000015258789
2023-06-20,32.22999954223633
2023-06-21,32.16999816894531
2023-06-22,32.220001220703125
2023-06-23,32.09000015258789
2023-06-26,32.040000915527344
2023-06-27,32.20000076293945
2023-06-28,32.209999084472656
2023-06-29,32.29999923706055
2023-06-30,32.56999969482422
2023-07-03,32.5
2023-07-05,32.459999084472656
2023-07-06,32.27000045776367
2023-07-07,32.22999954223633
2023-07-10,32.310001373291016
2023-07-11,32.45000076293945
2023-07-12,32.66999816894531
2023-07-13,32.88999938964844
2023-07-14,32.90999984741211
2023-07-17,32.939998626708984
2023-07-18,33.08000183105469
2023-07-19,33.15999984741211
2023-07-20,33.06999969482422
2023-07-21,33.220001220703125
2023-07-24,33.279998779296875
2023-07-25,33.31999969482422
2023-07-26,33.33000183105469
2023-07-27,33.09000015258789
2023-07-28,33.2400016784668
2023-07-31,33.2400016784668
2023-08-01,33.18000030517578
2023-08-02,32.97999954223633
2023-08-03,32.81999969482422
2023-08-04,32.84000015258789
2023-08-07,33.02000045776367
2023-08-08,33.0
2023-08-09,32.88999938964844
2023-08-10,32.86000061035156
2023-08-11,32.84000015258789
2023-08-14,32.970001220703125
2023-08-15,32.7400016784668
2023-08-16,32.61000061035156
2023-08-17,32.45000076293945
2023-08-18,32.459999084472656
2023-08-21,32.540000915527344
2023-08-22,32.52000045776367
2023-08-23,32.7599983215332
2023-08-24,32.52000045776367
2023-08-25,32.66999816894531
2023-08-28,32.84000015258789
2023-08-29,33.11000061035156
2023-08-30,33.15999984741211
2023-08-31,33.09000015258789
2023-09-01,33.09000015258789
2023-09-05,32.91999816894531
2023-09-06,32.810001373291016
2023-09-07,32.81999969482422
2023-09-08,32.79999923706055
2023-09-11,32.880001068115234
2023-09-12,32.81999969482422
2023-09-13,32.90999984741211
2023-09-14,33.06999969482422
2023-09-15,32.88999938964844
2023-09-18,32.91999816894531
2023-09-19,32.83000183105469
2023-09-20,32.70000076293945
2023-09-21,32.36000061035156
2023-09-22,32.36000061035156
2023-09-25,32.38999938964844
2023-09-26,32.04999923706055
2023-09-27,32.029998779296875
2023-09-28,32.13999938964844
2023-09-29,32.09000015258789
2023-10-02,31.950000762939453
2023-10-03,31.690000534057617
2023-10-04,31.8799991607666
2023-10-05,31.8799991607666
2023-10-06,32.11000061035156
2023-10-09,32.279998779296875
2023-10-10,32.41999816894531
2023-10-11,32.52000045776367
2023-10-12,32.29999923706055
2023-10-13,32.22999954223633
2023-10-16,32.41999816894531
2023-10-17,32.349998474121094
2023-10-18,32.0
2023-10-19,31.84000015258789
2023-10-20,31.639999389648438
2023-10-23,31.600000381469727
2023-10-24,31.739999771118164
2023-10-25,31.399999618530273
2023-10-26,31.239999771118164
2023-10-27,31.1200008392334
2023-10-30,31.190000534057617
2023-10-31,31.34000015258789
2023-11-01,31.559999465942383
2023-11-02,32.0
2023-11-03,32.2599983215332
2023-11-06,32.220001220703125
2023-11-07,32.310001373291016
2023-11-08,32.33000183105469
2023-11-09,32.099998474121094
2023-11-10,32.380001068115234
2023-11-13,32.36000061035156
2023-11-14,32.86000061035156
2023-11-15,32.84000015258789
2023-11-16,32.93000030517578
2023-11-17,32.95000076293945
2023-11-20,33.06999969482422
2023-11-21,33.06999969482422
2023-11-22,33.189998626708984
2023-11-24,33.20000076293945
2023-11-27,33.16999816894531
2023-11-28,33.18000030517578
2023-11-29,33.22999954223633
2023-11-30,33.36000061035156
2023-12-01,33.529998779296875
2023-12-04,33.40999984741211
2023-12-05,33.38999938964844
2023-12-06,33.380001068115234
2023-12-07,33.5099983215332
2023-12-08,33.54999923706055
2023-12-11,33.65999984741211
2023-12-12,33.810001373291016
2023-12-13,34.2400016784668
2023-12-14,34.290000915527344
2023-12-15,34.189998626708984
2023-12-18,34.29999923706055
2023-12-19,33.13999938964844
2023-12-20,32.93000030517578
2023-12-21,33.13999938964844
2023-12-22,33.2400016784668
2023-12-26,33.34000015258789
2023-12-27,33.439998626708984
2023-12-28,33.45000076293945
2023-12-29,33.38999938964844
2024-01-02,33.22999954223633
2024-01-03,33.029998779296875
2024-01-04,32.93000030517578
2024-01-05,32.91999816894531
2024-01-08,33.209999084472656
2024-01-09,33.20000076293945
2024-01-10,33.29999923706055
2024-01-11,33.279998779296875
2024-01-12,33.31999969482422
2024-01-16,33.15999984741211
2024-01-17,33.029998779296875
2024-01-18,33.150001525878906
2024-01-19,33.34000015258789
2024-01-22,33.43000030517578
2024-01-23,33.5099983215332
2024-01-24,33.38999938964844
2024-01-25,33.529998779296875
2024-01-26,33.54999923706055
2024-01-29,33.7599983215332
2024-01-30,33.779998779296875
2024-01-31,33.52000045776367
2024-02-01,33.83000183105469
2024-02-02,33.90999984741211
2024-02-05,33.72999954223633
2024-02-06,33.880001068115234
2024-02-07,34.029998779296875
2024-02-08,34.04999923706055
2024-02-09,34.18000030517578
2024-02-12,34.16999816894531
2024-02-13,33.79999923706055
2024-02-14,34.09000015258789
2024-02-15,34.25
2024-02-16,34.15999984741211
2024-02-20,34.04999923706055
2024-02-21,34.15999984741211
2024-02-22,34.5
2024-02-23,34.540000915527344
2024-02-26,34.41999816894531
2024-02-27,34.439998626708984
2024-02-28,34.38999938964844
2024-02-29,34.459999084472656
2024-03-01,34.59000015258789
2024-03-04,34.58000183105469
2024-03-05,34.380001068115234
2024-03-06,34.4900016784668
2024-03-07,34.689998626708984
2024-03-08,34.630001068115234
2024-03-11,34.619998931884766
2024-03-12,34.77000045776367
2024-03-13,34.7400016784668
2024-03-14,34.66999816894531
2024-03-15,34.4900016784668
2024-03-18,34.599998474121094
2024-03-19,34.7400016784668
2024-03-20,34.88999938964844
2024-03-21,35.0
2024-03-22,35.0099983215332
2024-03-25,34.880001068115234
2024-03-26,34.849998474121094
2024-03-27,35.060001373291016
2024-03-28,35.09000015258789
2024-04-01,35.0
2024-04-02,34.810001373291016
2024-04-03,34.86000061035156
2024-04-04,34.650001525878906
2024-04-05,34.86000061035156
2024-04-08,34.900001525878906
2024-04-09,35.02000045776367
2024-04-10,34.70000076293945
2024-04-11,34.77000045776367
2024-04-12,34.5
2024-04-15,34.2400016784668
2024-04-16,34.20000076293945
2024-04-17,34.209999084472656
2024-04-18,34.13999938964844
2024-04-19,34.04999923706055
2024-04-22,34.209999084472656
2024-04-23,34.4900016784668
2024-04-24,34.38999938964844
2024-04-25,34.25
2024-04-26,34.470001220703125
2024-04-29,34.560001373291016
2024-04-30,34.18000030517578
2024-05-01,34.20000076293945
2024-05-02,34.349998474121094
2024-05-03,34.56999969482422
2024-05-06,34.81999969482422
2024-05-07,34.91999816894531
2024-05-08,34.88999938964844
2024-05-09,35.029998779296875
2024-05-10,35.029998779296875
2024-05-13,34.9900016784668
2024-05-14,35.130001068115234
2024-05-15,35.45000076293945
2024-05-16,35.400001525878906
2024-05-17,35.439998626708984
2024-05-20,35.47999954223633
2024-05-21,35.52000045776367
2024-05-22,35.45000076293945
2024-05-23,35.209999084472656
2024-05-24,35.279998779296875
2024-05-28,35.18000030517578
2024-05-29,34.91999816894531
2024-05-30,34.720001220703125
2024-05-31,34.9900016784668
2024-06-03,35.040000915527344
2024-06-04,35.130001068115234
2024-06-05,35.34000015258789
2024-06-06,35.349998474121094
2024-06-07,35.20000076293945
2024-06-10,35.27000045776367
2024-06-11,35.34000015258789
2024-06-12,35.540000915527344
2024-06-13,35.52000045776367
2024-06-14,35.52000045776367
2024-06-17,35.560001373291016
2024-06-18,35.59000015258789
2024-06-20,35.61000061035156
2024-06-21,35.650001525878906
2024-06-24,35.65999984741211
2024-06-25,35.63999938964844
2024-06-26,35.650001525878906
2024-06-27,35.77000045776367
2024-06-28,35.70000076293945
2024-07-01,35.61000061035156
2024-07-02,35.70000076293945
2024-07-03,35.810001373291016
2024-07-05,35.970001220703125
2024-07-08,35.970001220703125
2024-07-09,35.869998931884766
2024-07-10,36.09000015258789
2024-07-11,36.11000061035156
2024-07-12,36.2599983215332
2024-07-15,36.290000915527344
2024-07-16,36.560001373291016
2024-07-17,36.349998474121094
2024-07-18,36.099998474121094
2024-07-19,35.959999084472656
2024-07-22,36.220001220703125
2024-07-23,36.279998779296875
2024-07-24,35.81999969482422
2024-07-25,35.810001373291016
2024-07-26,36.119998931884766
2024-07-29,36.22999954223633
2024-07-30,36.25
2024-07-31,36.5099983215332
2024-08-01,36.380001068115234
2024-08-02,36.08000183105469
2024-08-05,35.41999816894531
2024-08-06,35.52000045776367
2024-08-07,35.33000183105469
2024-08-08,35.72999954223633
2024-08-09,35.81999969482422
2024-08-12,35.84000015258789
2024-08-13,36.189998626708984
2024-08-14,36.220001220703125
2024-08-15,36.54999923706055
2024-08-16,36.560001373291016
2024-08-19,36.779998779296875
2024-08-20,36.77000045776367
2024-08-21,36.88999938964844
2024-08-22,36.66999816894531
2024-08-23,36.900001525878906
2024-08-26,36.84000015258789
2024-08-27,36.86000061035156
2024-08-28,36.709999084472656
2024-08-29,36.7599983215332
2024-08-30,36.939998626708984
2024-09-03,36.540000915527344
2024-09-04,36.5
2024-09-05,36.43000030517578
2024-09-06,36.08000183105469
2024-09-09,36.400001525878906
2024-09-10,36.58000183105469
2024-09-11,36.790000915527344
2024-09-12,36.959999084472656
2024-09-13,37.11000061035156
2024-09-16,37.150001525878906
2024-09-17,37.11000061035156
2024-09-18,37.02000045776367
2024-09-19,37.439998626708984
2024-09-20,37.31999969482422
2024-09-23,37.369998931884766
2024-09-24,37.5
2024-09-25,37.43000030517578
2024-09-26,37.560001373291016
2024-09-27,37.58000183105469
2024-09-30,37.650001525878906
2024-10-01,37.40999984741211
2024-10-02,37.40999984741211
2024-10-03,37.33000183105469
2024-10-04,37.45000076293945
2024-10-07,37.209999084472656
2024-10-08,37.400001525878906
2024-10-09,37.5
2024-10-10,37.47999954223633
2024-10-11,37.630001068115234
2024-10-14,37.810001373291016
2024-10-15,37.66999816894531
2024-10-16,37.72999954223633
2024-10-17,37.7400016784668
2024-10-18,37.84000015258789
2024-10-21,37.790000915527344
2024-10-22,37.689998626708984
2024-10-23,37.5
2024-10-24,37.470001220703125
2024-10-25,37.4900016784668
2024-10-28,37.59000015258789
2024-10-29,37.65999984741211
2024-10-30,37.56999969482422
2024-10-31,37.08000183105469
2024-11-01,37.27000045776367
2024-11-04,37.27000045776367
2024-11-05,37.45000076293945
2024-11-06,37.959999084472656
2024-11-07,38.13999938964844
2024-11-08,38.2599983215332
2024-11-11,38.2400016784668
2024-11-12,38.18000030517578
2024-11-13,38.18000030517578
2024-11-14,37.970001220703125
2024-11-15,37.540000915527344
2024-11-18,37.66999816894531
2024-11-19,37.7599983215332
2024-11-20,37.81999969482422
2024-11-21,37.93000030517578
