Date,RSLBX
2022-08-10,51.810001373291016
2022-08-11,51.869998931884766
2022-08-12,52.5099983215332
2022-08-15,52.439998626708984
2022-08-16,52.349998474121094
2022-08-17,51.689998626708984
2022-08-18,51.81999969482422
2022-08-19,50.7400016784668
2022-08-22,49.720001220703125
2022-08-23,49.83000183105469
2022-08-24,50.15999984741211
2022-08-25,50.880001068115234
2022-08-26,49.40999984741211
2022-08-29,49.08000183105469
2022-08-30,48.72999954223633
2022-08-31,48.56999969482422
2022-09-01,47.90999984741211
2022-09-02,47.70000076293945
2022-09-06,47.40999984741211
2022-09-07,48.16999816894531
2022-09-08,48.540000915527344
2022-09-09,49.5099983215332
2022-09-12,50.09000015258789
2022-09-13,48.31999969482422
2022-09-14,48.470001220703125
2022-09-15,48.13999938964844
2022-09-16,47.470001220703125
2022-09-19,47.650001525878906
2022-09-20,47.11000061035156
2022-09-21,46.43000030517578
2022-09-22,45.599998474121094
2022-09-23,44.61000061035156
2022-09-26,44.06999969482422
2022-09-27,44.18000030517578
2022-09-28,45.119998931884766
2022-09-29,44.27000045776367
2022-09-30,44.22999954223633
2022-10-03,45.22999954223633
2022-10-04,46.880001068115234
2022-10-05,46.61000061035156
2022-10-06,46.31999969482422
2022-10-07,45.16999816894531
2022-10-10,44.75
2022-10-11,44.400001525878906
2022-10-12,44.2599983215332
2022-10-13,44.86000061035156
2022-10-14,43.880001068115234
2022-10-17,45.029998779296875
2022-10-18,45.630001068115234
2022-10-19,44.7599983215332
2022-10-20,44.41999816894531
2022-10-21,45.099998474121094
2022-10-24,45.13999938964844
2022-10-25,46.189998626708984
2022-10-26,46.540000915527344
2022-10-27,46.29999923706055
2022-10-28,46.900001525878906
2022-10-31,46.68000030517578
2022-11-01,46.95000076293945
2022-11-02,46.040000915527344
2022-11-03,45.709999084472656
2022-11-04,46.5099983215332
2022-11-07,46.869998931884766
2022-11-08,47.220001220703125
2022-11-09,46.16999816894531
2022-11-10,48.650001525878906
2022-11-11,49.599998474121094
2022-11-14,49.060001373291016
2022-11-15,49.599998474121094
2022-11-16,48.84000015258789
2022-11-17,48.41999816894531
2022-11-18,48.47999954223633
2022-11-21,48.119998931884766
2022-11-22,48.540000915527344
2022-11-23,48.90999984741211
2022-11-25,49.08000183105469
2022-11-28,48.38999938964844
2022-11-29,48.439998626708984
2022-11-30,49.77000045776367
2022-12-01,50.119998931884766
2022-12-02,50.25
2022-12-05,49.22999954223633
2022-12-06,48.54999923706055
2022-12-07,48.58000183105469
2022-12-08,48.97999954223633
2022-12-09,48.790000915527344
2022-12-12,49.189998626708984
2022-12-13,49.66999816894531
2022-12-14,49.63999938964844
2022-12-15,48.40999984741211
2022-12-16,48.029998779296875
2022-12-19,47.459999084472656
2022-12-20,47.56999969482422
2022-12-21,48.09000015258789
2022-12-22,47.529998779296875
2022-12-23,47.529998779296875
2022-12-27,47.380001068115234
2022-12-28,46.869998931884766
2022-12-29,47.849998474121094
2022-12-30,47.63999938964844
2023-01-03,47.5099983215332
2023-01-04,48.11000061035156
2023-01-05,47.880001068115234
2023-01-06,48.81999969482422
2023-01-09,49.31999969482422
2023-01-10,49.65999984741211
2023-01-11,50.22999954223633
2023-01-12,50.689998626708984
2023-01-13,51.029998779296875
2023-01-17,51.06999969482422
2023-01-18,50.77000045776367
2023-01-19,50.40999984741211
2023-01-20,51.189998626708984
2023-01-23,51.79999923706055
2023-01-24,51.66999816894531
2023-01-25,51.689998626708984
2023-01-26,51.970001220703125
2023-01-27,52.189998626708984
2023-01-30,51.52000045776367
2023-01-31,52.27000045776367
2023-02-01,53.16999816894531
2023-02-02,54.09000015258789
2023-02-03,53.41999816894531
2023-02-06,52.68000030517578
2023-02-07,53.09000015258789
2023-02-08,52.689998626708984
2023-02-09,52.349998474121094
2023-02-10,52.02000045776367
2023-02-13,52.529998779296875
2023-02-14,52.599998474121094
2023-02-15,52.79999923706055
2023-02-16,52.41999816894531
2023-02-17,52.27000045776367
2023-02-21,51.290000915527344
2023-02-22,51.189998626708984
2023-02-23,51.43000030517578
2023-02-24,50.88999938964844
2023-02-27,51.16999816894531
2023-02-28,51.099998474121094
2023-03-01,51.20000076293945
2023-03-02,51.36000061035156
2023-03-03,52.130001068115234
2023-03-06,51.77000045776367
2023-03-07,51.08000183105469
2023-03-08,51.13999938964844
2023-03-09,50.18000030517578
2023-03-10,49.09000015258789
2023-03-13,48.66999816894531
2023-03-14,49.310001373291016
2023-03-15,48.400001525878906
2023-03-16,49.04999923706055
2023-03-17,48.439998626708984
2023-03-20,48.779998779296875
2023-03-21,49.5
2023-03-22,48.88999938964844
2023-03-23,49.099998474121094
2023-03-24,48.900001525878906
2023-03-27,49.15999984741211
2023-03-28,49.15999984741211
2023-03-29,49.66999816894531
2023-03-30,49.97999954223633
2023-03-31,50.61000061035156
2023-04-03,50.58000183105469
2023-04-04,50.16999816894531
2023-04-05,49.54999923706055
2023-04-06,49.529998779296875
2023-04-10,49.7400016784668
2023-04-11,50.20000076293945
2023-04-12,50.150001525878906
2023-04-13,50.83000183105469
2023-04-14,50.650001525878906
2023-04-17,50.810001373291016
2023-04-18,50.9900016784668
2023-04-19,50.849998474121094
2023-04-20,50.720001220703125
2023-04-21,50.81999969482422
2023-04-24,50.880001068115234
2023-04-25,49.97999954223633
2023-04-26,49.7599983215332
2023-04-27,50.5
2023-04-28,50.880001068115234
2023-05-01,50.810001373291016
2023-05-02,50.34000015258789
2023-05-03,50.43000030517578
2023-05-04,50.189998626708984
2023-05-05,50.90999984741211
2023-05-08,50.900001525878906
2023-05-09,50.70000076293945
2023-05-10,50.83000183105469
2023-05-11,50.66999816894531
2023-05-12,50.4900016784668
2023-05-15,50.91999816894531
2023-05-16,50.52000045776367
2023-05-17,50.880001068115234
2023-05-18,50.9900016784668
2023-05-19,50.91999816894531
2023-05-22,51.189998626708984
2023-05-23,50.630001068115234
2023-05-24,50.13999938964844
2023-05-25,49.959999084472656
2023-05-26,50.52000045776367
2023-05-30,50.349998474121094
2023-05-31,50.11000061035156
2023-06-01,50.70000076293945
2023-06-02,51.630001068115234
2023-06-05,51.38999938964844
2023-06-06,51.880001068115234
2023-06-07,51.91999816894531
2023-06-08,51.9900016784668
2023-06-09,51.84000015258789
2023-06-12,52.38999938964844
2023-06-13,52.91999816894531
2023-06-14,52.779998779296875
2023-06-15,53.310001373291016
2023-06-16,53.119998931884766
2023-06-20,52.720001220703125
2023-06-21,52.619998931884766
2023-06-22,52.33000183105469
2023-06-23,51.75
2023-06-26,51.7400016784668
2023-06-27,52.2599983215332
2023-06-28,52.40999984741211
2023-06-29,52.630001068115234
2023-06-30,53.11000061035156
2023-07-03,53.06999969482422
2023-07-05,52.720001220703125
2023-07-06,51.90999984741211
2023-07-07,52.33000183105469
2023-07-10,52.88999938964844
2023-07-11,53.45000076293945
2023-07-12,54.08000183105469
2023-07-13,54.720001220703125
2023-07-14,54.470001220703125
2023-07-17,54.52000045776367
2023-07-18,54.83000183105469
2023-07-19,55.0
2023-07-20,54.45000076293945
2023-07-21,54.38999938964844
2023-07-24,54.33000183105469
2023-07-25,54.5099983215332
2023-07-26,54.70000076293945
2023-07-27,54.2400016784668
2023-07-28,54.849998474121094
2023-07-31,54.97999954223633
2023-08-01,54.689998626708984
2023-08-02,53.709999084472656
2023-08-03,53.630001068115234
2023-08-04,53.7400016784668
2023-08-07,53.91999816894531
2023-08-08,53.33000183105469
2023-08-09,53.2400016784668
2023-08-10,53.27000045776367
2023-08-11,53.029998779296875
2023-08-14,52.9900016784668
2023-08-15,52.439998626708984
2023-08-16,52.02000045776367
2023-08-17,51.310001373291016
2023-08-18,51.349998474121094
2023-08-21,51.38999938964844
2023-08-22,51.5
2023-08-23,52.04999923706055
2023-08-24,51.40999984741211
2023-08-25,51.58000183105469
2023-08-28,51.790000915527344
2023-08-29,52.689998626708984
2023-08-30,52.849998474121094
2023-08-31,52.86000061035156
2023-09-01,53.040000915527344
2023-09-05,52.41999816894531
2023-09-06,52.2599983215332
2023-09-07,51.86000061035156
2023-09-08,51.72999954223633
2023-09-11,51.95000076293945
2023-09-12,51.58000183105469
2023-09-13,51.38999938964844
2023-09-14,51.790000915527344
2023-09-15,51.459999084472656
2023-09-18,51.209999084472656
2023-09-19,50.959999084472656
2023-09-20,50.75
2023-09-21,49.849998474121094
2023-09-22,49.86000061035156
2023-09-25,49.869998931884766
2023-09-26,49.16999816894531
2023-09-27,49.349998474121094
2023-09-28,49.810001373291016
2023-09-29,49.7599983215332
2023-10-02,49.220001220703125
2023-10-03,48.41999816894531
2023-10-04,48.52000045776367
2023-10-05,48.540000915527344
2023-10-06,49.02000045776367
2023-10-09,49.0099983215332
2023-10-10,49.66999816894531
2023-10-11,49.63999938964844
2023-10-12,48.959999084472656
2023-10-13,48.47999954223633
2023-10-16,48.91999816894531
2023-10-17,49.130001068115234
2023-10-18,48.22999954223633
2023-10-19,47.7400016784668
2023-10-20,47.290000915527344
2023-10-23,47.060001373291016
2023-10-24,47.29999923706055
2023-10-25,46.529998779296875
2023-10-26,46.31999969482422
2023-10-27,46.20000076293945
2023-10-30,46.560001373291016
2023-10-31,46.84000015258789
2023-11-01,47.130001068115234
2023-11-02,47.97999954223633
2023-11-03,49.040000915527344
2023-11-06,48.81999969482422
2023-11-07,48.79999923706055
2023-11-08,48.70000076293945
2023-11-09,48.400001525878906
2023-11-10,48.77000045776367
2023-11-13,48.790000915527344
2023-11-14,50.61000061035156
2023-11-15,50.7599983215332
2023-11-16,50.34000015258789
2023-11-17,50.849998474121094
2023-11-20,51.290000915527344
2023-11-21,50.90999984741211
2023-11-22,51.150001525878906
2023-11-24,51.369998931884766
2023-11-27,51.290000915527344
2023-11-28,51.2599983215332
2023-11-29,51.560001373291016
2023-11-30,51.650001525878906
2023-12-01,52.47999954223633
2023-12-04,52.380001068115234
2023-12-05,52.02000045776367
2023-12-06,52.11000061035156
2023-12-07,52.380001068115234
2023-12-08,52.650001525878906
2023-12-11,52.88999938964844
2023-12-12,52.880001068115234
2023-12-13,53.97999954223633
2023-12-14,55.2599983215332
2023-12-15,55.09000015258789
2023-12-18,54.959999084472656
2023-12-19,55.54999923706055
2023-12-20,54.709999084472656
2023-12-21,55.529998779296875
2023-12-22,55.790000915527344
2023-12-26,56.130001068115234
2023-12-27,56.5
2023-12-28,56.470001220703125
2023-12-29,56.13999938964844
2024-01-02,55.349998474121094
2024-01-03,54.2400016784668
2024-01-04,54.31999969482422
2024-01-05,54.189998626708984
2024-01-08,55.0
2024-01-09,54.709999084472656
2024-01-10,54.93000030517578
2024-01-11,54.86000061035156
2024-01-12,54.86000061035156
2024-01-16,54.209999084472656
2024-01-17,53.66999816894531
2024-01-18,53.939998626708984
2024-01-19,54.34000015258789
2024-01-22,54.869998931884766
2024-01-23,54.66999816894531
2024-01-24,54.5099983215332
2024-01-25,54.599998474121094
2024-01-26,54.630001068115234
2024-01-29,55.16999816894531
2024-01-30,54.90999984741211
2024-01-31,54.36000061035156
2024-02-01,55.09000015258789
2024-02-02,55.09000015258789
2024-02-05,54.4900016784668
2024-02-06,54.900001525878906
2024-02-07,55.16999816894531
2024-02-08,55.7400016784668
2024-02-09,56.08000183105469
2024-02-12,56.38999938964844
2024-02-13,55.31999969482422
2024-02-14,56.060001373291016
2024-02-15,56.75
2024-02-16,56.47999954223633
2024-02-20,56.099998474121094
2024-02-21,55.86000061035156
2024-02-22,56.58000183105469
2024-02-23,56.619998931884766
2024-02-26,56.68000030517578
2024-02-27,57.0099983215332
2024-02-28,56.7599983215332
2024-02-29,56.90999984741211
2024-03-01,57.439998626708984
2024-03-04,57.27000045776367
2024-03-05,56.65999984741211
2024-03-06,57.15999984741211
2024-03-07,57.630001068115234
2024-03-08,57.310001373291016
2024-03-11,56.9900016784668
2024-03-12,57.349998474121094
2024-03-13,57.2400016784668
2024-03-14,56.720001220703125
2024-03-15,56.56999969482422
2024-03-18,56.540000915527344
2024-03-19,56.68000030517578
2024-03-20,57.369998931884766
2024-03-21,57.7400016784668
2024-03-22,57.310001373291016
2024-03-25,57.2400016784668
2024-03-26,57.31999969482422
2024-03-27,57.900001525878906
2024-03-28,57.95000076293945
2024-04-01,57.650001525878906
2024-04-02,57.040000915527344
2024-04-03,57.349998474121094
2024-04-04,56.880001068115234
2024-04-05,57.31999969482422
2024-04-08,57.54999923706055
2024-04-09,57.61000061035156
2024-04-10,56.70000076293945
2024-04-11,56.849998474121094
2024-04-12,55.709999084472656
2024-04-15,55.029998779296875
2024-04-16,54.630001068115234
2024-04-17,54.31999969482422
2024-04-18,54.209999084472656
2024-04-19,53.900001525878906
2024-04-22,54.220001220703125
2024-04-23,55.189998626708984
2024-04-24,55.099998474121094
2024-04-25,54.790000915527344
2024-04-26,55.09000015258789
2024-04-29,55.5099983215332
2024-04-30,54.72999954223633
2024-05-01,54.65999984741211
2024-05-02,55.2400016784668
2024-05-03,55.720001220703125
2024-05-06,56.38999938964844
2024-05-07,56.38999938964844
2024-05-08,56.209999084472656
2024-05-09,56.5
2024-05-10,56.560001373291016
2024-05-13,56.43000030517578
2024-05-14,56.90999984741211
2024-05-15,57.58000183105469
2024-05-16,57.36000061035156
2024-05-17,57.310001373291016
2024-05-20,57.58000183105469
2024-05-21,57.27000045776367
2024-05-22,56.91999816894531
2024-05-23,56.439998626708984
2024-05-24,56.970001220703125
2024-05-28,56.779998779296875
2024-05-29,56.0099983215332
2024-05-30,56.29999923706055
2024-05-31,56.619998931884766
2024-06-03,56.61000061035156
2024-06-04,56.0099983215332
2024-06-05,56.869998931884766
2024-06-06,56.709999084472656
2024-06-07,56.279998779296875
2024-06-10,56.47999954223633
2024-06-11,56.20000076293945
2024-06-12,57.0
2024-06-13,56.5099983215332
2024-06-14,55.97999954223633
2024-06-17,56.290000915527344
2024-06-18,56.400001525878906
2024-06-20,56.189998626708984
2024-06-21,56.119998931884766
2024-06-24,56.34000015258789
2024-06-25,56.040000915527344
2024-06-26,55.90999984741211
2024-06-27,56.08000183105469
2024-06-28,56.18000030517578
2024-07-01,55.900001525878906
2024-07-02,55.869998931884766
2024-07-03,56.310001373291016
2024-07-05,56.650001525878906
2024-07-08,56.630001068115234
2024-07-09,56.38999938964844
2024-07-10,56.810001373291016
2024-07-11,57.619998931884766
2024-07-12,58.22999954223633
2024-07-15,58.470001220703125
2024-07-16,59.45000076293945
2024-07-17,58.58000183105469
2024-07-18,57.93000030517578
2024-07-19,57.529998779296875
2024-07-22,58.060001373291016
2024-07-23,58.18000030517578
2024-07-24,57.0
2024-07-25,57.06999969482422
2024-07-26,57.72999954223633
2024-07-29,57.63999938964844
2024-07-30,57.619998931884766
2024-07-31,58.29999923706055
2024-08-01,56.77000045776367
2024-08-02,55.34000015258789
2024-08-05,53.790000915527344
2024-08-06,54.290000915527344
2024-08-07,53.970001220703125
2024-08-08,55.099998474121094
2024-08-09,55.11000061035156
2024-08-12,54.939998626708984
2024-08-13,55.86000061035156
2024-08-14,55.900001525878906
2024-08-15,56.88999938964844
2024-08-16,57.029998779296875
2024-08-19,57.599998474121094
2024-08-20,57.400001525878906
2024-08-21,57.970001220703125
2024-08-22,57.58000183105469
2024-08-23,58.779998779296875
2024-08-26,58.58000183105469
2024-08-27,58.459999084472656
2024-08-28,58.060001373291016
2024-08-29,58.25
2024-08-30,58.65999984741211
2024-09-03,57.130001068115234
2024-09-04,57.099998474121094
2024-09-05,56.84000015258789
2024-09-06,55.91999816894531
2024-09-09,56.310001373291016
2024-09-10,56.279998779296875
2024-09-11,56.7400016784668
2024-09-12,57.400001525878906
2024-09-13,58.150001525878906
2024-09-16,58.31999969482422
2024-09-17,58.58000183105469
2024-09-18,58.41999816894531
2024-09-19,59.439998626708984
2024-09-20,59.15999984741211
2024-09-23,59.20000076293945
2024-09-24,59.41999816894531
2024-09-25,59.04999923706055
2024-09-26,59.79999923706055
2024-09-27,59.7599983215332
2024-09-30,59.70000076293945
2024-10-01,59.119998931884766
2024-10-02,58.95000076293945
2024-10-03,58.54999923706055
2024-10-04,58.9900016784668
2024-10-07,58.540000915527344
2024-10-08,58.810001373291016
2024-10-09,59.08000183105469
2024-10-10,58.75
2024-10-11,59.439998626708984
2024-10-14,59.68000030517578
2024-10-15,59.36000061035156
2024-10-16,59.70000076293945
2024-10-17,59.4900016784668
2024-10-18,59.47999954223633
2024-10-21,58.86000061035156
2024-10-22,58.40999984741211
2024-10-23,57.91999816894531
2024-10-24,58.290000915527344
2024-10-25,58.08000183105469
2024-10-28,58.58000183105469
2024-10-29,58.54999923706055
2024-10-30,58.41999816894531
2024-10-31,57.7599983215332
2024-11-01,57.91999816894531
2024-11-04,58.04999923706055
2024-11-05,58.79999923706055
2024-11-06,59.77000045776367
2024-11-07,60.150001525878906
2024-11-08,60.20000076293945
2024-11-11,60.400001525878906
2024-11-12,59.459999084472656
2024-11-13,58.880001068115234
2024-11-14,58.58000183105469
2024-11-15,57.86000061035156
2024-11-18,57.91999816894531
2024-11-19,58.25
2024-11-20,58.27000045776367
2024-11-21,58.88999938964844
