Date,CGFEX
2022-09-07,53.54999923706055
2022-09-08,54.13999938964844
2022-09-09,55.279998779296875
2022-09-12,55.849998474121094
2022-09-13,53.45000076293945
2022-09-14,53.84000015258789
2022-09-15,53.40999984741211
2022-09-16,52.83000183105469
2022-09-19,53.189998626708984
2022-09-20,52.529998779296875
2022-09-21,51.529998779296875
2022-09-22,50.7599983215332
2022-09-23,49.689998626708984
2022-09-26,49.209999084472656
2022-09-27,49.349998474121094
2022-09-28,50.56999969482422
2022-09-29,49.38999938964844
2022-09-30,48.810001373291016
2022-10-03,49.720001220703125
2022-10-04,51.560001373291016
2022-10-05,51.41999816894531
2022-10-06,51.11000061035156
2022-10-07,49.4900016784668
2022-10-10,48.93000030517578
2022-10-11,48.290000915527344
2022-10-12,48.31999969482422
2022-10-13,49.189998626708984
2022-10-14,47.77000045776367
2022-10-17,49.279998779296875
2022-10-18,49.7599983215332
2022-10-19,49.40999984741211
2022-10-20,49.04999923706055
2022-10-21,50.15999984741211
2022-10-24,50.45000076293945
2022-10-25,51.54999923706055
2022-10-26,51.06999969482422
2022-10-27,50.540000915527344
2022-10-28,51.33000183105469
2022-10-31,51.02000045776367
2022-11-01,50.84000015258789
2022-11-02,49.29999923706055
2022-11-03,48.91999816894531
2022-11-04,49.540000915527344
2022-11-07,49.869998931884766
2022-11-08,50.11000061035156
2022-11-09,48.869998931884766
2022-11-10,51.900001525878906
2022-11-11,52.720001220703125
2022-11-14,52.11000061035156
2022-11-15,52.79999923706055
2022-11-16,52.06999969482422
2022-11-17,51.630001068115234
2022-11-18,51.689998626708984
2022-11-21,51.099998474121094
2022-11-22,51.75
2022-11-23,52.27000045776367
2022-11-25,52.2599983215332
2022-11-28,51.470001220703125
2022-11-29,51.459999084472656
2022-11-30,53.31999969482422
2022-12-01,53.400001525878906
2022-12-02,53.41999816894531
2022-12-05,52.25
2022-12-06,51.439998626708984
2022-12-07,51.36000061035156
2022-12-08,51.779998779296875
2022-12-09,51.5099983215332
2022-12-12,52.029998779296875
2022-12-13,52.459999084472656
2022-12-14,52.25
2022-12-15,50.959999084472656
2022-12-16,48.529998779296875
2022-12-19,47.97999954223633
2022-12-20,47.9900016784668
2022-12-21,48.709999084472656
2022-12-22,47.869998931884766
2022-12-23,48.029998779296875
2022-12-27,47.68000030517578
2022-12-28,47.150001525878906
2022-12-29,48.130001068115234
2022-12-30,48.02000045776367
2023-01-03,47.779998779296875
2023-01-04,48.310001373291016
2023-01-05,47.86000061035156
2023-01-06,48.869998931884766
2023-01-09,49.06999969482422
2023-01-10,49.540000915527344
2023-01-11,50.2599983215332
2023-01-12,50.709999084472656
2023-01-13,51.0
2023-01-17,51.0
2023-01-18,50.40999984741211
2023-01-19,49.970001220703125
2023-01-20,51.060001373291016
2023-01-23,51.84000015258789
2023-01-24,51.720001220703125
2023-01-25,51.790000915527344
2023-01-26,52.45000076293945
2023-01-27,52.77000045776367
2023-01-30,51.900001525878906
2023-01-31,52.709999084472656
2023-02-01,53.5099983215332
2023-02-02,54.56999969482422
2023-02-03,53.849998474121094
2023-02-06,53.470001220703125
2023-02-07,54.16999816894531
2023-02-08,53.599998474121094
2023-02-09,53.099998474121094
2023-02-10,52.84000015258789
2023-02-13,53.5
2023-02-14,53.810001373291016
2023-02-15,54.13999938964844
2023-02-16,53.25
2023-02-17,52.880001068115234
2023-02-21,51.7599983215332
2023-02-22,51.75
2023-02-23,51.959999084472656
2023-02-24,51.290000915527344
2023-02-27,51.650001525878906
2023-02-28,51.65999984741211
2023-03-01,51.59000015258789
2023-03-02,51.91999816894531
2023-03-03,52.900001525878906
2023-03-06,52.72999954223633
2023-03-07,52.029998779296875
2023-03-08,52.09000015258789
2023-03-09,51.060001373291016
2023-03-10,50.11000061035156
2023-03-13,49.95000076293945
2023-03-14,50.88999938964844
2023-03-15,50.29999923706055
2023-03-16,51.310001373291016
2023-03-17,50.720001220703125
2023-03-20,51.0099983215332
2023-03-21,51.86000061035156
2023-03-22,51.04999923706055
2023-03-23,51.400001525878906
2023-03-24,51.40999984741211
2023-03-27,51.5
2023-03-28,51.38999938964844
2023-03-29,52.130001068115234
2023-03-30,52.5099983215332
2023-03-31,53.349998474121094
2023-04-03,53.459999084472656
2023-04-04,53.13999938964844
2023-04-05,52.65999984741211
2023-04-06,52.79999923706055
2023-04-10,52.97999954223633
2023-04-11,53.099998474121094
2023-04-12,52.83000183105469
2023-04-13,53.59000015258789
2023-04-14,53.439998626708984
2023-04-17,53.5
2023-04-18,53.61000061035156
2023-04-19,53.529998779296875
2023-04-20,53.2599983215332
2023-04-21,53.369998931884766
2023-04-24,53.33000183105469
2023-04-25,52.279998779296875
2023-04-26,52.209999084472656
2023-04-27,53.2599983215332
2023-04-28,53.720001220703125
2023-05-01,53.66999816894531
2023-05-02,53.11000061035156
2023-05-03,52.959999084472656
2023-05-04,52.630001068115234
2023-05-05,53.470001220703125
2023-05-08,53.650001525878906
2023-05-09,53.529998779296875
2023-05-10,53.709999084472656
2023-05-11,53.66999816894531
2023-05-12,53.439998626708984
2023-05-15,53.84000015258789
2023-05-16,53.5099983215332
2023-05-17,54.29999923706055
2023-05-18,55.029998779296875
2023-05-19,54.869998931884766
2023-05-22,55.040000915527344
2023-05-23,54.279998779296875
2023-05-24,53.970001220703125
2023-05-25,54.38999938964844
2023-05-26,55.41999816894531
2023-05-30,55.38999938964844
2023-05-31,55.13999938964844
2023-06-01,55.7400016784668
2023-06-02,56.650001525878906
2023-06-05,56.5
2023-06-06,56.70000076293945
2023-06-07,56.2599983215332
2023-06-08,56.59000015258789
2023-06-09,56.70000076293945
2023-06-12,57.45000076293945
2023-06-13,57.959999084472656
2023-06-14,57.9900016784668
2023-06-15,58.689998626708984
2023-06-16,58.31999969482422
2023-06-20,58.15999984741211
2023-06-21,57.84000015258789
2023-06-22,58.060001373291016
2023-06-23,57.59000015258789
2023-06-26,57.27000045776367
2023-06-27,58.099998474121094
2023-06-28,58.27000045776367
2023-06-29,58.31999969482422
2023-06-30,58.9900016784668
2023-07-03,59.119998931884766
2023-07-05,59.029998779296875
2023-07-06,58.279998779296875
2023-07-07,58.380001068115234
2023-07-10,58.7599983215332
2023-07-11,59.34000015258789
2023-07-12,59.86000061035156
2023-07-13,60.599998474121094
2023-07-14,60.52000045776367
2023-07-17,60.810001373291016
2023-07-18,61.369998931884766
2023-07-19,61.33000183105469
2023-07-20,60.34000015258789
2023-07-21,60.34000015258789
2023-07-24,60.40999984741211
2023-07-25,60.70000076293945
2023-07-26,60.619998931884766
2023-07-27,60.369998931884766
2023-07-28,61.2599983215332
2023-07-31,61.41999816894531
2023-08-01,61.189998626708984
2023-08-02,60.04999923706055
2023-08-03,60.029998779296875
2023-08-04,59.97999954223633
2023-08-07,60.56999969482422
2023-08-08,60.209999084472656
2023-08-09,59.65999984741211
2023-08-10,59.72999954223633
2023-08-11,59.47999954223633
2023-08-14,59.86000061035156
2023-08-15,59.150001525878906
2023-08-16,58.619998931884766
2023-08-17,57.959999084472656
2023-08-18,57.959999084472656
2023-08-21,58.5099983215332
2023-08-22,58.459999084472656
2023-08-23,59.15999984741211
2023-08-24,58.11000061035156
2023-08-25,58.47999954223633
2023-08-28,58.900001525878906
2023-08-29,59.97999954223633
2023-08-30,60.220001220703125
2023-08-31,60.33000183105469
2023-09-01,60.380001068115234
2023-09-05,60.27000045776367
2023-09-06,60.0099983215332
2023-09-07,59.86000061035156
2023-09-08,59.869998931884766
2023-09-11,60.40999984741211
2023-09-12,60.02000045776367
2023-09-13,59.95000076293945
2023-09-14,60.34000015258789
2023-09-15,59.61000061035156
2023-09-18,59.45000076293945
2023-09-19,59.279998779296875
2023-09-20,58.630001068115234
2023-09-21,57.47999954223633
2023-09-22,57.380001068115234
2023-09-25,57.63999938964844
2023-09-26,56.880001068115234
2023-09-27,57.13999938964844
2023-09-28,57.68000030517578
2023-09-29,57.52000045776367
2023-10-02,57.5099983215332
2023-10-03,56.47999954223633
2023-10-04,56.959999084472656
2023-10-05,56.880001068115234
2023-10-06,57.81999969482422
2023-10-09,58.029998779296875
2023-10-10,58.540000915527344
2023-10-11,58.79999923706055
2023-10-12,58.310001373291016
2023-10-13,57.7400016784668
2023-10-16,58.43000030517578
2023-10-17,58.5099983215332
2023-10-18,57.5099983215332
2023-10-19,57.0
2023-10-20,56.2599983215332
2023-10-23,56.349998474121094
2023-10-24,56.81999969482422
2023-10-25,55.66999816894531
2023-10-26,54.84000015258789
2023-10-27,54.790000915527344
2023-10-30,55.459999084472656
2023-10-31,55.720001220703125
2023-11-01,56.38999938964844
2023-11-02,57.540000915527344
2023-11-03,58.349998474121094
2023-11-06,58.33000183105469
2023-11-07,58.65999984741211
2023-11-08,58.75
2023-11-09,58.25
2023-11-10,59.220001220703125
2023-11-13,59.34000015258789
2023-11-14,60.7400016784668
2023-11-15,60.79999923706055
2023-11-16,60.72999954223633
2023-11-17,60.97999954223633
2023-11-20,61.56999969482422
2023-11-21,61.349998474121094
2023-11-22,61.599998474121094
2023-11-24,61.66999816894531
2023-11-27,61.529998779296875
2023-11-28,61.59000015258789
2023-11-29,61.66999816894531
2023-11-30,61.77000045776367
2023-12-01,62.2599983215332
2023-12-04,61.869998931884766
2023-12-05,61.720001220703125
2023-12-06,61.4900016784668
2023-12-07,62.06999969482422
2023-12-08,62.5099983215332
2023-12-11,62.84000015258789
2023-12-12,63.25
2023-12-13,64.1500015258789
2023-12-14,64.63999938964844
2023-12-15,60.22999954223633
2023-12-18,60.5099983215332
2023-12-19,61.0
2023-12-20,60.060001373291016
2023-12-21,60.900001525878906
2023-12-22,61.0099983215332
2023-12-26,61.310001373291016
2023-12-27,61.52000045776367
2023-12-28,61.439998626708984
2023-12-29,61.119998931884766
2024-01-02,60.310001373291016
2024-01-03,59.56999969482422
2024-01-04,59.540000915527344
2024-01-05,59.689998626708984
2024-01-08,60.63999938964844
2024-01-09,60.619998931884766
2024-01-10,61.040000915527344
2024-01-11,61.11000061035156
2024-01-12,61.04999923706055
2024-01-16,60.75
2024-01-17,60.40999984741211
2024-01-18,61.09000015258789
2024-01-19,61.900001525878906
2024-01-22,62.13999938964844
2024-01-23,62.150001525878906
2024-01-24,62.400001525878906
2024-01-25,62.619998931884766
2024-01-26,62.689998626708984
2024-01-29,63.43000030517578
2024-01-30,63.2400016784668
2024-01-31,62.16999816894531
2024-02-01,62.91999816894531
2024-02-02,64.06999969482422
2024-02-05,63.790000915527344
2024-02-06,63.93000030517578
2024-02-07,64.62000274658203
2024-02-08,64.9800033569336
2024-02-09,65.43000030517578
2024-02-12,65.31999969482422
2024-02-13,64.19999694824219
2024-02-14,65.2300033569336
2024-02-15,65.76000213623047
2024-02-16,65.25
2024-02-20,64.69000244140625
2024-02-21,64.62999725341797
2024-02-22,66.29000091552734
2024-02-23,66.19999694824219
2024-02-26,66.18000030517578
2024-02-27,66.38999938964844
2024-02-28,66.25
2024-02-29,66.68000030517578
2024-03-01,67.58000183105469
2024-03-04,67.51000213623047
2024-03-05,66.48999786376953
2024-03-06,66.93000030517578
2024-03-07,67.94000244140625
2024-03-08,67.30999755859375
2024-03-11,66.86000061035156
2024-03-12,67.68000030517578
2024-03-13,67.5999984741211
2024-03-14,67.3499984741211
2024-03-15,66.7699966430664
2024-03-18,67.18000030517578
2024-03-19,67.52999877929688
2024-03-20,68.44999694824219
2024-03-21,69.0
2024-03-22,68.81999969482422
2024-03-25,68.73999786376953
2024-03-26,68.62000274658203
2024-03-27,68.86000061035156
2024-03-28,68.7300033569336
2024-04-01,68.73999786376953
2024-04-02,68.1500015258789
2024-04-03,68.58999633789062
2024-04-04,67.70999908447266
2024-04-05,68.68000030517578
2024-04-08,68.70999908447266
2024-04-09,68.70999908447266
2024-04-10,68.16000366210938
2024-04-11,68.76000213623047
2024-04-12,67.58999633789062
2024-04-15,66.52999877929688
2024-04-16,66.56999969482422
2024-04-17,66.11000061035156
2024-04-18,65.83000183105469
2024-04-19,64.77999877929688
2024-04-22,65.30999755859375
2024-04-23,66.55999755859375
2024-04-24,66.38999938964844
2024-04-25,65.9800033569336
2024-04-26,66.83999633789062
2024-04-29,66.9800033569336
2024-04-30,65.72000122070312
2024-05-01,65.58999633789062
2024-05-02,66.23999786376953
2024-05-03,66.9800033569336
2024-05-06,68.0199966430664
2024-05-07,68.11000061035156
2024-05-08,67.9800033569336
2024-05-09,68.2300033569336
2024-05-10,68.23999786376953
2024-05-13,68.08999633789062
2024-05-14,68.5
2024-05-15,69.45999908447266
2024-05-16,69.05999755859375
2024-05-17,69.16999816894531
2024-05-20,69.47000122070312
2024-05-21,69.54000091552734
2024-05-22,69.20999908447266
2024-05-23,68.76000213623047
2024-05-24,69.4000015258789
2024-05-28,69.41000366210938
2024-05-29,68.80000305175781
2024-05-30,68.18000030517578
2024-05-31,68.37999725341797
2024-06-03,68.44000244140625
2024-06-04,68.43000030517578
2024-06-05,69.66000366210938
2024-06-06,69.6500015258789
2024-06-07,69.41000366210938
2024-06-10,69.86000061035156
2024-06-11,69.91000366210938
2024-06-12,70.69000244140625
2024-06-13,70.69999694824219
2024-06-14,70.62000274658203
2024-06-17,71.33999633789062
2024-06-18,71.37000274658203
2024-06-20,71.18000030517578
2024-06-21,71.05999755859375
2024-06-24,70.87000274658203
2024-06-25,71.36000061035156
2024-06-26,71.47000122070312
2024-06-27,71.61000061035156
2024-06-28,71.29000091552734
2024-07-01,71.44999694824219
2024-07-02,71.93000030517578
2024-07-03,72.37999725341797
2024-07-05,72.93000030517578
2024-07-08,72.93000030517578
2024-07-09,72.83000183105469
2024-07-10,73.45999908447266
2024-07-11,72.80000305175781
2024-07-12,73.05999755859375
2024-07-15,73.27999877929688
2024-07-16,73.80999755859375
2024-07-17,71.91999816894531
2024-07-18,71.4000015258789
2024-07-19,71.0999984741211
2024-07-22,71.95999908447266
2024-07-23,72.13999938964844
2024-07-24,69.8499984741211
2024-07-25,69.43000030517578
2024-07-26,70.16000366210938
2024-07-29,70.19000244140625
2024-07-30,69.79000091552734
2024-07-31,71.22000122070312
2024-08-01,70.0199966430664
2024-08-02,68.19999694824219
2024-08-05,66.38999938964844
2024-08-06,67.30999755859375
2024-08-07,66.68000030517578
2024-08-08,68.66000366210938
2024-08-09,69.0999984741211
2024-08-12,68.98999786376953
2024-08-13,70.26000213623047
2024-08-14,70.44999694824219
2024-08-15,71.88999938964844
2024-08-16,71.86000061035156
2024-08-19,72.62999725341797
2024-08-20,72.38999938964844
2024-08-21,72.75
2024-08-22,71.98999786376953
2024-08-23,72.87999725341797
2024-08-26,72.47000122070312
2024-08-27,72.58000183105469
2024-08-28,72.0
2024-08-29,72.1500015258789
2024-08-30,72.80000305175781
2024-09-03,70.83000183105469
2024-09-04,70.69999694824219
2024-09-05,70.5
2024-09-06,69.01000213623047
2024-09-09,69.83999633789062
2024-09-10,70.13999938964844
2024-09-11,71.26000213623047
2024-09-12,72.05999755859375
2024-09-13,72.66000366210938
2024-09-16,72.80999755859375
2024-09-17,72.97000122070312
2024-09-18,72.77999877929688
2024-09-19,74.37999725341797
2024-09-20,74.23999786376953
2024-09-23,74.48999786376953
2024-09-24,74.8499984741211
2024-09-25,74.73999786376953
2024-09-26,75.0999984741211
2024-09-27,74.87000274658203
2024-09-30,74.97000122070312
2024-10-01,74.37999725341797
2024-10-02,74.43000030517578
2024-10-03,74.20999908447266
2024-10-04,75.19999694824219
2024-10-07,74.55000305175781
2024-10-08,75.33000183105469
2024-10-09,75.86000061035156
2024-10-10,75.79000091552734
2024-10-11,76.41000366210938
2024-10-14,76.81999969482422
2024-10-15,75.91999816894531
2024-10-16,76.16000366210938
2024-10-17,76.2300033569336
2024-10-18,76.6500015258789
2024-10-21,76.5
2024-10-22,76.4000015258789
2024-10-23,75.47000122070312
2024-10-24,75.81999969482422
2024-10-25,75.91999816894531
2024-10-28,76.05999755859375
2024-10-29,76.47000122070312
2024-10-30,76.31999969482422
2024-10-31,74.63999938964844
2024-11-01,75.08000183105469
2024-11-04,74.8499984741211
2024-11-05,75.8499984741211
2024-11-06,77.8499984741211
2024-11-07,78.58999633789062
2024-11-08,79.0
2024-11-11,79.55000305175781
2024-11-12,79.2699966430664
2024-11-13,79.12000274658203
2024-11-14,78.41000366210938
2024-11-15,77.12000274658203
2024-11-18,77.5
2024-11-19,78.08000183105469
2024-11-20,78.2699966430664
2024-11-21,78.33999633789062
