Date,CMLEX
2022-07-01,48.369998931884766
2022-07-05,47.810001373291016
2022-07-06,47.939998626708984
2022-07-07,48.279998779296875
2022-07-08,48.2599983215332
2022-07-11,48.040000915527344
2022-07-12,47.65999984741211
2022-07-13,47.43000030517578
2022-07-14,47.119998931884766
2022-07-15,47.81999969482422
2022-07-18,47.439998626708984
2022-07-19,48.41999816894531
2022-07-20,48.349998474121094
2022-07-21,48.58000183105469
2022-07-22,48.5
2022-07-25,48.7599983215332
2022-07-26,48.540000915527344
2022-07-27,49.130001068115234
2022-07-28,49.58000183105469
2022-07-29,49.79999923706055
2022-08-01,49.630001068115234
2022-08-02,49.36000061035156
2022-08-03,49.790000915527344
2022-08-04,49.619998931884766
2022-08-05,49.689998626708984
2022-08-08,49.720001220703125
2022-08-09,49.77000045776367
2022-08-10,50.43000030517578
2022-08-11,50.5
2022-08-12,51.18000030517578
2022-08-15,51.33000183105469
2022-08-16,51.47999954223633
2022-08-17,51.2400016784668
2022-08-18,51.33000183105469
2022-08-19,51.0099983215332
2022-08-22,50.25
2022-08-23,50.09000015258789
2022-08-24,50.189998626708984
2022-08-25,50.66999816894531
2022-08-26,49.47999954223633
2022-08-29,49.279998779296875
2022-08-30,48.77000045776367
2022-08-31,48.47999954223633
2022-09-01,48.689998626708984
2022-09-02,48.2599983215332
2022-09-06,48.11000061035156
2022-09-07,48.810001373291016
2022-09-08,49.08000183105469
2022-09-09,49.61000061035156
2022-09-12,50.040000915527344
2022-09-13,48.41999816894531
2022-09-14,48.459999084472656
2022-09-15,48.06999969482422
2022-09-16,47.880001068115234
2022-09-19,48.099998474121094
2022-09-20,47.61000061035156
2022-09-21,47.040000915527344
2022-09-22,46.849998474121094
2022-09-23,46.099998474121094
2022-09-26,45.529998779296875
2022-09-27,45.29999923706055
2022-09-28,46.08000183105469
2022-09-29,45.369998931884766
2022-09-30,44.75
2022-10-03,45.91999816894531
2022-10-04,47.09000015258789
2022-10-05,46.91999816894531
2022-10-06,46.27000045776367
2022-10-07,45.43000030517578
2022-10-10,45.25
2022-10-11,45.150001525878906
2022-10-12,44.88999938964844
2022-10-13,46.040000915527344
2022-10-14,45.220001220703125
2022-10-17,46.060001373291016
2022-10-18,46.56999969482422
2022-10-19,46.27000045776367
2022-10-20,45.849998474121094
2022-10-21,46.72999954223633
2022-10-24,47.189998626708984
2022-10-25,47.599998474121094
2022-10-26,47.75
2022-10-27,47.83000183105469
2022-10-28,48.81999969482422
2022-10-31,48.59000015258789
2022-11-01,48.59000015258789
2022-11-02,47.900001525878906
2022-11-03,47.70000076293945
2022-11-04,48.36000061035156
2022-11-07,48.779998779296875
2022-11-08,49.04999923706055
2022-11-09,48.38999938964844
2022-11-10,50.13999938964844
2022-11-11,50.119998931884766
2022-11-14,49.77000045776367
2022-11-15,50.040000915527344
2022-11-16,49.849998474121094
2022-11-17,49.790000915527344
2022-11-18,50.119998931884766
2022-11-21,50.220001220703125
2022-11-22,50.7599983215332
2022-11-23,50.93000030517578
2022-11-25,51.06999969482422
2022-11-28,50.38999938964844
2022-11-29,50.36000061035156
2022-11-30,51.38999938964844
2022-12-01,51.369998931884766
2022-12-02,51.439998626708984
2022-12-05,50.75
2022-12-06,50.31999969482422
2022-12-07,50.34000015258789
2022-12-08,50.630001068115234
2022-12-09,50.25
2022-12-12,50.900001525878906
2022-12-13,51.09000015258789
2022-12-14,49.15999984741211
2022-12-15,48.290000915527344
2022-12-16,47.79999923706055
2022-12-19,47.58000183105469
2022-12-20,47.58000183105469
2022-12-21,48.189998626708984
2022-12-22,47.810001373291016
2022-12-23,48.09000015258789
2022-12-27,48.15999984741211
2022-12-28,47.709999084472656
2022-12-29,48.209999084472656
2022-12-30,48.04999923706055
2023-01-03,47.93000030517578
2023-01-04,48.209999084472656
2023-01-05,47.779998779296875
2023-01-06,48.72999954223633
2023-01-09,48.5
2023-01-10,48.689998626708984
2023-01-11,49.040000915527344
2023-01-12,49.09000015258789
2023-01-13,49.189998626708984
2023-01-17,49.060001373291016
2023-01-18,48.2400016784668
2023-01-19,47.939998626708984
2023-01-20,48.4900016784668
2023-01-23,48.77000045776367
2023-01-24,48.790000915527344
2023-01-25,48.75
2023-01-26,49.0099983215332
2023-01-27,48.900001525878906
2023-01-30,48.599998474121094
2023-01-31,49.150001525878906
2023-02-01,49.25
2023-02-02,49.380001068115234
2023-02-03,49.0099983215332
2023-02-06,48.88999938964844
2023-02-07,49.209999084472656
2023-02-08,48.869998931884766
2023-02-09,48.540000915527344
2023-02-10,48.97999954223633
2023-02-13,49.36000061035156
2023-02-14,49.20000076293945
2023-02-15,49.2400016784668
2023-02-16,48.81999969482422
2023-02-17,48.83000183105469
2023-02-21,48.189998626708984
2023-02-22,48.08000183105469
2023-02-23,48.209999084472656
2023-02-24,47.95000076293945
2023-02-27,48.0
2023-02-28,47.7599983215332
2023-03-01,47.61000061035156
2023-03-02,47.90999984741211
2023-03-03,48.38999938964844
2023-03-06,48.36000061035156
2023-03-07,47.65999984741211
2023-03-08,47.63999938964844
2023-03-09,46.97999954223633
2023-03-10,46.540000915527344
2023-03-13,46.400001525878906
2023-03-14,46.90999984741211
2023-03-15,46.310001373291016
2023-03-16,46.84000015258789
2023-03-17,46.27000045776367
2023-03-20,46.72999954223633
2023-03-21,47.040000915527344
2023-03-22,46.310001373291016
2023-03-23,46.31999969482422
2023-03-24,46.72999954223633
2023-03-27,46.939998626708984
2023-03-28,47.0
2023-03-29,47.4900016784668
2023-03-30,47.689998626708984
2023-03-31,48.189998626708984
2023-04-03,48.47999954223633
2023-04-04,48.220001220703125
2023-04-05,48.33000183105469
2023-04-06,48.470001220703125
2023-04-10,48.52000045776367
2023-04-11,48.630001068115234
2023-04-12,48.599998474121094
2023-04-13,48.93000030517578
2023-04-14,48.779998779296875
2023-04-17,49.02000045776367
2023-04-18,49.06999969482422
2023-04-19,49.150001525878906
2023-04-20,49.029998779296875
2023-04-21,49.040000915527344
2023-04-24,49.099998474121094
2023-04-25,48.650001525878906
2023-04-26,48.209999084472656
2023-04-27,48.7400016784668
2023-04-28,49.130001068115234
2023-05-01,49.189998626708984
2023-05-02,48.630001068115234
2023-05-03,48.279998779296875
2023-05-04,48.04999923706055
2023-05-05,48.709999084472656
2023-05-08,48.63999938964844
2023-05-09,48.47999954223633
2023-05-10,48.52000045776367
2023-05-11,48.290000915527344
2023-05-12,48.310001373291016
2023-05-15,48.43000030517578
2023-05-16,47.91999816894531
2023-05-17,48.29999923706055
2023-05-18,48.43000030517578
2023-05-19,48.43000030517578
2023-05-22,48.349998474121094
2023-05-23,47.93000030517578
2023-05-24,47.540000915527344
2023-05-25,47.349998474121094
2023-05-26,47.61000061035156
2023-05-30,47.45000076293945
2023-05-31,47.33000183105469
2023-06-01,47.63999938964844
2023-06-02,48.31999969482422
2023-06-05,48.189998626708984
2023-06-06,48.22999954223633
2023-06-07,48.40999984741211
2023-06-08,48.54999923706055
2023-06-09,48.4900016784668
2023-06-12,48.619998931884766
2023-06-13,48.880001068115234
2023-06-14,48.56999969482422
2023-06-15,49.099998474121094
2023-06-16,49.09000015258789
2023-06-20,48.72999954223633
2023-06-21,48.75
2023-06-22,48.66999816894531
2023-06-23,48.29999923706055
2023-06-26,48.41999816894531
2023-06-27,48.720001220703125
2023-06-28,48.560001373291016
2023-06-29,48.83000183105469
2023-06-30,49.279998779296875
2023-07-03,49.27000045776367
2023-07-05,49.15999984741211
2023-07-06,48.790000915527344
2023-07-07,48.63999938964844
2023-07-10,48.869998931884766
2023-07-11,49.18000030517578
2023-07-12,49.40999984741211
2023-07-13,49.63999938964844
2023-07-14,49.56999969482422
2023-07-17,49.599998474121094
2023-07-18,49.84000015258789
2023-07-19,50.02000045776367
2023-07-20,50.31999969482422
2023-07-21,50.5099983215332
2023-07-24,50.63999938964844
2023-07-25,50.56999969482422
2023-07-26,50.54999923706055
2023-07-27,50.22999954223633
2023-07-28,50.52000045776367
2023-07-31,50.540000915527344
2023-08-01,50.369998931884766
2023-08-02,50.029998779296875
2023-08-03,49.81999969482422
2023-08-04,49.560001373291016
2023-08-07,49.95000076293945
2023-08-08,49.75
2023-08-09,49.709999084472656
2023-08-10,49.689998626708984
2023-08-11,49.79999923706055
2023-08-14,49.81999969482422
2023-08-15,49.31999969482422
2023-08-16,49.119998931884766
2023-08-17,48.84000015258789
2023-08-18,48.880001068115234
2023-08-21,48.869998931884766
2023-08-22,48.72999954223633
2023-08-23,49.040000915527344
2023-08-24,48.61000061035156
2023-08-25,48.91999816894531
2023-08-28,49.15999984741211
2023-08-29,49.54999923706055
2023-08-30,49.630001068115234
2023-08-31,49.369998931884766
2023-09-01,49.5
2023-09-05,49.06999969482422
2023-09-06,48.869998931884766
2023-09-07,48.86000061035156
2023-09-08,49.0
2023-09-11,49.130001068115234
2023-09-12,49.11000061035156
2023-09-13,48.91999816894531
2023-09-14,49.380001068115234
2023-09-15,49.029998779296875
2023-09-18,49.060001373291016
2023-09-19,48.95000076293945
2023-09-20,48.7400016784668
2023-09-21,48.13999938964844
2023-09-22,47.970001220703125
2023-09-25,48.09000015258789
2023-09-26,47.540000915527344
2023-09-27,47.540000915527344
2023-09-28,47.68000030517578
2023-09-29,47.459999084472656
2023-10-02,47.06999969482422
2023-10-03,46.689998626708984
2023-10-04,46.86000061035156
2023-10-05,46.720001220703125
2023-10-06,47.08000183105469
2023-10-09,47.470001220703125
2023-10-10,47.709999084472656
2023-10-11,47.77000045776367
2023-10-12,47.38999938964844
2023-10-13,47.459999084472656
2023-10-16,47.86000061035156
2023-10-17,48.0
2023-10-18,47.560001373291016
2023-10-19,47.220001220703125
2023-10-20,46.81999969482422
2023-10-23,46.560001373291016
2023-10-24,46.88999938964844
2023-10-25,46.709999084472656
2023-10-26,46.349998474121094
2023-10-27,45.869998931884766
2023-10-30,46.36000061035156
2023-10-31,46.68000030517578
2023-11-01,46.91999816894531
2023-11-02,47.7599983215332
2023-11-03,48.02000045776367
2023-11-06,47.9900016784668
2023-11-07,47.91999816894531
2023-11-08,47.939998626708984
2023-11-09,47.58000183105469
2023-11-10,48.04999923706055
2023-11-13,47.97999954223633
2023-11-14,48.689998626708984
2023-11-15,48.77000045776367
2023-11-16,48.939998626708984
2023-11-17,49.02000045776367
2023-11-20,49.209999084472656
2023-11-21,49.150001525878906
2023-11-22,49.369998931884766
2023-11-24,49.5099983215332
2023-11-27,49.34000015258789
2023-11-28,49.36000061035156
2023-11-29,49.369998931884766
2023-11-30,49.790000915527344
2023-12-01,50.15999984741211
2023-12-04,50.16999816894531
2023-12-05,49.91999816894531
2023-12-06,49.84000015258789
2023-12-07,49.93000030517578
2023-12-08,50.060001373291016
2023-12-11,50.38999938964844
2023-12-12,50.58000183105469
2023-12-13,50.04999923706055
2023-12-14,50.209999084472656
2023-12-15,49.97999954223633
2023-12-18,50.040000915527344
2023-12-19,50.349998474121094
2023-12-20,49.650001525878906
2023-12-21,50.040000915527344
2023-12-22,50.25
2023-12-26,50.47999954223633
2023-12-27,50.59000015258789
2023-12-28,50.650001525878906
2023-12-29,50.58000183105469
2024-01-02,50.68000030517578
2024-01-03,50.38999938964844
2024-01-04,50.380001068115234
2024-01-05,50.43000030517578
2024-01-08,50.83000183105469
2024-01-09,50.66999816894531
2024-01-10,50.790000915527344
2024-01-11,50.630001068115234
2024-01-12,50.7400016784668
2024-01-16,50.439998626708984
2024-01-17,50.189998626708984
2024-01-18,50.38999938964844
2024-01-19,50.77000045776367
2024-01-22,50.79999923706055
2024-01-23,50.970001220703125
2024-01-24,50.75
2024-01-25,51.040000915527344
2024-01-26,51.02000045776367
2024-01-29,51.2400016784668
2024-01-30,51.369998931884766
2024-01-31,50.93000030517578
2024-02-01,51.400001525878906
2024-02-02,51.33000183105469
2024-02-05,51.029998779296875
2024-02-06,51.31999969482422
2024-02-07,51.41999816894531
2024-02-08,51.369998931884766
2024-02-09,51.43000030517578
2024-02-12,51.529998779296875
2024-02-13,50.939998626708984
2024-02-14,51.31999969482422
2024-02-15,51.79999923706055
2024-02-16,51.720001220703125
2024-02-20,51.720001220703125
2024-02-21,51.93000030517578
2024-02-22,52.369998931884766
2024-02-23,52.470001220703125
2024-02-26,52.27000045776367
2024-02-27,52.369998931884766
2024-02-28,52.369998931884766
2024-02-29,52.459999084472656
2024-03-01,52.68000030517578
2024-03-04,52.790000915527344
2024-03-05,52.47999954223633
2024-03-06,52.720001220703125
2024-03-07,53.06999969482422
2024-03-08,52.97999954223633
2024-03-11,53.11000061035156
2024-03-12,53.310001373291016
2024-03-13,53.119998931884766
2024-03-14,52.939998626708984
2024-03-15,52.72999954223633
2024-03-18,52.84000015258789
2024-03-19,53.13999938964844
2024-03-20,53.400001525878906
2024-03-21,53.56999969482422
2024-03-22,53.369998931884766
2024-03-25,53.18000030517578
2024-03-26,53.11000061035156
2024-03-27,53.81999969482422
2024-03-28,53.95000076293945
2024-04-01,53.68000030517578
2024-04-02,53.349998474121094
2024-04-03,53.22999954223633
2024-04-04,52.790000915527344
2024-04-05,53.25
2024-04-08,53.290000915527344
2024-04-09,53.38999938964844
2024-04-10,52.7599983215332
2024-04-11,52.810001373291016
2024-04-12,52.130001068115234
2024-04-15,51.77000045776367
2024-04-16,51.66999816894531
2024-04-17,51.56999969482422
2024-04-18,51.5099983215332
2024-04-19,51.65999984741211
2024-04-22,52.040000915527344
2024-04-23,52.56999969482422
2024-04-24,52.560001373291016
2024-04-25,52.4900016784668
2024-04-26,52.43000030517578
2024-04-29,52.619998931884766
2024-04-30,52.0099983215332
2024-05-01,51.83000183105469
2024-05-02,52.0
2024-05-03,52.529998779296875
2024-05-06,52.83000183105469
2024-05-07,53.08000183105469
2024-05-08,53.150001525878906
2024-05-09,53.52000045776367
2024-05-10,53.65999984741211
2024-05-13,53.59000015258789
2024-05-14,53.779998779296875
2024-05-15,54.2599983215332
2024-05-16,54.189998626708984
2024-05-17,54.22999954223633
2024-05-20,54.099998474121094
2024-05-21,54.20000076293945
2024-05-22,54.08000183105469
2024-05-23,53.5099983215332
2024-05-24,53.75
2024-05-28,53.40999984741211
2024-05-29,52.81999969482422
2024-05-30,52.91999816894531
2024-05-31,53.56999969482422
2024-06-03,53.33000183105469
2024-06-04,53.40999984741211
2024-06-05,53.7400016784668
2024-06-06,53.709999084472656
2024-06-07,53.689998626708984
2024-06-10,53.81999969482422
2024-06-11,53.790000915527344
2024-06-12,53.77000045776367
2024-06-13,53.7400016784668
2024-06-14,53.66999816894531
2024-06-17,54.04999923706055
2024-06-18,54.15999984741211
2024-06-20,54.2599983215332
2024-06-21,54.209999084472656
2024-06-24,54.349998474121094
2024-06-25,54.11000061035156
2024-06-26,53.97999954223633
2024-06-27,53.95000076293945
2024-06-28,53.970001220703125
2024-07-01,53.88999938964844
2024-07-02,54.11000061035156
2024-07-03,54.18000030517578
2024-07-05,54.34000015258789
2024-07-08,54.36000061035156
2024-07-09,54.290000915527344
2024-07-10,54.779998779296875
2024-07-11,54.93000030517578
2024-07-12,55.150001525878906
2024-07-15,55.22999954223633
2024-07-16,55.849998474121094
2024-07-17,55.790000915527344
2024-07-18,55.38999938964844
2024-07-19,55.119998931884766
2024-07-22,55.5
2024-07-23,55.5
2024-07-24,54.93000030517578
2024-07-25,55.08000183105469
2024-07-26,55.75
2024-07-29,55.75
2024-07-30,55.93000030517578
2024-07-31,56.279998779296875
2024-08-01,55.9900016784668
2024-08-02,55.36000061035156
2024-08-05,54.060001373291016
2024-08-06,54.5
2024-08-07,54.27000045776367
2024-08-08,55.130001068115234
2024-08-09,55.279998779296875
2024-08-12,55.18000030517578
2024-08-13,55.810001373291016
2024-08-14,56.08000183105469
2024-08-15,56.61000061035156
2024-08-16,56.66999816894531
2024-08-19,57.0099983215332
2024-08-20,56.93000030517578
2024-08-21,57.119998931884766
2024-08-22,56.95000076293945
2024-08-23,57.459999084472656
2024-08-26,57.4900016784668
2024-08-27,57.59000015258789
2024-08-28,57.5099983215332
2024-08-29,57.599998474121094
2024-08-30,58.040000915527344
2024-09-03,57.33000183105469
2024-09-04,57.400001525878906
2024-09-05,57.0
2024-09-06,56.41999816894531
2024-09-09,57.040000915527344
2024-09-10,57.189998626708984
2024-09-11,57.27000045776367
2024-09-12,57.54999923706055
2024-09-13,57.93000030517578
2024-09-16,58.22999954223633
2024-09-17,58.099998474121094
2024-09-18,57.7599983215332
2024-09-19,58.349998474121094
2024-09-20,58.31999969482422
2024-09-23,58.54999923706055
2024-09-24,58.5099983215332
2024-09-25,58.310001373291016
2024-09-26,58.459999084472656
2024-09-27,58.5099983215332
2024-09-30,58.810001373291016
2024-10-01,58.61000061035156
2024-10-02,58.63999938964844
2024-10-03,58.41999816894531
2024-10-04,58.779998779296875
2024-10-07,58.31999969482422
2024-10-08,58.56999969482422
2024-10-09,58.93000030517578
2024-10-10,58.70000076293945
2024-10-11,59.11000061035156
2024-10-14,59.560001373291016
2024-10-15,59.2400016784668
2024-10-16,59.54999923706055
2024-10-17,59.5
2024-10-18,59.65999984741211
2024-10-21,59.2599983215332
2024-10-22,59.150001525878906
2024-10-23,59.02000045776367
2024-10-24,58.790000915527344
2024-10-25,58.59000015258789
2024-10-28,58.77000045776367
2024-10-29,58.61000061035156
2024-10-30,58.599998474121094
2024-10-31,58.04999923706055
2024-11-01,57.97999954223633
2024-11-04,57.7599983215332
2024-11-05,58.2400016784668
2024-11-06,59.290000915527344
2024-11-07,59.459999084472656
2024-11-08,59.779998779296875
2024-11-11,59.63999938964844
2024-11-12,59.27000045776367
2024-11-13,59.25
2024-11-14,58.849998474121094
2024-11-15,58.34000015258789
2024-11-18,58.59000015258789
2024-11-19,58.45000076293945
2024-11-20,58.560001373291016
2024-11-21,59.09000015258789
