Date,RWIAX
2022-11-02,47.619998931884766
2022-11-03,47.290000915527344
2022-11-04,48.52000045776367
2022-11-07,48.959999084472656
2022-11-08,49.349998474121094
2022-11-09,48.560001373291016
2022-11-10,50.720001220703125
2022-11-11,51.470001220703125
2022-11-14,51.189998626708984
2022-11-15,51.66999816894531
2022-11-16,51.36000061035156
2022-11-17,51.22999954223633
2022-11-18,51.380001068115234
2022-11-21,51.040000915527344
2022-11-22,51.68000030517578
2022-11-23,52.02000045776367
2022-11-25,52.150001525878906
2022-11-28,51.380001068115234
2022-11-29,51.63999938964844
2022-11-30,53.029998779296875
2022-12-01,53.189998626708984
2022-12-02,53.13999938964844
2022-12-05,52.369998931884766
2022-12-06,51.91999816894531
2022-12-07,51.779998779296875
2022-12-08,52.20000076293945
2022-12-09,52.11000061035156
2022-12-12,52.439998626708984
2022-12-13,52.619998931884766
2022-12-14,52.56999969482422
2022-12-15,51.36000061035156
2022-12-16,50.84000015258789
2022-12-19,50.59000015258789
2022-12-20,50.720001220703125
2022-12-21,51.36000061035156
2022-12-22,50.790000915527344
2022-12-23,51.02000045776367
2022-12-27,51.029998779296875
2022-12-28,50.5
2022-12-29,51.27000045776367
2022-12-30,51.040000915527344
2023-01-03,50.970001220703125
2023-01-04,51.41999816894531
2023-01-05,51.09000015258789
2023-01-06,52.279998779296875
2023-01-09,52.5
2023-01-10,52.689998626708984
2023-01-11,53.150001525878906
2023-01-12,53.56999969482422
2023-01-13,53.849998474121094
2023-01-17,53.7400016784668
2023-01-18,53.29999923706055
2023-01-19,53.04999923706055
2023-01-20,53.7400016784668
2023-01-23,54.13999938964844
2023-01-24,54.20000076293945
2023-01-25,54.29999923706055
2023-01-26,54.68000030517578
2023-01-27,54.560001373291016
2023-01-30,54.06999969482422
2023-01-31,54.5
2023-02-01,54.93000030517578
2023-02-02,55.060001373291016
2023-02-03,54.560001373291016
2023-02-06,54.060001373291016
2023-02-07,54.5099983215332
2023-02-08,54.25
2023-02-09,54.06999969482422
2023-02-10,54.02000045776367
2023-02-13,54.4900016784668
2023-02-14,54.5
2023-02-15,54.43000030517578
2023-02-16,54.0
2023-02-17,53.81999969482422
2023-02-21,53.09000015258789
2023-02-22,52.83000183105469
2023-02-23,53.02000045776367
2023-02-24,52.34000015258789
2023-02-27,52.63999938964844
2023-02-28,52.459999084472656
2023-03-01,52.66999816894531
2023-03-02,52.970001220703125
2023-03-03,53.75
2023-03-06,53.630001068115234
2023-03-07,52.83000183105469
2023-03-08,52.939998626708984
2023-03-09,52.36000061035156
2023-03-10,51.72999954223633
2023-03-13,51.380001068115234
2023-03-14,52.040000915527344
2023-03-15,51.0099983215332
2023-03-16,51.779998779296875
2023-03-17,51.400001525878906
2023-03-20,51.88999938964844
2023-03-21,52.4900016784668
2023-03-22,52.11000061035156
2023-03-23,52.33000183105469
2023-03-24,52.220001220703125
2023-03-27,52.400001525878906
2023-03-28,52.47999954223633
2023-03-29,53.09000015258789
2023-03-30,53.529998779296875
2023-03-31,54.0099983215332
2023-04-03,54.34000015258789
2023-04-04,54.11000061035156
2023-04-05,53.849998474121094
2023-04-06,53.97999954223633
2023-04-10,53.97999954223633
2023-04-11,54.2599983215332
2023-04-12,54.29999923706055
2023-04-13,54.939998626708984
2023-04-14,54.7599983215332
2023-04-17,54.7599983215332
2023-04-18,55.0
2023-04-19,54.81999969482422
2023-04-20,54.689998626708984
2023-04-21,54.70000076293945
2023-04-24,54.72999954223633
2023-04-25,53.93000030517578
2023-04-26,53.77000045776367
2023-04-27,54.470001220703125
2023-04-28,54.779998779296875
2023-05-01,54.68000030517578
2023-05-02,54.119998931884766
2023-05-03,54.06999969482422
2023-05-04,53.79999923706055
2023-05-05,54.54999923706055
2023-05-08,54.58000183105469
2023-05-09,54.439998626708984
2023-05-10,54.459999084472656
2023-05-11,54.27000045776367
2023-05-12,54.18000030517578
2023-05-15,54.540000915527344
2023-05-16,54.22999954223633
2023-05-17,54.650001525878906
2023-05-18,54.88999938964844
2023-05-19,55.0099983215332
2023-05-22,55.04999923706055
2023-05-23,54.380001068115234
2023-05-24,53.900001525878906
2023-05-25,54.029998779296875
2023-05-26,54.849998474121094
2023-05-30,54.45000076293945
2023-05-31,54.04999923706055
2023-06-01,54.650001525878906
2023-06-02,55.41999816894531
2023-06-05,55.16999816894531
2023-06-06,55.439998626708984
2023-06-07,55.22999954223633
2023-06-08,55.61000061035156
2023-06-09,55.630001068115234
2023-06-12,55.880001068115234
2023-06-13,56.27000045776367
2023-06-14,56.439998626708984
2023-06-15,57.04999923706055
2023-06-16,56.88999938964844
2023-06-20,56.439998626708984
2023-06-21,56.31999969482422
2023-06-22,56.2599983215332
2023-06-23,55.650001525878906
2023-06-26,55.540000915527344
2023-06-27,56.130001068115234
2023-06-28,56.099998474121094
2023-06-29,56.209999084472656
2023-06-30,56.790000915527344
2023-07-03,56.790000915527344
2023-07-05,56.5099983215332
2023-07-06,55.689998626708984
2023-07-07,55.81999969482422
2023-07-10,56.08000183105469
2023-07-11,56.58000183105469
2023-07-12,57.15999984741211
2023-07-13,57.959999084472656
2023-07-14,57.90999984741211
2023-07-17,57.869998931884766
2023-07-18,58.25
2023-07-19,58.16999816894531
2023-07-20,57.86000061035156
2023-07-21,57.88999938964844
2023-07-24,57.91999816894531
2023-07-25,58.27000045776367
2023-07-26,58.22999954223633
2023-07-27,58.02000045776367
2023-07-28,58.5099983215332
2023-07-31,58.54999923706055
2023-08-01,58.310001373291016
2023-08-02,57.29999923706055
2023-08-03,57.130001068115234
2023-08-04,57.189998626708984
2023-08-07,57.68000030517578
2023-08-08,57.34000015258789
2023-08-09,57.130001068115234
2023-08-10,57.119998931884766
2023-08-11,56.83000183105469
2023-08-14,56.880001068115234
2023-08-15,56.20000076293945
2023-08-16,55.83000183105469
2023-08-17,55.41999816894531
2023-08-18,55.41999816894531
2023-08-21,55.72999954223633
2023-08-22,55.70000076293945
2023-08-23,56.27000045776367
2023-08-24,55.47999954223633
2023-08-25,55.72999954223633
2023-08-28,56.09000015258789
2023-08-29,56.97999954223633
2023-08-30,57.04999923706055
2023-08-31,56.970001220703125
2023-09-01,56.939998626708984
2023-09-05,56.63999938964844
2023-09-06,56.38999938964844
2023-09-07,56.20000076293945
2023-09-08,56.220001220703125
2023-09-11,56.41999816894531
2023-09-12,56.220001220703125
2023-09-13,56.15999984741211
2023-09-14,56.65999984741211
2023-09-15,56.38999938964844
2023-09-18,56.2599983215332
2023-09-19,56.09000015258789
2023-09-20,55.72999954223633
2023-09-21,54.79999923706055
2023-09-22,54.79999923706055
2023-09-25,54.83000183105469
2023-09-26,54.119998931884766
2023-09-27,54.16999816894531
2023-09-28,54.54999923706055
2023-09-29,54.38999938964844
2023-10-02,54.029998779296875
2023-10-03,53.31999969482422
2023-10-04,53.52000045776367
2023-10-05,53.599998474121094
2023-10-06,54.31999969482422
2023-10-09,54.439998626708984
2023-10-10,55.040000915527344
2023-10-11,55.209999084472656
2023-10-12,54.959999084472656
2023-10-13,54.59000015258789
2023-10-16,55.04999923706055
2023-10-17,55.099998474121094
2023-10-18,54.369998931884766
2023-10-19,53.91999816894531
2023-10-20,53.40999984741211
2023-10-23,53.40999984741211
2023-10-24,53.7400016784668
2023-10-25,53.27000045776367
2023-10-26,52.810001373291016
2023-10-27,52.58000183105469
2023-10-30,53.13999938964844
2023-10-31,53.2599983215332
2023-11-01,53.790000915527344
2023-11-02,54.79999923706055
2023-11-03,55.27000045776367
2023-11-06,55.290000915527344
2023-11-07,55.16999816894531
2023-11-08,55.189998626708984
2023-11-09,54.91999816894531
2023-11-10,55.52000045776367
2023-11-13,55.560001373291016
2023-11-14,56.709999084472656
2023-11-15,56.810001373291016
2023-11-16,56.77000045776367
2023-11-17,57.150001525878906
2023-11-20,57.630001068115234
2023-11-21,57.45000076293945
2023-11-22,57.5099983215332
2023-11-24,57.689998626708984
2023-11-27,57.43000030517578
2023-11-28,57.529998779296875
2023-11-29,57.5099983215332
2023-11-30,57.630001068115234
2023-12-01,58.060001373291016
2023-12-04,57.65999984741211
2023-12-05,57.439998626708984
2023-12-06,57.290000915527344
2023-12-07,57.59000015258789
2023-12-08,57.880001068115234
2023-12-11,58.290000915527344
2023-12-12,57.349998474121094
2023-12-13,58.189998626708984
2023-12-14,58.560001373291016
2023-12-15,58.5
2023-12-18,58.630001068115234
2023-12-19,59.02000045776367
2023-12-20,58.279998779296875
2023-12-21,58.95000076293945
2023-12-22,59.02000045776367
2023-12-26,59.2599983215332
2023-12-27,59.56999969482422
2023-12-28,59.540000915527344
2023-12-29,59.459999084472656
2024-01-02,58.95000076293945
2024-01-03,58.4900016784668
2024-01-04,58.59000015258789
2024-01-05,58.540000915527344
2024-01-08,59.119998931884766
2024-01-09,58.90999984741211
2024-01-10,59.08000183105469
2024-01-11,59.099998474121094
2024-01-12,59.34000015258789
2024-01-16,58.79999923706055
2024-01-17,58.29999923706055
2024-01-18,58.7599983215332
2024-01-19,59.34000015258789
2024-01-22,59.310001373291016
2024-01-23,59.34000015258789
2024-01-24,59.720001220703125
2024-01-25,59.880001068115234
2024-01-26,60.02000045776367
2024-01-29,60.439998626708984
2024-01-30,60.380001068115234
2024-01-31,59.75
2024-02-01,60.36000061035156
2024-02-02,60.33000183105469
2024-02-05,60.33000183105469
2024-02-06,60.36000061035156
2024-02-07,60.619998931884766
2024-02-08,60.599998474121094
2024-02-09,60.93000030517578
2024-02-12,60.93000030517578
2024-02-13,60.209999084472656
2024-02-14,60.66999816894531
2024-02-15,61.290000915527344
2024-02-16,61.279998779296875
2024-02-20,61.13999938964844
2024-02-21,61.15999984741211
2024-02-22,62.18000030517578
2024-02-23,62.209999084472656
2024-02-26,62.029998779296875
2024-02-27,62.060001373291016
2024-02-28,61.939998626708984
2024-02-29,62.08000183105469
2024-03-01,62.790000915527344
2024-03-04,62.810001373291016
2024-03-05,62.27000045776367
2024-03-06,62.720001220703125
2024-03-07,63.619998931884766
2024-03-08,63.13999938964844
2024-03-11,62.88999938964844
2024-03-12,63.400001525878906
2024-03-13,63.47999954223633
2024-03-14,63.349998474121094
2024-03-15,62.91999816894531
2024-03-18,63.150001525878906
2024-03-19,63.349998474121094
2024-03-20,63.97999954223633
2024-03-21,64.19000244140625
2024-03-22,63.939998626708984
2024-03-25,63.86000061035156
2024-03-26,63.75
2024-03-27,64.12000274658203
2024-03-28,64.11000061035156
2024-04-01,63.9900016784668
2024-04-02,63.689998626708984
2024-04-03,64.08999633789062
2024-04-04,63.369998931884766
2024-04-05,63.90999984741211
2024-04-08,64.05999755859375
2024-04-09,64.08000183105469
2024-04-10,63.619998931884766
2024-04-11,63.83000183105469
2024-04-12,62.790000915527344
2024-04-15,62.2400016784668
2024-04-16,62.040000915527344
2024-04-17,61.86000061035156
2024-04-18,61.709999084472656
2024-04-19,61.220001220703125
2024-04-22,61.650001525878906
2024-04-23,62.5099983215332
2024-04-24,62.52000045776367
2024-04-25,62.34000015258789
2024-04-26,62.88999938964844
2024-04-29,63.08000183105469
2024-04-30,62.11000061035156
2024-05-01,61.970001220703125
2024-05-02,62.459999084472656
2024-05-03,63.0
2024-05-06,63.7400016784668
2024-05-07,63.869998931884766
2024-05-08,63.880001068115234
2024-05-09,64.02999877929688
2024-05-10,64.26000213623047
2024-05-13,64.19999694824219
2024-05-14,64.61000061035156
2024-05-15,65.33999633789062
2024-05-16,65.19000244140625
2024-05-17,65.30999755859375
2024-05-20,65.45999908447266
2024-05-21,65.44999694824219
2024-05-22,65.12000274658203
2024-05-23,64.73999786376953
2024-05-24,65.1500015258789
2024-05-28,65.12000274658203
2024-05-29,64.26000213623047
2024-05-30,64.08000183105469
2024-05-31,64.36000061035156
2024-06-03,64.41000366210938
2024-06-04,64.19000244140625
2024-06-05,65.0999984741211
2024-06-06,65.19999694824219
2024-06-07,64.8499984741211
2024-06-10,64.83000183105469
2024-06-11,64.55000305175781
2024-06-12,65.0199966430664
2024-06-13,64.9800033569336
2024-06-14,64.72000122070312
2024-06-17,65.22000122070312
2024-06-18,65.29000091552734
2024-06-20,65.41000366210938
2024-06-21,65.0199966430664
2024-06-24,64.98999786376953
2024-06-25,65.06999969482422
2024-06-26,64.91000366210938
2024-06-27,64.91999816894531
2024-06-28,64.76000213623047
2024-07-01,65.0
2024-07-02,65.22000122070312
2024-07-03,65.79000091552734
2024-07-05,66.26000213623047
2024-07-08,66.25
2024-07-09,66.0
2024-07-10,66.7699966430664
2024-07-11,66.66999816894531
2024-07-12,67.0
2024-07-15,66.91999816894531
2024-07-16,67.08999633789062
2024-07-17,66.08999633789062
2024-07-18,65.54000091552734
2024-07-19,65.12000274658203
2024-07-22,65.54000091552734
2024-07-23,65.68000030517578
2024-07-24,64.37000274658203
2024-07-25,64.0
2024-07-26,64.55000305175781
2024-07-29,64.54000091552734
2024-07-30,64.36000061035156
2024-07-31,65.38999938964844
2024-08-01,64.19000244140625
2024-08-02,62.95000076293945
2024-08-05,61.45000076293945
2024-08-06,61.900001525878906
2024-08-07,61.709999084472656
2024-08-08,63.130001068115234
2024-08-09,63.439998626708984
2024-08-12,63.38999938964844
2024-08-13,64.3499984741211
2024-08-14,64.55999755859375
2024-08-15,65.58999633789062
2024-08-16,65.7300033569336
2024-08-19,66.3499984741211
2024-08-20,66.18000030517578
2024-08-21,66.38999938964844
2024-08-22,65.94999694824219
2024-08-23,66.69999694824219
2024-08-26,66.54000091552734
2024-08-27,66.72000122070312
2024-08-28,66.41000366210938
2024-08-29,66.55000305175781
2024-08-30,66.9800033569336
2024-09-03,65.4000015258789
2024-09-04,65.22000122070312
2024-09-05,64.94999694824219
2024-09-06,63.869998931884766
2024-09-09,64.44000244140625
2024-09-10,64.51000213623047
2024-09-11,65.27999877929688
2024-09-12,65.9000015258789
2024-09-13,66.30999755859375
2024-09-16,66.41000366210938
2024-09-17,66.36000061035156
2024-09-18,66.11000061035156
2024-09-19,67.27999877929688
2024-09-20,67.12000274658203
2024-09-23,67.30000305175781
2024-09-24,67.8499984741211
2024-09-25,67.7300033569336
2024-09-26,68.5999984741211
2024-09-27,68.37999725341797
2024-09-30,68.2300033569336
2024-10-01,67.86000061035156
2024-10-02,67.97000122070312
2024-10-03,67.62000274658203
2024-10-04,68.13999938964844
2024-10-07,67.87999725341797
2024-10-08,67.9800033569336
2024-10-09,68.25
2024-10-10,68.13999938964844
2024-10-11,68.55000305175781
2024-10-14,68.8499984741211
2024-10-15,67.87000274658203
2024-10-16,68.12999725341797
2024-10-17,68.37000274658203
2024-10-18,68.63999938964844
2024-10-21,68.29000091552734
2024-10-22,68.16000366210938
2024-10-23,67.54000091552734
2024-10-24,67.62999725341797
2024-10-25,67.58000183105469
2024-10-28,67.7699966430664
2024-10-29,67.83000183105469
2024-10-30,67.55000305175781
2024-10-31,66.62999725341797
2024-11-01,66.87000274658203
2024-11-04,66.7699966430664
2024-11-05,67.55000305175781
2024-11-06,67.9800033569336
2024-11-07,68.70999908447266
2024-11-08,68.5
2024-11-11,68.45999908447266
2024-11-12,67.69999694824219
2024-11-13,67.38999938964844
2024-11-14,67.12000274658203
2024-11-15,66.41000366210938
2024-11-18,66.87000274658203
2024-11-19,66.88999938964844
2024-11-20,66.8499984741211
2024-11-21,67.12999725341797
