Date,RNWEX
2022-09-12,67.97000122070312
2022-09-13,65.79000091552734
2022-09-14,65.98999786376953
2022-09-15,65.2699966430664
2022-09-16,64.5999984741211
2022-09-19,65.06999969482422
2022-09-20,64.58999633789062
2022-09-21,63.630001068115234
2022-09-22,63.02000045776367
2022-09-23,61.720001220703125
2022-09-26,61.02000045776367
2022-09-27,61.0099983215332
2022-09-28,61.81999969482422
2022-09-29,60.68000030517578
2022-09-30,60.630001068115234
2022-10-03,61.90999984741211
2022-10-04,63.7599983215332
2022-10-05,63.81999969482422
2022-10-06,63.25
2022-10-07,61.9900016784668
2022-10-10,61.34000015258789
2022-10-11,60.58000183105469
2022-10-12,60.54999923706055
2022-10-13,61.189998626708984
2022-10-14,60.22999954223633
2022-10-17,61.59000015258789
2022-10-18,61.97999954223633
2022-10-19,61.27000045776367
2022-10-20,61.040000915527344
2022-10-21,62.060001373291016
2022-10-24,61.33000183105469
2022-10-25,62.06999969482422
2022-10-26,62.27000045776367
2022-10-27,61.81999969482422
2022-10-28,62.29999923706055
2022-10-31,62.11000061035156
2022-11-01,62.810001373291016
2022-11-02,62.130001068115234
2022-11-03,61.77000045776367
2022-11-04,63.63999938964844
2022-11-07,64.04000091552734
2022-11-08,64.43000030517578
2022-11-09,63.47999954223633
2022-11-10,65.58000183105469
2022-11-11,66.94999694824219
2022-11-14,66.69999694824219
2022-11-15,67.55000305175781
2022-11-16,66.81999969482422
2022-11-17,66.51000213623047
2022-11-18,66.56999969482422
2022-11-21,66.12000274658203
2022-11-22,66.58999633789062
2022-11-23,66.9000015258789
2022-11-25,66.94999694824219
2022-11-28,66.12999725341797
2022-11-29,66.7300033569336
2022-11-30,68.66999816894531
2022-12-01,68.6500015258789
2022-12-02,68.7300033569336
2022-12-05,67.97000122070312
2022-12-06,67.45999908447266
2022-12-07,67.2300033569336
2022-12-08,67.87000274658203
2022-12-09,67.7300033569336
2022-12-12,67.88999938964844
2022-12-13,68.2699966430664
2022-12-14,68.43000030517578
2022-12-15,66.2300033569336
2022-12-16,65.76000213623047
2022-12-19,65.48999786376953
2022-12-20,65.62000274658203
2022-12-21,66.29000091552734
2022-12-22,65.68000030517578
2022-12-23,65.87999725341797
2022-12-27,65.94999694824219
2022-12-28,65.41999816894531
2022-12-29,66.41999816894531
2022-12-30,66.0
2023-01-03,65.9800033569336
2023-01-04,66.7699966430664
2023-01-05,66.63999938964844
2023-01-06,67.72000122070312
2023-01-09,68.37000274658203
2023-01-10,68.66999816894531
2023-01-11,69.31999969482422
2023-01-12,69.68000030517578
2023-01-13,70.30999755859375
2023-01-17,70.22000122070312
2023-01-18,69.97000122070312
2023-01-19,69.79000091552734
2023-01-20,70.58999633789062
2023-01-23,71.08000183105469
2023-01-24,70.98999786376953
2023-01-25,71.12999725341797
2023-01-26,71.63999938964844
2023-01-27,71.41000366210938
2023-01-30,70.63999938964844
2023-01-31,71.01000213623047
2023-02-01,71.76000213623047
2023-02-02,71.97000122070312
2023-02-03,71.27999877929688
2023-02-06,70.33000183105469
2023-02-07,70.83999633789062
2023-02-08,70.55999755859375
2023-02-09,70.45999908447266
2023-02-10,70.08000183105469
2023-02-13,70.69999694824219
2023-02-14,70.80999755859375
2023-02-15,70.7300033569336
2023-02-16,70.37000274658203
2023-02-17,69.87999725341797
2023-02-21,69.11000061035156
2023-02-22,68.73999786376953
2023-02-23,68.95999908447266
2023-02-24,67.98999786376953
2023-02-27,68.30999755859375
2023-02-28,68.26000213623047
2023-03-01,68.8499984741211
2023-03-02,69.05000305175781
2023-03-03,69.91000366210938
2023-03-06,69.77999877929688
2023-03-07,68.97000122070312
2023-03-08,69.0199966430664
2023-03-09,68.19000244140625
2023-03-10,67.36000061035156
2023-03-13,67.11000061035156
2023-03-14,67.83000183105469
2023-03-15,66.55999755859375
2023-03-16,67.44000244140625
2023-03-17,67.02999877929688
2023-03-20,67.2699966430664
2023-03-21,68.16000366210938
2023-03-22,67.9000015258789
2023-03-23,68.3499984741211
2023-03-24,68.12999725341797
2023-03-27,68.30000305175781
2023-03-28,68.44999694824219
2023-03-29,69.3499984741211
2023-03-30,69.91000366210938
2023-03-31,70.3499984741211
2023-04-03,70.5
2023-04-04,70.31999969482422
2023-04-05,69.9000015258789
2023-04-06,70.08000183105469
2023-04-10,70.16000366210938
2023-04-11,70.66000366210938
2023-04-12,70.69000244140625
2023-04-13,71.69999694824219
2023-04-14,71.62000274658203
2023-04-17,71.6500015258789
2023-04-18,71.7300033569336
2023-04-19,71.23999786376953
2023-04-20,71.08000183105469
2023-04-21,71.0199966430664
2023-04-24,71.0199966430664
2023-04-25,69.87999725341797
2023-04-26,69.94999694824219
2023-04-27,70.81999969482422
2023-04-28,71.23999786376953
2023-05-01,71.18000030517578
2023-05-02,70.55000305175781
2023-05-03,70.63999938964844
2023-05-04,70.51000213623047
2023-05-05,71.31999969482422
2023-05-08,71.54000091552734
2023-05-09,71.12999725341797
2023-05-10,71.23999786376953
2023-05-11,71.05000305175781
2023-05-12,70.83999633789062
2023-05-15,71.54000091552734
2023-05-16,71.0199966430664
2023-05-17,71.2300033569336
2023-05-18,71.25
2023-05-19,71.33000183105469
2023-05-22,71.66000366210938
2023-05-23,70.76000213623047
2023-05-24,70.18000030517578
2023-05-25,70.30999755859375
2023-05-26,71.25
2023-05-30,70.4800033569336
2023-05-31,69.94999694824219
2023-06-01,70.76000213623047
2023-06-02,71.80000305175781
2023-06-05,71.55000305175781
2023-06-06,72.0199966430664
2023-06-07,71.81999969482422
2023-06-08,72.16999816894531
2023-06-09,72.22000122070312
2023-06-12,72.79000091552734
2023-06-13,73.31999969482422
2023-06-14,73.58999633789062
2023-06-15,74.41000366210938
2023-06-16,74.37999725341797
2023-06-20,73.58999633789062
2023-06-21,73.37999725341797
2023-06-22,73.26000213623047
2023-06-23,72.55000305175781
2023-06-26,72.31999969482422
2023-06-27,73.01000213623047
2023-06-28,72.94000244140625
2023-06-29,73.0
2023-06-30,73.7699966430664
2023-07-03,73.91999816894531
2023-07-05,73.77999877929688
2023-07-06,72.58000183105469
2023-07-07,72.72000122070312
2023-07-10,72.91999816894531
2023-07-11,73.62999725341797
2023-07-12,74.47000122070312
2023-07-13,75.55000305175781
2023-07-14,75.38999938964844
2023-07-17,75.38999938964844
2023-07-18,75.5199966430664
2023-07-19,75.47000122070312
2023-07-20,75.16000366210938
2023-07-21,75.22000122070312
2023-07-24,75.19999694824219
2023-07-25,75.7300033569336
2023-07-26,75.69999694824219
2023-07-27,75.41999816894531
2023-07-28,76.41000366210938
2023-07-31,76.4800033569336
2023-08-01,75.87999725341797
2023-08-02,74.5
2023-08-03,74.43000030517578
2023-08-04,74.4000015258789
2023-08-07,74.80000305175781
2023-08-08,74.56999969482422
2023-08-09,74.43000030517578
2023-08-10,74.45999908447266
2023-08-11,73.80999755859375
2023-08-14,73.5999984741211
2023-08-15,72.7699966430664
2023-08-16,72.38999938964844
2023-08-17,71.87000274658203
2023-08-18,71.69999694824219
2023-08-21,71.9800033569336
2023-08-22,72.13999938964844
2023-08-23,72.95999908447266
2023-08-24,72.16999816894531
2023-08-25,72.19000244140625
2023-08-28,72.66999816894531
2023-08-29,73.83000183105469
2023-08-30,73.7699966430664
2023-08-31,73.31999969482422
2023-09-01,73.5999984741211
2023-09-05,73.0999984741211
2023-09-06,72.69000244140625
2023-09-07,72.33999633789062
2023-09-08,72.41999816894531
2023-09-11,73.0199966430664
2023-09-12,72.75
2023-09-13,72.63999938964844
2023-09-14,72.9800033569336
2023-09-15,72.68000030517578
2023-09-18,72.44000244140625
2023-09-19,72.16000366210938
2023-09-20,71.73999786376953
2023-09-21,70.55999755859375
2023-09-22,70.70999908447266
2023-09-25,70.62999725341797
2023-09-26,69.81999969482422
2023-09-27,69.86000061035156
2023-09-28,70.11000061035156
2023-09-29,70.2300033569336
2023-10-02,69.75
2023-10-03,68.79000091552734
2023-10-04,69.0
2023-10-05,68.95999908447266
2023-10-06,69.83000183105469
2023-10-09,69.75
2023-10-10,70.45999908447266
2023-10-11,70.86000061035156
2023-10-12,70.52999877929688
2023-10-13,70.01000213623047
2023-10-16,70.41000366210938
2023-10-17,70.41999816894531
2023-10-18,69.38999938964844
2023-10-19,68.91000366210938
2023-10-20,68.37999725341797
2023-10-23,68.4000015258789
2023-10-24,68.75
2023-10-25,68.16999816894531
2023-10-26,67.55000305175781
2023-10-27,67.56999969482422
2023-10-30,68.0999984741211
2023-10-31,68.02999877929688
2023-11-01,68.5199966430664
2023-11-02,69.62000274658203
2023-11-03,70.58000183105469
2023-11-06,70.93000030517578
2023-11-07,70.83000183105469
2023-11-08,70.87000274658203
2023-11-09,70.44000244140625
2023-11-10,71.02999877929688
2023-11-13,70.94000244140625
2023-11-14,72.30000305175781
2023-11-15,72.6500015258789
2023-11-16,72.52999877929688
2023-11-17,72.72000122070312
2023-11-20,73.41000366210938
2023-11-21,73.04000091552734
2023-11-22,73.05000305175781
2023-11-24,73.22000122070312
2023-11-27,73.02999877929688
2023-11-28,73.1500015258789
2023-11-29,73.04000091552734
2023-11-30,73.13999938964844
2023-12-01,73.55000305175781
2023-12-04,73.05000305175781
2023-12-05,72.7300033569336
2023-12-06,72.58999633789062
2023-12-07,72.8499984741211
2023-12-08,73.05999755859375
2023-12-11,73.27999877929688
2023-12-12,73.41000366210938
2023-12-13,74.2699966430664
2023-12-14,73.0999984741211
2023-12-15,73.12000274658203
2023-12-18,73.19999694824219
2023-12-19,73.62999725341797
2023-12-20,72.72000122070312
2023-12-21,73.58000183105469
2023-12-22,73.52999877929688
2023-12-26,73.87000274658203
2023-12-27,74.2699966430664
2023-12-28,74.5
2023-12-29,74.5
2024-01-02,73.62999725341797
2024-01-03,73.05000305175781
2024-01-04,73.33000183105469
2024-01-05,73.26000213623047
2024-01-08,73.75
2024-01-09,73.37999725341797
2024-01-10,73.58999633789062
2024-01-11,73.70999908447266
2024-01-12,74.05999755859375
2024-01-16,73.30999755859375
2024-01-17,72.37000274658203
2024-01-18,72.83000183105469
2024-01-19,73.4000015258789
2024-01-22,73.08999633789062
2024-01-23,73.30999755859375
2024-01-24,73.80999755859375
2024-01-25,73.93000030517578
2024-01-26,74.12999725341797
2024-01-29,74.41000366210938
2024-01-30,74.0
2024-01-31,73.5199966430664
2024-02-01,74.37000274658203
2024-02-02,74.41000366210938
2024-02-05,74.30000305175781
2024-02-06,74.95999908447266
2024-02-07,75.23999786376953
2024-02-08,75.05999755859375
2024-02-09,75.44999694824219
2024-02-12,75.37999725341797
2024-02-13,74.77999877929688
2024-02-14,75.27999877929688
2024-02-15,75.81999969482422
2024-02-16,75.94999694824219
2024-02-20,75.81999969482422
2024-02-21,75.91000366210938
2024-02-22,76.94000244140625
2024-02-23,76.76000213623047
2024-02-26,76.61000061035156
2024-02-27,76.87999725341797
2024-02-28,76.41000366210938
2024-02-29,76.48999786376953
2024-03-01,77.19000244140625
2024-03-04,77.30000305175781
2024-03-05,76.58000183105469
2024-03-06,77.20999908447266
2024-03-07,77.98999786376953
2024-03-08,77.66000366210938
2024-03-11,77.68000030517578
2024-03-12,78.41999816894531
2024-03-13,78.44000244140625
2024-03-14,78.29000091552734
2024-03-15,77.70999908447266
2024-03-18,77.83999633789062
2024-03-19,77.72000122070312
2024-03-20,78.4800033569336
2024-03-21,78.62999725341797
2024-03-22,78.2699966430664
2024-03-25,78.12999725341797
2024-03-26,78.08000183105469
2024-03-27,78.30000305175781
2024-03-28,78.31999969482422
2024-04-01,78.37000274658203
2024-04-02,78.4000015258789
2024-04-03,78.58999633789062
2024-04-04,78.06999969482422
2024-04-05,78.62000274658203
2024-04-08,78.80999755859375
2024-04-09,78.97000122070312
2024-04-10,78.58999633789062
2024-04-11,78.72000122070312
2024-04-12,77.20999908447266
2024-04-15,76.44999694824219
2024-04-16,75.87000274658203
2024-04-17,75.72000122070312
2024-04-18,75.83000183105469
2024-04-19,75.08000183105469
2024-04-22,75.69999694824219
2024-04-23,76.86000061035156
2024-04-24,77.05999755859375
2024-04-25,76.75
2024-04-26,77.66999816894531
2024-04-29,78.01000213623047
2024-04-30,77.02999877929688
2024-05-01,77.04000091552734
2024-05-02,77.83999633789062
2024-05-03,78.5
2024-05-06,79.19000244140625
2024-05-07,79.18000030517578
2024-05-08,79.08000183105469
2024-05-09,79.11000061035156
2024-05-10,79.38999938964844
2024-05-13,79.55000305175781
2024-05-14,80.06999969482422
2024-05-15,80.87000274658203
2024-05-16,80.87999725341797
2024-05-17,81.0999984741211
2024-05-20,81.31999969482422
2024-05-21,81.0199966430664
2024-05-22,80.54000091552734
2024-05-23,80.04000091552734
2024-05-24,80.36000061035156
2024-05-28,80.27999877929688
2024-05-29,79.2300033569336
2024-05-30,78.91999816894531
2024-05-31,78.94000244140625
2024-06-03,79.37999725341797
2024-06-04,78.54000091552734
2024-06-05,79.87999725341797
2024-06-06,80.25
2024-06-07,79.77999877929688
2024-06-10,79.83000183105469
2024-06-11,79.38999938964844
2024-06-12,79.80999755859375
2024-06-13,79.80000305175781
2024-06-14,79.68000030517578
2024-06-17,79.94999694824219
2024-06-18,80.1500015258789
2024-06-20,80.26000213623047
2024-06-21,79.94999694824219
2024-06-24,79.86000061035156
2024-06-25,80.08000183105469
2024-06-26,79.91999816894531
2024-06-27,79.91000366210938
2024-06-28,79.55999755859375
2024-07-01,79.77999877929688
2024-07-02,79.69000244140625
2024-07-03,80.58999633789062
2024-07-05,81.20999908447266
2024-07-08,80.9800033569336
2024-07-09,81.05000305175781
2024-07-10,81.6500015258789
2024-07-11,81.62999725341797
2024-07-12,82.18000030517578
2024-07-15,81.87000274658203
2024-07-16,81.69000244140625
2024-07-17,80.58999633789062
2024-07-18,80.01000213623047
2024-07-19,79.58999633789062
2024-07-22,80.13999938964844
2024-07-23,79.97000122070312
2024-07-24,78.48999786376953
2024-07-25,77.94000244140625
2024-07-26,78.63999938964844
2024-07-29,78.45999908447266
2024-07-30,78.0199966430664
2024-07-31,79.22000122070312
2024-08-01,78.0
2024-08-02,76.9800033569336
2024-08-05,75.3499984741211
2024-08-06,75.94999694824219
2024-08-07,75.9800033569336
2024-08-08,77.69999694824219
2024-08-09,78.0
2024-08-12,78.0199966430664
2024-08-13,79.01000213623047
2024-08-14,79.0999984741211
2024-08-15,80.19000244140625
2024-08-16,80.4000015258789
2024-08-19,81.23999786376953
2024-08-20,81.01000213623047
2024-08-21,81.13999938964844
2024-08-22,80.63999938964844
2024-08-23,81.43000030517578
2024-08-26,81.37000274658203
2024-08-27,81.48999786376953
2024-08-28,80.94000244140625
2024-08-29,81.08000183105469
2024-08-30,81.61000061035156
2024-09-03,79.83999633789062
2024-09-04,79.63999938964844
2024-09-05,79.73999786376953
2024-09-06,78.62999725341797
2024-09-09,79.01000213623047
2024-09-10,78.93000030517578
2024-09-11,79.94999694824219
2024-09-12,80.69000244140625
2024-09-13,81.0
2024-09-16,81.23999786376953
2024-09-17,81.4800033569336
2024-09-18,81.2300033569336
2024-09-19,82.44000244140625
2024-09-20,82.33999633789062
2024-09-23,82.47000122070312
2024-09-24,83.51000213623047
2024-09-25,83.44000244140625
2024-09-26,85.11000061035156
2024-09-27,85.36000061035156
2024-09-30,85.01000213623047
2024-10-01,84.87999725341797
2024-10-02,85.5
2024-10-03,84.76000213623047
2024-10-04,85.38999938964844
2024-10-07,85.37999725341797
2024-10-08,84.58000183105469
2024-10-09,84.37000274658203
2024-10-10,84.33000183105469
2024-10-11,84.68000030517578
2024-10-14,84.77999877929688
2024-10-15,83.25
2024-10-16,83.37000274658203
2024-10-17,83.20999908447266
2024-10-18,84.04000091552734
2024-10-21,83.55000305175781
2024-10-22,83.30000305175781
2024-10-23,82.76000213623047
2024-10-24,82.7699966430664
2024-10-25,82.77999877929688
2024-10-28,82.94999694824219
2024-10-29,82.98999786376953
2024-10-30,82.58999633789062
2024-10-31,81.51000213623047
2024-11-01,81.83999633789062
2024-11-04,82.18000030517578
2024-11-05,83.02999877929688
2024-11-06,82.70999908447266
2024-11-07,83.44999694824219
2024-11-08,82.69000244140625
2024-11-11,82.4800033569336
2024-11-12,81.4000015258789
2024-11-13,80.75
2024-11-14,80.37000274658203
2024-11-15,79.58000183105469
2024-11-18,79.9800033569336
2024-11-19,80.31999969482422
2024-11-20,80.37999725341797
2024-11-21,80.19999694824219
